,TS_0_0,TS_0_1,TS_0_2,TS_0_3,TS_0_4,TS_0_5,TS_0_6,TS_0_7,TS_0_8,TS_0_9,TS_0_10,TS_1_0,TS_1_1,TS_1_2,TS_1_3,TS_1_4,TS_1_5,TS_1_6,TS_1_7,TS_1_8,TS_1_9,TS_1_10,TS_2_0,TS_2_1,TS_2_2,TS_2_3,TS_2_4,TS_2_5,TS_2_6,TS_2_7,TS_2_8,TS_2_9,TS_2_10,TS_3_0,TS_3_1,TS_3_2,TS_3_3,TS_3_4,TS_3_5,TS_3_6,TS_3_7,TS_3_8,TS_3_9,TS_3_10,TS_4_0,TS_4_1,TS_4_2,TS_4_3,TS_4_4,TS_4_5,TS_4_6,TS_4_7,TS_4_8,TS_4_9,TS_4_10,TS_5_0,TS_5_1,TS_5_2,TS_5_3,TS_5_4,TS_5_5,TS_5_6,TS_5_7,TS_5_8,TS_5_9,TS_5_10,TS_6_0,TS_6_1,TS_6_2,TS_6_3,TS_6_4,TS_6_5,TS_6_6,TS_6_7,TS_6_8,TS_6_9,TS_6_10,TS_7_0,TS_7_1,TS_7_2,TS_7_3,TS_7_4,TS_7_5,TS_7_6,TS_7_7,TS_7_8,TS_7_9,TS_7_10,TS_8_0,TS_8_1,TS_8_2,TS_8_3,TS_8_4,TS_8_5,TS_8_6,TS_8_7,TS_8_8,TS_8_9,TS_8_10,TS_9_0,TS_9_1,TS_9_2,TS_9_3,TS_9_4,TS_9_5,TS_9_6,TS_9_7,TS_9_8,TS_9_9,TS_9_10
G11,0.610625,0.7260314,0.5050796,0.5717492,0.637002,0.6822484,0.6652773,0.7307552,0.5707734,0.6072738,0.7385862,0.6757841,0.5464021,0.7586197,0.7335178,0.5252505,0.7118038,0.5896942,0.7427303,0.612943,0.6407289,0.7481226,0.5010368,0.594291,0.5645708,0.85651,0.7202073,0.5269512,0.6209378,0.4654959,0.7127773,0.6324106,0.6664424,0.8223237,0.6865842,0.6122941,0.6830825,0.6264463,0.6272611,0.6319316,0.6369052,0.5757587,0.5774468,0.6849989,0.6091279,0.6889226,0.8250281,0.7559278,0.7818274,0.6507128,0.5854035,0.5896378,0.6421927,0.5820273,0.772763,0.6569264,0.797494,0.6209598,0.6552951,0.6462494,0.6012965,0.6331513,0.5873139,0.6654893,0.7042129,0.7198727,0.6466799,0.6803072,0.6365508,0.6649559,0.7108215,0.7518669,0.8103559,0.6673668,0.6542613,0.7299148,0.6607241,0.6801275,0.6620599,0.5838863,0.6583058,0.6379529,0.6721058,0.6641447,0.6458984,0.7521549,0.6339049,0.6601932,0.7497091,0.5186608,0.6112237,0.6245915,0.7885305,0.5865527,0.6450053,0.7371774,0.6971153,0.6958694,0.6918476,0.6975199,0.7022467,0.6902217,0.7039434,0.6128589,0.5813071,0.7416051,0.7150822,0.6597518,0.6432752,0.6306732
G12,0.0035413,2.33e-05,0.000253,0.0006262,0.0006081,0.0003872,1.87e-05,0.0,0.001998,2.6e-06,0.0001738,0.0055431,6e-05,5.84e-05,0.0011355,0.0012007,4.09e-05,0.0011909,0.0015929,0.000783,1.59e-05,0.0,0.0013403,5.85e-05,0.0001591,0.0005266,0.0023312,0.0006119,0.0001458,0.0015533,1.15e-05,2.28e-05,0.0105358,0.0005176,4e-06,5.21e-05,7.92e-05,0.0003965,2.1e-06,2.4e-06,8.2e-06,0.0015899,0.0001618,0.001005,0.0004788,0.0010394,2.12e-05,0.0016707,0.0046252,7e-07,3.88e-05,0.0003922,0.0008548,9e-06,8.1e-06,0.0007872,0.0007309,0.0001282,0.0020503,5.9e-06,0.0002442,0.0006509,1.5e-06,0.0001134,0.0006414,0.0004658,0.0008247,2.49e-05,0.0,5.13e-05,0.0,0.0004976,0.0003137,0.0,0.0,0.0003368,0.0007144,0.0007069,0.0010966,0.0006401,0.0005779,1.01e-05,0.0,0.000549,5.3e-06,8.9e-06,3.45e-05,0.0,0.0012534,0.0008306,0.0002736,1.67e-05,0.0005657,0.0001309,0.002748,0.0001141,0.0,4.4e-06,0.0006277,0.0021102,0.3880771,0.3027144,0.3483443,0.4340473,0.4408827,0.0129012,2.57e-05,0.0001187,7.53e-05,0.0029003
G13,0.569116,0.5632673,0.7700498,0.8849061,0.7582489,0.6385702,0.7069873,0.7157576,0.5735444,0.7995923,0.6624061,0.5208359,0.7004891,0.6228095,0.6536483,0.5900542,0.6025943,0.747722,0.6727845,0.711831,0.6688959,0.5391511,0.6979797,0.8870511,0.7053646,0.7232149,0.8151393,0.6985223,0.6186511,0.6480485,0.6906882,0.7647992,0.7084251,0.6472126,0.6086828,0.7026515,0.6292111,0.6432103,0.6998164,0.7093792,0.6949438,0.7101191,0.7894532,0.6311147,0.6448429,0.6863047,0.6470335,0.6480373,0.6994342,0.7432693,0.7301603,0.7015649,0.6464893,0.7455509,0.7108878,0.6152279,0.7361933,0.7351449,0.6793101,0.628917,0.610737,0.7689343,0.6917188,0.7370024,0.7294269,0.6090942,0.5592377,0.763363,0.7535033,0.6816392,0.8046663,0.6394871,0.7091089,0.6611958,0.7512472,0.6496501,0.6434184,0.681014,0.7065541,0.618378,0.7069618,0.650274,0.6543717,0.7766422,0.7998418,0.5903765,0.7021141,0.7347807,0.6091812,0.7069889,0.7063315,0.5838768,0.7676095,0.6922839,0.607478,0.6586264,0.6386628,0.6960653,0.6737879,0.5248269,0.6540547,0.7406293,0.8185386,0.5659403,0.6139429,0.623439,0.7295709,0.6200184,0.5971365,0.7210161
G14,0.7208764,0.6626739,0.7274842,0.5814876,0.6595724,0.6113691,0.7165726,0.6683264,0.6666751,0.7201084,0.6737498,0.7546863,0.4924011,0.6121951,0.6153931,0.5860196,0.5585908,0.6604899,0.6585926,0.6059133,0.590063,0.7446197,0.7244138,0.6062979,0.6146832,0.6948759,0.6605198,0.6777811,0.6460351,0.5838159,0.7352719,0.6427805,0.6096321,0.6967631,0.1191292,0.131317,0.1204234,0.1752029,0.1789853,0.655195,0.6793297,0.7225135,0.7094063,0.7062787,0.7377325,0.6632051,0.719006,0.6872858,0.7389178,0.6302408,0.5822144,0.6747429,0.6389563,0.5480814,0.6977866,0.7404819,0.6471202,0.6508026,0.7630504,0.7260165,0.587402,0.7375278,0.6434081,0.5995017,0.6162013,0.7424355,0.87806,0.6664853,0.6696684,0.6610347,0.701041,0.8308909,0.6694706,0.5989749,0.7601116,0.6307907,0.5110562,0.678772,0.6455653,0.6459357,0.6831485,0.5971699,0.5707822,0.5957325,0.6409971,0.6782168,0.6106274,0.6802562,0.7555722,0.6209615,0.6035756,0.72944,0.7203533,0.4858236,0.5564196,0.5627631,0.7622382,0.6749263,0.6079121,0.7729393,0.7279926,0.5823632,0.6590232,0.5844587,0.7611253,0.5117606,0.5475614,0.6871476,0.6371069,0.6452167
G15,0.7398851,0.7564968,0.7441214,0.6326857,0.8210065,0.6501552,0.5701751,0.9225476,0.5658595,0.6954662,0.7976051,0.6562997,0.6795524,0.8656783,0.5625941,0.6427707,0.6459183,0.6917501,0.6353868,0.691707,0.757516,0.5576656,0.7355924,0.7353157,0.6911032,0.7958494,0.6297697,0.7501565,0.6491571,0.6422982,0.5426565,0.6445504,0.7494779,0.6698942,0.618193,0.6480355,0.6243338,0.6135228,0.6496453,0.5720068,0.6630961,0.6944169,0.7122633,0.6258124,0.792829,0.6553777,0.6596542,0.6722285,0.7333562,0.7278555,0.7757286,0.6632822,0.6924856,0.7184332,0.7425218,0.775779,0.6902135,0.5930282,0.7705217,0.6230233,0.8256317,0.578631,0.6681256,0.6562818,0.6709028,0.5909307,0.6419858,0.7550151,0.7268174,0.8292019,0.7132634,0.8798762,0.6389896,0.7145944,0.6011149,0.6936133,0.6773192,0.683561,0.6349381,0.7917279,0.7010181,0.6764861,0.7919426,0.6425223,0.6362711,0.6891477,0.6871715,0.7620906,0.6260515,0.5923427,0.6774114,0.6979205,0.6509741,0.7449129,0.6216983,0.608759,0.6006958,0.7864198,0.7391034,0.760892,0.700927,0.4352474,0.5108175,0.6926225,0.6484027,0.7441901,0.674524,0.8346312,0.6321301,0.7112284
G16,0.8447751,0.6169039,0.6620074,0.5912475,0.6493106,0.6019247,0.6423955,0.6783394,0.8348413,0.6254894,0.5638347,0.7317964,0.7515773,0.6211354,0.5864451,0.622809,0.6245829,0.6798112,0.6715576,0.6748972,0.5932176,0.6507645,0.6784568,0.5941174,0.710163,0.6203631,0.7959487,0.6460054,0.5528751,0.5139843,0.5635807,0.5775829,0.5428639,0.736947,0.7192075,0.6276246,0.6437415,0.5705139,0.657357,0.718787,0.6553497,0.5617667,0.6612672,0.536318,0.7696405,0.602009,0.5975705,0.7066667,0.5917997,0.6397864,0.6372633,0.5837307,0.6715564,0.5682758,0.6692265,0.5710797,0.7648216,0.7371177,0.5679306,0.7554701,0.740067,0.5771546,0.6062909,0.7656912,0.6132177,0.5580345,0.8494114,0.6313512,0.7059665,0.7120995,0.67276,0.5710881,0.7201218,0.7122047,0.65252,0.6884641,0.6356087,0.746767,0.5892635,0.6314076,0.4533146,0.5592093,0.5421034,0.6124101,0.5500491,0.5864268,0.6502491,0.6357778,0.7550957,0.6392822,0.5743778,0.5879427,0.5988264,0.5589322,0.7556915,0.6564595,0.6366991,0.6169953,0.5470976,0.6521504,0.7083372,0.6024879,0.6432213,0.5644714,0.6457359,0.6962436,0.6350244,0.6103964,0.7531895,0.6217971
G17,0.546431,0.499197,0.3640341,0.3143502,0.392589,0.3822827,0.5538468,0.4747536,0.5853019,0.4985653,0.5581889,0.6348833,0.553386,0.4278942,0.381707,0.3437794,0.3318273,0.4185002,0.5639463,0.5731946,0.5026284,0.6805272,0.6733175,0.5439839,0.3624603,0.3508625,0.32478,0.3968811,0.4656074,0.6321411,0.5927098,0.6329343,0.5169933,0.6082566,0.5688875,0.4590056,0.4950876,0.4969578,0.431428,0.4100056,0.4990955,0.4845934,0.5593374,0.4978336,0.6435296,0.5161131,0.4188975,0.335832,0.3447395,0.4053837,0.4138851,0.6035684,0.568497,0.5732088,0.4968269,0.6663311,0.5522866,0.6404548,0.5091101,0.481821,0.5250659,0.5840732,0.5166103,0.5607257,0.5418968,0.5657238,0.5372164,0.5302757,0.5476317,0.4661524,0.4936896,0.5814506,0.5085242,0.5935574,0.5979071,0.538528,0.6287369,0.5762306,0.4205476,0.3611171,0.5042471,0.4224537,0.4103179,0.4670016,0.4990746,0.5939875,0.5270608,0.7013112,0.6472364,0.6538523,0.4529175,0.3944491,0.3466561,0.3269809,0.5436703,0.5074212,0.4936201,0.5477939,0.5229121,0.6026796,0.5892419,0.6453852,0.5719858,0.5517877,0.5794482,0.4105456,0.5661159,0.5652099,0.5254493,0.4834695
G18,0.7058836,0.5166124,0.6779959,0.702433,0.666033,0.7053463,0.6489741,0.5757725,0.6512694,0.6407546,0.7584609,0.6483333,0.6422437,0.6925553,0.5989092,0.6700933,0.7318316,0.6845835,0.6287809,0.7861272,0.6687365,0.6785559,0.7268054,0.790118,0.5280627,0.7933192,0.718405,0.5977036,0.6022593,0.8328142,0.6797975,0.708583,0.659081,0.6211939,0.7496787,0.5083073,0.7110653,0.6948171,0.6884145,0.6284583,0.6314089,0.5992906,0.7075125,0.6924324,0.7096487,0.783848,0.6704592,0.6757299,0.5584541,0.7243375,0.7397283,0.7903966,0.6677864,0.7222061,0.7591963,0.6424178,0.5383682,0.7109773,0.6367849,0.7178385,0.6406059,0.8302377,0.6414097,0.5783902,0.7014948,0.6213765,0.5596207,0.7580059,0.6624997,0.5712253,0.5901983,0.6961169,0.6942268,0.7002987,0.5806114,0.6902596,0.8310614,0.7323776,0.6661486,0.6750374,0.8275639,0.7437772,0.8030933,0.6442327,0.6285449,0.9227715,0.6228134,0.7295591,0.7823974,0.7883506,0.6545688,0.7655665,0.6646977,0.638548,0.6740379,0.6670232,0.913234,0.8508273,0.6803606,0.6298969,0.563449,0.6413858,0.6044659,0.7218973,0.924988,0.6005894,0.6088681,0.6512291,0.7362619,0.6877797
G19,0.5828378,0.8856542,0.7931127,0.7368123,0.7204196,0.6795427,0.6660262,0.7012813,0.6650366,0.6373472,0.7623146,0.6121978,0.6048936,0.6660667,0.7049926,0.6834894,0.7537909,0.5894507,0.7346743,0.6539717,0.6746657,0.758578,0.7178607,0.7656001,0.6082457,0.6373566,0.7409623,0.6634683,0.6159048,0.7567813,0.6414613,0.6983909,0.6429845,0.6443283,0.6768835,0.6157742,0.7984351,0.5926004,0.7381816,0.6644166,0.8282839,0.6966713,0.6868385,0.638701,0.5272779,0.6207533,0.6336526,0.7198459,0.6821226,0.5719071,0.6924002,0.6881035,0.706812,0.6985429,0.5534243,0.6080592,0.6224788,0.6347082,0.6617997,0.5884981,0.5860742,0.8137668,0.68972,0.7758867,0.7295747,0.732012,0.6640869,0.7693738,0.7481628,0.6928478,0.7244684,0.709456,0.6729361,0.6565686,0.6693638,0.6527834,0.7599904,0.5977205,0.7383151,0.6200242,0.7244428,0.7250897,0.7205903,0.6125567,0.6640358,0.6461696,0.6075307,0.6363543,0.7709027,0.7850602,0.6264908,0.5381601,0.7031319,0.8472221,0.5837538,0.6820705,0.6375479,0.6751787,0.6705577,0.6015697,0.6915794,0.7387051,0.607435,0.6543662,0.56261,0.6346735,0.7473201,0.7703886,0.7638639,0.7205783
G20,0.4668611,0.4718152,0.4763097,0.3809693,0.502679,0.3681949,0.4668124,0.4384171,0.5165265,0.4802912,0.5978205,0.4625246,0.5889889,0.4050178,0.4470092,0.5146954,0.5114642,0.5511276,0.5445594,0.4928927,0.4644651,0.4872348,0.5105846,0.4784616,0.4817449,0.1412881,0.0620066,0.0792266,0.107762,0.3829973,0.426255,0.4331562,0.4620859,0.5786576,0.3866806,0.3797291,0.4362766,0.4122637,0.3724855,0.4689647,0.4605366,0.4129986,0.4296028,0.5710064,0.5237919,0.3140728,0.1050701,0.0155262,0.0115798,0.0142259,0.0953487,0.2798097,0.435255,0.404111,0.534501,0.4307222,0.4336149,0.2274589,0.1338235,0.1297052,0.1468821,0.1882892,0.6204335,0.4852423,0.4322769,0.5280579,0.5958192,0.4852865,0.3573967,0.380863,0.4551335,0.4634797,0.4411819,0.5642078,0.509437,0.5105897,0.6630708,0.4849159,0.5118164,0.4157508,0.4826566,0.4906893,0.4929273,0.4891409,0.5135881,0.5188816,0.5488272,0.5395909,0.5587082,0.5160482,0.441446,0.4964137,0.4483784,0.4942349,0.4483168,0.498039,0.4129341,0.4161776,0.4397736,0.5243356,0.2946184,0.470062,0.3996035,0.4121994,0.36298,0.6776058,0.562655,0.6128626,0.3694937,0.4777486
G21,0.6231321,0.740307,0.7291274,0.5789953,0.7045351,0.7401324,0.6449036,0.4783145,0.5746878,0.5742499,0.446318,0.5945528,0.3965337,0.3733401,0.3615783,0.3531682,0.3275722,0.6110022,0.5428627,0.600156,0.5347619,0.4617702,0.5704652,0.6072967,0.6397444,0.6963497,0.6682582,0.6355949,0.5470927,0.4370086,0.5559984,0.4532802,0.4989705,0.6491001,0.4004174,0.4551977,0.5203701,0.5610965,0.5289785,0.7936182,0.5476687,0.6470562,0.6211352,0.6040877,0.5611937,0.3882906,0.4007486,0.2957943,0.3438152,0.4181072,0.5680031,0.5229875,0.4919547,0.7014954,0.5739958,0.6814868,0.6089377,0.5661347,0.5234749,0.5379286,0.5582337,0.516925,0.4396923,0.547386,0.5717845,0.4705617,0.6142166,0.5174676,0.5142623,0.6558132,0.510175,0.4995384,0.555569,0.5964522,0.5642176,0.6596993,0.545814,0.6089122,0.5448338,0.5991627,0.5233646,0.6272142,0.6449732,0.6035345,0.6413754,0.6068219,0.5059688,0.5007572,0.7160374,0.5905442,0.633613,0.6313052,0.847883,0.6610774,0.5514466,0.5820519,0.5844989,0.4691636,0.6121431,0.6715891,0.6569216,0.5040446,0.432877,0.4296799,0.4989418,0.4659211,0.4911595,0.6137345,0.6140641,0.4520387
G22,0.7074201,0.6802837,0.5353865,0.6239534,0.6358028,0.740686,0.6252825,0.6468691,0.7469478,0.6882946,0.682497,0.6093514,0.7290428,0.6680521,0.6560152,0.6375681,0.7727032,0.668356,0.690403,0.8113644,0.727183,0.7479957,0.766172,0.5350697,0.6129945,0.5191103,0.5116334,0.5445878,0.6699614,0.667336,0.6587562,0.6732775,0.7426935,0.6275634,0.6183993,0.7210146,0.7277003,0.6199597,0.5965237,0.7780127,0.6986711,0.7740493,0.7524904,0.617266,0.5752442,0.4254771,0.5233568,0.5557054,0.3287951,0.5487843,0.6621621,0.6428644,0.8037551,0.8210954,0.6109112,0.7601903,0.6652013,0.6057734,0.76469,0.892271,0.6666049,0.689059,0.6524792,0.645866,0.7266197,0.7519518,0.6253746,0.1142873,0.0674933,0.0663521,0.0916239,0.0870846,0.7268388,0.6825483,0.7652218,0.8002837,0.6312036,0.6617624,0.7470401,0.8042196,0.7242137,0.5425676,0.7186083,0.5409803,0.7352537,0.6476332,0.7615016,0.6304928,0.7208482,0.5404487,0.5688853,0.4408217,0.5183679,0.5115815,0.6418648,0.6951785,0.7296361,0.8118842,0.824743,0.7526365,0.8176839,0.658189,0.6691702,0.774512,0.7676656,0.8071901,0.6879077,0.7692841,0.5331678,0.6806103
G23,0.7547153,0.6968112,0.6416959,0.7051896,0.695784,0.7778673,0.7309062,0.6959105,0.6643325,0.7294619,0.7019972,0.7201765,0.6752826,0.6253431,0.6716739,0.8194446,0.7271754,0.6902154,0.6549372,0.7522566,0.6893138,0.7227003,0.7737291,0.7233264,0.6619559,0.6603951,0.7030977,0.6803386,0.6634342,0.7165743,0.6435597,0.6429407,0.7452026,0.8292897,0.739369,0.6528494,0.6923001,0.6323821,0.6848584,0.7322389,0.7882098,0.5883875,0.6834441,0.7270591,0.6557437,0.751018,0.589853,0.7895483,0.6720533,0.6745319,0.728974,0.6734914,0.7082168,0.7041149,0.8063871,0.7892525,0.6625307,0.728195,0.6437251,0.5881645,0.6285672,0.5224045,0.7366608,0.659763,0.6355994,0.8399498,0.7395786,0.7031817,0.6677136,0.7358039,0.5909952,0.6775718,0.7583444,0.7365417,0.6687932,0.7724933,0.6836788,0.8133921,0.3813621,0.3798677,0.2934135,0.3013474,0.3201478,0.735657,0.8067825,0.7644227,0.6918184,0.6867617,0.7872566,0.5640202,0.4579344,0.4824042,0.5755925,0.5420917,0.6502088,0.706089,0.6320063,0.6278131,0.7332912,0.7794785,0.5769319,0.601169,0.7596131,0.6146203,0.6138644,0.6449558,0.7624838,0.73402,0.7231705,0.6101686
G24,0.0029511,0.0003996,0.000333,0.0005025,0.0042153,0.0045229,0.0001338,0.0011617,0.001703,0.0137565,0.0007914,0.0067352,0.2117972,0.3442521,0.3520097,0.3334823,0.3697428,0.1278124,0.0275622,0.0433542,0.0072447,0.0017941,0.0054165,0.0011897,0.0014689,0.0009226,0.0010617,0.0065641,0.0004562,0.0028406,0.0025684,0.0008015,0.004011,0.0035097,0.2706896,0.3573206,0.3213984,0.2790755,0.4926572,0.0486441,0.0206754,0.0012125,0.0002315,0.0004867,0.0049647,0.0022175,0.0014521,0.0002183,0.0008001,0.0047752,0.0067529,0.0008368,0.0013581,0.0014599,0.0074549,0.0015927,0.0578774,0.2586378,0.2043682,0.1348069,0.1882935,0.0437074,0.0001,0.0005291,0.0010787,0.0072268,0.0014797,0.0013538,0.0077091,0.0014647,0.0059904,0.0007292,0.0043815,0.0022313,0.0006013,0.0089977,0.0059201,0.0037005,0.2440822,0.2432778,0.2697619,0.320082,0.2789848,0.0079642,0.0081006,0.0003481,0.003644,0.0020755,0.0022696,0.3704787,0.366619,0.4273485,0.4688763,0.3942585,0.0028185,0.0015298,0.0059834,0.0032232,0.0008492,0.0072278,0.3912077,0.2849687,0.377972,0.3470911,0.4212923,0.0039639,0.0010888,0.0001631,0.0003441,0.0008094
G25,0.0092832,0.0030407,0.0037948,0.0135191,0.0143633,0.0086888,0.0334994,0.0250928,0.0151092,0.0085134,0.029718,0.0048435,0.0258614,0.017041,0.012692,0.0061169,0.0179546,0.0098972,0.0068752,0.0071571,0.0054949,0.0519905,0.019952,0.0018581,0.0204847,0.0113065,0.0082293,0.0124296,0.0323985,0.0203019,0.0089103,0.0218097,0.035375,0.0052482,0.296293,0.249663,0.2958262,0.3480784,0.2035366,0.0199025,0.0076519,0.0255891,0.0209475,0.0194629,0.0062172,0.0061896,0.0129636,0.0119722,0.0111241,0.0335956,0.0104875,0.0263958,0.0157766,0.0347577,0.0154587,0.0081949,0.0129181,0.0082514,0.0081566,0.005848,0.0121426,0.0268609,0.0174498,0.0100546,0.0197163,0.013164,0.0038459,0.0075109,0.0127849,0.0101922,0.019116,0.024011,0.0051441,0.0074864,0.0195539,0.0061862,0.0097924,0.0083791,0.0202971,0.0059659,0.0120763,0.0058518,0.017454,0.013121,0.0111317,0.0271194,0.0148487,0.0160069,0.0027329,0.0134248,0.0059988,0.0099936,0.013822,0.0180595,0.0140497,0.0024716,0.0158027,0.0160845,0.0254754,0.0119743,0.019725,0.0108922,0.0097886,0.0123773,0.0196759,0.0151836,0.0192226,0.0361354,0.0006374,0.013253
G26,0.1591415,0.0289731,0.0008886,0.0033718,0.0082452,0.0031342,0.0931675,0.1852813,0.1858379,0.1990797,0.1577067,0.2004927,0.1569906,0.2061861,0.2912177,0.22017,0.2263459,0.2496587,0.2623945,0.1945355,0.1969022,0.2211747,0.1998376,0.1759014,0.2482222,0.1955652,0.2767912,0.2514666,0.209935,0.1645211,0.1364697,0.2783372,0.2176071,0.1585216,0.0219216,0.0022469,0.0008526,0.0087633,0.0053902,0.1613482,0.1728208,0.1938042,0.1691739,0.2251659,0.1835205,0.19695,0.1786902,0.1273587,0.0871097,0.1259738,0.0871299,0.0937184,0.0900305,0.1101384,0.1698765,0.181658,0.0918417,0.0907633,0.1059406,0.0907512,0.1006511,0.0914354,0.1213641,0.2177456,0.157176,0.2064233,0.1979932,0.2160809,0.2017324,0.193784,0.2144336,0.1782542,0.1666803,0.2239426,0.1311763,0.2164893,0.2434953,0.1782119,0.2019614,0.2368597,0.2117731,0.2308549,0.334014,0.2388839,0.1714419,0.194404,0.2155202,0.2283835,0.1446908,0.0248176,0.0378792,0.0086762,0.0204713,0.0365296,0.0943672,0.1904356,0.2011501,0.2271492,0.176916,0.1710428,0.0814568,0.0390014,0.0389475,0.0567799,0.0391907,0.0859156,0.0207066,0.1288961,0.1787197,0.2229712
G27,0.7130557,0.4600418,0.4590349,0.5580885,0.4747804,0.5236439,0.6835833,0.6741549,0.686402,0.6311686,0.6232277,0.7213641,0.4681697,0.3961822,0.3138965,0.5181818,0.4748284,0.6276397,0.6021971,0.8523992,0.8144092,0.721592,0.6765865,0.6794794,0.6469516,0.6635818,0.6521855,0.6680373,0.6634727,0.8772472,0.6958226,0.5825172,0.7327417,0.7670699,0.7788679,0.6888357,0.876362,0.7284876,0.7088675,0.6348312,0.6403539,0.5688198,0.6820325,0.6979787,0.6060292,0.7032857,0.682753,0.7312626,0.6539357,0.6982965,0.6393885,0.5807401,0.7948886,0.6678115,0.6421886,0.6670289,0.8114351,0.7597995,0.6355214,0.7025977,0.6820497,0.6482616,0.8037825,0.7040684,0.6007567,0.7645925,0.6733208,0.7113376,0.6268843,0.5942807,0.7238181,0.5485642,0.6519332,0.72477,0.5761538,0.6388577,0.7509719,0.702479,0.3716873,0.3217619,0.3286994,0.4684258,0.281899,0.7265961,0.7934786,0.7215341,0.7514597,0.6445365,0.6088441,0.7661501,0.757365,0.7086985,0.5816769,0.6569762,0.7669205,0.6617988,0.8359318,0.6095396,0.7628966,0.6503023,0.6997106,0.8336002,0.7521371,0.6403321,0.7447557,0.6916836,0.5467404,0.6573868,0.6853851,0.8129605
G28,0.416983,0.4786812,0.4288512,0.4452779,0.4283991,0.3218749,0.397685,0.4905102,0.3726507,0.3453923,0.4193146,0.4063507,0.3861342,0.4618921,0.3867588,0.3079617,0.3733943,0.5340545,0.4275406,0.373457,0.4888545,0.3711592,0.4272395,0.5182672,0.3963695,0.3832688,0.3621977,0.3610134,0.4950066,0.3674853,0.3527306,0.4098673,0.4234484,0.4295536,0.3406892,0.3079078,0.4117972,0.3288846,0.252572,0.4162938,0.3903076,0.3646935,0.4600143,0.4414674,0.3671106,0.4131763,0.3827175,0.5846065,0.4601041,0.4717097,0.3796278,0.4026556,0.3833962,0.4163901,0.3922009,0.4283,0.3922301,0.462599,0.4414668,0.404477,0.4496958,0.4854544,0.4504216,0.4581955,0.6107961,0.4109868,0.4316067,0.3525501,0.3228003,0.3155338,0.4426933,0.2811237,0.36588,0.3561477,0.3458157,0.3938792,0.4567062,0.2921152,0.4160308,0.3871104,0.3732928,0.3682364,0.2937317,0.3979212,0.3798368,0.3481963,0.3687792,0.3451328,0.3457819,0.3562572,0.4726744,0.4728785,0.3608695,0.4598748,0.4285736,0.2731336,0.3313615,0.4020096,0.37332,0.4029426,0.3657873,0.34571,0.4534729,0.4257347,0.5170461,0.3501693,0.4301364,0.3142219,0.371506,0.3631828
G29,0.1533834,0.2635653,0.2413196,0.1429841,0.1866551,0.1727574,0.1542949,0.1707163,0.2186796,0.1820725,0.1876561,0.1968175,0.0360645,0.0498557,0.0447874,0.0149256,0.0353492,0.1848598,0.1804253,0.1995422,0.1952044,0.239534,0.1947697,0.3327899,0.2841957,0.3476799,0.3327999,0.4031639,0.2252409,0.2247585,0.2012282,0.1734995,0.1528572,0.1335067,0.1412523,0.1688141,0.1367362,0.2258869,0.2182857,0.2127296,0.1820922,0.1553736,0.2092844,0.1789,0.2118456,0.2188541,0.1562396,0.1623616,0.1550237,0.2219806,0.1802741,0.1508784,0.2060247,0.1659568,0.2261558,0.2095857,0.1302702,0.1384998,0.1733283,0.1546465,0.1926113,0.192408,0.163532,0.160068,0.1718814,0.1671989,0.1777144,0.0113526,0.0020442,0.0026127,0.0,0.0003402,0.2058289,0.1552604,0.1683848,0.1732767,0.2549685,0.1836897,0.5520924,0.4721188,0.4627644,0.4638653,0.5994301,0.2296363,0.150184,0.2518297,0.1455305,0.1455076,0.178519,0.2442571,0.2076803,0.2514733,0.1626611,0.160475,0.2197697,0.2308789,0.1546335,0.1461901,0.1541394,0.1444898,0.4775432,0.4752726,0.4317368,0.5223023,0.5895969,0.2076622,0.1864935,0.179345,0.2161987,0.1896969
G30,0.6614345,0.0808096,0.0680968,0.0505975,0.0535588,0.040767,0.6383118,0.6549947,0.6988339,0.7819265,0.67719,0.6077433,0.6686614,0.7070125,0.6954559,0.691183,0.7308775,0.6701373,0.6986607,0.6862607,0.766744,0.6902866,0.6907763,0.1388873,0.1718051,0.1394938,0.2198965,0.136748,0.6234768,0.6539575,0.6320242,0.5267762,0.6337194,0.7919226,0.6554704,0.8284884,0.5545072,0.7071322,0.6098193,0.6809147,0.6519923,0.6447715,0.7149908,0.5735131,0.5271446,0.6226416,0.7912575,0.7447441,0.7431209,0.6858872,0.6330302,0.7339088,0.6754247,0.6218003,0.5743479,0.6626605,0.6008928,0.5622509,0.579125,0.5188296,0.6019451,0.621228,0.7498127,0.6974073,0.7690787,0.6678654,0.6193171,0.6298848,0.5306093,0.6620239,0.6167144,0.623299,0.5515541,0.732897,0.8067794,0.6342389,0.7799847,0.685297,0.1433028,0.1371009,0.1242237,0.1174882,0.1149563,0.560995,0.6913867,0.6339877,0.5807475,0.6441933,0.6100807,0.6288897,0.5750615,0.571106,0.6224446,0.5676264,0.7492702,0.6638564,0.7418532,0.6226212,0.5947083,0.7977438,0.2784845,0.2432881,0.2400061,0.2877249,0.3094235,0.6348378,0.5610003,0.7122718,0.7478837,0.7606595
