isTs	is1stLast	prevCol	del.t	condName
TRUE	m	TS_0_84	10	TS_0_85
TRUE	m	TS_0_85	10	TS_0_86
TRUE	m	TS_0_86	10	TS_0_87
TRUE	m	TS_0_87	10	TS_0_88
TRUE	m	TS_0_88	10	TS_0_89
TRUE	m	TS_0_89	10	TS_0_90
TRUE	m	TS_0_90	10	TS_0_91
TRUE	m	TS_0_91	10	TS_0_92
TRUE	m	TS_0_92	10	TS_0_93
TRUE	m	TS_0_93	10	TS_0_94
TRUE	m	TS_0_94	10	TS_0_95
TRUE	m	TS_0_95	10	TS_0_96
TRUE	m	TS_0_96	10	TS_0_97
TRUE	m	TS_0_97	10	TS_0_98
TRUE	m	TS_0_98	10	TS_0_99
TRUE	l	TS_0_99	10	TS_0_100
TRUE	f	NA	NA	TS_1_0
TRUE	m	TS_1_0	10	TS_1_1
TRUE	m	TS_1_1	10	TS_1_2
TRUE	m	TS_1_2	10	TS_1_3
TRUE	m	TS_1_3	10	TS_1_4
TRUE	m	TS_1_4	10	TS_1_5
TRUE	m	TS_1_5	10	TS_1_6
TRUE	m	TS_1_6	10	TS_1_7
TRUE	m	TS_1_7	10	TS_1_8
TRUE	m	TS_1_8	10	TS_1_9
TRUE	m	TS_1_9	10	TS_1_10
TRUE	m	TS_1_10	10	TS_1_11
TRUE	m	TS_1_11	10	TS_1_12
TRUE	m	TS_1_12	10	TS_1_13
TRUE	m	TS_1_13	10	TS_1_14
TRUE	m	TS_1_14	10	TS_1_15
TRUE	m	TS_1_15	10	TS_1_16
TRUE	m	TS_1_16	10	TS_1_17
TRUE	m	TS_1_17	10	TS_1_18
TRUE	m	TS_1_18	10	TS_1_19
TRUE	m	TS_1_19	10	TS_1_20
TRUE	m	TS_1_20	10	TS_1_21
TRUE	m	TS_1_21	10	TS_1_22
TRUE	m	TS_1_22	10	TS_1_23
TRUE	m	TS_1_23	10	TS_1_24
TRUE	m	TS_1_24	10	TS_1_25
TRUE	m	TS_1_25	10	TS_1_26
TRUE	m	TS_1_26	10	TS_1_27
TRUE	m	TS_1_27	10	TS_1_28
TRUE	m	TS_1_28	10	TS_1_29
TRUE	m	TS_1_29	10	TS_1_30
TRUE	m	TS_1_30	10	TS_1_31
TRUE	m	TS_1_31	10	TS_1_32
TRUE	m	TS_1_32	10	TS_1_33
TRUE	m	TS_1_33	10	TS_1_34
TRUE	m	TS_1_34	10	TS_1_35
TRUE	m	TS_1_35	10	TS_1_36
TRUE	m	TS_1_36	10	TS_1_37
TRUE	m	TS_1_37	10	TS_1_38
TRUE	m	TS_1_38	10	TS_1_39
TRUE	m	TS_1_39	10	TS_1_40
TRUE	m	TS_1_40	10	TS_1_41
TRUE	m	TS_1_41	10	TS_1_42
TRUE	m	TS_1_42	10	TS_1_43
TRUE	m	TS_1_43	10	TS_1_44
TRUE	m	TS_1_44	10	TS_1_45
TRUE	m	TS_1_45	10	TS_1_46
TRUE	m	TS_1_46	10	TS_1_47
TRUE	m	TS_1_47	10	TS_1_48
TRUE	m	TS_1_48	10	TS_1_49
TRUE	m	TS_1_49	10	TS_1_50
TRUE	m	TS_1_50	10	TS_1_51
TRUE	m	TS_1_51	10	TS_1_52
TRUE	m	TS_1_52	10	TS_1_53
TRUE	m	TS_1_53	10	TS_1_54
TRUE	m	TS_1_54	10	TS_1_55
TRUE	m	TS_1_55	10	TS_1_56
TRUE	m	TS_1_56	10	TS_1_57
TRUE	m	TS_1_57	10	TS_1_58
TRUE	m	TS_1_58	10	TS_1_59
TRUE	m	TS_1_59	10	TS_1_60
TRUE	m	TS_1_60	10	TS_1_61
TRUE	m	TS_1_61	10	TS_1_62
TRUE	m	TS_1_62	10	TS_1_63
TRUE	m	TS_1_63	10	TS_1_64
TRUE	m	TS_1_64	10	TS_1_65
TRUE	m	TS_1_65	10	TS_1_66
TRUE	m	TS_1_66	10	TS_1_67
TRUE	m	TS_1_67	10	TS_1_68
TRUE	m	TS_1_68	10	TS_1_69
TRUE	m	TS_1_69	10	TS_1_70
TRUE	m	TS_1_70	10	TS_1_71
TRUE	m	TS_1_71	10	TS_1_72
TRUE	m	TS_1_72	10	TS_1_73
TRUE	m	TS_1_73	10	TS_1_74
TRUE	m	TS_1_74	10	TS_1_75
TRUE	m	TS_1_75	10	TS_1_76
TRUE	m	TS_1_76	10	TS_1_77
TRUE	m	TS_1_77	10	TS_1_78
TRUE	m	TS_1_78	10	TS_1_79
TRUE	m	TS_1_79	10	TS_1_80
TRUE	m	TS_1_80	10	TS_1_81
TRUE	m	TS_1_81	10	TS_1_82
TRUE	m	TS_1_82	10	TS_1_83
TRUE	m	TS_1_83	10	TS_1_84
TRUE	m	TS_1_84	10	TS_1_85
TRUE	m	TS_1_85	10	TS_1_86
TRUE	m	TS_1_86	10	TS_1_87
TRUE	m	TS_1_87	10	TS_1_88
TRUE	m	TS_1_88	10	TS_1_89
TRUE	m	TS_1_89	10	TS_1_90
TRUE	m	TS_1_90	10	TS_1_91
TRUE	m	TS_1_91	10	TS_1_92
TRUE	m	TS_1_92	10	TS_1_93
TRUE	m	TS_1_93	10	TS_1_94
TRUE	m	TS_1_94	10	TS_1_95
TRUE	m	TS_1_95	10	TS_1_96
TRUE	m	TS_1_96	10	TS_1_97
TRUE	m	TS_1_97	10	TS_1_98
TRUE	m	TS_1_98	10	TS_1_99
TRUE	l	TS_1_99	10	TS_1_100
TRUE	f	NA	NA	TS_2_0
TRUE	m	TS_2_0	10	TS_2_1
TRUE	m	TS_2_1	10	TS_2_2
TRUE	m	TS_2_2	10	TS_2_3
TRUE	m	TS_2_3	10	TS_2_4
TRUE	m	TS_2_4	10	TS_2_5
TRUE	m	TS_2_5	10	TS_2_6
TRUE	m	TS_2_6	10	TS_2_7
TRUE	m	TS_2_7	10	TS_2_8
TRUE	m	TS_2_8	10	TS_2_9
TRUE	m	TS_2_9	10	TS_2_10
TRUE	m	TS_2_10	10	TS_2_11
TRUE	m	TS_2_11	10	TS_2_12
TRUE	m	TS_2_12	10	TS_2_13
TRUE	m	TS_2_13	10	TS_2_14
TRUE	m	TS_2_14	10	TS_2_15
TRUE	m	TS_2_15	10	TS_2_16
TRUE	m	TS_2_16	10	TS_2_17
TRUE	m	TS_2_17	10	TS_2_18
TRUE	m	TS_2_18	10	TS_2_19
TRUE	m	TS_2_19	10	TS_2_20
TRUE	m	TS_2_20	10	TS_2_21
TRUE	m	TS_2_21	10	TS_2_22
TRUE	m	TS_2_22	10	TS_2_23
TRUE	m	TS_2_23	10	TS_2_24
TRUE	m	TS_2_24	10	TS_2_25
TRUE	m	TS_2_25	10	TS_2_26
TRUE	m	TS_2_26	10	TS_2_27
TRUE	m	TS_2_27	10	TS_2_28
TRUE	m	TS_2_28	10	TS_2_29
TRUE	m	TS_2_29	10	TS_2_30
TRUE	m	TS_2_30	10	TS_2_31
TRUE	m	TS_2_31	10	TS_2_32
TRUE	m	TS_2_32	10	TS_2_33
TRUE	m	TS_2_33	10	TS_2_34
TRUE	m	TS_2_34	10	TS_2_35
TRUE	m	TS_2_35	10	TS_2_36
TRUE	m	TS_2_36	10	TS_2_37
TRUE	m	TS_2_37	10	TS_2_38
TRUE	m	TS_2_38	10	TS_2_39
TRUE	m	TS_2_39	10	TS_2_40
TRUE	m	TS_2_40	10	TS_2_41
TRUE	m	TS_2_41	10	TS_2_42
TRUE	m	TS_2_42	10	TS_2_43
TRUE	m	TS_2_43	10	TS_2_44
TRUE	m	TS_2_44	10	TS_2_45
TRUE	m	TS_2_45	10	TS_2_46
TRUE	m	TS_2_46	10	TS_2_47
TRUE	m	TS_2_47	10	TS_2_48
TRUE	m	TS_2_48	10	TS_2_49
TRUE	m	TS_2_49	10	TS_2_50
TRUE	m	TS_2_50	10	TS_2_51
TRUE	m	TS_2_51	10	TS_2_52
TRUE	m	TS_2_52	10	TS_2_53
TRUE	m	TS_2_53	10	TS_2_54
TRUE	m	TS_2_54	10	TS_2_55
TRUE	m	TS_2_55	10	TS_2_56
TRUE	m	TS_2_56	10	TS_2_57
TRUE	m	TS_2_57	10	TS_2_58
TRUE	m	TS_2_58	10	TS_2_59
TRUE	m	TS_2_59	10	TS_2_60
TRUE	m	TS_2_60	10	TS_2_61
TRUE	m	TS_2_61	10	TS_2_62
TRUE	m	TS_2_62	10	TS_2_63
TRUE	m	TS_2_63	10	TS_2_64
TRUE	m	TS_2_64	10	TS_2_65
TRUE	m	TS_2_65	10	TS_2_66
TRUE	m	TS_2_66	10	TS_2_67
TRUE	m	TS_2_67	10	TS_2_68
TRUE	m	TS_2_68	10	TS_2_69
TRUE	m	TS_2_69	10	TS_2_70
TRUE	m	TS_2_70	10	TS_2_71
TRUE	m	TS_2_71	10	TS_2_72
TRUE	m	TS_2_72	10	TS_2_73
TRUE	m	TS_2_73	10	TS_2_74
TRUE	m	TS_2_74	10	TS_2_75
TRUE	m	TS_2_75	10	TS_2_76
TRUE	m	TS_2_76	10	TS_2_77
TRUE	m	TS_2_77	10	TS_2_78
TRUE	m	TS_2_78	10	TS_2_79
TRUE	m	TS_2_79	10	TS_2_80
TRUE	m	TS_2_80	10	TS_2_81
TRUE	m	TS_2_81	10	TS_2_82
TRUE	m	TS_2_82	10	TS_2_83
TRUE	m	TS_2_83	10	TS_2_84
TRUE	m	TS_2_84	10	TS_2_85
TRUE	m	TS_2_85	10	TS_2_86
TRUE	m	TS_2_86	10	TS_2_87
TRUE	m	TS_2_87	10	TS_2_88
TRUE	m	TS_2_88	10	TS_2_89
TRUE	m	TS_2_89	10	TS_2_90
TRUE	m	TS_2_90	10	TS_2_91
TRUE	m	TS_2_91	10	TS_2_92
TRUE	m	TS_2_92	10	TS_2_93
TRUE	m	TS_2_93	10	TS_2_94
TRUE	m	TS_2_94	10	TS_2_95
TRUE	m	TS_2_95	10	TS_2_96
TRUE	m	TS_2_96	10	TS_2_97
TRUE	m	TS_2_97	10	TS_2_98
TRUE	m	TS_2_98	10	TS_2_99
TRUE	l	TS_2_99	10	TS_2_100
TRUE	f	NA	NA	TS_3_0
TRUE	m	TS_3_0	10	TS_3_1
TRUE	m	TS_3_1	10	TS_3_2
TRUE	m	TS_3_2	10	TS_3_3
TRUE	m	TS_3_3	10	TS_3_4
TRUE	m	TS_3_4	10	TS_3_5
TRUE	m	TS_3_5	10	TS_3_6
TRUE	m	TS_3_6	10	TS_3_7
TRUE	m	TS_3_7	10	TS_3_8
TRUE	m	TS_3_8	10	TS_3_9
TRUE	m	TS_3_9	10	TS_3_10
TRUE	m	TS_3_10	10	TS_3_11
TRUE	m	TS_3_11	10	TS_3_12
TRUE	m	TS_3_12	10	TS_3_13
TRUE	m	TS_3_13	10	TS_3_14
TRUE	m	TS_3_14	10	TS_3_15
TRUE	m	TS_3_15	10	TS_3_16
TRUE	m	TS_3_16	10	TS_3_17
TRUE	m	TS_3_17	10	TS_3_18
TRUE	m	TS_3_18	10	TS_3_19
TRUE	m	TS_3_19	10	TS_3_20
TRUE	m	TS_3_20	10	TS_3_21
TRUE	m	TS_3_21	10	TS_3_22
TRUE	m	TS_3_22	10	TS_3_23
TRUE	m	TS_3_23	10	TS_3_24
TRUE	m	TS_3_24	10	TS_3_25
TRUE	m	TS_3_25	10	TS_3_26
TRUE	m	TS_3_26	10	TS_3_27
TRUE	m	TS_3_27	10	TS_3_28
TRUE	m	TS_3_28	10	TS_3_29
TRUE	m	TS_3_29	10	TS_3_30
TRUE	m	TS_3_30	10	TS_3_31
TRUE	m	TS_3_31	10	TS_3_32
TRUE	m	TS_3_32	10	TS_3_33
TRUE	m	TS_3_33	10	TS_3_34
TRUE	m	TS_3_34	10	TS_3_35
TRUE	m	TS_3_35	10	TS_3_36
TRUE	m	TS_3_36	10	TS_3_37
TRUE	m	TS_3_37	10	TS_3_38
TRUE	m	TS_3_38	10	TS_3_39
TRUE	m	TS_3_39	10	TS_3_40
TRUE	m	TS_3_40	10	TS_3_41
TRUE	m	TS_3_41	10	TS_3_42
TRUE	m	TS_3_42	10	TS_3_43
TRUE	m	TS_3_43	10	TS_3_44
TRUE	m	TS_3_44	10	TS_3_45
TRUE	m	TS_3_45	10	TS_3_46
TRUE	m	TS_3_46	10	TS_3_47
TRUE	m	TS_3_47	10	TS_3_48
TRUE	m	TS_3_48	10	TS_3_49
TRUE	m	TS_3_49	10	TS_3_50
TRUE	m	TS_3_50	10	TS_3_51
TRUE	m	TS_3_51	10	TS_3_52
TRUE	m	TS_3_52	10	TS_3_53
TRUE	m	TS_3_53	10	TS_3_54
TRUE	m	TS_3_54	10	TS_3_55
TRUE	m	TS_3_55	10	TS_3_56
TRUE	m	TS_3_56	10	TS_3_57
TRUE	m	TS_3_57	10	TS_3_58
TRUE	m	TS_3_58	10	TS_3_59
TRUE	m	TS_3_59	10	TS_3_60
TRUE	m	TS_3_60	10	TS_3_61
TRUE	m	TS_3_61	10	TS_3_62
TRUE	m	TS_3_62	10	TS_3_63
TRUE	m	TS_3_63	10	TS_3_64
TRUE	m	TS_3_64	10	TS_3_65
TRUE	m	TS_3_65	10	TS_3_66
TRUE	m	TS_3_66	10	TS_3_67
TRUE	m	TS_3_67	10	TS_3_68
TRUE	m	TS_3_68	10	TS_3_69
TRUE	m	TS_3_69	10	TS_3_70
TRUE	m	TS_3_70	10	TS_3_71
TRUE	m	TS_3_71	10	TS_3_72
TRUE	m	TS_3_72	10	TS_3_73
TRUE	m	TS_3_73	10	TS_3_74
TRUE	m	TS_3_74	10	TS_3_75
TRUE	m	TS_3_75	10	TS_3_76
TRUE	m	TS_3_76	10	TS_3_77
TRUE	m	TS_3_77	10	TS_3_78
TRUE	m	TS_3_78	10	TS_3_79
TRUE	m	TS_3_79	10	TS_3_80
TRUE	m	TS_3_80	10	TS_3_81
TRUE	m	TS_3_81	10	TS_3_82
TRUE	m	TS_3_82	10	TS_3_83
TRUE	m	TS_3_83	10	TS_3_84
TRUE	m	TS_3_84	10	TS_3_85
TRUE	m	TS_3_85	10	TS_3_86
TRUE	m	TS_3_86	10	TS_3_87
TRUE	m	TS_3_87	10	TS_3_88
TRUE	m	TS_3_88	10	TS_3_89
TRUE	m	TS_3_89	10	TS_3_90
TRUE	m	TS_3_90	10	TS_3_91
TRUE	m	TS_3_91	10	TS_3_92
TRUE	m	TS_3_92	10	TS_3_93
TRUE	m	TS_3_93	10	TS_3_94
TRUE	m	TS_3_94	10	TS_3_95
TRUE	m	TS_3_95	10	TS_3_96
TRUE	m	TS_3_96	10	TS_3_97
TRUE	m	TS_3_97	10	TS_3_98
TRUE	m	TS_3_98	10	TS_3_99
TRUE	l	TS_3_99	10	TS_3_100
TRUE	f	NA	NA	TS_4_0
TRUE	m	TS_4_0	10	TS_4_1
TRUE	m	TS_4_1	10	TS_4_2
TRUE	m	TS_4_2	10	TS_4_3
TRUE	m	TS_4_3	10	TS_4_4
TRUE	m	TS_4_4	10	TS_4_5
TRUE	m	TS_4_5	10	TS_4_6
TRUE	m	TS_4_6	10	TS_4_7
TRUE	m	TS_4_7	10	TS_4_8
TRUE	m	TS_4_8	10	TS_4_9
TRUE	m	TS_4_9	10	TS_4_10
TRUE	m	TS_4_10	10	TS_4_11
TRUE	m	TS_4_11	10	TS_4_12
TRUE	m	TS_4_12	10	TS_4_13
TRUE	m	TS_4_13	10	TS_4_14
TRUE	m	TS_4_14	10	TS_4_15
TRUE	m	TS_4_15	10	TS_4_16
TRUE	m	TS_4_16	10	TS_4_17
TRUE	m	TS_4_17	10	TS_4_18
TRUE	m	TS_4_18	10	TS_4_19
TRUE	m	TS_4_19	10	TS_4_20
TRUE	m	TS_4_20	10	TS_4_21
TRUE	m	TS_4_21	10	TS_4_22
TRUE	m	TS_4_22	10	TS_4_23
TRUE	m	TS_4_23	10	TS_4_24
TRUE	m	TS_4_24	10	TS_4_25
TRUE	m	TS_4_25	10	TS_4_26
TRUE	m	TS_4_26	10	TS_4_27
TRUE	m	TS_4_27	10	TS_4_28
TRUE	m	TS_4_28	10	TS_4_29
TRUE	m	TS_4_29	10	TS_4_30
TRUE	m	TS_4_30	10	TS_4_31
TRUE	m	TS_4_31	10	TS_4_32
TRUE	m	TS_4_32	10	TS_4_33
TRUE	m	TS_4_33	10	TS_4_34
TRUE	m	TS_4_34	10	TS_4_35
TRUE	m	TS_4_35	10	TS_4_36
TRUE	m	TS_4_36	10	TS_4_37
TRUE	m	TS_4_37	10	TS_4_38
TRUE	m	TS_4_38	10	TS_4_39
TRUE	m	TS_4_39	10	TS_4_40
TRUE	m	TS_4_40	10	TS_4_41
TRUE	m	TS_4_41	10	TS_4_42
TRUE	m	TS_4_42	10	TS_4_43
TRUE	m	TS_4_43	10	TS_4_44
TRUE	m	TS_4_44	10	TS_4_45
TRUE	m	TS_4_45	10	TS_4_46
TRUE	m	TS_4_46	10	TS_4_47
TRUE	m	TS_4_47	10	TS_4_48
TRUE	m	TS_4_48	10	TS_4_49
TRUE	m	TS_4_49	10	TS_4_50
TRUE	m	TS_4_50	10	TS_4_51
TRUE	m	TS_4_51	10	TS_4_52
TRUE	m	TS_4_52	10	TS_4_53
TRUE	m	TS_4_53	10	TS_4_54
TRUE	m	TS_4_54	10	TS_4_55
TRUE	m	TS_4_55	10	TS_4_56
TRUE	m	TS_4_56	10	TS_4_57
TRUE	m	TS_4_57	10	TS_4_58
TRUE	m	TS_4_58	10	TS_4_59
TRUE	m	TS_4_59	10	TS_4_60
TRUE	m	TS_4_60	10	TS_4_61
TRUE	m	TS_4_61	10	TS_4_62
TRUE	m	TS_4_62	10	TS_4_63
TRUE	m	TS_4_63	10	TS_4_64
TRUE	m	TS_4_64	10	TS_4_65
TRUE	m	TS_4_65	10	TS_4_66
TRUE	m	TS_4_66	10	TS_4_67
TRUE	m	TS_4_67	10	TS_4_68
TRUE	m	TS_4_68	10	TS_4_69
TRUE	m	TS_4_69	10	TS_4_70
TRUE	m	TS_4_70	10	TS_4_71
TRUE	m	TS_4_71	10	TS_4_72
TRUE	m	TS_4_72	10	TS_4_73
TRUE	m	TS_4_73	10	TS_4_74
TRUE	m	TS_4_74	10	TS_4_75
TRUE	m	TS_4_75	10	TS_4_76
TRUE	m	TS_4_76	10	TS_4_77
TRUE	m	TS_4_77	10	TS_4_78
TRUE	m	TS_4_78	10	TS_4_79
TRUE	m	TS_4_79	10	TS_4_80
TRUE	m	TS_4_80	10	TS_4_81
TRUE	m	TS_4_81	10	TS_4_82
TRUE	m	TS_4_82	10	TS_4_83
TRUE	m	TS_4_83	10	TS_4_84
TRUE	m	TS_4_84	10	TS_4_85
TRUE	m	TS_4_85	10	TS_4_86
TRUE	m	TS_4_86	10	TS_4_87
TRUE	m	TS_4_87	10	TS_4_88
TRUE	m	TS_4_88	10	TS_4_89
TRUE	m	TS_4_89	10	TS_4_90
TRUE	m	TS_4_90	10	TS_4_91
TRUE	m	TS_4_91	10	TS_4_92
TRUE	m	TS_4_92	10	TS_4_93
TRUE	m	TS_4_93	10	TS_4_94
TRUE	m	TS_4_94	10	TS_4_95
TRUE	m	TS_4_95	10	TS_4_96
TRUE	m	TS_4_96	10	TS_4_97
TRUE	m	TS_4_97	10	TS_4_98
TRUE	m	TS_4_98	10	TS_4_99
TRUE	l	TS_4_99	10	TS_4_100
TRUE	f	NA	NA	TS_5_0
TRUE	m	TS_5_0	10	TS_5_1
TRUE	m	TS_5_1	10	TS_5_2
TRUE	m	TS_5_2	10	TS_5_3
TRUE	m	TS_5_3	10	TS_5_4
TRUE	m	TS_5_4	10	TS_5_5
TRUE	m	TS_5_5	10	TS_5_6
TRUE	m	TS_5_6	10	TS_5_7
TRUE	m	TS_5_7	10	TS_5_8
TRUE	m	TS_5_8	10	TS_5_9
TRUE	m	TS_5_9	10	TS_5_10
TRUE	m	TS_5_10	10	TS_5_11
TRUE	m	TS_5_11	10	TS_5_12
TRUE	m	TS_5_12	10	TS_5_13
TRUE	m	TS_5_13	10	TS_5_14
TRUE	m	TS_5_14	10	TS_5_15
TRUE	m	TS_5_15	10	TS_5_16
TRUE	m	TS_5_16	10	TS_5_17
TRUE	m	TS_5_17	10	TS_5_18
TRUE	m	TS_5_18	10	TS_5_19
TRUE	m	TS_5_19	10	TS_5_20
TRUE	m	TS_5_20	10	TS_5_21
TRUE	m	TS_5_21	10	TS_5_22
TRUE	m	TS_5_22	10	TS_5_23
TRUE	m	TS_5_23	10	TS_5_24
TRUE	m	TS_5_24	10	TS_5_25
TRUE	m	TS_5_25	10	TS_5_26
TRUE	m	TS_5_26	10	TS_5_27
TRUE	m	TS_5_27	10	TS_5_28
TRUE	m	TS_5_28	10	TS_5_29
TRUE	m	TS_5_29	10	TS_5_30
TRUE	m	TS_5_30	10	TS_5_31
TRUE	m	TS_5_31	10	TS_5_32
TRUE	m	TS_5_32	10	TS_5_33
TRUE	m	TS_5_33	10	TS_5_34
TRUE	m	TS_5_34	10	TS_5_35
TRUE	m	TS_5_35	10	TS_5_36
TRUE	m	TS_5_36	10	TS_5_37
TRUE	m	TS_5_37	10	TS_5_38
TRUE	m	TS_5_38	10	TS_5_39
TRUE	m	TS_5_39	10	TS_5_40
TRUE	m	TS_5_40	10	TS_5_41
TRUE	m	TS_5_41	10	TS_5_42
TRUE	m	TS_5_42	10	TS_5_43
TRUE	m	TS_5_43	10	TS_5_44
TRUE	m	TS_5_44	10	TS_5_45
TRUE	m	TS_5_45	10	TS_5_46
TRUE	m	TS_5_46	10	TS_5_47
TRUE	m	TS_5_47	10	TS_5_48
TRUE	m	TS_5_48	10	TS_5_49
TRUE	m	TS_5_49	10	TS_5_50
TRUE	m	TS_5_50	10	TS_5_51
TRUE	m	TS_5_51	10	TS_5_52
TRUE	m	TS_5_52	10	TS_5_53
TRUE	m	TS_5_53	10	TS_5_54
TRUE	m	TS_5_54	10	TS_5_55
TRUE	m	TS_5_55	10	TS_5_56
TRUE	m	TS_5_56	10	TS_5_57
TRUE	m	TS_5_57	10	TS_5_58
TRUE	m	TS_5_58	10	TS_5_59
TRUE	m	TS_5_59	10	TS_5_60
TRUE	m	TS_5_60	10	TS_5_61
TRUE	m	TS_5_61	10	TS_5_62
TRUE	m	TS_5_62	10	TS_5_63
TRUE	m	TS_5_63	10	TS_5_64
TRUE	m	TS_5_64	10	TS_5_65
TRUE	m	TS_5_65	10	TS_5_66
TRUE	m	TS_5_66	10	TS_5_67
TRUE	m	TS_5_67	10	TS_5_68
TRUE	m	TS_5_68	10	TS_5_69
TRUE	m	TS_5_69	10	TS_5_70
TRUE	m	TS_5_70	10	TS_5_71
TRUE	m	TS_5_71	10	TS_5_72
TRUE	m	TS_5_72	10	TS_5_73
TRUE	m	TS_5_73	10	TS_5_74
TRUE	m	TS_5_74	10	TS_5_75
TRUE	m	TS_5_75	10	TS_5_76
TRUE	m	TS_5_76	10	TS_5_77
TRUE	m	TS_5_77	10	TS_5_78
TRUE	m	TS_5_78	10	TS_5_79
TRUE	m	TS_5_79	10	TS_5_80
TRUE	m	TS_5_80	10	TS_5_81
TRUE	m	TS_5_81	10	TS_5_82
TRUE	m	TS_5_82	10	TS_5_83
TRUE	m	TS_5_83	10	TS_5_84
TRUE	m	TS_5_84	10	TS_5_85
TRUE	m	TS_5_85	10	TS_5_86
TRUE	m	TS_5_86	10	TS_5_87
TRUE	m	TS_5_87	10	TS_5_88
TRUE	m	TS_5_88	10	TS_5_89
TRUE	m	TS_5_89	10	TS_5_90
TRUE	m	TS_5_90	10	TS_5_91
TRUE	m	TS_5_91	10	TS_5_92
TRUE	m	TS_5_92	10	TS_5_93
TRUE	m	TS_5_93	10	TS_5_94
TRUE	m	TS_5_94	10	TS_5_95
TRUE	m	TS_5_95	10	TS_5_96
TRUE	m	TS_5_96	10	TS_5_97
TRUE	m	TS_5_97	10	TS_5_98
TRUE	m	TS_5_98	10	TS_5_99
TRUE	l	TS_5_99	10	TS_5_100
TRUE	f	NA	NA	TS_6_0
