	TS_0_0	TS_0_1	TS_0_2	TS_0_3	TS_0_4	TS_0_5	TS_0_6	TS_0_7	TS_0_8	TS_0_9	TS_0_10	TS_1_0	TS_1_1	TS_1_2	TS_1_3	TS_1_4	TS_1_5	TS_1_6	TS_1_7	TS_1_8	TS_1_9	TS_1_10	TS_2_0	TS_2_1	TS_2_2	TS_2_3	TS_2_4	TS_2_5	TS_2_6	TS_2_7	TS_2_8	TS_2_9	TS_2_10	TS_3_0	TS_3_1	TS_3_2	TS_3_3	TS_3_4	TS_3_5	TS_3_6	TS_3_7	TS_3_8	TS_3_9	TS_3_10	TS_4_0	TS_4_1	TS_4_2	TS_4_3	TS_4_4	TS_4_5	TS_4_6	TS_4_7	TS_4_8	TS_4_9	TS_4_10	TS_5_0	TS_5_1	TS_5_2	TS_5_3	TS_5_4	TS_5_5	TS_5_6	TS_5_7	TS_5_8	TS_5_9	TS_5_10	TS_6_0	TS_6_1	TS_6_2	TS_6_3	TS_6_4	TS_6_5	TS_6_6	TS_6_7	TS_6_8	TS_6_9	TS_6_10	TS_7_0	TS_7_1	TS_7_2	TS_7_3	TS_7_4	TS_7_5	TS_7_6	TS_7_7	TS_7_8	TS_7_9	TS_7_10	TS_8_0	TS_8_1	TS_8_2	TS_8_3	TS_8_4	TS_8_5	TS_8_6	TS_8_7	TS_8_8	TS_8_9	TS_8_10	TS_9_0	TS_9_1	TS_9_2	TS_9_3	TS_9_4	TS_9_5	TS_9_6	TS_9_7	TS_9_8	TS_9_9	TS_9_10
G11	0.0228437	0.0024633	0.0131445	0.0139491	0.0093196	0.0043178	0.0226066	0.0302256	0.0163244	0.0030551	0.0061099	0.0111948	0.0064017	0.0071103	0.0257189	0.0129895	0.0141285	0.0226902	0.0080627	0.0043746	0.0174569	0.0098999	0.0082262	0.0091045	0.0282698	0.0304115	0.0389709	0.0452955	0.0204438	0.0225846	0.0094462	0.026772	0.017146	0.0134708	0.0086966	0.0236988	0.0059429	0.0177131	0.0061118	0.0151578	0.0214247	0.0164521	0.0316121	0.0132449	0.0170153	0.0244913	0.0470808	0.0232432	0.0500495	0.0174519	0.0112169	0.0187712	0.0093664	0.0073176	0.046582	0.0179969	0.0067882	0.0272028	0.023779	0.0085711	0.0261467	0.0255748	0.0046221	0.0104531	0.024887	0.0092442	0.0460385	0.0008719	0.0001181	3.12e-05	0.0003438	0.0006233	0.1204271	0.0730302	0.0273902	0.0116614	0.0316227	0.014773	0.0062063	0.0092074	0.0162205	0.0168793	0.0280798	0.0193819	0.0380804	0.0173484	0.0231066	0.0178188	0.0059042	6.26e-05	0.0	0.000348	0.0007739	0.0007618	0.013059	0.01234	0.0170443	0.0176587	0.0063633	0.0212417	0.0232823	0.0138293	0.0166602	0.0071598	0.0033046	0.0189712	0.0259563	0.0143838	0.0457365	0.0067255
G12	0.4644221	0.4108062	0.4177057	0.4073051	0.346608	0.434776	0.4077597	0.3154166	0.4511602	0.2984904	0.4258925	0.4242828	0.3511035	0.3028782	0.4475668	0.342574	0.3246323	0.4248504	0.309041	0.3490727	0.4374592	0.4001802	0.4321965	0.334738	0.5974825	0.6811198	0.6369093	0.6989722	0.6007945	0.4423329	0.3451579	0.3734555	0.3854831	0.4865834	0.3892697	0.2566121	0.2981527	0.3349221	0.5685325	0.393134	0.2920825	0.3907629	0.4333542	0.4144852	0.3706677	0.2938109	0.3089973	0.2965763	0.3005542	0.3252658	0.3988881	0.3792172	0.4085199	0.3288773	0.4214664	0.3748993	0.3382913	0.3356099	0.4400637	0.3703805	0.3666138	0.4648093	0.3752861	0.3536678	0.4852196	0.3800988	0.4093143	0.4165594	0.6765881	0.6629601	0.578402	0.5918076	0.5027938	0.3688504	0.2922094	0.3524991	0.3211185	0.4662187	0.3640152	0.3170894	0.3309348	0.4165154	0.3766282	0.5374315	0.3445694	0.4376251	0.4149516	0.3467546	0.3565554	0.1499204	0.2200291	0.2504536	0.2552984	0.2435876	0.4871579	0.3995609	0.4086544	0.3956305	0.4308171	0.3560189	0.0415807	0.0909206	0.0554887	0.04282	0.0209142	0.4064508	0.3545359	0.4131749	0.3910009	0.3299885
G13	0.0546749	0.0413388	0.0541529	0.0555461	0.0226432	0.0556595	0.0327538	0.0416544	0.0307569	0.0399527	0.0476739	0.035381	0.0329322	0.0187782	0.0316942	0.0288582	0.0252692	0.0360029	0.0679673	0.0257581	0.0319375	0.0231972	0.0257868	0.0223277	0.0346766	0.0486648	0.0810433	0.0565763	0.0447553	0.0125669	0.043982	0.0238253	0.0243243	0.0440805	0.023225	0.0284906	0.0445698	0.0275959	0.0227663	0.0212646	0.0365341	0.0415634	0.014544	0.0699003	0.0222485	0.0328695	0.0696033	0.0445694	0.0351716	0.0333404	0.0381524	0.0651587	0.0385488	0.0302003	0.0221512	0.0379113	0.0176888	0.0205637	0.0253944	0.0293786	0.0225979	0.0245559	0.0612867	0.0215672	0.0305405	0.0336274	0.0268179	0.002185	0.0061238	0.0009577	0.0	0.0001217	0.0216702	0.0357195	0.0466948	0.0245997	0.0166071	0.0261538	0.0033376	0.0004133	0.0006413	0.000342	0.0008084	0.0321305	0.0616008	0.0338822	0.0139497	0.017119	0.0259517	0.035324	0.0382942	0.0175898	0.0425831	0.0266269	0.0401762	0.034275	0.0345534	0.049155	0.0619848	0.0266201	0.0106704	0.001321	0.0112159	0.0054209	0.0015567	0.0421807	0.0610051	0.0479322	0.0432848	0.0414214
G14	0.0212793	0.0194672	0.0121288	0.007297	0.0097661	0.0175152	0.0146477	0.0424311	0.0060047	0.0308239	0.0035414	0.0152081	0.0172078	0.0493966	0.0210041	0.0227477	0.0136129	0.0218643	0.0232448	0.0137513	0.0095437	0.0104794	0.0164273	0.2399167	0.2594978	0.3440138	0.4343252	0.209287	0.039762	0.0115888	0.0081243	0.0067714	0.0081872	0.0219887	0.0060098	0.0365493	0.024793	0.0260119	0.026395	0.0265481	0.0296524	0.0159215	0.0295689	0.0174253	0.0255005	0.1174998	0.1418747	0.1397476	0.1575619	0.1317607	0.0310842	0.0626452	0.0246309	0.0125718	0.0252893	0.0239109	0.012739	0.0330863	0.0358019	0.0172159	0.0254591	0.0248266	0.0421332	0.019421	0.0265421	0.0277208	0.0312251	0.0366187	0.0873262	0.1171762	0.1369711	0.1352523	0.0659062	0.0349221	0.0146919	0.0115793	0.0093792	0.0196201	0.2648224	0.2773942	0.2661762	0.1796539	0.2547078	0.0565285	0.0425933	0.0399784	0.0090155	0.0170458	0.0242347	0.0093594	0.0081162	0.0108127	0.0111467	0.0149155	0.0196625	0.0112702	0.0247254	0.017386	0.0355844	0.0225654	0.0063307	0.0142015	0.0237495	0.0287524	0.0104314	0.0106891	0.0530483	0.0159434	0.0286505	0.0056187
G15	0.0049232	0.0075486	0.0123267	0.0179767	0.0062129	0.0179176	0.0021994	0.0084566	0.0148938	0.0056911	0.0138317	0.0204905	0.0077425	0.0255937	0.0047057	0.011931	0.003955	0.0100341	0.0250682	0.0059207	0.0077199	0.0163671	0.008018	0.0223524	0.0024145	0.0067573	0.0047288	0.0125719	0.0079155	0.0069395	0.0093068	0.0325725	0.0037532	0.0075292	0.0045573	0.0012631	0.0013976	0.0149238	0.0023165	0.0062543	0.0165485	0.0029512	0.0110865	0.0092127	0.0062695	0.0123956	0.0028071	0.0037442	0.0080107	0.0100537	0.0025211	0.0293588	0.0085958	0.0119334	0.0061478	0.0078635	0.0038552	0.0041063	0.0025637	0.0004099	0.0058563	0.0107339	0.0040028	0.0085001	0.0189663	0.0050706	0.0105159	0.0708935	0.1310364	0.2621128	0.2270649	0.2406566	0.1331693	0.0442233	0.0175095	0.0030885	0.0109826	0.001896	0.0002365	0.017759	0.0019484	0.0206719	0.0080288	0.0109333	0.0091449	0.0258128	0.0199824	0.0007958	0.00621	0.0117551	0.0125021	0.0179908	0.0054586	0.0154834	0.0034555	0.0277419	0.0126051	0.010284	0.028777	0.0065967	0.019234	0.0119269	0.0049539	0.00201	0.0037211	0.0050234	0.0065383	0.010699	0.0193496	0.0023054
G16	0.1094666	0.6493403	0.7334778	0.7111198	0.6713015	0.7453113	0.0945229	0.1309396	0.1229389	0.0800168	0.06223	0.1120726	0.1326942	0.1027711	0.1280739	0.1253918	0.1448918	0.1006801	0.0875194	0.085479	0.0944697	0.1178759	0.1111666	0.0743523	0.0345713	0.0695601	0.0581104	0.0781024	0.0995816	0.126001	0.1271951	0.1007711	0.0828397	0.1466902	0.1015004	0.0758389	0.0800875	0.1019237	0.108356	0.1125452	0.0913791	0.1209231	0.0964156	0.1524028	0.1022204	0.1017273	0.0796394	0.0732028	0.1091467	0.0920856	0.1205914	0.1392302	0.1072521	0.1324305	0.089041	0.1110836	0.0855136	0.1048556	0.1164934	0.0792256	0.1024733	0.0941883	0.105604	0.1010424	0.1112231	0.1657819	0.1727033	0.1923872	0.3152932	0.3606358	0.312863	0.3084196	0.1912732	0.1306853	0.1441631	0.1317455	0.0812587	0.1437645	0.0972098	0.111137	0.1397119	0.1020998	0.0926476	0.1001144	0.1522595	0.1693387	0.1662211	0.156006	0.1269455	0.6298173	0.6060032	0.5877817	0.5254885	0.5949554	0.1298269	0.0729331	0.1029669	0.0782746	0.0886943	0.1739495	0.1200781	0.0991308	0.1316316	0.0709004	0.0788455	0.1171277	0.1363594	0.0824321	0.1064637	0.0757489
G17	0.4281574	0.3915632	0.4114316	0.4224384	0.4384541	0.4076537	0.4127021	0.3083143	0.3940446	0.3783927	0.3246441	0.3785889	0.7597248	0.7153009	0.7320343	0.6976787	0.639888	0.3418613	0.3290653	0.4713707	0.4193273	0.4966049	0.3582881	0.7945053	0.7654744	0.6027159	0.6323069	0.7616807	0.3173231	0.2856075	0.3914062	0.3784919	0.2968011	0.3746062	0.4979333	0.3917526	0.4542991	0.3346299	0.3869031	0.342442	0.3179053	0.3869838	0.4100421	0.5098088	0.3339948	0.7760843	0.5606962	0.7065611	0.7706596	0.6788864	0.51219	0.4488835	0.2853259	0.4048975	0.3227778	0.421705	0.6096487	0.4651209	0.5974633	0.5855268	0.4668749	0.3359048	0.4928333	0.4468757	0.4264866	0.2911896	0.3553345	0.5956216	0.691028	0.5655594	0.8983129	0.7434679	0.5514134	0.4511314	0.3760379	0.355482	0.29986	0.3674472	0.3128896	0.340842	0.412701	0.3837974	0.3753232	0.4247741	0.4182538	0.4172658	0.3056207	0.442174	0.3425767	0.5689028	0.5602699	0.6095061	0.6847773	0.6031642	0.3315096	0.3581526	0.4003026	0.3782673	0.4761365	0.3422302	0.4205781	0.4155556	0.3729748	0.5031056	0.4102911	0.3866185	0.3608833	0.3688889	0.445607	0.3644382
G18	0.6492242	0.4469233	0.5936921	0.5825231	0.5771959	0.5467063	0.553133	0.5914092	0.5161101	0.5704113	0.5615433	0.4936292	0.6276555	0.6468277	0.49563	0.5225599	0.5194895	0.5052649	0.4954992	0.5678189	0.6364342	0.5711335	0.5765395	0.7041176	0.6325231	0.7388765	0.661123	0.667257	0.6380035	0.6213414	0.6267195	0.748691	0.5492461	0.5668501	0.5799487	0.5815049	0.5487299	0.5798364	0.5546071	0.5984986	0.5531513	0.5309185	0.5138084	0.4772454	0.5282628	0.6688087	0.6505231	0.7173207	0.604127	0.6475289	0.6918654	0.5577825	0.4785064	0.5137814	0.6018198	0.5023405	0.5459127	0.4831403	0.5589485	0.6336769	0.5282904	0.5532308	0.4632911	0.5007168	0.410905	0.556275	0.6596378	0.7796672	0.7495891	0.6663762	0.7461751	0.6930923	0.5781276	0.4967835	0.623279	0.5833019	0.5420524	0.5021758	0.5919957	0.5733607	0.6477252	0.487526	0.5974334	0.5114975	0.5302639	0.5133442	0.5167972	0.401234	0.5033475	0.5967212	0.6768425	0.7086484	0.6915732	0.5527528	0.5099637	0.5511487	0.4829351	0.4851347	0.5430661	0.472521	0.7238497	0.6612097	0.7014618	0.7196103	0.7952942	0.5304739	0.5800557	0.5351716	0.5508246	0.5357943
G19	0.0606415	0.0554599	0.090094	0.0598849	0.0920623	0.0315247	0.0551994	0.0791803	0.118065	0.057426	0.0695858	0.0908516	0.0688795	0.0709862	0.0605419	0.0535444	0.0840284	0.1034168	0.0758134	0.0715733	0.0731459	0.0814635	0.1087107	0.0540552	0.2077664	0.2654729	0.2687547	0.2965933	0.1367319	0.0513623	0.0655705	0.0725374	0.0459716	0.0752361	0.0515872	0.0642709	0.0528864	0.0472658	0.0789939	0.1521658	0.0832151	0.1150803	0.0697421	0.0750314	0.058144	0.0816335	0.0404053	0.0595737	0.0813599	0.0621724	0.0756239	0.0908715	0.096608	0.0967848	0.0422844	0.1246676	0.0151694	0.0018372	0.0027641	0.0117551	0.0006674	0.0300866	0.1030784	0.0843467	0.0421216	0.0902543	0.0943528	0.0522443	0.0530386	0.1098623	0.089758	0.1002928	0.0977819	0.0724252	0.1157841	0.0441215	0.0317734	0.072398	0.0237756	0.0009581	0.0011165	0.0022498	0.000649	0.0498644	0.058394	0.0710771	0.1022479	0.0641241	0.0685284	0.1017797	0.0555201	0.0595707	0.0729624	0.0683593	0.0600654	0.0508945	0.0794958	0.061855	0.0305252	0.0802415	0.066583	0.1086895	0.0663548	0.1223782	0.0880469	0.1054863	0.0981394	0.0689465	0.0772839	0.0577375
G20	0.0005585	0.001781	0.002716	0.0038756	0.0001322	0.0009131	0.0061412	0.0012853	0.0062838	0.0020703	0.0022799	0.000129	0.0	0.0040164	0.0	0.0016881	0.0042796	0.0040892	0.0018234	0.0007352	0.0053894	0.0017463	0.0003033	0.0246123	0.0366668	0.0901295	0.1587816	0.0930053	0.0399754	0.0340286	0.0104282	0.0019612	0.0068473	0.0003621	0.0004019	0.0029038	0.0059081	0.0339322	0.1354062	0.3042371	0.0486987	0.0119069	0.0050805	0.001268	8.96e-05	0.0076127	0.0013701	0.000564	0.006069	0.0615466	0.0071321	0.0183994	0.0143833	0.0001658	4.65e-05	0.0007381	0.000552	0.0004187	0.0006615	0.0044443	0.0008329	0.0081901	0.008572	0.0027731	0.006743	0.0042446	0.0006572	0.0109645	0.0158644	0.0526952	0.0293101	0.0197803	0.0137547	0.0063303	0.004853	0.0017439	0.0019931	0.0002195	0.0050215	0.0005493	0.0029143	0.0	0.0013618	0.000495	0.0061736	0.0024804	0.0002283	0.0018215	0.0002539	0.0002505	0.0003888	0.0022517	0.0031579	0.0022317	0.0325199	0.0031784	0.0076725	0.0001972	0.0043813	0.0002424	0.0162354	0.0110931	0.0100067	0.1408209	0.309943	0.2280024	0.1172656	0.0026754	0.001774	0.0002452
G21	0.0658545	0.1559522	0.2560168	0.2992819	0.2672867	0.2108588	0.0846937	0.0450531	0.0669254	0.0674116	0.0251976	0.0691328	0.0217773	0.0364295	0.061371	0.0292811	0.0568175	0.0391036	0.0671617	0.0435036	0.0201522	0.0453287	0.0589629	0.0563483	0.0271205	0.0231533	0.0628237	0.0875317	0.0212429	0.0416329	0.0465606	0.0284993	0.0510075	0.0586894	0.5541013	0.7691894	0.7778987	0.7411246	0.6429563	0.2279042	0.1012339	0.0500585	0.0264684	0.0420429	0.0500382	0.0164807	0.042339	0.0169158	0.0270738	0.0482553	0.0189141	0.0463414	0.0411546	0.0428998	0.0351542	0.0567189	0.4220503	0.5413202	0.4813488	0.6260312	0.4851885	0.0597345	0.0354406	0.0396078	0.0338141	0.042739	0.0757842	0.0252223	0.045486	0.034336	0.0273816	0.0700655	0.0375034	0.0456014	0.0305766	0.0469427	0.0405566	0.0353172	0.3270825	0.4145285	0.4920293	0.4315586	0.4419435	0.063612	0.0342896	0.032817	0.0482334	0.0553833	0.0807714	0.0404903	0.0245818	0.030404	0.0476261	0.0671486	0.0543401	0.0483652	0.0562295	0.0575171	0.0269564	0.024736	0.0327982	0.0354041	0.0475033	0.0587747	0.0251069	0.0305913	0.0321157	0.0570755	0.0281142	0.0705957
G22	0.2402131	0.2863978	0.2401989	0.288444	0.2410479	0.2492367	0.1971121	0.1707561	0.1595545	0.1809925	0.193755	0.189954	0.4847548	0.5305161	0.5924637	0.6249654	0.6230068	0.2612839	0.1455017	0.1261078	0.1821462	0.0984695	0.2119509	0.1420095	0.141932	0.1861721	0.1820496	0.1762768	0.2617904	0.1384159	0.122964	0.2088365	0.1611755	0.1893847	0.1792842	0.1899488	0.2173735	0.1716965	0.178865	0.1810515	0.1807903	0.1441216	0.1525606	0.2181469	0.1524392	0.2215127	0.3865541	0.3188523	0.3529871	0.3432526	0.3211834	0.2663962	0.1940339	0.1940925	0.1549416	0.1842719	0.1310644	0.1540175	0.2612414	0.2175592	0.1562224	0.1926938	0.1608036	0.1487551	0.1798493	0.1850272	0.2244628	0.1116472	0.1769446	0.13059	0.1408923	0.1341183	0.1351699	0.1663619	0.1574741	0.1573195	0.1392994	0.1818125	0.2263244	0.1838933	0.1899908	0.1669276	0.1815393	0.1746195	0.1642347	0.1385252	0.16312	0.1439068	0.2094867	0.2876872	0.4147629	0.3561617	0.3738858	0.4555312	0.2632856	0.2327197	0.1247743	0.1964056	0.1752784	0.1722142	0.1749862	0.1244029	0.222542	0.209546	0.1136105	0.1381991	0.188201	0.1654475	0.1232765	0.1760031
G23	0.1046216	0.0845753	0.0832185	0.0987284	0.1026894	0.2323855	0.092859	0.17039	0.1248414	0.1023778	0.1324204	0.0897388	0.0687637	0.0269641	0.0291523	0.0454638	0.016607	0.1216028	0.1534333	0.1656943	0.1785818	0.1438958	0.0765286	0.0847357	0.0325608	0.0578593	0.0797541	0.009505	0.0726401	0.1421129	0.131355	0.1132366	0.0728709	0.0788988	0.1584147	0.3319814	0.2363558	0.0774514	0.1065831	0.1691856	0.231655	0.07581	0.1496464	0.1906386	0.14203	0.186437	0.2049334	0.1105435	0.2930138	0.2766343	0.3137296	0.243426	0.1991132	0.1849773	0.2826539	0.087613	0.1047874	0.0522615	0.0687304	0.1443254	0.1291148	0.1263782	0.2126701	0.1750022	0.1902125	0.1292939	0.1060908	0.0052289	0.0098681	0.0147208	0.0293013	0.0461433	0.0342015	0.0329849	0.1121342	0.2017816	0.1034684	0.0902209	0.0658887	0.0017096	0.0012306	0.0061139	0.0055519	0.0399346	0.1189372	0.1896315	0.2255442	0.1653053	0.0820766	0.0585877	0.0268544	0.0207194	0.0606063	0.0564968	0.2380007	0.1311307	0.1838784	0.1353344	0.084986	0.1350122	0.1086628	0.1345436	0.150116	0.1868531	0.1978917	0.2751488	0.1648974	0.135768	0.216743	0.2208075
G24	0.0995956	0.0863428	0.101326	0.0641813	0.1584709	0.1444872	0.1892375	0.1067777	0.1901358	0.097611	0.1008808	0.1098751	0.0969519	0.1016318	0.0561426	0.0958572	0.0620193	0.0744158	0.1020862	0.0995605	0.1926128	0.1966537	0.0934814	0.3199932	0.2589413	0.2531738	0.3213396	0.3525257	0.0645032	0.0686151	0.1414951	0.1388724	0.1271171	0.1544707	0.0760044	0.1299204	0.2411608	0.1107077	0.303748	0.3327361	0.3882397	0.3064515	0.150975	0.1360847	0.1045995	0.0790158	0.056027	0.0641803	0.0650848	0.0910083	0.3598909	0.3447632	0.2373401	0.2183584	0.1249777	0.1128869	0.0804092	0.0573702	0.100522	0.2114143	0.1815334	0.2049569	0.1864167	0.2045977	0.1447461	0.1416249	0.0839774	0.0011204	0.0024651	0.0039153	0.0077082	0.0027026	0.0704461	0.0474465	0.0558949	0.1661693	0.1822391	0.1068022	0.0866022	0.0369744	0.0400154	0.0663935	0.0729301	0.0485871	0.1046659	0.1555471	0.1195314	0.1923445	0.1258977	0.1655722	0.2680856	0.2692141	0.2669229	0.2625269	0.1565648	0.1522969	0.1816484	0.1296216	0.1874079	0.155606	0.1154256	0.1582326	0.173607	0.4710138	0.3855613	0.4428846	0.3705941	0.190212	0.2073983	0.1523229
G25	0.1607737	0.1416814	0.1499819	0.1307718	0.1579659	0.0879474	0.1543181	0.1250091	0.1557147	0.066468	0.1660963	0.1300012	0.1155323	0.1356016	0.1798137	0.1288233	0.1087162	0.1804327	0.1003079	0.0741232	0.1878008	0.1525221	0.1023224	0.088059	0.2303826	0.2891224	0.27489	0.2468129	0.2306359	0.2426755	0.1205221	0.0718075	0.1654378	0.1202361	0.0994328	0.0892638	0.1033936	0.0971437	0.1814648	0.0811349	0.0917269	0.129653	0.1408556	0.1411941	0.1812033	0.1668578	0.1435733	0.1861456	0.1483462	0.1833726	0.1414975	0.1582653	0.179039	0.1656501	0.1087812	0.121403	0.1423481	0.1627483	0.1715636	0.1773624	0.1748259	0.209291	0.144799	0.116548	0.1194705	0.1981729	0.1105251	0.1088812	0.1163063	0.0669601	0.0676274	0.0727471	0.1663754	0.154846	0.1473632	0.1416837	0.1614144	0.1259421	0.1113774	0.1274469	0.141451	0.1437418	0.1835974	0.1343194	0.1128082	0.1335356	0.1427084	0.138193	0.1204693	0.1776432	0.1725266	0.1648061	0.1113413	0.1463489	0.1836395	0.2057177	0.1302087	0.1745061	0.1702191	0.1364339	0.0010968	2.11e-05	0.0	0.0010911	0.0	0.1109678	0.1084761	0.0615342	0.1578419	0.1351389
G26	0.6036233	0.3882077	0.509032	0.4585393	0.4628603	0.3833228	0.7328024	0.692621	0.665164	0.6268684	0.6860644	0.6708727	0.6539606	0.9476066	0.7091786	0.7688514	0.7435076	0.5773494	0.7714487	0.7984456	0.6286762	0.6290028	0.6075444	0.9180139	0.7571219	0.7385302	0.6970239	0.6781481	0.6133547	0.6857605	0.6078327	0.661608	0.6951968	0.6481726	0.7389608	0.7208143	0.6594042	0.6614842	0.7494261	0.6986765	0.6734593	0.7477775	0.7032319	0.6506146	0.6930331	0.202329	0.2247945	0.134428	0.1714151	0.1411122	0.7160036	0.7080871	0.7187738	0.730654	0.7405172	0.5553318	0.632739	0.6950887	0.7465558	0.6309909	0.6642022	0.6307094	0.6406288	0.707813	0.6432161	0.6669159	0.6954889	0.6070731	0.6720257	0.6735994	0.6396488	0.8656482	0.7884659	0.8135093	0.6561204	0.7307153	0.6351956	0.6698163	0.643959	0.7032198	0.5995062	0.6835557	0.6451279	0.6983146	0.7500863	0.6162622	0.7417016	0.7340404	0.647594	0.9776597	0.7159939	0.7526475	0.7470096	0.6404586	0.7056298	0.7986579	0.806904	0.7407847	0.7179804	0.769929	0.5880303	0.6257455	0.7496713	0.6251951	0.6325757	0.6486344	0.741023	0.7035857	0.6164793	0.6835358
G27	0.5213485	0.3163836	0.4524175	0.3184401	0.2743217	0.1962191	0.3202478	0.4658233	0.463641	0.5387709	0.5339014	0.3990453	0.5876234	0.7112066	0.7690142	0.6025656	0.6354148	0.526319	0.4837807	0.4750672	0.4380181	0.4791683	0.5219601	0.4086373	0.50879	0.4596828	0.6279505	0.4899128	0.4602759	0.550092	0.3914485	0.4403933	0.5040275	0.382629	0.5506278	0.5395895	0.6860171	0.5897582	0.5711276	0.4515929	0.4737471	0.551733	0.5562533	0.4028399	0.4442644	0.200689	0.0551565	0.0389167	0.0168969	0.0358706	0.2081848	0.4679268	0.4868469	0.4437745	0.5105632	0.4704142	0.5467979	0.588812	0.5450405	0.5810992	0.5321682	0.5191695	0.5128466	0.5368344	0.5801069	0.4260679	0.4628215	0.3979824	0.4543131	0.6901105	0.6849736	0.4609039	0.5055928	0.4815346	0.5519038	0.4095305	0.4299225	0.5123616	0.6469778	0.5203603	0.4737627	0.6782313	0.5423049	0.6492274	0.5670818	0.459135	0.6134525	0.5884319	0.5103909	0.6157506	0.7853686	0.5919713	0.8342355	0.6910826	0.5602654	0.5035152	0.432694	0.5114715	0.5682016	0.4641073	0.586989	0.4995393	0.4333316	0.5447785	0.4705115	0.556018	0.586418	0.6522696	0.5761815	0.5471351
G28	0.4328496	0.3667482	0.2639788	0.3779477	0.2742237	0.4718236	0.4886941	0.3925605	0.4070577	0.3514489	0.4660403	0.3629756	0.0681069	0.0319893	0.0418504	0.048951	0.0456289	0.2286915	0.3494817	0.3794965	0.3374714	0.3954389	0.3263704	0.3333255	0.4292391	0.4454433	0.6268138	0.4467243	0.5082701	0.4082128	0.3837271	0.4658778	0.4265184	0.3992545	0.3938771	0.4036619	0.6117611	0.7430637	0.7745918	0.6704437	0.5178348	0.4977688	0.3581109	0.3563924	0.431588	0.459108	0.3729835	0.4582675	0.5644164	0.5864425	0.6019816	0.4266897	0.3098762	0.3360473	0.3995892	0.3676517	0.3561926	0.317295	0.3771806	0.5048502	0.4654526	0.3597572	0.3356573	0.3475972	0.4255967	0.3460002	0.3440444	0.235428	0.148448	0.1430637	0.1247097	0.1513615	0.1805426	0.2716008	0.3494049	0.3660816	0.2750437	0.3376084	0.1005237	0.0730955	0.057455	0.035541	0.0093163	0.1589536	0.3719638	0.4736163	0.3177723	0.4162174	0.4148466	0.0651014	0.0484705	0.0362895	0.0330703	0.0333175	0.1985976	0.3894966	0.3636631	0.3727223	0.456413	0.4311902	0.3990644	0.6202806	0.6671855	0.7639351	0.5987312	0.6461982	0.5313574	0.4775144	0.4020661	0.3359719
G29	0.1594928	0.1966747	0.175018	0.1341771	0.1568266	0.1277618	0.2322965	0.172946	0.228075	0.1879202	0.1761398	0.2023998	0.2615907	0.3453132	0.3782507	0.2799213	0.2754703	0.2672202	0.2731613	0.1757122	0.2004499	0.132493	0.2609613	0.0190142	0.0654499	0.0467576	0.0316069	0.0189151	0.124923	0.2288904	0.1782905	0.1517772	0.2233019	0.2018534	0.3808124	0.3306767	0.3533152	0.4782829	0.3791562	0.169976	0.2090514	0.1572086	0.2010763	0.1866732	0.1971879	0.0988311	0.1021012	0.1049896	0.1394191	0.2294244	0.2507152	0.1914486	0.1849904	0.1608748	0.1662635	0.236672	0.2141505	0.2639064	0.2521296	0.243571	0.2748411	0.2271917	0.2068684	0.1966012	0.1629966	0.2209271	0.2326403	0.131539	0.1408295	0.2106891	0.1881893	0.1418989	0.1826002	0.1610386	0.1898783	0.2089995	0.2152489	0.2525396	0.1748145	0.1594695	0.1974412	0.1778402	0.2436703	0.1839491	0.1840477	0.1887903	0.2144096	0.1766081	0.2360222	0.2293739	0.2128587	0.1783767	0.177298	0.3042549	0.183161	0.2061644	0.2459992	0.183354	0.2157484	0.2092424	0.1591955	0.2512625	0.1829142	0.1857813	0.2703058	0.2271085	0.1441397	0.205641	0.1499369	0.2762034
G30	0.4430676	0.4080552	0.4371875	0.2797007	0.2343719	0.2658793	0.3806777	0.5615896	0.514932	0.4696777	0.3650494	0.5645774	0.5249857	0.6354212	0.6285548	0.5157573	0.7021448	0.5400897	0.4768716	0.4388013	0.4898621	0.4432608	0.5673196	0.5493541	0.5373877	0.4493724	0.3938909	0.4546895	0.535567	0.4453094	0.4852604	0.4483289	0.5046917	0.462157	0.6697738	0.6413456	0.6504606	0.6840276	0.6365064	0.381696	0.57111	0.5574886	0.466701	0.5053393	0.63063	0.334872	0.1429037	0.1027379	0.1061693	0.1547248	0.3197771	0.5133174	0.4995648	0.4272899	0.543155	0.44271	0.5376639	0.4537943	0.3846472	0.4986267	0.4882707	0.5250934	0.5317067	0.4915617	0.5925598	0.5633973	0.4691001	0.6797792	0.5897575	0.5105203	0.4455313	0.5177753	0.6162194	0.5799416	0.6085493	0.5816968	0.5591915	0.4881448	0.5470459	0.4573716	0.4749415	0.4570172	0.4337919	0.5570271	0.4293654	0.4926427	0.4978384	0.6164531	0.5214013	0.5447464	0.4815002	0.4902946	0.6038331	0.5672188	0.6081708	0.630378	0.4012176	0.6450158	0.5111003	0.5223057	0.7151484	0.8254547	0.6635322	0.6629956	0.4794502	0.5682962	0.5776009	0.586602	0.5983155	0.4927992
