Parent	Type	Child	Weight	Probability	Score
G84	-	G2	-0.000142	0.358110	-0.000186
G85	-	G2	-0.003457	0.338731	-0.004278
G86	+	G2	0.004726	0.337489	0.005826
G87	-	G2	-0.001782	0.331287	-0.002156
G88	+	G2	0.006934	0.311312	0.007885
G89	+	G2	0.005678	0.280312	0.005813
G90	+	G2	0.000623	0.379623	0.000865
G91	-	G2	-0.001212	0.409681	-0.001814
G92	+	G2	0.007898	0.405331	0.011693
G93	+	G2	0.002538	0.265153	0.002458
G94	+	G2	0.001870	0.347944	0.002377
G95	-	G2	-0.002963	0.336417	-0.003641
G96	-	G2	-0.003752	0.355329	-0.004869
G97	-	G2	-0.002414	0.362139	-0.003194
G98	+	G2	0.000120	0.302094	0.000132
G99	+	G2	0.003981	0.225345	0.003276
G100	+	G2	0.000268	0.452142	0.000443
G1	+	G3	0.050696	0.511866	0.094786
G2	+	G3	0.004621	0.495026	0.008355
G3	+	G3	0.018825	0.220469	0.015160
G4	-	G3	-0.054293	0.421195	-0.083530
G5	+	G3	0.007979	0.291814	0.008505
G6	+	G3	0.020514	0.493359	0.036969
G7	-	G3	-0.010827	0.336858	-0.013323
G8	+	G3	0.024249	0.381176	0.033762
G9	+	G3	0.003935	0.493300	0.007091
G10	+	G3	0.095136	0.880474	0.305971
G11	+	G3	0.020681	0.490318	0.037040
G12	-	G3	-0.037204	0.449916	-0.061141
G13	+	G3	0.010929	0.338245	0.013503
G14	+	G3	0.068262	0.699276	0.174360
G15	-	G3	-0.040787	0.356939	-0.053178
G16	+	G3	0.023463	0.341004	0.029226
G17	+	G3	0.066011	0.640919	0.154537
G18	-	G3	-0.038601	0.446867	-0.063008
G19	-	G3	-0.003202	0.491610	-0.005749
G20	-	G3	-0.005604	0.325070	-0.006654
G21	+	G3	0.097694	0.877638	0.313184
G22	+	G3	0.003287	0.478268	0.005743
G23	+	G3	0.112386	0.936915	0.384619
G24	-	G3	-0.054053	0.572023	-0.112941
G25	-	G3	-0.000941	0.485374	-0.001668
G26	-	G3	-0.005277	0.496570	-0.009571
G27	-	G3	-0.051560	0.515498	-0.097085
G28	-	G3	-0.123052	0.959244	-0.431157
G29	-	G3	-0.001835	0.485998	-0.003257
G30	+	G3	0.006940	0.276976	0.007021
G31	+	G3	0.048850	0.452173	0.080684
G32	-	G3	-0.045850	0.513407	-0.085985
G33	+	G3	0.008839	0.481701	0.015552
G34	+	G3	0.207152	0.999918	0.756608
G35	-	G3	-0.119048	0.953133	-0.414469
G36	-	G3	-0.047481	0.464616	-0.080581
G37	-	G3	-0.031993	0.409231	-0.047823
G38	+	G3	0.063509	0.634539	0.147200
G39	-	G3	-0.033524	0.373843	-0.045779
G40	-	G3	-0.064552	0.670598	-0.158122
G41	+	G3	0.034937	0.357827	0.045665
G42	+	G3	0.009936	0.322904	0.011719
G43	+	G3	0.006402	0.199513	0.004665
G44	-	G3	-0.050697	0.525079	-0.097235
G45	+	G3	0.090071	0.846245	0.278420
G46	+	G3	0.070552	0.726540	0.187235
G47	+	G3	0.030532	0.272001	0.030335
G48	+	G3	0.110697	0.938905	0.379643
G49	+	G3	0.037641	0.411904	0.056634
G50	-	G3	-0.003044	0.262823	-0.002922
G51	-	G3	-0.048601	0.311871	-0.055365
G52	-	G3	-0.072754	0.483276	-0.128430
G53	-	G3	-0.017069	0.286520	-0.017864
G54	+	G3	0.039556	0.406491	0.058732
G55	-	G3	-0.054111	0.385427	-0.076181
G56	-	G3	-0.019955	0.406177	-0.029606
G57	+	G3	0.140868	0.940495	0.483933
G58	-	G3	-0.044861	0.350572	-0.057446
G59	+	G3	0.159076	0.978789	0.568735
G60	-	G3	-0.010073	0.305331	-0.011234
G61	+	G3	0.091007	0.618918	0.205744
G62	+	G3	0.009131	0.267426	0.008920
G63	-	G3	-0.033286	0.354538	-0.043107
G64	-	G3	-0.060125	0.575179	-0.126320
G65	-	G3	-0.209671	0.997811	-0.764196
G66	+	G3	0.086177	0.592768	0.186591
G67	+	G3	0.049921	0.505492	0.092174
G68	+	G3	0.048089	0.371257	0.065214
G69	-	G3	-0.104301	0.920459	-0.350679
G70	-	G3	-0.026954	0.357873	-0.035235
G71	+	G3	0.015793	0.497516	0.028700
G72	+	G3	0.010839	0.491926	0.019476
G73	+	G3	0.013849	0.493947	0.024987
G74	+	G3	0.096075	0.898114	0.315179
G75	-	G3	-0.017237	0.356484	-0.022444
G76	+	G3	0.009427	0.340897	0.011738
G77	+	G3	0.017842	0.428005	0.027894
G78	+	G3	0.046439	0.514105	0.087208
G79	-	G3	-0.030011	0.266399	-0.029204
G80	+	G3	0.020177	0.316153	0.023301
G81	+	G3	0.019854	0.494877	0.035888
G82	+	G3	0.028076	0.416458	0.042709
G83	+	G3	0.130245	0.975263	0.463981
G84	+	G3	0.009553	0.371292	0.012955
G85	-	G3	-0.079665	0.776542	-0.225968
G86	+	G3	0.185420	0.999748	0.677118
G87	+	G3	0.048782	0.523784	0.093332
G88	+	G3	0.062781	0.537073	0.123163
G89	+	G3	0.046556	0.396642	0.067452
G90	+	G3	0.018000	0.398056	0.026172
G91	-	G3	-0.005698	0.416421	-0.008667
G92	+	G3	0.039962	0.420197	0.061337
G93	-	G3	-0.043779	0.408972	-0.065399
G94	+	G3	0.075478	0.597635	0.164767
G95	+	G3	0.048622	0.526442	0.093498
G96	-	G3	-0.189247	0.999416	-0.690863
G97	+	G3	0.000102	0.368294	0.000137
G98	+	G3	0.055858	0.554449	0.113127
G99	+	G3	0.071972	0.607139	0.159613
G100	-	G3	-0.048416	0.504963	-0.089303
G1	+	G4	0.008438	0.468946	0.014454
G2	-	G4	-0.015236	0.504796	-0.028094
G3	+	G4	0.020517	0.263352	0.019736
G4	-	G4	-0.027707	0.410870	-0.041583
G5	-	G4	-0.085148	0.995200	-0.309530
G6	+	G4	0.013849	0.496481	0.025115
G7	-	G4	-0.100498	0.999120	-0.366770
G8	+	G4	0.009849	0.340003	0.012231
G9	+	G4	0.018162	0.507511	0.033668
G10	+	G4	0.009132	0.329700	0.010998
G11	+	G4	0.016759	0.498112	0.030492
G12	+	G4	0.031973	0.539741	0.063036
G13	+	G4	0.011492	0.343010	0.014399
G14	-	G4	-0.035911	0.697522	-0.091495
G15	+	G4	0.062331	0.647443	0.147409
G16	+	G4	0.017779	0.343179	0.022287
G17	+	G4	0.101514	0.998558	0.370266
G18	+	G4	0.023079	0.422624	0.035628
G19	-	G4	-0.021622	0.512509	-0.040477
G20	+	G4	0.023344	0.426176	0.036340
G21	+	G4	0.088706	0.991396	0.321230
G22	+	G4	0.009586	0.482925	0.016909
G23	+	G4	0.093056	0.996374	0.338675
G24	-	G4	-0.011399	0.382724	-0.015936
G25	-	G4	-0.008475	0.488899	-0.015135
G26	+	G4	0.007794	0.498747	0.014200
G27	+	G4	0.005623	0.342992	0.007045
G28	+	G4	0.018879	0.355194	0.024494
G29	+	G4	0.002569	0.485921	0.004559
G30	+	G4	0.051664	0.589103	0.111171
G31	+	G4	0.025672	0.393548	0.036904
G32	-	G4	-0.008499	0.368149	-0.011429
G33	-	G4	-0.020948	0.504205	-0.038580
G34	+	G4	0.000129	0.329621	0.000155
G35	-	G4	-0.000175	0.314216	-0.000201
G36	+	G4	0.024933	0.463061	0.042173
G37	-	G4	-0.016916	0.414978	-0.025641
G38	-	G4	-0.012010	0.364377	-0.015985
G39	-	G4	-0.027457	0.512311	-0.051382
G40	-	G4	-0.037273	0.725041	-0.098712
G41	-	G4	-0.063189	0.935269	-0.215872
G42	+	G4	0.042151	0.670548	0.103242
G43	+	G4	0.001182	0.200491	0.000866
G44	+	G4	0.031903	0.535141	0.062361
G45	+	G4	0.059783	0.892615	0.194921
G46	+	G4	0.078598	0.983780	0.282441
G47	-	G4	-0.107004	0.999735	-0.390751
G48	+	G4	0.073149	0.960990	0.256769
G49	+	G4	0.021455	0.379366	0.029731
G50	-	G4	-0.022037	0.411581	-0.033130
G51	+	G4	0.050753	0.594847	0.110277
G52	-	G4	-0.022174	0.398555	-0.032281
G53	-	G4	-0.017253	0.358209	-0.022574
G54	-	G4	-0.042348	0.739229	-0.114347
G55	-	G4	-0.000341	0.243463	-0.000303
G56	-	G4	-0.094151	0.902582	-0.310404
G57	-	G4	-0.001751	0.309888	-0.001982
G58	+	G4	0.032900	0.397340	0.047750
G59	+	G4	0.014549	0.242295	0.012877
G60	-	G4	-0.008698	0.314958	-0.010007
G61	+	G4	0.012031	0.418282	0.018382
G62	+	G4	0.027561	0.377842	0.038039
G63	+	G4	0.014801	0.310880	0.016807
G64	-	G4	-0.038904	0.678756	-0.096455
G65	+	G4	0.013987	0.324906	0.016600
G66	-	G4	-0.040454	0.511223	-0.075542
G67	+	G4	0.015426	0.470886	0.026534
G68	-	G4	-0.032066	0.427300	-0.050048
G69	+	G4	0.007079	0.336304	0.008696
G70	+	G4	0.020197	0.374605	0.027636
G71	-	G4	-0.010887	0.499340	-0.019858
G72	+	G4	0.002156	0.490160	0.003860
G73	-	G4	-0.004520	0.492224	-0.008127
G74	+	G4	0.038274	0.645370	0.090226
G75	+	G4	0.010917	0.343985	0.013716
G76	-	G4	-0.028136	0.583682	-0.059986
G77	+	G4	0.014661	0.440612	0.023597
G78	-	G4	-0.008851	0.485015	-0.015680
G79	-	G4	-0.025366	0.373804	-0.034635
G80	-	G4	-0.003872	0.293177	-0.004146
G81	+	G4	0.029795	0.527471	0.057406
G82	+	G4	0.029026	0.473288	0.050180
G83	+	G4	0.012336	0.336676	0.015171
G84	-	G4	-0.000806	0.373495	-0.001100
G85	+	G4	0.083956	0.989980	0.303594
G86	-	G4	-0.028369	0.547002	-0.056682
G87	+	G4	0.040392	0.660629	0.097471
G88	-	G4	-0.015235	0.310631	-0.017287
G89	+	G4	0.000207	0.247835	0.000188
G90	+	G4	0.008895	0.400091	0.013000
G91	+	G4	0.035304	0.523876	0.067558
G92	-	G4	-0.013262	0.359633	-0.017422
G93	+	G4	0.005992	0.265839	0.005819
G94	+	G4	0.046910	0.631213	0.108159
G95	+	G4	0.066153	0.943449	0.227973
G96	-	G4	-0.014691	0.417563	-0.022407
G97	+	G4	0.049980	0.583299	0.106488
G98	-	G4	-0.083793	0.992872	-0.303891
G99	+	G4	0.076265	0.970835	0.270451
G100	-	G4	-0.027311	0.505840	-0.050462
G1	+	G5	0.020375	0.482987	0.035946
G2	-	G5	-0.007993	0.497148	-0.014515
G3	-	G5	-0.007334	0.218589	-0.005856
G4	+	G5	0.007449	0.322422	0.008773
G5	-	G5	-0.103209	0.998655	-0.376489
G6	+	G5	0.008274	0.490249	0.014817
G7	+	G5	0.068730	0.794692	0.199509
G8	+	G5	0.022362	0.311965	0.025482
G9	+	G5	0.014485	0.500233	0.026466
G10	+	G5	0.028991	0.338038	0.035797
G11	+	G5	0.028140	0.512145	0.052642
G12	+	G5	0.009446	0.325747	0.011239
G13	-	G5	-0.013027	0.439917	-0.020933
G14	-	G5	-0.002136	0.353919	-0.002762
G15	+	G5	0.000189	0.297007	0.000205
G16	+	G5	0.007957	0.278662	0.008100
G17	+	G5	0.105081	0.987621	0.379082
G18	+	G5	0.041528	0.437954	0.066434
G19	-	G5	-0.030503	0.524063	-0.058390
G20	+	G5	0.075000	0.856518	0.234646
G21	+	G5	0.082582	0.909544	0.274363
G22	-	G5	-0.014643	0.489974	-0.026208
G23	+	G5	0.130752	0.999418	0.477322
G24	-	G5	-0.049882	0.902040	-0.164355
G25	+	G5	0.006394	0.487169	0.011378
G26	+	G5	0.009287	0.498951	0.016926
G27	-	G5	-0.012271	0.410430	-0.018397
G28	+	G5	0.002442	0.295859	0.002639
G29	+	G5	0.015575	0.495273	0.028176
G30	+	G5	0.034324	0.383289	0.048055
G31	+	G5	0.054067	0.600178	0.118530
G32	+	G5	0.059188	0.681379	0.147312
G33	+	G5	0.023907	0.502177	0.043852
G34	+	G5	0.076543	0.874729	0.244565
G35	+	G5	0.015134	0.290577	0.016063
G36	+	G5	0.003674	0.407752	0.005472
G37	-	G5	-0.006185	0.389452	-0.008799
G38	+	G5	0.096108	0.973516	0.341760
G39	+	G5	0.022433	0.283166	0.023203
G40	-	G5	-0.053629	0.926925	-0.181577
G41	-	G5	-0.005771	0.287931	-0.006070
G42	-	G5	-0.050753	0.886716	-0.164385
G43	+	G5	0.076651	0.863201	0.241682
G44	+	G5	0.062750	0.723607	0.165857
G45	-	G5	-0.022056	0.528767	-0.042599
G46	+	G5	0.024876	0.336254	0.030553
G47	+	G5	0.060460	0.623405	0.137676
G48	+	G5	0.042679	0.441610	0.068844
G49	-	G5	-0.021696	0.495025	-0.039231
G50	-	G5	-0.048580	0.820644	-0.145623
G51	+	G5	0.009919	0.205690	0.007452
G52	+	G5	0.003126	0.341946	0.003904
G53	+	G5	0.042580	0.400440	0.062282
G54	-	G5	-0.013294	0.382560	-0.018577
G55	+	G5	0.032207	0.344056	0.040475
G56	+	G5	0.073358	0.704472	0.188769
G57	+	G5	0.015036	0.315008	0.017301
G58	-	G5	-0.015275	0.278772	-0.015554
G59	+	G5	0.028468	0.280264	0.029144
G60	+	G5	0.013880	0.322931	0.016372
G61	-	G5	-0.008780	0.418232	-0.013413
G62	+	G5	0.043321	0.442318	0.069993
G63	+	G5	0.029914	0.344414	0.037633
G64	-	G5	-0.063698	0.930259	-0.216445
G65	+	G5	0.005288	0.294899	0.005696
G66	+	G5	0.031859	0.328116	0.038184
G67	+	G5	0.027985	0.490024	0.050090
G68	+	G5	0.069515	0.726958	0.184588
G69	+	G5	0.079529	0.898822	0.261107
G70	-	G5	-0.012918	0.377305	-0.017804
G71	+	G5	0.005126	0.494893	0.009266
G72	-	G5	-0.002417	0.490586	-0.004331
G73	-	G5	-0.004833	0.491968	-0.008685
G74	+	G5	0.097972	0.977446	0.349794
G75	-	G5	-0.011836	0.434828	-0.018798
G76	+	G5	0.091656	0.959164	0.321122
G77	+	G5	0.047249	0.551061	0.095106
G78	-	G5	-0.006684	0.482877	-0.011789
G79	+	G5	0.095179	0.975317	0.339080
G80	-	G5	-0.003481	0.307426	-0.003909
G81	+	G5	0.033758	0.527080	0.064993
G82	+	G5	0.040711	0.506812	0.075366
G83	+	G5	0.018680	0.309727	0.021133
G84	-	G5	-0.003097	0.383831	-0.004343
G85	-	G5	-0.055413	0.932359	-0.188716
G86	+	G5	0.190308	1.000000	0.695143
G87	+	G5	0.085922	0.932471	0.292657
G88	+	G5	0.096018	0.970379	0.340337
G89	+	G5	0.051359	0.526944	0.098855
G90	+	G5	0.046685	0.531757	0.090679
G91	+	G5	0.024616	0.452519	0.040689
G92	-	G5	-0.039849	0.685875	-0.099834
G93	+	G5	0.013899	0.251392	0.012763
G94	+	G5	0.010886	0.358470	0.014254
G95	+	G5	0.035123	0.385350	0.049439
G96	+	G5	0.005197	0.317585	0.006029
G97	+	G5	0.027281	0.419764	0.041829
G98	+	G5	0.018185	0.298872	0.019852
G99	+	G5	0.020774	0.219325	0.016642
G100	-	G5	-0.001850	0.456985	-0.003088
G1	-	G6	-0.004627	0.467932	-0.007909
G2	+	G6	0.000592	0.494634	0.001069
G3	+	G6	0.001274	0.193782	0.000902
G4	-	G6	-0.006668	0.334192	-0.008140
G5	+	G6	0.020290	0.743717	0.055120
G6	+	G6	0.000209	0.486487	0.000371
G7	-	G6	-0.002738	0.329061	-0.003291
G8	-	G6	-0.001013	0.324688	-0.001202
G9	-	G6	-0.002592	0.494006	-0.004677
G10	+	G6	0.003531	0.328340	0.004234
G11	-	G6	-0.003621	0.485019	-0.006415
G12	-	G6	-0.001669	0.338963	-0.002067
G13	+	G6	0.006331	0.364390	0.008427
G14	+	G6	0.007464	0.392122	0.010690
G15	-	G6	-0.000599	0.285869	-0.000626
G16	+	G6	0.007355	0.338048	0.009082
G17	-	G6	-0.015390	0.584654	-0.032866
G18	+	G6	0.007818	0.385557	0.011011
G19	+	G6	0.009293	0.507030	0.017212
G20	+	G6	0.001698	0.315566	0.001957
G21	-	G6	-0.009968	0.444253	-0.016176
G22	-	G6	-0.000616	0.477347	-0.001074
G23	-	G6	-0.009127	0.359865	-0.011998
G24	+	G6	0.015952	0.634536	0.036972
G25	+	G6	0.000876	0.484281	0.001550
G26	-	G6	-0.001254	0.496357	-0.002274
G27	+	G6	0.006721	0.376962	0.009255
G28	+	G6	0.004039	0.301599	0.004449
G29	-	G6	-0.007236	0.495167	-0.013088
G30	-	G6	-0.000719	0.265922	-0.000698
G31	-	G6	-0.005091	0.285604	-0.005311
G32	-	G6	-0.008306	0.417414	-0.012665
G33	-	G6	-0.002679	0.481205	-0.004709
G34	-	G6	-0.005299	0.357782	-0.006925
G35	+	G6	0.009746	0.412935	0.014700
G36	+	G6	0.003889	0.405490	0.005760
G37	+	G6	0.004276	0.383445	0.005990
G38	-	G6	-0.006107	0.342896	-0.007649
G39	+	G6	0.016651	0.610802	0.037149
G40	+	G6	0.004054	0.350111	0.005184
G41	+	G6	0.015192	0.515497	0.028606
G42	+	G6	0.010949	0.447249	0.017887
G43	-	G6	-0.003986	0.203968	-0.002970
G44	+	G6	0.003266	0.368281	0.004393
G45	+	G6	0.002995	0.307182	0.003360
G46	-	G6	-0.010950	0.486986	-0.019477
G47	+	G6	0.005654	0.224478	0.004636
G48	-	G6	-0.006025	0.326774	-0.007192
G49	-	G6	-0.001661	0.288413	-0.001750
G50	+	G6	0.005660	0.278487	0.005758
G51	-	G6	-0.001597	0.187117	-0.001092
G52	+	G6	0.002573	0.335588	0.003154
G53	-	G6	-0.002814	0.266104	-0.002735
G54	+	G6	0.005028	0.300620	0.005521
G55	-	G6	-0.002789	0.233400	-0.002378
G56	+	G6	0.001755	0.377911	0.002422
G57	-	G6	-0.002143	0.296436	-0.002320
G58	+	G6	0.003067	0.225067	0.002521
G59	-	G6	-0.002596	0.206468	-0.001958
G60	-	G6	-0.005899	0.307529	-0.006626
G61	+	G6	0.014376	0.477037	0.025051
G62	-	G6	-0.007739	0.290334	-0.008207
G63	-	G6	-0.000208	0.257221	-0.000195
G64	+	G6	0.005048	0.335673	0.006189
G65	+	G6	0.002227	0.282675	0.002299
G66	-	G6	-0.001363	0.204443	-0.001018
G67	-	G6	-0.004456	0.455726	-0.007417
G68	-	G6	-0.010070	0.316207	-0.011631
G69	+	G6	0.008639	0.414458	0.013079
G70	+	G6	0.004274	0.321079	0.005012
G71	-	G6	-0.005159	0.498524	-0.009395
G72	-	G6	-0.000974	0.489611	-0.001742
G73	+	G6	0.000872	0.490574	0.001563
G74	-	G6	-0.019813	0.781622	-0.056567
G75	+	G6	0.002554	0.328507	0.003064
G76	-	G6	-0.007439	0.397946	-0.010814
G77	-	G6	-0.010768	0.458135	-0.018020
G78	-	G6	-0.001332	0.479435	-0.002333
G79	+	G6	0.002981	0.201777	0.002197
G80	+	G6	0.004167	0.294347	0.004480
G81	-	G6	-0.002719	0.489949	-0.004867
G82	-	G6	-0.000578	0.383418	-0.000810
G83	+	G6	0.002252	0.310442	0.002554
G84	+	G6	0.002583	0.361815	0.003414
G85	+	G6	0.016414	0.639186	0.038323
G86	-	G6	-0.015774	0.600264	-0.034586
