TF	target	importance
G11	G100	0.040485010376842684
G1	G77	0.04037760605249895
G79	G89	0.04032180937034402
G41	G60	0.04029504460370335
G55	G64	0.0402548684065056
G55	G59	0.04016055461660266
G61	G64	0.04009354295969958
G81	G44	0.04009076118582138
G20	G51	0.03993157881736124
G39	G27	0.03990481074477554
G4	G50	0.039877044850914097
G10	G13	0.03982440954533151
G36	G39	0.0396955873474256
G30	G48	0.03967408868458845
G23	G90	0.039639996752724616
G84	G82	0.03946393906805339
G13	G10	0.039376877734923946
G41	G47	0.039250740652489596
G100	G33	0.03917890423545724
G30	G36	0.039157237588603434
G11	G10	0.039132321170714676
G58	G56	0.03902997777960184
G63	G46	0.03902574793014141
G47	G92	0.038956425289808735
G10	G9	0.03892741851080152
G94	G43	0.0389257538940258
G11	G22	0.038829404005100106
G4	G44	0.03882800629787715
G68	G47	0.038713529643550515
G26	G82	0.03864497931333947
G4	G1	0.03863388335370004
G64	G63	0.038478001980141445
G65	G67	0.03824353843163539
G85	G84	0.03823506514576382
G67	G72	0.038066319277212365
G29	G89	0.03802241735421606
G90	G51	0.03800471162507315
G36	G91	0.03795053158428617
G59	G56	0.037926385008379214
G52	G90	0.03781000930510905
G64	G65	0.037644973681253156
G47	G68	0.037635255111090976
G100	G32	0.03755239574497966
G33	G39	0.037538185088731454
G22	G60	0.03752641099109477
G58	G77	0.037518648188465654
G4	G13	0.03744569634210176
G3	G59	0.037402910361161175
G4	G77	0.03738417561417135
G65	G27	0.03732413931201365
G52	G31	0.03730839312972969
G62	G27	0.03730581617631685
G60	G57	0.03729900730969856
G57	G64	0.03725657106330935
G82	G85	0.03722458093125361
G38	G37	0.037190917551635845
G37	G32	0.03713168184614318
G63	G62	0.03712803447796896
G61	G48	0.03712517018981515
G15	G60	0.03704968882459631
G1	G59	0.037026686663486554
G47	G41	0.037020810142772316
G36	G30	0.0369778298800087
G31	G48	0.03686104030632481
G97	G9	0.036822044258788336
G55	G22	0.03680970563174995
G84	G79	0.036761435271162234
G14	G23	0.03666801287944337
G79	G84	0.0366307733602381
G89	G5	0.03652535370332951
G6	G17	0.036518923965676575
G57	G1	0.03647461937464483
G13	G97	0.03645749351036509
G31	G30	0.036355867711647886
G60	G15	0.03634276406330621
G15	G99	0.03620238269467264
G73	G46	0.03613515281064999
G82	G19	0.03607838611048966
G41	G100	0.036075776516274874
G42	G2	0.03603433638088625
G14	G10	0.03596412365295379
G92	G91	0.03589213304058998
G31	G92	0.035859100228841055
G17	G84	0.035850145861694035
G22	G29	0.03577777174391828
G71	G27	0.03573090829794561
G64	G67	0.03557668155870054
G4	G97	0.03557267651119606
G13	G9	0.035550979269029795
G88	G62	0.03553903980651054
G55	G60	0.03552396771154826
G82	G26	0.035479765980258274
G55	G50	0.03522338325700436
G6	G9	0.035197430057058963
G41	G94	0.03516282422874512
G11	G88	0.035140444262762915
G17	G13	0.03499678837798945
G99	G71	0.03499252766164567
G58	G1	0.03492785797859655
G66	G62	0.03492017759212118
G22	G51	0.03490047302351458
G2	G55	0.03489634000835982
G39	G38	0.034893270815518164
G23	G79	0.03472239824998474
G4	G12	0.034636848022639215
G90	G84	0.03461111939844477
G68	G30	0.034591164878418866
G4	G57	0.034547550216334606
G12	G93	0.03441966340439698
G6	G88	0.034382456991917366
G86	G67	0.03433455939677171
G9	G30	0.03429873281708805
G77	G100	0.03427259476183671
G87	G86	0.03419691580186837
G37	G27	0.034176264841983335
G12	G10	0.03413226517147581
G85	G51	0.03407927771321728
G20	G77	0.033979337553401066
G97	G13	0.0339709744212059
G2	G3	0.03384546190551198
G65	G96	0.0338111414510037
G48	G31	0.033781471932759016
G31	G47	0.03371056823512547
G56	G63	0.0335428987597453
G60	G20	0.033486158784843685
G52	G89	0.03348290630607786
G60	G67	0.033439519616873394
G84	G62	0.03342124507552526
G27	G52	0.03327462917514805
G61	G30	0.033231867957741086
G3	G39	0.03313388925477719
G47	G86	0.0331111114537323
G56	G60	0.03305679968967508
G41	G30	0.033002251034177435
G41	G61	0.032995829542163124
G6	G41	0.032885065092749445
G68	G64	0.03288455258388599
G47	G59	0.032864480397321684
G41	G48	0.03286380910054695
G1	G58	0.032830911462919735
G55	G2	0.032824672445075136
G31	G41	0.03281374999480788
G4	G14	0.03271021308631616
G91	G44	0.03268346812072303
G59	G1	0.032596565009874054
G13	G17	0.03247298225872827
G14	G9	0.03245460200504294
G6	G93	0.032372732699191616
G60	G2	0.03230817248120897
G9	G11	0.03228745307369828
G6	G43	0.032229209484371135
G6	G10	0.03222729529749442
G55	G77	0.032211879716977324
G56	G55	0.03218913968788623
G22	G94	0.03214375177674939
G97	G12	0.032098827737762625
G71	G38	0.032087578372134884
G66	G15	0.03207131745968236
G14	G89	0.032067664428859985
G14	G93	0.031948702307700035
G61	G92	0.03192117911762797
G70	G68	0.03186982614278054
G59	G3	0.0318356301891749
G57	G60	0.03173319788018961
G58	G4	0.03161228186889666
G44	G79	0.03157488687119896
G81	G71	0.03154185017420946
G61	G100	0.03147196642764262
G15	G64	0.03146754048392295
G55	G66	0.03140900467811912
G33	G100	0.03127466940403867
G22	G43	0.031199426632466522
G10	G14	0.0311605238025148
G64	G57	0.031154884027790177
G89	G88	0.03110238824348127
G70	G30	0.03106563092507424
G13	G4	0.03106388902387169
G26	G92	0.03096438267169124
G58	G99	0.03095607957279908
G68	G70	0.030797105145258984
G64	G56	0.030623493784514268
G43	G27	0.030494647513318478
G58	G15	0.030468957189826004
G4	G58	0.03028021243947863
G20	G100	0.030253380837971067
G86	G27	0.030242416659783108
G12	G4	0.03023547863940223
G14	G97	0.030129870634467742
G100	G43	0.030114307814649053
G22	G15	0.030104820877429026
G86	G41	0.030087051070416485
G94	G100	0.03006227393389419
G93	G5	0.030061748743549287
G56	G68	0.03006085468530218
G6	G4	0.02999383728448509
G85	G89	0.029984141251930135
G46	G43	0.029974756935639207
G27	G43	0.02996527234798627
G84	G93	0.029837318459793583
G51	G84	0.029806252209943523
G4	G99	0.029772730362111702
G55	G61	0.029772375642786477
G67	G85	0.029771179924914647
G81	G85	0.029750766583998674
G67	G90	0.02965686983757592
G92	G26	0.029569037251348063
G68	G29	0.0295321551175285
G3	G63	0.029434291508485307
G51	G90	0.029430028790507674
G43	G19	0.02941428945655046
G77	G20	0.02934362406063298
G20	G32	0.029273479272259022
G6	G23	0.02926125303880619
G3	G36	0.029181529888033197
G30	G51	0.02916832226792486
G17	G62	0.029124321606094922
G86	G72	0.029087180662546466
G19	G43	0.029007146458160223
G3	G1	0.02892222348088444
G84	G51	0.02882430496516302
G84	G11	0.028803326256428854
G65	G62	0.02880208193713671
G57	G68	0.02879632437385277
G4	G9	0.028761189112580177
G90	G89	0.02868727178237964
G61	G47	0.028638583200938626
G88	G12	0.02863695009969245
G27	G31	0.02862152166790127
G65	G32	0.028620210797302308
G85	G38	0.02858406977596727
G10	G12	0.02847253098066814
G30	G9	0.028443502206273476
G65	G57	0.02838517963831767
G10	G1	0.028374196698062088
G14	G88	0.028364104064282622
G67	G44	0.028348422589230985
G43	G46	0.028337017241917516
G26	G62	0.028307780811373896
G3	G58	0.028277442739284
G5	G13	0.028227395993677795
G27	G100	0.028221650364549284
G29	G2	0.028213239788429614
G17	G97	0.028190440786995976
G3	G57	0.02816249453907069
G41	G33	0.028156681035878255
G88	G26	0.028147248884057507
G86	G32	0.028109988366777378
G93	G14	0.02806712432755204
G23	G14	0.02795395752832788
G12	G9	0.027950326102721874
G36	G52	0.02794502251825696
G58	G3	0.027914740758937753
G3	G44	0.027798482368662437
G39	G32	0.027796008963179884
G5	G9	0.027744350186040677
G5	G90	0.027722177649100673
G97	G17	0.027576554833474144
G63	G15	0.02752379922807379
G94	G73	0.02734587284522227
G11	G17	0.027337442483048653
G50	G87	0.027306926519722358
G44	G81	0.027292132151347983
G6	G29	0.027291523268520138
G66	G96	0.02722326042484495
G88	G6	0.027209335972919982
G67	G84	0.02711802575422951
G11	G89	0.027098841611705515
G64	G68	0.027019356213373893
G27	G96	0.0270014578687858
G56	G2	0.02698435817553825
G23	G11	0.026949544064692178
G12	G23	0.026910738423978935
G23	G12	0.02689861847969053
G61	G94	0.026864066470520448
G1	G2	0.026807997410511267
G27	G41	0.026795523993879702
G61	G19	0.026787729695534127
G1	G70	0.026755031770776278
G48	G36	0.026692965242885905
G15	G22	0.026641103609130187
G9	G10	0.026633178358432357
G57	G4	0.026614742945286138
G15	G37	0.02657666097057057
G11	G23	0.026563836601517142
G63	G56	0.026547914004218697
G68	G15	0.026541121723115967
G100	G27	0.026466944758564162
G20	G62	0.026444921892077165
G100	G94	0.026428124554030253
G20	G60	0.02641835706476582
G65	G15	0.026353497767902218
G52	G85	0.02629151838132617
G97	G4	0.026286770283729336
G38	G89	0.02618605536839271
G4	G10	0.02612096546836299
G22	G100	0.026093212902609096
G84	G6	0.0260760940029189
G43	G33	0.02603758385616812
G66	G58	0.026029770293420455
G93	G11	0.025978965679042773
G77	G97	0.0259519643417544
G82	G5	0.02590149044755485
G37	G78	0.02590125704835027
G37	G82	0.025893408512682303
G68	G21	0.025880592143289638
G60	G72	0.025871116187390242
G97	G5	0.025857179303127305
G36	G50	0.025847657661703796
G44	G55	0.025834805995791764
G60	G32	0.025749851852537177
G11	G1	0.02570651946126807
G60	G3	0.02568596674959673
G88	G2	0.025617392169193325
G6	G33	0.02558314130486176
G51	G20	0.02556333539673734
G30	G22	0.02551106652572546
G68	G61	0.025482607152540474
G86	G100	0.025446659213954313
G18	G81	0.025412221255006744
G22	G86	0.02540892794915873
G94	G87	0.025398791255573604
G1	G99	0.025358275500893646
G97	G93	0.02533775231403836
G26	G88	0.025319029164090772
G5	G97	0.025299934124148334
G77	G58	0.025285221813139986
G79	G81	0.025269338541514263
G11	G4	0.025227234446291606
G3	G66	0.025209001662868415
G56	G3	0.025178501900196902
G62	G52	0.02517249737909773
G84	G14	0.025165562084908943
G17	G82	0.025158795770170248
G62	G73	0.02512069344399427
G41	G34	0.025093172886771906
G89	G44	0.025070363314533224
G79	G38	0.02501325254441075
G23	G82	0.024988139705226647
G30	G31	0.024983913151401763
G17	G94	0.024981425558373124
G6	G1	0.02497310328479271
G51	G79	0.024939098014445646
G14	G4	0.024901792340236536
G88	G14	0.024888254854942914
G39	G71	0.024871078342873176
G47	G60	0.02483699651408417
G12	G1	0.02480597117890415
G41	G27	0.024759260191962985
G71	G32	0.024742597194452782
G85	G23	0.024734368721603645
G13	G1	0.024693648152157462
G13	G5	0.024684299724521932
G73	G43	0.02454603950033415
G22	G26	0.024521124646977338
G62	G33	0.02452041917312273
G13	G93	0.02451852855358074
G86	G39	0.024513984251886126
G56	G24	0.02449441483232461
G65	G2	0.024485554664924324
G73	G62	0.02440466295602564
G57	G77	0.02439507080520208
G27	G30	0.02432784869781783
G58	G71	0.02431228854576467
G23	G38	0.024288125559300253
G3	G48	0.02427016254760488
G77	G51	0.024261525540417897
G84	G13	0.024226936853037312
G30	G59	0.024162051341442357
G63	G29	0.0240777046356525
G38	G23	0.024017938977699826
G24	G74	0.023990738811502297
G91	G67	0.023974727470441114
G66	G55	0.023953988599894723
G99	G97	0.02394402105740385
G67	G64	0.023923776308817805
G2	G29	0.02390679662723815
G12	G88	0.023891674057373097
G82	G6	0.023881387131992914
G55	G63	0.023854034115516932
G97	G10	0.023787211401157762
G33	G43	0.02378407568438623
G89	G62	0.02374566779781212
G81	G79	0.023744610134847327
G64	G58	0.023731040968675347
G80	G53	0.02368879743998398
G19	G37	0.023681259222755362
G97	G1	0.02366685646361967
G65	G33	0.02366382102756449
G2	G56	0.023636877419756803
G100	G29	0.023567394293136996
G93	G6	0.023542020182115594
G62	G31	0.023466105036749778
G64	G27	0.02340190464778591
G2	G44	0.023374123529594323
G32	G38	0.023328659313488747
G82	G23	0.023321801623062882
G46	G73	0.023257568797450574
G3	G56	0.023226938889516963
G38	G39	0.023181140326288804
G90	G23	0.023087823617968732
G47	G40	0.02307296851365397
G84	G30	0.023040426159016792
G79	G44	0.023022516969558576
G71	G95	0.0230023503445569
G11	G99	0.022968873419382387
G70	G87	0.022898732406266737
G29	G100	0.022882747999253928
G55	G65	0.02275344413387833
G38	G33	0.022747665049892295
G32	G2	0.022719628019071535
G2	G32	0.022702617811450346
G82	G97	0.02270146975880665
G60	G94	0.022679007129026905
G63	G89	0.02261768384434257
G27	G39	0.02261029498220033
G20	G41	0.022598465330673626
G2	G68	0.02258464246813447
G88	G42	0.02258172970474515
G20	G26	0.02257263229447047
G90	G34	0.022551097911902466
G52	G82	0.022535805493624918
G15	G63	0.02245640918562963
G15	G66	0.022438079943055612
G22	G81	0.022432213489214693
G33	G41	0.02242809014438089
G38	G79	0.022414056341994254
G1	G42	0.02240528610232802
G88	G11	0.022405119720622337
G68	G41	0.02234733720743165
G65	G94	0.022290458497419896
G5	G82	0.022277216396397938
G52	G86	0.022198613575109907
G68	G56	0.022187546011386918
G50	G70	0.022080227992229688
G82	G12	0.022068886364968194
G100	G41	0.022046499837152955
G88	G79	0.02201116168583545
G82	G51	0.021924324471180312
G51	G78	0.021904319405557
G63	G94	0.0219011693685823
G41	G35	0.021889459921608765
G56	G22	0.021877371023436475
G91	G46	0.021850768701993317
G47	G58	0.021837091684130224
G93	G12	0.021818832633637767
G85	G98	0.021803511805806104
G57	G99	0.02179011383194081
G11	G93	0.021789049012730717
G30	G68	0.021775843166658763
G89	G67	0.02171994600247092
G6	G61	0.021703343221903725
G58	G64	0.021684627166263674
G53	G80	0.021682090639285695
G23	G85	0.021671222313936207
G82	G89	0.02166343859894063
G70	G50	0.021631675589786927
G90	G76	0.021607996459843494
G3	G91	0.021580893719852664
G79	G23	0.02157926054955332
G36	G72	0.021537886291405486
G79	G88	0.021533533789149868
G26	G2	0.02149401033097945
G68	G9	0.02148481687370435
G17	G10	0.021480851563334416
G84	G85	0.021466360858177134
G14	G1	0.021459241196197208
G41	G86	0.021440706801288387
G86	G73	0.021435654617710215
G36	G86	0.021422319962258615
G32	G19	0.021409266410719583
G10	G97	0.02140394185659724
G99	G54	0.021389768882469094
G58	G78	0.021379907800159935
G2	G66	0.02137854848933976
G33	G19	0.02136748130598216
G82	G73	0.021358255117167907
G52	G70	0.021342839440948985
G20	G35	0.02132835330334684
G62	G94	0.02132337500234202
G56	G97	0.02129684695486083
G52	G36	0.02129442294076753
G87	G46	0.021286412291979463
G87	G71	0.021213465443581363
G79	G54	0.02119106235434302
G70	G1	0.021172647007633973
G65	G86	0.021156419634603102
G23	G6	0.021145826431054532
G15	G20	0.021142644743547483
G62	G99	0.021105575125682546
G39	G81	0.02108002551263544
G85	G81	0.02105698639565885
G36	G44	0.021036367750453023
G84	G12	0.02101153021940506
G1	G6	0.021006354155868198
G15	G65	0.020998264993753703
G62	G82	0.020987800787926128
G71	G53	0.02096834080555287
G45	G28	0.02096552454801876
G67	G78	0.02096320244667624
G5	G84	0.020963195816992727
G63	G49	0.020961264898513025
G2	G1	0.02095631379742171
G37	G71	0.020949179727937382
G6	G27	0.020937388760140556
G59	G57	0.020919841046021497
G47	G87	0.02091445995623897
G6	G89	0.02091313376057943
G60	G55	0.020893150577322214
G38	G90	0.020830370665095202
G62	G26	0.020821415564791605
G31	G94	0.020771351518135146
G88	G93	0.020740329929949015
G41	G62	0.020686419269366502
G22	G83	0.02067420569794129
G60	G47	0.020650756752444564
G58	G92	0.020639533004065833
G86	G33	0.020627057659982743
G79	G98	0.020619272394774138
G30	G76	0.020611746980883878
G56	G4	0.02060976698056301
G62	G32	0.020609219937512857
G41	G37	0.020604936093460962
G19	G82	0.02059659946843477
G87	G98	0.020593384416270188
G36	G48	0.02056660911166033
G9	G36	0.02050649977361283
G9	G50	0.02048485004017565
G71	G81	0.020483792692471504
G46	G91	0.02047457397734101
G67	G82	0.02044724865209205
G62	G29	0.020427966068307477
G53	G71	0.020424957632212318
G84	G73	0.02041221209410434
G66	G3	0.020375215490762863
G89	G20	0.020364166793197053
G9	G13	0.020348938259372902
G84	G92	0.020339192195737696
G89	G73	0.020331492922153405
G91	G6	0.0202980860463954
G64	G55	0.020291813262900874
G77	G55	0.020276524704232187
G15	G68	0.020258245200930315
G93	G81	0.02019770535508522
G91	G90	0.020197617781544604
G56	G70	0.020184030784854774
G10	G4	0.020172176930669302
G23	G84	0.020168503790855948
G84	G97	0.020163415331238093
G6	G19	0.02014451072469407
G41	G36	0.020142602874127124
G44	G36	0.02013700507695723
G63	G73	0.020090553019831387
G46	G81	0.020087496840876223
G91	G79	0.02007978878680696
G62	G88	0.020065516058085594
G50	G54	0.02004103724733463
G88	G7	0.02003594192460282
G30	G50	0.020027052661310652
G89	G45	0.020009113262558626
G58	G44	0.02000295121460144
G55	G68	0.01999465570484543
G75	G8	0.0199816976523511
G94	G45	0.019981618640835964
G9	G59	0.019962043875095897
G82	G93	0.019960653836831717
G55	G99	0.01996047692959296
G97	G55	0.01995360264344277
G62	G84	0.019951218845802865
G56	G25	0.019928295065197638
G91	G92	0.01989603324646968
G86	G96	0.01988505019061811
G63	G91	0.019881353467308575
G70	G9	0.019835240209939483
G3	G65	0.01979985744562866
G36	G8	0.019782895438118526
G4	G59	0.019782601296102643
G1	G11	0.019782098695574256
G79	G67	0.019780836704183104
G90	G38	0.019780045147557466
G29	G35	0.01973501406958477
G52	G84	0.019701819013203514
G17	G74	0.019701334931733542
G5	G4	0.01970004460035376
G41	G17	0.019667459912963738
G70	G41	0.019639974809598698
G44	G90	0.01961718304998534
G17	G4	0.019580634768927862
G37	G19	0.019572484440886145
G55	G39	0.019545754696432546
G33	G38	0.019539720697701598
G1	G87	0.019534563087740254
G20	G38	0.019451213867616578
G93	G97	0.01943231362585115
G96	G71	0.01943146186704901
G2	G4	0.019426637668416274
G12	G90	0.01941086431872133
G99	G55	0.019386341896849468
G2	G88	0.019376033621241306
G50	G36	0.019374259529643476
G62	G95	0.019373075814660554
G52	G87	0.019349542084304085
G83	G54	0.019317125260630768
G73	G63	0.019311923917411454
G93	G71	0.019271639751201494
G82	G14	0.01919258728581299
G66	G22	0.019191714903985684
G63	G100	0.019188987369047346
G47	G94	0.019184630853116603
G88	G29	0.019183357260153747
G65	G59	0.019150499938739605
G63	G3	0.019142696661476465
G17	G29	0.019121997847652096
G63	G86	0.019107264507283728
G22	G95	0.019107073426564335
G84	G19	0.019100347436380016
G86	G91	0.01908412640639303
G19	G17	0.019080345008318428
G66	G2	0.019080051986531774
G65	G72	0.019072047765146802
G56	G82	0.01906269114847404
G54	G46	0.019048914856487173
G21	G53	0.019043636147799567
G6	G98	0.01903711448928894
G94	G41	0.019029505047681288
