TF	target	importance
G38	G23	0.049277954504107276
G17	G70	0.04920625320356321
G38	G16	0.049162373550442125
G62	G39	0.04889371024209877
G70	G17	0.04889277153920539
G90	G14	0.04883956830936822
G97	G28	0.04863028445049336
G33	G95	0.04857029877065105
G10	G4	0.04847888188471612
G1	G86	0.04845485831418425
G91	G37	0.04841695532956495
G80	G52	0.04820458813329609
G28	G84	0.047995453574650876
G26	G45	0.04796625447600246
G84	G23	0.04775321696371582
G33	G8	0.047707455689281704
G19	G97	0.04757125316409294
G91	G52	0.04752583597302001
G95	G85	0.04742993387812463
G79	G92	0.04735112241212331
G84	G97	0.04721316304835617
G45	G56	0.04717117788137602
G100	G99	0.04704986892342242
G39	G62	0.046988673483278356
G53	G24	0.04689087799174249
G95	G40	0.04679365446533935
G26	G92	0.046632523412889204
G41	G84	0.0464567870320829
G100	G82	0.04612271092913696
G34	G47	0.045912190393525475
G20	G48	0.04590408575925586
G41	G53	0.04578056488512346
G71	G63	0.04574632118973157
G94	G19	0.04571969597636461
G16	G29	0.045711944031151884
G24	G54	0.04540727450307166
G33	G14	0.045381809023665134
G30	G39	0.04530116225118372
G65	G69	0.04528356209452373
G37	G21	0.04520028463319295
G53	G77	0.04508062695955948
G37	G31	0.04493904586917841
G54	G97	0.044894969416933925
G41	G64	0.04479949936292346
G21	G17	0.044668895814916336
G99	G40	0.044653725906686856
G24	G53	0.044625038692482244
G28	G43	0.04445923472310348
G40	G73	0.04437917590304172
G63	G53	0.044154557810555876
G14	G62	0.04401298918734722
G80	G13	0.04400889836680133
G30	G46	0.04388772111896193
G37	G85	0.043539406333372555
G29	G55	0.043533771665505636
G80	G67	0.04337072549310931
G85	G34	0.043350359312200965
G67	G80	0.04332586197522981
G20	G2	0.04317687601177706
G17	G37	0.04297577309828407
G84	G2	0.04297239521783476
G84	G79	0.04276739857694691
G52	G67	0.04275504986412395
G19	G94	0.04271887491623059
G53	G97	0.04271049689525984
G64	G90	0.04270863157164377
G54	G16	0.04262435172159854
G2	G34	0.04261764348378933
G40	G53	0.0424999272564355
G75	G28	0.04244413795044983
G63	G54	0.04241609290471258
G63	G46	0.04235338703477643
G65	G24	0.04227465742319723
G75	G23	0.042246864673734154
G19	G73	0.04224532437711592
G16	G38	0.04221080320703285
G73	G53	0.04211286690142682
G56	G91	0.04188068206189925
G47	G34	0.041664200482391084
G48	G64	0.0416070772469986
G48	G84	0.04159760210398045
G29	G16	0.04141199725853961
G64	G65	0.041301733496152855
G40	G97	0.041207805898792964
G92	G26	0.041093035175112536
G92	G82	0.04077414804504863
G14	G90	0.04073669446510462
G31	G28	0.04063935378066633
G24	G65	0.040493643608097124
G67	G74	0.04041829748903891
G51	G81	0.04035688567264337
G13	G80	0.04032322624538781
G28	G75	0.040320339482779716
G73	G56	0.04007273211575424
G44	G76	0.040057319322445224
G80	G50	0.039974648171794656
G47	G30	0.0397705413237086
G34	G2	0.03962618032531227
G29	G45	0.03954692543697517
G54	G86	0.03941639785194594
G54	G56	0.03934385604792864
G27	G90	0.039279984607417336
G33	G47	0.039224976465973255
G80	G78	0.039012864877150534
G33	G43	0.03896323244608879
G48	G2	0.03887067955001318
G31	G21	0.03884353529641184
G64	G50	0.03883518076681856
G63	G33	0.038817913412412655
G95	G44	0.0387419006534299
G85	G81	0.038367159411575265
G44	G79	0.038312078011279095
G28	G30	0.038289948912976365
G29	G28	0.038246441288950446
G62	G96	0.038147009881381165
G97	G65	0.03812734539039964
G74	G67	0.03804974957865422
G65	G90	0.03797702727476979
G92	G25	0.03792252815351248
G85	G21	0.037891458565833376
G55	G37	0.037834858720700304
G64	G79	0.03774210830245535
G65	G54	0.037601395245363524
G23	G16	0.03759464247060223
G24	G94	0.03743998887816585
G97	G76	0.03724868578798518
G55	G52	0.03717237849544966
G7	G46	0.03710331793588358
G51	G45	0.03709619369666328
G46	G90	0.03704401205573357
G75	G97	0.03699587187069738
G14	G34	0.036967327875184315
G77	G10	0.03695225436420773
G45	G39	0.0369417799129552
G17	G13	0.03683607787710167
G4	G40	0.03674595513356821
G47	G25	0.03662388216852938
G52	G62	0.036622885932558975
G100	G26	0.03655263731305206
G90	G50	0.03652212373432672
G86	G38	0.03645625222749536
G84	G13	0.036350048443480575
G84	G75	0.03624781287380887
G29	G84	0.036101312354666217
G4	G53	0.03605350494910679
G77	G53	0.03604949959184469
G84	G91	0.03589518514198443
G34	G14	0.0358565807364049
G37	G82	0.03578285413705008
G90	G30	0.035752919903306514
G75	G72	0.03564756808215601
G65	G76	0.035644067455603626
G79	G91	0.03562799295269539
G27	G20	0.035621207942999826
G86	G99	0.03545527955739395
G26	G40	0.03537084432413153
G10	G77	0.035127569953038375
G19	G40	0.03512686806172376
G86	G46	0.035120882731430145
G45	G99	0.035003634699953226
G85	G37	0.0349716703145744
G38	G40	0.03479407531018296
G30	G27	0.03470576680141194
G16	G24	0.03463294970298173
G84	G55	0.03462224331542161
G37	G100	0.0345986003288334
G50	G67	0.03447349600148544
G33	G85	0.03436648833505707
G70	G37	0.03435780538842676
G28	G13	0.034250882106520074
G56	G51	0.03422694403604529
G14	G8	0.03419637403412324
G56	G45	0.03418353672938106
G46	G5	0.03408332513053031
G45	G9	0.03388834713087607
G97	G84	0.03387866915121708
G13	G31	0.03387210264291622
G33	G78	0.03384950264201206
G75	G43	0.03384799174395046
G29	G79	0.03369673737991153
G16	G82	0.033640560467749284
G47	G39	0.03359661247169329
G54	G45	0.03350187869704473
G52	G91	0.033425183305553885
G95	G24	0.03340848078092008
G46	G63	0.033386811402714676
G13	G74	0.033289307323525766
G44	G29	0.03325280199695896
G44	G51	0.03318251458488213
G67	G60	0.033167366975520314
G95	G56	0.03314912790054868
G28	G79	0.0331124697426396
G60	G72	0.03311084916784618
G38	G81	0.03291735428618919
G51	G56	0.032854301528940366
G29	G51	0.03272008751554505
G79	G28	0.03269472618461374
G52	G74	0.03267869005577217
G37	G72	0.03256974606466699
G90	G29	0.03253882654756135
G28	G31	0.03252445588373462
G44	G92	0.0325169434212389
G41	G70	0.03251659669069882
G94	G61	0.03245705705537372
G86	G61	0.03242250448481277
G47	G33	0.03241718904473543
G30	G70	0.03234451535063991
G30	G62	0.03233708429489161
G56	G73	0.03233217806842413
G34	G43	0.0323084394951245
G40	G92	0.03219691186347627
G41	G79	0.03212781039424826
G50	G13	0.03211330205013045
G1	G39	0.03203406450260202
G7	G43	0.031999863714498755
G30	G43	0.031984745380551384
G95	G69	0.031966293200338336
G70	G30	0.03196505969666867
G26	G53	0.031959102506906735
G69	G76	0.031894312775750874
G4	G10	0.03182880001502192
G37	G56	0.03181789270891341
G2	G43	0.03181766998289962
G29	G37	0.031804382727307005
G34	G62	0.031706043083078145
G84	G62	0.031694796526515794
G74	G52	0.03167308118962867
G39	G30	0.03156417728685992
G90	G20	0.03147951097263137
G37	G52	0.03145343472414808
G56	G29	0.03139121562281094
G84	G30	0.03136544463029416
G40	G4	0.031293542726489376
G2	G48	0.031264633422168835
G41	G31	0.03125415298317581
G33	G23	0.03124042356617035
G40	G54	0.03115884666466805
G54	G90	0.031089932421426797
G9	G65	0.03108286277133399
G34	G46	0.03103767028163516
G14	G77	0.030878577666531543
G62	G41	0.030870718582231862
G52	G63	0.03082352092987073
G62	G19	0.03082013226965098
G100	G40	0.030763827842633595
G77	G99	0.03075074005288656
G95	G82	0.030716534097305365
G29	G76	0.03068423862211922
G34	G95	0.030614228620312635
G28	G70	0.030590251564337517
G24	G19	0.030555189073510975
G86	G85	0.030548473330222717
G50	G70	0.030524714236162435
G99	G86	0.030516376494794148
G33	G90	0.030515500044604266
G31	G67	0.030497218260455847
G44	G75	0.03046326510464888
G24	G9	0.03040027204019744
G63	G7	0.030362457247850916
G50	G78	0.030322537911241596
G44	G95	0.030292144709341842
G81	G36	0.03025820949351282
G33	G57	0.03019269618185384
G79	G19	0.03009990625270329
G97	G45	0.030077952579513526
G64	G30	0.02998695138186755
G47	G45	0.029898544508653306
G13	G75	0.02988880262261477
G53	G54	0.029838321796319886
G92	G4	0.029834525177428187
G14	G27	0.029829361649572395
G43	G19	0.029777018543427382
G62	G73	0.02972476310367161
G50	G52	0.029664234178752677
G30	G23	0.02965120474832581
G28	G64	0.029534918869788998
G82	G52	0.02951850717473558
G82	G92	0.029517224507968242
G13	G17	0.029508661195376408
G74	G13	0.02941640137779187
G4	G92	0.029394523866776642
G26	G10	0.02936733301267838
G44	G54	0.02935513801843065
G85	G46	0.02932115674329777
G7	G8	0.02925642471571982
G52	G82	0.02923867941610389
G86	G90	0.029233053226901326
G100	G4	0.02921404702792557
G16	G23	0.029213660383711124
G27	G50	0.02919650516177938
G77	G12	0.029158378570985164
G46	G86	0.029154444715576266
G72	G76	0.029123601296402492
G30	G72	0.029107083628201167
G86	G100	0.029065112695504648
G53	G4	0.029027715814111052
G23	G43	0.02902317200828751
G91	G48	0.02900561632810592
G73	G97	0.028988258134997676
G97	G73	0.028981355978489352
G50	G14	0.02898095654268964
G14	G33	0.028960708406064628
G99	G100	0.028908629087548487
G33	G63	0.02889894520436647
G48	G28	0.028879728332435232
G56	G55	0.028870693702816363
G5	G41	0.028861208870549746
G74	G88	0.028839030255738318
G64	G20	0.028831567368906567
G78	G46	0.028758900977222588
G16	G65	0.028740582497565247
G31	G64	0.028715280623553194
G44	G4	0.02870838435902097
G28	G54	0.028705150056036556
G97	G19	0.028521424165164764
G13	G70	0.028488260878188326
G75	G30	0.028484967053558845
G14	G47	0.0284212993766583
G46	G31	0.02840719748554798
G23	G30	0.028403192212819454
G99	G94	0.028390486659640734
G97	G16	0.02837923855999733
G31	G50	0.028377462230299088
G65	G27	0.028372251347820784
G79	G96	0.028326019623338562
G4	G81	0.028284832360878337
G43	G2	0.028250729282697527
G75	G13	0.028231895356388145
G82	G51	0.028201353269890223
G90	G34	0.028157179762553428
G5	G73	0.028109662703727837
G44	G19	0.028086040753896997
G52	G50	0.028047249994088048
G74	G50	0.027946964842100373
G45	G26	0.02790702415368432
G67	G38	0.02785072361002366
G82	G91	0.02781968275691296
G52	G56	0.027725961090841838
G7	G51	0.027701099780312065
G39	G12	0.02769702288218462
G53	G59	0.027688796792677484
G44	G100	0.027685707970368584
G70	G31	0.02766850612512188
G31	G81	0.027663943699215755
G91	G79	0.02759838974231919
G100	G44	0.02754803004781032
G62	G30	0.02748729159948582
G34	G90	0.02747409720467026
G100	G33	0.027468569829043277
G21	G37	0.02746758295628638
G28	G44	0.027446496974319928
G44	G65	0.02744526573714059
G95	G76	0.02743509440608547
G32	G69	0.027394221960216424
G34	G8	0.02739014251676112
G24	G44	0.027389087245752817
G64	G76	0.027319865099056408
G34	G57	0.027307363943988246
G10	G45	0.02724035747287067
G23	G46	0.02719005398992821
G51	G91	0.02718458351694938
G62	G14	0.027181492704842616
G31	G78	0.02716623281155273
G65	G39	0.027154859326654367
G64	G14	0.027133109113715997
G98	G80	0.027127400130062672
G14	G10	0.027112215565494462
G14	G4	0.027103606130989253
G34	G85	0.027101603345911607
G82	G100	0.027090559802967755
G41	G43	0.027085886579480033
G54	G69	0.027077534505244562
G79	G37	0.027033183044852527
G86	G51	0.02698685981663028
G99	G85	0.026871589938914375
G26	G8	0.0268578492853888
G65	G6	0.026800311938793227
G38	G44	0.026740116400164552
G29	G90	0.026717442368544498
G26	G51	0.026647026731001784
G19	G55	0.026640932565508098
G5	G2	0.026630613926365183
G27	G30	0.026568530690575194
G95	G65	0.02650761673708719
G97	G23	0.026438334163100142
G86	G39	0.026336153450053516
G91	G29	0.026334956782897448
G7	G37	0.026318842922290236
G99	G92	0.026304349052234614
G76	G32	0.026303862111917712
G52	G99	0.026287702785922393
G33	G31	0.026271072976818233
G23	G75	0.026263579069421346
G80	G74	0.02625297133401395
G19	G86	0.026215113431415842
G19	G54	0.02608455772322601
G31	G84	0.02602567091326523
G28	G29	0.02597667160975737
G53	G63	0.025976193675392785
G74	G78	0.025932042176904077
G44	G32	0.02591340900304137
G31	G52	0.025896944251214103
G84	G87	0.02586916925829757
G76	G37	0.02570152451963488
G24	G16	0.025696658678645696
G12	G83	0.025644577835158652
G40	G26	0.02560179240688302
G64	G28	0.025588363818625944
G48	G1	0.02558393936687589
G95	G54	0.02557703268601334
G16	G86	0.025552332703515215
G41	G48	0.025539821705055168
G79	G51	0.025505627311344547
G33	G5	0.025504754032126875
G29	G73	0.02543343071694985
G97	G7	0.02539800721975269
G85	G33	0.02537839900461403
G82	G16	0.02534467368469993
G37	G19	0.02533026565830186
G65	G32	0.025324023011412507
G86	G54	0.0253066883391272
G85	G8	0.025304173932373848
G48	G20	0.025301157190916926
G1	G81	0.025260854555708857
G46	G41	0.025255008162042604
G51	G7	0.0252518300510839
G78	G76	0.025206448446830555
G24	G56	0.02519990582267903
G28	G21	0.025184608160305787
G24	G98	0.025137875209573734
G90	G33	0.02512195634826503
G54	G28	0.025092457983277205
G45	G44	0.02509024989113611
G85	G43	0.02507080063107073
G94	G41	0.025066909370865666
G38	G78	0.02505507112385821
G76	G94	0.025053912973307616
G69	G32	0.025038863242271857
G37	G79	0.02503865473193205
G14	G50	0.02500150577437265
G97	G56	0.02499987456571892
G23	G78	0.02497314525435812
G31	G80	0.024972109410137697
G76	G9	0.024967745824806445
G10	G26	0.024939963774269908
G47	G62	0.02493987638114217
G24	G26	0.024934317387044238
G51	G62	0.024921861377969846
G79	G56	0.02484757280254549
G79	G95	0.024794781342906292
G34	G31	0.024743428697066795
G24	G4	0.02473203850311539
G24	G76	0.024725194743655296
G81	G86	0.0247180265666758
G2	G84	0.024705122588198607
G5	G53	0.02469694154613967
G23	G51	0.0246857816914387
G33	G100	0.024674605438079405
G30	G75	0.0246499122278587
G86	G23	0.02463685696726596
G92	G99	0.024505738568414773
G85	G86	0.024485288052578245
G13	G38	0.02444414661779837
G34	G58	0.024415331041971862
G97	G41	0.024412539271874187
G51	G76	0.02437755341670176
G63	G71	0.02434263539420377
G31	G47	0.024294759047659487
G52	G39	0.024287061761841425
G76	G62	0.02424058375491725
G20	G27	0.024225345920770285
G64	G21	0.024182579229961032
G95	G26	0.02416322607002425
G56	G52	0.02414437801069832
G3	G1	0.024143804299283075
G90	G46	0.024117573939997666
G97	G55	0.024090269292797447
G97	G46	0.02407970915257233
G4	G14	0.024074620345986276
G30	G33	0.024065837661148573
G1	G68	0.02404779121062578
G63	G73	0.024027668891607432
G91	G87	0.024003505323584872
G90	G64	0.02399467307557943
G28	G41	0.02393400273093317
G87	G71	0.023926467383791967
G72	G60	0.023906966928201417
G74	G80	0.02388640690871476
G50	G80	0.02384386430666437
G87	G91	0.023837175631753735
G44	G82	0.023828363299501075
G40	G95	0.023738152455277925
G45	G29	0.02371228920185244
G68	G1	0.023697803905839875
G16	G45	0.02368811968813309
G26	G14	0.023670778211346097
G74	G70	0.023668670367282898
G27	G42	0.02363739940292072
G47	G31	0.02363479630608866
G4	G59	0.023633477796088587
G78	G1	0.023629277347169388
G57	G99	0.023570918434854846
G58	G11	0.02350445675357075
G31	G74	0.023486010431697443
G14	G46	0.02346816267902927
G91	G41	0.02345553689582774
G13	G2	0.023448521898812618
G1	G38	0.02337524875166367
G90	G47	0.023337335454230813
G29	G7	0.02331589657641154
G52	G78	0.023279734454400028
G24	G39	0.02327312211469154
G26	G24	0.023270387526723394
G37	G13	0.02324603863838713
G46	G27	0.02322555560671334
G51	G37	0.02321281342888765
G7	G91	0.02317957140098674
G14	G36	0.023167098635391566
G78	G79	0.023145487389809975
G29	G82	0.0231394687543412
G75	G44	0.023131707866477665
G40	G37	0.023086290335644598
G78	G13	0.023072742486144833
G77	G57	0.023023199293719415
G48	G42	0.02302206269865802
G52	G13	0.022949831056015
G20	G98	0.022948144920129837
G94	G2	0.022919830727215172
G23	G28	0.02289282966696588
G65	G56	0.02289141639809956
G86	G1	0.022874233442561245
G46	G38	0.022854896685275884
G7	G30	0.02284623625926044
G53	G42	0.022844123865137865
G7	G92	0.022826165537675462
G8	G4	0.022768271943375204
G54	G94	0.022764529789548835
G65	G20	0.02276421582137497
G84	G76	0.02275139201840927
G27	G64	0.022732463158960062
G83	G68	0.02269792597540591
G31	G46	0.022696467878819522
G77	G14	0.022689709615092667
G30	G28	0.02268470565897878
G53	G74	0.022675956115538548
G77	G59	0.022658530975410946
G52	G55	0.022603891973913062
G14	G20	0.022586947962053402
G16	G51	0.022560583165219677
G29	G62	0.022542968089034426
G99	G52	0.022515213071685386
G97	G69	0.02249127000786817
G54	G63	0.022476911175242534
G63	G41	0.022446332729721342
G97	G75	0.022421691173730558
G26	G99	0.022420348958446183
G97	G90	0.022400533679051506
G45	G47	0.02236616136408073
G24	G69	0.02235960350442789
G73	G29	0.022316744694777742
G9	G45	0.022298505658502214
G63	G43	0.022214476458144113
G82	G95	0.02221150574179457
G95	G33	0.02219391441306156
G33	G30	0.022186026115552374
G7	G5	0.02215011554377163
G79	G26	0.022140237514482863
G47	G81	0.022128789839151973
G95	G79	0.022124863826929755
G7	G97	0.02210573220257491
G65	G16	0.022102218195647002
G80	G98	0.022054258148353795
G14	G39	0.02204893836688583
G73	G48	0.0220012685383142
G85	G82	0.02200037824932013
G4	G44	0.021964844999704514
G78	G67	0.021961727579310024
G46	G62	0.021948311500325356
G7	G57	0.021896814211058796
G44	G39	0.021885371523495276
G51	G78	0.02182122320021692
G64	G7	0.02181382733760031
G28	G17	0.021804657982503143
G95	G32	0.021774121474772996
G75	G2	0.021765346629998374
G73	G91	0.021757664413063964
G31	G60	0.021726251664498285
G47	G14	0.021689908535157794
G28	G16	0.021641377361263224
G63	G75	0.02163502531654222
G85	G57	0.021632070630587405
G79	G4	0.02162241588471748
G47	G38	0.02159957764750749
G29	G64	0.021591543750499893
G45	G10	0.021583611559481384
G9	G88	0.021567359126912423
G2	G64	0.021530202624442725
G19	G89	0.02152930524139638
G45	G53	0.02151983829665454
G9	G47	0.02150401051388876
G76	G27	0.02147887026555189
G43	G28	0.02147641920005846
G63	G19	0.021472159217476288
G86	G74	0.021468102426746235
G56	G3	0.02145878987289829
G38	G39	0.02143829209096207
G5	G48	0.02142866651622939
G100	G5	0.02140215977101238
G70	G50	0.02139464342413003
G27	G14	0.021367312737041715
G30	G7	0.021361241081252768
G90	G76	0.021360095637437817
G81	G83	0.021349510567172922
G49	G42	0.021344648984803264
G99	G44	0.021263385371918565
G98	G53	0.021245563945993196
G32	G12	0.021244119223792005
G54	G76	0.02123922302215848
G45	G16	0.02120444814653057
G7	G48	0.021199251175104728
G34	G17	0.0211590999120225
G17	G67	0.021150530492107095
G40	G94	0.02108510399174159
G4	G24	0.021082573395571645
G44	G99	0.021054356380081757
G46	G53	0.02101562054546472
G50	G74	0.02100585862139586
G76	G65	0.02099569585426326
G41	G23	0.020969707628511414
G90	G9	0.020964751564434298
G76	G29	0.02090797563249145
G38	G86	0.020893241000364403
G13	G43	0.020878568049685412
G2	G20	0.020869125354217696
G47	G77	0.020865010787242153
G76	G81	0.02086410637638019
G59	G77	0.020859503984133835
G54	G19	0.02084934288432675
G44	G26	0.020846437140220955
G62	G52	0.02084233947083745
G86	G65	0.020809107663484264
G73	G54	0.020789997772342722
G7	G62	0.020745486783209807
G19	G74	0.02070782413213832
G91	G99	0.020685925531205396
G57	G4	0.020684063842410314
G57	G77	0.020665802176170256
G26	G98	0.020658692949669332
G7	G84	0.020651581789565464
G78	G50	0.02064955018173028
G53	G72	0.020642047780508876
G46	G85	0.02062343917084821
G51	G23	0.020585383035737627
G65	G30	0.020580394527962096
G13	G39	0.020573319558450213
G79	G87	0.02056255744135375
G33	G27	0.02055065489032042
G26	G44	0.020548952987833626
G95	G4	0.020541913043369282
G48	G41	0.020525336632492154
G65	G9	0.02051972666629552
G86	G30	0.020514738545888183
G34	G5	0.020486766323585436
G51	G26	0.020477489281554847
G39	G1	0.020468502633206
G87	G56	0.02046197514816756
G62	G47	0.020449496817739134
G63	G2	0.02043130486773842
G66	G36	0.020416355936021622
G54	G73	0.02040632011102312
G84	G7	0.020395455238847254
G65	G100	0.020392988174672007
G53	G9	0.020392302427542332
G62	G70	0.020389636950256595
G82	G55	0.020389568518267478
G91	G82	0.020369885708376397
G70	G13	0.02036262332403551
G51	G29	0.02033654864202927
G85	G74	0.020277493431263897
G20	G65	0.02025767952490979
G39	G9	0.020255947612794714
G38	G80	0.020247927967033133
G26	G57	0.020237524276337127
G99	G95	0.020235404359712165
G88	G74	0.02017329705835713
G6	G69	0.020131674018034985
G64	G46	0.020127109248898593
G73	G94	0.020126613073093404
G46	G9	0.02012656656585627
G38	G1	0.020123528397591624
G18	G15	0.020107834361807665
G10	G53	0.020106436309518746
G32	G76	0.020095594420332034
G76	G64	0.020075229843924042
G4	G8	0.020069323971110973
G98	G41	0.020053724721187556
G72	G100	0.0200078454951061
G29	G69	0.020001330840684353
G92	G19	0.01997011416663034
G94	G22	0.019949160666087623
G9	G90	0.01994502216847653
G16	G28	0.019934972833715734
G9	G100	0.019931970429955575
G50	G27	0.0199190210200108
G34	G70	0.019913415301961855
G52	G48	0.01990934083279064
G11	G58	0.019893711956664003
G56	G60	0.019893064082955353
G89	G61	0.01987848839960279
G5	G19	0.01987332455986896
G10	G59	0.01985714681799075
G91	G84	0.01983795098592046
G37	G88	0.019836205340609588
G11	G1	0.019797114560577145
G9	G12	0.019780313975698148
G40	G38	0.019778727730834084
G86	G37	0.019697996784285434
G99	G38	0.01967402594167904
G77	G63	0.019649810070058334
G65	G47	0.019637891133927596
G30	G18	0.01962699257029923
G23	G89	0.019609213595559505
G29	G87	0.01959452166032342
G77	G8	0.01954954113892328
G59	G10	0.019493198646626124
G68	G83	0.01943291512167232
G78	G23	0.01940385573409742
G63	G57	0.01939717436260104
G44	G56	0.01937284247106823
G31	G97	0.0193686151049776
G31	G25	0.019353441342391413
G87	G89	0.019304218734613382
G80	G60	0.0192988406683859
G84	G34	0.01929454168073719
G51	G93	0.019293586776481107
G81	G98	0.019289450652022744
G44	G47	0.019279545488382066
G31	G34	0.019277808015052748
G52	G80	0.01923185140676537
G31	G5	0.01922821671810183
G50	G38	0.01922610359357684
G14	G65	0.019223619741220676
G16	G56	0.019217748269601077
G78	G80	0.019208268130340763
G90	G32	0.019155850896905316
G54	G38	0.01915539813962596
G81	G38	0.019149532392345365
G76	G24	0.01914114201295262
G100	G21	0.01913705448568186
G37	G7	0.019102127123640247
G41	G17	0.019092831286822317
G62	G76	0.019084414472082988
G62	G91	0.01906749209854996
G36	G83	0.019065096481898483
G46	G20	0.019053974774213972
G2	G13	0.01904796390085561
G3	G35	0.019041685709543676
G34	G27	0.01898341233352973
G4	G42	0.018982190565291136
G57	G25	0.018972837103337768
G27	G34	0.01893315864992342
G64	G70	0.0189237864025386
G38	G50	0.01892128598715994
G8	G26	0.018902173115865714
G28	G38	0.018893340684359647
G21	G27	0.01888114170825268
G52	G77	0.01884445913196132
G80	G38	0.018831645899189977
G67	G72	0.018830283164921698
G20	G6	0.01882964171974611
G19	G37	0.01879922018865097
G79	G55	0.018794659736451665
G53	G26	0.01878012709989544
G46	G97	0.018777347298011435
G31	G95	0.01877525951304357
G21	G70	0.01873933343259476
G57	G8	0.0186984679793037
G44	G9	0.01869810148081566
G62	G49	0.018694266246857695
G4	G57	0.0186899072925427
G10	G14	0.01867819153148665
G48	G11	0.01866832126674885
