SourceGENES,TargetGENES,Interaction,Edges
G50,G68,0.180535210338534,repression
G37,G62,0.179490411306926,activation
G37,G82,0.178764162805323,repression
G50,G87,0.17829807912536,activation
G50,G62,0.17764395651737,repression
G37,G93,0.17710880296643,activation
G10,G27,0.176873480631203,activation
G70,G26,0.176865330691285,activation
G10,G88,0.176324127726804,activation
G37,G4,0.175238572975419,repression
G50,G34,0.175104362681469,activation
G18,G76,0.17299371226574,repression
G35,G27,0.172773908596435,activation
G10,G100,0.170701162260542,repression
G37,G19,0.170227137005695,activation
G3,G90,0.169921073045505,repression
G35,G43,0.169661968864167,repression
G10,G17,0.16926857309907,repression
G50,G5,0.168471312516462,repression
G50,G98,0.167338892809679,repression
G41,G62,0.167025301292444,activation
G18,G26,0.166954865117038,repression
G4,G83,0.16634879955229,repression
G28,G21,0.165956324038761,repression
G31,G83,0.16519111339851,repression
G37,G98,0.164792389589468,repression
G4,G2,0.16477743976919,repression
G63,G100,0.164101185693488,repression
G50,G41,0.163552561889397,activation
G36,G26,0.162798014387254,repression
G4,G26,0.160824742812508,activation
G3,G62,0.160781382274226,repression
G68,G5,0.159593850784819,activation
G68,G2,0.159002765513577,repression
G50,G54,0.15750558104368,activation
G16,G90,0.156415395435783,activation
G10,G74,0.155581290647902,repression
G50,G72,0.154616108367757,repression
G70,G83,0.154425292481341,repression
G8,G90,0.153641865080847,repression
G50,G44,0.153410518899921,activation
G28,G72,0.152868616065316,activation
G68,G54,0.152054782590956,activation
G35,G21,0.151901472762102,repression
G68,G14,0.151556042893526,repression
G41,G58,0.151525576702113,repression
G63,G27,0.151000510287032,repression
G37,G70,0.150992902984788,activation
G63,G43,0.150859160245041,activation
G28,G90,0.150811391045756,repression
G10,G84,0.150783505683645,activation
G68,G65,0.150151444844311,repression
G70,G76,0.149525841393532,repression
G99,G67,0.148734063484024,activation
G28,G67,0.146644911046635,repression
G36,G8,0.144266599803613,repression
G4,G75,0.144132181075567,activation
G10,G19,0.144085156464489,repression
G68,G93,0.143435505265779,repression
G28,G6,0.142373298532611,repression
G35,G62,0.142363363579461,repression
G10,G25,0.142030314248038,activation
G31,G76,0.14175313920362,repression
G10,G66,0.14153453837252,activation
G36,G18,0.141288814019705,activation
G16,G2,0.140967452303235,activation
G13,G62,0.140108437882279,repression
G36,G81,0.139189841476291,repression
G36,G6,0.138417274971867,repression
G35,G98,0.1383330772183,activation
G36,G93,0.136001935230747,activation
G36,G30,0.135092722648648,repression
G50,G16,0.135034982968341,activation
G68,G95,0.133843438820896,activation
G10,G24,0.133816462579651,repression
G37,G43,0.133512230080835,repression
G31,G3,0.132779316617373,activation
G37,G65,0.132471137831686,repression
G68,G88,0.132411566510171,repression
G68,G21,0.131982270335818,activation
G50,G61,0.131908127608046,repression
G28,G52,0.13183270523169,repression
G63,G21,0.131609157389656,activation
G35,G22,0.131568520893759,repression
G37,G41,0.130289384498413,repression
G10,G57,0.130090081179735,activation
G37,G53,0.130047737098213,repression
G28,G19,0.12996601547024,activation
G70,G3,0.129590795070363,repression
G33,G62,0.129498675447803,activation
G13,G58,0.129336966807936,repression
G50,G55,0.1292273175655,repression
G50,G33,0.129198914911384,activation
G16,G83,0.129001615078601,repression
G50,G14,0.127661917171266,activation
G10,G14,0.127385391931746,repression
G3,G58,0.127381804283986,activation
G37,G5,0.126444970986924,activation
G28,G27,0.125862486347073,activation
G68,G53,0.125749559658781,activation
G4,G100,0.125563490983617,activation
G36,G13,0.125225872897988,repression
G37,G54,0.124685158473649,activation
G50,G63,0.124423068047046,repression
G78,G26,0.123657999965267,activation
G37,G75,0.123268789904177,repression
G18,G83,0.122559512903498,repression
G50,G10,0.122041122937328,activation
G35,G19,0.12139074409207,activation
G33,G67,0.121385485040803,activation
G37,G8,0.120843783702323,repression
G35,G88,0.120173708778431,repression
G37,G14,0.11888781675316,activation
G68,G22,0.118539931428099,activation
G18,G3,0.117375046365043,activation
G63,G98,0.11690600513169,activation
G63,G22,0.116876526934072,repression
G37,G100,0.11683416790489,activation
G63,G62,0.116698070278432,repression
G28,G81,0.116674298882521,activation
G10,G9,0.116636593028526,activation
G16,G26,0.116594528997794,activation
G4,G43,0.116215676291827,repression
G28,G58,0.116043773491522,activation
G10,G52,0.115865750173961,repression
G16,G75,0.115632440035618,activation
G41,G21,0.115576525352625,activation
G10,G12,0.115275526080346,repression
G50,G52,0.115251348150856,activation
G8,G67,0.114254813461638,repression
G4,G27,0.113920240845932,repression
G31,G27,0.113075727324878,activation
G36,G34,0.112286612051323,repression
G35,G38,0.11207780894924,repression
G10,G42,0.11179516106055,repression
G37,G80,0.111510939944469,repression
G36,G99,0.111451187090227,activation
G10,G23,0.110990955595904,repression
G3,G25,0.110332719417976,activation
G10,G93,0.110016259998429,repression
G36,G68,0.109912577271823,activation
G36,G4,0.10971273368993,repression
G68,G66,0.109680711809652,repression
G37,G87,0.109649985700619,repression
G18,G25,0.109327947106588,repression
G68,G17,0.108424724762337,repression
G70,G27,0.107916124379194,activation
G68,G52,0.107631293633965,repression
G68,G87,0.106959730095737,repression
G4,G21,0.106682166435381,repression
G28,G84,0.10660820261577,repression
G36,G72,0.106474494194755,activation
G33,G21,0.106336904473383,activation
G35,G3,0.106052541306053,activation
G10,G45,0.105984078813521,repression
G50,G95,0.10586494612055,activation
G63,G88,0.105070509052293,repression
G63,G19,0.104725092220569,activation
G28,G17,0.104229998489149,repression
G35,G17,0.103230167001163,repression
G41,G98,0.102834001701431,repression
G68,G80,0.102616827535808,repression
G63,G38,0.10251270278193,activation
G28,G7,0.102335416589548,repression
G16,G100,0.101958384293621,activation
G36,G32,0.101956027715269,repression
G50,G28,0.101817408691408,activation
G35,G76,0.101799524235272,activation
G13,G21,0.101654952723701,activation
G3,G21,0.101375645295717,repression
G36,G53,0.10133560024785,repression
G78,G83,0.101294672014628,activation
G35,G41,0.101213610097042,activation
G50,G43,0.100911443925564,repression
G35,G14,0.100795958757051,repression
G28,G70,0.100643960199127,repression
G28,G30,0.10064248526165,repression
G68,G94,0.100366178280116,activation
G10,G1,0.100233125909101,repression
G36,G82,0.0998662909223789,repression
G33,G58,0.0996311599425962,repression
G37,G95,0.0995731216722515,activation
G10,G40,0.0992250904319309,activation
G36,G80,0.0991119193996651,repression
G37,G52,0.099012241363206,activation
G28,G61,0.0988594476275682,repression
G3,G98,0.0987357856041897,activation
G36,G3,0.0976110849108764,repression
G68,G70,0.0975739426604685,activation
G41,G25,0.0970679990926808,repression
G35,G66,0.0970336421161738,repression
G63,G3,0.0966224023351551,repression
G50,G35,0.0964661613909942,repression
G10,G95,0.096290979350303,repression
G31,G100,0.0961894099963773,repression
G10,G91,0.0960785977601745,repression
G18,G81,0.0960485044646559,repression
G3,G93,0.0959744368432184,activation
G28,G14,0.0958612928463254,repression
G68,G91,0.095285673155086,repression
G31,G75,0.0952144171807497,repression
G4,G62,0.0949253175782705,repression
G10,G49,0.0947327856178024,activation
G28,G85,0.0943708706430729,repression
G99,G90,0.0940903653793043,activation
G8,G62,0.0937539795657493,repression
G18,G27,0.0934782696390532,activation
G37,G44,0.0931277684469793,repression
G28,G88,0.0930688544750895,repression
G34,G90,0.0930085607310884,repression
G4,G22,0.0926142584800067,activation
G37,G99,0.0925997739181446,activation
G35,G74,0.0925418554580914,repression
G4,G98,0.0923353463588112,activation
G33,G98,0.0922062496876691,activation
G78,G76,0.0921453750545809,activation
G18,G4,0.0920951179965354,activation
G36,G33,0.0919690250330816,repression
G37,G32,0.0919055266675451,repression
G63,G41,0.0915693430943474,activation
G31,G41,0.0913124943562108,repression
G16,G43,0.0910835113480681,repression
G10,G85,0.0908567877111713,repression
G18,G70,0.0908309725096608,activation
G68,G24,0.0906108939981848,repression
G68,G1,0.0905201445387205,repression
G63,G17,0.089615996754541,repression
G35,G24,0.0895386737376445,activation
G35,G95,0.0891441730865582,activation
G28,G83,0.0887565047354272,repression
G70,G4,0.0885738596047912,repression
G68,G44,0.0880551627858278,repression
G13,G98,0.0879938339632343,repression
G41,G93,0.087753309453812,repression
G18,G82,0.0876004178267108,activation
G63,G14,0.0874480226371357,repression
G28,G57,0.0873570039488349,repression
G31,G4,0.0871909254673473,repression
G37,G88,0.0867247161277961,repression
G70,G41,0.0866349742263698,activation
G37,G6,0.0865202342070276,repression
G70,G82,0.0864354373372766,activation
G31,G82,0.086018583669244,repression
G4,G38,0.085772213996627,activation
G28,G51,0.0857524885864728,repression
G10,G94,0.0857183945449813,activation
G68,G8,0.0855423679370189,activation
G35,G82,0.0854179715661204,activation
G28,G96,0.0854170086247043,repression
G16,G27,0.0851165467218938,activation
G28,G46,0.0850247237499574,repression
G63,G66,0.0847624428717122,repression
G36,G31,0.0841151667254078,activation
G37,G55,0.0840875930197589,activation
G31,G43,0.0840539121536813,repression
G63,G74,0.0840460258913917,repression
G68,G28,0.084044368274544,activation
G50,G31,0.083783873886594,repression
G10,G20,0.0836335407287749,repression
G70,G100,0.0836113441998321,repression
G63,G76,0.0833311652632529,repression
G31,G2,0.0833039367041396,activation
G36,G87,0.0832704948451178,repression
G28,G86,0.0830698437415234,repression
G37,G13,0.0829847209814462,repression
G36,G63,0.082926177161549,repression
G35,G54,0.0828930989655612,repression
G4,G88,0.0828728379747802,activation
G33,G26,0.0826831711153308,activation
G70,G81,0.0825690466882168,activation
G28,G60,0.081824813144707,activation
G77,G25,0.0817870279638121,activation
G68,G55,0.0814514886985357,activation
G37,G21,0.0810470781272958,activation
G70,G75,0.0810229421569354,repression
G8,G21,0.0805763347770964,activation
G28,G91,0.0805418274085705,repression
G28,G82,0.0804991048139797,activation
G35,G5,0.0802889147719022,repression
G41,G7,0.0802504255378862,activation
G50,G91,0.0796042814114291,activation
G4,G19,0.079571292665349,repression
G81,G2,0.0791439741777332,activation
G16,G21,0.0790752342137536,repression
G35,G84,0.0790045639714149,activation
G63,G24,0.0786569100361994,repression
G68,G12,0.0782812102843782,activation
G63,G95,0.078234622276075,activation
G10,G73,0.0781712825373401,activation
G31,G81,0.0780970488240815,repression
G10,G54,0.0778822036652889,repression
G28,G66,0.0773750926940164,repression
G36,G37,0.0773572981927851,repression
G37,G68,0.0771010484927699,repression
G37,G91,0.0768759432350355,repression
G70,G25,0.0767805973196054,activation
G28,G99,0.0766588739632341,activation
G77,G76,0.0764108821072918,activation
G78,G27,0.0761835939679236,repression
G36,G61,0.0759450614400445,repression
G13,G25,0.075832868929744,repression
G81,G83,0.0754529448708146,activation
G18,G8,0.0752530388629131,activation
G36,G65,0.0752336142825832,activation
G28,G9,0.0748524169138649,repression
G31,G19,0.0748446347173703,repression
G3,G7,0.074713292101715,activation
G36,G35,0.0745660943920276,activation
G68,G84,0.0745429833273297,activation
G36,G16,0.074509215621634,repression
G70,G43,0.0744244781195704,activation
G35,G25,0.0742093072086864,activation
G28,G53,0.073844615244543,activation
G63,G82,0.0736664394084667,activation
G37,G17,0.0733748612180388,repression
G37,G66,0.0733151460089597,repression
G36,G44,0.0733148833029954,activation
G31,G5,0.0729962464437032,repression
G35,G12,0.0729184397382648,repression
G16,G22,0.0726737348823465,activation
G50,G51,0.0726574749262612,activation
G35,G94,0.0724346236067215,repression
G33,G38,0.0724270131422623,activation
G70,G19,0.0724157358516294,repression
G37,G94,0.07240106014329,repression
G16,G38,0.072214360992144,repression
G63,G54,0.0720862233370951,repression
G35,G57,0.0720736011374967,repression
G4,G17,0.0714686352726008,activation
G28,G55,0.0714231544155773,repression
G18,G41,0.071395840734867,repression
G99,G2,0.0712872855546009,activation
G37,G61,0.07123998962548,repression
G63,G5,0.0711460814616921,activation
G68,G90,0.0710770236223421,activation
G50,G56,0.0709785888205002,repression
G70,G5,0.0709109735000698,repression
G37,G34,0.0708638954124027,repression
G77,G18,0.0707045068919773,activation
G37,G16,0.0706078755553701,activation
G68,G57,0.0706076101213698,activation
G8,G58,0.0706056720975146,repression
G37,G30,0.0703329445812572,activation
G78,G25,0.0701780147336284,repression
G35,G1,0.0701633282540695,activation
G68,G20,0.0699901053845295,repression
G35,G4,0.0699884572628866,activation
G10,G59,0.0699057980171831,repression
G36,G27,0.0698542625154046,repression
G50,G94,0.0695712935276023,repression
G4,G74,0.0691138780402951,repression
G33,G75,0.0689349555290582,repression
G36,G10,0.0688826568612355,activation
G8,G98,0.0688660681711235,repression
G13,G93,0.0688243772855787,repression
G37,G72,0.0684557102102485,repression
G28,G12,0.0682843854147901,activation
G68,G32,0.0681343000467186,activation
G35,G23,0.0680477975946785,activation
G28,G54,0.0679667239020453,activation
G50,G37,0.0677630059112142,activation
G36,G51,0.0676335987786622,activation
G63,G84,0.0675867478968049,repression
G41,G84,0.067558573873099,repression
G50,G100,0.0673551569189865,repression
G18,G53,0.0673404594950576,activation
G4,G14,0.0672129183526669,activation
G28,G1,0.0671794148324025,activation
G8,G26,0.0671194159508668,activation
G37,G1,0.0670111605379475,repression
G31,G25,0.0670022130204213,repression
G36,G78,0.0667998254171254,activation
G4,G66,0.0667618209383384,activation
G33,G25,0.0667379648767384,repression
G18,G19,0.0664787746750855,activation
G77,G70,0.0664508983655926,repression
G4,G3,0.0664034431308549,repression
G4,G41,0.0663808907293989,activation
G18,G65,0.0661416523809239,repression
G81,G26,0.0660897510957414,repression
G35,G52,0.066089054681898,repression
G35,G91,0.0659030829039093,repression
G41,G38,0.0658518045926696,activation
G70,G65,0.0652788537618405,activation
G28,G87,0.0649272985171694,repression
G31,G65,0.064925667846157,repression
G33,G22,0.0647754829273525,repression
G28,G59,0.064762895465254,activation
G28,G39,0.064390902395028,repression
G41,G17,0.0643611788366764,repression
G28,G42,0.0643475591923685,repression
G37,G28,0.0642042206338054,repression
G18,G5,0.0641839969075189,repression
G33,G83,0.0640383823444908,activation
G16,G98,0.0640375453326393,activation
G13,G7,0.0637400035897544,activation
G63,G94,0.0635402543173084,activation
G33,G88,0.0635302071332092,repression
G33,G17,0.0635167751016303,activation
G63,G12,0.0634585473678446,activation
G13,G38,0.0633460629569645,activation
G41,G9,0.0632568646785745,repression
G18,G80,0.0631937378802507,repression
G81,G75,0.063106850205069,repression
G68,G23,0.0630004037848387,repression
G16,G88,0.0627469630175441,activation
G28,G24,0.0626145539217095,repression
G4,G24,0.0623321906279686,activation
G18,G13,0.0620929945717667,activation
G18,G93,0.0620441023199127,activation
G63,G57,0.0620244377251543,activation
G99,G83,0.0619514007023852,repression
G35,G65,0.0619104574733149,repression
G28,G49,0.0614915904833738,repression
G28,G44,0.0613084141718767,repression
G81,G90,0.0612813926776246,activation
G78,G3,0.0611264696160815,activation
G16,G62,0.0610248144132272,activation
G31,G54,0.0609893282665156,repression
G63,G1,0.0609168249491399,repression
G3,G84,0.0608825295270998,repression
G36,G19,0.0607117519633597,repression
G63,G4,0.0604780731218011,activation
G34,G62,0.0604579604565309,activation
G50,G60,0.0602794778325146,activation
G77,G93,0.0602294626340941,activation
G77,G6,0.0601394013691451,repression
G78,G75,0.0601358309126057,repression
G33,G43,0.0600442407119184,activation
G28,G8,0.0599273784496816,repression
G70,G2,0.0599014170506828,repression
G4,G95,0.0595515653194129,repression
G63,G23,0.0595277135994341,repression
G68,G99,0.0594708816107693,repression
G36,G83,0.0593852791733873,repression
G28,G4,0.059313197788511,activation
G70,G54,0.0593060571031954,activation
G37,G10,0.0592795839048506,activation
G10,G29,0.0591929307670414,repression
G33,G84,0.0591845369298731,repression
G8,G75,0.0590753809765242,activation
G36,G55,0.0588722510137053,activation
G50,G1,0.0588358122578601,activation
G99,G75,0.058782345415657,repression
G13,G84,0.0586567759580446,activation
G37,G22,0.0586163438572775,repression
G81,G100,0.0584054627551116,activation
G78,G62,0.0582807437690429,activation
G33,G2,0.0580859110298126,activation
G35,G20,0.0580657000535026,repression
G8,G38,0.0576709619317688,activation
G16,G19,0.0574439551485358,repression
G16,G74,0.0573180660363126,activation
G33,G27,0.0572774859965798,repression
G3,G17,0.0571506149849979,repression
G13,G17,0.0570094223032886,activation
G28,G32,0.0569750683785775,activation
G41,G88,0.0568115482542262,activation
G10,G97,0.0566170821479887,activation
G63,G91,0.0565020537008181,repression
G8,G83,0.0564297497659518,activation
G99,G26,0.0563475892548498,repression
G77,G30,0.0563281125958802,activation
G28,G43,0.0562697011940793,activation
G28,G23,0.0562351448032408,repression
G41,G96,0.0562247678892476,activation
G70,G53,0.0562228483361533,activation
G41,G42,0.0561582429648715,repression
G41,G48,0.0561049848365447,repression
G78,G43,0.0560221652991106,activation
G4,G76,0.0560015835203458,repression
G78,G98,0.0558847517147288,activation
G18,G87,0.0557870081533053,activation
G78,G19,0.0557559598905561,activation
G28,G95,0.0554642003843306,activation
G41,G52,0.0554266712889901,repression
G28,G22,0.0552012902658961,activation
G8,G2,0.0551537589600695,activation
G41,G57,0.0551316214397247,activation
G78,G100,0.0550954894669585,activation
G3,G9,0.0550735112886212,activation
G3,G52,0.0550667549465578,activation
G3,G96,0.0549464241000855,activation
G63,G52,0.0549418405791115,activation
G10,G64,0.0549307582207028,activation
G37,G24,0.0549190171704129,repression
G4,G84,0.0549093272775172,repression
G63,G25,0.0548137830069689,activation
G18,G68,0.0547302581628654,activation
G36,G56,0.0546932229971243,repression
G33,G93,0.0546581921878136,activation
G18,G54,0.0546572252438419,repression
G70,G70,0.0545328881872575,activation
G16,G3,0.0544529059468153,activation
G13,G9,0.054380244678101,repression
G28,G65,0.0543524946136763,repression
G35,G81,0.0543479435854405,activation
G36,G5,0.0542853025126338,activation
G33,G74,0.0539914399925294,activation
G16,G41,0.0537839735739682,repression
G4,G54,0.0537524586313828,repression
G31,G14,0.0537417761609497,activation
G35,G49,0.0536359451668582,activation
G63,G65,0.0535226171328026,activation
G18,G32,0.0534593256214927,activation
G68,G16,0.0532049965484887,repression
G50,G75,0.0531541390927087,activation
G41,G85,0.0531068072448041,repression
G3,G26,0.0530944555745742,repression
G16,G17,0.0530533794298646,repression
G34,G58,0.0528540327026019,repression
G78,G82,0.0528118339790556,activation
G28,G16,0.0527835101122332,repression
G68,G49,0.0527311855481053,repression
G4,G82,0.0527141976375985,repression
G37,G12,0.0526650947660533,activation
G80,G90,0.0526638776715864,activation
G32,G90,0.0526249800873068,repression
G31,G53,0.0524562675991407,repression
G31,G95,0.0524271504546276,activation
G18,G99,0.0522630364335704,repression
G37,G84,0.0519713044626617,repression
G8,G22,0.0517802186991852,activation
G3,G72,0.0517502577351324,activation
G4,G5,0.0516004502612415,repression
G13,G88,0.0515974994357543,activation
G41,G22,0.0515377269583808,activation
G28,G56,0.0515330833075369,repression
G10,G82,0.0515302800972599,repression
G28,G11,0.0514847102313861,activation
G3,G48,0.0511095500653015,activation
G33,G66,0.051034555984402,repression
G70,G80,0.0509048244707849,activation
G33,G19,0.0508555267346598,repression
G77,G72,0.0508451845474178,repression
G28,G40,0.0507583566846241,repression
G31,G98,0.0507511750836566,activation
G78,G81,0.0506431412972287,repression
G63,G20,0.0506420981600086,repression
G70,G14,0.0506343977186015,activation
G16,G66,0.0504081890014561,repression
G4,G12,0.0504033980432311,activation
G33,G57,0.0502635088090291,repression
G99,G100,0.050261788495726,repression
G8,G43,0.0502398442567143,activation
G28,G20,0.0501238695926871,activation
G3,G85,0.0500662477890806,activation
G4,G57,0.0500484051468802,activation
G50,G88,0.0500026344710845,activation
G78,G4,0.0498876280807358,activation
G36,G54,0.0498531143348258,repression
G3,G88,0.0496798911898507,activation
G8,G88,0.0496760610573513,activation
G70,G8,0.0495105527244239,repression
G36,G62,0.0495104590358802,repression
G3,G57,0.0494397425603671,activation
G31,G28,0.0494285046152844,activation
G16,G14,0.0494154340426451,repression
G81,G43,0.0493147375546261,repression
G37,G20,0.0492338898379016,activation
G18,G34,0.0489688512215551,activation
G70,G95,0.0489558049922825,activation
G13,G22,0.0488550613007017,activation
G4,G94,0.0488486660713107,activation
G13,G42,0.0487432773593503,repression
G8,G17,0.0486503639121521,repression
G37,G63,0.0485412784311743,repression
G70,G28,0.0485194287349748,repression
G77,G8,0.0485101212485007,repression
G50,G18,0.0484908647570246,activation
G3,G42,0.0484092677749934,activation
G37,G57,0.0483448942680111,activation
G33,G9,0.0482987797224628,activation
G13,G57,0.0481972817449533,activation
G50,G50,0.0481411325160065,activation
G34,G21,0.048130577663283,repression
G33,G24,0.048106522354412,repression
G70,G98,0.0479996656499483,activation
G81,G27,0.0477226237472062,activation
G41,G40,0.0477146891290409,repression
G28,G80,0.0476771407495401,activation
G4,G23,0.0476618539618556,repression
G16,G24,0.0476229547611965,activation
G4,G1,0.0476135879404878,activation
G41,G45,0.0472288546457531,repression
G8,G27,0.0472169855446357,repression
G28,G94,0.0471031988276748,repression
G35,G45,0.047059088208988,activation
G28,G31,0.047007731301798,activation
G33,G52,0.0469578739800192,repression
G70,G87,0.0469064216448298,repression
G18,G44,0.0468978532663472,activation
G33,G100,0.0468049945038856,repression
G31,G80,0.0466108522350282,repression
G13,G52,0.0465931803093713,activation
G18,G43,0.0465477434857597,repression
G50,G66,0.0463579565393427,repression
G99,G21,0.0463329771395251,activation
G68,G13,0.0463119889357847,repression
G99,G43,0.0463038594566252,repression
G63,G49,0.0462937236029707,repression
G41,G74,0.0461938662781297,activation
G18,G100,0.0459426193913631,activation
G28,G48,0.0458887869472897,activation
G35,G42,0.0458781497791366,repression
G68,G68,0.0457749999555318,activation
G78,G41,0.045715687491681,activation
G41,G66,0.0456035602326409,repression
G8,G25,0.0454977052101862,repression
G16,G95,0.0451542802663765,repression
G33,G42,0.0451514432463965,activation
G68,G61,0.0450931404525997,activation
G33,G14,0.0450788600317928,activation
G41,G26,0.0447974226301599,repression
G13,G74,0.0447204692873244,activation
G13,G85,0.0445121197886467,activation
G18,G28,0.0443974517693784,activation
G63,G81,0.0443279798019027,repression
G8,G84,0.0443266816209703,activation
G28,G69,0.0442910629581217,activation
G68,G10,0.0440722564785135,activation
G10,G76,0.0440583488334668,activation
G28,G29,0.044010023697599,repression
G4,G91,0.0439846548171942,activation
G31,G87,0.0439330059459705,activation
G18,G6,0.0438990228391533,activation
G36,G39,0.043754209082472,activation
G28,G63,0.0436004035952796,activation
G81,G3,0.0434831666491161,repression
G18,G30,0.0433175166272786,repression
G8,G74,0.0432481549784905,repression
G13,G48,0.0432337080511654,repression
G18,G98,0.0431966274075121,activation
G4,G52,0.043192454957461,activation
G10,G5,0.0431234705149537,repression
G41,G24,0.0430420321842295,repression
G13,G96,0.0430402776582424,repression
G3,G38,0.0429935750791107,activation
G77,G81,0.0428757438783057,activation
G33,G12,0.0427318652519365,repression
G35,G40,0.0426572473170484,activation
G28,G64,0.0426306261995756,activation
G37,G33,0.0425652637047494,activation
G8,G100,0.042563333504134,repression
G18,G14,0.042541831418414,repression
G78,G93,0.0424352619060702,activation
G99,G38,0.0423457744795882,repression
G41,G72,0.0422861582025356,repression
G35,G9,0.0422562869102301,repression
G31,G70,0.0421592471183216,repression
G13,G45,0.0420832480179755,repression
G28,G34,0.0420098813922933,repression
G10,G7,0.0420039000278342,repression
G41,G12,0.0417837623127611,repression
G99,G27,0.0417751012754461,activation
G13,G40,0.041718189810964,repression
G4,G4,0.0416542835626702,activation
G13,G26,0.0415575549779719,repression
G63,G45,0.0415050115674972,repression
G78,G14,0.0413585316107942,repression
G13,G66,0.0413527565200859,repression
G35,G73,0.0412749644519543,repression
G31,G88,0.0412010674585868,activation
G33,G23,0.0410440907808647,repression
G33,G45,0.0410353832650996,repression
G77,G99,0.0409902428778326,activation
G77,G13,0.0409813750143505,activation
G36,G41,0.0409476462318746,repression
G77,G39,0.0409037336755082,activation
G78,G5,0.0409023696429976,repression
G34,G98,0.040765720388829,repression
G3,G22,0.0407485253632502,activation
G31,G8,0.040602091973757,repression
G37,G60,0.0405824377626506,activation
G3,G40,0.0405365064583409,activation
G77,G34,0.0404292062133468,repression
G4,G25,0.040420066869447,repression
G3,G19,0.0403813534903334,repression
G78,G54,0.0403105453615979,repression
G41,G23,0.0402791129143755,repression
G3,G66,0.0401796828659589,activation
G36,G98,0.040121606477845,repression
G8,G19,0.0400439984697158,repression
G8,G66,0.0398867119904223,activation
G28,G92,0.0398265967959165,activation
G4,G20,0.0397374900352864,repression
G41,G69,0.0397364408950775,activation
G78,G21,0.0397325671134619,repression
G78,G2,0.0397157664901738,repression
G16,G84,0.0396846552231075,repression
G16,G5,0.039671836702485,repression
G16,G54,0.0395800609952024,repression
G3,G86,0.0395527057013617,activation
G33,G40,0.0394873778110908,repression
G99,G22,0.0394537967914791,activation
G63,G42,0.0393816592985345,activation
G18,G75,0.0393487781365611,repression
G77,G26,0.0393250782818018,repression
