,TS_0_0,TS_0_1,TS_0_2,TS_0_3,TS_0_4,TS_0_5,TS_0_6,TS_0_7,TS_0_8,TS_0_9,TS_0_10,TS_1_0,TS_1_1,TS_1_2,TS_1_3,TS_1_4,TS_1_5,TS_1_6,TS_1_7,TS_1_8,TS_1_9,TS_1_10,TS_2_0,TS_2_1,TS_2_2,TS_2_3,TS_2_4,TS_2_5,TS_2_6,TS_2_7,TS_2_8,TS_2_9,TS_2_10,TS_3_0,TS_3_1,TS_3_2,TS_3_3,TS_3_4,TS_3_5,TS_3_6,TS_3_7,TS_3_8,TS_3_9,TS_3_10,TS_4_0,TS_4_1,TS_4_2,TS_4_3,TS_4_4,TS_4_5,TS_4_6,TS_4_7,TS_4_8,TS_4_9,TS_4_10,TS_5_0,TS_5_1,TS_5_2,TS_5_3,TS_5_4,TS_5_5,TS_5_6,TS_5_7,TS_5_8,TS_5_9,TS_5_10,TS_6_0,TS_6_1,TS_6_2,TS_6_3,TS_6_4,TS_6_5,TS_6_6,TS_6_7,TS_6_8,TS_6_9,TS_6_10,TS_7_0,TS_7_1,TS_7_2,TS_7_3,TS_7_4,TS_7_5,TS_7_6,TS_7_7,TS_7_8,TS_7_9,TS_7_10,TS_8_0,TS_8_1,TS_8_2,TS_8_3,TS_8_4,TS_8_5,TS_8_6,TS_8_7,TS_8_8,TS_8_9,TS_8_10,TS_9_0,TS_9_1,TS_9_2,TS_9_3,TS_9_4,TS_9_5,TS_9_6,TS_9_7,TS_9_8,TS_9_9,TS_9_10
G16,0.0489512,0.0289423,0.0413925,0.0476102,0.0709781,0.1042143,0.0802369,0.0698015,0.02249,0.038659,0.0423725,0.0535977,0.0258588,0.1422081,0.1113266,0.1616047,0.1754134,0.1905287,0.171489,0.0371435,0.0360074,0.0201012,0.0347381,0.0419458,0.0299833,0.0367075,0.0555165,0.0234039,0.036144,0.028434,0.0834806,0.0520556,0.0172031,0.0286316,0.049048,0.0233295,0.0403781,0.0283143,0.0326305,0.0291458,0.0213424,0.0228972,0.0298779,0.0297898,0.03686,0.0220741,0.0348946,0.0434018,0.0495709,0.0530428,0.0582091,0.0224878,0.0557784,0.0638574,0.0403095,0.0507093,0.2052546,0.2381927,0.185471,0.1998784,0.1890412,0.2390144,0.2558951,0.0816903,0.0532781,0.029218,0.0256248,0.0419585,0.0350599,0.0710691,0.0489652,0.0582262,0.2193492,0.205091,0.0687235,0.0302714,0.0235501,0.0260043,0.0643176,0.0957521,0.3184513,0.2843914,0.266366,0.0682393,0.0456899,0.0471198,0.062069,0.0198048,0.028647,0.4972653,0.5472892,0.5609065,0.6947885,0.4868291,0.4124986,0.2610253,0.1360167,0.0575613,0.0254653,0.0342403,0.0362712,0.3442391,0.5675243,0.5733197,0.5853242,0.2497131,0.0640034,0.1236592,0.057944,0.0248448
G17,0.6071508,0.5671997,0.6260765,0.5684434,0.6726461,0.6961214,0.5552628,0.6491477,0.466091,0.5911646,0.6315552,0.579339,0.6314492,0.3996356,0.292731,0.3219524,0.3166524,0.4082421,0.4374105,0.5426451,0.459287,0.4977726,0.5015393,0.425539,0.519824,0.4628498,0.4619538,0.4928645,0.5823541,0.5548823,0.4383655,0.5106895,0.40544,0.4327637,0.5088684,0.493142,0.4732202,0.4535048,0.4105603,0.4418098,0.3999716,0.3691155,0.4024732,0.6597541,0.6580168,0.5523499,0.4829985,0.5029446,0.5948363,0.5438036,0.6246994,0.5746289,0.5552234,0.5788141,0.5209643,0.5997417,0.5759181,0.5379474,0.5621084,0.4753941,0.506179,0.4699112,0.4860587,0.5326277,0.4078251,0.4958745,0.5112888,0.5842292,0.5874907,0.6086387,0.5366402,0.6019239,0.6328077,0.5716034,0.5663054,0.434998,0.4991195,0.6809343,0.3455168,0.0903183,0.0914913,0.2080414,0.2707725,0.1815444,0.4391095,0.3575388,0.4272114,0.4229722,0.4847208,0.7129969,0.6820186,0.6378122,0.7060719,0.694455,0.7060597,0.6570471,0.4975878,0.52553,0.5957558,0.6337711,0.3139602,0.1918713,0.2200396,0.2950399,0.2967298,0.3814453,0.5011853,0.6296066,0.5724733,0.477538
G18,0.3604123,0.2496003,0.2241182,0.2853933,0.2188884,0.097647,0.1608842,0.1631705,0.1035946,0.2002912,0.3066256,0.4706764,0.3342688,0.4205232,0.3930025,0.37045,0.2548795,0.2931022,0.4251989,0.3123354,0.4388563,0.4672831,0.3227782,0.4796275,0.6033439,0.6049759,0.5605714,0.8294584,0.6326871,0.4315748,0.3189399,0.355804,0.4206761,0.3466235,0.4348288,0.4816591,0.5219897,0.6417244,0.4825583,0.3673841,0.2797153,0.2199024,0.2287043,0.3877991,0.3793564,0.0981838,0.0096762,0.0013697,0.0074338,0.0046018,0.0996415,0.135845,0.2462891,0.1972736,0.3914783,0.4004997,0.5695708,0.5130231,0.6964786,0.7411504,0.7484018,0.6755307,0.4124741,0.5219025,0.3431246,0.3308032,0.3934083,0.1781756,0.1523918,0.212075,0.1707264,0.172522,0.4741777,0.3580984,0.3904726,0.4983719,0.5206665,0.4616024,0.3357748,0.3012474,0.1854835,0.2691064,0.2062221,0.4315411,0.4350026,0.5200201,0.4011665,0.4385828,0.4095188,0.1818743,0.172837,0.1745871,0.092758,0.0716031,0.1117704,0.1392029,0.1048285,0.1314472,0.2792059,0.3761504,0.2136173,0.1909116,0.2183273,0.1135409,0.2418858,0.1484926,0.1377096,0.3221706,0.3872436,0.3909265
G19,0.5320653,0.6682393,0.7631996,0.5839156,0.6961375,0.7750063,0.7126308,0.5873516,0.6614636,0.6830633,0.6562607,0.5615421,0.6802415,0.6515262,0.6194908,0.7443931,0.6924576,0.7354251,0.6323739,0.5047565,0.6886728,0.6862141,0.5365302,0.5022621,0.6138022,0.5688831,0.4500987,0.4672865,0.536626,0.5926132,0.6589344,0.5929672,0.678141,0.5726462,0.6409687,0.6140999,0.724741,0.6979583,0.6173726,0.7256947,0.7823181,0.5726559,0.6639105,0.6429986,0.5100118,0.7043563,0.7842319,0.709939,0.6178981,0.4499687,0.5829567,0.6794813,0.5166684,0.6167928,0.6189089,0.5614246,0.6810321,0.6394532,0.7674314,0.7221367,0.800541,0.5807407,0.6096153,0.5772554,0.6823323,0.6074878,0.5873127,0.6040948,0.6275555,0.7768328,0.5831717,0.6803732,0.6326192,0.6134593,0.7440086,0.6150163,0.7603235,0.6832944,0.6050589,0.8106061,0.6205656,0.6679908,0.8023413,0.511135,0.6988001,0.7509095,0.6565688,0.6084496,0.5658833,0.1941407,0.1711029,0.1197411,0.1271488,0.1289317,0.6166472,0.6863178,0.7918302,0.6274952,0.7492473,0.5093722,0.6797887,0.7089426,0.6057258,0.7442871,0.5911783,0.7125525,0.6173218,0.5742981,0.6686935,0.6057348
G20,0.1987173,0.1811587,0.1869019,0.16628,0.1063915,0.1277097,0.1206804,0.1439972,0.1235385,0.0937656,0.2117661,0.2560745,0.2690067,0.3201824,0.2502986,0.2376883,0.1985207,0.1825453,0.2400193,0.2014495,0.2566253,0.2361035,0.2116497,0.221014,0.3264291,0.234313,0.3887433,0.4116749,0.363904,0.2479021,0.1956297,0.2513289,0.1701858,0.3137238,0.2173271,0.2959411,0.2703523,0.3216379,0.2776437,0.2835538,0.2316369,0.1542648,0.1404869,0.1489775,0.1993599,0.1791863,0.0623942,0.0527594,0.0382929,0.0327863,0.0575292,0.0970936,0.1123102,0.0826992,0.1428471,0.219462,0.3073482,0.307057,0.3840287,0.3835111,0.4413657,0.2846444,0.3312121,0.3428248,0.2479999,0.2768616,0.2533831,0.2137454,0.1231434,0.1637592,0.1592649,0.1270309,0.1782308,0.2183831,0.2780035,0.216044,0.311926,0.2025406,0.2610138,0.2111926,0.1798015,0.1276864,0.1725343,0.1697522,0.1926653,0.221231,0.2963738,0.3291953,0.1901872,0.6051688,0.5196771,0.5146466,0.6073443,0.5053334,0.1567351,0.186259,0.0934392,0.0754325,0.1098106,0.202462,0.6089141,0.6972717,0.6648692,0.6359687,0.6716178,0.1683322,0.0533285,0.1416485,0.160781,0.205288
G21,0.5431497,0.5811462,0.7163139,0.4882504,0.6242003,0.6268165,0.5504447,0.6424495,0.5939685,0.4989865,0.6124863,0.508056,0.4931121,0.6379832,0.5896777,0.6188041,0.6726056,0.480161,0.5755138,0.6216078,0.5839829,0.5843203,0.4482017,0.5805896,0.4726531,0.5355809,0.6895714,0.547408,0.585546,0.6997388,0.5733835,0.5547762,0.456956,0.5521711,0.477051,0.4883599,0.4520414,0.5232551,0.4206242,0.5906004,0.5865466,0.5552311,0.5362914,0.5573657,0.4804732,0.4793917,0.5025438,0.5638272,0.5926412,0.4839714,0.550546,0.6103451,0.694353,0.5727223,0.6034627,0.4835755,0.5176045,0.4062484,0.5583112,0.5738618,0.5151415,0.5792444,0.5905116,0.593473,0.6209468,0.4736644,0.62185,0.6106479,0.4671891,0.4198744,0.5670052,0.5363745,0.5101107,0.7172596,0.5973656,0.536236,0.4907667,0.4246832,0.6050831,0.7289284,0.6843739,0.5249011,0.5885489,0.5080184,0.4767459,0.6138982,0.480348,0.5640312,0.510999,0.5286959,0.4197493,0.5107568,0.5287863,0.5585726,0.4153076,0.618621,0.585647,0.5778171,0.5182599,0.4912125,0.5938035,0.6330692,0.6052043,0.5700401,0.4962809,0.595003,0.6018308,0.5452866,0.553103,0.506051
G22,0.6639956,0.564928,0.6932438,0.6926864,0.7077967,0.5778956,0.6597808,0.6575044,0.7316744,0.698645,0.629631,0.6147947,0.656452,0.5991046,0.7270738,0.7443834,0.5944536,0.7355478,0.8643252,0.681868,0.7161369,0.7098738,0.7154342,0.6253557,0.538884,0.5554797,0.6102663,0.6127902,0.6592685,0.7796789,0.7106355,0.7775874,0.571386,0.5659311,0.7744578,0.6243027,0.6205562,0.7511851,0.7116627,0.5658772,0.6413726,0.5955504,0.68217,0.7454524,0.7425001,0.5868045,0.5599936,0.6198114,0.7272023,0.6902691,0.761427,0.727479,0.616217,0.696218,0.6741784,0.7526046,0.6114237,0.6849112,0.6102579,0.717954,0.7031578,0.5800089,0.6299434,0.765621,0.6735335,0.6880408,0.6755845,0.3833257,0.3450942,0.3885231,0.4113966,0.3559172,0.6992266,0.6684832,0.7051059,0.7018803,0.7083014,0.7110004,0.6029272,0.6692422,0.6719518,0.7146735,0.6168466,0.5955704,0.6745258,0.664954,0.7415514,0.6966084,0.6008195,0.6519617,0.7287929,0.5957529,0.6182935,0.6736469,0.572122,0.7224636,0.635924,0.6897201,0.6475558,0.6178643,0.7063473,0.7040278,0.6599768,0.6867981,0.7022858,0.8117937,0.7137715,0.6152527,0.6943926,0.670489
G23,0.6155172,0.1764711,0.1354827,0.149913,0.09699,0.0932169,0.5594399,0.6420259,0.7314315,0.6875901,0.6146084,0.7011353,0.593884,0.662169,0.5733835,0.6076962,0.6632664,0.6769168,0.6914266,0.7487998,0.5055431,0.8079059,0.651926,0.4021131,0.533678,0.5536956,0.4662453,0.4772886,0.6526397,0.6340264,0.6051271,0.5304118,0.5435925,0.5894225,0.2824008,0.2246395,0.228252,0.1739874,0.2854699,0.6363932,0.6027752,0.6487608,0.5964074,0.6151517,0.5739919,0.6986742,0.7035803,0.7823862,0.5460273,0.6153014,0.8280439,0.5657691,0.5527863,0.7340605,0.5517275,0.6871632,0.3351749,0.2512669,0.261098,0.2571018,0.2477412,0.5631683,0.7764754,0.74996,0.7087417,0.6801933,0.625754,0.5535042,0.6555248,0.6402508,0.624761,0.5694768,0.5742638,0.7561052,0.6455196,0.5669159,0.666029,0.6871732,0.7045422,0.6774638,0.5627407,0.6269222,0.7548864,0.6977911,0.6401163,0.6177915,0.7750749,0.6440353,0.6072387,0.6379444,0.6137352,0.715923,0.7954503,0.7563872,0.6966282,0.742417,0.8019198,0.6697781,0.6189413,0.6503333,0.2486424,0.2354066,0.2281107,0.2211539,0.2150209,0.548124,0.4948616,0.6620724,0.6239819,0.5969548
G24,0.4107843,0.4111102,0.3930682,0.2543807,0.3714122,0.2985104,0.3377496,0.5157894,0.268829,0.2881669,0.456808,0.4009642,0.5905266,0.5351704,0.5467679,0.6098255,0.6310159,0.6430747,0.5851148,0.509759,0.4945364,0.4471779,0.4327433,0.2010523,0.2008495,0.1793128,0.2437425,0.2206453,0.6302965,0.7273456,0.515882,0.5477434,0.525516,0.4224402,0.2587076,0.2050551,0.2000058,0.2302605,0.1696024,0.2826037,0.3133603,0.2932702,0.3651595,0.4046993,0.4949451,0.2761975,0.275943,0.3119155,0.2750234,0.3680956,0.4122137,0.4698063,0.366338,0.334233,0.3595826,0.3301742,0.2819302,0.1934495,0.1771811,0.1458116,0.1469995,0.2954231,0.4225734,0.5797537,0.4526282,0.5427954,0.5499181,0.4363036,0.472546,0.4889946,0.5000279,0.4625894,0.3716308,0.472177,0.410671,0.4902625,0.5458832,0.36078,0.5070057,0.7680738,0.5961382,0.6677179,0.7025426,0.6364422,0.4175035,0.4453775,0.5180524,0.4637529,0.4606316,0.30215,0.295611,0.2871695,0.2062736,0.218271,0.2749697,0.4095199,0.3817041,0.4484324,0.4067186,0.5050452,0.4219964,0.4263717,0.2096164,0.3182942,0.293339,0.2538368,0.4001757,0.5008679,0.4619692,0.5126333
G25,0.3429597,0.5934394,0.4649184,0.5512554,0.7000839,0.467768,0.2923424,0.2671621,0.3029694,0.3237574,0.2280504,0.3030609,0.3295401,0.4065801,0.5479643,0.4311354,0.3859903,0.4581995,0.3290549,0.4183402,0.333844,0.4012595,0.272954,0.282187,0.2069606,0.1976659,0.2558238,0.2351959,0.316491,0.5026944,0.3593345,0.3072394,0.3591787,0.2474679,0.2416018,0.2539683,0.2442491,0.2139639,0.2262469,0.196939,0.1736903,0.2333033,0.3549167,0.3467475,0.4076553,0.3108816,0.3132045,0.2470054,0.2805269,0.4077587,0.2707102,0.3013897,0.2828012,0.3992236,0.3557824,0.3863737,0.4223197,0.2434167,0.2377738,0.15495,0.141149,0.1785673,0.2921718,0.3723232,0.3646892,0.4459824,0.3732647,0.5758286,0.6380964,0.7152915,0.5346527,0.6027852,0.346145,0.3524547,0.3287782,0.309229,0.3854616,0.3244506,0.4601874,0.4281238,0.4412573,0.4387838,0.3242659,0.3561296,0.5078295,0.4220625,0.5176585,0.3901511,0.3299034,0.4798233,0.4115282,0.510364,0.4583322,0.4957443,0.2268504,0.2391161,0.3483031,0.3394563,0.3543589,0.3465427,0.2560668,0.3172695,0.2635981,0.3119086,0.2734825,0.1965457,0.3109931,0.3774703,0.326054,0.354879
G26,0.3892452,0.367023,0.4592374,0.6406137,0.5750325,0.5730879,0.4228586,0.4565525,0.5392989,0.4516619,0.3744088,0.3190511,0.197583,0.2234236,0.2258578,0.2715494,0.1924706,0.4384137,0.2676609,0.3452109,0.3945879,0.3101398,0.4015429,0.2019207,0.2081554,0.1877433,0.1841723,0.1373484,0.1240181,0.1523148,0.2510735,0.3995426,0.3519251,0.4106877,0.5182404,0.6398801,0.5910439,0.6841435,0.6889585,0.6657192,0.4481877,0.3984695,0.4306238,0.4245151,0.3260833,0.4429276,0.4742979,0.3391897,0.3661279,0.3867343,0.3509811,0.3901802,0.3805578,0.4244691,0.3212656,0.4408502,0.4131967,0.4801656,0.5082688,0.6326282,0.5163036,0.4505182,0.3759845,0.2907211,0.3184359,0.3239323,0.3846564,0.3762665,0.3478077,0.3904726,0.4002346,0.4814698,0.3946383,0.4250944,0.2841984,0.4071402,0.3355783,0.3464695,0.127856,0.0242336,0.0235276,0.0273147,0.0253716,0.3239919,0.4194094,0.3056637,0.3869394,0.3778726,0.3710311,0.4237999,0.469688,0.4455809,0.4445079,0.4812226,0.5202736,0.4258543,0.3828764,0.3752192,0.358916,0.4581769,0.4278662,0.5546046,0.5538734,0.534394,0.5854607,0.4685534,0.2927995,0.4536292,0.361615,0.4114265
G27,0.4018083,0.6357062,0.5519925,0.6334311,0.5486271,0.6775782,0.2778957,0.367971,0.1650295,0.1966066,0.3441242,0.3825459,0.5757431,0.5162672,0.532549,0.5781527,0.5955229,0.5091617,0.4709431,0.3507173,0.3385416,0.3267197,0.3887809,0.3603208,0.2718669,0.2151168,0.1628268,0.2244731,0.1429256,0.1637842,0.2872512,0.286181,0.3335629,0.3990125,0.2887668,0.1991757,0.2210455,0.1628333,0.1923283,0.1895886,0.2118547,0.2357509,0.2084074,0.3078531,0.3590178,0.1639441,0.1011177,0.0949086,0.112228,0.0884743,0.19355,0.3463587,0.1603347,0.3950114,0.3640665,0.3207078,0.2696919,0.2499682,0.2672805,0.2929741,0.2841587,0.5536509,0.45359,0.3773324,0.4914108,0.2882501,0.3539591,0.3997036,0.3588077,0.3981053,0.2968155,0.4229719,0.3360452,0.3651723,0.3915014,0.426681,0.345365,0.3427247,0.367621,0.3088531,0.2704998,0.3535528,0.3053783,0.3365247,0.2818191,0.351032,0.2853079,0.3091451,0.4003349,0.4464559,0.3767493,0.3986829,0.363443,0.3608006,0.2283164,0.3394193,0.2825752,0.2714895,0.2690215,0.4683217,0.4325783,0.2437915,0.3311891,0.4673879,0.4520685,0.3358219,0.344394,0.3152371,0.309215,0.3247693
G28,0.6337078,0.6083057,0.6454649,0.6275843,0.6646281,0.6519818,0.6638037,0.5280717,0.6520024,0.5995679,0.6945731,0.6563629,0.596294,0.603541,0.6077727,0.5997489,0.6920474,0.5832967,0.6811011,0.6980597,0.6328075,0.6031082,0.6227724,0.6295083,0.4546846,0.4220684,0.3781444,0.3696231,0.3354955,0.2651056,0.4503939,0.4649119,0.6537103,0.6589625,0.6236795,0.6034152,0.7498406,0.6842418,0.6208616,0.6578911,0.7342803,0.6080738,0.6328048,0.5993152,0.6308008,0.5899638,0.8998076,0.7792665,0.6369772,0.6625811,0.7333034,0.7386168,0.5442186,0.6392698,0.6729869,0.628211,0.7506901,0.7224143,0.7215715,0.736399,0.6222152,0.6108453,0.6221101,0.6640234,0.7361553,0.7047068,0.7409681,0.7017156,0.6802498,0.5830728,0.6464271,0.7695768,0.6600251,0.6491194,0.6811845,0.5883691,0.6196756,0.6758047,0.5925025,0.2125633,0.116713,0.0470943,0.0671329,0.4676411,0.6100604,0.5984467,0.5826558,0.7473844,0.6434505,0.6670393,0.7372092,0.7260957,0.5788067,0.6764295,0.6213677,0.7054038,0.6877628,0.6682189,0.7048652,0.6828231,0.6581338,0.6316532,0.7517802,0.7453569,0.7075729,0.662584,0.6437351,0.5707964,0.5591011,0.672916
G29,0.5869986,0.6934799,0.5947452,0.7445474,0.6951993,0.6990712,0.5580304,0.8072505,0.7648072,0.6112865,0.6652233,0.7308233,0.6702246,0.6682785,0.5892512,0.6972203,0.5512686,0.6064659,0.6662502,0.7636388,0.6755896,0.8066359,0.6258269,0.3676761,0.1544135,0.2290369,0.2269516,0.137366,0.6456568,0.646612,0.6930243,0.6346473,0.6211666,0.6660825,0.66389,0.5915295,0.6666152,0.6256278,0.5324184,0.6713892,0.6292233,0.5640738,0.8272412,0.6434194,0.6727516,0.5820231,0.5850949,0.7354635,0.5940988,0.6204713,0.4536088,0.392912,0.6136051,0.5812181,0.5398511,0.6834666,0.659027,0.7313188,0.6552753,0.6350731,0.8208304,0.6268968,0.7976371,0.62506,0.6479182,0.7275138,0.7002093,0.5308209,0.3875621,0.4075706,0.4327651,0.389913,0.6147447,0.7504096,0.6266496,0.763653,0.6950543,0.6688275,0.694065,0.6986253,0.7186938,0.7308961,0.5807654,0.7124806,0.6733772,0.6297175,0.6672864,0.5690558,0.5853428,0.4805806,0.5824911,0.4846392,0.6003531,0.7258688,0.4648712,0.6624821,0.6428022,0.529272,0.6777867,0.6016456,0.7289693,0.6935319,0.6545812,0.5710328,0.6826486,0.6138325,0.6624776,0.6433954,0.6487011,0.6843891
G30,0.3731381,0.3021474,0.3320423,0.3893022,0.3161219,0.3492315,0.3455815,0.4071032,0.3898482,0.338991,0.3251483,0.3706781,0.5932319,0.3037203,0.3516299,0.3760803,0.3068825,0.2923076,0.3239779,0.3917178,0.3349464,0.3132061,0.3810824,0.414724,0.4623196,0.6259098,0.6216242,0.6859107,0.4088058,0.3327927,0.3152521,0.3096727,0.2620555,0.3807567,0.2817308,0.2877381,0.2555222,0.3526666,0.3366289,0.3420571,0.3525267,0.2992461,0.3150432,0.2787301,0.406611,0.3629435,0.5032325,0.5316141,0.4070593,0.4743371,0.353644,0.5168347,0.4587567,0.5604393,0.2759771,0.3255423,0.421063,0.5267685,0.4577407,0.3803925,0.4197125,0.4619695,0.3551895,0.3149435,0.3458366,0.2828176,0.3750437,0.3227623,0.4675332,0.3291035,0.4161364,0.3906814,0.3786484,0.3196822,0.2741382,0.417599,0.324285,0.3551848,0.3989863,0.302394,0.3981761,0.2879623,0.4082788,0.2851922,0.2607422,0.3049337,0.404625,0.3182012,0.3277065,0.2133137,0.0597425,0.0298496,0.0277913,0.0256496,0.2375403,0.4655154,0.2980317,0.3068729,0.2908253,0.3287366,0.6574199,0.4717021,0.536536,0.5522323,0.5426663,0.4337316,0.2718695,0.2676729,0.4012888,0.3770004
G31,0.2712765,0.0901065,0.0633971,0.0531696,0.0420129,0.0391557,0.0884533,0.2787194,0.2450464,0.3490815,0.2371983,0.3090746,0.0603767,0.0354097,0.0284188,0.0275245,0.0294538,0.0222937,0.1553981,0.1975525,0.2754198,0.3232835,0.3149328,0.2989589,0.2363462,0.2016235,0.2438494,0.255284,0.2113703,0.2855021,0.3098584,0.2913826,0.2856335,0.2769054,0.2640177,0.2522559,0.3408437,0.3111513,0.3383167,0.2289152,0.318022,0.3025461,0.269885,0.3541032,0.244859,0.3171305,0.3010455,0.2842151,0.3352498,0.2962272,0.2945994,0.2233155,0.2572834,0.3434235,0.3064865,0.3397516,0.305559,0.3124189,0.2446055,0.2594278,0.2473086,0.1087529,0.0569123,0.1671328,0.282691,0.3278499,0.2531462,0.3399745,0.2179515,0.100621,0.0915767,0.1004001,0.0534968,0.0507771,0.1706054,0.3032189,0.2130034,0.2733415,0.0549997,0.0076023,0.0121578,0.0266755,0.0144737,0.2415887,0.3253995,0.3719877,0.2661079,0.289797,0.2848701,0.3632239,0.2697193,0.1386627,0.1089774,0.1251662,0.1229826,0.0591978,0.1171133,0.1843381,0.3088827,0.343238,0.0365422,0.0048982,0.0041622,0.0273261,0.0231006,0.0090497,0.1646456,0.3412259,0.2518064,0.3491467
G32,0.0417211,0.0060354,0.0003326,0.0016697,0.0055948,0.0021303,0.0359464,0.0593919,0.0535988,0.0339177,0.0244014,0.0291378,0.0017745,0.0074652,0.0068288,0.0031106,0.0006165,0.0322617,0.0501238,0.0209809,0.0416547,0.019065,0.0263673,0.0547984,0.1880904,0.5460966,0.3102924,0.5525149,0.1842888,0.0325231,0.0270081,0.0294462,0.0318026,0.0569761,0.032322,0.0368464,0.0426829,0.0163667,0.0477567,0.0164818,0.0553595,0.0498558,0.0556442,0.0452608,0.0348943,0.0479766,0.0302656,0.0152078,0.056422,0.0185053,0.0310925,0.0852129,0.0814496,0.0375987,0.05128,0.0316666,0.0043389,0.00254,0.001952,0.0002184,8.38e-05,0.0133685,0.0392307,0.0300414,0.0500276,0.0236668,0.0239709,0.0789972,0.0599004,0.1022656,0.0418777,0.0503127,0.0334484,0.0478758,0.0289532,0.043033,0.0527699,0.0456252,0.0346377,0.0636207,0.0386327,0.0441689,0.0259737,0.0342649,0.0266435,0.0610532,0.0407871,0.0245249,0.0264827,0.0077339,0.0050504,0.0017873,0.0,0.0005447,0.0338309,0.019424,0.0867473,0.0338161,0.0464761,0.0255142,0.0300804,0.0506192,0.0427404,0.0403556,0.0255566,0.0312522,0.0421093,0.0646794,0.0432102,0.0343219
G33,0.1330287,0.1558245,0.1029373,0.1082818,0.1309092,0.1173503,0.1018654,0.1341409,0.1343131,0.0890425,0.1218853,0.1488853,0.1094834,0.1979048,0.2697158,0.1984128,0.1652074,0.2489781,0.1560233,0.1528889,0.1043029,0.123961,0.1122563,0.2432356,0.3538001,0.5136687,0.4442188,0.4511245,0.4274131,0.2446494,0.1264029,0.0772217,0.1644027,0.1525768,0.0519725,0.1466415,0.0793089,0.066063,0.1277238,0.1226382,0.084744,0.0741495,0.1246508,0.1279819,0.1420272,0.112878,0.2108308,0.2225671,0.1828571,0.236773,0.2100331,0.1740508,0.1869436,0.1281219,0.1636589,0.1150987,0.0848632,0.0820669,0.1984296,0.1119873,0.1137415,0.1063465,0.1537405,0.1650748,0.1789249,0.1251853,0.1611807,0.1391019,0.1162617,0.1450694,0.1992803,0.1214009,0.1646142,0.1580674,0.1676991,0.159397,0.0907119,0.0928828,0.1245376,0.1493717,0.0949186,0.0950537,0.134763,0.1067641,0.1946081,0.111007,0.1050273,0.1200723,0.119864,0.2367618,0.2833395,0.2169038,0.2638848,0.2533929,0.2330775,0.1316353,0.1255543,0.1439779,0.1056769,0.1302975,0.1944991,0.1332001,0.1926631,0.1528169,0.1592485,0.2209023,0.1016364,0.2054724,0.0907087,0.1165008
G34,0.0475164,0.0952187,0.1010669,0.0862207,0.0942183,0.0880288,0.0860423,0.0661075,0.0412587,0.0459858,0.0234602,0.0442344,0.0699012,0.1330329,0.2392898,0.2659839,0.2115366,0.2683013,0.1014472,0.0481394,0.0287586,0.030736,0.0523833,0.0446325,0.0326692,0.013192,0.0286695,0.0242575,0.0245783,0.050682,0.0215104,0.0293443,0.0265672,0.0331718,0.0416618,0.0352501,0.0124365,0.067142,0.0470193,0.0283347,0.0162011,0.0493533,0.0383648,0.0229253,0.0532331,0.0588777,0.039729,0.0872112,0.0449356,0.0211184,0.0388147,0.0542455,0.027354,0.0300487,0.0139997,0.0357953,0.5081906,0.4840419,0.5299584,0.7348088,0.6049203,0.2400124,0.1242625,0.0434225,0.0390277,0.0337491,0.0354661,0.3283188,0.4266018,0.4004863,0.4508303,0.4490413,0.1551206,0.0946656,0.0393836,0.0423895,0.0469248,0.0471616,0.0430299,0.0442068,0.0393511,0.0450542,0.0712381,0.0408616,0.0465418,0.0360747,0.028934,0.0696851,0.0261615,0.3883121,0.5513748,0.5959213,0.6613883,0.5754247,0.2114691,0.1527756,0.0673978,0.0136399,0.052021,0.0383311,0.1522426,0.1379027,0.1900232,0.1767397,0.1587997,0.1500253,0.0806015,0.0560086,0.0426713,0.0388139
G35,0.0054882,0.0012232,0.0020498,0.0060835,0.0035143,0.0027886,0.0213216,0.015886,0.0038489,0.0125644,0.0038581,0.0025742,0.0008039,0.0028508,0.0003109,0.0002748,0.0072876,0.0376855,0.0062073,0.0068466,0.0024643,0.0001901,0.001945,0.0065376,0.011115,0.0104177,0.003528,0.0112687,0.0021939,0.0010016,0.0009779,9.2e-05,0.0041032,0.0012646,0.0003644,0.0004323,0.0011342,6.5e-05,6.51e-05,0.0004056,0.0027824,0.0004579,0.0008383,0.0073894,0.0060302,0.0032502,0.0072506,0.0107483,0.0143518,0.0114357,0.0239205,0.0128636,0.0198529,0.0048065,0.0052098,0.0053693,0.0012671,0.0024309,0.0005396,0.0011438,8.52e-05,0.000146,0.0005514,0.0048355,0.0014687,0.0014693,0.0053303,0.0011819,0.0001976,0.000167,4e-06,6.44e-05,0.0028523,0.0051912,0.0106095,0.0032873,0.000756,0.0042335,0.0012909,0.0018106,0.0007284,0.0007343,0.0126985,0.0032645,0.0031688,0.0006452,0.0012111,0.0,0.0009977,0.0023005,0.1246552,0.156882,0.1080334,0.1526043,0.1836569,0.0447503,0.048833,0.0068031,0.0013726,0.0017094,0.0029577,0.0023489,0.009368,0.0104568,0.0070674,0.0151444,0.0026176,0.0011116,0.0045033,0.0079477
