TF	target	importance
G87	G54	0.07629467697167731
G55	G34	0.07592362976902324
G56	G31	0.0754299550666705
G33	G36	0.07514077682114839
G16	G88	0.07505324399549756
G85	G73	0.07499332822714055
G89	G17	0.07498741940885344
G22	G82	0.07464841838742341
G7	G73	0.07450047777984424
G54	G99	0.07430580124182623
G43	G57	0.07401868135067227
G48	G38	0.07380684356126875
G90	G48	0.07331515687445987
G36	G68	0.07321663639507714
G89	G78	0.07315495988630337
G34	G92	0.07287529506889924
G60	G59	0.07275895699144816
G6	G93	0.07192899753682279
G9	G79	0.071803162919212
G54	G23	0.07173381451034257
G56	G16	0.07155452465558686
G8	G1	0.07141800388802123
G29	G32	0.07106549379915424
G87	G80	0.07101494719476908
G41	G39	0.07091876640008021
G40	G62	0.07058768007509479
G87	G100	0.07034705865167541
G36	G33	0.07017465908663023
G23	G82	0.06930010503833653
G38	G48	0.06927753157439527
G7	G85	0.06925795501397643
G88	G81	0.06899828626498739
G91	G35	0.06897953209710454
G19	G32	0.06877566541221843
G36	G50	0.06875426289074361
G4	G28	0.06860678672263534
G72	G60	0.06854363099409902
G24	G25	0.06850064776593867
G18	G1	0.06820078171938834
G78	G88	0.06738977686207383
G80	G95	0.06667092990314957
G82	G25	0.06664002107505815
G38	G66	0.06631259383254398
G45	G14	0.06626120775346792
G33	G88	0.06610956312751665
G32	G29	0.06593653167243071
G60	G95	0.06531356440669349
G75	G98	0.06515067298467014
G97	G43	0.06506807626179328
G8	G4	0.06489758201836834
G99	G28	0.06486636840286021
G54	G87	0.06483433994135415
G99	G80	0.06456853305408573
G60	G86	0.06455228492168713
G18	G48	0.06453286806886592
G18	G40	0.06438553431709068
G15	G46	0.06424004075422779
G62	G40	0.06412424331928587
G82	G22	0.06383559630209029
G41	G61	0.06365736578313887
G1	G8	0.06308482131306227
G37	G33	0.06227389179753804
G23	G35	0.062257235698070054
G76	G5	0.06223617026637997
G25	G82	0.06216672150734761
G77	G61	0.06206961455776867
G4	G8	0.06196558076437121
G33	G50	0.06184126077631967
G89	G88	0.06124081628927886
G74	G82	0.06101700683396232
G87	G93	0.0609294652530314
G90	G96	0.06057983374754222
G42	G14	0.06033717787258489
G57	G98	0.059936161926198994
G82	G24	0.05962512382658058
G8	G28	0.059559312680774266
G53	G37	0.05954103340152634
G75	G44	0.059068490110044045
G98	G2	0.05906118475447472
G60	G63	0.058437381669644066
G73	G22	0.05831529963796185
G29	G19	0.05829384873381024
G87	G6	0.05816087218081613
G44	G49	0.057964416401139134
G78	G89	0.057945935109791916
G50	G68	0.05772762632027704
G54	G42	0.05763991924953729
G78	G91	0.0575502937909214
G74	G76	0.057486022625135386
G26	G94	0.05739580306631376
G72	G86	0.05737865075556275
G15	G96	0.057365766521897156
G25	G74	0.057298750699407826
G95	G98	0.057279885771775896
G61	G59	0.05719303370124898
G60	G62	0.05707157163261634
G98	G79	0.056825084237620546
G92	G85	0.05663503481598857
G12	G68	0.05654218964150922
G25	G5	0.05646536300379685
G57	G51	0.05629864860662229
G50	G33	0.05624480561536262
G75	G76	0.05615944054048823
G5	G74	0.0560740898330096
G35	G78	0.05602415124928995
G87	G20	0.055922962022639286
G60	G40	0.055746481402016664
G32	G49	0.055671984300616324
G5	G92	0.055624084907599944
G89	G93	0.05561352821201339
G49	G9	0.055431392475705644
G6	G20	0.0552308765427628
G22	G35	0.05518492290031212
G68	G36	0.055117806704387755
G24	G76	0.054677805585419854
G37	G16	0.054329628476424516
G57	G75	0.054205401943761417
G32	G53	0.05419690297633088
G97	G44	0.05417953431551636
G40	G18	0.0541734113368079
G93	G92	0.05404088337655056
G91	G89	0.053935397523218846
G95	G64	0.05388491302563455
G9	G13	0.05375346232698013
G100	G69	0.0537332754789922
G34	G31	0.05349314124313716
G45	G42	0.053475160394956235
G59	G69	0.05322767824235749
G96	G48	0.053143241359761485
G64	G19	0.053065586670486074
G29	G82	0.05294222891807079
G86	G60	0.05288197773095714
G51	G57	0.05285603215707233
G23	G20	0.05260299974367317
G74	G5	0.052566404561326635
G91	G81	0.052512510339873454
G6	G17	0.05244089011254435
G98	G57	0.05232661649799427
G100	G93	0.05229924405006568
G45	G65	0.05226592341771192
G90	G15	0.052216811216254974
G24	G5	0.052201493849791857
G99	G100	0.05201804458956532
G18	G38	0.052005992977106175
G72	G95	0.051920813326171975
G23	G54	0.051848057305541234
G19	G29	0.05176088021983087
G9	G49	0.05173720599372332
G74	G75	0.051422881064024276
G43	G90	0.051320830165652934
G19	G41	0.051282901313298296
G18	G90	0.0511340399452863
G50	G37	0.051082392062882696
G44	G97	0.05100078148086401
G37	G56	0.0508435471953688
G43	G97	0.050737651308284455
G91	G6	0.05044777062218206
G45	G95	0.05031356530489019
G91	G78	0.05026533427689538
G36	G56	0.050130997762429366
G4	G80	0.04998633211422835
G98	G75	0.049860947078324586
G76	G74	0.04957902883211571
G53	G50	0.04956455172057795
G14	G42	0.049489360777037195
G80	G87	0.04946684771303992
G60	G72	0.049445974063490924
G26	G14	0.04938026804711584
G82	G23	0.049297618071149484
G8	G80	0.04923169178354553
G88	G43	0.04921361296868543
G20	G23	0.04907674525278856
G75	G57	0.04885892316061227
G1	G14	0.048794331179609136
G5	G44	0.048778278024217234
G6	G22	0.04836870841756527
G44	G57	0.048203610319761454
G94	G24	0.048194998049304646
G88	G52	0.048074938024444305
G30	G28	0.04800532333687568
G43	G38	0.04799092235518564
G69	G61	0.047954540783175154
G65	G52	0.04794356127807509
G24	G73	0.04761096942349746
G55	G16	0.04753413428322568
G86	G9	0.04744526500578031
G69	G59	0.04742712289269955
G97	G84	0.047389905147614195
G23	G80	0.04736896549293362
G60	G10	0.047212254390726516
G8	G14	0.04699951298693749
G20	G6	0.0468819855358585
G41	G19	0.04687873714881557
G64	G95	0.04682427846676772
G80	G99	0.04681031514201664
G61	G39	0.04679204924204109
G5	G16	0.04669685233224176
G6	G78	0.04661456315529849
G16	G37	0.046563055464900645
G53	G30	0.04645248421027828
G80	G98	0.04639867040579499
G45	G8	0.04639867001552018
G100	G87	0.04636648833675965
G80	G23	0.046346442405232884
G87	G35	0.04612418264126116
G61	G60	0.04590964240903116
G5	G34	0.04588838871722934
G16	G85	0.0458062687533702
G89	G91	0.045805049251498
G65	G98	0.0456561655565849
G46	G15	0.04555329221653615
G6	G87	0.04541136756431499
G29	G64	0.045188936508373176
G43	G100	0.04498352026644666
G35	G81	0.0449683012295042
G37	G53	0.044931813072322635
G30	G53	0.044929609770660434
G6	G91	0.044891000254340535
G54	G19	0.04484085932566428
G79	G83	0.04484074512056287
G86	G72	0.044800724447438336
G29	G12	0.04474322905767798
G80	G45	0.044707013051639044
G57	G65	0.044503658665131396
G8	G45	0.0444587825891983
G98	G95	0.04441912363316455
G78	G81	0.044395724900944754
G54	G14	0.04432495964086718
G36	G34	0.044313523474502084
G100	G59	0.04430842752965784
G44	G75	0.04403439874858079
G91	G22	0.04387260411678551
G42	G49	0.043814982243037134
G9	G83	0.04357796135765686
G65	G45	0.04352338316859978
G23	G29	0.043463762722205805
G32	G33	0.043402074191968905
G48	G96	0.043292456336447
G88	G91	0.04329219342601183
G16	G31	0.04322581491314405
G51	G90	0.04315389533424628
G65	G57	0.043151002956230644
G78	G35	0.04313331480127696
G61	G77	0.04308506604507518
G95	G52	0.04306990435920435
G28	G4	0.04304042269847768
G53	G32	0.04303526764557258
G62	G26	0.04295641514553846
G1	G4	0.04290000123465911
G51	G38	0.04289482272703661
G39	G51	0.04288543812021034
G85	G7	0.04286469929082137
G8	G18	0.04279231015138563
G57	G43	0.04267995052347264
G61	G41	0.04260281330324832
G14	G8	0.04256676155900288
G78	G93	0.04251210922118889
G42	G54	0.04242942376888772
G54	G80	0.042415179349412226
G73	G12	0.04236449973898013
G19	G69	0.04223857486673634
G56	G37	0.04218174874839535
G8	G90	0.041930678467568386
G56	G36	0.041922378832392956
G25	G24	0.041796229755245794
G8	G99	0.04174336852863524
G97	G96	0.04168948804243726
G87	G86	0.041662464904300846
G23	G81	0.041536008345343156
G100	G43	0.041526206440078886
G43	G55	0.04148378409356414
G94	G60	0.041389607920491976
G89	G35	0.04127295506028316
G87	G91	0.041104086847925915
G8	G42	0.041069387512286
G7	G49	0.041045764078653395
G30	G99	0.040979866644994555
G29	G41	0.04093818300346238
G65	G48	0.04084189283424867
G43	G96	0.04065616880948923
G80	G52	0.040602854800829154
G96	G90	0.04059556847276073
G25	G22	0.04059425507359031
G80	G54	0.04058546039661232
G60	G98	0.04048051254844314
G61	G100	0.04047773360690861
G18	G63	0.04047677321301754
G18	G62	0.040452091284371536
G48	G95	0.04031411269277642
G16	G55	0.040269549797898624
G55	G43	0.04025924541373386
G80	G4	0.04025560542686474
G49	G43	0.04025220020792035
G97	G75	0.04023762957295868
G93	G34	0.0401597005643617
G37	G50	0.04015227206900757
G29	G69	0.04014091536973037
G50	G28	0.04005495668349641
G39	G77	0.04005121420330191
G98	G65	0.040009847451853674
G29	G23	0.03987845715162141
G42	G69	0.03987807867014167
G60	G97	0.039821316146211476
G82	G29	0.03973906141430675
G55	G24	0.03973021591045738
G94	G26	0.039653994771247925
G13	G9	0.03955607517065257
G62	G18	0.03954194780326836
G41	G77	0.03953756753568156
G99	G8	0.03953440743465548
G76	G44	0.03947795980355057
G22	G7	0.03937436421941044
G49	G92	0.03932596094830926
G8	G89	0.039322238083649166
G46	G41	0.039316901755378
G73	G35	0.03926177995352829
G82	G94	0.03917087988906327
G25	G44	0.03911895139177839
G69	G41	0.03905376362478242
G28	G99	0.03901580907767827
G85	G34	0.03898828425107634
G53	G36	0.0389231665734509
G23	G26	0.03891629286373902
G40	G60	0.038745208989322155
G74	G44	0.03871020519867015
G39	G61	0.03866841064093502
G29	G61	0.03863504027330739
G4	G99	0.038623881191041425
G22	G73	0.03859216479187322
G93	G78	0.03855027322344409
G54	G8	0.03844239200879474
G43	G75	0.03843198861302752
G41	G69	0.038430939228163846
G16	G92	0.03842758929813307
G75	G5	0.0382942677160603
G44	G81	0.038244494533479834
G44	G5	0.038242889318900804
G44	G14	0.0382347803495559
G86	G95	0.038228673520945146
G19	G61	0.03818666446235701
G33	G32	0.03817842774275731
G82	G74	0.03814426971036302
G94	G29	0.03802568934021624
G40	G63	0.037951050593910386
G96	G52	0.037906492516949636
G61	G83	0.037816084128029934
G41	G46	0.037809884135995606
G14	G79	0.0378014211564498
G20	G62	0.03761321195746964
G61	G62	0.037592295567192555
G1	G54	0.0375223877096642
G57	G44	0.03748020550643449
G17	G89	0.03746542107031761
G68	G30	0.037346492113858036
G49	G51	0.03727852348646571
G22	G25	0.037259210380371895
G40	G43	0.037191981570660074
G68	G12	0.03709715364691937
G9	G86	0.036991387107168684
G22	G94	0.036857097344652257
G34	G36	0.036855491644095385
G63	G76	0.03679059932058896
G100	G61	0.03677849883129139
G43	G21	0.036723195973373396
G40	G74	0.0367193236188794
G24	G75	0.036592507438505804
G84	G97	0.03657242916725399
G29	G66	0.03655950945962148
G49	G46	0.03655565319245723
G20	G89	0.036515438076802596
G42	G28	0.036508573873093204
G31	G56	0.036484667159901965
G94	G12	0.03645687863717467
G88	G6	0.03642993934880748
G50	G36	0.03637961041418694
G94	G82	0.036300514626092836
G80	G79	0.03626358535484187
G1	G64	0.036260316384338895
G30	G68	0.03622188919449112
G60	G18	0.03621712547015102
G26	G28	0.03603040364782957
G26	G62	0.03590969483475477
G100	G55	0.03590216683339816
G87	G22	0.03589755069393047
G5	G1	0.03580934286395019
G12	G29	0.035786641041121794
G80	G57	0.03572324013852801
G49	G57	0.035702579513223046
G45	G83	0.035691234143676843
G64	G29	0.03558698846275641
G35	G89	0.03555190530443873
G29	G53	0.03554944486825273
G19	G64	0.03554399176361148
G33	G93	0.03552844622548334
G12	G50	0.03547242485627006
G36	G53	0.03547152216356682
G98	G32	0.035459218205107196
G26	G24	0.03541116780041106
G37	G55	0.03540071521732957
G22	G85	0.035255382581097686
G81	G88	0.0352517524202621
G86	G87	0.03514308406031358
G91	G23	0.03508827368777296
G52	G77	0.03497673559886217
G18	G60	0.03492115851874261
G90	G92	0.03484970845516394
G20	G40	0.03483491050827833
G14	G26	0.034770209461885845
G14	G28	0.034738274184986574
G4	G26	0.0346077429946095
G26	G42	0.03454791605087258
G16	G46	0.03446386879292459
G5	G73	0.0344107599954613
G5	G25	0.03429675581959279
G99	G42	0.03427849699173245
G45	G26	0.03427023786201339
G53	G93	0.03418898166699977
G69	G26	0.034134687090849165
G60	G9	0.03413259379844036
G65	G79	0.034054624788534604
G85	G92	0.03404968261962443
G95	G57	0.03404113220297664
G57	G92	0.03401466356547345
G5	G75	0.034014597613035956
G12	G66	0.03394441154782668
G42	G8	0.033879172019230734
G96	G15	0.033825225873239086
G40	G20	0.033655314411125015
G19	G94	0.03362184719098889
G100	G99	0.0335887286997631
G1	G5	0.03356227694905423
G6	G88	0.033541166139917186
G20	G48	0.03352159187702941
G64	G4	0.033475551007903906
G77	G39	0.03338009112610954
G1	G28	0.03336750082657944
G59	G10	0.03336732457995211
G6	G1	0.03333001503602474
G83	G35	0.0333157551627543
G26	G4	0.033305337405267615
G54	G100	0.033121711642635145
G19	G54	0.033088259156202136
G95	G48	0.03304543902601522
G54	G28	0.032909532931426386
G1	G42	0.03290697551341647
G96	G97	0.03289979861226199
G20	G18	0.03285848746070456
G57	G97	0.03277844867220376
G25	G75	0.032701178486222386
G55	G59	0.03266263618463768
G29	G97	0.032600450656282594
G86	G98	0.03255619147011191
G33	G16	0.03255375044271995
G60	G1	0.03240322003586366
G9	G60	0.032395320773365155
G66	G12	0.032390649833869634
G42	G26	0.03238048354870091
G83	G9	0.032297825498690175
G75	G61	0.03228246262090302
G62	G60	0.03225999142394537
G81	G78	0.03223152054221378
G95	G45	0.032158385958807253
G19	G30	0.03215116591176329
G8	G54	0.03207902064522781
G78	G32	0.03200858921913238
G43	G84	0.03197701865260112
G78	G6	0.03197637740218792
G34	G85	0.03192373661961395
G73	G94	0.03191348208458195
G28	G8	0.031802350771182236
G73	G24	0.031703087062952884
G91	G94	0.03168386325831971
G99	G81	0.031678019709617554
G48	G65	0.03165768330067686
G97	G63	0.031622952219230144
G75	G77	0.031599325449848406
G74	G22	0.03159226982910921
G4	G1	0.03157036855142775
G75	G22	0.0315632361309512
G88	G93	0.03147964024993225
G77	G41	0.03147461368757888
G42	G45	0.031377858820018256
G52	G61	0.03137284015110593
G46	G21	0.031370167226673136
G2	G71	0.03136515698747705
G41	G27	0.031363472784051924
G44	G76	0.03135088405615299
G6	G48	0.03134850060211278
G16	G33	0.0313445858005629
G1	G89	0.03130210414987062
G66	G38	0.03124147799860773
G37	G12	0.031184871477059214
G69	G42	0.03118024410513176
G11	G38	0.031170329880798497
G75	G82	0.031150808901743692
G30	G81	0.031114970424359414
G50	G53	0.031100247556640166
G1	G48	0.03107744788629562
G6	G81	0.03099887838341925
G1	G6	0.030938879556606888
G45	G48	0.030918093537501867
G92	G34	0.03089578758721788
G18	G20	0.03089309762725439
G99	G86	0.03086926735187216
G83	G98	0.030857515214180217
G46	G51	0.03079006980257258
G62	G7	0.03076277371031553
G93	G35	0.030747291738013122
G83	G45	0.030732843494692092
G26	G8	0.030720559955610186
G79	G98	0.03071195392411684
G89	G1	0.03062601320525071
G80	G8	0.03062037660858895
G20	G87	0.03058214125374017
G18	G61	0.030565565869598424
G30	G78	0.030563930253732916
G75	G25	0.030489120378474694
G4	G5	0.03045968440856589
G98	G83	0.030448738422726537
G10	G59	0.03042917704491365
G8	G23	0.030375663258444804
G23	G8	0.030350734719518022
G48	G73	0.03028494165113028
G69	G66	0.030252322148392786
G26	G45	0.030249065160466597
G6	G94	0.030207480040848587
G24	G49	0.030178639951870298
G12	G73	0.030111139998437713
G94	G20	0.030073353962180336
G49	G39	0.030051557702067282
G19	G4	0.030051247488152442
G39	G13	0.030029620679150108
G60	G84	0.030019976668712162
G94	G71	0.02996788989560203
G40	G96	0.029929573577131316
G95	G96	0.029911238705146004
G4	G19	0.02990441982607723
G29	G73	0.029897634214943448
G24	G55	0.029866908267252447
G90	G85	0.029847733886637584
G8	G87	0.029846907308015685
G69	G77	0.029830533844400615
G68	G32	0.029817819219782542
G61	G73	0.029815348272474392
G12	G53	0.02981151693709035
G1	G72	0.029807185706766746
G29	G4	0.029767725036146452
G64	G12	0.029719588156580875
G36	G72	0.029653711983749834
G1	G60	0.029647658326208807
G93	G67	0.029626421983603643
G62	G49	0.029613264085419633
G54	G1	0.02959975695536826
G83	G78	0.029587698136277478
G33	G34	0.029565576090931207
G90	G39	0.029481585352038014
G33	G30	0.029440838782404905
G87	G8	0.02942943402321179
G61	G40	0.029398488374578494
G82	G35	0.029353832697342097
G45	G54	0.02925897945805431
G28	G81	0.02925825090445368
G94	G25	0.02924553909402417
G81	G91	0.029240470904943357
G43	G92	0.029180470267150673
G90	G46	0.02915234025558342
G60	G100	0.02915173559311176
G42	G99	0.029128044380828645
G66	G72	0.029081433065846752
G69	G94	0.02907067739906121
G35	G93	0.02904315887094278
G69	G100	0.029028190539214484
G12	G37	0.02897577816388551
G72	G9	0.028956858888325155
G64	G83	0.028953986241369467
G98	G43	0.028947769973233853
G5	G17	0.028942562379109554
G51	G46	0.028786093028165656
G72	G1	0.02869980513382534
G6	G7	0.028667156619442948
G88	G35	0.02865891168237546
G29	G77	0.02859395198345621
G83	G65	0.028577140331232
G14	G15	0.02857003539761846
G71	G2	0.028551304969407325
G31	G79	0.028519119554674822
G14	G99	0.028508492836631344
G40	G61	0.02847578310888116
G85	G5	0.028464268271984432
G36	G55	0.028417628313623808
G55	G36	0.02835706694041549
G100	G27	0.02833425293153925
G1	G45	0.028283231022160158
G30	G33	0.028251198433908713
G37	G51	0.028156744749295394
G74	G25	0.028116281884584766
G8	G38	0.028097296398027827
G69	G19	0.0280946164979601
G43	G95	0.02808258185034044
G22	G23	0.028080866868475766
G91	G7	0.028044444885643543
G37	G72	0.028039070742297934
G90	G91	0.02802217133251692
G84	G43	0.028010326447046673
G86	G17	0.027991106619151294
G23	G91	0.02795341921532927
G34	G11	0.027947597437938735
G53	G12	0.027935042033167958
G14	G45	0.02788493126761265
G13	G39	0.02785080026464414
G87	G23	0.02784236210681894
G52	G96	0.027837199926183845
G62	G10	0.027805156975072323
G49	G85	0.02768892552935592
G88	G84	0.027653960587409307
G9	G98	0.02765070773549273
G1	G87	0.027583150559425836
G16	G52	0.02755957292851224
G98	G72	0.027559446730073184
G7	G12	0.02755549233963227
G69	G83	0.0275416793797511
G9	G73	0.0275303085089623
G24	G23	0.027529900045631252
G7	G35	0.027508615599384882
G50	G2	0.027439674141419186
G55	G21	0.027426600398482784
G97	G88	0.027394018713509705
G79	G65	0.027389410274604533
G64	G1	0.02738934275918495
G72	G66	0.02731725996644358
G93	G45	0.027312949450736503
G8	G81	0.027241727429248772
G19	G77	0.027200194809268656
G12	G33	0.027180417370313698
G15	G39	0.027168188067264825
G44	G42	0.027126919215624094
G88	G86	0.027114619550499406
G59	G55	0.027075857128460598
G69	G13	0.027058325742663585
G1	G86	0.027043968870430892
G19	G27	0.027039960789665342
G76	G25	0.027025537035499248
G86	G13	0.026962033023047782
G60	G79	0.026915781978926304
G75	G2	0.026892966234966974
G64	G86	0.02686701986711033
G43	G65	0.0268667399204862
G63	G74	0.026854231965016132
G9	G65	0.02684466869715277
G19	G66	0.026781399046673766
G23	G22	0.026755334459392564
G80	G83	0.026752784093990994
G85	G62	0.02673941528425416
G44	G28	0.026728514619328056
G46	G16	0.026677053465221066
G65	G80	0.026667425721047987
G1	G99	0.026649900444133845
G27	G70	0.02664748519018718
G87	G48	0.026643157638429074
G36	G12	0.02662250850798014
G48	G11	0.026556759959084294
G49	G21	0.026554629542513766
G54	G72	0.026547473582815843
G22	G81	0.026535140296505062
G89	G16	0.026526171719467567
G14	G54	0.02650355271946931
G94	G22	0.026476110494605052
G48	G85	0.026447194554267143
G15	G13	0.026404869509954982
G93	G6	0.026388769715971185
G18	G97	0.026375777118597246
G95	G79	0.02635058386367398
G30	G19	0.026223984926696125
G41	G66	0.026200601890298273
G18	G74	0.02617400141151036
G26	G69	0.02616897799232251
G74	G18	0.02614289231771049
G91	G87	0.026140289363909896
G20	G93	0.02612682720788888
G24	G26	0.026108990431162608
G100	G80	0.026097429369921
G73	G49	0.0260964565309086
G41	G94	0.026077569764653457
G18	G76	0.02602370518865939
G22	G74	0.026021198398055386
G63	G5	0.02597948233343375
G52	G95	0.02595120762248221
G44	G91	0.02592742183536107
G30	G4	0.02592382087746766
G34	G93	0.02590101476236133
G30	G14	0.02580920026876607
G86	G22	0.025744815488811884
G26	G99	0.02573742568317802
G7	G58	0.025577521855867293
G63	G10	0.025538468027486577
G85	G16	0.025514688811925063
G35	G91	0.025505120169213098
G52	G97	0.02547552805386303
G20	G38	0.02545987434219353
G6	G85	0.025440815109606784
G89	G8	0.02542279073196075
G35	G88	0.025420019867556848
G72	G14	0.025399899192858878
G1	G38	0.025394376958680156
G93	G87	0.025384817470479753
G60	G64	0.025305620675084333
G75	G24	0.025289084878726168
G25	G63	0.025196031232185747
G4	G81	0.025176598886198245
G26	G81	0.02517267063618681
G5	G22	0.02513145089996916
G86	G35	0.025119453779064455
G53	G25	0.025089252021842777
G16	G17	0.025085599704038702
G30	G87	0.025081626406460663
G95	G91	0.025074943231913747
G7	G24	0.02502352203474269
G49	G7	0.024967676315138274
G1	G26	0.024964492670916376
G90	G51	0.024903928217464143
G60	G76	0.02484426104149539
G96	G40	0.02483851165423572
G43	G56	0.024835166170667805
G40	G84	0.024833310091024085
G61	G18	0.02483270832112183
G60	G69	0.024825497438911527
G68	G44	0.024741093110960097
G43	G18	0.02472248651105176
G39	G15	0.024681026178523115
G50	G12	0.024654730663706617
G13	G46	0.024635458785254846
G24	G7	0.0246076833584399
G65	G11	0.024599989780252
G73	G58	0.02458618744142776
G78	G83	0.02457820864987448
G98	G60	0.024563899957822512
G30	G86	0.024547514164720303
G18	G8	0.02453390744847482
G73	G9	0.024502674954666362
G32	G68	0.02447237661995294
G97	G29	0.02446248482914383
G1	G23	0.024443731498437215
G24	G28	0.02444092607448372
G89	G83	0.024436192992959033
G57	G95	0.024421222977548198
G100	G10	0.02441888513364802
G59	G61	0.02437228059785435
G74	G40	0.024371976933847954
G38	G11	0.024365183620101906
G18	G80	0.02435477285369091
G51	G39	0.024274828095553234
G31	G44	0.024215873225896023
G81	G23	0.024211558366174456
G61	G65	0.024158722441411783
G61	G97	0.02411333706487166
G87	G78	0.024112919960978686
G46	G13	0.024086262868739033
G40	G59	0.024062141607163887
G81	G49	0.024059151132554416
G80	G18	0.02405296723902062
G1	G81	0.024049671900576802
G96	G38	0.024045135705440618
G10	G58	0.02400936037134812
G83	G44	0.024005979590368837
G56	G59	0.023998360017336212
G59	G60	0.02397823584347463
G20	G96	0.023959288572594415
G53	G55	0.023927156185647527
G28	G14	0.023886952368336496
G33	G12	0.023880723134971565
G54	G81	0.023873334830050916
G59	G13	0.023869917888150665
G93	G69	0.023857425532210926
G61	G98	0.02378661407022266
G66	G69	0.023770578909493783
G8	G26	0.023758472516033524
G68	G67	0.023755431749239567
G4	G14	0.023753103962382536
G54	G64	0.02372307145810515
G53	G29	0.023715982026968462
G30	G31	0.023694503384045315
G52	G65	0.023678585931093024
G83	G86	0.023661808766582082
G14	G72	0.023619939720983793
G16	G41	0.023614636358264128
G43	G73	0.023611175314196722
G22	G91	0.023604300029417876
G5	G6	0.023597768135760158
G100	G53	0.02356964041768381
G19	G23	0.023541185612908376
G57	G45	0.02349204082853483
G14	G83	0.02348995552052724
G9	G46	0.02348755616562313
G76	G75	0.023475008854742824
G88	G97	0.02346410021922977
G32	G78	0.023445903566763574
G97	G15	0.0234358480436973
G76	G63	0.023425859816159147
G64	G17	0.02340089453196544
G86	G64	0.02339909771950859
G32	G4	0.02336444519139545
G25	G68	0.02336232261877781
G16	G50	0.023357498959238998
G65	G64	0.023345613081080067
G16	G68	0.023324163898395804
G5	G80	0.023304890254998347
G45	G57	0.02329932561526037
G85	G58	0.0232698208896948
G97	G52	0.023191515834717763
G26	G70	0.023190164406656066
G15	G90	0.02318178921537
G5	G4	0.02315355169162452
G4	G29	0.02313098840819411
G31	G83	0.023126191165977198
G98	G71	0.023120902872000793
G29	G55	0.02311562252409396
G33	G56	0.023109714934078446
G26	G23	0.023082128466646548
G5	G41	0.023079629247648507
G27	G41	0.023078958586042867
G53	G56	0.023068943043208983
G100	G18	0.02305650510037409
G87	G7	0.023031656381443496
G28	G2	0.02302955929185587
G92	G21	0.0229871704442053
G43	G71	0.02297609369439555
G78	G19	0.022975803939639702
G72	G98	0.022975795981827328
G45	G69	0.022916996513287064
G83	G32	0.022891262452620822
G9	G44	0.022886207761808643
G99	G23	0.022881781640061407
G14	G95	0.0228548349659167
G20	G78	0.022844255172422785
G53	G34	0.022825270969559268
G45	G93	0.022817012828188328
G16	G89	0.022814062050663643
G63	G60	0.022806764429982675
G81	G35	0.02279815900911501
G61	G19	0.022783318263719272
G88	G83	0.022772467519449374
G29	G27	0.022716364865673428
G95	G97	0.022707995922690672
G40	G10	0.022697282313031066
G74	G24	0.022683429508370174
G65	G90	0.022669518114847523
G93	G85	0.02266339454858609
G73	G91	0.02265908878486534
G13	G15	0.02263126732220611
G14	G44	0.02262861280505782
G55	G57	0.022624686695202623
G75	G41	0.02259026554346861
G96	G20	0.022588676430000246
G78	G67	0.02254613318742332
G26	G25	0.022510884770145314
G30	G54	0.022489235547853103
G64	G79	0.022476714012098283
G5	G63	0.022462855192941954
G67	G90	0.02245470289019814
G47	G3	0.02239341663753085
G33	G55	0.02239048415709901
G34	G37	0.022376247947590154
G34	G45	0.022369959029246274
G92	G57	0.022349436809856547
G93	G33	0.022334142759844303
