	TS_0_0	TS_0_1	TS_0_2	TS_0_3	TS_0_4	TS_0_5	TS_0_6	TS_0_7	TS_0_8	TS_0_9	TS_0_10	TS_0_11	TS_0_12	TS_0_13	TS_0_14	TS_0_15	TS_0_16	TS_0_17	TS_0_18	TS_0_19	TS_0_20	TS_0_21	TS_0_22	TS_0_23	TS_0_24	TS_0_25	TS_0_26	TS_0_27	TS_0_28	TS_0_29	TS_0_30	TS_0_31	TS_0_32	TS_0_33	TS_0_34	TS_0_35	TS_0_36	TS_0_37	TS_0_38	TS_0_39	TS_0_40	TS_0_41	TS_0_42	TS_0_43	TS_0_44	TS_0_45	TS_0_46	TS_0_47	TS_0_48	TS_0_49	TS_0_50	TS_0_51	TS_0_52	TS_0_53	TS_0_54	TS_0_55	TS_0_56	TS_0_57	TS_0_58	TS_0_59	TS_0_60	TS_0_61	TS_0_62	TS_0_63	TS_0_64	TS_0_65	TS_0_66	TS_0_67	TS_0_68	TS_0_69	TS_0_70	TS_0_71	TS_0_72	TS_0_73	TS_0_74	TS_0_75	TS_0_76	TS_0_77	TS_0_78	TS_0_79	TS_0_80	TS_0_81	TS_0_82	TS_0_83	TS_0_84	TS_0_85	TS_0_86	TS_0_87	TS_0_88	TS_0_89	TS_0_90	TS_0_91	TS_0_92	TS_0_93	TS_0_94	TS_0_95	TS_0_96	TS_0_97	TS_0_98	TS_0_99	TS_0_100	TS_1_0	TS_1_1	TS_1_2	TS_1_3	TS_1_4	TS_1_5	TS_1_6	TS_1_7	TS_1_8
G11	0.3724959	0.3731726	0.300644	0.5245527	0.4004372	0.3423243	0.3223806	0.3349593	0.3974982	0.3204362	0.4542089	0.420727	0.2472077	0.2136979	0.2219528	0.1677131	0.2074918	0.388117	0.3311343	0.2850745	0.4138159	0.3151047	0.4352411	0.3034336	0.3786165	0.2781468	0.382922	0.3683204	0.4211812	0.3081051	0.269531	0.3436423	0.3873524	0.3350033	0.3761963	0.3350357	0.3180269	0.3023838	0.4085907	0.4194173	0.3548826	0.4101775	0.3508392	0.3614812	0.3254526	0.4786983	0.5217555	0.5853476	0.6507395	0.5339042	0.3424487	0.3634679	0.3401567	0.339754	0.4674472	0.3782892	0.3408949	0.313347	0.2879522	0.3208271	0.3281605	0.4503066	0.4390345	0.3751189	0.4101624	0.3207336	0.3074281	0.3425147	0.3369728	0.3437643	0.2932472	0.3417694	0.3424083	0.3087847	0.3678987	0.3387493	0.3460162	0.4379145	0.1271892	0.1217862	0.1554404	0.1591628	0.1924524	0.4583545	0.3248757	0.4326845	0.3030107	0.3883698	0.3151962	0.4825693	0.3817816	0.4149077	0.3768482	0.4965491	0.4503831	0.3644067	0.338525	0.3351733	0.3638592	0.3289451	0.0705534	0.0716727	0.0689107	0.1745406	0.1170511	0.5444138	0.2761001	0.3981474	0.3134157	0.3512779
G12	0.1120946	0.1171978	0.13408	0.1357722	0.1064964	0.1244461	0.1860334	0.1434161	0.1320911	0.0877606	0.1323464	0.1801552	0.2594106	0.2639526	0.433611	0.4658774	0.4228159	0.3490925	0.2315499	0.1476691	0.1225401	0.1384441	0.1143373	0.1935995	0.2324292	0.3459892	0.3129423	0.2356262	0.1846813	0.1565322	0.0712793	0.1672268	0.153133	0.1224949	0.288995	0.2920122	0.2868212	0.316837	0.2761223	0.2852932	0.2604802	0.2324593	0.2085495	0.1154717	0.1640902	0.3748904	0.4387007	0.4638286	0.4446156	0.3937063	0.230896	0.2408094	0.1455156	0.1592446	0.2300309	0.1063609	0.0108757	0.0334936	0.0825275	0.0115491	0.0464168	0.2045454	0.1817286	0.187776	0.1285989	0.1966804	0.1521447	0.2076416	0.240768	0.2599789	0.2506625	0.2441627	0.273941	0.1421515	0.1882812	0.1534459	0.0982536	0.1256041	0.3208587	0.5391759	0.4886981	0.5353024	0.5746558	0.2846336	0.1342085	0.1245337	0.1821457	0.2015591	0.1407268	0.5414012	0.4926075	0.6623713	0.4944602	0.4313705	0.1917358	0.1827793	0.144895	0.1316835	0.1601952	0.1619375	0.4013687	0.2623774	0.3622982	0.3343994	0.4871468	0.1677287	0.125691	0.13181	0.1686193	0.2025239
G13	0.2099856	0.1897885	0.12567	0.1819184	0.1179667	0.1842578	0.2421298	0.2075223	0.2314205	0.1484134	0.1262685	0.1788706	0.3316505	0.4372008	0.4557999	0.3996256	0.4508873	0.3279193	0.3655341	0.2153889	0.2512976	0.2083674	0.1686735	0.2990135	0.3143819	0.3522122	0.2938023	0.4082707	0.2468597	0.2209887	0.1579949	0.2081096	0.2199211	0.2169978	0.291917	0.5035632	0.4386344	0.5899836	0.5120686	0.6488869	0.4028097	0.2157484	0.1700537	0.1584525	0.2130108	0.104856	0.1361597	0.1623773	0.1431474	0.180719	0.2249861	0.1814715	0.1103622	0.182717	0.2256318	0.1628658	0.1708149	0.1735424	0.2581609	0.1531303	0.1590382	0.2586201	0.2052291	0.2505801	0.180208	0.1771542	0.1864749	0.2804178	0.3028159	0.4121243	0.4637195	0.3803089	0.317604	0.314212	0.1780602	0.1213625	0.1190869	0.1925636	0.2016034	0.2492824	0.2139945	0.2452374	0.1882156	0.262134	0.1837844	0.123527	0.1551609	0.2109084	0.188908	0.2114258	0.2831164	0.3768962	0.4325052	0.4879209	0.4328028	0.2645646	0.2187411	0.1932463	0.2184654	0.1806698	0.1786524	0.0908593	0.0433538	0.0516647	0.076421	0.0669769	0.1225876	0.2547842	0.1736162	0.1431439
G14	0.3417709	0.2154831	0.3359157	0.3324427	0.2712651	0.3223128	0.3682078	0.3458983	0.2635776	0.2867545	0.2367162	0.4024341	0.2892113	0.3963905	0.384737	0.419435	0.2821181	0.381625	0.3282681	0.2476138	0.3202687	0.2800117	0.3091304	0.3441391	0.2839114	0.3004823	0.3697736	0.3142851	0.3193549	0.249237	0.3697028	0.2337213	0.3317994	0.380881	0.3102651	0.3312505	0.3646848	0.3995751	0.285072	0.4180235	0.3323807	0.322522	0.3628475	0.258122	0.3120532	0.2560956	0.2916342	0.3849051	0.3311066	0.3666956	0.3108081	0.2413772	0.2723258	0.2860689	0.2395877	0.3061178	0.2987564	0.304392	0.2704015	0.2796336	0.2859522	0.3448828	0.2588869	0.2839775	0.3674239	0.4181686	0.3083001	0.3404925	0.3209012	0.283325	0.424252	0.3221402	0.3376791	0.3081025	0.3620798	0.3014696	0.2889055	0.3163248	0.3691725	0.5303664	0.6069398	0.547639	0.6050326	0.2720935	0.3333752	0.2918396	0.3012289	0.3471806	0.3394688	0.3128601	0.2787615	0.3357198	0.3524496	0.3485117	0.4082088	0.3092644	0.3164158	0.2840361	0.3023487	0.2822804	0.3602185	0.3262355	0.2725048	0.2689681	0.2439923	0.2458024	0.2488256	0.2241071	0.352286	0.2521861
G15	0.1849939	0.2312442	0.1383567	0.1706051	0.1902695	0.1433188	0.1226814	0.2219221	0.1361843	0.2040569	0.1695076	0.1724905	0.1174055	0.1472137	0.2430966	0.2166661	0.2061385	0.1768329	0.1953043	0.2045967	0.156681	0.2083457	0.1610369	0.2215448	0.337413	0.3025893	0.3056686	0.2169059	0.2046168	0.2155072	0.146719	0.1211481	0.1238372	0.2186278	0.2921704	0.2676154	0.2680787	0.3042569	0.238957	0.248968	0.2374292	0.1616602	0.1541034	0.1602621	0.2281007	0.2364562	0.4110169	0.1728721	0.2917459	0.2215122	0.1472665	0.1857326	0.2233718	0.2445062	0.1333578	0.2379752	0.1711177	0.132094	0.1501827	0.1488061	0.1867627	0.1698787	0.125347	0.1951865	0.1684376	0.1641587	0.1430741	0.0571133	0.0664911	0.0632552	0.0626406	0.067174	0.1976679	0.1323198	0.1936012	0.2144996	0.2439497	0.1930047	0.6538804	0.5687759	0.5027924	0.5490528	0.5511032	0.2561745	0.1984242	0.2016664	0.1676881	0.1473845	0.1514464	0.2236485	0.3735308	0.2935151	0.269635	0.3239505	0.3268342	0.1996257	0.1891466	0.142033	0.1890378	0.1905676	0.1543695	0.2370967	0.3128582	0.3421841	0.2999789	0.2937079	0.242755	0.1310543	0.148681	0.1652422
G16	0.2388928	0.2807396	0.266248	0.2649154	0.2450962	0.2407089	0.2902922	0.352411	0.3388035	0.1958816	0.2293217	0.2891511	0.297679	0.3090611	0.2897488	0.3261898	0.2859818	0.4100272	0.3496556	0.2537805	0.3551717	0.2644098	0.2194943	0.2196954	0.2697291	0.2708356	0.278746	0.2792516	0.2970395	0.4039399	0.2238032	0.2597452	0.2914518	0.2312919	0.1531231	0.2030276	0.2191188	0.1871981	0.2504767	0.2853012	0.2881675	0.2649442	0.2557641	0.2923082	0.2296913	0.2398749	0.2611924	0.2465212	0.2190287	0.3420156	0.29636	0.3581945	0.2454077	0.2414016	0.2542934	0.2249193	0.2108983	0.2377931	0.2267409	0.2375549	0.204968	0.1702313	0.3038502	0.2168053	0.268042	0.2999632	0.3016397	0.3002949	0.2532291	0.2407049	0.3921193	0.3829524	0.3606456	0.2962254	0.2406597	0.2287122	0.2800466	0.255394	0.236508	0.2032234	0.2939888	0.1929801	0.1811006	0.1935053	0.2594364	0.246928	0.2702823	0.2003958	0.2131188	0.2286886	0.269897	0.2763257	0.1947655	0.2190611	0.2234835	0.2673898	0.240947	0.21206	0.2997447	0.2102754	0.2689544	0.277745	0.2546291	0.2719013	0.2894739	0.2311763	0.2869763	0.240472	0.2822144	0.2690044
G17	0.6579129	0.5665473	0.5649096	0.5965247	0.5516564	0.5594297	0.5699574	0.5325636	0.5210161	0.7483191	0.5487411	0.5367854	0.5119914	0.4879942	0.6492701	0.6825067	0.6840933	0.6451305	0.6026153	0.6700461	0.6865128	0.5707928	0.6591089	0.5144128	0.6611958	0.7254648	0.5533308	0.5202867	0.5990294	0.5969494	0.586202	0.6364387	0.5446286	0.5855643	0.5140751	0.5518707	0.5760433	0.6181023	0.7746144	0.6443394	0.5715109	0.6818654	0.497176	0.4927835	0.534937	0.5118737	0.5312933	0.5363168	0.6020219	0.5476312	0.5970447	0.6081557	0.6252046	0.6701382	0.75159	0.5183376	0.6900604	0.532581	0.5238662	0.5046211	0.5389152	0.5679273	0.5399096	0.6206963	0.566344	0.6478159	0.5475603	0.583097	0.6759198	0.7019216	0.7169073	0.8561904	0.6712457	0.5831746	0.5054936	0.498173	0.5639426	0.5557043	0.5227678	0.5230098	0.6141582	0.5598096	0.4113926	0.609147	0.6548426	0.5946466	0.621826	0.4904621	0.5947663	0.5382253	0.5107936	0.5183499	0.6766354	0.6228192	0.6165137	0.5130979	0.6104225	0.6199345	0.6561158	0.5590748	0.4581181	0.477414	0.564631	0.5020744	0.5669196	0.5905861	0.4951688	0.5201736	0.5251569	0.5983401
G18	0.3140046	0.2382123	0.120113	0.0427937	0.0146231	0.0221462	0.0562244	0.0813363	0.1568419	0.2488653	0.2357578	0.3608666	0.4138034	0.4533512	0.5162493	0.5679485	0.423359	0.4305552	0.4833929	0.3779095	0.3378843	0.3120111	0.2495439	0.355425	0.4953702	0.5325851	0.4765232	0.5232206	0.500892	0.4302796	0.3377417	0.3357535	0.3190917	0.3392968	0.2662268	0.2805966	0.5331553	0.4438843	0.4932528	0.2478045	0.1841146	0.2495272	0.277062	0.3813619	0.3576348	0.292805	0.3384052	0.3392666	0.3729615	0.2875306	0.3770855	0.3370749	0.3150845	0.3470011	0.3743878	0.3350133	0.3068529	0.3295399	0.3033058	0.330837	0.2696657	0.3318099	0.2359595	0.1681931	0.2463187	0.3659669	0.2954602	0.5051309	0.5396079	0.4630442	0.6184961	0.6345481	0.4370251	0.2778606	0.3704912	0.3409198	0.3381468	0.3032684	0.2324029	0.2378718	0.171844	0.2383003	0.1878535	0.182946	0.2872237	0.2842844	0.285638	0.2478147	0.3271483	0.310119	0.1512463	0.1320128	0.1944311	0.1772604	0.1311151	0.1263607	0.1582963	0.1814019	0.2111344	0.2940186	0.3047893	0.273838	0.2331597	0.2952884	0.1902656	0.2880153	0.3154769	0.2905711	0.3421985	0.3248902
G19	0.4985051	0.0774575	0.0168423	0.0174755	0.0232632	0.0316626	0.2380205	0.4274017	0.5117639	0.4760832	0.5037597	0.5594684	0.5633993	0.2641953	0.2674004	0.2736651	0.1648138	0.1137123	0.1858597	0.4520947	0.5228172	0.4997911	0.5521845	0.4612042	0.2057025	0.2884776	0.1857369	0.2509332	0.2854492	0.5014398	0.4997883	0.6013127	0.3716081	0.6460555	0.3314009	0.1543917	0.1472955	0.0929752	0.1035125	0.1767099	0.1037062	0.2936378	0.3441065	0.5712425	0.4906078	0.3696393	0.4362982	0.4268184	0.4080567	0.4679571	0.7529542	0.4953499	0.6050222	0.5967451	0.6130102	0.5773993	0.5063628	0.4446788	0.5382071	0.5997322	0.4604516	0.4799364	0.5308495	0.4239081	0.4898511	0.4371077	0.5623341	0.2752591	0.1826286	0.1827346	0.2107731	0.1440775	0.2436723	0.4612623	0.3664506	0.5313119	0.4596877	0.5153779	0.4076205	0.3191491	0.2443412	0.2329528	0.3394024	0.3164274	0.6503429	0.5897864	0.5368311	0.5363093	0.6924432	0.3842256	0.1161196	0.1374413	0.1599836	0.1538298	0.19399	0.1751306	0.2940785	0.4561556	0.5046955	0.5101802	0.4274887	0.4059345	0.4859609	0.4316569	0.4415586	0.6175315	0.5287823	0.5120611	0.5967965	0.4158221
G20	0.4018316	0.4360596	0.3909128	0.5145677	0.5371419	0.4198077	0.3989431	0.3586495	0.3305422	0.5010037	0.4178333	0.4904638	0.3659505	0.3618158	0.2959001	0.3083283	0.311588	0.2919559	0.3978824	0.4492765	0.3968215	0.3519373	0.4829895	0.3437736	0.3535471	0.4786882	0.4967856	0.4491514	0.5326673	0.4869816	0.4074824	0.2985231	0.3712156	0.414731	0.3551287	0.3336601	0.3730317	0.3960025	0.3537019	0.4521014	0.4927674	0.4650175	0.481728	0.4277944	0.5376321	0.3521311	0.5057316	0.3075897	0.4313996	0.4667035	0.4023542	0.4024591	0.5964147	0.5430328	0.3469864	0.5136596	0.4188213	0.2612838	0.2936917	0.3506906	0.4198292	0.4418449	0.4476783	0.3922785	0.399194	0.5702395	0.5581841	0.5612366	0.6483102	0.6138722	0.7708818	0.8822384	0.5137321	0.4233851	0.4208709	0.4333479	0.5230893	0.434516	0.4641499	0.3252662	0.4977866	0.4202366	0.4291048	0.4424908	0.4544807	0.501205	0.5168036	0.5839009	0.3918913	0.4196768	0.4110448	0.3905835	0.2828599	0.2918515	0.4030814	0.3614273	0.5366824	0.5295208	0.5300892	0.441784	0.4682799	0.5697585	0.5720367	0.5849773	0.5729932	0.5103614	0.4860356	0.5204586	0.6125683	0.4540029
G21	0.1863206	0.1713098	0.141175	0.1693919	0.1698108	0.154683	0.2342143	0.2040995	0.1795572	0.167497	0.1845003	0.1729031	0.0192743	0.1906186	0.0936877	0.1590219	0.1257439	0.3204377	0.183451	0.2132335	0.2321666	0.1603966	0.2637169	0.2286325	0.2490173	0.2780125	0.314539	0.1475866	0.2313865	0.2284523	0.2228221	0.1601112	0.1746686	0.2033652	0.4574521	0.6929654	0.7317853	0.5729693	0.707358	0.4786233	0.2778287	0.184251	0.2183394	0.1540957	0.215707	0.2898923	0.3555492	0.5315273	0.3709706	0.3504991	0.2057643	0.1624594	0.1583264	0.1949117	0.2575173	0.1656648	0.0176159	0.0125807	0.0115358	0.0246185	0.0159038	0.1950723	0.212689	0.2166351	0.2058617	0.1431462	0.2156349	0.3477105	0.3391557	0.3577614	0.4299878	0.4256038	0.3286812	0.309869	0.1891682	0.1399775	0.0821742	0.1603346	0.5935695	0.4964206	0.5084053	0.5395217	0.4727716	0.1965475	0.1990806	0.1908789	0.1736734	0.1912332	0.2021512	0.2109923	0.3789964	0.3907949	0.4590019	0.4344219	0.1902225	0.1678038	0.2434475	0.1468045	0.1151921	0.265241	0.1715762	0.101168	0.1073552	0.1325797	0.0897443	0.1634267	0.1210907	0.2118964	0.1864536	0.1875365
G22	0.1120579	0.1014853	0.113582	0.0984574	0.0787907	0.1929494	0.3013021	0.2874682	0.1068661	0.2204892	0.089629	0.1511768	0.2877465	0.4196883	0.5239119	0.5318218	0.5784234	0.5463688	0.4009633	0.3815952	0.2551392	0.1762446	0.0945748	0.6558169	0.5582721	0.6299293	0.5879096	0.7156877	0.3886429	0.1882886	0.3549166	0.197743	0.2355421	0.1165767	0.6274819	0.7280774	0.617162	0.6855285	0.6922561	0.4341422	0.4161852	0.2901623	0.2113018	0.1541943	0.1267381	0.2914369	0.2246904	0.3322218	0.2470841	0.2485923	0.2745515	0.1989094	0.0414757	0.085405	0.4189432	0.1633105	0.1288368	0.2374218	0.1543423	0.1350866	0.0581186	0.2589242	0.2071627	0.2729292	0.2338731	0.2163269	0.1214309	0.6467908	0.5806912	0.7083215	0.7260966	0.5935878	0.4324905	0.2890799	0.3152733	0.1179101	0.0539262	0.1287086	0.6636873	0.7229771	0.6262815	0.6145391	0.6711941	0.2967835	0.0613853	0.0621806	0.1284902	0.1422423	0.1467038	0.6391291	0.8023068	0.6102066	0.7010647	0.6078577	0.5102638	0.3432567	0.2532008	0.1415807	0.1105079	0.1067007	0.0761295	0.0372634	0.018279	0.0056527	0.0203113	0.0314754	0.1467561	0.2784595	0.1597176	0.1882697
G23	0.5144126	0.6340741	0.5380142	0.6743431	0.5511436	0.5248062	0.571064	0.466265	0.4860166	0.6106265	0.4847897	0.5688013	0.2654488	0.1986422	0.1422454	0.1610954	0.1701756	0.2971234	0.4949424	0.540261	0.5879658	0.5542376	0.5499502	0.2864446	0.3315513	0.2403704	0.2563806	0.2111409	0.4596077	0.5585931	0.5877354	0.5408227	0.5503001	0.5412646	0.3583914	0.1676364	0.1005915	0.0832728	0.1115877	0.2681614	0.4252433	0.5279782	0.6003838	0.6009819	0.5074412	0.6444451	0.6578063	0.5905207	0.7324739	0.6808227	0.5567984	0.5350088	0.6151259	0.4622061	0.4580556	0.5420539	0.5077661	0.7637373	0.5742121	0.5463176	0.5327829	0.4320427	0.6161508	0.4619962	0.6447386	0.5920539	0.5175851	0.1736448	0.1459793	0.0924493	0.1124736	0.1378223	0.5134311	0.539881	0.537239	0.5710105	0.5606677	0.5526874	0.5249134	0.4813699	0.6099996	0.4929554	0.5280799	0.4800313	0.5275449	0.6301815	0.4643397	0.5621751	0.5840195	0.4669118	0.4275889	0.3855062	0.4056884	0.3821871	0.3946868	0.4717349	0.6230133	0.6221199	0.6745972	0.4788859	0.2732343	0.2028854	0.2182707	0.1347475	0.1576812	0.6391358	0.5422097	0.5445167	0.5819383	0.5333182
G24	0.5752389	0.4928046	0.5544671	0.6636548	0.5407914	0.3806402	0.2498306	0.3707851	0.4737288	0.5239497	0.5012239	0.4749215	0.4012904	0.1465807	0.1421325	0.1507568	0.2178135	0.1763708	0.3932491	0.3631968	0.3604904	0.4512097	0.551186	0.3097242	0.2927199	0.2164228	0.2376841	0.3091201	0.2676686	0.4778932	0.3751642	0.3074541	0.3474179	0.4707158	0.6123019	0.395009	0.5151859	0.4960187	0.5731585	0.3533296	0.2221945	0.2910505	0.2918911	0.348124	0.5084413	0.4786203	0.7487029	0.7291016	0.6907447	0.7989475	0.5083128	0.3874296	0.5338452	0.7212141	0.3517915	0.5274105	0.2855677	0.2289972	0.2886281	0.3310667	0.4293099	0.3675549	0.4113647	0.3679423	0.3560525	0.3846863	0.5377814	0.1538311	0.3015263	0.2678181	0.2386231	0.2499732	0.420149	0.3380626	0.2746254	0.5311334	0.5929105	0.4173871	0.2550487	0.2360882	0.1955088	0.2676577	0.2626964	0.4515292	0.5536651	0.650354	0.4309181	0.5101954	0.4410121	0.4358647	0.636795	0.608401	0.722562	0.6712101	0.3716794	0.2378603	0.3095931	0.4765279	0.779598	0.5290701	0.6290969	0.6393054	0.5854798	0.7209236	0.7229478	0.5719767	0.6144153	0.5068191	0.5309907	0.3895728
G25	0.7990657	0.499375	0.6298326	0.7038715	0.644111	0.7700112	0.6794771	0.6589723	0.6896799	0.5933384	0.4704041	0.669061	0.5740326	0.7064917	0.5503451	0.6475011	0.756743	0.7091047	0.5493228	0.6458979	0.5280679	0.7290195	0.6529503	0.6060523	0.6198453	0.7301856	0.7203773	0.6874998	0.6712316	0.6068623	0.5715549	0.5849177	0.5229974	0.6560374	0.5877216	0.6305448	0.6262587	0.704871	0.6916338	0.5833907	0.6655239	0.6918082	0.6923283	0.5776362	0.6097981	0.6318548	0.5706663	0.6351603	0.5589535	0.5651618	0.6408599	0.6319268	0.6453993	0.5891974	0.5646239	0.5592092	0.6645009	0.5554025	0.5915739	0.6374843	0.6183472	0.6050679	0.7760737	0.5888449	0.6173381	0.6009974	0.585128	0.6611735	0.7266984	0.6635449	0.6217155	0.6144107	0.6872303	0.6285036	0.6344626	0.5450854	0.5362745	0.6269943	0.322065	0.2284736	0.2468742	0.2988712	0.2918219	0.6123585	0.6688463	0.5742122	0.4785078	0.6593861	0.5450792	0.4726068	0.7291034	0.7256772	0.7290799	0.7938205	0.743119	0.6583619	0.6367251	0.6220966	0.6471196	0.6486063	0.5890514	0.4012385	0.5470722	0.4482272	0.4668157	0.3786997	0.5533938	0.441708	0.4833927	0.5585735
G26	0.7929971	0.7403632	0.7262841	0.665226	0.6898481	0.6350857	0.5799118	0.6507928	0.6032383	0.5880579	0.6355274	0.7097452	0.56008	0.584936	0.8160435	0.6518287	0.5917359	0.5012799	0.53917	0.6713301	0.6701822	0.6714416	0.7584936	0.675515	0.6523887	0.5759722	0.5688293	0.4980571	0.5867582	0.6204008	0.67271	0.705248	0.6934277	0.5903785	0.7881699	0.6620028	0.659203	0.6855913	0.6410858	0.7737062	0.5428717	0.8525438	0.7083383	0.6163414	0.6414128	0.6412513	0.6988843	0.6173042	0.5163214	0.5953816	0.4799015	0.5177211	0.6690029	0.4975761	0.5793577	0.6372865	0.5946299	0.721121	0.7885601	0.6436127	0.7432507	0.6168116	0.7144709	0.5441623	0.6728193	0.678434	0.6363253	0.6331786	0.7358072	0.6069325	0.5509269	0.5693317	0.5826856	0.5543141	0.6232504	0.7153406	0.7868891	0.7428664	0.5343226	0.4351639	0.459045	0.3666444	0.4263412	0.6459098	0.7138755	0.6676624	0.6340977	0.6365783	0.6440721	0.4142463	0.3641124	0.3260897	0.4492716	0.3912566	0.6209958	0.7715355	0.7781385	0.7181079	0.7114214	0.6720042	0.3319856	0.3795219	0.2251882	0.1569376	0.10487	0.4195475	0.4841073	0.5592584	0.5611979	0.6222119
G27	0.3091971	0.2683024	0.2228226	0.245221	0.3771907	0.299283	0.2632743	0.2906625	0.2295379	0.3922127	0.2767577	0.360697	0.5301247	0.629357	0.5292826	0.5778424	0.5383774	0.4264783	0.396502	0.2849001	0.2909657	0.383566	0.3493466	0.2284988	0.3443964	0.2526947	0.2183969	0.297958	0.2955334	0.3013039	0.2484398	0.3060011	0.3117249	0.3691325	0.6379737	0.5861522	0.5801274	0.6532927	0.6928103	0.4429945	0.3468435	0.3542604	0.2336755	0.33046	0.3604836	0.4905761	0.4634837	0.5236859	0.505173	0.5410827	0.3553703	0.3163817	0.3266314	0.3896955	0.2925012	0.3719036	0.2528834	0.4205552	0.2926164	0.2323519	0.2207421	0.3010782	0.2610152	0.2388604	0.323735	0.2873728	0.3939034	0.6858883	0.6356274	0.5789887	0.5197373	0.5368274	0.4036946	0.3124845	0.2860528	0.3210449	0.281107	0.3398124	0.3656601	0.33423	0.3818164	0.3796121	0.3210606	0.2616414	0.3064222	0.2267361	0.280543	0.2587407	0.2754968	0.2956783	0.3338709	0.2358649	0.2846942	0.2777855	0.3003464	0.3126619	0.2866178	0.2443736	0.28563	0.3481505	0.2924338	0.2525169	0.1693012	0.310294	0.208143	0.278876	0.2427672	0.3453731	0.3208052	0.2700103
G28	0.4977983	0.4544461	0.3797945	0.5628567	0.4800411	0.5384522	0.658953	0.4730722	0.5462396	0.484273	0.6482615	0.4771811	0.5130948	0.5206857	0.5503424	0.5790178	0.4841885	0.577708	0.4628743	0.5940375	0.5289706	0.4735166	0.4891816	0.292467	0.3049318	0.3172342	0.3377808	0.275928	0.4406383	0.5355204	0.5839479	0.5682222	0.5314797	0.4528012	0.5222979	0.6022599	0.4573312	0.4696481	0.5102451	0.5182576	0.4253652	0.5208231	0.5640993	0.6156442	0.5759439	0.2947628	0.3060081	0.2431114	0.212574	0.2306038	0.5120207	0.5305757	0.4665303	0.5873855	0.5826782	0.6363525	0.4969313	0.4556162	0.5496106	0.4665563	0.4890099	0.4585243	0.499649	0.433637	0.5793954	0.5131616	0.5559197	0.5679945	0.5588837	0.6051525	0.5815936	0.5516374	0.5994379	0.4455488	0.4654684	0.4755572	0.4863712	0.488243	0.4736451	0.4573689	0.4447242	0.5244074	0.616563	0.4370784	0.5488284	0.5518955	0.5692041	0.5221285	0.5700542	0.7234835	0.7428304	0.7383921	0.661558	0.6627804	0.5518312	0.5722774	0.5664214	0.6259357	0.5596915	0.5857867	0.5305392	0.5422765	0.5654496	0.5036217	0.4003254	0.6193485	0.5270762	0.500921	0.4793539	0.5096017
G29	0.0710179	0.0661389	0.0516239	0.0588461	0.0707841	0.1629793	0.0464178	0.0597249	0.0755854	0.0708177	0.0819793	0.0908426	0.4477919	0.6639663	0.6570558	0.5626122	0.6791749	0.207742	0.1150502	0.0946514	0.1028401	0.0583417	0.0723488	0.2749246	0.290499	0.3231339	0.4044377	0.3573419	0.1614445	0.0528195	0.0638579	0.0742798	0.0739041	0.1173003	0.2688793	0.3893258	0.4506209	0.4535861	0.4764249	0.2938446	0.1777407	0.1267112	0.0561564	0.0744582	0.0582333	0.1541027	0.2577021	0.1593668	0.2000311	0.2764061	0.1905442	0.0816809	0.0630079	0.1098449	0.129626	0.0572802	0.0500016	0.0493204	0.0347623	0.05566	0.0343645	0.0642125	0.0702282	0.0453394	0.0510096	0.1065055	0.0510512	0.1443916	0.2964996	0.2875233	0.2720385	0.2806986	0.2507362	0.1113923	0.0613978	0.0542098	0.0517966	0.0513023	0.0759228	0.1008651	0.0701417	0.1225589	0.1485215	0.0761243	0.0428816	0.0369622	0.0668722	0.0342409	0.0641947	0.2738579	0.2542715	0.2528119	0.2304062	0.2275833	0.1395599	0.0788301	0.0427414	0.0749158	0.0520262	0.0822224	0.1051325	0.0543804	0.0608207	0.0287177	0.0490754	0.0253643	0.0402652	0.0583886	0.04615	0.0539606
G30	0.0012621	0.0086351	0.0087781	0.0052621	0.0064513	0.0053573	0.0141118	0.0043309	0.0028763	0.0022597	0.0012712	0.000709	0.0002673	0.0037983	0.0017871	0.0013607	0.0080684	0.0039956	0.0145443	0.0112107	0.0062379	0.0019187	0.0009036	0.0311581	0.0788868	0.0669353	0.0430476	0.0785571	0.0188595	0.0061432	0.0048546	0.0004581	0.0055957	0.001016	0.3908632	0.3196781	0.319786	0.2301469	0.2974339	0.0435543	0.0055316	0.0114374	0.0033991	0.0071225	0.0041422	0.1613905	0.1775274	0.1493623	0.1635393	0.1951824	0.0458354	0.0019968	0.0040962	0.0044186	0.0065212	0.001709	0.0121769	0.0011729	0.0073506	0.0022451	0.0053451	0.001427	0.0031397	0.0002379	0.0038374	0.0091726	0.0005933	0.1173104	0.1208308	0.169929	0.1214643	0.2214073	0.0127344	0.0005077	0.001451	0.0023193	0.0052743	0.0019807	0.0043779	0.0065606	0.0120757	0.0032163	0.0039959	0.0033397	0.0024088	0.0033714	0.0045758	0.0071131	0.0007645	0.0042585	0.0033252	0.0022781	0.0014921	0.0026512	0.0019889	0.0046298	0.0052768	0.0007829	0.0045504	0.0044504	0.3131246	0.3543983	0.4121713	0.3541806	0.3353731	0.0565537	0.0140093	0.0237801	0.016925	0.009747
