edge_name,op,inf,grnboost,genie3,grisli,grnvbem,leap,pidc,ppcor,scode,scribe,ss_cor,ss_ranked,edge_exist
G67_G88,0.006384212113244,0.0,0.2219242901006379,0.0018898280142831,5659.0,0.0,0.410786590788254,1.6565277478188036,0.0,0.666650538002932,0.22585835903589,0.23727192316001058,-0.29512151215121507,0
G67_G89,0.0081923223775339,0.0,1.0879183855214485,0.0053872184464213,366.0,0.207702,0.186787543225941,0.5754740480231835,0.0,0.0294667541976853,0.0943242601919661,0.00994359431821577,-0.1464146414641464,0
G67_G90,0.0096860759782218,0.0,0.2197052102651916,0.0042353134799017,9187.0,0.515802,0.30237139185553,1.3470990633280715,0.0,0.452872991224436,0.113519197010907,0.006060491594220417,-0.00804080408040804,0
G67_G91,0.0043025376768588,0.0,0.7316193091935761,0.0051980772463395,8093.0,0.155298,0.199951258047344,0.9252059161564226,0.0,0.0480552668054173,0.0321946248082373,0.006137825124226511,-0.027554755475547553,0
G67_G92,0.0069304404851727,0.0,0.9899611755079688,0.0122294757689471,3596.0,0.147024,0.141272243839809,0.4470964292091776,0.0,0.0621266792316587,0.0341862449625639,0.0026666265631970325,-0.06699090006300797,0
G67_G93,0.0063354653512771,0.0,0.5108034589595408,0.007338748268454,270.0,0.515362,0.28000254452992,0.0316840233983927,0.0,0.0392007468286592,0.102005490772821,0.03132082068393253,-0.17227722772277226,0
G67_G94,0.0109967118653507,0.0,1.1431974283398574,0.0059598541078894,3406.0,0.158476,0.267326445844119,0.5610787137135594,0.0,0.242788643656769,0.180211326704231,0.033831667731579466,0.14477047704770477,0
G67_G95,0.0047467223737069,0.0,1.5238771666544038,0.0091819925435202,167.0,0.124871,0.200938610944837,1.0922900079117182,0.0,0.0393440196489097,0.0355149377562936,0.031699922757454854,-0.1623042304230423,0
G67_G96,0.0091806344286808,0.0,1.6742245305070178,0.0112357489307701,127.0,0.765388,0.189450106680382,1.262203486767736,0.0,0.164164768320107,0.035981074376856,0.046658908570332495,0.17543354335433542,0
G67_G97,0.008586895973867,0.0,0.4552636998364707,0.0042879200260204,1574.0,0.138068,0.211933799219366,0.5870772760850778,0.0,0.0702230779171606,0.0316270290266796,0.016375438087068695,-0.09232523252325231,0
G67_G98,0.0125830764873364,0.0,0.3716602018085054,0.0038163108902991,4386.0,0.91728,0.217377089359256,0.0486424336176543,0.0,0.0768373565943223,0.0572050489469973,0.029893950052132676,0.08457245724572457,0
G67_G99,0.008427989824823,0.0,0.9218403569217916,0.0098422767639331,34.0,0.230793,0.341742555606784,1.1065035310143527,0.0,0.0351323174151577,0.0581159520376326,0.011756586101862677,-0.098013801380138,0
G67_G100,0.0096339521462234,0.0,0.122047496442809,0.0093876967484321,1625.0,0.460452,0.10641960063997,0.416500665243577,0.0,0.0796494222584285,0.0199813446659504,0.018118700915977313,0.181026102610261,0
G91_G1,0.0462643189467996,0.0,1.2650125867065145,0.0163306146265958,6211.0,0.146981,0.465972325371278,1.84968859795256,0.0,0.511835935076935,0.0360492248705695,0.001691236575444192,-0.04441910713710912,0
G91_G2,0.0499747331235297,0.0,0.3939188364265657,0.0032797832125263,9542.0,0.949407,0.23202782880857,1.7919541820080085,0.0,0.539788763353159,0.069498130225807,0.0008546301324759957,0.008088808880888088,0
G91_G3,0.0760005522053296,0.5876581968017267,2.162887575100047,0.0150190095841372,3610.0,0.999995,0.558965651609625,1.914141071610609,0.0,0.265089825806876,0.0470657610003513,9.598953339891017e-06,0.0547134713471347,0
G91_G4,0.043824357442665,0.0,8.057903692536236,0.0293185971959922,7854.0,0.897613,0.293312352859129,1.807367404212859,0.0,0.440247001907897,0.0292617938923789,0.029561101400753523,0.24101482452801104,0
G91_G5,0.0038191130442356,0.0,0.1493065166618364,0.0022858319911144,1293.0,0.987136,0.210800358286528,1.7335528048988311,0.0,0.0987107405259251,0.0594183419750338,0.008951449209235051,-0.08217221722172216,0
G91_G6,0.0763289815002022,0.0,1.0003074061439725,0.0099134154559529,9866.0,0.979598,0.486688368703242,1.8305643202458688,0.0,0.498383752542435,0.0260465767477599,0.005493679156825398,-0.04472847284728473,0
G91_G7,0.0041013989193054,0.0,3.6524593761725095,0.0072432849530743,7974.0,0.719604,0.183665708188403,0.6160313745019541,0.0,0.469222838377176,0.0525808830493132,0.003265768316526126,-0.03987998799879987,0
G91_G8,0.0262718642068404,0.1952908859020896,0.5748321553412593,0.0029303240622208,8970.0,0.683623,0.45733309766121,1.8512448378855604,0.0,0.685525426106369,0.145899327314933,0.0006426947349983219,-0.06377205435712201,0
G91_G9,0.0062900207729161,0.0,0.3521140951537101,0.0043471669700314,7403.0,0.616067,0.145300223782532,0.2713990344026735,0.0,0.283496955924703,0.0660497998734381,0.0034561279383727344,-0.020090009000900088,0
G91_G10,0.0039963002463302,0.0,1.1849631335424056,0.0035313278889895,2373.0,0.105068,0.105644950233926,0.1079618382170426,0.0,0.3037331839577,0.0527966923598948,0.0033341381803380092,0.05587758775877587,0
G91_G11,0.0030081517687218,0.0,7.38794393116536,0.0211110508258931,2923.0,0.554606,0.162879837773343,0.1890129208043576,0.0,0.203443323166516,0.0118433741464387,0.0038518370746929388,-0.028190819081908187,0
G91_G12,0.006245905786506,0.0,0.3465079284225754,0.0025857537987956,1750.0,0.940966,0.195303359195187,0.1058643994840325,0.0,0.66690984616947,0.0644604999927109,0.0009853309761066122,0.22625862586258624,0
G91_G13,0.0042393616102718,0.0,0.6826633828717033,0.0019223189516801,7571.0,0.310106,0.222747963208768,0.1225088227652992,0.0,1.03315912667377,0.0895034484408841,0.00015059347980598826,0.07457962677147639,0
G91_G14,0.0061163103132699,0.0,2.842034069572772,0.0127040923922119,6325.0,0.33805,0.279913395108183,1.72570794615205,0.0,0.476096327240526,0.0722776133845374,0.0004271225955887935,0.011785178517851784,0
G91_G15,0.0038269764818587,0.0,3.798919521543557,0.00665694465358,1898.0,0.863421,0.20574179264655,1.4607694413984378,0.0,0.472903706873431,0.0060021501397205,0.0010981182272049256,-0.08205220522052205,0
G91_G16,0.0057260735492218,0.0,1.092524758486924,0.0057204419673908,1718.0,0.563708,0.243102373756424,1.2753124996549812,0.0,0.306702451243269,0.0941219379245635,0.0041638382448043,0.02629462946294629,0
G91_G17,0.0083143986479499,0.0,0.7229709666985068,0.0067368904674468,3296.0,0.942199,0.162656542692446,0.2975272930611833,0.0,0.31815314870895,0.0471204756574323,0.004926995015399323,-0.051126426491117996,0
G91_G18,0.014263162371319,0.0,0.8921229402372786,0.0065249918697482,3186.0,0.324462,0.176864108139137,1.7287858486587024,0.0,0.118248844877008,0.115542831558828,0.005216079242457453,0.1293249324932493,0
G91_G19,0.0083857096978386,0.0,2.497416187221488,0.0067557038563173,4250.0,0.834664,0.295460418701374,1.5594962914377437,0.0,1.43442492279493,0.134112442038334,0.0001006111152324644,0.05087308730873087,0
G91_G20,0.0184968916507805,0.0,1.16205084382569,0.0050987995040767,8275.0,0.496478,0.181306856266581,1.814108197933315,0.0,0.519740163428669,0.112964348232746,0.00018369144467933628,-0.06153015301530152,0
G91_G21,0.0048059557611378,0.0,0.3821119980670326,0.0034585377087553,9496.0,0.76794,0.226426341088698,0.5887802763724332,0.0,0.853035647627503,0.155124840515645,0.009583699784061941,0.11350735073507351,0
G91_G22,0.0049016115447822,0.0,0.5518906464263984,0.0025065662535425,6767.0,0.766922,0.211067724048728,1.6291667997323889,0.0,1.1060446140075,0.0576275227109586,0.0027125311315391617,0.12113608983178206,0
G91_G23,0.0030293386226836,0.0,0.0752233792138399,0.0028458738517312,4240.0,0.391838,0.210410231227282,0.8383442119251581,0.0,0.744706038009479,0.0603495110623602,0.020918900484582156,-0.17554704908713942,0
G91_G24,0.0057309961798894,0.0,0.7098949413120719,0.0050143218091096,3149.0,0.997334,0.329701241563954,1.416682594768797,0.102092622111932,0.381249021610311,0.104043096197713,9.631473529711863e-06,-0.06199819981998199,0
G91_G25,0.0100482242264553,0.0,0.3275103543524247,0.005112258733233,2450.0,0.359146,0.132731666350003,0.1876024194923857,0.0,0.375398826712821,0.0090200241217096,0.006789858578415071,-0.017413741374137412,0
G91_G26,0.0053165807909556,0.0,0.1425929143906406,0.0030689398881184,6078.0,0.998756,0.114234781125073,0.6106619637650559,0.0,0.1167553889631,0.0367143552152131,4.374424116102581e-06,0.09686056213803666,0
G91_G27,0.0536239371926526,0.391229274992642,0.2679340063302138,0.00400458806558,4590.0,0.802208,0.534868313872624,1.9518858196674247,0.0,0.284768462783967,0.0240518385077754,0.007660032198608103,0.08228655571799055,0
G91_G28,0.0085110563686586,0.0,0.4245124049815855,0.0037394889766048,1674.0,0.80776,0.126198251554926,0.7478204932053738,0.0,0.0630968951963402,0.0118980911957579,0.005077709423634526,0.04759675967596759,0
G91_G29,0.0054252718561011,0.0,5.408737621326536,0.0196267528103731,1745.0,0.381954,0.188974805731922,1.1059804870163337,0.0,0.641132656802408,0.165546312412712,0.0013018106733471942,-0.005824427834679717,0
G91_G30,0.0021602120241903,0.0,0.837226126825549,0.001670530965182,3209.0,0.882212,0.179509777928401,0.3742664949263806,0.0,0.602959364870813,0.0495597268211897,0.007019944563755194,-0.07176717671767176,0
G91_G31,0.0070473921927717,0.0,0.3711227524744354,0.0024929331187299,8477.0,0.6928,0.207068138569051,1.0790419655264785,0.0,0.908779864336731,0.087777635765374,0.006457805666309841,0.028982898289828977,0
