	TS_0_0	TS_0_1	TS_0_2	TS_0_3	TS_0_4	TS_0_5	TS_0_6	TS_0_7	TS_0_8	TS_0_9	TS_0_10	TS_1_0	TS_1_1	TS_1_2	TS_1_3	TS_1_4	TS_1_5	TS_1_6	TS_1_7	TS_1_8	TS_1_9	TS_1_10	TS_2_0	TS_2_1	TS_2_2	TS_2_3	TS_2_4	TS_2_5	TS_2_6	TS_2_7	TS_2_8	TS_2_9	TS_2_10	TS_3_0	TS_3_1	TS_3_2	TS_3_3	TS_3_4	TS_3_5	TS_3_6	TS_3_7	TS_3_8	TS_3_9	TS_3_10	TS_4_0	TS_4_1	TS_4_2	TS_4_3	TS_4_4	TS_4_5	TS_4_6	TS_4_7	TS_4_8	TS_4_9	TS_4_10	TS_5_0	TS_5_1	TS_5_2	TS_5_3	TS_5_4	TS_5_5	TS_5_6	TS_5_7	TS_5_8	TS_5_9	TS_5_10	TS_6_0	TS_6_1	TS_6_2	TS_6_3	TS_6_4	TS_6_5	TS_6_6	TS_6_7	TS_6_8	TS_6_9	TS_6_10	TS_7_0	TS_7_1	TS_7_2	TS_7_3	TS_7_4	TS_7_5	TS_7_6	TS_7_7	TS_7_8	TS_7_9	TS_7_10	TS_8_0	TS_8_1	TS_8_2	TS_8_3	TS_8_4	TS_8_5	TS_8_6	TS_8_7	TS_8_8	TS_8_9	TS_8_10	TS_9_0	TS_9_1	TS_9_2	TS_9_3	TS_9_4	TS_9_5	TS_9_6	TS_9_7	TS_9_8	TS_9_9	TS_9_10
G11	0.2964504	0.2858063	0.3078247	0.2538886	0.3522118	0.3278627	0.2870479	0.2532887	0.2866074	0.289286	0.3727508	0.3760277	0.2854722	0.3600901	0.3710118	0.2981754	0.2497035	0.2466133	0.2250028	0.3059731	0.275182	0.3308303	0.2458777	0.3729513	0.5204847	0.617855	0.4953759	0.6181397	0.4240539	0.2433437	0.2851025	0.1912372	0.2297416	0.3715599	0.284153	0.2889912	0.3015258	0.2329082	0.2819869	0.2709912	0.2667193	0.2833864	0.2697279	0.3413105	0.3009693	0.0491522	0.0423247	0.0432762	0.0287199	0.030799	0.3149473	0.3067219	0.3298711	0.2574831	0.2466497	0.4155427	0.4190218	0.2963842	0.3333131	0.2818651	0.3119946	0.3297908	0.2718278	0.2511304	0.302433	0.2581323	0.2915705	0.2142344	0.2559117	0.2732165	0.2375379	0.3246902	0.2762477	0.2782351	0.2248597	0.255072	0.2281041	0.4097947	0.0161785	0.0041072	0.008885	0.0094415	0.0059673	0.3718323	0.2342942	0.3044428	0.3478165	0.3289047	0.2922906	0.1981673	0.1443388	0.1816239	0.1301355	0.1551868	0.2335616	0.2824129	0.2718475	0.2624345	0.3120141	0.329108	0.3774922	0.2580703	0.4023915	0.3030015	0.2886627	0.2991102	0.2696499	0.3136961	0.2686151	0.2770097
G12	0.0081973	0.0042453	0.0479161	0.01495	0.0041767	0.0012806	0.014023	0.0267289	0.0144419	0.0093215	0.0020266	0.0361562	0.0152497	0.0096252	0.0045351	0.0175611	0.00688	0.0077032	0.015998	0.0154173	0.015649	0.0063578	0.0069202	0.0081269	0.0441265	0.0594379	0.0890876	0.0658742	0.0282148	0.0059797	0.0026463	0.017761	0.002715	0.0169863	0.0131771	0.011484	0.0016504	0.008077	0.0025368	0.0077882	0.0134777	0.0104065	0.0123145	0.0056325	0.0168056	0.0089728	0.0194603	0.0180354	0.0302566	0.0283621	0.0462907	0.0118631	0.003396	0.0061028	0.0069414	0.0148413	0.0060701	0.0087323	0.0082795	0.0021519	0.005535	0.0031377	0.0010925	0.0018356	0.0160394	0.0044998	0.0130759	0.0181395	0.0028465	0.0052411	0.0091658	0.0032174	0.0045952	0.0057877	0.0021722	0.0041161	0.0078285	0.0168533	0.0372801	0.189207	0.3027371	0.3019439	0.2664404	0.0441769	0.0146551	0.0159326	0.0067447	0.0058841	0.0076221	0.0008564	0.0017535	0.0034378	0.0001647	0.0002808	0.0015034	0.0048744	0.0133677	0.0057861	0.0179305	0.0082533	0.0206546	0.0265043	0.0050319	0.0101907	0.0070917	0.0086725	0.0050378	0.0056706	0.0009705	0.0062215
G13	0.7287362	0.7220925	0.6670912	0.560378	0.5192429	0.5683547	0.5704647	0.5954473	0.6201886	0.7185605	0.5991973	0.6991598	0.6496531	0.729604	0.670201	0.6645559	0.5433076	0.5436871	0.6815388	0.7169516	0.7804141	0.6377545	0.7127367	0.6470263	0.207265	0.1374229	0.0832477	0.0620094	0.327859	0.5725931	0.5778822	0.5195436	0.620252	0.5766449	0.7648928	0.6784278	0.8657039	0.576849	0.5937105	0.683871	0.6333917	0.5690096	0.6277849	0.660717	0.6839292	0.6288775	0.4962435	0.3497489	0.3000265	0.4611372	0.6972456	0.53952	0.6304403	0.6602894	0.6423229	0.6690979	0.6643327	0.6924556	0.6088601	0.5920684	0.5739996	0.614064	0.5957151	0.6205615	0.5925967	0.652451	0.7375082	0.6432585	0.6991098	0.6604999	0.6364623	0.6406732	0.648806	0.642721	0.6718361	0.6275751	0.6200861	0.6136146	0.5672724	0.2170644	0.0915652	0.062665	0.0511279	0.559873	0.5840511	0.5096899	0.7199028	0.6915451	0.6867135	0.5902758	0.718617	0.679199	0.6197155	0.6146869	0.6693258	0.7235219	0.6545295	0.6353848	0.6933984	0.673608	0.6356253	0.6322991	0.5790395	0.7743606	0.7273496	0.5987903	0.7365668	0.7050629	0.7239313	0.5708186
G14	0.4384839	0.3804414	0.5541463	0.5058314	0.4632178	0.4582469	0.5053052	0.5122929	0.4116809	0.5269271	0.4313347	0.4498376	0.450685	0.4435027	0.4006923	0.4790691	0.4567654	0.4191124	0.3781877	0.4244847	0.3965635	0.4109916	0.5067158	0.5257572	0.5840982	0.5451039	0.485722	0.5155504	0.2490391	0.4047523	0.4375302	0.4611723	0.440732	0.3956674	0.6796478	0.6251842	0.613966	0.620103	0.641761	0.4777617	0.47855	0.4770949	0.4926883	0.5089934	0.4007733	0.4225059	0.2662081	0.2942633	0.2473524	0.2825465	0.2544495	0.3596895	0.5235733	0.4821273	0.5314437	0.4349893	0.4200708	0.4016417	0.3499369	0.3618662	0.5002081	0.374527	0.4111306	0.4127162	0.5072811	0.2865856	0.418999	0.4498674	0.4014434	0.4507708	0.4410648	0.3833755	0.3575569	0.4484582	0.5030572	0.4111483	0.4928509	0.5854189	0.1853714	0.198923	0.1307965	0.1273539	0.1353474	0.2180452	0.4177925	0.5257417	0.404139	0.5687813	0.5093682	0.4874831	0.4884663	0.5639848	0.6040658	0.5613993	0.4018024	0.4551466	0.4236442	0.4353959	0.4466044	0.435232	0.3491942	0.3267894	0.2727953	0.377672	0.3860499	0.3421337	0.4555499	0.4363418	0.3941568	0.4679221
G15	0.0457642	0.0297455	0.0170061	0.0286672	0.030818	0.0366558	0.0198045	0.0206214	0.0411045	0.0215523	0.0247624	0.0653494	0.0033464	0.0008504	0.0001181	0.000559	0.0041807	0.0136039	0.0608348	0.0459452	0.0228332	0.0542404	0.051997	0.0583861	0.2336255	0.2237654	0.2373035	0.2574699	0.1770383	0.0347292	0.0392783	0.0367151	0.0630093	0.0641841	0.0035525	0.0001318	0.0005051	0.000181	0.000833	0.0438418	0.0201358	0.0322709	0.0235018	0.0613313	0.0243635	0.1046531	0.2869948	0.3558561	0.3585537	0.2928839	0.1226678	0.0292308	0.0382749	0.0556028	0.0332927	0.0420561	0.0076785	0.0041264	0.0014515	0.0023141	0.0025004	0.0209158	0.023542	0.0248262	0.0303571	0.0440833	0.0462003	0.0342375	0.039191	0.0889665	0.0451067	0.0548686	0.0372046	0.0244169	0.0697152	0.0258088	0.0387733	0.0494684	0.1786711	0.624876	0.5627947	0.5874986	0.5906141	0.1741415	0.047088	0.0342488	0.026033	0.0234562	0.0385447	0.0358536	0.0462693	0.0236653	0.0337223	0.0350053	0.0463876	0.026344	0.0306441	0.0268082	0.0290684	0.0252384	0.038888	0.0521754	0.0379235	0.0617338	0.0719248	0.0260354	0.0604975	0.0157852	0.0258468	0.0528244
G16	0.1054827	0.0981954	0.1204368	0.113264	0.1589545	0.138642	0.1756766	0.0898215	0.1076057	0.0966047	0.0888868	0.1328828	0.146207	0.1293361	0.0906793	0.1786239	0.1017248	0.1196647	0.1049259	0.1305227	0.0946969	0.1752715	0.1539683	0.2248178	0.4399074	0.523681	0.5335028	0.6091834	0.255753	0.1669507	0.1727801	0.1344367	0.0884553	0.1202594	0.0209743	0.006387	0.0045367	0.0090469	0.0081354	0.0990243	0.0639685	0.1552951	0.0766741	0.1147933	0.1306622	0.078211	0.0555974	0.0942864	0.0825242	0.070845	0.0983549	0.0962028	0.0941083	0.1446653	0.1339349	0.151061	0.001879	0.0022296	0.0096046	0.0058035	0.0188282	0.194455	0.1149888	0.1149252	0.1679624	0.1023002	0.1523745	0.1048389	0.0966523	0.0992189	0.0953176	0.1085669	0.1049772	0.1364534	0.1027094	0.1435084	0.1437965	0.1412608	0.2517746	0.5188343	0.6381146	0.6810015	0.7306958	0.236122	0.1666131	0.0738158	0.0839474	0.1454588	0.1173355	0.1230277	0.1902398	0.1670216	0.1334927	0.0896965	0.1559134	0.0810537	0.1203138	0.1555116	0.0960063	0.1597334	0.1439729	0.1583085	0.1517386	0.143747	0.0810568	0.0919946	0.1268099	0.1677316	0.139833	0.1147249
G17	0.6615963	0.7056688	0.5304814	0.6344422	0.63102	0.5638558	0.6343895	0.7104824	0.5582506	0.6308207	0.7134129	0.7302274	0.6725014	0.6275347	0.6279892	0.7859052	0.5308495	0.655572	0.4992476	0.5600673	0.5187693	0.5563632	0.704304	0.5054233	0.1602506	0.0552047	0.0739184	0.0685754	0.4474702	0.5255931	0.6298434	0.6103303	0.5508752	0.6369751	0.6910016	0.6236818	0.5647546	0.6184664	0.6312498	0.6521732	0.5268009	0.7152074	0.5388062	0.7748836	0.7281022	0.4253549	0.3275917	0.2142144	0.2204268	0.2428296	0.4559786	0.6731671	0.7498451	0.5915163	0.5527289	0.5994788	0.6512808	0.6014349	0.672491	0.6357179	0.6203482	0.6139904	0.5889374	0.5141602	0.5680076	0.59623	0.7082097	0.6238871	0.6415643	0.646317	0.4877148	0.5773468	0.5634047	0.6269423	0.6952899	0.555749	0.5881973	0.6815399	0.3967759	0.0815492	0.0172499	0.0296642	0.0283706	0.4128654	0.534217	0.5474299	0.6648343	0.8140157	0.7083756	0.6895134	0.6972538	0.708001	0.5630827	0.6808021	0.6604703	0.6254761	0.6739085	0.5311909	0.7404834	0.5617924	0.7347089	0.6471048	0.6453009	0.6500072	0.6155947	0.5979564	0.6329143	0.6130494	0.6221035	0.6833912
G18	0.2220245	0.1673311	0.2011362	0.2141532	0.2685096	0.1547121	0.3265337	0.194889	0.1880097	0.2402902	0.2180335	0.3130696	0.036249	0.0479445	0.0317928	0.0648165	0.0298847	0.132617	0.2345664	0.2489123	0.2696666	0.235478	0.1899012	0.4072967	0.6513033	0.6246608	0.652822	0.6105293	0.4518747	0.3048931	0.1850937	0.3619578	0.2203905	0.2322549	0.2950402	0.3237739	0.2384255	0.2123003	0.1445038	0.1923175	0.2441938	0.2265044	0.2506944	0.2535389	0.222286	0.408463	0.4888833	0.5911028	0.6885982	0.5589977	0.3311861	0.1838227	0.2814829	0.2385672	0.2161438	0.2198199	0.3300979	0.2101205	0.2565365	0.2534195	0.2695157	0.2110562	0.2394189	0.2751137	0.2556472	0.2437437	0.1861818	0.245918	0.2419769	0.3794458	0.2438081	0.2662327	0.3002378	0.2976085	0.1814606	0.2235611	0.2492405	0.2842186	0.5323766	0.6762735	0.6304157	0.549753	0.7084326	0.492833	0.2563827	0.2191943	0.2335451	0.27361	0.1969058	0.2483572	0.3063916	0.1646135	0.264887	0.2702927	0.2262638	0.2699396	0.2121768	0.213632	0.3036319	0.2637847	0.2572492	0.3733793	0.3554263	0.3319606	0.4081665	0.3756909	0.2355402	0.1997532	0.2747989	0.1538971
G19	0.6943837	0.6065983	0.5733727	0.6348377	0.679014	0.7264823	0.6993629	0.5761502	0.6964297	0.5893402	0.731366	0.6636528	0.6995103	0.5306189	0.7183826	0.5649761	0.5162126	0.5080549	0.5633311	0.662106	0.5270796	0.6657723	0.6366238	0.6716342	0.4813106	0.4243435	0.3905754	0.4122419	0.461827	0.6791722	0.5672191	0.6136568	0.6928826	0.6119379	0.5998925	0.7253154	0.7535759	0.6048685	0.5855542	0.5379769	0.6405904	0.6548042	0.7412713	0.5421328	0.6130812	0.6184218	0.6158584	0.6344816	0.7297336	0.7047501	0.6186308	0.622629	0.6656662	0.6207574	0.5537814	0.6747292	0.6414246	0.5271413	0.5516738	0.6340023	0.7399021	0.5556708	0.7078567	0.5536674	0.6119629	0.7011505	0.6862323	0.6250909	0.6837597	0.5487283	0.6072836	0.6010806	0.6860129	0.720798	0.6230835	0.6336622	0.6089143	0.831581	0.3340084	0.0684721	0.0201196	0.0263674	0.0277694	0.5074402	0.776231	0.6778141	0.6634581	0.5755058	0.552933	0.6586721	0.7021357	0.6295123	0.5992113	0.4597951	0.5723215	0.5463128	0.7748397	0.6413143	0.627369	0.6280377	0.6960205	0.7131677	0.5732479	0.5513076	0.529747	0.6070532	0.5828755	0.6032605	0.6380354	0.5626527
G20	0.3226962	0.2519924	0.280108	0.2659097	0.3079322	0.303366	0.3887241	0.2552534	0.3085924	0.3295881	0.2426983	0.3842966	0.148676	0.1851264	0.2416763	0.2526695	0.1706146	0.2316432	0.4005655	0.3083777	0.3125342	0.3119616	0.2839931	0.5467397	0.6853459	0.6040506	0.6211961	0.5298998	0.5165245	0.388123	0.2310397	0.2716843	0.3192465	0.3653377	0.3815934	0.3340012	0.2831879	0.3462627	0.2352593	0.3038624	0.3804063	0.3593416	0.2959111	0.3857778	0.3734934	0.3527213	0.2815981	0.2950922	0.3114255	0.3214472	0.4966755	0.2889707	0.3211323	0.3228315	0.3564587	0.3958573	0.0465091	0.0333269	0.0579311	0.0197462	0.0218169	0.3534306	0.3594468	0.2071692	0.2937859	0.3037674	0.3408511	0.3157758	0.2933425	0.3655251	0.2574898	0.4059547	0.3942459	0.3554264	0.3513703	0.2589262	0.2533698	0.3690902	0.593068	0.6524606	0.6598764	0.6939551	0.6175204	0.5839455	0.3176788	0.318815	0.3252543	0.3381953	0.2862228	0.4054895	0.3338664	0.3283778	0.406705	0.4275203	0.3344858	0.4523679	0.3155241	0.3440836	0.2586141	0.3806336	0.5198783	0.514599	0.5326029	0.4840211	0.614033	0.4647023	0.4753512	0.3046783	0.3619803	0.3401291
G21	0.3478343	0.4616819	0.398735	0.4658011	0.3477444	0.4459597	0.3869207	0.4665985	0.3788908	0.461916	0.4572085	0.415343	0.3796187	0.3852726	0.2999555	0.3091803	0.4137291	0.446189	0.3667549	0.4145473	0.3723326	0.3976731	0.4096138	0.2064503	0.0319517	0.0572331	0.0324918	0.0882019	0.1295237	0.2802432	0.4457957	0.3313081	0.4104108	0.3579151	0.3969492	0.3573751	0.4433692	0.442724	0.4857571	0.4748547	0.4056119	0.462932	0.4667454	0.3765913	0.366934	0.1710216	0.0674495	0.0457714	0.0461155	0.0469283	0.244263	0.4347609	0.4064628	0.3645357	0.4830116	0.3197373	0.2899832	0.4423701	0.3560874	0.4552991	0.4063553	0.4549593	0.3555596	0.3710392	0.3927925	0.444333	0.4414256	0.3371011	0.3732874	0.396332	0.543531	0.3498534	0.3190477	0.3514767	0.3968	0.358111	0.5057961	0.4214884	0.3740739	0.4555848	0.3035514	0.4019992	0.346105	0.1415493	0.3981601	0.365451	0.357014	0.4901711	0.3731518	0.3886438	0.4662478	0.3721827	0.3466249	0.3854993	0.3804611	0.3693007	0.3303098	0.4464508	0.3759825	0.3966931	0.3064811	0.3797017	0.2359937	0.3589643	0.1892525	0.3754419	0.3988171	0.3883453	0.4204155	0.3946271
G22	0.3415435	0.0752204	0.1348111	0.1025018	0.1808412	0.1285205	0.4553376	0.3379	0.3348299	0.3164049	0.5117708	0.3705663	0.0613927	0.0324435	0.0652918	0.0239298	0.0499581	0.2716999	0.2973737	0.3936302	0.3264148	0.2609792	0.3856855	0.5150114	0.7228382	0.7083151	0.642365	0.5593055	0.4343721	0.2919731	0.2545262	0.251442	0.2828954	0.4262085	0.0848041	0.0865884	0.1315168	0.0732839	0.0765444	0.2588927	0.2939724	0.2793369	0.3380952	0.4183231	0.3940292	0.6185453	0.5506858	0.5256484	0.6206649	0.5880626	0.3489521	0.3573348	0.3351197	0.3175212	0.327527	0.3546973	0.3034883	0.3970448	0.2543626	0.3201895	0.3361722	0.3331364	0.2664262	0.344554	0.2584809	0.3274477	0.3620113	0.0461266	0.0282047	0.0293004	0.0881624	0.0203577	0.3355192	0.2875111	0.2990159	0.2386573	0.3382487	0.4577024	0.5783797	0.7742843	0.6019374	0.5997287	0.6241627	0.3669071	0.3743938	0.3635159	0.2974271	0.3620837	0.3817752	0.2905578	0.339917	0.3022096	0.2492384	0.3224995	0.3336751	0.319477	0.3931273	0.2934499	0.3457963	0.3034969	0.1225062	0.1597913	0.0819408	0.1385627	0.1746026	0.394932	0.3154038	0.2816462	0.2726479	0.4313626
G23	0.25809	0.2140764	0.3031501	0.2628818	0.2237921	0.2479146	0.2265912	0.3234356	0.2340847	0.189621	0.1821511	0.2299243	0.0321696	0.0083331	0.0352763	0.0047862	0.0178054	0.1777336	0.2693396	0.2315739	0.2597179	0.2417047	0.273168	0.0165031	0.0185632	0.0202555	0.0064112	0.0184671	0.3449359	0.2556776	0.1797648	0.2682187	0.1902027	0.3188462	0.1457433	0.2176756	0.2036574	0.3050267	0.1865224	0.1896987	0.1899607	0.1626098	0.2413042	0.2767649	0.2845239	0.0813814	0.0560364	0.0943014	0.1010826	0.1227981	0.326447	0.2419698	0.2373085	0.2415671	0.125898	0.2479057	0.2612108	0.2846071	0.2695591	0.2661684	0.2597576	0.3216784	0.3041097	0.3494229	0.2089533	0.2202281	0.2504969	0.2658458	0.2276599	0.2570382	0.2481521	0.2403784	0.2924703	0.2111455	0.2703832	0.287303	0.2859838	0.2631087	0.4565175	0.6750287	0.64711	0.5919122	0.6491649	0.3743011	0.2986387	0.2886369	0.1965599	0.1931508	0.2630673	0.2686973	0.1708781	0.1322914	0.2549474	0.2505486	0.2330439	0.2058085	0.2268532	0.2210251	0.209735	0.2365289	0.2616045	0.2608906	0.2818406	0.3739974	0.2978761	0.2244853	0.2537301	0.2279071	0.2684855	0.2362787
G24	0.4082693	0.5095514	0.4740698	0.5510105	0.50717	0.6383284	0.4834211	0.4478124	0.414893	0.5012746	0.408922	0.4282063	0.4534499	0.5004009	0.3891458	0.5644839	0.4147069	0.5870877	0.514591	0.5188528	0.3306725	0.3366162	0.3999581	0.1460307	0.0393555	0.0201924	0.0103422	0.008814	0.1932764	0.4443953	0.5355164	0.4385276	0.5036725	0.4139539	0.4506402	0.3433104	0.4332229	0.4281128	0.4640232	0.6235979	0.4213676	0.5500696	0.4880926	0.3841034	0.41455	0.3785806	0.5755697	0.424849	0.4813344	0.4575284	0.366455	0.5157444	0.4836585	0.5234934	0.5367842	0.407143	0.5076491	0.4365281	0.497902	0.4953126	0.4451779	0.4553594	0.4286381	0.4799381	0.4363328	0.5154149	0.4364048	0.4859483	0.4243667	0.5413708	0.4190276	0.3122032	0.2963121	0.4418973	0.372926	0.4645014	0.5545674	0.4212606	0.0829672	0.0030924	0.020303	0.0128239	0.0186624	0.2022018	0.4462589	0.4529566	0.5104821	0.3746148	0.3835294	0.3216378	0.4729214	0.4659179	0.4061853	0.4414906	0.4324156	0.3982826	0.4528491	0.399643	0.4471449	0.4300069	0.4193318	0.3434743	0.3838006	0.2973149	0.4088014	0.4085312	0.4301787	0.4220023	0.3173604	0.4523985
G25	0.4947123	0.54057	0.4871512	0.5360795	0.4863539	0.4530732	0.5364297	0.4691689	0.5258187	0.5080676	0.4358084	0.5119252	0.5372624	0.5597591	0.5926201	0.581796	0.50061	0.5338399	0.4693799	0.4409468	0.4336649	0.4656905	0.4630915	0.2338926	0.0893047	0.0753652	0.0398056	0.0703898	0.3400447	0.4798843	0.5233799	0.5771093	0.605087	0.5407386	0.4590727	0.4852631	0.4987907	0.5000167	0.4583489	0.5205095	0.4778811	0.5141008	0.4752003	0.4734343	0.5791059	0.2696073	0.1806855	0.0953555	0.0642723	0.1142123	0.3598639	0.4489042	0.5291065	0.5479307	0.63002	0.5533551	0.4931749	0.5144138	0.4708044	0.6025249	0.4254213	0.5068713	0.5556524	0.4277391	0.4937028	0.5201142	0.4472151	0.3733275	0.5010497	0.5358981	0.5281531	0.4223548	0.4646294	0.4463463	0.4698631	0.5956331	0.5018548	0.5657537	0.6812482	0.6247367	0.57033	0.7128197	0.6664172	0.3837765	0.4460521	0.38867	0.5043621	0.4177628	0.5170877	0.4497083	0.477073	0.5071289	0.5090669	0.5776017	0.5349604	0.4251964	0.5183995	0.5973477	0.4293033	0.5256779	0.6575433	0.5035211	0.5060309	0.5075991	0.554835	0.3588596	0.4603636	0.4805988	0.5435101	0.5074824
G26	0.6744747	0.7411684	0.8049883	0.610502	0.5940238	0.6428421	0.6793692	0.6012646	0.5494845	0.5776878	0.651558	0.5942097	0.760412	0.6188791	0.5990233	0.7729961	0.5671152	0.7090548	0.8766952	0.6149136	0.6717565	0.719789	0.7389475	0.6989969	0.4199613	0.253306	0.1877963	0.2282013	0.6649793	0.6756188	0.5934511	0.5622212	0.6709818	0.6180641	0.6731007	0.7286858	0.5918807	0.6757042	0.6310336	0.5594379	0.6456345	0.7781765	0.623755	0.5809463	0.5342849	0.6404434	0.4573992	0.4926599	0.5964791	0.5760517	0.5654539	0.7931571	0.6791708	0.6790222	0.5995605	0.6345134	0.6397819	0.6545384	0.6204228	0.5830269	0.6460683	0.6754084	0.6229116	0.6394166	0.7098557	0.6188486	0.6174711	0.6522808	0.6608674	0.7330235	0.7119429	0.6649815	0.7516474	0.6329619	0.5468715	0.7481535	0.5363565	0.6744826	0.6632825	0.6267914	0.6458313	0.6433049	0.5914622	0.6046224	0.5702352	0.5370111	0.6678702	0.6839537	0.6789574	0.5505446	0.7115106	0.6501394	0.6925573	0.6681034	0.6161371	0.5707064	0.580467	0.560561	0.5866763	0.681227	0.5356494	0.7197025	0.5975736	0.7511913	0.6477235	0.6527839	0.6297698	0.7397582	0.6517426	0.6229676
G27	0.4000342	0.2850068	0.274413	0.2576671	0.190973	0.2101841	0.3040655	0.2790332	0.2940522	0.238995	0.2194285	0.3885551	0.2018828	0.2053413	0.3836017	0.2823968	0.3085051	0.1876012	0.2508294	0.3176751	0.3064056	0.3016849	0.3774442	0.1539922	0.1491584	0.171157	0.2406979	0.1638138	0.6270565	0.2830676	0.2258279	0.4201647	0.2367645	0.3412446	0.3096246	0.2671358	0.2707894	0.2153995	0.1585097	0.2693532	0.2864493	0.2903095	0.2708135	0.3504133	0.2968406	0.7316968	0.6870654	0.7377628	0.5387503	0.7145235	0.4935256	0.2751979	0.2657623	0.2712379	0.1452698	0.2639525	0.3123095	0.2431827	0.2650809	0.1932317	0.2682879	0.3095237	0.3785612	0.3396924	0.2597407	0.2976307	0.3277981	0.2529789	0.2502798	0.2693655	0.2819611	0.2846632	0.4636138	0.2354359	0.2490425	0.2298034	0.3183507	0.2825292	0.6445573	0.7021763	0.6644842	0.7485811	0.7657227	0.5220409	0.4354143	0.3485386	0.2957053	0.2351255	0.3782403	0.283037	0.2881008	0.2049188	0.2123196	0.3899135	0.3238732	0.4409912	0.2765043	0.2653441	0.3028547	0.2888041	0.4521135	0.385948	0.3647461	0.4605242	0.4887537	0.4556273	0.2906984	0.2269978	0.3218805	0.336455
G28	0.374249	0.4670294	0.4819961	0.501376	0.5027554	0.369533	0.4174903	0.4648674	0.4072107	0.4592234	0.4988063	0.4856347	0.5088158	0.5433531	0.5109132	0.4852551	0.5743015	0.6039025	0.477704	0.416437	0.372649	0.426337	0.4100816	0.1397203	0.0530712	0.0259589	0.0567301	0.0886013	0.0954186	0.3183319	0.41702	0.4037999	0.4008665	0.4126795	0.5621983	0.4873657	0.5277497	0.380627	0.5572486	0.3874746	0.3895654	0.4056141	0.4609644	0.4378401	0.4104025	0.0827101	0.041091	0.0150721	0.0228575	0.0080379	0.2536918	0.4078202	0.3705421	0.436842	0.4689908	0.4838236	0.6596799	0.6209605	0.7172175	0.6408895	0.636071	0.4096239	0.4856078	0.3974146	0.3540541	0.4103363	0.4041311	0.4101446	0.4315245	0.531995	0.5483192	0.4462886	0.3393818	0.4063733	0.4150742	0.3286873	0.4993579	0.4991457	0.2080141	0.0539699	0.0472198	0.0583582	0.0358909	0.1392613	0.4799735	0.5249869	0.4795204	0.3991062	0.5100062	0.499527	0.5112222	0.5336845	0.5764873	0.5173047	0.4313344	0.3696333	0.3641114	0.3665979	0.4520366	0.4041992	0.3311012	0.3105854	0.3889921	0.2025801	0.2519973	0.3502391	0.4015302	0.4802888	0.3605208	0.4761204
G29	0.716647	0.5693144	0.4933042	0.5836574	0.7781248	0.6364919	0.6805618	0.652564	0.6879318	0.6163033	0.6946996	0.5864186	0.578911	0.5632583	0.7091227	0.6794183	0.7004945	0.5488099	0.5735932	0.6781213	0.7394908	0.6367356	0.7585842	0.3649582	0.2754642	0.3404258	0.3435374	0.3068416	0.6984665	0.6051057	0.644668	0.6726184	0.5933418	0.6798167	0.4916931	0.4644801	0.5544104	0.5223907	0.610309	0.647683	0.6407247	0.5905635	0.7348613	0.6677898	0.7782865	0.7704799	0.639164	0.571347	0.579402	0.5028626	0.5592627	0.6827256	0.6095823	0.5958022	0.5396408	0.8024454	0.679744	0.6889402	0.6132142	0.6510939	0.5774799	0.6101446	0.6104078	0.7037714	0.6124102	0.5296632	0.7393398	0.6746658	0.6866948	0.6731223	0.7051658	0.6704987	0.6454691	0.6409543	0.5789476	0.591249	0.7965936	0.6571834	0.0189705	0.0136581	0.0081879	0.0195856	0.0102397	0.5717708	0.5884625	0.5722178	0.64171	0.700194	0.7862625	0.2635491	0.2883146	0.2644316	0.3105933	0.2438961	0.5361809	0.6555692	0.5579879	0.5703923	0.6861492	0.7177822	0.6375899	0.5414165	0.6254807	0.7183604	0.6751876	0.6350422	0.5519158	0.683958	0.6401848	0.7033994
G30	0.1360987	0.1583504	0.1667223	0.1297048	0.1571416	0.2014754	0.134883	0.1171743	0.1236562	0.1013025	0.1075787	0.1383998	0.2125456	0.1361742	0.1632638	0.0928033	0.1316031	0.2039782	0.1062481	0.1616013	0.1663168	0.1188696	0.1953943	0.1303506	0.1935453	0.3141646	0.2365154	0.2540863	0.1932949	0.1207976	0.1250926	0.1520965	0.1223283	0.1344326	0.232261	0.2662409	0.2723156	0.1992565	0.2659299	0.1691381	0.1093787	0.1789906	0.1990829	0.1254016	0.1390627	0.1026503	0.0906546	0.0880433	0.0882276	0.0684039	0.0494128	0.0961944	0.1437459	0.1560946	0.1156906	0.1577746	0.1085449	0.0519664	0.046511	0.0526547	0.0308518	0.1037759	0.1243179	0.1422774	0.1870243	0.1887442	0.2358574	0.0519144	0.1030677	0.0708193	0.1251558	0.0996712	0.1913591	0.1668558	0.1335902	0.1001668	0.1175181	0.1896404	0.1456507	0.1618135	0.1883466	0.2189142	0.2218591	0.1278035	0.1507349	0.10248	0.1286931	0.1231691	0.1435243	0.1413595	0.0441704	0.0348161	0.0387908	0.018058	0.0165991	0.0477231	0.0851101	0.1252119	0.1725703	0.1836235	0.0566206	0.0199497	0.0107386	0.0135214	0.0267892	0.0708166	0.1113887	0.1069418	0.1765317	0.1369565
