Gene1	Gene2	corVal	pValue
G67	G70	0.160292991178984	1.14111506314548e-06
G70	G67	0.160292991178983	1.1411150631455e-06
G30	G29	0.157539357294717	1.74474100367015e-06
G29	G30	0.157539357294717	1.74474100367017e-06
G58	G32	0.157035048880164	1.88436102336945e-06
G32	G58	0.157035048880164	1.88436102336946e-06
G66	G15	0.157026752672685	1.88674511675269e-06
G15	G66	0.157026752672685	1.88674511675274e-06
G60	G70	0.154965029387344	2.57810302064909e-06
G70	G60	0.154965029387343	2.57810302064919e-06
G91	G66	0.153742419870491	3.09656014930844e-06
G66	G91	0.153742419870491	3.09656014930847e-06
G60	G56	0.152714640675926	3.60830643925373e-06
G56	G60	0.152714640675926	3.60830643925418e-06
G22	G33	0.152341707399719	3.81327955906319e-06
G33	G22	0.152341707399718	3.81327955906333e-06
G97	G12	0.151286283915366	4.45551995469301e-06
G12	G97	0.151286283915366	4.45551995469305e-06
G85	G23	0.151163952322265	4.5363262638185e-06
G23	G85	0.151163952322265	4.53632626381851e-06
G94	G19	0.150824678654895	4.76783386206382e-06
G19	G94	0.150824678654895	4.76783386206391e-06
G11	G29	0.150355582550389	5.10660421997894e-06
G29	G11	0.150355582550388	5.10660421997907e-06
G36	G26	0.149735586424633	5.58978729043158e-06
G26	G36	0.149735586424633	5.58978729043181e-06
G61	G57	0.148637039901287	6.55510011721814e-06
G57	G61	0.148637039901287	6.55510011721835e-06
G4	G1	0.147172557148698	8.09180791088219e-06
G1	G4	0.147172557148698	8.09180791088223e-06
G55	G79	0.146837902550415	8.48837439890814e-06
G79	G55	0.146837902550415	8.48837439890816e-06
G81	G4	0.146163398556143	9.34473186016016e-06
G4	G81	0.146163398556143	9.3447318601602e-06
G63	G61	0.144649455506146	1.15767573653186e-05
G61	G63	0.144649455506146	1.15767573653188e-05
G61	G68	0.14031181036161	2.11334672111572e-05
G68	G61	0.14031181036161	2.11334672111572e-05
G82	G37	0.140064391835124	2.18600599269686e-05
G37	G82	0.140064391835124	2.18600599269688e-05
G59	G30	0.139440283659184	2.37998078323386e-05
G30	G59	0.139440283659183	2.37998078323388e-05
G26	G30	0.138799747139369	2.59599972376966e-05
G30	G26	0.138799747139369	2.59599972376972e-05
G56	G66	0.13745658071723	3.11092678670665e-05
G66	G56	0.13745658071723	3.11092678670683e-05
G72	G17	0.136958522730401	3.32541591677297e-05
G17	G72	0.136958522730401	3.32541591677304e-05
G68	G35	0.136319969532231	3.62096988292527e-05
G35	G68	0.13631996953223	3.62096988292539e-05
G41	G58	0.13377465381332	5.06529733357126e-05
G58	G41	0.13377465381332	5.06529733357128e-05
G57	G70	0.133189676642594	5.46692732604363e-05
G70	G57	0.133189676642594	5.46692732604373e-05
G1	G90	0.131805684340621	6.54036803187262e-05
G90	G1	0.131805684340621	6.54036803187264e-05
G5	G63	0.131451217753154	6.84574457179268e-05
G63	G5	0.131451217753154	6.84574457179287e-05
G85	G83	0.131408068695715	6.88382429626214e-05
G83	G85	0.131408068695715	6.8838242962623e-05
G59	G36	0.13117657948216	7.09155670742426e-05
G36	G59	0.13117657948216	7.09155670742426e-05
G3	G77	0.129849856501237	8.40101454740275e-05
G77	G3	0.129849856501237	8.40101454740284e-05
G34	G17	0.129382097580185	8.91478004394545e-05
G17	G34	0.129382097580185	8.9147800439456e-05
G98	G77	0.129127494685912	9.20673654971558e-05
G77	G98	0.129127494685912	9.20673654971559e-05
G26	G19	0.128881266571624	9.49764678087299e-05
G19	G26	0.128881266571623	9.49764678087312e-05
G47	G62	0.12792520701972	0.000107114049010852
G62	G47	0.12792520701972	0.000107114049010853
G70	G79	0.125749130152043	0.000140404120546601
G79	G70	0.125749130152043	0.000140404120546601
G20	G58	0.125243176813592	0.000149430532804684
G58	G20	0.125243176813592	0.000149430532804685
G59	G81	0.124937300831452	0.00015514911855958
G81	G59	0.124937300831452	0.000155149118559581
G17	G65	0.124761859930203	0.000158521277051284
G65	G17	0.124761859930203	0.00015852127705129
G66	G4	0.124017631507437	0.0001736065357546
G4	G66	0.124017631507437	0.000173606535754601
G5	G66	0.122847686841022	0.000200072159302699
G66	G5	0.122847686841021	0.000200072159302705
G47	G58	0.121701630083814	0.000229629495296302
G58	G47	0.121701630083814	0.000229629495296302
G66	G84	0.12096997228548	0.000250588694498855
G84	G66	0.12096997228548	0.000250588694498856
G17	G9	0.12044166635988	0.00026682209861133
G9	G17	0.12044166635988	0.000266822098611331
G4	G84	0.120380071017347	0.000268777536917834
G84	G4	0.120380071017347	0.000268777536917836
G61	G55	0.120200940692192	0.000274540786346421
G55	G61	0.120200940692192	0.000274540786346425
G4	G52	0.120009745829791	0.000280819642711934
G52	G4	0.120009745829791	0.000280819642711938
G57	G55	0.119691112221296	0.000291582950043478
G55	G57	0.119691112221296	0.00029158295004348
G30	G70	0.119243160066069	0.000307368310866746
G70	G30	0.119243160066069	0.000307368310866746
G73	G11	0.119062926016949	0.000313942115206296
G11	G73	0.119062926016949	0.000313942115206305
G47	G15	0.11871493706277	0.000327007950418464
G15	G47	0.11871493706277	0.000327007950418464
G1	G17	0.118065082809592	0.000352778398563064
G17	G1	0.118065082809592	0.000352778398563066
G59	G43	0.118060689362353	0.000352958905948359
G43	G59	0.118060689362353	0.000352958905948365
G71	G6	0.11762299691545	0.000371380305891886
G6	G71	0.11762299691545	0.000371380305891888
G92	G19	0.117500300934894	0.000376703068184603
G19	G92	0.117500300934894	0.000376703068184605
G97	G91	0.117444301185706	0.000379156019885137
G91	G97	0.117444301185706	0.000379156019885139
G90	G82	0.117150223549927	0.000392283964057743
G82	G90	0.117150223549927	0.000392283964057747
G40	G63	0.116841961388036	0.000406499485309083
G63	G40	0.116841961388036	0.000406499485309084
G61	G83	0.116566977474829	0.000419584362542517
G83	G61	0.116566977474829	0.000419584362542523
G11	G92	0.11539838810737	0.00047969303144252
G92	G11	0.11539838810737	0.000479693031442526
G55	G92	0.1149873773662	0.000502675086327184
G92	G55	0.1149873773662	0.000502675086327193
G85	G79	0.11492058036783	0.000506505524522879
G79	G85	0.11492058036783	0.000506505524522884
G67	G32	0.114079653937607	0.000557109637048357
G32	G67	0.114079653937607	0.000557109637048363
G63	G68	0.114075430337474	0.000557375267344564
G68	G63	0.114075430337474	0.000557375267344604
G97	G90	0.112598125240168	0.000657861644406342
G90	G97	0.112598125240168	0.000657861644406345
G61	G3	0.112559245303265	0.000660720391054988
G3	G61	0.112559245303265	0.000660720391054991
G85	G67	0.11245214896726	0.000668654665929603
G67	G85	0.11245214896726	0.000668654665929606
G1	G58	0.111363520478471	0.000754478593024853
G58	G1	0.111363520478471	0.000754478593024855
G65	G73	0.111232328553975	0.000765484155952654
G73	G65	0.111232328553975	0.000765484155952672
G91	G14	0.109753374813681	0.000900278675242506
G14	G91	0.109753374813681	0.000900278675242515
G30	G66	0.108942465156859	0.000983199432958189
G66	G30	0.108942465156859	0.000983199432958195
G17	G85	0.108476020025216	0.00103403969645143
G85	G17	0.108476020025216	0.00103403969645144
G84	G90	0.10841041323483	0.00104138225057863
G90	G84	0.10841041323483	0.00104138225057865
G33	G59	0.10814275179248	0.00107184015792778
G59	G33	0.10814275179248	0.00107184015792778
G4	G60	0.107744563012227	0.00111867599786724
G60	G4	0.107744563012227	0.00111867599786725
G12	G62	0.107735565413729	0.00111975581531417
G62	G12	0.107735565413729	0.00111975581531418
G79	G39	0.107623822076129	0.0011332467376661
G39	G79	0.107623822076129	0.00113324673766611
G49	G85	0.107538579972993	0.00114363882134157
G85	G49	0.107538579972993	0.00114363882134157
G83	G73	0.106814774002978	0.00123548927664259
G73	G83	0.106814774002978	0.00123548927664259
G43	G81	0.106812534420511	0.00123578374418366
G81	G43	0.106812534420511	0.00123578374418367
G26	G81	0.10664057063001	0.00125858829943785
G81	G26	0.10664057063001	0.00125858829943786
G4	G44	0.106382571321412	0.00129353060281119
G44	G4	0.106382571321412	0.0012935306028112
G41	G95	0.106044873493719	0.00134061794308406
G95	G41	0.106044873493719	0.00134061794308407
G56	G81	0.105773199012631	0.00137963968486804
G81	G56	0.10577319901263	0.00137963968486812
G36	G62	0.105204702318899	0.00146470084158331
G62	G36	0.105204702318899	0.00146470084158332
G2	G3	0.104964080154779	0.00150213632285063
G3	G2	0.104964080154779	0.00150213632285065
G36	G98	0.104616156092654	0.00155782341979109
G98	G36	0.104616156092654	0.00155782341979111
G73	G21	0.10459925307435	0.00156057657668753
G21	G73	0.10459925307435	0.00156057657668754
G97	G86	0.104484075326817	0.00157945608603454
G86	G97	0.104484075326817	0.00157945608603455
G77	G1	0.103958062253808	0.00166837607802012
G1	G77	0.103958062253808	0.00166837607802012
G84	G82	0.103535099201896	0.00174318605423501
G82	G84	0.103535099201896	0.00174318605423502
G57	G30	0.103453925908267	0.00175789076938389
G30	G57	0.103453925908267	0.0017578907693839
G26	G97	0.103387299415196	0.00177004528425001
G97	G26	0.103387299415196	0.00177004528425003
G25	G37	0.102489961850544	0.00194143472052751
G37	G25	0.102489961850544	0.00194143472052752
G42	G41	0.102444246469352	0.0019505606010381
G41	G42	0.102444246469352	0.00195056060103811
G85	G5	0.102312268302487	0.00197712764376428
G5	G85	0.102312268302487	0.0019771276437643
G3	G97	0.101891379264826	0.00206408256412613
G97	G3	0.101891379264826	0.00206408256412614
G12	G23	0.101826118131223	0.0020778747971955
G23	G12	0.101826118131223	0.0020778747971955
G78	G72	0.101495005277236	0.00214916122363681
G72	G78	0.101495005277236	0.00214916122363682
G19	G6	0.101365937798023	0.00217754983480908
G6	G19	0.101365937798023	0.00217754983480911
G29	G4	0.101311610572117	0.00218960150008863
G4	G29	0.101311610572117	0.00218960150008864
G97	G58	0.101260620734597	0.00220096831307511
G58	G97	0.101260620734597	0.00220096831307511
G73	G81	0.101043493049767	0.00224997809546773
G81	G73	0.101043493049767	0.00224997809546775
G14	G5	0.100727507934392	0.00232308684685135
G5	G14	0.100727507934391	0.00232308684685136
G64	G65	0.100645426714113	0.00234242990850131
G65	G64	0.100645426714113	0.00234242990850135
G88	G85	0.100219467435147	0.00244519587722871
G85	G88	0.100219467435147	0.00244519587722871
G31	G97	0.100209046961096	0.00244776073689361
G97	G31	0.100209046961096	0.00244776073689362
G38	G9	0.100082892858319	0.00247900747531081
G9	G38	0.100082892858318	0.00247900747531082
G11	G77	0.1000028373064	0.00249902472150574
G77	G11	0.1000028373064	0.00249902472150578
G82	G92	0.0997923217205083	0.00255236896225258
G92	G82	0.099792321720508	0.00255236896225265
G16	G70	0.0995399206498519	0.00261769646228397
G70	G16	0.0995399206498518	0.00261769646228398
G36	G70	0.099385533665501	0.00265840409144878
G70	G36	0.0993855336655009	0.00265840409144882
G78	G66	0.0990374488541395	0.0027523121238016
G66	G78	0.0990374488541395	0.00275231212380161
G58	G14	0.0990070846664234	0.00276064572493217
G14	G58	0.0990070846664234	0.00276064572493219
G52	G36	0.0987373967324799	0.00283567897180411
G36	G52	0.0987373967324799	0.00283567897180411
G37	G9	0.0977094715021886	0.00313902762677251
G9	G37	0.0977094715021885	0.00313902762677253
G78	G4	0.0976739319077398	0.00315002515398797
G4	G78	0.0976739319077396	0.00315002515398803
G48	G21	0.0976025438528933	0.00317222180768814
G21	G48	0.0976025438528932	0.00317222180768817
G94	G72	0.0972912856483146	0.00327067377038383
G72	G94	0.0972912856483146	0.00327067377038384
G59	G79	0.0971768295886831	0.00330756986421804
G79	G59	0.0971768295886829	0.0033075698642181
G91	G79	0.0966542508664565	0.00348088441017099
G79	G91	0.0966542508664565	0.00348088441017099
G41	G30	0.0962670080392331	0.00361459304371359
G30	G41	0.0962670080392331	0.0036145930437136
G78	G82	0.0960437668555389	0.0036937773095222
G82	G78	0.0960437668555389	0.00369377730952222
G38	G41	0.0958894590554294	0.00374942750901073
G41	G38	0.0958894590554292	0.00374942750901078
G73	G63	0.0955426792834809	0.00387727765372056
G63	G73	0.0955426792834807	0.00387727765372062
G51	G5	0.0944406846545663	0.00431023626221763
G5	G51	0.0944406846545663	0.00431023626221763
G15	G38	0.0942482372359982	0.00439018609349631
G38	G15	0.0942482372359981	0.00439018609349634
G64	G99	0.0941962669258523	0.00441200540996375
G99	G64	0.0941962669258522	0.00441200540996378
G71	G85	0.0941246193342845	0.0044422469607197
G85	G71	0.0941246193342844	0.00444224696071974
G61	G15	0.094075131053163	0.00446324471495051
G15	G61	0.0940751310531629	0.00446324471495058
G82	G93	0.0940598082659893	0.00446976431567307
G93	G82	0.0940598082659893	0.00446976431567311
G97	G28	0.09357561319027	0.00468027091562407
G28	G97	0.09357561319027	0.00468027091562408
G7	G61	0.0933638920469372	0.00477510189937351
G61	G7	0.0933638920469371	0.00477510189937356
G38	G4	0.0928158516950444	0.00502868713714905
G4	G38	0.0928158516950443	0.00502868713714909
G85	G27	0.0927064566018666	0.00508073785285324
G27	G85	0.0927064566018665	0.00508073785285327
G30	G5	0.0927032627235656	0.00508226479405979
G5	G30	0.0927032627235655	0.00508226479405982
G89	G2	0.0925942080785324	0.00513465117069699
G2	G89	0.0925942080785324	0.00513465117069702
G61	G67	0.0924330001628	0.00521298299168904
G67	G61	0.0924330001628	0.00521298299168904
G66	G26	0.0923606475824761	0.00524848867736494
G26	G66	0.092360647582476	0.005248488677365
G90	G15	0.0921459493089989	0.0053551353551971
G15	G90	0.0921459493089989	0.00535513535519712
G88	G1	0.0920964705782734	0.00537998815987783
G1	G88	0.0920964705782733	0.00537998815987785
G87	G24	0.091969201279596	0.00544439297009522
G24	G87	0.091969201279596	0.00544439297009526
G85	G40	0.0918892930036671	0.0054851849442228
G40	G85	0.0918892930036671	0.00548518494422282
G89	G61	0.0914253349153263	0.00572751752954727
G61	G89	0.0914253349153262	0.00572751752954731
G21	G23	0.0914005874697465	0.0057407102500207
G23	G21	0.0914005874697465	0.00574071025002071
G51	G37	0.0912512754314656	0.00582088974472795
G37	G51	0.0912512754314656	0.00582088974472796
G23	G63	0.0911347279090877	0.00588417383218014
G63	G23	0.0911347279090877	0.00588417383218015
G93	G15	0.0908862464103356	0.00602116812548157
G15	G93	0.0908862464103354	0.00602116812548167
G89	G44	0.0908625906586188	0.00603435855471391
G44	G89	0.0908625906586188	0.00603435855471393
G3	G99	0.0908588912919998	0.00603642366701196
G99	G3	0.0908588912919998	0.00603642366701196
G68	G25	0.0907617582751539	0.00609087457562169
G25	G68	0.0907617582751537	0.00609087457562178
G89	G98	0.0905688905064927	0.00620030354347888
G98	G89	0.0905688905064926	0.0062003035434789
G100	G79	0.0904355545803066	0.00627698529924686
G79	G100	0.0904355545803065	0.00627698529924691
G48	G25	0.090404104559429	0.0062951960312006
G25	G48	0.0904041045594289	0.00629519603120065
G55	G94	0.0903963295276606	0.0062997053768865
G94	G55	0.0903963295276606	0.00629970537688652
G25	G26	0.0901787109336631	0.00642710272886328
G26	G25	0.0901787109336631	0.0064271027288633
G20	G44	0.0901519514382589	0.00644292688239922
G44	G20	0.0901519514382588	0.00644292688239928
G30	G36	0.0901115781903682	0.00646686772247421
G36	G30	0.0901115781903682	0.00646686772247425
G25	G44	0.0900054377570039	0.00653018927419941
G44	G25	0.0900054377570038	0.00653018927419946
G3	G91	0.0898535923823678	0.00662174565240814
G91	G3	0.0898535923823676	0.00662174565240823
G44	G38	0.0897407401110119	0.00669053551256658
G38	G44	0.0897407401110117	0.00669053551256672
G61	G44	0.089367458341775	0.00692266447471098
G44	G61	0.0893674583417749	0.00692266447471105
G51	G25	0.0893263537987998	0.00694866220321299
G25	G51	0.0893263537987997	0.00694866220321301
G72	G60	0.0890125004749186	0.00715007145977072
G60	G72	0.0890125004749185	0.00715007145977082
G67	G22	0.0889923492014598	0.00716318013355796
G22	G67	0.0889923492014597	0.00716318013355799
G22	G11	0.0887643233407077	0.00731302176547112
G11	G22	0.0887643233407077	0.00731302176547112
G74	G93	0.0886773548602977	0.00737090657876238
G93	G74	0.0886773548602976	0.00737090657876239
G19	G93	0.0886701856469292	0.00737569654955597
G93	G19	0.0886701856469291	0.00737569654955602
G73	G26	0.0886638182243543	0.00737995315669566
G26	G73	0.0886638182243543	0.00737995315669568
G26	G83	0.0886474320188849	0.00739091741430644
G83	G26	0.0886474320188849	0.00739091741430645
G41	G66	0.0884764963414398	0.00750616586619025
G66	G41	0.0884764963414398	0.00750616586619028
G84	G25	0.0884418990758537	0.00752968690507075
G25	G84	0.0884418990758536	0.0075296869050708
G43	G79	0.0883971500836403	0.00756020747067601
G79	G43	0.0883971500836402	0.00756020747067607
G74	G92	0.088357474399104	0.00758736040514494
G92	G74	0.0883574743991039	0.00758736040514497
G85	G89	0.0881745752368882	0.00771366343160016
G89	G85	0.0881745752368881	0.00771366343160017
G81	G84	0.0881649840884048	0.00772033831518366
G84	G81	0.0881649840884048	0.00772033831518371
G100	G52	0.0878679187694436	0.0079296540921405
G52	G100	0.0878679187694436	0.0079296540921405
G50	G85	0.0878343548625222	0.00795361983178731
G85	G50	0.0878343548625222	0.00795361983178734
G11	G84	0.0877823315648712	0.00799089417772888
G84	G11	0.0877823315648711	0.00799089417772894
G6	G17	0.0875809091829687	0.00813668911742821
G17	G6	0.0875809091829684	0.00813668911742844
G12	G14	0.0875149183356157	0.00818496943410256
G14	G12	0.0875149183356157	0.00818496943410257
G77	G85	0.0873719051104734	0.00829048041167817
G85	G77	0.0873719051104732	0.00829048041167829
G55	G81	0.0871639717540596	0.00844605511934969
G81	G55	0.0871639717540595	0.00844605511934979
G24	G63	0.0868327019567105	0.00869929816822658
G63	G24	0.0868327019567103	0.0086992981682267
G18	G91	0.0867545146121635	0.00876004878911361
G91	G18	0.0867545146121634	0.00876004878911367
G19	G66	0.0867216136501527	0.00878572537245333
G66	G19	0.0867216136501526	0.00878572537245336
G55	G62	0.0866802791069179	0.00881807883532529
G62	G55	0.0866802791069177	0.00881807883532548
G29	G63	0.0865847451183008	0.008893262375848
G63	G29	0.0865847451183007	0.00889326237584806
G63	G53	0.0863483249927572	0.00908178407467927
G53	G63	0.0863483249927572	0.00908178407467927
G2	G47	0.0863208817800084	0.00910389645054675
G47	G2	0.0863208817800083	0.00910389645054678
G22	G37	0.0862861906655927	0.00913191748628272
G37	G22	0.0862861906655926	0.00913191748628279
G58	G12	0.0862559241452135	0.00915642740266349
G12	G58	0.0862559241452134	0.00915642740266357
G92	G95	0.0859676883796833	0.00939279519372635
G95	G92	0.0859676883796833	0.00939279519372639
G29	G79	0.0858386435601	0.00950036828750867
G79	G29	0.0858386435601	0.00950036828750872
G33	G38	0.0857431295236854	0.0095806947729918
G38	G33	0.0857431295236854	0.00958069477299183
G32	G26	0.0854915893567158	0.00979513784204058
G26	G32	0.0854915893567157	0.00979513784204066
G40	G39	0.0854208994076982	0.00985616615968221
G39	G40	0.0854208994076982	0.00985616615968221
G100	G91	0.0853625732655152	0.00990677493479124
G91	G100	0.0853625732655151	0.00990677493479132
G57	G3	0.0852103919859266	0.0100399103789784
G3	G57	0.0852103919859264	0.0100399103789786
G23	G26	0.0850573091997485	0.0101754371355056
G26	G23	0.0850573091997483	0.0101754371355057
G73	G30	0.0848336623207134	0.0103763587720701
G30	G73	0.0848336623207134	0.0103763587720701
G27	G5	0.0844881947267761	0.0106936531516128
G5	G27	0.0844881947267761	0.0106936531516128
G52	G67	0.0841874107885313	0.0109768910903193
G67	G52	0.0841874107885313	0.0109768910903193
G1	G83	0.0838893830926617	0.0112640775916787
G83	G1	0.0838893830926617	0.0112640775916787
G42	G46	0.0838443386037899	0.0113080581152021
G46	G42	0.0838443386037898	0.0113080581152022
G49	G29	0.0838054304615546	0.0113461696904518
G29	G49	0.0838054304615546	0.0113461696904518
G64	G54	0.0837196708830989	0.0114305757909117
G54	G64	0.0837196708830989	0.0114305757909118
G6	G16	0.0835127209111931	0.0116365551940529
G16	G6	0.083512720911193	0.0116365551940529
G17	G11	0.0834705114658688	0.011678968097024
G11	G17	0.0834705114658687	0.0116789680970241
G41	G55	0.0834653774769527	0.0116841361606463
G55	G41	0.0834653774769527	0.0116841361606464
G5	G97	0.0834446972306783	0.0117049741805019
G97	G5	0.0834446972306783	0.0117049741805019
G96	G28	0.0834124251431189	0.0117375582366101
G28	G96	0.0834124251431189	0.0117375582366102
G54	G23	0.0834090407162069	0.0117409800294741
G23	G54	0.0834090407162069	0.0117409800294741
G8	G38	0.0833775230262428	0.0117728881339384
G38	G8	0.0833775230262428	0.0117728881339385
G10	G30	0.0832995071300511	0.0118522009200932
G30	G10	0.0832995071300511	0.0118522009200933
G28	G2	0.0829861046039228	0.0121756006671978
G2	G28	0.0829861046039228	0.0121756006671979
G32	G28	0.0829298793017156	0.0122344383194949
G28	G32	0.0829298793017156	0.012234438319495
G79	G36	0.0828101901461827	0.0123605267073338
G36	G79	0.0828101901461826	0.0123605267073339
G32	G46	0.0827938493396668	0.0123778300355865
G46	G32	0.0827938493396667	0.0123778300355866
G20	G32	0.0827104767424146	0.0124664473805432
G32	G20	0.0827104767424146	0.0124664473805432
G66	G77	0.0825476138342075	0.0126411750013394
G77	G66	0.0825476138342074	0.0126411750013394
G57	G36	0.0824679117739829	0.0127274695258595
G36	G57	0.0824679117739828	0.0127274695258595
G34	G53	0.0823588084135296	0.012846441055915
G53	G34	0.0823588084135295	0.012846441055915
G40	G13	0.0818175353352545	0.0134513144668103
G13	G40	0.0818175353352545	0.0134513144668103
G39	G16	0.0816945389649571	0.0135922170132882
G16	G39	0.081694538964957	0.0135922170132882
G79	G77	0.0816850727763379	0.0136031150731778
G77	G79	0.0816850727763379	0.0136031150731778
G85	G8	0.0815858353817248	0.0137178279681153
G8	G85	0.0815858353817248	0.0137178279681154
G43	G83	0.0811886233667158	0.0141855670698882
G83	G43	0.0811886233667157	0.0141855670698883
G93	G11	0.0809687981920272	0.0144504159248957
G11	G93	0.0809687981920271	0.0144504159248958
G63	G87	0.0809513371014092	0.014471638772887
G87	G63	0.0809513371014092	0.014471638772887
G72	G20	0.0809359828079133	0.0144903236118469
G20	G72	0.0809359828079133	0.0144903236118469
G61	G43	0.0807387427394339	0.0147322431088514
G43	G61	0.0807387427394338	0.0147322431088517
G94	G1	0.0805946983378703	0.0149111553930199
G1	G94	0.0805946983378703	0.0149111553930199
G52	G29	0.0804976878983356	0.0150327228962144
G29	G52	0.0804976878983355	0.0150327228962145
G35	G92	0.0803775954184072	0.0151844220845172
G92	G35	0.0803775954184072	0.0151844220845172
G82	G85	0.0803157130374028	0.0152631152159816
G85	G82	0.0803157130374027	0.0152631152159817
G48	G66	0.0802632281043419	0.0153301387441996
G66	G48	0.0802632281043418	0.0153301387441997
G2	G79	0.0798982040734392	0.0158034731959882
G79	G2	0.0798982040734391	0.0158034731959883
G20	G63	0.0797562320871671	0.0159910090024569
G63	G20	0.079756232087167	0.015991009002457
G92	G56	0.0796699105804568	0.0161059865906506
G56	G92	0.0796699105804567	0.0161059865906507
G37	G84	0.0796335322539685	0.0161546582846592
G84	G37	0.0796335322539683	0.0161546582846595
G22	G17	0.0795805096344136	0.0162258300338504
G17	G22	0.0795805096344135	0.0162258300338505
G100	G94	0.0795137771821109	0.0163157952499756
G94	G100	0.0795137771821108	0.0163157952499757
G20	G73	0.079467116981161	0.0163789597597982
G73	G20	0.0794671169811609	0.0163789597597984
