Parent	Type	Child	Weight	Probability	Score
chbB	+	malT	0.000132	0.374193	0.000183
chbR	-	malT	-0.013868	0.487491	-0.025033
crp	-	malT	-0.038516	0.531679	-0.075828
chbF	+	malT	0.002250	0.356589	0.002971
chbA	-	malT	-0.019765	0.411648	-0.030127
chbG	-	malT	-0.053392	0.723783	-0.143093
chbC	+	malT	0.004477	0.384741	0.006378
nanM	+	malT	0.002802	0.328514	0.003408
nanC	+	malT	0.027790	0.444595	0.045750
nagA	+	malT	0.015001	0.449885	0.024989
mtlD	+	malT	0.106372	0.981324	0.386522
mtlR	+	malT	0.016092	0.413132	0.024618
mtlA	-	malT	-0.017551	0.448338	-0.029137
acnA	+	malT	0.185253	0.999999	0.685962
galP	+	malT	0.000326	0.316010	0.000381
acnB	-	malT	-0.051768	0.623119	-0.119445
ptsG	-	malT	-0.003643	0.400820	-0.005406
aceK	-	malT	-0.056131	0.565781	-0.117594
aceB	+	malT	0.003424	0.265210	0.003362
iclR	+	malT	0.023445	0.328096	0.028483
aceA	-	malT	-0.024948	0.430200	-0.039741
nanR	+	malT	0.001165	0.296813	0.001281
nanK	+	malT	0.021337	0.383250	0.030280
yhcH	+	malT	0.033861	0.524940	0.065818
nanT	+	malT	0.062649	0.695577	0.161358
nanA	+	malT	0.018013	0.422729	0.028196
nanE	+	malT	0.022983	0.359983	0.030636
fimB	+	malT	0.034982	0.523992	0.067874
nirB	-	malT	-0.042626	0.525577	-0.082956
nirD	+	malT	0.005080	0.384721	0.007237
nirC	+	malT	0.004622	0.435751	0.007458
cysG	-	malT	-0.016170	0.461229	-0.027616
galS	-	malT	-0.018617	0.336186	-0.023176
mglB	+	malT	0.097526	0.964369	0.348256
galR	+	malT	0.026462	0.325863	0.031929
galT	+	malT	0.070635	0.674122	0.176317
mglC	-	malT	-0.014662	0.341730	-0.018553
galM	+	malT	0.040951	0.486891	0.073830
galK	-	malT	-0.018123	0.443889	-0.029788
hupB	+	malT	0.062066	0.743482	0.170868
galE	+	malT	0.048891	0.585148	0.105932
hupA	+	malT	0.000832	0.398351	0.001227
mglA	+	malT	0.056599	0.728791	0.152739
seqA	+	malT	0.006301	0.418956	0.009775
pgm	+	malT	0.002292	0.499905	0.004243
tyrP	-	malT	-0.007709	0.349492	-0.009976
mtr	+	malT	0.049347	0.627288	0.114620
tyrR	+	malT	0.033771	0.470210	0.058800
aroF	-	malT	-0.030744	0.483790	-0.055075
mpl	-	malT	-0.036338	0.564622	-0.075972
glgC	-	malT	-0.030622	0.476255	-0.054001
cyaR	+	malT	0.156038	0.999396	0.577436
glgS	-	malT	-0.143595	0.998789	-0.531066
ilvN	-	malT	-0.010746	0.412292	-0.016405
glgP	+	malT	0.026710	0.446046	0.044116
glpE	+	malT	0.029790	0.512559	0.056539
ilvB	+	malT	0.008622	0.389422	0.012433
malK	+	malZ	0.049676	0.672762	0.123748
malT	+	malZ	0.023175	0.430005	0.036900
malZ	+	malZ	0.009459	0.379550	0.013293
malP	-	malZ	-0.004279	0.364388	-0.005774
lamB	-	malZ	-0.071785	0.795925	-0.211564
malQ	+	malZ	0.158842	0.997464	0.586675
malM	+	malZ	0.045541	0.517448	0.087258
malF	-	malZ	-0.017086	0.419228	-0.026523
malG	+	malZ	0.034478	0.539053	0.068819
malE	-	malZ	-0.001713	0.389578	-0.002471
malS	+	malZ	0.024152	0.467853	0.041840
dgsA	+	malZ	0.069460	0.787913	0.202651
ynfK	+	malZ	0.011647	0.420998	0.018156
ptsI	-	malZ	-0.007915	0.421998	-0.012367
crr	-	malZ	-0.030915	0.474449	-0.054313
fruR	-	malZ	-0.079617	0.899712	-0.265245
ptsH	+	malZ	0.057898	0.658096	0.141087
manY	+	malZ	0.034978	0.506942	0.065658
manX	-	malZ	-0.032145	0.512924	-0.061053
manZ	+	malZ	0.003792	0.411945	0.005785
nagC	-	malZ	-0.052769	0.636404	-0.124351
pfkA	+	malZ	0.035199	0.475901	0.062026
glk	-	malZ	-0.069009	0.645641	-0.164981
yahA	+	malZ	0.009676	0.392534	0.014064
fruB	-	malZ	-0.000744	0.411072	-0.001133
pck	+	malZ	0.037281	0.516234	0.071263
fruK	-	malZ	-0.004618	0.395514	-0.006762
pykF	+	malZ	0.026539	0.449010	0.044124
ppsA	+	malZ	0.025828	0.458618	0.043861
glmU	+	malZ	0.024758	0.423947	0.038866
fruA	+	malZ	0.039762	0.530502	0.078106
eno	+	malZ	0.004024	0.356986	0.005319
glmS	-	malZ	-0.009530	0.385038	-0.013587
nagE	+	malZ	0.009413	0.315427	0.010994
aroP	+	malZ	0.056224	0.630823	0.131329
gapA	+	malZ	0.053936	0.590327	0.117898
icd	+	malZ	0.053155	0.701021	0.137979
epd	+	malZ	0.007542	0.366549	0.010237
nagB	-	malZ	-0.018060	0.454125	-0.030369
nagD	-	malZ	-0.023907	0.443700	-0.039279
pgk	+	malZ	0.031486	0.435157	0.050735
edd	+	malZ	0.003363	0.444194	0.005531
fbaA	+	malZ	0.006368	0.282562	0.006663
chbB	+	malZ	0.039438	0.462527	0.067545
chbR	+	malZ	0.001451	0.482195	0.002590
crp	-	malZ	-0.089128	0.947501	-0.312703
chbF	-	malZ	-0.007676	0.363706	-0.010337
chbA	-	malZ	-0.075993	0.858318	-0.241523
chbG	-	malZ	-0.011774	0.411539	-0.017942
chbC	-	malZ	-0.004969	0.386811	-0.007117
nanM	+	malZ	0.016464	0.363572	0.022165
nanC	+	malZ	0.002094	0.349185	0.002708
nagA	+	malZ	0.046981	0.539238	0.093808
mtlD	+	malZ	0.117715	0.993137	0.432887
mtlR	+	malZ	0.021566	0.434312	0.034682
mtlA	-	malZ	-0.017500	0.449426	-0.029122
acnA	+	malZ	0.106217	0.986644	0.388054
galP	-	malZ	-0.029521	0.419233	-0.045828
acnB	-	malZ	-0.047479	0.592703	-0.104201
ptsG	+	malZ	0.040526	0.520106	0.078048
aceK	-	malZ	-0.015612	0.408747	-0.023629
aceB	-	malZ	-0.062524	0.705962	-0.163441
iclR	+	malZ	0.009306	0.270548	0.009322
aceA	+	malZ	0.018859	0.410065	0.028636
nanR	-	malZ	-0.025164	0.381627	-0.035559
nanK	+	malZ	0.124024	0.956791	0.439398
yhcH	-	malZ	-0.000127	0.369182	-0.000174
nanT	+	malZ	0.078992	0.816987	0.238964
nanA	+	malZ	0.065460	0.630467	0.152817
nanE	-	malZ	-0.005064	0.298429	-0.005596
fimB	+	malZ	0.089471	0.940097	0.311450
nirB	-	malZ	-0.040421	0.520998	-0.077979
nirD	-	malZ	-0.009112	0.387943	-0.013089
nirC	-	malZ	-0.007367	0.436953	-0.011920
cysG	-	malZ	-0.005186	0.450873	-0.008659
galS	+	malZ	0.035838	0.416794	0.055310
mglB	-	malZ	-0.007840	0.386429	-0.011218
galR	+	malZ	0.054711	0.607026	0.122976
galT	+	malZ	0.118859	0.941744	0.414478
mglC	-	malZ	-0.041353	0.531343	-0.081361
galM	+	malZ	0.020824	0.370892	0.028599
galK	-	malZ	-0.032309	0.484288	-0.057939
hupB	+	malZ	0.030861	0.501045	0.057257
galE	-	malZ	-0.016703	0.344089	-0.021281
hupA	+	malZ	0.031129	0.523482	0.060339
mglA	+	malZ	0.043453	0.590777	0.095057
seqA	+	malZ	0.039394	0.489713	0.071434
pgm	+	malZ	0.003369	0.500071	0.006239
tyrP	+	malZ	0.034642	0.421730	0.054097
mtr	+	malZ	0.028550	0.450614	0.047638
tyrR	+	malZ	0.047328	0.601955	0.105491
aroF	-	malZ	-0.022991	0.467314	-0.039783
mpl	+	malZ	0.017332	0.443186	0.028443
glgC	-	malZ	-0.029503	0.469648	-0.051307
cyaR	+	malZ	0.116549	0.988649	0.426664
glgS	-	malZ	-0.039510	0.570421	-0.083453
ilvN	-	malZ	-0.027927	0.482317	-0.049876
glgP	+	malZ	0.026439	0.451384	0.044191
glpE	+	malZ	0.002150	0.387222	0.003082
ilvB	+	malZ	0.007970	0.384280	0.011340
malK	+	malP	0.006505	0.388584	0.009360
malT	+	malP	0.031517	0.516164	0.060239
malZ	+	malP	0.008589	0.379830	0.012080
malP	+	malP	0.037493	0.619826	0.086050
lamB	-	malP	-0.030442	0.531892	-0.059956
malQ	+	malP	0.057690	0.744102	0.158954
malM	-	malP	-0.001212	0.355217	-0.001594
malF	+	malP	0.071825	0.936913	0.249180
malG	+	malP	0.048032	0.741330	0.131848
malE	+	malP	0.034228	0.551624	0.069913
malS	+	malP	0.051899	0.777688	0.149452
dgsA	+	malP	0.046180	0.668198	0.114261
ynfK	+	malP	0.033399	0.555809	0.068738
ptsI	+	malP	0.015625	0.436506	0.025255
crr	+	malP	0.057872	0.785235	0.168270
fruR	-	malP	-0.022153	0.396065	-0.032489
ptsH	+	malP	0.079771	0.871698	0.257482
manY	+	malP	0.030130	0.518920	0.057895
manX	+	malP	0.004218	0.477247	0.007455
manZ	+	malP	0.040957	0.537856	0.081570
nagC	-	malP	-0.088014	0.933414	-0.304202
pfkA	+	malP	0.015826	0.405688	0.023774
glk	-	malP	-0.021388	0.434722	-0.034428
yahA	-	malP	-0.002898	0.389877	-0.004184
fruB	+	malP	0.004817	0.415456	0.007410
pck	+	malP	0.080641	0.938143	0.280132
fruK	+	malP	0.004987	0.396968	0.007331
pykF	+	malP	0.038935	0.573000	0.082610
ppsA	+	malP	0.000559	0.380034	0.000786
glmU	+	malP	0.006645	0.395032	0.009720
fruA	+	malP	0.092724	0.946314	0.324909
eno	+	malP	0.003742	0.358078	0.004962
glmS	+	malP	0.001203	0.383121	0.001707
nagE	+	malP	0.023804	0.389288	0.034313
aroP	+	malP	0.042488	0.579635	0.091192
gapA	-	malP	-0.006190	0.438097	-0.010041
icd	+	malP	0.132673	0.999780	0.491161
epd	+	malP	0.007657	0.367013	0.010406
nagB	-	malP	-0.002312	0.441960	-0.003784
nagD	+	malP	0.006990	0.390212	0.010099
pgk	+	malP	0.001425	0.347117	0.001831
edd	-	malP	-0.011606	0.454430	-0.019530
fbaA	-	malP	-0.014633	0.310797	-0.016840
chbB	+	malP	0.022976	0.417230	0.035496
chbR	+	malP	0.004842	0.482751	0.008655
crp	-	malP	-0.082850	0.962775	-0.295362
chbF	-	malP	-0.015459	0.402156	-0.023020
chbA	-	malP	-0.007605	0.376857	-0.010612
chbG	+	malP	0.039932	0.673789	0.099628
chbC	+	malP	0.055838	0.685991	0.141836
nanM	+	malP	0.029296	0.485144	0.052627
nanC	+	malP	0.038206	0.595279	0.084215
nagA	+	malP	0.015807	0.458502	0.026837
mtlD	+	malP	0.118905	0.998896	0.439800
mtlR	+	malP	0.028415	0.499228	0.052527
mtlA	-	malP	-0.008063	0.438076	-0.013079
acnA	+	malP	0.104936	0.996060	0.387032
galP	+	malP	0.003523	0.325275	0.004243
acnB	-	malP	-0.016916	0.412324	-0.025826
ptsG	-	malP	-0.000918	0.404133	-0.001373
aceK	+	malP	0.049049	0.579327	0.105217
aceB	-	malP	-0.034601	0.455838	-0.058402
iclR	-	malP	-0.011181	0.283529	-0.011739
aceA	+	malP	0.042076	0.559201	0.087124
nanR	+	malP	0.032858	0.487753	0.059343
nanK	+	malP	0.027113	0.433069	0.043478
yhcH	+	malP	0.059511	0.856492	0.188737
nanT	-	malP	-0.010475	0.414397	-0.016074
nanA	+	malP	0.002812	0.407033	0.004238
nanE	+	malP	0.046566	0.638992	0.110179
fimB	+	malP	0.087735	0.970963	0.315438
nirB	-	malP	-0.024802	0.495929	-0.045546
nirD	+	malP	0.001369	0.386905	0.001961
nirC	-	malP	-0.001024	0.436727	-0.001655
cysG	+	malP	0.016819	0.468308	0.029165
galS	-	malP	-0.026032	0.376432	-0.036286
mglB	+	malP	0.091718	0.980533	0.333005
galR	+	malP	0.034899	0.444456	0.057435
galT	-	malP	-0.000453	0.348752	-0.000585
mglC	-	malP	-0.061243	0.829372	-0.188080
galM	-	malP	-0.007494	0.339283	-0.009415
galK	-	malP	-0.012718	0.439713	-0.020707
hupB	+	malP	0.054014	0.755523	0.151108
galE	+	malP	0.043404	0.612587	0.098455
hupA	+	malP	0.059554	0.862536	0.190205
mglA	+	malP	0.084831	0.976513	0.306737
seqA	+	malP	0.011481	0.428240	0.018205
pgm	-	malP	-0.000489	0.499773	-0.000904
tyrP	+	malP	0.003779	0.353364	0.004945
mtr	+	malP	0.057285	0.788989	0.167358
tyrR	+	malP	0.068215	0.906376	0.228942
aroF	-	malP	-0.016816	0.463132	-0.028837
mpl	-	malP	-0.006607	0.417336	-0.010209
glgC	+	malP	0.012181	0.396254	0.017872
cyaR	+	malP	0.044194	0.687073	0.112435
glgS	-	malP	-0.107274	0.994161	-0.394902
ilvN	+	malP	0.027878	0.514131	0.053073
glgP	+	malP	0.133409	0.998420	0.493213
glpE	+	malP	0.069928	0.936221	0.242420
ilvB	-	malP	-0.009000	0.396209	-0.013204
malK	+	lamB	0.026830	0.505156	0.050186
malT	+	lamB	0.022730	0.448919	0.037784
malZ	+	lamB	0.026222	0.453186	0.044002
malP	-	lamB	-0.022017	0.453987	-0.037011
lamB	-	lamB	-0.019483	0.456945	-0.032965
malQ	+	lamB	0.065880	0.811631	0.197992
malM	+	lamB	0.000187	0.354154	0.000245
malF	-	lamB	-0.002964	0.382851	-0.004202
malG	+	lamB	0.004590	0.392676	0.006674
malE	+	lamB	0.024858	0.478919	0.044083
malS	+	lamB	0.021825	0.479038	0.038713
dgsA	-	lamB	-0.007937	0.405025	-0.011903
ynfK	-	lamB	-0.040982	0.617196	-0.093659
ptsI	+	lamB	0.032359	0.495945	0.059423
crr	+	lamB	0.014124	0.401841	0.021016
fruR	-	lamB	-0.061395	0.837999	-0.190507
ptsH	+	lamB	0.052634	0.686566	0.133810
manY	+	lamB	0.055260	0.819819	0.167750
manX	+	lamB	0.006876	0.478768	0.012190
manZ	-	lamB	-0.010589	0.422544	-0.016567
nagC	-	lamB	-0.014967	0.412233	-0.022846
pfkA	+	lamB	0.005266	0.380427	0.007419
glk	-	lamB	-0.090346	0.849420	-0.284163
yahA	+	lamB	0.001748	0.387035	0.002506
fruB	-	lamB	-0.006225	0.415381	-0.009575
pck	+	lamB	0.078012	0.922789	0.266561
fruK	-	lamB	-0.002954	0.394243	-0.004313
pykF	+	lamB	0.033365	0.524371	0.064784
ppsA	-	lamB	-0.002235	0.376628	-0.003117
glmU	-	lamB	-0.002635	0.389028	-0.003795
fruA	+	lamB	0.005465	0.392121	0.007934
eno	-	lamB	-0.016853	0.389355	-0.024297
glmS	+	lamB	0.012832	0.399826	0.018997
nagE	+	lamB	0.037827	0.513403	0.071911
aroP	-	lamB	-0.001264	0.352058	-0.001648
gapA	+	lamB	0.004879	0.434187	0.007844
icd	+	lamB	0.004590	0.371642	0.006317
epd	-	lamB	-0.020975	0.411630	-0.031970
nagB	+	lamB	0.005755	0.443197	0.009445
nagD	+	lamB	0.007882	0.389788	0.011376
pgk	+	lamB	0.043978	0.570546	0.092909
edd	+	lamB	0.002511	0.443795	0.004127
fbaA	-	lamB	-0.032988	0.440148	-0.053764
chbB	+	lamB	0.005002	0.383892	0.007111
chbR	+	lamB	0.003771	0.482119	0.006732
crp	-	lamB	-0.019031	0.406465	-0.028643
chbF	-	lamB	-0.020745	0.435643	-0.033464
chbA	+	lamB	0.091623	0.978104	0.331838
chbG	+	lamB	0.029493	0.558065	0.060945
chbC	-	lamB	-0.009430	0.395008	-0.013793
nanM	+	lamB	0.012298	0.355460	0.016187
nanC	+	lamB	0.032114	0.525321	0.062467
nagA	+	lamB	0.000032	0.441128	0.000052
mtlD	+	lamB	0.074216	0.926233	0.254538
mtlR	+	lamB	0.004028	0.388630	0.005796
mtlA	-	lamB	-0.013337	0.445935	-0.022023
acnA	+	lamB	0.073662	0.945719	0.257954
galP	+	lamB	0.016021	0.363279	0.021551
acnB	-	lamB	-0.021665	0.436766	-0.035039
ptsG	+	lamB	0.000060	0.402265	0.000090
aceK	-	lamB	-0.009299	0.401760	-0.013833
aceB	+	lamB	0.001623	0.262454	0.001577
iclR	-	lamB	-0.028561	0.400315	-0.042336
aceA	-	lamB	-0.022177	0.434198	-0.035655
nanR	+	lamB	0.044036	0.626677	0.102186
nanK	+	lamB	0.014443	0.371238	0.019853
yhcH	-	lamB	-0.012307	0.398511	-0.018160
nanT	+	lamB	0.007822	0.403711	0.011692
nanA	+	lamB	0.026047	0.461122	0.044474
nanE	-	lamB	-0.011317	0.317322	-0.013298
fimB	+	lamB	0.137209	0.999789	0.507957
nirB	-	lamB	-0.045875	0.558351	-0.094846
nirD	-	lamB	-0.011308	0.395550	-0.016562
nirC	-	lamB	-0.031571	0.509188	-0.059524
cysG	-	lamB	-0.005568	0.452129	-0.009322
galS	+	lamB	0.012991	0.344205	0.016557
mglB	+	lamB	0.104427	0.994113	0.384402
galR	+	lamB	0.046861	0.607281	0.105375
galT	+	lamB	0.104015	0.948134	0.365175
mglC	-	lamB	-0.041997	0.617661	-0.096051
galM	-	lamB	-0.005105	0.338390	-0.006397
galK	-	lamB	-0.009376	0.437815	-0.015200
hupB	+	lamB	0.071097	0.890225	0.234362
galE	+	lamB	0.100128	0.990883	0.367378
hupA	+	lamB	0.046463	0.741309	0.127538
mglA	+	lamB	0.063790	0.886480	0.209390
seqA	+	lamB	0.022031	0.450428	0.036745
pgm	+	lamB	0.001304	0.499827	0.002413
tyrP	-	lamB	-0.012481	0.362411	-0.016749
mtr	+	lamB	0.059716	0.815346	0.180288
tyrR	+	lamB	0.068660	0.912098	0.231890
aroF	-	lamB	-0.040185	0.533673	-0.079409
mpl	-	lamB	-0.043102	0.692462	-0.110516
glgC	-	lamB	-0.033334	0.541143	-0.066793
cyaR	+	lamB	0.047231	0.721476	0.126177
glgS	-	lamB	-0.080675	0.962113	-0.287410
ilvN	+	lamB	0.001672	0.398716	0.002469
glgP	+	lamB	0.059806	0.785358	0.173921
glpE	+	lamB	0.014934	0.434824	0.024044
ilvB	+	lamB	0.041913	0.676701	0.105022
malK	+	malQ	0.038306	0.649037	0.092060
malT	+	malQ	0.004220	0.373915	0.005842
malZ	+	malQ	0.003098	0.373739	0.004287
malP	-	malQ	-0.008615	0.380684	-0.012144
lamB	+	malQ	0.003922	0.410435	0.005961
malQ	+	malQ	0.073783	0.881226	0.240757
malM	+	malQ	0.026297	0.438356	0.042685
malF	+	malQ	0.028586	0.546558	0.057852
malG	+	malQ	0.092878	0.991007	0.340821
malE	+	malQ	0.009986	0.404131	0.014943
malS	+	malQ	0.049014	0.771264	0.139976
dgsA	+	malQ	0.053217	0.754586	0.148695
ynfK	+	malQ	0.005742	0.414333	0.008810
ptsI	+	malQ	0.018414	0.445747	0.030393
crr	+	malQ	0.028035	0.498922	0.051793
fruR	-	malQ	-0.017401	0.364384	-0.023479
ptsH	+	malQ	0.042637	0.621148	0.098065
manY	+	malQ	0.008534	0.362000	0.011439
manX	-	malQ	-0.041645	0.560816	-0.086480
manZ	+	malQ	0.013179	0.426635	0.020820
nagC	+	malQ	0.007902	0.392082	0.011472
pfkA	-	malQ	-0.001548	0.374432	-0.002146
glk	-	malQ	-0.042570	0.544924	-0.085896
yahA	+	malQ	0.024883	0.455907	0.042006
fruB	+	malQ	0.030080	0.495334	0.055172
pck	+	malQ	0.066907	0.886387	0.219598
fruK	+	malQ	0.001796	0.393188	0.002615
pykF	+	malQ	0.044132	0.634484	0.103684
ppsA	+	malQ	0.053318	0.819344	0.161761
glmU	+	malQ	0.012888	0.401347	0.019153
fruA	+	malQ	0.016383	0.422200	0.025612
eno	-	malQ	-0.001202	0.352321	-0.001568
glmS	-	malQ	-0.006844	0.381536	-0.009668
nagE	-	malQ	-0.004750	0.310209	-0.005457
aroP	+	malQ	0.044020	0.609177	0.099295
gapA	+	malQ	0.028412	0.502886	0.052906
icd	+	malQ	0.028560	0.525058	0.055526
epd	+	malQ	0.008208	0.371882	0.011303
nagB	+	malQ	0.004911	0.442778	0.008052
nagD	-	malQ	-0.022003	0.460154	-0.037491
pgk	+	malQ	0.001007	0.346668	0.001293
edd	+	malQ	0.028169	0.507079	0.052891
fbaA	-	malQ	-0.033288	0.453489	-0.055897
chbB	+	malQ	0.027955	0.438509	0.045392
chbR	+	malQ	0.000885	0.481882	0.001579
crp	-	malQ	-0.036075	0.588294	-0.078584
chbF	-	malQ	-0.017094	0.413619	-0.026180
chbA	-	malQ	-0.031802	0.538044	-0.063359
chbG	-	malQ	-0.007871	0.408771	-0.011914
chbC	+	malQ	0.033542	0.516554	0.064157
nanM	+	malQ	0.024803	0.448035	0.041149
nanC	+	malQ	0.008186	0.362681	0.010993
nagA	+	malQ	0.005439	0.440522	0.008872
mtlD	-	malQ	-0.001010	0.332315	-0.001242
mtlR	+	malQ	0.012901	0.413463	0.019752
mtlA	+	malQ	0.003198	0.428702	0.005076
