,TS_0_0,TS_0_1,TS_0_2,TS_0_3,TS_0_4,TS_0_5,TS_0_6,TS_0_7,TS_0_8,TS_0_9,TS_0_10,TS_1_0,TS_1_1,TS_1_2,TS_1_3,TS_1_4,TS_1_5,TS_1_6,TS_1_7,TS_1_8,TS_1_9,TS_1_10,TS_2_0,TS_2_1,TS_2_2,TS_2_3,TS_2_4,TS_2_5,TS_2_6,TS_2_7,TS_2_8,TS_2_9,TS_2_10,TS_3_0,TS_3_1,TS_3_2,TS_3_3,TS_3_4,TS_3_5,TS_3_6,TS_3_7,TS_3_8,TS_3_9,TS_3_10,TS_4_0,TS_4_1,TS_4_2,TS_4_3,TS_4_4,TS_4_5,TS_4_6,TS_4_7,TS_4_8,TS_4_9,TS_4_10,TS_5_0,TS_5_1,TS_5_2,TS_5_3,TS_5_4,TS_5_5,TS_5_6,TS_5_7,TS_5_8,TS_5_9,TS_5_10,TS_6_0,TS_6_1,TS_6_2,TS_6_3,TS_6_4,TS_6_5,TS_6_6,TS_6_7,TS_6_8,TS_6_9,TS_6_10,TS_7_0,TS_7_1,TS_7_2,TS_7_3,TS_7_4,TS_7_5,TS_7_6,TS_7_7,TS_7_8,TS_7_9,TS_7_10,TS_8_0,TS_8_1,TS_8_2,TS_8_3,TS_8_4,TS_8_5,TS_8_6,TS_8_7,TS_8_8,TS_8_9,TS_8_10,TS_9_0,TS_9_1,TS_9_2,TS_9_3,TS_9_4,TS_9_5,TS_9_6,TS_9_7,TS_9_8,TS_9_9,TS_9_10
G11,0.0195669,0.0090207,0.0043518,0.0051655,0.006921,0.0029663,0.0552559,0.0208725,0.015865,0.0267256,0.0233806,0.0185412,0.0172202,0.0402036,0.0207198,0.0273711,0.0428911,0.0361601,0.0249212,0.0266471,0.0257409,0.0264093,0.017488,0.0521037,0.0328013,0.0199322,0.0125538,0.0832158,0.0213396,0.040996,0.0366944,0.0243049,0.0327635,0.0414333,0.0017722,0.000579,0.0015619,0.0007907,0.0030322,0.0340703,0.0357931,0.0171059,0.0356224,0.0222222,0.0289266,0.0112042,0.0611342,0.0308883,0.013961,0.0340045,0.0242022,0.0224199,0.0204347,0.027191,0.0406822,0.0287459,0.0387299,0.0777274,0.0409213,0.024169,0.0376582,0.0337398,0.0500209,0.0137044,0.0079399,0.0318533,0.0352901,0.014261,0.0161982,0.0152149,0.0457687,0.0145717,0.0390292,0.0229425,0.0260498,0.0432634,0.0225617,0.0554835,0.0249857,0.0374214,0.0304222,0.0237029,0.0562016,0.0378805,0.020727,0.0078443,0.0407605,0.0204922,0.0228401,0.0194153,0.0200625,0.023042,0.0347124,0.0317984,0.0267169,0.0460547,0.0350923,0.0441531,0.0319937,0.019241,0.0140293,0.0285651,0.0601852,0.0261857,0.0165288,0.0621792,0.0444827,0.0159139,0.0435546,0.0264558
G12,0.5638531,0.703811,0.7081877,0.6757224,0.7225336,0.6413691,0.6443906,0.5998621,0.6326991,0.5858748,0.6249058,0.5325536,0.6375102,0.6270951,0.6950155,0.6639931,0.6529799,0.5980991,0.5863843,0.6089756,0.5975693,0.6015303,0.5976316,0.5801752,0.7033057,0.5293238,0.6033698,0.5941051,0.7319483,0.6043248,0.5529242,0.5693669,0.5713577,0.52235,0.6477116,0.6210915,0.6675759,0.6340172,0.5249662,0.618972,0.6804195,0.5967814,0.6441334,0.5692239,0.5536601,0.670386,0.6912216,0.7424672,0.7324483,0.6703142,0.6931167,0.5034895,0.6831974,0.5706893,0.457718,0.5360583,0.6347791,0.5144557,0.5291488,0.5024443,0.5923286,0.5974209,0.6214874,0.6427049,0.5845661,0.6436636,0.5321478,0.6713354,0.5484076,0.5740575,0.5189383,0.5538678,0.6260083,0.6030055,0.5171607,0.5705934,0.5290321,0.5407512,0.5242632,0.5622398,0.59327,0.7896084,0.6702587,0.6379484,0.5040451,0.6783305,0.6608238,0.5283182,0.558974,0.6047072,0.6580182,0.6605965,0.6393053,0.603604,0.6443789,0.5904028,0.6917626,0.5185915,0.5743352,0.4892714,0.4867131,0.6902556,0.5876515,0.5659978,0.6124925,0.5770916,0.5604716,0.6178278,0.5007467,0.4942471
G13,0.6409466,0.7018275,0.690398,0.6176695,0.6150454,0.7149258,0.6863756,0.6774396,0.7571054,0.5571643,0.6557885,0.612509,0.6307072,0.6866928,0.7180468,0.75135,0.594297,0.6214,0.6623859,0.7747282,0.87158,0.5979373,0.7162809,0.597913,0.6691046,0.6476626,0.6854362,0.7406288,0.6404809,0.7378255,0.7019305,0.6679912,0.7565022,0.6103248,0.6783888,0.6679884,0.6799089,0.8036018,0.6259668,0.6835973,0.7486834,0.702848,0.6599145,0.7090022,0.6814382,0.729145,0.6805026,0.7379094,0.7912628,0.6179189,0.686992,0.6402451,0.6174315,0.7043151,0.7475124,0.7284483,0.7157835,0.6693618,0.7332323,0.5990238,0.7455073,0.6950806,0.5957417,0.6402245,0.7728648,0.6133193,0.6731761,0.7699895,0.6475453,0.6433394,0.5620577,0.620662,0.6466124,0.7294869,0.7132779,0.645534,0.6464939,0.6715557,0.6959699,0.5874163,0.6301208,0.7079951,0.7269139,0.6443863,0.6164998,0.7064818,0.6466218,0.6357089,0.7923589,0.6855608,0.7810423,0.6660348,0.5700783,0.7259511,0.5406552,0.6415545,0.7254188,0.6139648,0.6652065,0.6622468,0.733473,0.6654319,0.6062486,0.7149147,0.584836,0.5660169,0.6943558,0.6364808,0.697694,0.6365742
G14,0.625927,0.7021793,0.9251908,0.7088737,0.7920385,0.8483051,0.7477269,0.7822285,0.7102554,0.6171722,0.6633907,0.6359478,0.6383335,0.6706778,0.7744441,0.673656,0.6272182,0.754939,0.7740633,0.5061674,0.6775296,0.6635795,0.7237129,0.70239,0.7861474,0.6649714,0.7179986,0.6465167,0.6530557,0.6784907,0.638559,0.5681953,0.7539238,0.5487629,0.6536142,0.8254372,0.6693248,0.9137658,0.6392251,0.7665211,0.7061118,0.6150266,0.6650525,0.6080136,0.582478,0.7813788,0.5930532,0.6894894,0.7255615,0.6344227,0.7129679,0.6097158,0.6124544,0.6288957,0.7167552,0.5779475,0.5596019,0.6853276,0.7884427,0.6831013,0.6895082,0.6173785,0.5286768,0.6329032,0.6552157,0.7820019,0.6859931,0.6353528,0.7743502,0.7220752,0.6479602,0.6872654,0.5045465,0.7191235,0.600776,0.6921545,0.7494553,0.5787694,0.6552169,0.6184292,0.7145035,0.7517755,0.7819978,0.5792558,0.5325423,0.6568525,0.6641183,0.6855804,0.6478965,0.5943165,0.5440045,0.5640853,0.6431094,0.8169072,0.6963567,0.799592,0.7953701,0.6222567,0.7276227,0.5430697,0.7317658,0.7277438,0.7233905,0.6818664,0.7049274,0.764631,0.7587476,0.6382009,0.700478,0.723527
G15,0.0048028,0.0098583,0.0178192,0.0478364,0.0176833,0.0005567,0.0022699,0.0069143,0.0054052,0.0103473,0.0003064,0.0087419,0.0084925,0.3926641,0.4691926,0.5346718,0.5614608,0.5574381,0.650052,0.1757568,0.0819249,0.0238875,0.0027162,0.0366091,0.3837184,0.4956531,0.4165533,0.408766,0.6142105,0.4902919,0.4971553,0.2233713,0.0338156,0.0025936,0.0012489,0.0078246,0.0103788,0.0089687,0.0022648,0.0002064,0.0104397,0.061831,0.0650202,0.0451589,0.0041784,0.0151626,0.0110498,0.0249662,0.0486831,0.0807294,0.003986,0.0014199,0.0004314,0.0003763,0.0076164,0.0095263,0.0006015,0.0083633,0.0158588,0.0094057,0.0170442,0.1632828,0.2007059,0.0315745,0.042084,0.0049203,0.0031325,0.0015619,0.4847212,0.5005864,0.5545344,0.5039192,0.5233215,0.5477888,0.4602695,0.1350807,0.0217408,0.0016151,0.400308,0.4454626,0.5879014,0.5368354,0.3483921,0.0943893,0.102885,0.037595,0.0038577,0.0177772,0.002923,0.0150008,0.0581436,0.2646743,0.3623916,0.5756263,0.6417602,0.4097115,0.0861646,0.0158525,0.0,0.0027825,0.0545164,0.4049517,0.5697442,0.4594253,0.556781,0.5939498,0.5868996,0.2510941,0.132865,0.073942
G16,0.5848672,0.7530681,0.6580528,0.6757781,0.7356576,0.5877761,0.7651511,0.7384565,0.7580718,0.7009863,0.645776,0.567618,0.631208,0.7353017,0.7275556,0.6911571,0.7930168,0.6551943,0.7032649,0.6927141,0.7269609,0.5836577,0.6289509,0.4380495,0.4884464,0.5795822,0.4635311,0.560813,0.8896311,0.9032989,0.6637102,0.6499606,0.7237234,0.6164688,0.7566299,0.635736,0.6871221,0.636392,0.6325778,0.6050144,0.7213334,0.642799,0.6352763,0.6850727,0.6479495,0.6580272,0.7596331,0.678297,0.6624416,0.7600553,0.7363298,0.7317317,0.73526,0.7077527,0.6837794,0.6664208,0.427897,0.5350523,0.4531374,0.469855,0.4500747,0.671091,0.7269046,0.7033769,0.6724512,0.6415937,0.7262125,0.3658005,0.3053113,0.2986419,0.2604653,0.2543742,0.7177194,0.6798964,0.6559423,0.7382016,0.6799287,0.7023305,0.6565995,0.7633373,0.707037,0.7151869,0.6680319,0.5973092,0.6651453,0.6774871,0.6343566,0.6867513,0.7460635,0.7512347,0.6551499,0.7844,0.7062128,0.6867828,0.6376045,0.7517375,0.7466734,0.7475476,0.6730996,0.664492,0.6414321,0.6799078,0.6188976,0.6371849,0.6049494,0.6950107,0.6356612,0.6428963,0.6335547,0.7155179
G17,0.5733204,0.6607849,0.6317371,0.8163332,0.7187004,0.6937192,0.6835597,0.7047371,0.7396695,0.8099421,0.6617616,0.7263181,0.7171518,0.6751506,0.5580809,0.7922657,0.6773701,0.6955781,0.6096537,0.6515574,0.6237433,0.744379,0.6865647,0.4939557,0.5077575,0.5946065,0.4409014,0.5185773,0.6880078,0.8345626,0.6094446,0.7855087,0.5482838,0.643149,0.5207022,0.6588634,0.5477382,0.6424859,0.6377713,0.685961,0.7426231,0.6736349,0.6839702,0.677928,0.6808783,0.8569871,0.6378962,0.7264891,0.7046957,0.6161676,0.6363575,0.7237874,0.6844337,0.7489337,0.6245317,0.7403138,0.6196711,0.5139141,0.6777072,0.5531534,0.5811917,0.7712705,0.750084,0.6539536,0.7808661,0.5395664,0.7951396,0.6714965,0.7071154,0.6249798,0.6292196,0.633198,0.5488393,0.6711048,0.7913045,0.6871919,0.7240959,0.7377868,0.7823047,0.8633771,0.7820998,0.6065939,0.6453077,0.7354546,0.6088209,0.6497188,0.7625569,0.7137394,0.6185515,0.6743955,0.7350682,0.61991,0.8398619,0.7054281,0.7346201,0.6181739,0.7357538,0.7022881,0.72409,0.7871568,0.8396661,0.7203287,0.6874465,0.6983851,0.7494933,0.7671794,0.7196358,0.7724626,0.618206,0.7949298
G18,0.7598074,0.6955067,0.9043972,0.9315066,0.7758717,0.7280006,0.6057146,0.607133,0.7085287,0.683628,0.6339172,0.6681405,0.7096129,0.6876761,0.7990494,0.7099075,0.6015586,0.7703002,0.7423228,0.7156716,0.6374414,0.7643025,0.784966,0.6482763,0.6976463,0.594275,0.6722739,0.6071195,0.7629746,0.7154889,0.6913062,0.7186183,0.7860197,0.8644985,0.7772694,0.654497,0.6855972,0.7969637,0.5111092,0.6018511,0.621212,0.6586353,0.5696523,0.7211396,0.8184922,0.7329403,0.7012749,0.5948859,0.6572769,0.6794891,0.784772,0.673011,0.6203584,0.8253778,0.6561774,0.945867,0.7054851,0.6975511,0.6845594,0.6267453,0.6827288,0.6522458,0.6922419,0.7048831,0.7405638,0.5601395,0.7352482,0.6527612,0.7971735,0.6783291,0.6255547,0.6747405,0.6452411,0.5617342,0.8141961,0.6751051,0.7185412,0.8217128,0.7371712,0.6730636,0.7147982,0.5829138,0.5487157,0.6188645,0.7242142,0.839779,0.7556157,0.7288168,0.7370097,0.7481875,0.6938363,0.6441181,0.6178597,0.7833553,0.7043683,0.7455253,0.7224027,0.6471239,0.7362879,0.8263713,0.6825356,0.5897449,0.7062946,0.7830788,0.592195,0.723593,0.6389669,0.7272067,0.7961603,0.6136469
G19,0.0370977,0.0104922,0.0247196,0.0164081,0.0181973,0.0306318,0.0125955,0.0724873,0.020995,0.0275942,0.0178735,0.0369185,0.0104594,0.0038726,0.0010169,0.0001937,0.0002825,0.0107888,0.0211075,0.0380603,0.0169008,0.0197062,0.0336232,0.0304484,0.0131124,0.0451187,0.0167407,0.0342391,0.0345311,0.0147581,0.0206535,0.0557055,0.0103547,0.0131245,0.0222795,0.0202399,0.0539686,0.0148264,0.0317134,0.0079743,0.0245075,0.0344993,0.0291929,0.0244051,0.0111541,0.0298994,0.0152874,0.0215019,0.0567578,0.0215245,0.0150831,0.0245615,0.0439221,0.0350369,0.0435127,0.0136576,0.0312249,0.0170622,0.0115106,0.0307749,0.0215781,0.0568943,0.0339147,0.0352801,0.008707,0.059418,0.0265841,0.0394444,0.0265281,0.0274881,0.030916,0.0342436,0.0224525,0.0291088,0.0188258,0.0218021,0.0383059,0.0253716,0.0060143,6.58e-05,0.0004466,0.0001865,0.0,0.0386956,0.0388488,0.0352797,0.0131547,0.104895,0.0228447,0.0159673,0.0144319,0.0246398,0.01845,0.0310371,0.0097439,0.0330951,0.0063315,0.0305135,0.0225941,0.0342355,0.0131923,0.0318481,0.0124005,0.0234,0.0281079,0.0170501,0.023642,0.0312706,0.0257809,0.0119467
G20,0.6996072,0.6338369,0.652968,0.7347618,0.6626705,0.7541607,0.8037004,0.6671675,0.5876184,0.7505019,0.677346,0.6546489,0.0655842,0.1089154,0.0743486,0.1299246,0.1123641,0.6426843,0.6185258,0.5859702,0.6904842,0.7598394,0.665381,0.1140952,0.1598222,0.0755305,0.0607441,0.076128,0.6728639,0.6575786,0.7550046,0.7265842,0.702003,0.6870837,0.6636781,0.6881587,0.6588213,0.6710475,0.7137215,0.7326477,0.6931119,0.8560024,0.7794492,0.6949436,0.8401909,0.7098998,0.6293337,0.6957785,0.5303592,0.6883069,0.7004518,0.6616954,0.7953769,0.6418166,0.6358501,0.6519094,0.5996423,0.8089321,0.6447583,0.6553103,0.6976656,0.6363108,0.5877456,0.6502038,0.7048848,0.7054722,0.6219858,0.1657769,0.1417437,0.1738178,0.1779564,0.1599418,0.7044019,0.7914761,0.6600425,0.6126891,0.6630247,0.6087548,0.3966025,0.2947917,0.2995597,0.3126863,0.3859343,0.7607097,0.6935321,0.6100195,0.6441168,0.6537294,0.6923759,0.1783996,0.2039241,0.1815863,0.1465481,0.2286861,0.7117048,0.7230365,0.7781819,0.6725914,0.8383494,0.8270209,0.1808393,0.1513875,0.1515924,0.1511061,0.110335,0.5206487,0.7546039,0.718848,0.6573035,0.6616848
G21,0.6303827,0.634861,0.4268997,0.6172429,0.6008354,0.6064477,0.6702695,0.5184093,0.6225016,0.5364705,0.5539651,0.6044214,0.6150137,0.6602397,0.4981381,0.7047226,0.6377958,0.6109037,0.473403,0.6681269,0.6005681,0.6296906,0.6013892,0.6940555,0.6307912,0.6552281,0.6120494,0.5527603,0.6016164,0.6973481,0.5342382,0.6200539,0.6200267,0.604156,0.6601632,0.5127267,0.6711962,0.6325239,0.6656752,0.6295276,0.6845928,0.7031499,0.5974526,0.5912952,0.5875337,0.7169154,0.6368546,0.5937187,0.6562556,0.5773963,0.5661775,0.6543395,0.4819742,0.5694189,0.6089757,0.684592,0.6891529,0.4979044,0.6109589,0.5273504,0.5872038,0.5317403,0.7622662,0.5461173,0.5525323,0.7064308,0.6243484,0.4581154,0.475344,0.6148242,0.6309067,0.6061111,0.5059232,0.7508937,0.6850491,0.6618509,0.5541166,0.6298731,0.6323251,0.6418513,0.6856466,0.6784609,0.5753301,0.4818749,0.6482378,0.5633084,0.6041955,0.6439614,0.6199564,0.5383582,0.5840231,0.6661393,0.5781262,0.5895629,0.5554043,0.5877803,0.5887149,0.5949726,0.6870974,0.6186198,0.6447294,0.7482788,0.6764295,0.6161674,0.7656808,0.5402333,0.659435,0.5079816,0.5485437,0.5550188
G22,0.0818195,0.0279681,0.0238893,0.0515129,0.0261596,0.0360144,0.1099999,0.0428773,0.0640079,0.0556705,0.0304182,0.0621138,0.0770683,0.1589948,0.2234838,0.2013233,0.1758482,0.143727,0.1039285,0.0439972,0.0992434,0.0786495,0.0733633,0.2092506,0.341252,0.5872933,0.456237,0.5380183,0.1742814,0.0759906,0.0562734,0.0747351,0.0648914,0.0695105,0.0143472,0.0377025,0.0128975,0.0095992,0.0066172,0.0664498,0.0719541,0.0659459,0.0715951,0.0653526,0.061611,0.0498404,0.0472913,0.0642412,0.0572524,0.0479951,0.0436662,0.0505078,0.0765393,0.0270364,0.1002706,0.0792542,0.0447809,0.0411098,0.0737899,0.0552069,0.0534902,0.0688066,0.088203,0.0255655,0.0571193,0.0591731,0.0517211,0.1743951,0.2139098,0.2455598,0.2727349,0.3676024,0.0849481,0.050764,0.0632837,0.0459226,0.0753011,0.0555335,0.0610642,0.1701924,0.2061444,0.1684339,0.1548491,0.098193,0.0577321,0.0479769,0.0581159,0.0699744,0.0738435,0.1592527,0.2148009,0.2699191,0.3192219,0.2477697,0.1452336,0.0935062,0.0592944,0.0498943,0.0726888,0.1058444,0.1642801,0.3594322,0.2895069,0.3528651,0.3355664,0.2195321,0.0663934,0.0666129,0.0685403,0.0733857
G23,0.6514356,0.8010742,0.8142602,0.7245076,0.5911937,0.6119906,0.7721234,0.7984941,0.5798967,0.7048834,0.5426731,0.7173634,0.7537077,0.6972265,0.664074,0.6757765,0.6005605,0.7261288,0.6910048,0.7856586,0.605806,0.6980093,0.8091431,0.7601398,0.7720656,0.6752903,0.7083167,0.7090247,0.6584685,0.6004534,0.6032199,0.7488478,0.7917653,0.6359494,0.646435,0.6678695,0.5349505,0.6809716,0.710744,0.6659539,0.7084991,0.682041,0.5764852,0.5653464,0.7477109,0.6488779,0.6503391,0.5234912,0.6316571,0.7064723,0.6764422,0.7394405,0.7725188,0.679988,0.6498347,0.7208954,0.7011759,0.7006476,0.6182954,0.5579008,0.6563983,0.6513108,0.675813,0.6325206,0.718115,0.8133736,0.6898587,0.5977044,0.7073293,0.5467053,0.6448542,0.6632549,0.7751425,0.7800064,0.691382,0.7958917,0.7548926,0.6741382,0.7068975,0.7677461,0.6964436,0.7056727,0.7166944,0.7299537,0.6009312,0.7136646,0.6921263,0.7628153,0.6605303,0.6053508,0.7248933,0.6162925,0.6943457,0.7977759,0.6970139,0.6205312,0.6247139,0.7237872,0.6986041,0.6330367,0.6985013,0.663861,0.7404854,0.6434852,0.7283461,0.7573888,0.6657981,0.6359619,0.5385618,0.7702977
G24,0.7127586,0.5886074,0.7982848,0.7755421,0.7755831,0.61704,0.6751583,0.6517874,0.7950663,0.6484614,0.7014103,0.8217497,0.7321399,0.6756806,0.6689017,0.6464727,0.5647836,0.7380541,0.7255942,0.7709835,0.6188216,0.6819753,0.8129473,0.6320514,0.6502005,0.5834333,0.6877998,0.7624067,0.7152943,0.6604625,0.7595802,0.770073,0.680467,0.7129333,0.69577,0.6933136,0.5949621,0.6295644,0.6441116,0.697251,0.6642074,0.7525471,0.7502679,0.5972926,0.608953,0.6142542,0.6922876,0.7091941,0.5417144,0.7992997,0.7855417,0.7455761,0.6561688,0.8456856,0.648963,0.6380624,0.6828308,0.6635919,0.7248856,0.6769849,0.616384,0.8118696,0.6710428,0.7503281,0.8306093,0.7363728,0.7839837,0.6531857,0.676686,0.7430918,0.6704023,0.6626801,0.6028863,0.6287821,0.5922245,0.7106595,0.8093142,0.7594279,0.6244926,0.7772332,0.6569006,0.7863564,0.5898782,0.7683389,0.7120993,0.7156162,0.6706868,0.7491777,0.7181096,0.592233,0.5698065,0.757178,0.7811228,0.7209087,0.7311523,0.7120762,0.607298,0.5881615,0.7582934,0.7070054,0.6484185,0.7057473,0.5967715,0.6177001,0.7555642,0.6239643,0.6694188,0.7157476,0.6791642,0.5717214
G25,0.0364,0.0395156,0.0320356,0.0410712,0.0226712,0.0392961,0.0241883,0.0308594,0.0580631,0.0228959,0.0312748,0.0504465,0.0092494,0.0045813,0.0082933,0.0272046,0.0032084,0.0413982,0.0586951,0.0593671,0.046699,0.03211,0.0346803,0.0442826,0.047708,0.0682292,0.0282567,0.0309214,0.0386438,0.0288398,0.0301375,0.0477739,0.0429199,0.0600682,0.0275775,0.0259304,0.0661759,0.0091481,0.0263549,0.0227443,0.0408249,0.0221359,0.055183,0.0471792,0.0432444,0.0602926,0.0290736,0.036809,0.0724624,0.072311,0.0401459,0.0457115,0.025932,0.0795012,0.0362734,0.0550392,0.0252236,0.0023943,0.004577,0.0075623,0.003226,0.0370831,0.0320348,0.0441362,0.0277042,0.0795955,0.0466942,0.0178953,0.0561753,0.013756,0.0077099,0.0234561,0.015501,0.0409723,0.0456911,0.0790309,0.0199764,0.0864004,0.0103188,0.0121812,0.0046845,0.0082772,0.0024263,0.033655,0.0569143,0.0338601,0.0277641,0.0316034,0.0441192,0.0215499,0.0383996,0.0353128,0.0257545,0.0419631,0.0385912,0.0579058,0.0490945,0.0313546,0.0373212,0.039841,0.0145197,0.0002673,0.0045879,0.0001352,0.0025018,0.0388316,0.0371,0.0245691,0.0682494,0.0560825
G26,0.0099451,0.0,0.0001232,1e-07,3e-07,0.0023534,0.0096889,0.0079117,0.0156357,0.002021,0.0053077,0.0241137,0.0046698,0.0089369,0.0080162,0.0027099,0.0077243,0.0062028,0.0034809,0.00295,0.0106883,0.0301046,0.0269757,0.0095613,0.0219941,0.0213709,0.0032829,0.0129226,0.0148476,0.0187045,0.0180596,0.013844,0.0124502,0.0244031,0.0136353,0.0158526,0.0047796,0.0092741,0.0334416,0.0065049,0.0096494,0.0016217,0.0072297,0.0057999,0.0123533,0.0018479,1.18e-05,0.0001126,7.8e-05,2.2e-06,0.0069951,0.0106746,0.0077928,0.0126517,0.0051577,0.045479,0.0103376,0.0066967,0.0068365,0.0037514,0.0128723,0.0073879,0.0028373,0.0080497,0.0046484,0.0053247,0.0155579,0.0077907,0.0265652,0.010367,0.00855,0.0127486,0.0232003,0.0085725,0.0228282,0.009481,0.0030658,0.0196877,0.0007096,0.0001396,0.0008106,0.0,0.0,0.0059915,0.0044196,0.01606,0.0174456,0.0018108,0.008574,4.83e-05,3.1e-06,0.0004396,0.0016778,0.0002822,0.0106556,0.0089143,0.0349303,0.0054043,0.0379506,0.0035291,0.0001766,2.35e-05,0.0,0.0001677,0.0002652,0.0036654,0.005906,0.0056173,0.0090948,0.0042043
G27,0.5488041,0.5766673,0.5597705,0.5692419,0.5457642,0.5355263,0.4142206,0.4068504,0.4724538,0.5219514,0.4137076,0.5166087,0.3583527,0.4105987,0.4250019,0.4487632,0.417908,0.4221952,0.5130848,0.5026317,0.392739,0.3616118,0.4641605,0.5111563,0.4559744,0.4314695,0.3905739,0.3929249,0.518409,0.4079969,0.4929185,0.5054194,0.4017636,0.4797155,0.3854946,0.5251176,0.5019481,0.3495274,0.4984884,0.5265618,0.4699507,0.4742025,0.4421505,0.440116,0.4118232,0.4797482,0.4717376,0.5400789,0.5457752,0.4670416,0.4885775,0.5105162,0.4967451,0.4480619,0.4151722,0.4153385,0.4751981,0.2343082,0.1539391,0.1130998,0.1173842,0.4681908,0.5321589,0.599153,0.5087801,0.4811794,0.4845746,0.4522971,0.444422,0.4569485,0.4168353,0.5044,0.4798107,0.4141966,0.5069758,0.4435959,0.4001241,0.4168368,0.6323193,0.5901822,0.680901,0.7114994,0.783985,0.4661378,0.4927731,0.4669169,0.4264688,0.5847832,0.4409886,0.4433383,0.5046893,0.420947,0.4636928,0.5424359,0.3647686,0.5222378,0.4808922,0.4759488,0.4807276,0.4915096,0.3232308,0.2361329,0.2855763,0.3466734,0.2729344,0.4130296,0.4902025,0.444501,0.4526611,0.6091801
G28,0.672474,0.7757594,0.6853159,0.7042801,0.6405772,0.6551174,0.6716042,0.5789412,0.6785502,0.6002598,0.7022402,0.7687518,0.7065993,0.6812776,0.7672905,0.638061,0.6101213,0.5342468,0.6773323,0.6787004,0.8161617,0.6474359,0.7397763,0.302149,0.2317175,0.23373,0.2291585,0.2587923,0.6193254,0.7680009,0.6357013,0.6680655,0.6317971,0.5515168,0.7437112,0.712125,0.6506842,0.6192124,0.6326429,0.6965166,0.6756596,0.6675338,0.6869766,0.6829208,0.6759453,0.6500734,0.7362827,0.6444842,0.7590963,0.7320841,0.6234398,0.6225337,0.5779962,0.7068293,0.6124327,0.6810974,0.541455,0.6418757,0.6991975,0.6871348,0.8116347,0.6129364,0.7227368,0.5545759,0.8170895,0.7462152,0.5749619,0.6907378,0.7252743,0.7136093,0.6756794,0.646956,0.6351039,0.6984447,0.7903857,0.6415774,0.7737131,0.75176,0.333581,0.2603868,0.2454196,0.2468113,0.2525708,0.6417761,0.6404499,0.5856936,0.6650192,0.632559,0.6893785,0.9208255,0.7419156,0.7326122,0.572481,0.6761175,0.7895098,0.6364101,0.6680254,0.6985717,0.6541996,0.6392587,0.581065,0.5932079,0.7948979,0.6079043,0.8601419,0.6495882,0.6344794,0.6359205,0.7473988,0.6436861
G29,0.0498814,0.0009109,8.6e-06,0.0012692,0.000175,0.0,0.0503788,0.0396935,0.0144515,0.1127714,0.0260507,0.0774023,0.021632,0.0754493,0.060301,0.0274668,0.0313418,0.0421552,0.053764,0.0438331,0.0356815,0.0205791,0.0465814,0.039827,0.0471366,0.0431583,0.0424656,0.0154243,0.0680579,0.0357315,0.0448695,0.0274172,0.0330897,0.026436,0.0204438,0.0725623,0.0343932,0.0363982,0.0488376,0.0379084,0.0227361,0.023617,0.025149,0.0568396,0.0171014,0.000936,0.0,0.0006785,0.0001103,0.0,0.028063,0.0226895,0.0529431,0.0173086,0.0477297,0.0346304,0.0477464,0.0611094,0.0510462,0.0154027,0.0602806,0.035541,0.0189242,0.0338756,0.0155928,0.041822,0.0456634,0.0398642,0.0667127,0.0630281,0.0595098,0.0278193,0.049529,0.0185771,0.0423407,0.020148,0.0472926,0.0874349,0.0001054,0.0002028,0.0001636,9.59e-05,0.0009561,0.0310944,0.0638476,0.035259,0.0283142,0.0718241,0.0590056,0.0227639,0.029006,0.0449781,0.0501063,0.0474404,0.0292076,0.0506696,0.0291657,0.0560291,0.0355034,0.0517969,0.0008597,0.0009155,9.64e-05,8.27e-05,0.0011541,0.0614451,0.0203674,0.0293797,0.0560983,0.0324173
G30,0.0482533,0.060668,0.0612456,0.0354176,0.0772588,0.0698798,0.0550585,0.0641523,0.0529643,0.0407439,0.0243246,0.0672271,0.0243049,0.0229978,0.0139813,0.0192022,0.0123576,0.0434826,0.0678029,0.041829,0.0504951,0.0294709,0.0717362,0.0661787,0.0367341,0.062477,0.0762103,0.1066545,0.0683766,0.0387833,0.0626175,0.0707799,0.0427032,0.0531798,0.0782138,0.195829,0.3268467,0.531752,0.4495315,0.2612975,0.1469474,0.064748,0.0399034,0.0523769,0.0491591,0.0214758,0.0114285,0.011757,0.0097073,0.0052271,0.0251887,0.0257998,0.0345877,0.0399551,0.0379429,0.0399524,0.0271641,0.0136117,0.010376,0.04195,0.0301249,0.0386794,0.0245893,0.0422331,0.0750184,0.0475311,0.0664338,0.0848735,0.0612141,0.1464995,0.0846336,0.0843106,0.0395672,0.0284435,0.071907,0.0650291,0.1044085,0.0504275,0.0533955,0.0837071,0.0872169,0.1089759,0.1221467,0.093807,0.0363027,0.0804809,0.0966209,0.0722966,0.0397695,0.0668338,0.1736829,0.5587581,0.5561802,0.6589543,0.2507744,0.0783443,0.0496284,0.0641261,0.0570845,0.0667361,0.0314715,0.0644261,0.0921411,0.0463587,0.0594565,0.0404891,0.0556365,0.0428779,0.0439191,0.0285535
