,TS_0_0,TS_0_1,TS_0_2,TS_0_3,TS_0_4,TS_0_5,TS_0_6,TS_0_7,TS_0_8,TS_0_9,TS_0_10,TS_0_11,TS_0_12,TS_0_13,TS_0_14,TS_0_15,TS_0_16,TS_0_17,TS_0_18,TS_0_19,TS_0_20,TS_1_0,TS_1_1,TS_1_2,TS_1_3,TS_1_4,TS_1_5,TS_1_6,TS_1_7,TS_1_8,TS_1_9,TS_1_10,TS_1_11,TS_1_12,TS_1_13,TS_1_14,TS_1_15,TS_1_16,TS_1_17,TS_1_18,TS_1_19,TS_1_20,TS_2_0,TS_2_1,TS_2_2,TS_2_3,TS_2_4,TS_2_5,TS_2_6,TS_2_7,TS_2_8,TS_2_9,TS_2_10,TS_2_11,TS_2_12,TS_2_13,TS_2_14,TS_2_15,TS_2_16,TS_2_17,TS_2_18,TS_2_19,TS_2_20,TS_3_0,TS_3_1,TS_3_2,TS_3_3,TS_3_4,TS_3_5,TS_3_6,TS_3_7,TS_3_8,TS_3_9,TS_3_10,TS_3_11,TS_3_12,TS_3_13,TS_3_14,TS_3_15,TS_3_16,TS_3_17,TS_3_18,TS_3_19,TS_3_20,TS_4_0,TS_4_1,TS_4_2,TS_4_3,TS_4_4,TS_4_5,TS_4_6,TS_4_7,TS_4_8,TS_4_9,TS_4_10,TS_4_11,TS_4_12,TS_4_13,TS_4_14,TS_4_15,TS_4_16,TS_4_17,TS_4_18,TS_4_19,TS_4_20,TS_5_0,TS_5_1,TS_5_2,TS_5_3,TS_5_4,TS_5_5,TS_5_6,TS_5_7,TS_5_8,TS_5_9,TS_5_10,TS_5_11,TS_5_12,TS_5_13,TS_5_14,TS_5_15,TS_5_16,TS_5_17,TS_5_18,TS_5_19,TS_5_20,TS_6_0,TS_6_1,TS_6_2,TS_6_3,TS_6_4,TS_6_5,TS_6_6,TS_6_7,TS_6_8,TS_6_9,TS_6_10,TS_6_11,TS_6_12,TS_6_13,TS_6_14,TS_6_15,TS_6_16,TS_6_17,TS_6_18,TS_6_19,TS_6_20,TS_7_0,TS_7_1,TS_7_2,TS_7_3,TS_7_4,TS_7_5,TS_7_6,TS_7_7,TS_7_8,TS_7_9,TS_7_10,TS_7_11,TS_7_12,TS_7_13,TS_7_14,TS_7_15,TS_7_16,TS_7_17,TS_7_18,TS_7_19,TS_7_20,TS_8_0,TS_8_1,TS_8_2,TS_8_3,TS_8_4,TS_8_5,TS_8_6,TS_8_7,TS_8_8,TS_8_9,TS_8_10,TS_8_11,TS_8_12,TS_8_13,TS_8_14,TS_8_15,TS_8_16,TS_8_17,TS_8_18,TS_8_19,TS_8_20,TS_9_0,TS_9_1,TS_9_2,TS_9_3,TS_9_4,TS_9_5,TS_9_6,TS_9_7,TS_9_8,TS_9_9,TS_9_10,TS_9_11,TS_9_12,TS_9_13,TS_9_14,TS_9_15,TS_9_16,TS_9_17,TS_9_18,TS_9_19,TS_9_20
G26,0.0485358,0.0470413,0.0777005,0.0891699,0.1625872,0.197564,0.1555723,0.1912939,0.2551142,0.2634812,0.2727593,0.1667319,0.1536537,0.0832789,0.0278009,0.0345549,0.0319895,0.0469707,0.0129841,0.0395477,0.0141147,0.0295096,0.0472534,0.0466007,0.02267,0.024633,0.0834603,0.0090084,0.0032418,0.0132413,0.0181696,0.0136155,0.0361999,0.0163579,0.0178641,0.0311868,0.0418936,0.0167827,0.029862,0.0231397,0.0135397,0.0254378,0.021709,0.0118673,0.0312446,0.0290803,0.0352828,0.0273048,0.0404824,0.0358424,0.0307201,0.0183605,0.0341544,0.0440725,0.0085731,0.0335144,0.0221191,0.0197275,0.0273278,0.0124664,0.0163383,0.0314059,0.0239955,0.0371751,0.0111039,0.0024713,0.0073952,0.005914,0.0237781,0.0059222,0.0015257,0.0085426,0.0151908,0.0094532,0.0114516,0.0061139,0.0098498,0.0290888,0.0312437,0.0232661,0.0405419,0.0331759,0.0188617,0.0256102,0.0269161,0.0392147,0.0179407,0.0496979,0.0276766,0.0149341,0.0073465,0.0165171,0.0269952,0.0462242,0.0101385,0.0196979,0.0399084,0.0237691,0.047145,0.0356099,0.0405056,0.013282,0.0554245,0.0449641,0.0397405,0.0409407,0.1670536,0.1857926,0.1820156,0.2915643,0.2322065,0.2664777,0.3065146,0.2730223,0.2217865,0.2614481,0.1329952,0.0603359,0.0192247,0.0406696,0.0334912,0.047449,0.0323492,0.0186318,0.0403231,0.011273,0.0359831,0.0252547,0.023551,0.0147747,0.008853,0.0107715,0.0155983,0.0239679,0.0244277,0.0342394,0.0274733,0.0736441,0.0178486,0.03348,0.0425848,0.0151254,0.0423643,0.0204599,0.0256813,0.039544,0.0360402,0.0415215,0.0101486,0.001035,0.0042066,0.0196115,0.0053084,0.0041298,0.026768,0.0168453,0.0033185,0.0176834,0.0202756,0.0225226,0.0123243,0.0370061,0.0306374,0.0269535,0.0299704,0.0161824,0.0338623,0.0347838,0.0129006,0.0206297,0.0395781,0.0417268,0.0733672,0.0561914,0.1219744,0.097151,0.0700113,0.0957185,0.0932026,0.0732087,0.1398741,0.0456103,0.0217883,0.0217273,0.0338336,0.042343,0.0554338,0.0527564,0.0178064,0.0240754,0.027197,0.0249491,0.0226708,0.0548909,0.0323059,0.057389,0.0368603,0.0338281,0.0486369,0.1013231,0.0941926,0.0342041,0.025667,0.011528,0.0286276,0.0276782,0.018979,0.0150209,0.0329125,0.0241087
G27,0.1137043,0.019002,0.0109633,0.0095721,0.0051227,0.0067224,0.0066435,0.0070517,0.0054306,0.0027335,0.0026394,0.0779557,0.1664034,0.1821245,0.108918,0.1714862,0.1703829,0.1846681,0.1257705,0.1472083,0.1448193,0.0809104,0.1149737,0.1282959,0.106238,0.0912938,0.1191641,0.0647154,0.114557,0.1030379,0.0938434,0.1987323,0.1439941,0.1422157,0.1434752,0.121713,0.1026673,0.1942159,0.1859138,0.1321382,0.1426846,0.1431546,0.0774238,0.089564,0.1530552,0.095717,0.1261701,0.1080257,0.1546318,0.1282457,0.1434446,0.1329005,0.1241033,0.1400975,0.1324007,0.1050406,0.0954979,0.1028691,0.1185517,0.12804,0.1541999,0.1272464,0.1192189,0.075272,0.1247296,0.1201529,0.0880376,0.0722774,0.1309957,0.0896527,0.1272599,0.1121711,0.0810337,0.1224073,0.0690717,0.147589,0.0921696,0.0712934,0.1453981,0.1104989,0.1669985,0.1356316,0.2135907,0.1625088,0.1681165,0.1295613,0.0782066,0.0555161,0.0445703,0.0446405,0.0587265,0.0380176,0.0740449,0.0498856,0.0258117,0.1045969,0.0884313,0.1213241,0.127313,0.0931424,0.0955367,0.1414694,0.1188765,0.1231895,0.1335373,0.1151757,0.1374022,0.1182579,0.1986514,0.1959709,0.209846,0.2410926,0.1830491,0.2183714,0.2195024,0.2559632,0.186498,0.2417466,0.1590752,0.1381629,0.1697783,0.1401434,0.1151248,0.1605762,0.1317973,0.1560567,0.0794242,0.138257,0.1464686,0.1136811,0.1629188,0.1075004,0.0709249,0.1112279,0.0923141,0.0605986,0.1533567,0.0965087,0.1065059,0.1144295,0.1171384,0.1326095,0.1598619,0.1723594,0.1540079,0.1567434,0.1915529,0.1685945,0.1047934,0.2019127,0.1569976,0.1369168,0.1859205,0.1742498,0.2346249,0.3686583,0.2707725,0.2453749,0.1792704,0.2251939,0.1405608,0.0991024,0.0967756,0.1925828,0.0734499,0.0971976,0.1624829,0.1162725,0.1119013,0.0376255,0.0131583,0.0193057,0.016262,0.0135512,0.027742,0.0281789,0.0442872,0.0636516,0.0252304,0.2155871,0.2247657,0.1269834,0.1459783,0.1193111,0.1698434,0.1050102,0.2123954,0.1314253,0.1471948,0.0884192,0.0484597,0.0175686,0.0117596,0.0069381,0.0105989,0.0074614,0.0257997,0.0122599,0.0060196,0.0053364,0.1049375,0.1091187,0.1387382,0.1399413,0.138187,0.1332831,0.1051371,0.1302062,0.1312387,0.1329281
G28,0.6243196,0.7297628,0.6493405,0.7461891,0.6789207,0.6870691,0.5599112,0.702292,0.6417155,0.6392081,0.5705258,0.6022709,0.7540596,0.6457124,0.5637822,0.6073944,0.6858155,0.5957908,0.6772831,0.672707,0.6219742,0.6704861,0.7055829,0.4989281,0.6863224,0.6242084,0.7390136,0.6707932,0.6333945,0.7468674,0.7662,0.6771758,0.6167152,0.7432589,0.693595,0.7059082,0.8270104,0.8129971,0.6955544,0.7616486,0.5532795,0.6364536,0.6612403,0.699524,0.5931131,0.5653837,0.6469097,0.6327061,0.6943914,0.6635323,0.7239953,0.5407303,0.6925607,0.5712701,0.5485294,0.6666582,0.7321961,0.692693,0.7304809,0.6270311,0.7036925,0.6194512,0.6314957,0.6103753,0.4621552,0.42826,0.3409841,0.338111,0.2885822,0.3273926,0.3014394,0.3343778,0.376763,0.3784797,0.5965309,0.621453,0.6402708,0.6940566,0.6443576,0.7254089,0.8138546,0.7271091,0.7277023,0.6888559,0.6283411,0.7352446,0.6407817,0.7392458,0.6891004,0.6795067,0.5678654,0.6000774,0.7309782,0.6339549,0.6831528,0.6277015,0.7485154,0.6420441,0.5757437,0.651181,0.6839836,0.7278429,0.7144141,0.6243425,0.6497739,0.5256596,0.6647735,0.5932463,0.5947403,0.5907475,0.6419951,0.5995906,0.6866417,0.6972128,0.6472384,0.6974495,0.6836864,0.6877166,0.7067451,0.6826026,0.6399945,0.66066,0.5475167,0.6222326,0.5755983,0.6117778,0.5990492,0.640499,0.7616009,0.7090195,0.7033333,0.6602024,0.7236952,0.681516,0.6307571,0.6950342,0.6337976,0.7679312,0.6031219,0.5446712,0.7197562,0.7055028,0.7731901,0.5930546,0.6297876,0.7550587,0.6069679,0.6445119,0.6096566,0.7327189,0.7130834,0.6260281,0.7027931,0.7059605,0.6220605,0.6335518,0.5480356,0.7370203,0.6617864,0.6748296,0.6235626,0.7422945,0.7601685,0.7161052,0.6512874,0.6523144,0.7280842,0.4820626,0.5965383,0.6786465,0.6354589,0.5782233,0.5335562,0.530946,0.724016,0.677407,0.5106714,0.6733456,0.6359409,0.6208703,0.6502987,0.8123215,0.6007876,0.6747275,0.6561098,0.595884,0.5901472,0.5983826,0.643749,0.6524951,0.3502053,0.1124724,0.1026095,0.0850312,0.0595656,0.1041034,0.084203,0.0660203,0.0637667,0.0934068,0.4243907,0.5118714,0.5636357,0.666634,0.6997112,0.7163867,0.7157789,0.5441457,0.6645703,0.6862838
G29,0.4086917,0.5164089,0.3922739,0.4258579,0.4556969,0.5235746,0.5027328,0.6064381,0.4024305,0.6491413,0.5029208,0.4654831,0.4817684,0.4902307,0.4814438,0.4161047,0.4362332,0.5153952,0.5634134,0.4782999,0.5737935,0.3926174,0.5056052,0.4875624,0.4754553,0.4344164,0.4434019,0.5224081,0.5436423,0.5601227,0.4394617,0.45149,0.5066325,0.6161671,0.4934613,0.4458336,0.4303975,0.4327637,0.4818624,0.4978414,0.4828977,0.508711,0.4209563,0.3911551,0.5182886,0.4890173,0.5010086,0.55482,0.5850739,0.4996823,0.6105052,0.4063856,0.4269859,0.4402078,0.4572938,0.490941,0.5681896,0.5143289,0.5594477,0.4221777,0.474376,0.4943769,0.4345118,0.4309014,0.5715518,0.5430377,0.3393286,0.3579069,0.310071,0.2780025,0.3879261,0.2891382,0.335419,0.276321,0.3892048,0.4456636,0.5474151,0.4740919,0.4339383,0.5135835,0.5141868,0.4752064,0.5564609,0.5342481,0.5419824,0.5867139,0.6275733,0.7103002,0.6228625,0.8129555,0.5370692,0.7422722,0.7349184,0.7270374,0.7472198,0.5527926,0.4819049,0.4722589,0.5361725,0.5033828,0.5638732,0.4235396,0.5522351,0.612375,0.5834192,0.4452584,0.6214773,0.7226144,0.6830687,0.665827,0.683067,0.5941509,0.6225646,0.6156552,0.5930763,0.6519351,0.5074579,0.5160857,0.5758446,0.5030662,0.5255109,0.4189348,0.4330143,0.5424109,0.4911874,0.6055111,0.4601823,0.6098679,0.6414681,0.6179314,0.6111338,0.64002,0.6439546,0.6473892,0.780828,0.6525486,0.7032067,0.5470445,0.5168623,0.4433537,0.4554354,0.5486395,0.4871252,0.5509545,0.4617898,0.5346607,0.529715,0.4906561,0.4836297,0.5279933,0.5862874,0.5267459,0.6167243,0.4646442,0.5341825,0.4469915,0.4982384,0.5559659,0.579523,0.5207409,0.430097,0.4328694,0.4578566,0.4447761,0.4884095,0.5621346,0.5505801,0.4410649,0.4636989,0.4910407,0.5733846,0.5210441,0.5327813,0.4228805,0.4583785,0.459264,0.475635,0.5636091,0.3971066,0.420453,0.4248375,0.4041243,0.4933853,0.4681353,0.5258737,0.4992493,0.4114891,0.5303994,0.4991083,0.5058853,0.4557862,0.3870938,0.2448008,0.1573491,0.203071,0.1764468,0.1892059,0.2021043,0.2656857,0.2104351,0.2362029,0.3252114,0.4729638,0.4964553,0.523553,0.4900778,0.5252878,0.54563,0.3991328,0.6131403
G30,0.611227,0.5605415,0.6850406,0.5177348,0.6868847,0.7157743,0.6725203,0.706964,0.750403,0.7227744,0.653704,0.7130488,0.5838764,0.6753747,0.562003,0.6351171,0.5917936,0.5510533,0.6121133,0.6560854,0.5539362,0.6307332,0.2411253,0.1493389,0.1572251,0.0807504,0.1143811,0.1148316,0.1045019,0.0727695,0.072487,0.0589949,0.3757218,0.7003194,0.5364894,0.608874,0.6758129,0.6167865,0.5844971,0.7422096,0.626473,0.6445973,0.7389679,0.6490425,0.5933253,0.8092232,0.6454782,0.5910241,0.6295602,0.6107052,0.6330236,0.8419712,0.7744981,0.6950158,0.6826266,0.6689919,0.6334847,0.7948268,0.7853205,0.6624682,0.6203945,0.665616,0.7212731,0.6868624,0.6572345,0.6912554,0.6872048,0.6048888,0.594951,0.6053435,0.6445965,0.6717457,0.7045667,0.659273,0.6407016,0.6250766,0.6317434,0.592361,0.623915,0.6390893,0.5432952,0.7357469,0.7198518,0.7661699,0.5967828,0.629168,0.7530573,0.5723999,0.6881788,0.7670857,0.6946316,0.7251593,0.5662405,0.6482636,0.7389963,0.5962526,0.5618348,0.5565546,0.6213548,0.590671,0.492639,0.6267072,0.7934873,0.6873601,0.868538,0.6466378,0.1863259,0.0819748,0.0381617,0.0189825,0.0356974,0.022916,0.0245024,0.0338521,0.0224327,0.0165585,0.4408586,0.5943055,0.6433419,0.7166499,0.6955753,0.6250369,0.5917888,0.6877697,0.6664212,0.5561922,0.6214239,0.195442,0.2680386,0.1246707,0.1221017,0.1383561,0.0917537,0.1092867,0.1014285,0.0994698,0.0830148,0.5498966,0.7143047,0.5541395,0.6274665,0.7782226,0.6235606,0.6169334,0.6641913,0.6687766,0.612669,0.6888589,0.6485297,0.7739677,0.7248204,0.5292901,0.6547585,0.5906162,0.5252399,0.7280498,0.6544292,0.49056,0.618715,0.5141647,0.5716211,0.6328382,0.6374218,0.5824712,0.6363857,0.667559,0.7530783,0.7359807,0.6497924,0.7623872,0.7178081,0.5992285,0.5236408,0.5829594,0.7529722,0.5970346,0.7080586,0.7579579,0.6407649,0.5696116,0.7139583,0.600322,0.6416222,0.6559379,0.6424945,0.7591093,0.6159272,0.6247908,0.6748849,0.6639987,0.8252361,0.7060803,0.5650628,0.66491,0.7274909,0.6240509,0.5800733,0.6045449,0.6539032,0.6757736,0.559389,0.7142631,0.6789462,0.5981537,0.58674,0.5320743,0.6647871,0.5735164,0.6917029,0.8163791
G31,0.4468311,0.4829499,0.4709538,0.3937407,0.5236158,0.4200943,0.4194833,0.5049942,0.4832653,0.4440287,0.431333,0.5566524,0.4386218,0.4571053,0.402411,0.3946369,0.3962635,0.5212616,0.4456676,0.5336675,0.4109294,0.3645735,0.4951414,0.5655851,0.6345251,0.7391464,0.5677893,0.6582316,0.5865611,0.6107559,0.5740849,0.6505655,0.6367092,0.4271216,0.4646618,0.3663383,0.4493847,0.4860968,0.3849123,0.4246958,0.5451817,0.3610057,0.4423691,0.3728582,0.4895257,0.4554827,0.4527055,0.4095103,0.4051893,0.4612365,0.4157836,0.4314102,0.3817406,0.4875038,0.5486157,0.4676777,0.4170937,0.4393847,0.4535942,0.4718593,0.4102245,0.4893993,0.4255704,0.4378713,0.4072457,0.4086764,0.4596255,0.4611922,0.3702017,0.4926434,0.431684,0.5035849,0.4338056,0.3661496,0.3652343,0.4148091,0.3606614,0.5286337,0.4613852,0.4980611,0.441827,0.4334125,0.5063676,0.4431298,0.4305576,0.4432886,0.4193832,0.4989995,0.4335141,0.5252386,0.4593816,0.5651073,0.436481,0.4904899,0.4995516,0.4716888,0.468604,0.5606864,0.4556793,0.3559332,0.398491,0.3709951,0.4760083,0.5214481,0.4445263,0.4196902,0.4556333,0.4788185,0.6822784,0.6096487,0.7067426,0.67206,0.6509409,0.6116961,0.8041152,0.6353942,0.7023386,0.5520363,0.4047222,0.4257662,0.4854794,0.4704452,0.4688827,0.4584277,0.4707665,0.4639746,0.3644806,0.4884255,0.6037789,0.5926599,0.5366718,0.5742775,0.6349204,0.6033928,0.6928616,0.6273716,0.6344814,0.6417484,0.5687277,0.4755471,0.4150541,0.4078812,0.4462981,0.4555068,0.4427619,0.5061368,0.4822031,0.4614245,0.517328,0.5465605,0.56053,0.4653389,0.4817251,0.5108045,0.6375352,0.6665869,0.5905423,0.6700103,0.4452587,0.4571086,0.3715902,0.3453326,0.4376686,0.3839627,0.4610957,0.4628127,0.4757137,0.5338048,0.4068777,0.5714456,0.5973625,0.6004019,0.5253364,0.4738506,0.6431087,0.6423356,0.6816542,0.6097137,0.5771562,0.4527528,0.4836097,0.5067501,0.3924044,0.4426239,0.3961557,0.3959111,0.409942,0.404109,0.3534859,0.4038426,0.386009,0.5613498,0.569667,0.5112303,0.4059083,0.4343155,0.4361475,0.4482401,0.4564647,0.4638045,0.3899681,0.4785437,0.4265672,0.4521155,0.5120386,0.493442,0.4002385,0.5218259,0.4044715,0.4300367
G32,0.6144951,0.6634151,0.6070625,0.6610909,0.6121868,0.6872778,0.6683733,0.6415433,0.5989857,0.7054285,0.7662682,0.6525128,0.7006727,0.7181235,0.5904516,0.6093797,0.6807311,0.6252162,0.5462013,0.5779774,0.6221886,0.7388753,0.4923275,0.5060606,0.4935747,0.4710084,0.4604894,0.3787528,0.4671857,0.4424985,0.4110378,0.5309988,0.567505,0.6522481,0.8043493,0.6349135,0.8017641,0.7056248,0.74077,0.6474753,0.7063801,0.6248618,0.6153846,0.6575559,0.6115118,0.6137676,0.6981825,0.7457688,0.732884,0.7010125,0.6449927,0.5963847,0.6766718,0.6198197,0.6503518,0.6513741,0.556835,0.5289619,0.5741322,0.7197053,0.6942637,0.6382566,0.6002644,0.5703942,0.2743423,0.279955,0.1755588,0.1853356,0.1948345,0.1634962,0.1640465,0.2367515,0.1828952,0.1804069,0.4393705,0.4504153,0.6891533,0.5760144,0.6556417,0.8106658,0.6933284,0.6483369,0.7264928,0.6861184,0.6357399,0.7361144,0.7005554,0.6509238,0.6218208,0.6581203,0.6521199,0.6769492,0.7047921,0.6252247,0.7350027,0.5527673,0.6555235,0.7073701,0.5344249,0.6622703,0.6237642,0.6616532,0.5511672,0.7042609,0.7582667,0.652216,0.6482802,0.6516684,0.7400904,0.7146458,0.6367076,0.6164313,0.630165,0.7383421,0.5791617,0.6386784,0.5642331,0.6309549,0.7999291,0.6789258,0.6210263,0.7528454,0.7269763,0.6605426,0.6793097,0.64416,0.5782741,0.6574426,0.5734857,0.5428993,0.5762604,0.7816796,0.6248986,0.5701876,0.5350336,0.6034548,0.6792088,0.6531321,0.7537683,0.6635749,0.6004986,0.7070848,0.5975197,0.6837527,0.5921009,0.6676868,0.6964154,0.6474863,0.6117308,0.6990883,0.7344551,0.7857741,0.6953472,0.6504258,0.7973711,0.5524001,0.6899062,0.635948,0.5977318,0.7767939,0.5837981,0.6150077,0.6645533,0.7514205,0.6705395,0.7836055,0.6081703,0.6247449,0.6334121,0.6855616,0.6553765,0.5828158,0.6130951,0.6548228,0.6778475,0.6479113,0.6838785,0.5425733,0.6262124,0.7168876,0.6525149,0.6923321,0.6775034,0.6998793,0.5485005,0.6273224,0.6635692,0.6339039,0.6433391,0.6765756,0.3555038,0.2686357,0.1754575,0.1883871,0.1914302,0.1774254,0.1734133,0.1706172,0.1489311,0.1702459,0.5508419,0.6479075,0.6165799,0.6080752,0.7388481,0.6723592,0.6639978,0.6534497,0.6349421,0.6437862
G33,0.049732,0.0643585,0.0916223,0.0967096,0.1344647,0.1045516,0.1265386,0.1416915,0.0624973,0.0721739,0.0783209,0.1041101,0.1116428,0.1386472,0.1188122,0.071443,0.1088045,0.0955373,0.0875761,0.1710869,0.0849808,0.0738066,0.1097116,0.1332437,0.1805788,0.1561631,0.1796061,0.1712576,0.1228162,0.125247,0.1852324,0.1841534,0.1668054,0.1269225,0.1266289,0.1355971,0.1364238,0.0861067,0.1383583,0.0781695,0.0654076,0.0740279,0.0866012,0.0598385,0.0640021,0.0526957,0.0593878,0.0984108,0.0225361,0.0661285,0.0450373,0.0729605,0.0385905,0.0710911,0.0939347,0.0931795,0.0930695,0.0917931,0.0978084,0.0847472,0.0677273,0.1043912,0.0907468,0.082969,0.1547118,0.177328,0.2239817,0.2408281,0.2111156,0.3489106,0.3003219,0.3228727,0.3456685,0.3522069,0.4351888,0.3287289,0.2023431,0.1458952,0.1340563,0.0895823,0.1297893,0.0763803,0.1197321,0.1186286,0.0902706,0.0585336,0.1021895,0.0709866,0.116122,0.0900695,0.0471413,0.1227632,0.1028077,0.0768838,0.132596,0.0955566,0.1166064,0.1058327,0.1734658,0.0899917,0.1160986,0.1009213,0.1375732,0.1465942,0.1102694,0.0893058,0.0386789,0.0762955,0.0792905,0.055708,0.0661918,0.1105969,0.0714074,0.051046,0.0840018,0.0696078,0.0868005,0.0775221,0.1580412,0.0665675,0.1501709,0.0749683,0.0858623,0.0877341,0.0964479,0.0679553,0.1148904,0.0846856,0.0781397,0.1107574,0.059176,0.0711601,0.0886662,0.1029334,0.1093987,0.0854448,0.1141989,0.1145739,0.1220993,0.0872978,0.1284867,0.0969713,0.0671959,0.0611601,0.162091,0.1268113,0.0721616,0.0812976,0.0984211,0.1145982,0.1001057,0.074599,0.04048,0.0784426,0.101955,0.1153497,0.0795401,0.0915628,0.1290133,0.0914605,0.132141,0.1123433,0.0951031,0.0856707,0.0677757,0.044157,0.0865281,0.0856757,0.0925635,0.0200547,0.0324021,0.0195828,0.0065316,0.0121444,0.0156987,0.014353,0.0106111,0.0011255,0.0209479,0.0575921,0.0844723,0.1085397,0.081733,0.0944433,0.1371032,0.0462316,0.1172736,0.093021,0.1092989,0.0927016,0.0408745,0.0454767,0.115825,0.1523849,0.1326476,0.1664276,0.2292576,0.2125308,0.237217,0.1730642,0.3088436,0.3366771,0.2004736,0.1677936,0.1218232,0.0932717,0.0843171,0.0804559,0.0693186,0.0932373
G34,0.6133032,0.2791477,0.2118728,0.28919,0.1332336,0.150204,0.1873642,0.1493198,0.1691823,0.1576837,0.1698756,0.5302911,0.5322393,0.7149249,0.6530145,0.7966705,0.7457145,0.626753,0.6978219,0.5593182,0.5860602,0.6768205,0.698325,0.8142024,0.8205569,0.6013436,0.7471087,0.6240374,0.6345015,0.6668752,0.7708552,0.7289903,0.6236817,0.7604242,0.7000215,0.7167025,0.6578483,0.6688338,0.6705046,0.5800621,0.6322309,0.6708277,0.7304379,0.3787519,0.211244,0.1426801,0.1447058,0.1380447,0.1187337,0.1063031,0.1499044,0.1520479,0.2120263,0.6811981,0.5453349,0.5478195,0.5945798,0.6001295,0.6461075,0.6587517,0.6177764,0.7588299,0.6218564,0.6424088,0.6074148,0.6452219,0.6803211,0.6496555,0.6679601,0.5497293,0.6584897,0.6771431,0.6204552,0.6239825,0.6829276,0.6802585,0.5443035,0.5475037,0.6545244,0.7057954,0.7765778,0.7236326,0.6078162,0.6309844,0.5990717,0.5820374,0.7236638,0.5050243,0.7675926,0.7006724,0.6696976,0.5295294,0.6360678,0.5125818,0.6052541,0.6922154,0.6201897,0.6821143,0.7341676,0.6849128,0.6253527,0.6179807,0.5924614,0.6578756,0.6530524,0.626262,0.6419125,0.595064,0.6699831,0.6257017,0.6247167,0.6640894,0.6325074,0.5599942,0.6680344,0.5995064,0.5674034,0.6330434,0.6038221,0.6441735,0.6943681,0.6816498,0.7446589,0.6089809,0.723128,0.5305806,0.6730806,0.6303855,0.6700301,0.6328057,0.635127,0.6998265,0.572613,0.6109043,0.4994726,0.6577701,0.7894695,0.6263199,0.65291,0.616445,0.6624455,0.6011635,0.6453459,0.6070917,0.681731,0.5698221,0.5993379,0.623513,0.6500304,0.6391081,0.6706113,0.6709063,0.6119253,0.5482962,0.701685,0.6609291,0.662347,0.5312115,0.6415036,0.5004308,0.5686029,0.6458332,0.6637373,0.5849653,0.6278873,0.7545209,0.4650694,0.5828443,0.6819518,0.5705483,0.619553,0.6465755,0.5908668,0.6983384,0.7408472,0.6084246,0.6340783,0.708899,0.7130696,0.5097919,0.5636936,0.6558109,0.7550499,0.6053092,0.6835248,0.7065186,0.7909324,0.6584048,0.6021852,0.6064932,0.7670596,0.6943408,0.7209385,0.6683089,0.5858301,0.638504,0.6464262,0.673556,0.6091163,0.6330957,0.7947359,0.7250002,0.6226115,0.6945436,0.5348441,0.6266488,0.716231,0.6819887,0.5753135,0.6629775
G35,0.4044974,0.5299652,0.3234851,0.2598296,0.2411066,0.1967707,0.2304997,0.1451324,0.1883311,0.1710831,0.140407,0.2375636,0.4197401,0.4547514,0.4716243,0.5774333,0.5865428,0.6249766,0.5517532,0.5357136,0.470659,0.4582274,0.5485142,0.6400625,0.5527147,0.4951199,0.5942579,0.5302974,0.575071,0.437252,0.6127452,0.4569366,0.5511181,0.5421322,0.5185908,0.5115144,0.5508582,0.4569003,0.5524153,0.5119526,0.6870207,0.552981,0.5102509,0.438164,0.2953932,0.1632576,0.1050054,0.1281301,0.1828838,0.1051012,0.1020902,0.0692644,0.075082,0.2699065,0.4098837,0.5417683,0.4829086,0.5569497,0.4934228,0.5613007,0.6027595,0.5197115,0.5529083,0.5232147,0.6236399,0.5784298,0.5917537,0.4751153,0.5591178,0.3603458,0.4110616,0.4619417,0.5158272,0.5433958,0.6290357,0.6007501,0.5804091,0.4901192,0.3883724,0.5153207,0.492972,0.485103,0.4432131,0.5572192,0.5109504,0.5477418,0.5062648,0.5511918,0.58584,0.5585667,0.5956345,0.4923957,0.7479262,0.5984081,0.664215,0.6023173,0.5342493,0.5719363,0.6111382,0.5596556,0.4907696,0.462968,0.6017676,0.4809006,0.4150335,0.5058826,0.5889424,0.6326948,0.708168,0.6020785,0.6951172,0.6401096,0.6847947,0.643122,0.687315,0.6196606,0.6440829,0.5407641,0.5001065,0.6288996,0.5831683,0.5046086,0.5371227,0.4556546,0.5449886,0.6230867,0.5136299,0.5467406,0.4386931,0.5191615,0.4027618,0.5080999,0.5134131,0.5109539,0.5204091,0.5303551,0.5221924,0.5742453,0.4963426,0.5115316,0.5599348,0.4106954,0.637655,0.480543,0.4693549,0.485274,0.5106582,0.5377113,0.3531835,0.4718592,0.4737108,0.4626348,0.6607975,0.4392977,0.5949246,0.5483914,0.4822742,0.4811166,0.4904479,0.4698079,0.4812637,0.4662208,0.5702881,0.469745,0.4589038,0.4328777,0.4625132,0.6381621,0.5323702,0.5278263,0.4966907,0.5051339,0.4706592,0.4439203,0.429117,0.4915584,0.5132832,0.4551428,0.5304501,0.5255907,0.5625504,0.536664,0.5802452,0.6513796,0.6252219,0.5717602,0.6519082,0.4494033,0.5149415,0.4432695,0.4802707,0.5168497,0.4689102,0.569696,0.5699958,0.6140072,0.7029377,0.4315702,0.5282625,0.508433,0.4995022,0.4574205,0.4507422,0.5341476,0.5129711,0.5727579,0.4682642,0.4984569,0.5445416,0.5100186
