TF	target	importance
G13	G40	0.04930159707542361
G73	G8	0.04927864049543992
G41	G68	0.04916607171416775
G24	G49	0.049112605697150355
G56	G63	0.04908197764415456
G10	G84	0.048867518815685566
G68	G71	0.04882155573934782
G53	G50	0.04880336626698441
G75	G9	0.04871161246218375
G42	G88	0.04868305556985428
G39	G90	0.04860234566039877
G96	G22	0.04847864182584741
G12	G35	0.048456208811893324
G87	G91	0.04839060888380889
G29	G46	0.04803348991541711
G83	G19	0.047966763259042436
G94	G16	0.04786696682678149
G36	G99	0.0478081586180916
G16	G2	0.04778442080124002
G64	G39	0.047783604524718866
G3	G77	0.0477015811510117
G53	G11	0.047687344113515315
G95	G18	0.047501675461546315
G36	G12	0.04745292158700755
G94	G86	0.047417740087706856
G68	G76	0.047337548434842565
G89	G75	0.04732347664996447
G24	G90	0.047074947343529065
G21	G16	0.047059036163508705
G75	G46	0.04693309867328562
G25	G32	0.04692901084372986
G29	G86	0.046885788378403535
G84	G55	0.04682019055054898
G79	G40	0.04674695847719066
G34	G70	0.04669834592469349
G96	G52	0.04668073578118549
G72	G41	0.046653667857351054
G97	G2	0.04661337332432233
G86	G21	0.046566597226735625
G97	G30	0.04656062851598014
G84	G75	0.04652996179335732
G4	G17	0.046528785336876266
G14	G16	0.046363961357405066
G32	G29	0.04592519599181651
G68	G26	0.04585686621115633
G85	G15	0.045784164514303366
G87	G76	0.04566957203100682
G57	G49	0.04563183616201046
G98	G100	0.04561928216742261
G32	G67	0.04560343580198819
G99	G96	0.04559263694477542
G32	G25	0.04555330298960151
G21	G52	0.04549743464579738
G35	G12	0.04545161801208529
G98	G29	0.045432265307535684
G28	G56	0.045352618540498546
G12	G38	0.04532466318314116
G77	G3	0.04526377699241685
G79	G75	0.04524181985793682
G71	G74	0.04523104968948227
G24	G13	0.04516597844547095
G71	G33	0.04514718830868086
G63	G93	0.04508932634069483
G83	G75	0.04508746022544191
G24	G65	0.045080242715882436
G25	G4	0.04494686028564348
G46	G73	0.04490072070786579
G98	G56	0.04467443161147699
G49	G24	0.044465839288831285
G54	G43	0.044445461205301684
G68	G73	0.04439314659957179
G33	G47	0.044342046492958594
G48	G65	0.04428800989089427
G77	G23	0.04424046632966543
G84	G10	0.04419506326461374
G53	G38	0.04417795911262324
G64	G14	0.04414902316282679
G9	G55	0.043935536883140384
G81	G52	0.0436001680173663
G76	G83	0.04359817623316287
G86	G31	0.04350397987617828
G28	G25	0.043491987238797
G22	G98	0.04344812482736935
G32	G33	0.0433232615560636
G3	G47	0.04327797864569955
G92	G52	0.04326806483858233
G85	G80	0.04324881030378603
G42	G14	0.043246135446952265
G18	G48	0.04324524292718082
G78	G61	0.04320361813482734
G47	G23	0.04316766764456776
G12	G36	0.04300310078708661
G33	G32	0.04299158177724844
G61	G78	0.042965894098270556
G30	G76	0.04296147097496836
G65	G18	0.04286900879230645
G23	G47	0.042751520648459204
G49	G57	0.042663855619468775
G79	G88	0.04261830865307205
G79	G87	0.04259561278906568
G70	G36	0.04243633880981794
G79	G55	0.04242940513501814
G97	G26	0.04241822682674597
G71	G66	0.042379523831624605
G81	G58	0.042221433178025444
G29	G66	0.042183331214805074
G38	G13	0.042053669446796685
G86	G14	0.0419921882282982
G49	G85	0.04195800140971049
G22	G25	0.04193335630362952
G17	G4	0.041894619747906314
G58	G2	0.04186661106990481
G80	G82	0.04184376774067322
G98	G25	0.041720139779412815
G16	G18	0.041685427421939654
G83	G91	0.041627972391969095
G79	G83	0.04149496620802401
G31	G85	0.04148372407179322
G15	G65	0.04146073511658797
G90	G54	0.041459282590539506
G15	G49	0.04145760437294063
G77	G84	0.04145680318764547
G63	G56	0.04143524187889407
G54	G42	0.04132225016983685
G87	G99	0.04122464515601393
G19	G79	0.04108545712015306
G67	G8	0.04101758493194262
G84	G39	0.0409767064642797
G32	G10	0.04093457739398946
G29	G33	0.04093392232770833
G18	G94	0.040888529154106026
G75	G83	0.0408274755724688
G99	G58	0.04079420099996137
G58	G52	0.04078889378293398
G84	G77	0.04078847992509341
G76	G68	0.040722191108075255
G31	G30	0.04070308071300344
G68	G82	0.04062011562113357
G84	G19	0.04045055634472948
G73	G85	0.04038838347868213
G21	G86	0.04031650315094195
G91	G26	0.04019194459795071
G2	G18	0.0401820019103537
G54	G4	0.03994699576146529
G74	G63	0.03976959988192417
G86	G63	0.03975427251984065
G94	G47	0.039728054797221884
G100	G40	0.039663907705563196
G95	G65	0.03957261754549163
G13	G50	0.03948096104785883
G80	G85	0.03941564369948857
G86	G29	0.03933481411215866
G14	G63	0.039329265220625305
G12	G87	0.03928701078718844
G88	G89	0.03928521240801249
G89	G78	0.03923334373823169
G97	G58	0.03913321052694002
G39	G14	0.03911931776333624
G47	G3	0.03911005565677929
G65	G47	0.03906584982581626
G22	G92	0.03898475675950815
G33	G67	0.03898231416949165
G99	G81	0.03897784695387406
G29	G74	0.038961765376335146
G70	G99	0.03891767648126897
G79	G18	0.03877882937839715
G73	G66	0.03875058539879481
G68	G66	0.03872689660393897
G96	G58	0.038724898599762955
G23	G22	0.0385596872694421
G74	G46	0.038540470647898895
G72	G64	0.038535964870080194
G90	G57	0.038515522136257335
G73	G64	0.03849138676018945
G91	G10	0.03848034374965888
G21	G8	0.038479439630403435
G3	G43	0.038466126394700005
G77	G92	0.03840046033655076
G21	G17	0.03832250019568425
G39	G92	0.03829999536988054
G71	G29	0.03825152681060699
G98	G10	0.03820032490901627
G76	G87	0.038182748674165976
G85	G49	0.03808143996192571
G15	G90	0.03801056824298731
G9	G84	0.037978193870730106
G30	G68	0.0379685417879532
G8	G21	0.03792047211927449
G79	G48	0.03789215505013951
G14	G39	0.03782740044159344
G97	G81	0.03780527283766635
G40	G13	0.037696667335596165
G13	G38	0.037684090695423195
G65	G24	0.0376566694942513
G33	G65	0.037651601025821324
G48	G47	0.0376144540156773
G83	G55	0.037444443332777654
G79	G84	0.03733379256996875
G94	G42	0.037331701973167576
G29	G73	0.03727103152322253
G97	G85	0.03719435459943955
G77	G37	0.03714379743487742
G57	G90	0.03709418670316964
G48	G10	0.03700616179756901
G81	G27	0.03698935677032047
G12	G40	0.03696763221635897
G73	G11	0.036942235925584564
G35	G59	0.03693656847935271
G82	G80	0.036920097143539096
G4	G54	0.036789730571316875
G47	G94	0.03673371519093823
G2	G14	0.036639318640850745
G83	G87	0.03656842230364045
G56	G10	0.03656092608086891
G41	G67	0.03647854075808441
G62	G59	0.036432425021799664
G75	G55	0.03641443150759991
G66	G73	0.03637959745809846
G80	G3	0.036321029326652925
G35	G62	0.03624557123859406
G71	G28	0.036215998138802385
G2	G94	0.03604864222117684
G85	G61	0.035974557124572745
G72	G8	0.03593169606900165
G88	G84	0.035908820584494246
G87	G48	0.03587086269440638
G29	G63	0.03586720135690186
G86	G94	0.03572778758944651
G63	G10	0.03567411630975731
G64	G97	0.03558469813347935
G93	G70	0.03544716569384416
G35	G53	0.03534935329210478
G26	G77	0.03528940502263663
G87	G75	0.0352648126687907
G37	G38	0.03525613564641384
G76	G10	0.03516425873229194
G97	G70	0.035086778880603346
G48	G87	0.03499990188418623
G36	G70	0.03497196094239672
G64	G92	0.03494495998319515
G96	G90	0.03492204339075355
G25	G43	0.03491845322577851
G14	G52	0.0348729137986359
G93	G26	0.03482383480105554
G87	G6	0.03481792082476014
G87	G81	0.03475920538166011
G85	G57	0.034751632368593
G80	G22	0.03470581509454953
G10	G25	0.03469966485326586
G15	G13	0.03465700974011563
G53	G35	0.03452312582492525
G81	G22	0.03452068165118049
G58	G14	0.03427099846325289
G10	G91	0.03423661856769747
G79	G41	0.034227650877030995
G33	G18	0.03417886584845857
G12	G4	0.03417191433840157
G28	G46	0.03416954662261782
G90	G49	0.03411240870120392
G68	G70	0.03406673886164827
G59	G93	0.03402019016191018
G73	G2	0.03401676091568367
G79	G86	0.0338956154448071
G56	G40	0.03388587002558088
G82	G30	0.033832532374616225
G53	G68	0.03382297228576159
G91	G41	0.03381683974169288
G97	G15	0.03372928702539789
G86	G42	0.03367730026486941
G16	G21	0.03366256034900311
G46	G33	0.03364034444333665
G68	G74	0.03350648935000563
G6	G8	0.03348623438441515
G63	G26	0.03347794034842432
G52	G16	0.0334084823218951
G72	G67	0.0334084123323661
G32	G46	0.033228822823057294
G16	G48	0.03322418114383695
G57	G65	0.033215729959579
G37	G53	0.03320322979582193
G11	G6	0.033144213363419155
G86	G8	0.03307507419540298
G95	G48	0.03294549320136006
G99	G52	0.03294073357409781
G93	G62	0.03292885019306092
G31	G82	0.03292748857679083
G86	G80	0.032918625911344104
G32	G100	0.0328531224074514
G77	G26	0.03284741842229748
G28	G71	0.03284519108337308
G21	G56	0.03281032073712811
G50	G38	0.03278876974449944
G65	G60	0.03276761821297807
G59	G36	0.03275157374061244
G48	G76	0.0327115755984307
G16	G65	0.03268951091396403
G39	G64	0.03265475227636413
G83	G100	0.03259243299711338
G19	G17	0.03258838676139833
G2	G48	0.0324848185666711
G47	G49	0.03247876477601429
G24	G97	0.03240250498623412
G22	G84	0.032373805133317175
G19	G9	0.03232030494238884
G25	G28	0.03224160749035975
G50	G54	0.032224301595739135
G64	G6	0.03221901645444224
G52	G96	0.03219057935682345
G81	G90	0.03217060405565732
G87	G58	0.03216739739808435
G97	G59	0.03210237648874083
G76	G71	0.03206159578521605
G78	G80	0.03197720012874919
G86	G66	0.03193265637953479
G97	G96	0.031928288728480865
G96	G36	0.03190821605825211
G77	G41	0.03190616940195378
G10	G56	0.03184161685059888
G71	G68	0.03183197768627712
G19	G57	0.03182461369072474
G87	G83	0.031766308705734526
G80	G86	0.031700091704542646
G100	G32	0.031662888044949454
G19	G83	0.031662018421939365
G84	G43	0.03164814228749269
G64	G74	0.03162169435779257
G64	G2	0.031540726101894734
G70	G35	0.0315168312197454
G27	G98	0.031451061699715
G52	G81	0.031435717467690916
G21	G79	0.03137613703288893
G63	G58	0.0313554120692148
G37	G22	0.031271791591311715
G22	G4	0.031238538299038634
G39	G84	0.031136601064546555
G65	G85	0.031129181638684538
G10	G3	0.03108366485518998
G52	G27	0.03108299671114568
G98	G40	0.031041781136184585
G72	G30	0.03102916137582403
G13	G12	0.030976368796373506
G12	G82	0.03094984667733419
G70	G73	0.030865928570591714
G53	G6	0.030852732032752603
G87	G37	0.030820256555583226
G63	G42	0.030734186494105878
G80	G23	0.030723887057559615
G22	G37	0.03070324173492051
G96	G27	0.030636346472980955
G81	G77	0.03060175732565183
G87	G96	0.030594432725937357
G63	G81	0.030567771026927003
G67	G11	0.030566490151452252
G100	G63	0.030437862310491892
G28	G40	0.03029644552170772
G67	G76	0.03027990344681847
G98	G27	0.030276873726981613
G65	G57	0.030269670169117847
G62	G93	0.030235296400904322
G52	G56	0.03017633868385814
G21	G12	0.030155007116626786
G32	G71	0.030022714937741005
G29	G10	0.03001882333822974
G55	G75	0.030018235916226987
G54	G78	0.029996530944278524
G14	G86	0.029863956209905167
G33	G3	0.029800721547277035
G21	G42	0.029793454111815745
G29	G41	0.029689730597725447
G43	G54	0.029667225908790503
G94	G79	0.02965565201210028
G12	G50	0.02965539060358029
G72	G11	0.029647344422300964
G85	G65	0.02959727380671402
G86	G2	0.02952438361581291
G99	G70	0.029487343973435935
G71	G72	0.029479157276623754
G25	G41	0.029465567264638424
G10	G72	0.02945770803329754
G29	G7	0.029431095890854127
G50	G12	0.029420216845824142
G23	G77	0.02939933480038405
G38	G35	0.02937147524360535
G93	G59	0.029344904580173085
G95	G42	0.029332014360585357
G35	G70	0.02928806275106853
G83	G9	0.0292782951455641
G85	G78	0.029264306420023367
G75	G79	0.02925140552515975
G53	G36	0.029242535649442652
G16	G27	0.029237695410050512
G24	G67	0.02922085741884889
G66	G69	0.029158337242928566
G59	G34	0.029156598792723157
G41	G77	0.02913800378266079
G42	G95	0.0291234747117836
G90	G92	0.029123035271274057
G28	G10	0.029102636015431466
G35	G13	0.029099852587480195
G73	G70	0.029048640878413228
G89	G53	0.029037252253679747
G74	G70	0.02900365473685431
G49	G60	0.02899722628999844
G46	G76	0.02897829681075974
G18	G65	0.028965900166068915
G38	G36	0.028964705550572106
G85	G8	0.028944332117936976
G80	G77	0.02892890586452919
G2	G64	0.02891515249149876
G34	G59	0.028885868861163615
G47	G95	0.028867708930335783
G46	G74	0.02882612834673894
G29	G56	0.028784305091554746
G8	G29	0.0287501371104488
G58	G64	0.028750081706722976
G33	G23	0.028724156999654298
G67	G41	0.02868383450676191
G24	G39	0.028674272311102547
G77	G18	0.02866642888620338
G9	G61	0.02863753227035669
G13	G34	0.0286291679879212
G8	G6	0.02861450100066294
G66	G28	0.028607763667409566
G24	G23	0.02860705799704035
G77	G54	0.02860696508564151
G14	G2	0.028584485318475003
G42	G21	0.028567278557637393
G82	G89	0.028517123742732096
G2	G47	0.028502815297978778
G57	G13	0.028488737188383396
G2	G58	0.028469936810325086
G81	G68	0.028448434500203925
G84	G61	0.02844364936590879
G19	G55	0.02842245632641861
G12	G6	0.028410364087023788
G87	G9	0.02840711121517351
G12	G21	0.028404637390539896
G83	G60	0.02839498187771898
G72	G29	0.028296132037675746
G35	G38	0.028288433230545182
G75	G19	0.028249525216454772
G56	G27	0.02818748838370661
G82	G78	0.028166441120899104
G76	G48	0.0281535836527479
G89	G38	0.028114553303353742
G84	G64	0.028078280923820538
G30	G97	0.027993137527301027
G29	G72	0.02798278334873526
G73	G67	0.02795051373177519
G64	G24	0.027948907272732165
G56	G98	0.027827849087300686
G94	G49	0.02775365211418621
G26	G41	0.0277512930135388
G95	G47	0.027739221671251178
G87	G19	0.027731234315592126
G98	G46	0.027728120383793773
G59	G35	0.02769839549197626
G8	G97	0.027674500430317384
G58	G99	0.027637101280919108
G71	G100	0.02762334584688823
G55	G79	0.027589976959477826
G75	G100	0.027568408936050094
G77	G10	0.027551751778134532
G80	G88	0.027540991973486074
G58	G22	0.027516206175613813
G39	G74	0.027418399948964715
G24	G72	0.02741271930780503
G13	G35	0.027400149809431347
G73	G46	0.027396679334787875
G10	G48	0.027388458530261936
G80	G94	0.027380165102618433
G36	G59	0.027350013597386386
G53	G37	0.027225199751231083
G76	G73	0.02720852318447441
G92	G88	0.027200939467377526
G58	G97	0.02719839253568879
G96	G34	0.027194102319854554
G46	G66	0.02717407023145348
G21	G27	0.027161990300293364
G58	G93	0.027114871131674517
G66	G70	0.02708751562949634
G85	G67	0.02706581515119835
G90	G97	0.02706289039210753
G2	G65	0.027061920418784434
G74	G29	0.026995906271689064
G92	G22	0.026970163607603584
G87	G90	0.026950011450227872
G27	G58	0.026940475112428888
G76	G30	0.026923824399145695
G100	G71	0.0269070081353013
G48	G90	0.026897904995591602
G19	G91	0.026892552598165198
G89	G61	0.02683106499125654
G53	G4	0.026804853285793122
G65	G23	0.026754539924568034
G41	G29	0.026753062349877958
G65	G83	0.026746292314346276
G91	G34	0.026733914715099526
G66	G29	0.02672191199272103
G13	G15	0.026661593819842653
G27	G39	0.02665140199500959
G58	G26	0.02661583849947136
G81	G36	0.026603281850980372
G15	G30	0.0265893919986731
G99	G59	0.026578735558896196
G58	G36	0.026574951742841774
G90	G13	0.02655764957627114
G68	G72	0.02648378613326006
G81	G87	0.026461861837422888
G35	G93	0.026457068697822165
G63	G62	0.02641201374250707
G3	G32	0.02636514347527168
G70	G12	0.02630679134387881
G57	G19	0.02629643174794322
G58	G59	0.026285720633931704
G71	G32	0.026281584748108718
G34	G53	0.0262404012402926
G41	G3	0.026233505609685372
G81	G98	0.026209269906542584
G41	G4	0.026129644406426653
G35	G50	0.026124908523834502
G14	G27	0.026087672181804987
G16	G47	0.026074210781192167
G80	G43	0.026063570703526006
G37	G99	0.026019434793755205
G41	G47	0.025963459101663627
G84	G21	0.0259384855057492
G90	G43	0.025901941119032122
G79	G78	0.025868400581648725
G80	G32	0.02586391824349772
G80	G54	0.02586242127877546
G76	G19	0.02584469486253869
G31	G2	0.025836798131853918
G33	G71	0.025781047330268127
G41	G82	0.025779424687928182
G74	G66	0.025767319447153828
G82	G31	0.025760620052693643
G73	G68	0.025741928836272725
G81	G34	0.025737115779979593
G68	G46	0.025702639103139337
G86	G52	0.025670293599587096
G38	G50	0.02566184697909524
G92	G43	0.025650346396680818
G6	G64	0.025562938669349874
G89	G82	0.025541828419237897
G46	G100	0.025539327429827556
G53	G34	0.02547839254420858
G37	G25	0.02546810597496686
G63	G74	0.02545434137026526
G83	G49	0.025440096891160766
G67	G60	0.025411858170601515
G10	G5	0.02539513577332628
G80	G31	0.025391637254984414
G26	G93	0.025383236647995532
G16	G52	0.02536224276078589
G2	G31	0.025358477716637053
G58	G34	0.025354929482441096
G80	G75	0.0253444311615923
G56	G21	0.025340416867717645
G6	G11	0.025334007901163344
G79	G85	0.025325202450869198
G3	G41	0.025291520806589453
G15	G97	0.025275700483501373
G14	G64	0.025265232364808283
G86	G74	0.025251476136230685
G42	G56	0.025241404394389176
G67	G64	0.025221788354712067
G64	G58	0.025205804809166593
G47	G18	0.02518452477438312
G83	G57	0.025159713597575458
G75	G89	0.025149309669467913
G34	G62	0.02514168834939577
G27	G16	0.025129073102579565
G72	G71	0.025128386831060764
G8	G67	0.025125815267574878
G67	G72	0.025085788435048623
G36	G96	0.025016156708325073
G38	G40	0.02499739294326958
G87	G26	0.024977804779801632
G48	G54	0.024946630090687778
G36	G62	0.024903374329545643
G99	G22	0.02489930132017007
G55	G9	0.024897353463480577
G15	G67	0.024882470768763425
G57	G97	0.0248682952259552
G66	G74	0.02486699832557621
G98	G81	0.024845018739454678
G25	G56	0.02483303938264586
G74	G14	0.024784652044337337
G19	G5	0.024784389786372384
G82	G68	0.024767335341534046
G81	G26	0.024754972934823437
G64	G84	0.024725608957933472
G80	G33	0.024712332198105653
G78	G54	0.024700441972755623
G97	G62	0.024689870879613638
G10	G23	0.02466914559512924
G40	G19	0.02465164012759945
G93	G7	0.024648814586177993
G29	G8	0.02461118920617475
G81	G55	0.024512704580736774
G47	G48	0.024511140500177286
G19	G75	0.024478172995621873
G27	G56	0.02445511266211425
G91	G79	0.024413290716145862
G10	G77	0.024411331657979835
G14	G74	0.02438761557089918
G83	G71	0.02436712903964064
G73	G6	0.02434280171501448
G19	G76	0.02426923819096325
G67	G26	0.02426087616455742
G86	G61	0.0242498957814847
G33	G25	0.02423873239401038
G88	G6	0.024235586091827632
G36	G53	0.024218738051004045
G91	G68	0.024201164573581985
G14	G92	0.024200422017711987
G91	G75	0.02419029407744406
G56	G71	0.024167698127186738
G24	G1	0.024122690269174067
G60	G38	0.024081929934262693
G82	G1	0.024047328143650685
G6	G87	0.024041322916193143
G19	G87	0.02399173710588719
G6	G72	0.023976390938802262
G100	G7	0.023940172483076547
G40	G79	0.023918689587928244
G26	G76	0.023880556366435993
G9	G87	0.023818634942554262
G64	G12	0.023811531003493893
G61	G46	0.023789824207784145
G72	G86	0.02378604602890936
G9	G88	0.023756359483447738
G80	G60	0.023752270143735123
G98	G4	0.02371374322505713
G81	G93	0.023685859881503353
G54	G90	0.023675423956976492
G64	G16	0.023649506970249864
G15	G39	0.023632129182501377
G99	G62	0.02362936668456282
G99	G37	0.02361388159788303
G93	G97	0.02360552895507398
G25	G27	0.023593522847051934
G56	G46	0.02358298396980536
G50	G4	0.023579182173429594
G52	G22	0.023578210545600047
G39	G15	0.023559160530411787
G50	G35	0.023519543549485943
G91	G36	0.02350105071305895
G75	G87	0.023442790964721082
G55	G19	0.02341907797924664
G8	G37	0.02340549766510403
G97	G24	0.023396581132339493
G78	G89	0.02336491033860586
G100	G56	0.02333112676083216
G41	G85	0.023318304163849973
G63	G39	0.023277391090825068
G58	G62	0.023243996721610653
G64	G15	0.023239085666795254
G74	G39	0.023233074774485808
G23	G43	0.023229719301629113
G90	G65	0.023196259852843886
G89	G42	0.023193037181809945
G49	G83	0.02318943533884578
G16	G58	0.023163750996598967
G77	G4	0.023163328242681563
G67	G33	0.023081625667957746
G72	G74	0.023064192601963626
G27	G26	0.023063428218294477
G24	G30	0.023062249890959945
G13	G68	0.023043857331723004
G96	G77	0.023038481960528615
G63	G52	0.023002268166774403
G66	G100	0.02298509578862128
G48	G23	0.022933898176110717
G53	G82	0.02287703020664962
G58	G87	0.022876612221261226
G92	G56	0.02280304856563509
G32	G60	0.022749623719418015
G31	G73	0.022686120208672826
G81	G39	0.022680267449152507
G3	G60	0.02267780302588848
G75	G47	0.02267741110215538
G83	G65	0.02267182958224455
G95	G16	0.022655021971885136
G99	G90	0.022646272568077906
G6	G88	0.02264564777716555
G85	G86	0.022618063459566004
G18	G16	0.022614744880249598
G40	G38	0.022605142544246906
G97	G64	0.022592470060573872
G36	G91	0.022574241496726984
G14	G42	0.02255983230396429
G73	G41	0.022540511988008
G10	G29	0.022496113069940947
G87	G21	0.022492434738087926
G24	G60	0.02246730572803633
G79	G61	0.02246501930127154
G21	G5	0.022450111168131986
G87	G27	0.022404855168584085
G16	G49	0.022354699757588442
G48	G16	0.022295615904959012
G41	G42	0.022277376485864416
G56	G29	0.02225824112661186
G4	G50	0.02225787445813756
G96	G39	0.022257664671782158
G20	G45	0.022253009172685224
G94	G3	0.022247097127522705
G2	G16	0.022240645781388943
G42	G2	0.02222389039051565
