Gene1	Gene2	corVal	pValue
G11	G99	0.174116127926375	0.000384366477362284
G99	G11	0.174116127926375	0.000384366477362287
G68	G43	0.172514192283187	0.000435757586627059
G43	G68	0.172514192283187	0.00043575758662706
G49	G4	0.171945024931904	0.000455506378659206
G4	G49	0.171945024931903	0.000455506378659218
G92	G44	0.171545162464254	0.000469874911842211
G44	G92	0.171545162464254	0.000469874911842219
G25	G53	0.170937423544609	0.000492521860527082
G53	G25	0.170937423544609	0.000492521860527083
G69	G51	0.168991803255316	0.000572025712233976
G51	G69	0.168991803255315	0.000572025712233983
G71	G73	0.167857197628588	0.000623726326764462
G73	G71	0.167857197628588	0.000623726326764464
G31	G29	0.16751861987865	0.000639973742480955
G29	G31	0.16751861987865	0.000639973742480958
G29	G5	0.167430821250771	0.000644250535411398
G5	G29	0.167430821250771	0.000644250535411405
G26	G18	0.166246777080291	0.000704574179180265
G18	G26	0.166246777080291	0.00070457417918027
G20	G32	0.16504425795669	0.000771157064538268
G32	G20	0.16504425795669	0.000771157064538272
G80	G83	0.164948121027236	0.000776723823871827
G83	G80	0.164948121027236	0.000776723823871832
G48	G55	0.164639752180665	0.000794831555289838
G55	G48	0.164639752180665	0.000794831555289839
G81	G24	0.164602967800924	0.000797017437282669
G24	G81	0.164602967800924	0.000797017437282677
G51	G31	0.16410822517897	0.000826962342325226
G31	G51	0.16410822517897	0.000826962342325237
G87	G85	0.163349675895425	0.000874899383278988
G85	G87	0.163349675895423	0.000874899383279076
G11	G20	0.163256209991586	0.000880980438848465
G20	G11	0.163256209991585	0.000880980438848473
G61	G58	0.163112443735025	0.000890410371770455
G58	G61	0.163112443735025	0.000890410371770461
G12	G35	0.162427191274408	0.000936652027768439
G35	G12	0.162427191274408	0.000936652027768456
G82	G77	0.162021390442614	0.000965070834831435
G77	G82	0.162021390442614	0.00096507083483145
G32	G31	0.161879049818173	0.000975226180362168
G31	G32	0.161879049818173	0.000975226180362181
G2	G85	0.161327912690759	0.00101548428701332
G85	G2	0.161327912690759	0.00101548428701332
G62	G53	0.15933496949739	0.00117419436731887
G53	G62	0.15933496949739	0.00117419436731888
G29	G56	0.15922215141435	0.00118382803997365
G56	G29	0.15922215141435	0.00118382803997367
G75	G93	0.158487010687346	0.0012484056363195
G93	G75	0.158487010687346	0.00124840563631951
G53	G18	0.158299845944938	0.00126535662956513
G18	G53	0.158299845944938	0.00126535662956514
G69	G93	0.157882136320587	0.00130395361939876
G93	G69	0.157882136320587	0.00130395361939877
G28	G25	0.157347543954024	0.00135492987284797
G25	G28	0.157347543954024	0.00135492987284797
G60	G81	0.157136249913386	0.00137557811075094
G81	G60	0.157136249913386	0.00137557811075096
G15	G38	0.157082782932388	0.00138084869420166
G38	G15	0.157082782932388	0.00138084869420166
G54	G93	0.156891164781285	0.00139989051014235
G93	G54	0.156891164781285	0.00139989051014236
G24	G74	0.156881416505781	0.00140086565118497
G74	G24	0.156881416505781	0.00140086565118497
G63	G83	0.155546959640459	0.0015403995463919
G83	G63	0.155546959640459	0.0015403995463919
G19	G86	0.154672292754505	0.00163865785522782
G86	G19	0.154672292754504	0.00163865785522788
G23	G48	0.154436452218392	0.00166611808900851
G48	G23	0.154436452218392	0.00166611808900851
G99	G49	0.154364346395523	0.00167459759047478
G49	G99	0.154364346395522	0.00167459759047479
G55	G91	0.154319350601373	0.00167990903130502
G91	G55	0.154319350601372	0.00167990903130504
G58	G75	0.153868211064483	0.00173402291828371
G75	G58	0.153868211064483	0.00173402291828372
G31	G84	0.153267700869033	0.00180853191287268
G84	G31	0.153267700869033	0.00180853191287271
G13	G65	0.151198555824751	0.00208827825757114
G65	G13	0.151198555824751	0.00208827825757122
G27	G91	0.151067670829238	0.00210723861857237
G91	G27	0.151067670829238	0.00210723861857239
G14	G13	0.150045601304271	0.00226079562993578
G13	G14	0.150045601304271	0.00226079562993581
G92	G63	0.149691817808908	0.00231628389280731
G63	G92	0.149691817808908	0.00231628389280733
G40	G17	0.149657744172928	0.00232169316559639
G17	G40	0.149657744172928	0.00232169316559641
G53	G81	0.148442847892872	0.00252225849242413
G81	G53	0.148442847892871	0.0025222584924242
G72	G65	0.147748224950875	0.00264390676688756
G65	G72	0.147748224950875	0.00264390676688758
G73	G62	0.147730643647747	0.0026470539393635
G62	G73	0.147730643647747	0.00264705393936353
G69	G38	0.147285535421427	0.00272787664259426
G38	G69	0.147285535421427	0.00272787664259426
G14	G81	0.146576714078785	0.00286123091341478
G81	G14	0.146576714078785	0.00286123091341485
G29	G98	0.145644513869948	0.00304563494900246
G98	G29	0.145644513869948	0.00304563494900246
G22	G75	0.145542623913083	0.00306643165633646
G75	G22	0.145542623913082	0.00306643165633649
G89	G63	0.143768610860708	0.00344982083431943
G63	G89	0.143768610860708	0.00344982083431944
G80	G74	0.143445271336266	0.00352421105829948
G74	G80	0.143445271336266	0.00352421105829953
G50	G49	0.143284271917336	0.0035617916298256
G49	G50	0.143284271917336	0.0035617916298256
G21	G10	0.143049340441347	0.00361728137165584
G10	G21	0.143049340441347	0.00361728137165588
G24	G35	0.142266543345881	0.00380787418926658
G35	G24	0.142266543345881	0.00380787418926661
G75	G24	0.141965299665292	0.00388361048444131
G24	G75	0.141965299665291	0.00388361048444135
G86	G66	0.141536448414323	0.00399378151433142
G66	G86	0.141536448414323	0.00399378151433144
G82	G56	0.140924537755104	0.00415587743879857
G56	G82	0.140924537755104	0.00415587743879861
G65	G21	0.140022099030471	0.00440579988598788
G21	G65	0.140022099030471	0.00440579988598792
G24	G44	0.139875462018036	0.00444766780827237
G44	G24	0.139875462018036	0.00444766780827241
G92	G97	0.13928030076325	0.00462131127817652
G97	G92	0.139280300763249	0.00462131127817653
G10	G41	0.138671267995935	0.00480531139518657
G41	G10	0.138671267995935	0.00480531139518663
G10	G25	0.136831889087893	0.005401801443956
G25	G10	0.136831889087893	0.00540180144395606
G4	G82	0.136569490818178	0.0054921175458101
G82	G4	0.136569490818177	0.00549211754581017
G2	G64	0.136185507186788	0.00562673103447178
G64	G2	0.136185507186788	0.00562673103447179
G67	G99	0.136022293689411	0.00568484167305518
G99	G67	0.136022293689411	0.00568484167305522
G88	G78	0.136012886197538	0.00568820750321111
G78	G88	0.136012886197538	0.00568820750321115
G22	G61	0.135205586570983	0.00598380258304191
G61	G22	0.135205586570982	0.0059838025830421
G71	G97	0.135192999622196	0.0059885185399924
G97	G71	0.135192999622196	0.0059885185399924
G25	G51	0.134508719532425	0.00624997383057415
G51	G25	0.134508719532425	0.00624997383057419
G73	G89	0.133798063822077	0.00653230127408502
G89	G73	0.133798063822077	0.00653230127408511
G13	G51	0.133128576685687	0.00680867248600735
G51	G13	0.133128576685687	0.00680867248600741
G26	G80	0.132922419451293	0.00689585983784127
G80	G26	0.132922419451293	0.00689585983784132
G37	G2	0.132735010613966	0.00697598389746935
G2	G37	0.132735010613966	0.00697598389746935
G31	G48	0.132616725502107	0.00702698291732047
G48	G31	0.132616725502107	0.00702698291732067
G62	G100	0.132540843231437	0.007059875202099
G100	G62	0.132540843231437	0.00705987520209905
G67	G35	0.131899160517369	0.00734357584253421
G35	G67	0.131899160517369	0.00734357584253434
G31	G65	0.13171434213825	0.00742715645751029
G65	G31	0.13171434213825	0.00742715645751032
G96	G23	0.131331990138806	0.0076027714926625
G23	G96	0.131331990138806	0.00760277149266253
G26	G92	0.131205173057976	0.00766183259109557
G92	G26	0.131205173057976	0.00766183259109557
G97	G27	0.131193511207738	0.00766728425129463
G27	G97	0.131193511207738	0.00766728425129463
G66	G48	0.131042996109854	0.00773795829221415
G48	G66	0.131042996109853	0.00773795829221427
G52	G60	0.13066608886304	0.00791749254135996
G60	G52	0.13066608886304	0.00791749254135999
G68	G66	0.130627468543271	0.00793609710400686
G66	G68	0.130627468543271	0.00793609710400688
G94	G61	0.130381195891275	0.00805565421577335
G61	G94	0.130381195891275	0.00805565421577344
G74	G10	0.130148470927977	0.00817010815788447
G10	G74	0.130148470927977	0.00817010815788461
G40	G69	0.129191050591767	0.00865636799008972
G69	G40	0.129191050591767	0.00865636799008974
G48	G49	0.129133724922043	0.00868628423902031
G49	G48	0.129133724922043	0.00868628423902033
G30	G86	0.129056869524959	0.00872653680683975
G86	G30	0.129056869524959	0.00872653680683977
G80	G61	0.128759100551421	0.00888406429868971
G61	G80	0.128759100551421	0.00888406429868983
G34	G21	0.128396668588728	0.00907921157550716
G21	G34	0.128396668588728	0.00907921157550722
G2	G78	0.128255746312791	0.0091561131483245
G78	G2	0.128255746312791	0.00915611314832456
G50	G19	0.1276680338376	0.00948311099117786
G19	G50	0.1276680338376	0.0094831109911779
G90	G61	0.127357645731883	0.00965996164570412
G61	G90	0.127357645731883	0.00965996164570417
G24	G40	0.127016730560387	0.00985757594213738
G40	G24	0.127016730560386	0.00985757594213758
G34	G13	0.126953477678622	0.00989463317056364
G13	G34	0.126953477678621	0.0098946331705637
G9	G14	0.12666675919533	0.0100641647506194
G14	G9	0.12666675919533	0.0100641647506194
G43	G72	0.126561028334613	0.0101273289917762
G72	G43	0.126561028334613	0.0101273289917763
G81	G23	0.126052714839863	0.010435934023178
G23	G81	0.126052714839863	0.010435934023178
G61	G29	0.125991257406752	0.0104738050292772
G29	G61	0.125991257406752	0.0104738050292773
G7	G6	0.125990498111882	0.0104742736791545
G6	G7	0.125990498111882	0.0104742736791545
G5	G45	0.125899475898828	0.0105305890046219
G45	G5	0.125899475898828	0.0105305890046221
G24	G25	0.125022126583821	0.0110873141118397
G25	G24	0.125022126583821	0.0110873141118398
G48	G39	0.125009535297625	0.0110954900659524
G39	G48	0.125009535297625	0.0110954900659525
G37	G21	0.12490346022837	0.0111645803543553
G21	G37	0.12490346022837	0.0111645803543554
G21	G67	0.124842324285775	0.0112045729724611
G67	G21	0.124842324285775	0.0112045729724611
G12	G10	0.124632928415765	0.0113425134214184
G10	G12	0.124632928415764	0.0113425134214185
G9	G85	0.124152145645638	0.0116649295875212
G85	G9	0.124152145645638	0.0116649295875214
G60	G85	0.123852239836962	0.0118701269971136
G85	G60	0.123852239836961	0.0118701269971138
G95	G99	0.123549441199126	0.0120805326072883
G99	G95	0.123549441199126	0.0120805326072884
G4	G68	0.122741763836886	0.0126579555382519
G68	G4	0.122741763836886	0.012657955538252
G73	G47	0.122667345496356	0.0127123637738032
G47	G73	0.122667345496356	0.0127123637738032
G60	G82	0.122594508370943	0.0127658155637062
G82	G60	0.122594508370943	0.0127658155637063
G57	G69	0.122008505931393	0.0132031153217001
G69	G57	0.122008505931393	0.0132031153217001
G70	G91	0.122006448879118	0.0132046733397039
G91	G70	0.122006448879117	0.0132046733397039
G75	G15	0.121939137206081	0.0132557448563125
G15	G75	0.121939137206081	0.0132557448563127
G52	G77	0.121860403046165	0.0133157036916461
G77	G52	0.121860403046165	0.0133157036916462
G10	G83	0.121542847408244	0.0135599647433738
G83	G10	0.121542847408244	0.013559964743374
G67	G70	0.121507363263929	0.0135875023277364
G70	G67	0.121507363263929	0.0135875023277364
G69	G26	0.121478144840287	0.0136102143207046
G26	G69	0.121478144840287	0.0136102143207046
G65	G51	0.121367423080983	0.0136965837944926
G51	G65	0.121367423080983	0.0136965837944929
G31	G27	0.121264547988072	0.0137772642952912
G27	G31	0.121264547988072	0.0137772642952912
G98	G9	0.121226840037086	0.013806941572089
G9	G98	0.121226840037086	0.0138069415720891
G55	G40	0.121099893749323	0.0139072658711213
G40	G55	0.121099893749323	0.0139072658711213
G69	G65	0.120381579559171	0.014487110317263
G65	G69	0.120381579559171	0.0144871103172631
G28	G15	0.120288034277986	0.0145641647677986
G15	G28	0.120288034277986	0.0145641647677987
G81	G22	0.120096372045545	0.0147231646745517
G22	G81	0.120096372045545	0.0147231646745517
G9	G53	0.119938813017292	0.0148550126804675
G53	G9	0.119938813017292	0.0148550126804675
G75	G91	0.119669284108348	0.0150829633095708
G91	G75	0.119669284108348	0.015082963309571
G55	G47	0.119586006788191	0.0151540120137877
G47	G55	0.119586006788191	0.0151540120137878
G34	G57	0.11941057285245	0.0153046463996954
G57	G34	0.11941057285245	0.0153046463996954
G28	G81	0.119237893632824	0.015454196477635
G81	G28	0.119237893632823	0.0154541964776351
G2	G18	0.119124914376329	0.015552735051517
G18	G2	0.119124914376329	0.015552735051517
G86	G65	0.118832753411588	0.0158101110810204
G65	G86	0.118832753411587	0.0158101110810207
G3	G52	0.118657875630308	0.0159659469000174
G52	G3	0.118657875630308	0.0159659469000176
G86	G87	0.118621784617406	0.0159982750501299
G87	G86	0.118621784617405	0.0159982750501311
G93	G99	0.118396286672384	0.016201563819367
G99	G93	0.118396286672383	0.0162015638193673
G10	G55	0.118291909332261	0.0162964244302041
G55	G10	0.118291909332261	0.0162964244302041
G61	G36	0.117804488832155	0.0167458693357836
G36	G61	0.117804488832155	0.016745869335784
G87	G19	0.117661553716137	0.0168797076741714
G19	G87	0.117661553716136	0.0168797076741719
G53	G58	0.117535739053178	0.0169982882816012
G58	G53	0.117535739053178	0.0169982882816015
G36	G24	0.117463925402455	0.017066298796131
G24	G36	0.117463925402455	0.0170662987961312
G77	G68	0.117459894299437	0.0170701234596931
G68	G77	0.117459894299437	0.0170701234596932
G7	G63	0.117322559006573	0.0172008739817552
G63	G7	0.117322559006573	0.0172008739817552
G45	G44	0.116720232831489	0.0177847122841367
G44	G45	0.116720232831489	0.0177847122841367
G99	G61	0.11671600243821	0.0177888732713057
G61	G99	0.11671600243821	0.0177888732713058
G56	G94	0.116529867120654	0.0179727981543197
G94	G56	0.116529867120654	0.0179727981543197
G52	G93	0.116408942409173	0.0180931742602874
G93	G52	0.116408942409173	0.0180931742602876
G46	G77	0.115894937516605	0.0186127315558753
G77	G46	0.115894937516605	0.0186127315558754
G45	G35	0.115867434096276	0.0186408950035235
G35	G45	0.115867434096276	0.0186408950035237
G49	G37	0.115833289572869	0.0186759106076852
G37	G49	0.115833289572869	0.0186759106076852
G61	G34	0.115372583045657	0.0191540060293499
G34	G61	0.115372583045657	0.0191540060293499
G92	G100	0.115342952670724	0.019185116368385
G100	G92	0.115342952670724	0.019185116368385
G99	G2	0.114947408041848	0.0196046512796509
G2	G99	0.114947408041848	0.019604651279651
G75	G64	0.114792439833748	0.019771182355814
G64	G75	0.114792439833748	0.019771182355814
G60	G32	0.11465263505121	0.0199224731763572
G32	G60	0.11465263505121	0.0199224731763574
G80	G46	0.114361714088408	0.0202405263232434
G46	G80	0.114361714088408	0.0202405263232435
G42	G45	0.114294069949911	0.020315108522924
G45	G42	0.114294069949911	0.0203151085229241
G52	G95	0.114286429779989	0.0203235473174282
G95	G52	0.114286429779989	0.0203235473174282
G37	G92	0.114230291414706	0.0203856473046314
G92	G37	0.114230291414705	0.0203856473046315
G4	G34	0.114204263610293	0.0204144950452222
G34	G4	0.114204263610293	0.0204144950452224
G86	G88	0.11406942810164	0.0205645076827083
G88	G86	0.114069428101639	0.0205645076827091
G28	G69	0.113851878402345	0.0208085642620347
G69	G28	0.113851878402345	0.0208085642620348
G74	G94	0.113773567890754	0.0208970300166659
G94	G74	0.113773567890754	0.020897030016666
G34	G31	0.113677336932053	0.0210061872194466
G31	G34	0.113677336932053	0.0210061872194466
G93	G32	0.113080503638116	0.0216943089075224
G32	G93	0.113080503638116	0.0216943089075228
G3	G97	0.113079591184773	0.0216953757142029
G97	G3	0.113079591184773	0.0216953757142029
G26	G62	0.113062287243421	0.0217156154556326
G62	G26	0.113062287243421	0.0217156154556328
G34	G50	0.113009285506292	0.0217777114253343
G50	G34	0.113009285506292	0.0217777114253343
G98	G4	0.112743549899182	0.0220913692949706
G4	G98	0.112743549899181	0.0220913692949709
G81	G75	0.112614831906939	0.0222447024254885
G75	G81	0.112614831906939	0.0222447024254885
G38	G98	0.112169570957657	0.0227822453485052
G98	G38	0.112169570957657	0.0227822453485056
G36	G12	0.112086877847306	0.0228833054698517
G12	G36	0.112086877847306	0.0228833054698518
G58	G62	0.11180825498213	0.0232266747952574
G62	G58	0.11180825498213	0.0232266747952575
G76	G34	0.111620140469402	0.0234610159797974
G34	G76	0.111620140469402	0.0234610159797976
G18	G85	0.111527850966021	0.023576730096451
G85	G18	0.111527850966021	0.0235767300964512
G5	G84	0.111508623286074	0.0236009000952195
G84	G5	0.111508623286074	0.0236009000952197
G73	G18	0.111401881054737	0.0237354694778653
G18	G73	0.111401881054737	0.0237354694778654
G66	G37	0.111327309417548	0.0238298746154367
G37	G66	0.111327309417548	0.0238298746154368
G96	G45	0.111317246801199	0.023842638358752
G45	G96	0.111317246801199	0.023842638358752
G18	G66	0.111284094909155	0.0238847310810878
G66	G18	0.111284094909155	0.0238847310810879
G60	G99	0.111034328372916	0.0242039273238734
G99	G60	0.111034328372916	0.0242039273238735
G80	G82	0.11097926355397	0.0242747925878247
G82	G80	0.11097926355397	0.0242747925878247
G19	G48	0.110867939216272	0.0244186081143285
G48	G19	0.110867939216272	0.0244186081143286
G63	G93	0.110812347614617	0.0244906997207206
G93	G63	0.110812347614617	0.0244906997207207
G64	G70	0.110570041213901	0.024807074449926
G70	G64	0.110570041213901	0.024807074449926
G74	G15	0.110526709758059	0.0248640216706144
G15	G74	0.110526709758059	0.0248640216706144
G82	G49	0.110498030697488	0.0249017743718048
G49	G82	0.110498030697488	0.0249017743718049
G50	G84	0.110114502154123	0.0254114185635972
G84	G50	0.110114502154123	0.0254114185635973
G39	G32	0.109521082777243	0.0262176880404427
G32	G39	0.109521082777243	0.0262176880404428
G84	G23	0.109378465340789	0.0264147112995737
G23	G84	0.109378465340789	0.0264147112995738
G38	G6	0.109372158924496	0.0264234528406186
G6	G38	0.109372158924496	0.0264234528406186
G76	G88	0.109148525741619	0.0267350525177964
G88	G76	0.109148525741618	0.026735052517797
G37	G14	0.109069077931703	0.0268465098339727
G14	G37	0.109069077931703	0.0268465098339727
G85	G58	0.108805134815753	0.0272196702235012
G58	G85	0.108805134815753	0.0272196702235013
G89	G11	0.10844769575598	0.027732117552694
G11	G89	0.10844769575598	0.0277321175526941
G65	G53	0.10833995681121	0.0278881956298999
G53	G65	0.10833995681121	0.0278881956299
G34	G23	0.108197937967571	0.0280950863345633
G23	G34	0.108197937967571	0.0280950863345633
G58	G21	0.108146493167049	0.0281703547702051
G21	G58	0.108146493167048	0.0281703547702055
G96	G59	0.108100442413843	0.0282378780192722
G59	G96	0.108100442413843	0.0282378780192723
G95	G44	0.108029497079802	0.0283421755915388
G44	G95	0.108029497079802	0.0283421755915389
G87	G33	0.108021162274991	0.0283544503659045
G33	G87	0.108021162274991	0.0283544503659047
G25	G56	0.107989920223842	0.0284005015562128
G56	G25	0.107989920223842	0.0284005015562129
G87	G61	0.107882967285849	0.0285586379661708
G61	G87	0.107882967285849	0.0285586379661709
G33	G73	0.107814672934713	0.0286600101125948
G73	G33	0.107814672934713	0.028660010112595
G70	G29	0.107796071206752	0.0286876748730661
G29	G70	0.107796071206752	0.0286876748730662
G6	G65	0.107745635323689	0.0287627991574678
G65	G6	0.107745635323689	0.0287627991574678
G98	G69	0.107713200260024	0.0288112003241579
G69	G98	0.107713200260024	0.028811200324158
G49	G53	0.10756628169169	0.0290313152665482
G53	G49	0.10756628169169	0.0290313152665484
G21	G39	0.10752829176567	0.0290884662855758
G39	G21	0.107528291765669	0.0290884662855758
G80	G44	0.107469540754556	0.029177039677706
G44	G80	0.107469540754556	0.0291770396777062
G66	G91	0.107456864891124	0.0291961801872852
G91	G66	0.107456864891124	0.0291961801872853
G7	G4	0.107147218980639	0.0296670991695515
G4	G7	0.107147218980639	0.0296670991695515
G39	G50	0.107048080663002	0.0298192406198354
G50	G39	0.107048080663002	0.0298192406198354
G23	G24	0.106961144348039	0.0299532059502378
G24	G23	0.106961144348039	0.0299532059502382
G35	G87	0.106904325947606	0.0300410390497074
G87	G35	0.106904325947605	0.030041039049708
G72	G25	0.106730366048509	0.030311328762564
G25	G72	0.106730366048509	0.0303113287625641
G69	G41	0.106724725276149	0.0303201278302279
G41	G69	0.106724725276149	0.0303201278302279
G78	G40	0.106711376058678	0.0303409600485872
G40	G78	0.106711376058678	0.0303409600485875
G56	G30	0.106183424335412	0.0311747403997462
G30	G56	0.106183424335412	0.0311747403997465
G55	G46	0.105964715923016	0.0315258366320535
G46	G55	0.105964715923016	0.0315258366320537
G97	G42	0.10581860731636	0.0317622653271122
G42	G97	0.10581860731636	0.0317622653271122
G94	G14	0.105657574558278	0.0320245969986691
G14	G94	0.105657574558278	0.0320245969986695
G92	G82	0.105630516641921	0.0320688569887215
G82	G92	0.105630516641921	0.0320688569887215
G71	G61	0.105591255917399	0.0321331706031621
G61	G71	0.105591255917399	0.0321331706031623
G23	G7	0.10553166865359	0.0322309918525473
G7	G23	0.10553166865359	0.0322309918525474
G65	G52	0.105515358489068	0.0322578116627908
G52	G65	0.105515358489068	0.0322578116627913
G58	G36	0.105368716160631	0.032499801571963
G36	G58	0.105368716160631	0.0324998015719634
G5	G76	0.105306375077067	0.0326031455098671
G76	G5	0.105306375077067	0.0326031455098672
G69	G36	0.104946843160282	0.0332046358372698
G36	G69	0.104946843160282	0.0332046358372701
G46	G5	0.104856821363035	0.0333567133130757
G5	G46	0.104856821363035	0.0333567133130758
G4	G78	0.104807860642286	0.0334396736461904
G78	G4	0.104807860642286	0.0334396736461908
G72	G17	0.104788983376068	0.0334717067254913
G17	G72	0.104788983376068	0.0334717067254915
G85	G31	0.104746555847928	0.0335437980142533
G31	G85	0.104746555847928	0.0335437980142538
G35	G8	0.104720499078195	0.0335881382731387
G8	G35	0.104720499078195	0.0335881382731392
G93	G80	0.10460236594142	0.0337897900391357
G80	G93	0.10460236594142	0.0337897900391358
G22	G74	0.104496854762185	0.0339707674128323
G74	G22	0.104496854762185	0.0339707674128323
G14	G41	0.104443652742836	0.0340623345182802
G41	G14	0.104443652742836	0.0340623345182806
G95	G35	0.104400454005033	0.0341368393239773
G35	G95	0.104400454005033	0.0341368393239773
G52	G88	0.104395045720154	0.0341461767532776
G88	G52	0.104395045720153	0.0341461767532778
G3	G36	0.10431741099701	0.0342804533484129
G36	G3	0.10431741099701	0.034280453348413
G27	G34	0.104100883037186	0.0346573367488533
G34	G27	0.104100883037186	0.0346573367488533
G98	G13	0.103863020168435	0.035075413893457
G13	G98	0.103863020168435	0.0350754138934574
G91	G69	0.10380390507451	0.0351799799089409
G69	G91	0.103803905074509	0.0351799799089411
G8	G74	0.103770986660346	0.0352383226313584
G74	G8	0.103770986660346	0.0352383226313588
G92	G98	0.103620603683095	0.0355059004340396
G98	G92	0.103620603683095	0.0355059004340397
G18	G81	0.103540626276591	0.0356489071480657
G81	G18	0.103540626276591	0.0356489071480658
G23	G54	0.103407221328645	0.0358885363311607
G54	G23	0.103407221328645	0.035888536331161
G86	G34	0.103218162988402	0.0362304762632019
G34	G86	0.103218162988402	0.0362304762632019
G50	G40	0.103094855497869	0.0364549836577497
G40	G50	0.103094855497869	0.0364549836577497
G27	G17	0.102567875277636	0.0374278192351957
G17	G27	0.102567875277636	0.0374278192351958
G10	G18	0.102514576058985	0.0375274273073286
G18	G10	0.102514576058985	0.0375274273073289
G72	G97	0.10209305919247	0.0383231233824559
G97	G72	0.10209305919247	0.038323123382456
