Parent	Type	Child	Weight	Probability	Score
G61	+	G2	0.012772	0.354074	0.014726
G62	-	G2	-0.008387	0.392212	-0.010712
G63	+	G2	0.001302	0.246948	0.001047
G64	-	G2	-0.013807	0.459466	-0.020657
G65	+	G2	0.007762	0.324554	0.008204
G66	-	G2	-0.026525	0.961704	-0.083069
G67	+	G2	0.005158	0.160565	0.002697
G68	+	G2	0.000546	0.281459	0.000501
G69	+	G2	0.018584	0.556072	0.033651
G70	+	G2	0.021032	0.563473	0.038592
G71	+	G2	0.005803	0.248638	0.004699
G72	+	G2	0.011722	0.327514	0.012502
G73	+	G2	0.003895	0.193677	0.002457
G74	+	G2	0.010542	0.319156	0.010957
G75	+	G2	0.001563	0.226699	0.001154
G76	+	G2	0.021653	0.622666	0.043905
G77	+	G2	0.000023	0.258709	0.000019
G78	-	G2	-0.024174	0.922546	-0.072622
G79	+	G2	0.008125	0.244276	0.006463
G80	-	G2	-0.003937	0.261981	-0.003359
G81	+	G2	0.009061	0.291026	0.008587
G82	+	G2	0.002607	0.232165	0.001971
G83	+	G2	0.014218	0.389953	0.018054
G84	-	G2	-0.009915	0.310176	-0.010014
G85	+	G2	0.001708	0.244293	0.001359
G86	+	G2	0.007823	0.214875	0.005474
G87	+	G2	0.019261	0.562656	0.035290
G88	-	G2	-0.002772	0.273899	-0.002473
G89	-	G2	-0.011035	0.400306	-0.014384
G90	+	G2	0.019627	0.578141	0.036951
G91	-	G2	-0.002170	0.271267	-0.001917
G92	-	G2	-0.029970	0.965491	-0.094227
G93	+	G2	0.016198	0.454449	0.023972
G94	+	G2	0.025176	0.831084	0.068134
G95	-	G2	-0.012782	0.530331	-0.022074
G96	+	G2	0.009151	0.241715	0.007203
G97	-	G2	-0.019859	0.706396	-0.045681
G98	+	G2	0.011712	0.244497	0.009325
G99	-	G2	-0.001457	0.225393	-0.001070
G100	-	G2	-0.013524	0.701186	-0.030880
G1	-	G3	-0.059669	0.910059	-0.176829
G2	+	G3	0.041340	0.534100	0.071901
G3	+	G3	0.055960	0.824314	0.150214
G4	-	G3	-0.090609	0.987658	-0.291417
G5	-	G3	-0.100943	0.973660	-0.320051
G6	+	G3	0.046011	0.683388	0.102391
G7	+	G3	0.088714	0.988156	0.285466
G8	+	G3	0.032163	0.367761	0.038518
G9	+	G3	0.036337	0.540346	0.063938
G10	+	G3	0.063654	0.771136	0.159843
G11	+	G3	0.004950	0.229950	0.003706
G12	+	G3	0.048000	0.670833	0.104857
G13	+	G3	0.080298	0.983954	0.257287
G14	-	G3	-0.028322	0.375657	-0.034646
G15	-	G3	-0.082172	0.991962	-0.265435
G16	+	G3	0.031473	0.386721	0.039635
G17	-	G3	-0.059660	0.756796	-0.147028
G18	+	G3	0.031712	0.432751	0.044689
G19	+	G3	0.002327	0.240966	0.001826
G20	-	G3	-0.105618	0.999786	-0.343860
G21	+	G3	0.023289	0.382389	0.028999
G22	-	G3	-0.011306	0.472797	-0.017407
G23	+	G3	0.058858	0.929139	0.178084
G24	-	G3	-0.020713	0.348645	-0.023516
G25	+	G3	0.006410	0.313807	0.006551
G26	-	G3	-0.016466	0.434548	-0.023301
G27	+	G3	0.020714	0.385627	0.026012
G28	+	G3	0.011185	0.169223	0.006164
G29	-	G3	-0.006456	0.235699	-0.004955
G30	+	G3	0.056406	0.905423	0.166310
G31	+	G3	0.008722	0.264180	0.007503
G32	+	G3	0.073804	0.987300	0.237283
G33	+	G3	0.007805	0.360687	0.009168
G34	+	G3	0.111258	0.999959	0.362287
G35	-	G3	-0.014106	0.285203	-0.013101
G36	-	G3	-0.081351	0.959747	-0.254249
G37	-	G3	-0.061572	0.862095	-0.172854
G38	+	G3	0.029827	0.453850	0.044081
G39	+	G3	0.047807	0.681578	0.106107
G40	+	G3	0.051834	0.721138	0.121722
G41	-	G3	-0.005822	0.293468	-0.005564
G42	+	G3	0.036454	0.488491	0.057988
G43	+	G3	0.001838	0.224180	0.001342
G44	-	G3	-0.005135	0.253239	-0.004235
G45	+	G3	0.027737	0.446246	0.040307
G46	+	G3	0.008283	0.258398	0.006969
G47	+	G3	0.060616	0.683491	0.134914
G48	-	G3	-0.051523	0.733134	-0.123005
G49	+	G3	0.069318	0.916573	0.206896
G50	-	G3	-0.019432	0.310334	-0.019637
G51	+	G3	0.018302	0.330559	0.019701
G52	-	G3	-0.042069	0.656270	-0.089905
G53	+	G3	0.025251	0.393128	0.032325
G54	+	G3	0.062819	0.878207	0.179648
G55	+	G3	0.070381	0.967279	0.221690
G56	+	G3	0.075771	0.788493	0.194554
G57	+	G3	0.113824	0.999135	0.370335
G58	-	G3	-0.055177	0.819871	-0.147312
G59	+	G3	0.030288	0.487058	0.048038
G60	+	G3	0.093051	0.997198	0.302161
G61	+	G3	0.014973	0.301080	0.014680
G62	-	G3	-0.015772	0.259840	-0.013346
G63	-	G3	-0.014248	0.296030	-0.013735
G64	+	G3	0.071459	0.857027	0.199429
G65	-	G3	-0.030676	0.445498	-0.044502
G66	+	G3	0.120833	0.999954	0.393462
G67	-	G3	-0.057189	0.719810	-0.134050
G68	+	G3	0.066074	0.828692	0.178305
G69	-	G3	-0.008446	0.266195	-0.007322
G70	+	G3	0.037401	0.445511	0.054261
G71	+	G3	0.026678	0.338822	0.029435
G72	+	G3	0.004424	0.242098	0.003488
G73	+	G3	0.081704	0.935016	0.248772
G74	-	G3	-0.064006	0.861114	-0.179480
G75	+	G3	0.041547	0.556809	0.075333
G76	+	G3	0.004171	0.252521	0.003430
G77	-	G3	-0.014553	0.297535	-0.014101
G78	+	G3	0.070650	0.950541	0.218686
G79	+	G3	0.080954	0.985337	0.259753
G80	+	G3	0.035200	0.434336	0.049785
G81	-	G3	-0.035696	0.472905	-0.054970
G82	+	G3	0.067100	0.847281	0.185133
G83	-	G3	-0.017591	0.303718	-0.017398
G84	-	G3	-0.003436	0.245390	-0.002745
G85	+	G3	0.028770	0.386460	0.036206
G86	+	G3	0.068540	0.963767	0.215106
G87	+	G3	0.016978	0.360704	0.019943
G88	-	G3	-0.057094	0.854529	-0.158876
G89	-	G3	-0.058708	0.791428	-0.151303
G90	+	G3	0.026757	0.350935	0.030577
G91	+	G3	0.016574	0.314911	0.016996
G92	+	G3	0.003372	0.227114	0.002494
G93	-	G3	-0.052931	0.787739	-0.135779
G94	+	G3	0.036351	0.458381	0.054260
G95	+	G3	0.044045	0.673869	0.096651
G96	+	G3	0.031857	0.485439	0.050359
G97	+	G3	0.093784	0.979235	0.299055
G98	+	G3	0.108631	0.999982	0.353740
G99	+	G3	0.062019	0.940326	0.189907
G100	+	G3	0.057908	0.917125	0.172944
G1	-	G4	-0.032523	0.422527	-0.044749
G2	+	G4	0.055833	0.568802	0.103416
G3	-	G4	-0.082353	0.939311	-0.251900
G4	+	G4	0.014237	0.222991	0.010338
G5	-	G4	-0.072928	0.765596	-0.181815
G6	-	G4	-0.126539	0.998417	-0.411410
G7	-	G4	-0.093138	0.972135	-0.294845
G8	-	G4	-0.010908	0.224388	-0.007971
G9	+	G4	0.111102	0.998735	0.361336
G10	-	G4	-0.017185	0.298992	-0.016732
G11	-	G4	-0.010028	0.237609	-0.007759
G12	+	G4	0.058478	0.735489	0.140058
G13	-	G4	-0.074241	0.916035	-0.221459
G14	+	G4	0.029700	0.353103	0.034150
G15	-	G4	-0.082869	0.974247	-0.262905
G16	+	G4	0.013625	0.286561	0.012715
G17	+	G4	0.057928	0.658421	0.124202
G18	+	G4	0.007509	0.248870	0.006086
G19	+	G4	0.017455	0.277581	0.015778
G20	-	G4	-0.038853	0.551882	-0.069824
G21	+	G4	0.173695	0.999804	0.565509
G22	-	G4	-0.040925	0.520803	-0.069406
G23	+	G4	0.002048	0.210254	0.001402
G24	+	G4	0.109089	0.991989	0.352391
G25	+	G4	0.003003	0.302451	0.002958
G26	-	G4	-0.026838	0.448713	-0.039215
G27	+	G4	0.032682	0.423909	0.045115
G28	-	G4	-0.016143	0.180181	-0.009472
G29	+	G4	0.077047	0.933875	0.234305
G30	+	G4	0.062758	0.875581	0.178937
G31	-	G4	-0.029897	0.384175	-0.037401
G32	+	G4	0.068187	0.914704	0.203105
G33	+	G4	0.027905	0.423858	0.038515
G34	+	G4	0.095289	0.995270	0.308833
G35	-	G4	-0.001363	0.241890	-0.001073
G36	-	G4	-0.008796	0.206845	-0.005924
G37	+	G4	0.003614	0.219841	0.002588
G38	-	G4	-0.017608	0.307691	-0.017642
G39	+	G4	0.038286	0.468537	0.058414
G40	-	G4	-0.052329	0.639828	-0.109030
G41	+	G4	0.049444	0.475991	0.076640
G42	+	G4	0.026267	0.379409	0.032453
G43	-	G4	-0.012245	0.240771	-0.009600
G44	+	G4	0.123327	0.999912	0.401568
G45	-	G4	-0.009545	0.261111	-0.008116
G46	+	G4	0.097510	0.833715	0.264730
G47	+	G4	0.039397	0.423978	0.054394
G48	+	G4	0.060323	0.784058	0.154017
G49	+	G4	0.041280	0.479497	0.064457
G50	+	G4	0.064491	0.837526	0.175888
G51	+	G4	0.125652	0.983670	0.402492
G52	-	G4	-0.059519	0.814359	-0.157837
G53	+	G4	0.001222	0.354422	0.001410
G54	+	G4	0.005901	0.245755	0.004723
G55	-	G4	-0.020962	0.314952	-0.021499
G56	-	G4	-0.037272	0.478840	-0.058118
G57	-	G4	-0.024372	0.347661	-0.027592
G58	+	G4	0.047040	0.614103	0.094069
G59	+	G4	0.129084	0.999938	0.420323
G60	+	G4	0.077711	0.954624	0.241575
G61	+	G4	0.046219	0.636005	0.095723
G62	+	G4	0.163053	1.000000	0.530967
G63	+	G4	0.036225	0.449646	0.053041
G64	-	G4	-0.020510	0.314264	-0.020990
G65	-	G4	-0.063114	0.722028	-0.148394
G66	-	G4	-0.030133	0.414090	-0.040632
G67	+	G4	0.096129	0.982937	0.307692
G68	-	G4	-0.036539	0.446489	-0.053125
G69	-	G4	-0.056193	0.806299	-0.147541
G70	+	G4	0.005376	0.282809	0.004951
G71	-	G4	-0.133940	0.992790	-0.433017
G72	+	G4	0.027488	0.332434	0.029757
G73	-	G4	-0.094853	0.901862	-0.278566
G74	+	G4	0.019572	0.305320	0.019459
G75	+	G4	0.157927	0.999978	0.514262
G76	-	G4	-0.122800	0.982388	-0.392842
G77	+	G4	0.054055	0.486651	0.085663
G78	+	G4	0.090167	0.979174	0.287504
G79	-	G4	-0.053175	0.662995	-0.114804
G80	+	G4	0.170569	0.999931	0.555403
G81	+	G4	0.018054	0.297993	0.017520
G82	+	G4	0.077141	0.847098	0.212793
G83	-	G4	-0.013885	0.270776	-0.012243
G84	-	G4	-0.019734	0.277719	-0.017847
G85	+	G4	0.099348	0.968780	0.313415
G86	+	G4	0.041087	0.502431	0.067223
G87	+	G4	0.010225	0.331157	0.011026
G88	-	G4	-0.036456	0.473365	-0.056195
G89	-	G4	-0.009892	0.232153	-0.007478
G90	-	G4	-0.001201	0.202860	-0.000793
G91	+	G4	0.088478	0.955394	0.275269
G92	-	G4	-0.056838	0.683323	-0.126474
G93	-	G4	-0.059442	0.770745	-0.149191
G94	+	G4	0.031817	0.306867	0.031794
G95	-	G4	-0.023940	0.278730	-0.021729
G96	-	G4	-0.007085	0.230362	-0.005315
G97	+	G4	0.011423	0.293846	0.010930
G98	-	G4	-0.017979	0.216083	-0.012651
G99	+	G4	0.030971	0.395046	0.039842
G100	-	G4	-0.016467	0.291455	-0.015629
G1	+	G5	0.045391	0.635844	0.093986
G2	+	G5	0.016808	0.456368	0.024978
G3	-	G5	-0.025200	0.689282	-0.056563
G4	-	G5	-0.049864	0.971050	-0.157675
G5	+	G5	0.043812	0.693218	0.098901
G6	-	G5	-0.032625	0.862810	-0.091664
G7	+	G5	0.075326	0.991471	0.243198
G8	-	G5	-0.022062	0.399040	-0.028668
G9	-	G5	-0.009441	0.380666	-0.011703
G10	-	G5	-0.024587	0.505721	-0.040491
G11	-	G5	-0.040459	0.972263	-0.128097
G12	+	G5	0.062308	0.971718	0.197160
G13	-	G5	-0.039239	0.959927	-0.122656
G14	+	G5	0.053839	0.852380	0.149440
G15	+	G5	0.023016	0.192719	0.014444
G16	+	G5	0.061129	0.861343	0.171460
G17	+	G5	0.048101	0.766002	0.119983
G18	-	G5	-0.030051	0.755503	-0.073932
G19	-	G5	-0.082324	0.999471	-0.267937
G20	+	G5	0.028618	0.232177	0.021637
G21	+	G5	0.047212	0.739387	0.113675
G22	-	G5	-0.001809	0.467819	-0.002756
G23	-	G5	-0.008287	0.343014	-0.009256
G24	+	G5	0.003677	0.258101	0.003090
G25	-	G5	-0.001585	0.317067	-0.001636
G26	+	G5	0.006973	0.422194	0.009587
G27	+	G5	0.028451	0.480930	0.044557
G28	+	G5	0.040108	0.527006	0.068831
G29	-	G5	-0.009182	0.343408	-0.010268
G30	-	G5	-0.007791	0.361872	-0.009180
G31	+	G5	0.076713	0.994360	0.248400
G32	+	G5	0.063672	0.972843	0.201710
G33	+	G5	0.079676	0.951307	0.246822
G34	+	G5	0.090321	0.999920	0.294098
G35	-	G5	-0.013196	0.455936	-0.019592
G36	-	G5	-0.110516	1.000000	-0.359883
G37	+	G5	0.078969	0.996536	0.256263
G38	-	G5	-0.003789	0.305468	-0.003769
G39	-	G5	-0.004757	0.289191	-0.004480
G40	+	G5	0.037442	0.610194	0.074399
G41	-	G5	-0.021620	0.398648	-0.028066
G42	-	G5	-0.064972	0.970706	-0.205377
G43	+	G5	0.009414	0.229945	0.007049
G44	-	G5	-0.001513	0.270126	-0.001331
G45	+	G5	0.061100	0.944026	0.187830
G46	-	G5	-0.006999	0.280847	-0.006401
G47	+	G5	0.007278	0.280308	0.006643
G48	+	G5	0.016523	0.214316	0.011532
G49	-	G5	-0.009561	0.337517	-0.010508
G50	+	G5	0.030602	0.357667	0.035642
G51	+	G5	0.012971	0.304387	0.012857
G52	+	G5	0.008358	0.174840	0.004759
G53	-	G5	-0.002617	0.348305	-0.002969
G54	+	G5	0.017046	0.244764	0.013587
G55	+	G5	0.034377	0.401643	0.044962
G56	+	G5	0.022632	0.460146	0.033913
G57	-	G5	-0.009874	0.370776	-0.011922
G58	-	G5	-0.009339	0.370879	-0.011279
G59	-	G5	-0.036108	0.973436	-0.114458
G60	-	G5	-0.028737	0.880621	-0.082409
G61	+	G5	0.024322	0.246512	0.019524
G62	+	G5	0.050089	0.741036	0.120871
G63	-	G5	-0.019439	0.565792	-0.035816
G64	-	G5	-0.029163	0.596763	-0.056672
G65	-	G5	-0.007529	0.347131	-0.008511
G66	+	G5	0.018463	0.245390	0.014753
G67	-	G5	-0.057538	0.991244	-0.185727
G68	+	G5	0.060423	0.915194	0.180074
G69	+	G5	0.058624	0.919956	0.175622
G70	+	G5	0.018738	0.342413	0.020894
G71	+	G5	0.013545	0.276518	0.012197
G72	+	G5	0.017224	0.297242	0.016671
G73	+	G5	0.051465	0.809554	0.135673
G74	-	G5	-0.023897	0.635312	-0.049439
G75	+	G5	0.107079	0.999992	0.348689
G76	-	G5	-0.038643	0.694544	-0.087399
G77	-	G5	-0.021296	0.376621	-0.026118
G78	+	G5	0.011807	0.220283	0.008470
G79	+	G5	0.007669	0.194846	0.004866
G80	+	G5	0.051079	0.803481	0.133647
G81	-	G5	-0.009394	0.339196	-0.010377
G82	+	G5	0.036643	0.559155	0.066721
G83	+	G5	0.001801	0.226395	0.001328
G84	+	G5	0.001746	0.253076	0.001439
G85	+	G5	0.094412	0.999528	0.307298
G86	+	G5	0.036126	0.436617	0.051363
G87	+	G5	0.036441	0.583332	0.069222
G88	+	G5	0.042220	0.618864	0.085084
G89	+	G5	0.010919	0.199850	0.007106
G90	+	G5	0.051767	0.830624	0.140021
G91	+	G5	0.105821	0.999985	0.344590
G92	-	G5	-0.084190	0.999945	-0.274140
G93	-	G5	-0.019683	0.620844	-0.039794
G94	+	G5	0.054837	0.923351	0.164883
G95	-	G5	-0.024562	0.755860	-0.060455
G96	+	G5	0.012158	0.158142	0.006261
G97	-	G5	-0.051563	0.954461	-0.160265
G98	-	G5	-0.046469	0.990168	-0.149834
G99	+	G5	0.032379	0.296083	0.031218
G100	+	G5	0.000737	0.235071	0.000564
G1	+	G6	0.014850	0.320730	0.015510
G2	+	G6	0.006823	0.425391	0.009451
G3	+	G6	0.031459	0.594346	0.060886
G4	-	G6	-0.014855	0.259095	-0.012533
G5	+	G6	0.022343	0.414532	0.030161
G6	-	G6	-0.024162	0.469359	-0.036929
G7	-	G6	-0.050055	0.903493	-0.147269
G8	+	G6	0.050826	0.799993	0.132407
G9	-	G6	-0.017151	0.340555	-0.019020
G10	+	G6	0.019498	0.360141	0.022867
G11	-	G6	-0.010616	0.268138	-0.009269
G12	-	G6	-0.006005	0.186021	-0.003637
G13	+	G6	0.063358	0.989341	0.204119
G14	-	G6	-0.012063	0.280385	-0.011014
G15	-	G6	-0.021477	0.423776	-0.029638
G16	+	G6	0.014714	0.313982	0.015045
G17	-	G6	-0.028095	0.468373	-0.042850
G18	+	G6	0.052402	0.916153	0.156333
G19	+	G6	0.048434	0.816654	0.128804
G20	-	G6	-0.020435	0.440229	-0.029294
G21	+	G6	0.042287	0.682387	0.093966
G22	+	G6	0.005403	0.469029	0.008252
G23	-	G6	-0.024292	0.477202	-0.037749
G24	+	G6	0.006432	0.287325	0.006018
G25	-	G6	-0.010559	0.357119	-0.012279
G26	-	G6	-0.001981	0.421673	-0.002720
G27	-	G6	-0.074695	0.887207	-0.215801
G28	+	G6	0.002658	0.148278	0.001283
G29	-	G6	-0.010936	0.262253	-0.009339
G30	+	G6	0.110351	1.000000	0.359348
G31	+	G6	0.001423	0.249259	0.001155
G32	+	G6	0.059584	0.993765	0.192821
G33	-	G6	-0.018605	0.414461	-0.025111
G34	+	G6	0.030833	0.637072	0.063965
G35	+	G6	0.017028	0.351688	0.019501
G36	+	G6	0.002700	0.197015	0.001732
G37	-	G6	-0.013337	0.274780	-0.011933
G38	-	G6	-0.007739	0.278743	-0.007024
G39	+	G6	0.075662	0.997283	0.245715
G40	+	G6	0.017454	0.399465	0.022704
G41	+	G6	0.092619	0.993904	0.299765
G42	+	G6	0.045792	0.745026	0.111096
G43	-	G6	-0.029637	0.461918	-0.044580
G44	+	G6	0.100412	0.999999	0.326980
G45	+	G6	0.051998	0.974037	0.164929
G46	+	G6	0.015824	0.290850	0.014988
G47	+	G6	0.027861	0.443713	0.040257
G48	+	G6	0.066460	0.995765	0.215505
G49	+	G6	0.050499	0.894253	0.147055
G50	+	G6	0.071767	0.997976	0.233229
G51	+	G6	0.002842	0.277262	0.002566
G52	+	G6	0.009131	0.259995	0.007731
G53	-	G6	-0.009446	0.350368	-0.010777
G54	+	G6	0.012293	0.287515	0.011510
G55	+	G6	0.025594	0.514808	0.042907
G56	+	G6	0.000851	0.380320	0.001055
G57	+	G6	0.033147	0.620784	0.067008
G58	+	G6	0.017071	0.351352	0.019532
G59	+	G6	0.058658	0.990277	0.189156
G60	+	G6	0.066409	0.995997	0.215389
G61	+	G6	0.045393	0.911239	0.134698
G62	+	G6	0.032064	0.654859	0.068377
G63	+	G6	0.015068	0.336364	0.016504
G64	+	G6	0.003797	0.275872	0.003411
G65	+	G6	0.058268	0.922432	0.175026
G66	-	G6	-0.001762	0.266917	-0.001531
G67	+	G6	0.019617	0.264519	0.016897
G68	-	G6	-0.023284	0.422778	-0.032056
G69	-	G6	-0.009680	0.288655	-0.009099
G70	+	G6	0.002670	0.278459	0.002421
G71	-	G6	-0.048690	0.732178	-0.116091
G72	-	G6	-0.037266	0.572229	-0.069442
G73	-	G6	-0.007708	0.204810	-0.005141
G74	+	G6	0.005495	0.257739	0.004612
G75	-	G6	-0.033411	0.568087	-0.061808
G76	+	G6	0.008707	0.254214	0.007208
G77	+	G6	0.006188	0.277449	0.005591
G78	+	G6	0.052739	0.948402	0.162877
G79	-	G6	-0.027100	0.490237	-0.043262
G80	+	G6	0.079528	0.983417	0.254681
G81	+	G6	0.004756	0.258298	0.004000
G82	+	G6	0.002865	0.248936	0.002323
G83	+	G6	0.001288	0.244151	0.001024
G84	-	G6	-0.029781	0.418640	-0.040600
G85	-	G6	-0.019632	0.358096	-0.022893
G86	+	G6	0.015095	0.278476	0.013689
G87	-	G6	-0.041216	0.655590	-0.087992
G88	-	G6	-0.002355	0.254968	-0.001956
