SourceGENES,TargetGENES,Interaction,Edges
G63,G66,0.127731300759792,activation
G76,G69,0.127678453733321,repression
G63,G28,0.126259486247388,repression
G40,G52,0.126189885550414,repression
G86,G32,0.125338356421413,activation
G67,G87,0.125283618978164,activation
G76,G28,0.1250082635712,activation
G40,G47,0.124470394154375,activation
G56,G16,0.123289371548987,repression
G14,G50,0.122241520193826,activation
G70,G52,0.122188924311959,activation
G14,G58,0.122149902626857,repression
G86,G66,0.121590170086179,activation
G36,G20,0.12083150630525,repression
G56,G87,0.120335498159001,activation
G36,G2,0.12020112683506,activation
G40,G74,0.12006037903719,repression
G56,G22,0.119972165869685,repression
G14,G84,0.119726480733211,activation
G67,G28,0.119569980307636,repression
G56,G52,0.119544065010449,activation
G14,G26,0.119486052351832,activation
G70,G53,0.119284531392634,activation
G86,G6,0.11924978415621,repression
G56,G88,0.119099038043956,activation
G40,G4,0.118513564698586,repression
G59,G2,0.11836846567466,activation
G59,G78,0.1169268449379,activation
G14,G16,0.116518736643157,repression
G14,G4,0.115651963261451,repression
G67,G32,0.11493099048863,activation
G56,G91,0.112704023259574,activation
G59,G17,0.109553677246785,activation
G42,G34,0.109065947229445,activation
G14,G48,0.108704239657786,repression
G59,G21,0.107726308033371,repression
G36,G24,0.107135838763029,activation
G86,G11,0.105459119738142,repression
G14,G17,0.104718272864324,repression
G86,G53,0.103708832261978,activation
G36,G92,0.103157920567966,repression
G59,G31,0.102654095780703,repression
G57,G28,0.102283322087954,activation
G56,G32,0.102120757137141,repression
G14,G69,0.101961478940353,repression
G40,G39,0.101419932270079,activation
G76,G58,0.101370484262406,activation
G14,G65,0.100899032315911,activation
G67,G47,0.100859178322197,activation
G86,G26,0.100389749758251,repression
G57,G69,0.100043638986875,repression
G14,G81,0.0999759739950551,activation
G56,G69,0.0997754319550058,repression
G14,G1,0.0997188524994464,repression
G63,G32,0.0992509317026343,repression
G40,G43,0.0989987182693957,repression
G56,G94,0.0989583406001853,repression
G57,G84,0.0988619291785427,activation
G67,G74,0.0988471504483436,activation
G63,G58,0.0982510709445415,activation
G14,G96,0.0982257697122376,activation
G40,G62,0.0975429642672601,repression
G56,G48,0.0973776970149684,activation
G86,G47,0.0972112661403417,activation
G56,G65,0.0972060960188083,repression
G59,G24,0.0971685590697088,activation
G40,G91,0.0966293666865159,repression
G14,G62,0.09614751385134,activation
G76,G32,0.0949651588621549,repression
G36,G54,0.0939998936993972,repression
G86,G74,0.0938846148799012,activation
G40,G77,0.0936138240788935,repression
G63,G26,0.0934795518989577,repression
G42,G84,0.0932105988955195,repression
G42,G11,0.0930717367153612,repression
G67,G52,0.0929512748438026,repression
G70,G70,0.0927797419435585,activation
G83,G97,0.0926263448583348,repression
G86,G52,0.0923296308446915,repression
G67,G11,0.0917220750307858,repression
G76,G66,0.0916737765237011,repression
G36,G99,0.0916557217489549,activation
G86,G48,0.091633744510967,activation
G57,G66,0.0915707614333636,repression
G42,G35,0.0914527903733518,activation
G14,G77,0.0914367085010602,repression
G14,G6,0.0914136439138631,activation
G42,G72,0.0912891222451246,repression
G59,G33,0.0911995460828048,repression
G36,G85,0.0911550985405839,activation
G86,G51,0.0902158053491604,repression
G86,G50,0.0895197232888022,activation
G86,G87,0.0893694668234428,activation
G63,G53,0.0893293994234218,activation
G14,G73,0.0883967653732105,activation
G56,G74,0.0881541214710797,repression
G43,G6,0.0881069159587771,repression
G86,G35,0.0880479751692446,activation
G36,G31,0.0874174313936567,activation
G36,G12,0.0873548766601745,repression
G14,G3,0.0868255415821282,repression
G37,G15,0.0867119256489836,activation
G86,G72,0.086481223356101,repression
G42,G58,0.0862230837533931,activation
G28,G83,0.0860739443071372,repression
G70,G11,0.0860671891603706,repression
G14,G32,0.0858438213565226,repression
G56,G57,0.0857608335100336,repression
G14,G91,0.0857479489457903,activation
G56,G9,0.0855030131964663,repression
G36,G96,0.0854382436152123,activation
G70,G86,0.0853516692119075,repression
G40,G81,0.0851833959115889,activation
G59,G99,0.0848941819511581,repression
G40,G12,0.0844133602544867,activation
G42,G66,0.0840385104543051,repression
G14,G53,0.0838825854988867,repression
G40,G64,0.0837143780196105,activation
G40,G1,0.0835909670053631,activation
G63,G86,0.0835715438479275,repression
G56,G27,0.0834543075564901,activation
G42,G12,0.0833886715070455,activation
G70,G48,0.083034127996787,activation
G40,G10,0.0828822944445137,activation
G40,G65,0.0824238944304352,repression
G76,G13,0.0817904388674488,repression
G36,G17,0.0817682893632554,repression
G43,G12,0.081694395250233,activation
G14,G33,0.0813285120378902,repression
G70,G26,0.0812972593201752,repression
G14,G60,0.0811054741147495,activation
G14,G57,0.0810983969879669,repression
G76,G6,0.0808379151011983,activation
G36,G15,0.0807207913931138,repression
G56,G60,0.0804186631070616,activation
G76,G53,0.0801362702611938,activation
G63,G6,0.0798873483915925,activation
G40,G71,0.0795463136760657,repression
G67,G1,0.0792920820666771,activation
G70,G75,0.0788314221243007,activation
G59,G92,0.0783076292736455,repression
G70,G51,0.0781789642916691,activation
G42,G21,0.0781700856572922,activation
G43,G87,0.0780323220193359,activation
G63,G48,0.0778836120905481,activation
G42,G44,0.0778779735178073,repression
G86,G75,0.0776855184894815,repression
G43,G11,0.0776048059592055,activation
G36,G25,0.0774134544361123,activation
G63,G70,0.0772464528296887,activation
G40,G87,0.0769957383059148,repression
G14,G75,0.0769667030151068,repression
G76,G47,0.0766700215558834,repression
G70,G50,0.0765651475989612,repression
G56,G90,0.0763948920220528,activation
G67,G53,0.0759369380067322,activation
G59,G96,0.0756026527006946,repression
G86,G4,0.0755952821449093,activation
G86,G70,0.0753974129916437,repression
G76,G86,0.0752411986135263,repression
G40,G41,0.0751505733727495,activation
G14,G55,0.0750015781051347,activation
G36,G80,0.0749652899259276,activation
G63,G47,0.0748957543584799,activation
G67,G18,0.0747149852303728,activation
G76,G26,0.0745908696572216,repression
G67,G100,0.0745325245147146,repression
G56,G68,0.0744087708389884,repression
G14,G63,0.0740555422408719,activation
G43,G1,0.0740162753962211,repression
G67,G51,0.0737344345085478,repression
G43,G34,0.0736784910536021,repression
G57,G32,0.0732595221859817,repression
G14,G85,0.0730963823365016,activation
G63,G76,0.0730853877727469,activation
G70,G18,0.0730482047307559,repression
G70,G71,0.0729030702057772,repression
G40,G42,0.0728147366826429,repression
G57,G86,0.0727716858371159,repression
G67,G35,0.0727114673694544,activation
G56,G54,0.0726093516348357,activation
G56,G95,0.072579839930695,repression
G43,G35,0.0725636039374667,repression
G42,G51,0.0722679315785139,activation
G14,G30,0.0721758255273785,activation
G59,G54,0.0721309866463032,activation
G43,G72,0.0719551572579389,activation
G14,G52,0.0717825084211385,activation
G14,G79,0.0716784519365017,repression
G43,G21,0.0713739955543916,repression
G36,G33,0.0711669096570925,activation
G67,G4,0.0711082562958055,activation
G76,G74,0.0709057633746684,repression
G67,G72,0.0707777489968872,repression
G42,G69,0.0706714257036512,activation
G63,G50,0.0705742007544844,activation
G76,G70,0.0701574792385177,repression
G63,G11,0.0700791829903738,activation
G70,G1,0.0699657718343171,repression
G63,G74,0.0698713829544046,repression
G37,G19,0.0698713309083075,activation
G59,G85,0.0696733299798944,repression
G67,G81,0.0694315922430895,repression
G70,G4,0.0689215961211484,activation
G56,G98,0.0687487937838827,activation
G57,G13,0.0686085946866662,activation
G36,G23,0.0685505575199648,repression
G86,G86,0.0685486082241138,activation
G36,G5,0.067946366284172,repression
G36,G22,0.0679152365213403,activation
G56,G61,0.0676446253651923,activation
G63,G75,0.0676070187139928,activation
G63,G52,0.0675604685428526,repression
G40,G3,0.0672321939224127,activation
G83,G20,0.0671688920907101,activation
G36,G34,0.0671084259648566,repression
G57,G26,0.0670039819662702,repression
G86,G16,0.0669460328318634,activation
G70,G46,0.066694862472548,repression
G14,G39,0.0666347748661118,activation
G36,G30,0.0665473510305194,repression
G57,G53,0.0663075593014379,activation
G76,G87,0.0662486179654376,activation
G14,G67,0.0655776732658141,activation
G76,G100,0.0655755639303034,activation
G42,G50,0.065533903366116,repression
G76,G52,0.0654341192704519,repression
G57,G58,0.0653607854286892,activation
G86,G1,0.0653529699627757,activation
G43,G18,0.0652745309884691,repression
G43,G81,0.0652198186075573,activation
G59,G29,0.0651527884956002,activation
G56,G44,0.064815062598632,activation
G56,G82,0.0646510607984754,repression
G67,G71,0.0644975223179898,repression
G63,G51,0.0643612033520352,activation
G76,G48,0.0641326227214082,activation
G42,G6,0.0639959275756289,repression
G42,G4,0.0638922398311226,repression
G37,G66,0.0638357160585729,repression
G14,G71,0.0636753278801324,activation
G70,G41,0.0634516033471423,activation
G56,G47,0.0633579678109376,activation
G86,G34,0.0632577601383626,repression
G76,G59,0.0631665088423696,activation
G57,G70,0.0631525210635713,repression
G59,G12,0.0629320573989198,activation
G67,G50,0.0627772390423209,repression
G63,G13,0.0627449721609076,activation
G14,G5,0.0624646816978306,repression
G67,G13,0.0623545512402068,repression
G86,G81,0.0617909507795781,repression
G42,G26,0.0617564306853117,repression
G36,G55,0.0616633050308467,repression
G59,G49,0.0610022092458486,activation
G70,G64,0.0605934048750016,repression
G42,G76,0.0604846097432374,repression
G70,G81,0.0601125188711986,activation
G43,G69,0.0597837849755948,activation
G86,G71,0.0596548330590696,activation
G59,G30,0.0595098914770443,repression
G59,G25,0.0593199223717971,activation
G43,G4,0.0592397922941454,repression
G70,G88,0.0590612576675316,activation
G57,G42,0.0590188327054574,activation
G59,G5,0.0588453285085362,repression
G42,G48,0.0587133789968499,activation
G86,G77,0.0583043746531802,activation
G59,G34,0.0581970779905124,activation
G67,G48,0.0581360112641819,activation
G42,G1,0.0580706856125606,repression
G42,G32,0.0580323839448235,activation
G42,G16,0.0578963083768937,activation
G14,G18,0.0578869400842557,repression
G76,G75,0.0578850834553075,activation
G42,G10,0.0577964456957937,repression
G57,G47,0.0572135963399722,activation
G83,G8,0.0570851454987041,activation
G56,G26,0.0570687328828458,activation
G76,G50,0.05684693272284,activation
G68,G36,0.0566498320997556,activation
G42,G81,0.0565524189099472,activation
G56,G64,0.0565295038704571,repression
G70,G95,0.0564566047864909,repression
G70,G66,0.0564338603715988,activation
G83,G78,0.0563245445497054,repression
G67,G88,0.0560487460588772,repression
G63,G16,0.055846846196672,repression
G63,G87,0.0554406957027443,activation
G63,G35,0.0551618660688683,activation
G37,G44,0.0551084442013708,activation
G56,G53,0.0549092583271855,activation
G76,G11,0.0548867945772736,repression
G63,G42,0.0546771726677182,activation
G57,G6,0.0546048225095315,activation
G43,G51,0.05456907879317,repression
G36,G73,0.0545293052425732,repression
G57,G48,0.0540285140482303,repression
G56,G75,0.0538172218419629,activation
G68,G20,0.0538133520047843,activation
G63,G72,0.0536327435796389,activation
G14,G93,0.0536034970946069,repression
G70,G35,0.0536009363383127,activation
G40,G60,0.0533946205344917,repression
G40,G79,0.0533042594776109,activation
G86,G13,0.0532311705852474,repression
G86,G64,0.0529115993148489,activation
G43,G52,0.0527787620039305,activation
G70,G82,0.052648249027401,activation
G67,G77,0.0525543023942494,repression
G43,G32,0.0525247805672495,repression
G37,G76,0.0524081399745257,activation
G56,G63,0.052324210057294,activation
G57,G59,0.0521098232178947,repression
G86,G18,0.0520695399509616,repression
G76,G51,0.0518769429224164,activation
G57,G74,0.0518735182293128,repression
G14,G74,0.0517949129183974,activation
G86,G62,0.0515353218138558,activation
G36,G29,0.0512385292312398,repression
G86,G91,0.0512312847630546,repression
G40,G61,0.0512116749230772,activation
G36,G49,0.0509686250214636,repression
G86,G76,0.05091980118485,repression
G63,G44,0.0509043719277992,repression
G43,G74,0.0508788778325252,repression
G40,G18,0.0508016424402408,repression
G67,G75,0.050766055445609,repression
G70,G77,0.0507106698983809,activation
G42,G53,0.0506118709227086,repression
G70,G72,0.0505931030758274,repression
G86,G41,0.0505421819023203,activation
G36,G1,0.050087741081035,activation
G67,G12,0.05000905193343,repression
G42,G77,0.0499179174532067,repression
G57,G100,0.0496441328297975,activation
G59,G80,0.0495559872889084,repression
G40,G88,0.0494314604503961,repression
G56,G41,0.0493833376645768,repression
G40,G40,0.0492350445785892,activation
G70,G38,0.0491605160551813,activation
G42,G62,0.049066301479382,repression
G57,G76,0.0490166736548938,repression
G14,G64,0.0489660048045107,activation
G63,G4,0.0489153701632743,repression
G57,G75,0.0489043347872441,repression
G59,G20,0.0485121914877486,repression
G28,G19,0.0484743684842476,activation
G63,G43,0.0483705829226659,repression
G76,G42,0.0479588088053484,repression
G42,G52,0.0479571336995071,repression
G57,G52,0.0477551313783282,repression
G14,G61,0.047492901163286,activation
G67,G95,0.0474750899926257,repression
G59,G22,0.0473932136086446,activation
G86,G12,0.0473303917589919,repression
G67,G26,0.0471609354949303,activation
G43,G71,0.0466893052973744,activation
G83,G21,0.0466598113723146,activation
G43,G47,0.0465583887250477,activation
G43,G55,0.0464072846746377,repression
G14,G24,0.0463810942526005,repression
G36,G18,0.046296092304871,repression
G43,G85,0.0461414960417727,activation
G70,G98,0.0460747812697709,activation
G14,G88,0.0460227986894038,activation
G40,G67,0.0460050864598956,activation
G57,G50,0.0458179011684482,repression
G67,G41,0.0452991593136665,activation
G43,G88,0.0450233490185186,activation
G43,G79,0.0448951815652765,repression
G43,G23,0.044674794345581,activation
G68,G83,0.0446368267299304,repression
G67,G59,0.0446267916845144,repression
G36,G93,0.0445002398568152,activation
G14,G25,0.0442515959175512,activation
G42,G91,0.0441792121547426,repression
G67,G82,0.0440498591504094,activation
G86,G88,0.0439372856265463,repression
G43,G77,0.043729279501713,activation
G67,G64,0.0436222253505699,activation
G59,G23,0.043473660423695,activation
G59,G55,0.0434223999125094,activation
G42,G75,0.0432344125131895,repression
G67,G79,0.0432060997950445,activation
G14,G47,0.0431664731348801,activation
G40,G27,0.0425734546704076,repression
G59,G73,0.0424792705857092,repression
G83,G92,0.0424202805724181,activation
G14,G99,0.0423439862121931,repression
G42,G65,0.0423054011795712,repression
G36,G90,0.0421639968598012,activation
G63,G64,0.042162191100547,activation
G86,G100,0.0420738488588996,activation
G83,G15,0.0420533106119576,repression
G57,G43,0.0420067628642414,repression
G42,G3,0.0418947803463711,activation
G63,G100,0.0418722469128641,activation
G42,G73,0.0418277600033096,activation
G36,G81,0.0415536239753815,activation
G57,G87,0.0413736121260335,activation
G68,G59,0.0409465517677762,repression
G67,G98,0.0408733597115907,repression
G63,G39,0.0406798841777844,activation
G59,G90,0.0404800139093579,activation
G40,G95,0.0402203623459416,activation
G76,G4,0.0401046538148569,activation
G42,G74,0.0400017278698938,repression
G14,G27,0.0399121685119831,activation
G67,G70,0.0398356132608241,activation
G14,G41,0.0397575848918542,repression
G76,G16,0.0397414205623659,repression
G14,G28,0.0397145012061467,activation
G63,G41,0.0396956892484616,activation
G43,G73,0.0395919478084593,repression
G37,G26,0.0395377832112723,repression
G42,G71,0.0394708881821681,activation
G42,G79,0.0394270473932862,activation
G14,G94,0.0393347737435457,activation
G42,G96,0.0392254781452103,repression
G63,G91,0.0389934989021873,repression
G83,G2,0.0389344799491488,activation
G36,G9,0.0388560484339605,repression
G36,G38,0.0387535892929745,activation
G28,G59,0.0387390810036915,repression
G63,G71,0.0386382097432916,repression
G57,G51,0.0386180453507251,repression
G42,G18,0.0385167747953161,activation
G56,G29,0.0384294622433065,repression
G76,G35,0.0383166306733971,activation
G57,G11,0.0383114178513323,repression
G63,G77,0.0382313092752952,repression
G42,G28,0.0382292594390421,activation
G36,G58,0.0380635940606236,activation
G76,G64,0.0379525589455317,repression
G86,G79,0.0379097127540055,repression
G83,G54,0.0376191563974827,activation
G67,G34,0.0375196060741705,activation
G42,G55,0.037508806412936,activation
G43,G93,0.0374644851877855,activation
G86,G95,0.0373765965126038,repression
G37,G69,0.0373694344169207,activation
G76,G41,0.0372032155834498,repression
G63,G62,0.0370485159470122,activation
G83,G24,0.0370299641211354,activation
G43,G97,0.0370045168795019,activation
G43,G50,0.0368460625975228,repression
G70,G16,0.0366729706611463,activation
G76,G72,0.0366632439446145,activation
G76,G71,0.0365068385319246,activation
G42,G47,0.0364734494905707,activation
G59,G9,0.0362325512826402,repression
G68,G49,0.036022336014201,repression
G59,G45,0.0358891450466488,activation
G28,G84,0.0358538039522653,repression
G70,G27,0.0355033417794171,activation
G83,G85,0.0351978258464192,repression
G36,G72,0.0350581435175048,repression
G28,G28,0.0349982244732481,activation
G59,G57,0.0349171592518818,repression
G67,G62,0.0348920422393023,activation
G28,G13,0.0347886497429943,repression
G57,G16,0.0346288355992058,repression
G70,G91,0.0345949942356759,activation
G76,G76,0.0345654081462188,activation
G40,G82,0.034518680214412,activation
G67,G27,0.0344972834657855,activation
G37,G28,0.03447659695761,repression
G83,G80,0.0342809157108833,activation
G40,G13,0.034024181164322,repression
G36,G35,0.0339738687860826,repression
G14,G9,0.0339692719256136,activation
G76,G43,0.0338091075225786,repression
G83,G12,0.0337471617576387,repression
G86,G82,0.0336875780574733,activation
G36,G79,0.0336763488777088,activation
G59,G63,0.0335989675609215,repression
G63,G1,0.0335815602308001,activation
G43,G25,0.0335124807101001,activation
G67,G91,0.0334853253499765,repression
G63,G81,0.0332717681582204,activation
G86,G39,0.0331851009374912,activation
G43,G95,0.0329903776600357,activation
G67,G16,0.0328127486986198,activation
G42,G85,0.0326869947898251,activation
G43,G22,0.0324315740873373,repression
G67,G46,0.0324306399773742,repression
G70,G79,0.0320800135683442,repression
G67,G38,0.0320378122298071,repression
G42,G60,0.0319801126595212,repression
G37,G86,0.0318383200134808,activation
G43,G96,0.0317732077817676,activation
G28,G69,0.0314378318495106,repression
G86,G27,0.0313988601258353,activation
G42,G87,0.0313896809974092,activation
G14,G70,0.0311018573252383,repression
G83,G99,0.0310570918008011,activation
G86,G3,0.0308514902683529,activation
G43,G98,0.0308305170685575,repression
G43,G94,0.0307999073928628,repression
G76,G77,0.030753615176799,activation
G63,G34,0.0306266815396223,repression
G70,G62,0.0305368668960097,repression
G43,G82,0.0305296260249808,activation
G37,G48,0.0303898902394372,repression
G67,G94,0.0301471747439695,activation
G28,G100,0.0301459285634807,repression
G37,G53,0.0301403779426473,repression
G83,G25,0.0301001047253306,activation
G42,G88,0.030094881541046,repression
G76,G1,0.0300432808048492,activation
G57,G64,0.0299063787080125,activation
G43,G62,0.0298479076921821,activation
G83,G23,0.0296832542143344,activation
G42,G64,0.0293948415791751,repression
G83,G96,0.0293101138876751,activation
G59,G93,0.0292569877818975,activation
G14,G23,0.0290854455263791,repression
G76,G91,0.0289714335714025,activation
G86,G98,0.0289623255410498,repression
G37,G83,0.0289127534229747,repression
G57,G39,0.0288370368269289,activation
G50,G83,0.0287632032783172,repression
G57,G41,0.0287058520811598,activation
G28,G15,0.0285346989538433,activation
G40,G73,0.0282957780096615,activation
G83,G22,0.0281623959555603,activation
G76,G81,0.028156284932436,repression
G42,G93,0.0281320230836737,activation
G42,G30,0.0279386840828255,activation
G86,G61,0.0279230737609385,activation
G43,G78,0.0279182924983517,activation
G42,G39,0.0277982210983518,repression
G43,G27,0.0277679892542691,activation
G37,G43,0.0277018266369058,repression
G37,G32,0.0276665114807698,repression
G37,G50,0.0276094599753699,activation
G36,G45,0.0273729039828908,repression
G37,G70,0.0273520037151642,activation
G59,G10,0.0272507394420771,repression
G40,G94,0.0271950734750228,repression
G57,G4,0.0270357472941578,repression
G40,G98,0.02686543285003,repression
G14,G90,0.0268487231692587,repression
G76,G18,0.0265436554565221,activation
G63,G59,0.0265190738505499,repression
G83,G58,0.0264619783839806,repression
G14,G95,0.0264315134596716,activation
G37,G11,0.0262969360841903,repression
G37,G16,0.0262707794798944,activation
G76,G62,0.0262203662798259,repression
G37,G42,0.0261842577380395,repression
G68,G7,0.0261123088801719,repression
G37,G84,0.0257608760461821,repression
G86,G10,0.0256616335876681,activation
G14,G68,0.0255485060569227,repression
G42,G41,0.0255312813632333,activation
G57,G35,0.0255154719901323,repression
G36,G68,0.0253031443092218,activation
G36,G94,0.025143653449635,repression
G76,G39,0.0250950299271464,repression
G37,G75,0.0249920491028404,activation
G43,G3,0.0249674409633162,activation
G86,G44,0.0249258092449298,repression
G86,G43,0.0249048044753913,activation
G76,G88,0.0248706805396266,activation
G57,G44,0.0247719123096382,repression
G83,G55,0.0246711579991099,activation
G56,G67,0.0246690359661789,activation
G42,G61,0.0246645894989759,activation
G42,G57,0.024661914232687,activation
G36,G88,0.0246143750562967,activation
G76,G95,0.0245738743940727,repression
G67,G93,0.0245340353455673,repression
G67,G23,0.0245210566068985,repression
G63,G18,0.0245099979946467,repression
G63,G88,0.0244077244416173,repression
G57,G71,0.0242564702336068,repression
G57,G72,0.0242440527369385,activation
G43,G91,0.0242360533701791,activation
G37,G39,0.0241334152240454,repression
G83,G38,0.0240947138233478,repression
G42,G5,0.0240222253222074,activation
G37,G51,0.0239964064836449,activation
G43,G53,0.023984170706013,activation
G83,G5,0.0239484068510146,repression
G42,G27,0.0237209141133646,activation
G37,G35,0.0236908159680603,repression
G37,G34,0.0236630493308421,activation
G70,G94,0.0236266338140707,repression
G83,G31,0.0235790230295541,activation
G43,G28,0.023488315567316,activation
G83,G1,0.0234691759994188,activation
G37,G72,0.0233973146858398,activation
G67,G55,0.0233791180881169,repression
G43,G48,0.0233356363801567,activation
G83,G18,0.0233091239706545,activation
G57,G91,0.023270056828255,activation
G76,G46,0.0231730840667505,activation
G43,G5,0.023111899596512,activation
G59,G1,0.0230371060252311,activation
G63,G95,0.0229196593501671,activation
G86,G94,0.0228471810261361,activation
G14,G87,0.0228287698812376,repression
G36,G11,0.0227280960259436,activation
G42,G94,0.0227106317647231,activation
G83,G30,0.0227057204754984,activation
G28,G32,0.022680057549695,repression
G28,G58,0.0226117693550959,repression
G68,G13,0.0223866936665745,repression
G43,G10,0.0223781049783559,repression
G76,G82,0.0223528006522372,repression
G36,G87,0.0223294575222832,repression
G59,G72,0.0222878063416034,activation
G43,G30,0.0222148887822624,activation
G28,G86,0.0219754907827654,activation
G56,G66,0.0219104062466591,activation
G43,G41,0.0218792803301293,activation
G14,G82,0.0217172599026131,repression
G42,G67,0.021672279409789,repression
G14,G2,0.0216280704255159,activation
G83,G34,0.0214443038083486,repression
G45,G8,0.0213273656105193,activation
G57,G77,0.0211794208895079,repression
G43,G68,0.0210628414340048,repression
G59,G35,0.0210260418748364,activation
G16,G83,0.0210247188509884,repression
G43,G64,0.0209664987451337,repression
G42,G70,0.0208769418259801,activation
G36,G10,0.020809482259774,activation
G70,G89,0.020684909675725,activation
G68,G100,0.0206399610210932,activation
G63,G40,0.0205271605814618,repression
G14,G98,0.0205218239174327,repression
G68,G80,0.0205166018518609,repression
G36,G4,0.0204616347841337,repression
G63,G61,0.0204001309275026,activation
G86,G65,0.0203834568614082,repression
G63,G82,0.0203518452962636,repression
G28,G47,0.0203512063588828,activation
G57,G62,0.0203001874444971,repression
G83,G73,0.0202150435036307,activation
G63,G65,0.0201630982581603,activation
G45,G15,0.0199632776988613,activation
G42,G95,0.0198714628480367,activation
G43,G38,0.0198152011075873,repression
G59,G81,0.0197620839683103,repression
G67,G61,0.019752632183194,activation
G70,G42,0.0196860069086839,activation
G14,G43,0.0195355382328522,repression
G63,G3,0.0193595748160082,repression
G70,G61,0.0193217313564573,activation
G46,G44,0.0192797621204703,activation
G43,G16,0.0192791665127117,repression
G42,G17,0.019261988991155,repression
G63,G27,0.0191523418600989,activation
G37,G65,0.0191010244680533,repression
