,TS_0_0,TS_0_1,TS_0_2,TS_0_3,TS_0_4,TS_0_5,TS_0_6,TS_0_7,TS_0_8,TS_0_9,TS_0_10,TS_1_0,TS_1_1,TS_1_2,TS_1_3,TS_1_4,TS_1_5,TS_1_6,TS_1_7,TS_1_8,TS_1_9,TS_1_10,TS_2_0,TS_2_1,TS_2_2,TS_2_3,TS_2_4,TS_2_5,TS_2_6,TS_2_7,TS_2_8,TS_2_9,TS_2_10,TS_3_0,TS_3_1,TS_3_2,TS_3_3,TS_3_4,TS_3_5,TS_3_6,TS_3_7,TS_3_8,TS_3_9,TS_3_10,TS_4_0,TS_4_1,TS_4_2,TS_4_3,TS_4_4,TS_4_5,TS_4_6,TS_4_7,TS_4_8,TS_4_9,TS_4_10,TS_5_0,TS_5_1,TS_5_2,TS_5_3,TS_5_4,TS_5_5,TS_5_6,TS_5_7,TS_5_8,TS_5_9,TS_5_10,TS_6_0,TS_6_1,TS_6_2,TS_6_3,TS_6_4,TS_6_5,TS_6_6,TS_6_7,TS_6_8,TS_6_9,TS_6_10,TS_7_0,TS_7_1,TS_7_2,TS_7_3,TS_7_4,TS_7_5,TS_7_6,TS_7_7,TS_7_8,TS_7_9,TS_7_10,TS_8_0,TS_8_1,TS_8_2,TS_8_3,TS_8_4,TS_8_5,TS_8_6,TS_8_7,TS_8_8,TS_8_9,TS_8_10,TS_9_0,TS_9_1,TS_9_2,TS_9_3,TS_9_4,TS_9_5,TS_9_6,TS_9_7,TS_9_8,TS_9_9,TS_9_10
G11,0.0006988,0.5882799,0.6397074,0.6961702,0.7802474,0.6838351,0.0592593,0.0037223,0.0008688,0.0009652,0.0002459,0.0006754,0.0017054,0.0004201,0.0005129,0.0002679,0.0014196,0.000711,0.00042,0.0006509,0.0001422,0.0022872,0.0011791,0.0004789,0.0020565,0.0003682,0.0014643,0.0003244,0.0012157,0.000576,0.0021569,0.0001623,0.0001315,0.0010503,0.0002915,0.0013442,0.0008692,0.0002409,0.0021742,0.0036724,0.001223,0.0001964,0.000185,0.0001688,0.0011097,0.380782,0.5223185,0.4396704,0.5251866,0.4440049,0.0553939,0.0048522,0.0,0.0014176,0.0006047,0.0022512,3.47e-05,0.0038351,0.0002055,3.46e-05,0.0003441,0.0001991,0.0015901,0.0032892,0.0020992,0.0001322,0.0011851,0.0166579,0.0137587,0.0263777,0.0371138,0.014937,0.002215,0.0010445,0.0004203,0.001313,0.0019244,0.0013266,0.0011277,0.0003586,0.0005303,0.0017892,0.0003913,0.0055879,0.0004341,0.0027763,0.0004579,0.0009347,0.0008905,0.0005066,0.0011401,0.0026568,0.0032179,0.0009235,0.0022407,0.0065203,0.0001271,0.0,0.0013544,0.0040262,0.000964,0.0039211,0.0007402,0.0013427,0.0014147,0.0002748,0.0001374,0.0011209,0.0006203,0.0002871
G12,0.0885666,0.048256,0.0545059,0.0681069,0.1523663,0.0597143,0.0910222,0.1081954,0.0609606,0.0748769,0.0802406,0.1000362,0.0735465,0.1013888,0.1156089,0.0584786,0.0495742,0.0743287,0.1092319,0.1127992,0.0418853,0.0588991,0.1437857,0.6404053,0.6100861,0.5618368,0.5948141,0.6800498,0.0861862,0.0711014,0.0733477,0.0652359,0.066713,0.0614845,0.0764144,0.0944489,0.1116048,0.0760045,0.0855212,0.0865265,0.0641511,0.0830406,0.0953138,0.1042096,0.0784772,0.0720233,0.0676019,0.0784424,0.1035103,0.0543148,0.070838,0.0557875,0.1038594,0.0785509,0.122335,0.0786366,0.0567406,0.0852417,0.0639181,0.1658992,0.0953072,0.0715493,0.0841962,0.0836503,0.0967086,0.0476403,0.0858718,0.2399508,0.1463999,0.3080073,0.1999093,0.2202526,0.1134505,0.0906972,0.0569321,0.0983912,0.0654819,0.0685748,0.0810536,0.0443278,0.1965586,0.1070712,0.0882099,0.0970559,0.0618521,0.0718964,0.0535247,0.1032451,0.1010642,0.4020573,0.4865428,0.3552613,0.484722,0.554084,0.11308,0.1164992,0.1187608,0.0953697,0.057682,0.0671118,0.0801706,0.091665,0.1417964,0.1395203,0.1138168,0.0912793,0.0791861,0.0599929,0.0693739,0.0618819
G13,0.6759399,0.6084978,0.5804683,0.660915,0.696111,0.6316506,0.5692703,0.708755,0.6766832,0.5544708,0.6367125,0.6287916,0.6705895,0.7776602,0.6696263,0.8003629,0.6411886,0.6557293,0.691565,0.6777542,0.8167925,0.6185911,0.7586294,0.7481096,0.7662974,0.581917,0.5890603,0.6703718,0.625106,0.6838216,0.7001724,0.5560605,0.5644053,0.5713275,0.6228301,0.6564349,0.6192307,0.6945672,0.5926434,0.6825833,0.6034657,0.5839369,0.7251203,0.4848375,0.7438236,0.6744444,0.6767745,0.6688156,0.6803225,0.6985648,0.6581383,0.6561135,0.6521202,0.6868213,0.7116841,0.6787349,0.6455281,0.6628006,0.6276031,0.6068129,0.5467994,0.6610015,0.6465564,0.707567,0.6090238,0.7541307,0.7259031,0.6841397,0.5689821,0.7657072,0.6818778,0.6592532,0.622086,0.6607786,0.6369898,0.7152175,0.9213008,0.6933497,0.6232464,0.6217834,0.5698563,0.6288218,0.7022783,0.6265033,0.7178402,0.5610818,0.6395702,0.7192294,0.6378393,0.6377277,0.6434105,0.7172664,0.7930733,0.7279182,0.6088024,0.7075417,0.7638844,0.6528083,0.4829558,0.6232022,0.6507236,0.6753405,0.6491867,0.700881,0.720713,0.6207738,0.7153159,0.618349,0.694259,0.6270462
G14,0.3844025,0.3500107,0.2498915,0.5896441,0.6265391,0.6035343,0.3949243,0.420486,0.4013854,0.4309467,0.5917756,0.3683848,0.3700225,0.368875,0.4001862,0.354471,0.2622055,0.3441739,0.4376185,0.4557554,0.4790431,0.5796455,0.3606994,0.4667407,0.3251093,0.3466361,0.3157748,0.3319422,0.3173679,0.4979766,0.2796941,0.4125596,0.4979997,0.3021513,0.6196559,0.5662621,0.6949163,0.7614088,0.7035735,0.5903665,0.6085328,0.628749,0.4624753,0.5137013,0.3731209,0.1120864,0.0735417,0.0780344,0.0742498,0.1001812,0.3257068,0.5472568,0.5390153,0.4501528,0.4347734,0.276006,0.2887884,0.5108496,0.6065727,0.5679204,0.6415698,0.6380471,0.3858954,0.4377808,0.5169855,0.4974328,0.345151,0.275893,0.5085605,0.5391909,0.4829026,0.5766219,0.4101488,0.4223,0.4499428,0.4015161,0.5438087,0.3278161,0.1960582,0.4114943,0.1920111,0.4160077,0.2079372,0.2584797,0.2025487,0.2629497,0.3390674,0.4178521,0.3448982,0.4249884,0.4627065,0.3545889,0.547845,0.3476809,0.543716,0.3725804,0.2685497,0.3336869,0.4338248,0.3089268,0.1931315,0.3608069,0.3220344,0.1206287,0.3618278,0.4114357,0.3907437,0.233778,0.1703062,0.3729243
G15,0.0788364,0.0602849,0.053233,0.0417872,0.062458,0.0565971,0.0695384,0.0603993,0.0844378,0.0768461,0.0702827,0.055888,0.0060943,0.0005929,4.49e-05,0.001741,0.0,0.0838791,0.0721535,0.057162,0.087247,0.0572043,0.0675004,0.0054489,3.1e-06,4.43e-05,1.99e-05,0.0008082,0.0829926,0.0954659,0.0491766,0.1054533,0.039588,0.079989,0.012062,0.0035739,0.002025,0.0,0.0008247,0.0326998,0.0780634,0.0649953,0.0712386,0.0585918,0.0498133,0.0556142,0.0617807,0.0566015,0.0511211,0.1049184,0.0719073,0.0645458,0.0479147,0.0889943,0.0506174,0.0414936,0.0130767,0.0006838,9.73e-05,0.0,9.63e-05,0.0422337,0.0788706,0.0423296,0.0824207,0.0488492,0.0783722,0.0301331,0.0787366,0.0903114,0.0917155,0.0852457,0.0616813,0.0385902,0.0841657,0.0620503,0.0301595,0.0702074,0.0676414,0.0541075,0.07547,0.0934523,0.082474,0.0722293,0.0994505,0.0603733,0.0656939,0.0856152,0.0660206,0.112443,0.0586157,0.0702543,0.0504005,0.0578929,0.0469202,0.0566435,0.0776116,0.0965394,0.0522639,0.0620977,0.0024407,3.25e-05,2e-06,7.6e-06,0.0004157,0.0437231,0.0604137,0.0935948,0.0679919,0.0881213
G16,0.0219643,0.0123063,0.0305221,0.0258885,0.0168508,0.016133,0.0201419,0.0393467,0.0065428,0.0280848,0.01761,0.006488,0.0114612,0.0028468,0.0036504,0.0008806,0.0108531,0.0342784,0.0479285,0.0034809,0.0176017,0.0070822,0.045106,0.020783,0.0441335,0.002546,0.0018497,0.0246426,0.0212632,0.0268019,0.0234382,0.0305764,0.0082551,0.008961,0.0039014,0.0007218,0.0030678,0.0003704,0.0007267,0.007819,0.0247134,0.0202769,0.0116749,0.0150909,0.0054088,0.179644,0.3219929,0.3303251,0.2645807,0.3120203,0.0593176,0.014429,0.0166042,0.017812,0.0037913,0.0105347,0.010039,0.0098448,0.0002122,0.0012361,0.0090121,0.0098357,0.0291238,0.0202074,0.0411687,0.0202598,0.0206225,0.0268402,0.0163554,0.0159391,0.040379,0.0041472,0.0212399,0.0086964,0.0258567,0.0119226,0.0138427,0.0129204,0.0179868,0.0224301,0.0295674,0.0277912,0.0365286,0.0362376,0.0413038,0.0344486,0.0289448,0.0264531,0.0070083,0.0080951,0.0132299,0.0132182,0.0128951,0.0110556,0.0043265,0.0301924,0.0133581,0.0176665,0.009431,0.0181288,0.0470595,0.0061273,0.0224599,0.0444746,0.0370037,0.0690679,0.0375945,0.0305288,0.1083707,0.071632
G17,0.5858526,0.3739987,0.2654252,0.3705754,0.3601772,0.4483013,0.5351076,0.5531489,0.5141863,0.6548474,0.6323231,0.610286,0.640806,0.5026655,0.6859583,0.6362374,0.4663709,0.4494834,0.6269161,0.5576967,0.7193483,0.6386753,0.6931926,0.4593291,0.5266045,0.5505642,0.5808511,0.5909189,0.5631682,0.5632003,0.5141925,0.6801388,0.6547403,0.6470534,0.599948,0.7361968,0.6773446,0.7282267,0.7318462,0.5857716,0.6547462,0.776673,0.5592412,0.5863099,0.5630925,0.4296154,0.432054,0.3689414,0.3565147,0.4343434,0.6091528,0.656331,0.6694297,0.5727232,0.5254524,0.6340267,0.4594404,0.6279318,0.644018,0.657906,0.5615835,0.7198065,0.7847546,0.6022406,0.6482162,0.746346,0.6968875,0.1476731,0.0533575,0.0447135,0.0765865,0.0396916,0.6390976,0.5056378,0.6072276,0.5626399,0.5920405,0.5605343,0.5813192,0.613493,0.5348417,0.6183084,0.5409108,0.4624192,0.4131835,0.470035,0.5764731,0.5043151,0.6409809,0.6171969,0.7306953,0.5963611,0.5913461,0.5673507,0.7129375,0.5498616,0.4633536,0.698149,0.5332635,0.5565904,0.7355528,0.6270952,0.6488569,0.7592823,0.5714626,0.6212034,0.5796889,0.4951141,0.4385245,0.6446872
G18,0.5719544,0.696458,0.800311,0.7232296,0.6264467,0.6204989,0.6775867,0.5108982,0.5115286,0.6225554,0.604399,0.7054514,0.215239,0.2891069,0.2286158,0.2400405,0.2969851,0.5946516,0.6755982,0.712515,0.6681434,0.6413415,0.6467214,0.7447704,0.7057565,0.6952272,0.6962237,0.617585,0.7402176,0.6931644,0.6797857,0.6678032,0.6180961,0.6603286,0.386592,0.402963,0.3922768,0.5032096,0.3716581,0.6613261,0.6111297,0.6594022,0.7796085,0.6719634,0.7872589,0.4769046,0.5337896,0.563984,0.5225187,0.5892008,0.6031078,0.6834052,0.7027159,0.8159574,0.5606177,0.5579604,0.568447,0.5148729,0.4973124,0.5634946,0.5466297,0.567248,0.6186214,0.5904476,0.7026671,0.6662205,0.7040245,0.6434779,0.7187748,0.6641695,0.6811662,0.6313631,0.7541225,0.6562629,0.6536422,0.6265244,0.7335668,0.6346933,0.6455996,0.7601831,0.6607242,0.7332807,0.6241021,0.758993,0.918924,0.6324023,0.7833031,0.6436339,0.6209625,0.6190909,0.6780792,0.8515971,0.8596524,0.6303229,0.6259961,0.588525,0.7914814,0.5880022,0.6374631,0.527498,0.6781588,0.7001554,0.6329281,0.5773252,0.6094535,0.7175736,0.7084338,0.6616036,0.7621697,0.5753956
G19,0.5801796,0.2460088,0.1997911,0.1966833,0.1849904,0.2365762,0.5451299,0.6459334,0.6192188,0.5860703,0.7787507,0.6345213,0.8193813,0.7001981,0.5672259,0.5507505,0.571983,0.799893,0.5701998,0.6935066,0.6499536,0.6350014,0.5674913,0.7811705,0.6604688,0.7496469,0.6900481,0.6048116,0.6809146,0.6819737,0.7822982,0.812007,0.7632843,0.5713881,0.6574406,0.75508,0.6223296,0.7840233,0.5765584,0.7142911,0.7554155,0.7584944,0.581904,0.6433788,0.6453091,0.7432511,0.6350969,0.6370739,0.6235963,0.6328924,0.7008486,0.7685169,0.6409553,0.6335633,0.6164308,0.5659008,0.6613222,0.6082567,0.7458581,0.657407,0.5472486,0.7035488,0.8106823,0.6566087,0.6589463,0.524433,0.6221517,0.7706285,0.6412031,0.7730158,0.7630505,0.5940616,0.6344807,0.672704,0.7318816,0.6447423,0.6229375,0.5771606,0.7620783,0.6731446,0.6741281,0.6005817,0.609172,0.5794311,0.6204842,0.7431368,0.7267444,0.614338,0.6940637,0.267852,0.1455712,0.2017553,0.1457238,0.1937226,0.5842741,0.6568816,0.6300651,0.8227399,0.652854,0.5499399,0.7285223,0.6927929,0.7333103,0.7222621,0.5255757,0.7461358,0.7364878,0.6363066,0.7208122,0.6888665
G20,0.6793593,0.4092673,0.3575211,0.3170076,0.2945835,0.3132278,0.6555281,0.7278956,0.5412639,0.5979171,0.6661679,0.6513823,0.3372167,0.2689173,0.2990323,0.252432,0.2484134,0.48208,0.5237801,0.602996,0.6562626,0.6578711,0.5387248,0.6468223,0.6084344,0.7595517,0.6997012,0.6113847,0.5864225,0.6906424,0.6474358,0.6462785,0.6873058,0.6837379,0.1873213,0.1360482,0.1349176,0.0685268,0.0998328,0.4771554,0.5718455,0.636584,0.710936,0.622082,0.7156585,0.6238845,0.6190122,0.565646,0.6511402,0.7760583,0.6418356,0.6463589,0.7240046,0.5222033,0.694884,0.5983218,0.6145707,0.616098,0.8321764,0.6435115,0.722639,0.7142871,0.6864649,0.7175973,0.7495171,0.6042442,0.6722539,0.3468996,0.3423335,0.4418444,0.3677997,0.4956658,0.6301807,0.6169428,0.6431401,0.7650783,0.6691737,0.6722279,0.6587729,0.5948944,0.6373171,0.705097,0.8295289,0.8005001,0.6498777,0.6433614,0.7554254,0.6848054,0.6169436,0.1232916,0.0956414,0.0569884,0.0412825,0.0768098,0.5664766,0.6579413,0.6988517,0.7118532,0.6507983,0.5423554,0.7258249,0.6909214,0.6765506,0.6773264,0.717022,0.7578704,0.7233374,0.6590392,0.64901,0.7502821
G21,0.1471749,0.1360317,0.2434547,0.2130933,0.1911231,0.2434391,0.1638839,0.109012,0.0875034,0.0930927,0.1385866,0.0946664,0.1228224,0.1956939,0.2605354,0.2448412,0.1986848,0.1562492,0.1091971,0.18325,0.1250399,0.1591362,0.1325742,0.1520001,0.0703748,0.1139081,0.0728601,0.1011593,0.108074,0.1198331,0.0633845,0.1685434,0.2156939,0.1427623,0.1933935,0.3431863,0.480384,0.4435608,0.3626694,0.1956289,0.1086952,0.1130323,0.0864188,0.1444255,0.1295422,0.0097672,0.011921,0.0377966,0.0091377,0.0225722,0.081147,0.1004197,0.1197214,0.1457294,0.1257004,0.1671887,0.065715,0.062145,0.0442852,0.0515913,0.0511652,0.1307929,0.1114516,0.063421,0.0891778,0.1009065,0.1118861,0.0362448,0.0380066,0.051697,0.0242105,0.0399369,0.1475079,0.1040973,0.1201697,0.123793,0.1023446,0.1463541,0.1010685,0.0501381,0.0497626,0.0527388,0.0463324,0.1498217,0.0971269,0.143053,0.1586378,0.1515883,0.124164,0.1481714,0.5196497,0.5286419,0.5571875,0.4341087,0.2174079,0.149233,0.1536038,0.1529687,0.1147656,0.1166546,0.0545754,0.1073338,0.1124001,0.1327544,0.1130983,0.0960989,0.1176583,0.1235781,0.0934317,0.1151131
G22,0.5219283,0.5775756,0.5481082,0.4546485,0.5298438,0.5364179,0.5913386,0.5587006,0.6488023,0.6693778,0.5457647,0.638955,0.5124848,0.6437071,0.5287743,0.5046338,0.369905,0.509903,0.5239453,0.7328233,0.5398153,0.4859706,0.5461148,0.589194,0.6119302,0.5199497,0.6134347,0.4866941,0.6078287,0.6723041,0.5749896,0.5710345,0.5982078,0.5223657,0.4957753,0.3165025,0.2459668,0.3238956,0.2568757,0.5743903,0.6241854,0.617669,0.6787397,0.638696,0.6232552,0.7266828,0.6848183,0.4761652,0.6282768,0.512377,0.6515113,0.6250032,0.5947134,0.5876828,0.5543992,0.541637,0.7176517,0.6561308,0.6288135,0.4970128,0.5976877,0.5102174,0.5553373,0.5941608,0.6255367,0.5912755,0.7013906,0.6230786,0.5770663,0.5233889,0.5244789,0.5220888,0.6135391,0.5340184,0.5478062,0.5376976,0.6678669,0.508646,0.5858157,0.4675714,0.5373166,0.5622623,0.5936281,0.6008864,0.6448407,0.5453769,0.5224662,0.6015393,0.6117044,0.5232657,0.3297279,0.2283132,0.1374564,0.2923696,0.6117158,0.5693538,0.5114956,0.5602707,0.6693378,0.5310601,0.5851436,0.6382182,0.5128996,0.622385,0.5889305,0.4905407,0.6213636,0.5643565,0.6031492,0.6851315
G23,0.0852916,0.1116524,0.1127523,0.2652446,0.2236008,0.1436529,0.1047432,0.0652499,0.1066091,0.0190197,0.0691446,0.0523543,0.0886931,0.2268419,0.2058716,0.3012767,0.2461539,0.1030147,0.0778783,0.0680852,0.0415865,0.0646845,0.0917349,0.0249087,0.0546426,0.0778901,0.0306121,0.0604079,0.0408593,0.0409649,0.0712792,0.0899252,0.0666935,0.0911586,0.2432945,0.4887274,0.6768461,0.5644524,0.5608618,0.1501795,0.0347695,0.0407541,0.0302985,0.0309748,0.0799949,0.0320469,0.0404445,0.0559606,0.0809787,0.0364172,0.0599073,0.0743493,0.044701,0.0454446,0.0483952,0.0942252,0.0830127,0.0659512,0.0539377,0.0516447,0.0284714,0.0657792,0.0677972,0.0556669,0.0651586,0.0471816,0.0710603,0.0449591,0.0962428,0.1782383,0.1488211,0.1172062,0.0680238,0.0366016,0.0518885,0.033237,0.0637736,0.0533857,0.0862473,0.0350792,0.0438757,0.0611284,0.0618686,0.0321543,0.073308,0.0451599,0.0930417,0.0563157,0.1254793,0.2617396,0.6021574,0.7035178,0.6097678,0.6924189,0.1629286,0.067846,0.0596187,0.0324183,0.0648104,0.0549889,0.0623264,0.0474919,0.0945616,0.0395748,0.0345244,0.0778314,0.0572578,0.0529914,0.04322,0.0238325
G24,0.6443846,0.5351837,0.4541043,0.4354905,0.3901564,0.5623331,0.4532154,0.4984314,0.5837227,0.531259,0.6098184,0.503743,0.4444926,0.5128015,0.4085783,0.4220259,0.3674788,0.5545168,0.5168082,0.6448974,0.6030151,0.631545,0.4696124,0.5847664,0.5988108,0.5766671,0.5651772,0.5826787,0.4916391,0.5913064,0.5884845,0.5304578,0.4715588,0.5828383,0.4100611,0.1846673,0.1271948,0.2083288,0.1879066,0.4029698,0.5413439,0.4985808,0.5776928,0.5292309,0.5902011,0.5385297,0.621009,0.4911511,0.633444,0.661203,0.541068,0.6574099,0.4764016,0.5325948,0.6134014,0.5019063,0.5307462,0.6077986,0.5002981,0.5761794,0.5213422,0.6168094,0.6554944,0.5903458,0.637837,0.5457132,0.4920747,0.5608518,0.4703247,0.519619,0.5264729,0.4277704,0.5728328,0.6115571,0.6749926,0.5428991,0.6402851,0.6142483,0.5649729,0.505556,0.5768818,0.519245,0.5408828,0.5836373,0.5717289,0.5986607,0.5175669,0.5522766,0.4538225,0.5127747,0.2915114,0.1899002,0.1778527,0.161927,0.3875144,0.6549813,0.5722203,0.5233152,0.5427502,0.6515437,0.6052541,0.5959377,0.5141793,0.4940854,0.5125781,0.6248936,0.5791414,0.6342282,0.5858452,0.5675145
G25,0.8189784,0.2752941,0.3579625,0.2617038,0.3562886,0.3068525,0.6552825,0.6171928,0.6925266,0.703761,0.7131898,0.7171804,0.8002137,0.626911,0.6649257,0.6301076,0.5368593,0.6519423,0.6927323,0.7610971,0.5934581,0.6333656,0.6251103,0.7063239,0.5754908,0.7564872,0.698695,0.6250337,0.559603,0.7410649,0.6837891,0.5587627,0.5694001,0.6940007,0.6851644,0.636934,0.5587014,0.2442717,0.3134785,0.4817637,0.5923048,0.6247625,0.6417009,0.7121812,0.6305104,0.6791042,0.6430532,0.7211305,0.7260887,0.6789459,0.6076083,0.6973082,0.5777043,0.5980511,0.6131768,0.7313448,0.6934995,0.5951289,0.7087864,0.6050222,0.5695068,0.5938954,0.4885046,0.6771538,0.6737117,0.5939514,0.770721,0.6663024,0.6327181,0.7540397,0.5902829,0.6255972,0.6402806,0.6479005,0.6479441,0.6932477,0.573649,0.7564595,0.7036794,0.7207465,0.788188,0.6725235,0.5953192,0.7436656,0.6989315,0.5536613,0.6260803,0.6066896,0.7741108,0.485705,0.4038453,0.3345961,0.3699956,0.310176,0.6992687,0.6531398,0.5433639,0.6280538,0.6644241,0.733782,0.5791941,0.6800457,0.6125241,0.4606101,0.47034,0.6131491,0.655522,0.6608807,0.7864539,0.7159574
G26,0.7662457,0.6982111,0.6410096,0.6210951,0.5875829,0.5833678,0.6109384,0.6929178,0.6134781,0.7444704,0.7424551,0.7235684,0.6839017,0.6065185,0.681752,0.6793508,0.6544594,0.6742864,0.6174986,0.6177675,0.6409928,0.6927516,0.6828923,0.6004464,0.6680171,0.7649437,0.7316372,0.599421,0.651266,0.6267456,0.6646501,0.7449947,0.8894912,0.6691952,0.6228034,0.5918656,0.611264,0.8969416,0.697896,0.7014917,0.6832602,0.6676986,0.646439,0.6832537,0.6970795,0.8124071,0.7162821,0.6788642,0.6063555,0.6174771,0.6571104,0.7090497,0.8160441,0.6584934,0.7900185,0.7201968,0.5975176,0.60942,0.6687033,0.537795,0.5180298,0.7742849,0.7190404,0.5588923,0.6765258,0.6988983,0.6131829,0.6911291,0.747116,0.5678745,0.6246686,0.6236567,0.5772923,0.6012133,0.6752024,0.7465072,0.6242911,0.7302002,0.6132027,0.7439296,0.6589381,0.7020197,0.6291791,0.6166989,0.7324269,0.6461175,0.7027011,0.6709011,0.6775812,0.7106173,0.6486668,0.8100793,0.6460673,0.7019176,0.6885408,0.6283457,0.7306194,0.699037,0.5930226,0.5884768,0.7143749,0.6186745,0.6279644,0.6313292,0.7698874,0.7697957,0.7290855,0.5649031,0.6894116,0.595002
G27,0.5815809,0.6766121,0.6666769,0.7481836,0.7340719,0.6383166,0.663118,0.8156047,0.7042319,0.6969494,0.5858996,0.6218593,0.3190298,0.2907549,0.2536998,0.1917466,0.2003284,0.6936456,0.6515444,0.642672,0.7618376,0.7423464,0.554977,0.6387353,0.6128096,0.6322567,0.6099101,0.6840469,0.6151514,0.6828909,0.647942,0.6523904,0.6218069,0.7936634,0.2054079,0.1827033,0.1464878,0.1341484,0.1619952,0.6099464,0.6120163,0.780594,0.6972108,0.7429629,0.679839,0.1920001,0.1399047,0.1016398,0.144259,0.080621,0.7183975,0.7312383,0.7670351,0.5951414,0.6279459,0.7211192,0.6468513,0.6769376,0.6723025,0.6654919,0.6278923,0.581389,0.6121969,0.6783977,0.7233964,0.5840613,0.5647262,0.716196,0.6599938,0.6219771,0.7822542,0.6424187,0.6558526,0.717431,0.6431962,0.646261,0.6834675,0.6023395,0.7360176,0.5726479,0.6126215,0.6777352,0.5675391,0.6590721,0.6344829,0.5529575,0.74806,0.6041847,0.7021447,0.5818847,0.7135755,0.704916,0.6934995,0.6857785,0.6763312,0.716668,0.7137257,0.6778321,0.6723087,0.6616574,0.3659652,0.5177152,0.343007,0.347065,0.4411606,0.6162998,0.6702825,0.6987966,0.7078184,0.6417739
G28,0.1587259,0.1487563,0.145098,0.1905852,0.1643788,0.2003263,0.18009,0.1851671,0.1487376,0.1255383,0.1722886,0.1181327,0.1356348,0.1437259,0.1275645,0.1557757,0.1467563,0.1364087,0.1035463,0.1245994,0.1376531,0.082397,0.1414999,0.0679823,0.0293669,0.0506288,0.0529906,0.0646624,0.1524265,0.1732399,0.1424605,0.1573682,0.103709,0.1332787,0.1422789,0.1474725,0.1232187,0.1681402,0.1047481,0.1627147,0.1448245,0.1412637,0.1566582,0.1026615,0.1170633,0.1618499,0.0992828,0.133469,0.1761472,0.1026384,0.1872482,0.1345529,0.1671877,0.1249847,0.1492031,0.1137132,0.1632972,0.0967478,0.1721308,0.1240697,0.1141443,0.1795343,0.1799956,0.1546038,0.1411891,0.157462,0.1718306,0.0857288,0.1628228,0.1427227,0.1608558,0.1319624,0.1369714,0.1450924,0.1827148,0.1160239,0.1786164,0.1004452,0.1210519,0.1509909,0.1416589,0.1419032,0.1645666,0.1475329,0.1616958,0.1274848,0.1722948,0.170074,0.1345416,0.1063879,0.1163007,0.1188953,0.190041,0.1458552,0.0873034,0.1516921,0.1499481,0.1158007,0.0790016,0.1771123,0.1268115,0.1418412,0.1368365,0.1112472,0.1611576,0.1272009,0.1913739,0.1489829,0.1561862,0.1404847
G29,0.6480255,0.5598011,0.6349022,0.6940335,0.6453044,0.7181212,0.7152639,0.8839055,0.6074091,0.7119568,0.6322822,0.5936033,0.4355549,0.3917537,0.4087679,0.4335208,0.3777018,0.591045,0.6679578,0.7246897,0.7108118,0.5912204,0.8069681,0.6399464,0.5718509,0.515626,0.6149947,0.5985314,0.7177097,0.6417191,0.6328309,0.7478363,0.8372167,0.7607722,0.6007777,0.7630801,0.6685764,0.7010485,0.678919,0.6891544,0.8407434,0.6187631,0.7775421,0.637985,0.6495387,0.4988039,0.3481073,0.4742794,0.4564926,0.2725432,0.5870689,0.804801,0.7446517,0.7444934,0.6735596,0.6186936,0.4508811,0.5957016,0.6822932,0.6617999,0.7296286,0.611929,0.7434085,0.7266256,0.5673023,0.6082793,0.6311937,0.5647967,0.5621303,0.5391042,0.5915302,0.6027789,0.5319298,0.5661864,0.6520043,0.7342306,0.6305631,0.6550315,0.800732,0.5601197,0.6178865,0.6222939,0.6527436,0.6462859,0.7035039,0.5567153,0.5779372,0.6007344,0.6640014,0.649633,0.6321275,0.7108232,0.6685209,0.7067981,0.7320648,0.7441108,0.6344962,0.734724,0.5653741,0.5751179,0.6274934,0.6343206,0.6249328,0.5569778,0.582317,0.6984216,0.7027998,0.6683526,0.7762753,0.6644644
G30,0.0894367,0.1220133,0.0913984,0.0737534,0.0707527,0.0570717,0.0419658,0.0949363,0.0639017,0.1011688,0.1239775,0.0422436,0.0537723,0.1415286,0.1070528,0.1652698,0.1513857,0.0862465,0.0664494,0.0819554,0.0993154,0.0661535,0.1119438,0.2360321,0.2826244,0.276766,0.300686,0.2786288,0.0597869,0.0888993,0.0650188,0.0589454,0.1038526,0.0827531,0.1164515,0.140873,0.1033875,0.0723801,0.0655592,0.1417366,0.0742226,0.0981242,0.101288,0.0730232,0.0913275,0.1234651,0.1081005,0.1261758,0.1097666,0.106153,0.0768035,0.0948295,0.0457893,0.0708612,0.0784066,0.0774309,0.5143406,0.5224184,0.4513594,0.5253861,0.5548082,0.1354445,0.0495338,0.0671974,0.0785803,0.0858805,0.0693483,0.0736612,0.0699107,0.0956378,0.1494467,0.1123862,0.1434184,0.107851,0.0671822,0.0854989,0.0498588,0.0998826,0.4107687,0.422163,0.4422242,0.5177388,0.6359081,0.1527377,0.0800595,0.0752445,0.065653,0.0925278,0.0778384,0.0956855,0.0903583,0.0664845,0.0838201,0.1090651,0.0879431,0.0990691,0.0981026,0.0521104,0.0808618,0.0667941,0.1995905,0.2591369,0.2689491,0.2391209,0.1864135,0.108278,0.0776357,0.1272387,0.0865957,0.0570811
