	SIN3A	RAD21	GATA6	ATF3	SP1	MXI1	TEAD4	USF2	PAX7	KLF4	HSF1	KDM5B	SNAI2	CTBP2	KDM5A	BRD1	HEY1	SIX5	SMAD2	USF1	TP53	TET1	PHF8	GTF2F1	BCOR	SMAD3	CREB1	E2F6	SOX17	HDAC2	SOX9	GATA3	ZNF143	NANOG	POU5F1	RBBP5	REST	BRD4	NRF1	ATF2	RYBP	SIRT6	TFAP2C	BRCA1	FOXH1	TAF2	RNF2	JUND	RFX5	MAFK	THAP11	JUN	GATA4	CHD2	HAND2	KLF5	TBP	HNF4A	NUP98	BACH1	SMC3	TP63	SAP30	FOXP1	AR	FOXA2	MYC	CHD7	NR2F1	TRIM28	SOX2	TCF12	PRDM1	HAND1	NR5A2	FOXA1	LEF1	SP4	MLLT3	OTX2	DNMT3B	GATA2	BCL11A	ZNF274	SMARCA4	GABPA	TAF1	FOXM1	CTNNB1	NIPBL	FOSL1	PCGF1	TAL1	EP300	EOMES	KDM4A	YY1	SMAD4	SMC1A	TCF4	ZNF207	SRF	HNF1B	STAT3	KDM2B	PDX1	TAF7	BRD2	RXRA	CEBPB	UBTF	CHD1	SMAD1	MAX	CTCF	EGR1	SUZ12	TFAP2A	ZFP42	PAX6	HDAC6	EZH2	SP2
CBR1	0.010140368724830946	0.013295663605915149	0.008581398344913069	0.0027501287065516363	0.009739368567359042	0.00644249812364507	0.004482888676926101	0.004894379073950303	0.00015151007300555407	0.002534507926938678	0.005466721118626979	0.015447111899300361	0.004953176977988626	0.010372647983601106	0.008802900721396298	0.006596362561217716	0.003510028993870435	0.003817852039942669	0.012530656083445234	0.002255804205514159	0.011716227477182232	0.010413287634076068	0.005217622322910902	0.010260714293146326	0.0070968054825462906	0.007270875905551205	0.010991707853965691	0.007253107153541466	0.00536445106018418	0.009749279716663681	0.0024978808954145898	0.01261696016055646	0.007936532125040464	0.011098693035618064	0.012048046174049002	0.014221189245483353	0.009441959283050267	0.008426044502508955	0.006900785083735811	0.012889654462135676	0.009754445429632925	0.002129434656865225	0.006182465191464164	0.009428047197715832	0.006266869780237459	0.01338255216614563	0.011134573167150998	0.010095292074536756	0.007242847863145809	0.0008719338318481971	0.006951019622241689	0.004136580976408432	0.008042442039780318	0.010878913568839028	0.002824247177345066	0.004615597439099602	0.008124688566431606	0.0006326826858941507	0.010766558334867686	0.007588831416356375	0.010335420573129969	0.0005168662141223054	0.0038920032460031343	0.006838302854568812	0.0035594114635474623	0.0011870842135998402	0.009026430025670516	0.01141936652602691	0.0004907695774139872	0.010808519659865597	0.007684656303968815	0.012122294313850021	0.009197487992615506	0.018741793035444414	0.009050438881009875	5.0924995810416795e-05	0.010551282917068477	0.010656043319627101	0.009273763022959063	0.009236565658505754	0.017815783581462238	0.006547320334926874	0.011854737711776125	0.004646038090897524	0.014481281328972605	0.0082719001380104	0.007842543137062653	0.014371395980195194	0.013156179758755012	0.010091120888341756	0.0014583838286387017	0.004869704010583237	0.0044375780261230935	0.01308890503816562	0.02346805457321781	0.009254256494535224	0.010280704651555872	0.008943582129406	0.010696170160705482	0.011018337217587031	0.013530108913043603	0.007386011748612073	0.0005498903664682793	0.012398074967140776	0.007751455262364472	3.0669017343229114e-05	0.011812627197147216	0.010039580749378543	0.005871538331253492	0.0027625780626922662	0.008936895441029184	0.011886844087621244	0.006186529256476803	0.008461743702992316	0.013367223312182801	0.008734380117518176	0.011133954594494493	0.003440107656904451	0.011726676211199664	0.0023377192703338667	0.006377354643257555	0.007799104758211934	0.005017708994300192
CCDC138	0.01005043822676459	0.009947961937973808	0.00807814308936261	0.0036317541335417983	0.008333582161056471	0.006444796806919836	0.0050904410367645135	0.006139367078080674	0.00012616901209401882	0.003388004605622418	0.004604130509001793	0.009279424222622682	0.0038297456586155604	0.009002004026734643	0.010674807222263081	0.005041408190768361	0.0030200672471146733	0.003602737005327027	0.011098833648422578	0.00394943404129553	0.012720692257140261	0.013780426485039994	0.006465753787090558	0.008900800674903397	0.008673515414742169	0.0069008336449451705	0.009480032609048934	0.009469267697402037	0.005468312151243922	0.012896496515124688	0.0025026897393231762	0.00882927211682673	0.007537884662573032	0.017912611849318607	0.024926505137905192	0.010546684788043997	0.009345390821781168	0.010526166676677957	0.005447927808638971	0.009220375753925418	0.008821996569566176	0.002822222362666267	0.005917268521784961	0.01730225560232086	0.008582750831483068	0.008231266588941608	0.008705714739973145	0.012580411364727888	0.0072414342857561945	0.00034689055153235406	0.006801679243127302	0.0054194169717830705	0.00730179881592727	0.010297427812822469	0.0018898135863766397	0.0035920716163490123	0.014477520152843695	0.0006662129110257982	0.011390949253728975	0.007990822750793028	0.010388230843216054	0.00016189553667503976	0.008708793214316023	0.00585795813855615	0.003049156249733118	0.0010935975562480548	0.010609043116147772	0.009051086173092056	0.0009225589406242929	0.010269100598568634	0.008842916272485374	0.007825134793976852	0.010682526372901862	0.005726112807092489	0.004968765764197429	5.5595416018256315e-05	0.005928231586522312	0.014962850194599276	0.008481421459580911	0.00814137493931873	0.014196608103711938	0.006137410849499487	0.018894960672651725	0.004373649809340786	0.010350552849974055	0.012195587356793172	0.007406111838102752	0.009995204632266667	0.011408652143071761	0.009633075251203884	0.0011367698786077496	0.0068935797979041155	0.003947953428419699	0.008836825928144896	0.019029824252895126	0.011885026809435277	0.009597770087820517	0.009206769995898093	0.009830975460155328	0.01039605922866641	0.014820072936427368	0.009731250210351454	0.0006155448617184923	0.01276846501284062	0.008051377811392488	1.4263013560851438e-06	0.009843653884275496	0.011950940850953422	0.005534892634787179	0.0037418945414412833	0.011394595408406226	0.009466192529550945	0.008333148345777969	0.008991087084839276	0.008013955823660875	0.006938012646797376	0.009906569064330784	0.003887181222494007	0.024234989380798815	0.001014001279147561	0.005035453383471888	0.012966906238421333	0.004413855212753019
CCDC141	0.008142145586091071	0.008192270398147239	0.02534867308143365	0.002046930359182666	0.00681677021332765	0.006215923271597594	0.0032266978530480516	0.004764575277308732	8.832745217949068e-05	0.0033553515580659245	0.003071505979655145	0.006755052163749439	0.004418584487030881	0.010373094134072908	0.011288315544851617	0.004150739628538835	0.0021395822562649846	0.002861097532101401	0.038598297967547004	0.0022710042221141162	0.010799449950875947	0.007856843705972989	0.0042875783540281	0.0078157228474208	0.005260651996786996	0.006154606705450668	0.006860635592150661	0.004699836175699387	0.006404577507503464	0.0071242661266352324	0.0027321833546923814	0.006501971196470833	0.004750150856503866	0.037662975866406025	0.05467196194838737	0.012573964632380053	0.006779799735802814	0.008439270777065558	0.0038171321663212354	0.01178086666899387	0.005823039028678895	0.0018418483417144598	0.003170093725946744	0.00803680701875028	0.00506463799132137	0.011774751011810343	0.008387370555863352	0.014118070852603514	0.004373816955206048	0.0003529568890639897	0.004696586325516888	0.0027541100257241127	0.018474907906898316	0.01680967099757667	0.002054203586231199	0.0020349327947732244	0.0064182811612075764	0.0004776070750238927	0.00829761720649826	0.005853472705458966	0.008340942903526875	0.00021151285980269187	0.0028965014402474658	0.005167317467847772	0.002090267659843856	0.0012239484611446896	0.006017464223642814	0.00829832269743439	0.00045646860035715306	0.041609653401896374	0.013135717327602495	0.007531133659733073	0.02877725710385297	0.010544502810923876	0.009448001847554819	7.006607091977734e-05	0.004437412080227767	0.006262506789258456	0.015898925604000577	0.024505835233187237	0.011202951718038735	0.004214359996530301	0.006093867435472183	0.0027659253310302915	0.006306812351375263	0.0059998935357410054	0.007488540581421245	0.006244162835834217	0.008344557438013022	0.010058507834617723	0.0011828471332246506	0.0029753693205146836	0.006186200407303123	0.008307533398887245	0.013945583587363277	0.007141320692089137	0.009500129720136087	0.005571704222413802	0.008960020517026667	0.009086459293293577	0.01071819038591227	0.008594833654356171	0.0010937382205414821	0.010929518111102704	0.008358327262572358	0.00013900437849641016	0.008770971935618032	0.009266751295402621	0.0062629056351914646	0.0018592893539863373	0.01129345017716183	0.009148738184320469	0.005510780965326793	0.005702541150455506	0.008335837147688662	0.0041435219400858085	0.006618162245945019	0.018205621027230355	0.009108906854724791	0.000994199806173504	0.004680413240684425	0.006107259309624687	0.0037423648363421108
CCDC18	0.010246774638013245	0.009064392657816766	0.006810829569051799	0.0036371166691451114	0.010887033849299448	0.007836197029008321	0.0048084977187937625	0.005387995809820944	0.0001155496344665946	0.0032757440512660775	0.006480404328442072	0.013672479949910853	0.0040720387085453605	0.009427131670807852	0.010079881191635196	0.0055050355942161565	0.0035714934206666714	0.005088940091425288	0.01585252773338499	0.0029558810517862143	0.011862483748587373	0.013882798817890934	0.016108965069370276	0.011520981026457386	0.009381637648274698	0.006832956129904724	0.009145510652249014	0.007536371817674094	0.0047790877327258474	0.009330226100891794	0.0030912968533171143	0.006711733377205726	0.007243096722499159	0.009514889014992306	0.010802835177973926	0.012109732103595975	0.015033149192229641	0.01174576516272957	0.006960988619655744	0.011142213653021633	0.01275566289138981	0.001921280715503569	0.006736784261201422	0.013488889241459015	0.006161512873587178	0.00845955450061997	0.011046772548005747	0.00937314909921454	0.006888200989813816	0.00035170147018605	0.00789070639841183	0.0048726631977524274	0.006762738047809747	0.012530323521447648	0.001556359291364014	0.003809364800882305	0.009743463910372814	0.0009386481835746604	0.009977511339025339	0.012435760204802158	0.019411978625036908	8.500633795955744e-05	0.007250313920901598	0.006987279792491981	0.00334514503307058	0.0011928831097335352	0.011207416418054538	0.010301391092720664	0.000270256203819652	0.010119658073508675	0.0025395941779460134	0.00930006417090741	0.007641230936838171	0.013106680224660518	0.005285598004907707	0.00011763452275459793	0.005471105374784995	0.008458903556430853	0.006457034608097113	0.010037794080571687	0.010448550277578055	0.004299073480529146	0.010370181727001125	0.005176871016453732	0.012875473546179093	0.009163704622412651	0.011990969535543551	0.011001870908025744	0.01079306684081805	0.015151778274572564	0.0014361098930721586	0.005750603943065427	0.005302238368324234	0.010079824086063453	0.010240215162248866	0.006954906869696735	0.009037249797593594	0.010480524407496953	0.009988214058688043	0.013314617508015639	0.013231631530357757	0.008561343271050502	0.00047678206261021544	0.010459426012132957	0.010149703283668952	0.000142471521353116	0.012049686267980838	0.01356868964656895	0.007274246161155789	0.0034088839589761326	0.01597298069337322	0.014030673003383254	0.005851421855501729	0.008892531438312413	0.010814300510860578	0.007095512874270811	0.011156796245360902	0.003301845380264483	0.01773961171102046	0.0010298816958544314	0.006059496404066881	0.009642954571278261	0.005432405836848213
CCDC66	0.024130403005826633	0.022071407289382717	0.005624021895566895	0.002191410989202297	0.005123970111239925	0.003477984154055412	0.00870760061050725	0.01634609554077027	0.00010662514052564547	0.0018733352462356864	0.0027536508053557316	0.005772847064716969	0.002714014803511898	0.005253689670212263	0.006555509444508554	0.0033008126318700218	0.002459723890285935	0.0022958624424332962	0.007840401367493957	0.0013896735703416252	0.0067681619362891824	0.004821331928802707	0.003218883067745978	0.00631911804277347	0.0049611698975875	0.0039056920250280687	0.006246526853018739	0.00384309080459464	0.004577187192699161	0.006210043587386258	0.0018526514732774158	0.004611044567001412	0.005689719684145758	0.0042322399901511916	0.0116143398195942	0.0270722226416586	0.02579945378770236	0.0068682298875939775	0.0036951051752626652	0.028408956468053533	0.02121388247607803	0.002914446106051533	0.0028595391102875264	0.005418548201903088	0.003944986366926643	0.005359093493409103	0.027303869299897355	0.007133772185428538	0.004138656781702607	0.00045169803127793364	0.003306340477793636	0.002171351003965116	0.003915784944906227	0.028841113677194344	0.0010246377953519689	0.0019180968433907977	0.020972470741657638	0.00047773837103493884	0.005034061001260371	0.003920736922359043	0.007195000162384168	0.00018822921205170464	0.007446121650648951	0.013232936645298829	0.002001918283684961	0.0027951455224253323	0.00506650146030163	0.008204438297357383	0.0010999331310612712	0.005003064191034721	0.00614016622329289	0.006030904694463364	0.00457493955390394	0.002727184066943588	0.0032002057991402356	9.458721537521086e-05	0.003755763137519785	0.005418485564715468	0.0049940299198160745	0.005279038441301725	0.006524764583419865	0.004320277577209145	0.006748087359011998	0.0022804757572508915	0.0058903027826767845	0.004729032834996753	0.020678432668087034	0.005658411721230037	0.008181325270296746	0.020652446258779808	0.0009625641681775736	0.0040775886117506	0.003196096786614646	0.023254304555722458	0.008428386326867947	0.018007534565785917	0.020702253588185872	0.006240773940125405	0.006663861364893747	0.006215801193914845	0.007626746896516225	0.014833362054503798	0.00047939191930495325	0.022411172909804017	0.02165887002049851	0.0003193923404144705	0.027555458474262187	0.006688708976988806	0.0034769863359232623	0.006523518515542513	0.006426993452741355	0.05064528741790051	0.004359178520042387	0.016592483922885645	0.02309016150068051	0.003611797128435723	0.004754480982521841	0.020066761271577378	0.008801472149987704	0.001181282361253136	0.006348634709062467	0.007695610822663829	0.0039658998924833105
CCDC80	0.005972650898096704	0.009236621132165387	0.016104383489048253	0.0017809855078769231	0.007562842355279584	0.010378629112434088	0.005804104292638758	0.003485809542767734	0.00021553007609689324	0.002706358245322892	0.003904098489833289	0.011961131024228569	0.00482889958070744	0.007146462115928994	0.007445466236874262	0.0034633343333920954	0.005880911921992403	0.0028618707880493513	0.013563511883978894	0.0025002513330001845	0.007542839770190123	0.007962888895995762	0.005003114193637711	0.009137701405722022	0.006027536697911109	0.0072227164830990665	0.008999384083795501	0.004041099608873734	0.008040788036650546	0.009725430704259365	0.006416082731569537	0.007855517767623638	0.005624080622294057	0.026454274609718824	0.053832796691954427	0.012957140595698833	0.006137619501920603	0.006998538382726635	0.003120176277966521	0.007081710380589989	0.008619780748768978	0.0014525584189591582	0.004007587529468713	0.01204460644485379	0.020760159488833394	0.006571741450440638	0.006823181338975123	0.011867436403611006	0.005613086394735744	0.0006146523491930326	0.005070413544122649	0.004226853365109404	0.015071147459510187	0.0063667415615886605	0.007677120596677295	0.002214151920747747	0.007907539615563114	0.000966127543327914	0.012199179951036688	0.006913957779652202	0.007439764924479446	0.00043331190066490905	0.003102032446199217	0.0033517954980869435	0.0021123005419011877	0.0016152587951552624	0.008840465502304629	0.007096838738062507	0.00031863939364059994	0.016122906949128584	0.008386625246111824	0.0058764739982504	0.025478059159718115	0.011189683055973019	0.004463548778254086	1.5370337022219536e-05	0.003969098552216465	0.00916312409690044	0.03470354062236562	0.011973777084300481	0.021876185385217753	0.0033979964442333224	0.0291104743288729	0.003505777380452951	0.008741367240435005	0.005897909516660921	0.0065719276100325305	0.012247383317305996	0.007131339625133057	0.008061944725869607	0.0005846791994622857	0.0026604099066088426	0.004573409801437216	0.009551572538533476	0.012045456633297175	0.0048004042651166035	0.00676530062870997	0.0075246903329559715	0.007159570856508996	0.007811047940641229	0.009342244584778624	0.0062646280903743195	0.0006391906261541775	0.008423336274600892	0.004282813043717551	5.656567292234106e-05	0.007898462368233631	0.007296868079644546	0.004297371920403282	0.0019183155963558955	0.0074349006001932245	0.007651095030618303	0.004256332274306829	0.006461941704426795	0.009849161016222739	0.006695148649758281	0.01064767667401766	0.004163152879743761	0.04794257033692933	0.0011263967725580598	0.006198870177047627	0.013310860590904788	0.004197320030779501
CCDC81	0.0038644530212441825	0.004589337106477026	0.034923990808030374	0.0010535667943252537	0.004363492597582903	0.0028876453206321787	0.005557404236752897	0.0026186103367403057	7.994615140911097e-06	0.001618663282896191	0.0019820550987060437	0.004273639381730107	0.004388868712635538	0.006226477307927174	0.0040178858659669905	0.0021620676331049983	0.0016461159227323836	0.0016818348860197483	0.027089023783621793	0.001419239179131681	0.007100012505348389	0.010334881774864605	0.0045611523566145415	0.00399065580741776	0.0027674814800946255	0.0032480514463002533	0.0035538324427311398	0.0026013720218420896	0.019499744951083635	0.006190875160719171	0.0012316292826590912	0.016243466698696758	0.002359830490391175	0.044896511584882025	0.08134054161822256	0.005148018047883499	0.004218079487936938	0.0048057003183726715	0.002292267624502968	0.0034288558659883277	0.003930918224087702	0.0009373075247119016	0.0017454016272210973	0.008106555570372896	0.011308537866796753	0.003406969433470591	0.003934058219525852	0.023634506124361594	0.0028153819091456737	0.00017018054189156328	0.0032835294358364306	0.0013849708727929379	0.02298183434687623	0.004582312232095147	0.0056708329067385425	0.0019349183009925257	0.0031741049505317875	0.00040408965183682746	0.0062014856009428064	0.0023140422848708635	0.009239563572809558	0.0002635977985571349	0.0019419105303897335	0.0019312420074364524	0.0032738727047035366	0.001218612335360107	0.0065259279923565805	0.003940899523529598	0.0002786949900184641	0.04553198388957055	0.02512937832697542	0.0033698663802366777	0.062250849834694776	0.03464420211117054	0.007658869356454202	5.4726925850538635e-05	0.006664677504324928	0.0033414991540786023	0.020900612422962914	0.027752650038935657	0.010324364960973602	0.0058935313018224295	0.017625150095502532	0.001266460174837889	0.004259362880755414	0.0031449671941994497	0.0034391211183839	0.010013938972171932	0.005448834013744989	0.003720050422440495	0.0006125409337561093	0.0020230678626049553	0.0028454878906614208	0.0035022751586443537	0.01682175589239697	0.002862191777942958	0.011612358453318797	0.0031507793608372813	0.004991676661652633	0.006355897233651063	0.007522890411419002	0.00682981391919604	0.0010011438482841917	0.003013580446687873	0.004274631300759517	3.4857536213850706e-07	0.0040773726840093215	0.005059918129277991	0.0019844023991664244	0.001780730772235997	0.029828524905755122	0.0042838317717538155	0.004638415250399452	0.005035401488321632	0.005594903599372288	0.0030340800616442815	0.00398010392270805	0.0070646556410114015	0.042484784217819635	0.000981953195301118	0.003953978636117063	0.006391258056209372	0.0032485625234226784
CCDC82	0.007621511783716514	0.009855625595001988	0.021984386760045948	0.002365316460935806	0.008634832872707528	0.00818700727245018	0.0044195821948953395	0.004953960729167681	0.0001886662734954729	0.00404199689338325	0.006114297077026469	0.010651822843699301	0.0037246793419307327	0.009128224403980534	0.014762432450648047	0.004880630835973273	0.003151310506156346	0.004658787334972453	0.023788546888147903	0.0021289355977738575	0.008924902347411931	0.009083698814472295	0.006280385376082937	0.009069635309520839	0.009481872392802381	0.006495771645753778	0.010450238856036954	0.004900111154491477	0.004649889435745319	0.009993852172081713	0.0025628238671682813	0.007190802144712543	0.005952285028404557	0.02883276992832657	0.040755782872289516	0.01096946424254321	0.009971645061268833	0.010963816402321198	0.005278119803548194	0.009304261687633378	0.007989139432585664	0.0015119907737471937	0.004505740171872657	0.008274835511599502	0.006203662339217223	0.010531979526596884	0.010056736934172321	0.008725357037348051	0.00736305515853945	0.0003707707471812009	0.007504457727032513	0.0038440164264814027	0.01446270546660006	0.013411584853434237	0.001777426088302462	0.0025993457726218964	0.007524678132908829	0.0004772230937812043	0.008938133955766713	0.006856630398028493	0.010315244124010236	0.0005252810602146581	0.004229198455724158	0.004858113077845905	0.0039833227793926755	0.0010245722865669822	0.008333426468035495	0.0111296838628889	0.0005729735484973071	0.012659358281117469	0.00666884204088422	0.009979141203595183	0.011722302036771092	0.007147427884302908	0.0049200849628107035	8.336443422674932e-05	0.004856709428767937	0.009482319285267196	0.011507923112578604	0.010692599334617536	0.010953493489093623	0.0040183530416943395	0.009797093595666682	0.008598795027884257	0.008852778032742566	0.007741273055929545	0.010547765698143616	0.009693979975991496	0.008470758176789306	0.017625657182641082	0.0008443105685164999	0.004459538464461385	0.004442400823804725	0.009942387624106448	0.010925291553892127	0.00856896167477784	0.01011523452009068	0.008921067309916089	0.009013108225781283	0.015583466352201083	0.010196404596115675	0.012401097285697852	0.00024144080979493122	0.009413993451059588	0.0077974061773618715	5.200941254034048e-05	0.008823136727185744	0.015946395215844466	0.0060782205833755125	0.003514556047872146	0.010767234575585724	0.009030190984358095	0.0077725405751558055	0.00606199379606674	0.009026619979064957	0.006145117266061381	0.008522372075562161	0.015618165864050003	0.015141072570583771	0.0008027296027914776	0.00803193958416975	0.007894572249726346	0.007629036301192707
CCKBR	0.005852382460028955	0.006950094273191715	0.009972088296834684	0.0020938449982193016	0.006060262073021866	0.005149343438926536	0.006881865862067766	0.00378739803932111	0.00013237558938824034	0.0020889894163681425	0.004498113475042515	0.007539741010575708	0.0052257306420846385	0.007608384351305396	0.006310594899972655	0.004434043896417266	0.0017461496954388961	0.002736449329055791	0.018477866483436963	0.0020623104575242164	0.007556491540265642	0.00910987999059537	0.005948585168157008	0.005167726881698747	0.006814744522953277	0.004643799419271443	0.006339284418736809	0.004136698346745379	0.011633154188587475	0.008960487723619516	0.002077581763728019	0.024726074591442583	0.003592411458421208	0.02234047520541244	0.042642449985203786	0.006900099381181927	0.006613233727090001	0.005736917464724014	0.004327740554455319	0.006549525405756199	0.006355919314964603	0.0012037350694806001	0.0032386030265663516	0.007568693153704003	0.006664139899554913	0.005996800959840694	0.006121165253303712	0.023814675375390545	0.004815463687234326	0.00018737044463812164	0.006323103835517326	0.002891936742073757	0.008989549705803103	0.0059621722576629	0.006208049797535377	0.00254752472968411	0.004556286623769937	0.00042163745558505724	0.010268845910423543	0.005498437838160346	0.009509670480615478	0.00038152643663936055	0.0035744211910468276	0.004400186235854144	0.003897162134025896	0.0015107238041730438	0.008042489135893161	0.007115688841515898	0.00045778117118131537	0.02859177721669789	0.006373039268622702	0.006183635817653836	0.03526668576991291	0.03260155593924978	0.007248669361225566	0.0001632481939711547	0.008425903980039746	0.005925035020911315	0.020077266727054264	0.030554999179089857	0.01165217031508204	0.004940663877805017	0.02071928467776293	0.0026281532888014565	0.006758321009309723	0.00548227586825619	0.005109825380557727	0.011295470024624114	0.007199708806033693	0.007862702177861851	0.0005959608401973032	0.0035506010546224424	0.004309136835758494	0.007106949689772139	0.010802934057479997	0.004500189258632392	0.0089784815585704	0.006265666499500381	0.0062777378317803514	0.011163840028685557	0.013412563747864323	0.012478468184887292	0.0006720661827262757	0.007205583808885383	0.005539472426466332	1.9790514798056047e-05	0.005567424130296257	0.0075671841511556525	0.004317460567613507	0.002206158924687525	0.034780074008089974	0.007137403859394246	0.0042375749793138314	0.008359650265067515	0.009166419072029832	0.006193393638201116	0.006701152823550847	0.006285786481423432	0.04933685650098354	0.0009517117419642164	0.004438906044455984	0.007264713414288728	0.0035991440382260576
CCNA2	0.00928102782457024	0.008917293700131744	0.011408500969896986	0.0021529380187168988	0.008414688503820428	0.007164084748478474	0.007349882432543808	0.004579270580281548	5.388682661845716e-05	0.002340753677260649	0.006233010139058798	0.008461288083610463	0.0035607011339316647	0.011342535468842993	0.007522553384918779	0.006420392310903646	0.0030548457950715807	0.0041879387366522535	0.023575940858832696	0.003233364639864359	0.008107364123402096	0.015840278226431168	0.005522616698969781	0.006437823366022781	0.009825907428625203	0.009557277757795472	0.008044319347577298	0.0057185259859131015	0.009525094812572323	0.013815278334749123	0.002195716706444149	0.009881949940437656	0.006739389193546323	0.01763725354169615	0.028438672190841244	0.008250838440048364	0.009446910224833899	0.00730448782604454	0.007529935105962616	0.00790429336610397	0.009151865594952013	0.001417076852770351	0.0035695343929274268	0.01034862482244021	0.008154383430068208	0.008428814463553067	0.007720947685234715	0.018681375384008717	0.005383742471836338	0.00026894186648484603	0.005982238027178041	0.0032779169684448266	0.007667492611325941	0.008978621648429507	0.0035250250601087836	0.0019919831531589175	0.006149635350745972	0.0009488410844675735	0.011009903193220108	0.006784423864499027	0.010489624878160315	0.0006046347009854869	0.00553465197374112	0.0043045468390634145	0.0023577219875980234	0.002063391761299643	0.011478026362557577	0.008079915552688038	0.00047690995707373263	0.03347927121864839	0.008026499590738305	0.008498229035778366	0.0254503889319653	0.011759741680616274	0.006241235622246323	0.0006715523456534027	0.004987834492586411	0.008639281131474726	0.008878703188445844	0.012888472803092136	0.011636525826257715	0.005825896700087953	0.014786447333566629	0.004415897795449376	0.00849721355828421	0.006526912546930516	0.006820452820062025	0.011761388444788265	0.009083748876431444	0.008974509388365786	0.0012830339266684742	0.00389472474740024	0.004206930641757199	0.008314726336302052	0.010679534532042241	0.006734279453824908	0.012121348303264336	0.009915667568352016	0.008044616272515237	0.007528101552194746	0.011469546555782471	0.013912171639602865	0.0005311206256159053	0.007906617551153298	0.009213353530832415	2.596255860918303e-05	0.007981640416841431	0.008816107066690133	0.0051703030590021385	0.002300313990705163	0.033845704916792126	0.008956487514945658	0.005114620669959797	0.00788547910784101	0.010751981569279026	0.005953092884303012	0.009089015715849141	0.0029377724282142674	0.024919665664663845	0.0008771594565138147	0.00618147023973472	0.009578626263305459	0.0041989775169265645
CCNE2	0.01033183191122844	0.009044624955594943	0.006948845906637101	0.008710395731179392	0.012336557516318923	0.006218095776339509	0.005564228259440818	0.006713904193704105	0.0008819880565790277	0.005543665874830306	0.007414398804843568	0.011485225103490477	0.003962094010991814	0.009078347157310802	0.010436755641938402	0.010087433164679764	0.0029487592136597505	0.005038800248767535	0.009535730784190222	0.004297543662516896	0.008434056525768929	0.009651485242807479	0.006709719551138187	0.009983998654217778	0.009365209595612073	0.00602778421982199	0.011085595837070054	0.006779375603420077	0.003954784261411913	0.01081527555220826	0.0023958589858189953	0.009301408649631495	0.00940924076174361	0.01628311868431295	0.019936448609512845	0.009838634211442758	0.009279040781934731	0.009042600554298376	0.008886901691088488	0.012109245874365807	0.008306172292739666	0.0019916114029404357	0.004684123073595336	0.00944265597348643	0.008966629628518559	0.00911878203278144	0.008831540640789838	0.014496174258440372	0.007217518211158039	0.0017997858457204582	0.009581933342979713	0.0036917439294075344	0.006636919271574796	0.008620656966787496	0.0011944082866830311	0.005812148660308022	0.007517993566384858	0.0006644116135213694	0.011061756771234273	0.01038304513966496	0.011565932750986052	0.0011349196785401053	0.0054178288067208095	0.007613402800536368	0.005340452864066012	0.0013084887432460723	0.012505246183203911	0.009246894219569963	0.001033870439149073	0.014343710443161396	0.00974205932522971	0.008601333376970298	0.015704160440700294	0.005172413243271896	0.006271466735637239	9.166471397019312e-05	0.006167902855452081	0.008951749047460102	0.0077818095702782055	0.0075083144839496975	0.012130952027929501	0.00526852804219735	0.009275586645277592	0.004128120548999449	0.009166966987337233	0.00868245248913109	0.007106947202767593	0.012676488439347947	0.01377068280130874	0.011049030883156095	0.0036015070237037697	0.012233353064549712	0.004015809228068151	0.009705529221310743	0.009880187818219432	0.008152242071877248	0.009806341534605424	0.008706621420260697	0.009041888139639877	0.009363987950752547	0.015289951651669128	0.01336680480943917	0.001167772336816501	0.01146651637927444	0.00785771741181579	1.6130144653917415e-05	0.010417138906458765	0.009679660502298053	0.006669110488022127	0.004108104707985155	0.015798949622655135	0.009652990452701588	0.010856782006902406	0.00883863883602452	0.01192772878698029	0.006691232353559736	0.009921207483542709	0.003994606787229735	0.018232504714209005	0.002161952864769114	0.006659475728714825	0.009143984571943289	0.006925173459209841
