Parent	Type	Child	Weight	Probability	Score
G54	-	G2	-0.062303	0.738482	-0.179261
G55	+	G2	0.016063	0.370099	0.023162
G56	-	G2	-0.009618	0.392626	-0.014713
G57	+	G2	0.056556	0.643458	0.141787
G58	-	G2	-0.008978	0.446462	-0.015616
G59	+	G2	0.004978	0.438582	0.008507
G60	-	G2	-0.020971	0.478105	-0.039064
G61	-	G2	-0.009598	0.463838	-0.017345
G62	-	G2	-0.000026	0.425994	-0.000043
G63	-	G2	-0.009613	0.440904	-0.016514
G64	-	G2	-0.019785	0.500808	-0.038605
G65	+	G2	0.049532	0.623687	0.120362
G66	+	G2	0.056456	0.682886	0.150209
G67	+	G2	0.056342	0.700500	0.153772
G68	-	G2	-0.009229	0.371756	-0.013368
G69	-	G2	-0.002447	0.394416	-0.003760
G70	-	G2	-0.011194	0.447483	-0.019517
G71	-	G2	-0.013082	0.500527	-0.025512
G72	+	G2	0.005722	0.484753	0.010807
G73	-	G2	-0.010432	0.399533	-0.016239
G74	+	G2	0.005578	0.381258	0.008286
G75	+	G2	0.018031	0.413405	0.029042
G76	+	G2	0.029890	0.481101	0.056028
G77	-	G2	-0.015889	0.447224	-0.027685
G78	-	G2	-0.009644	0.477956	-0.017959
G79	+	G2	0.023296	0.409040	0.037127
G80	-	G2	-0.022585	0.454318	-0.039978
G81	+	G2	0.050977	0.664093	0.131897
G82	+	G2	0.034742	0.490935	0.066452
G83	-	G2	-0.006600	0.380907	-0.009795
G84	-	G2	-0.060921	0.783200	-0.185898
G85	+	G2	0.098992	0.797548	0.307606
G86	+	G2	0.008915	0.428662	0.014889
G87	+	G2	0.014792	0.447175	0.025772
G88	-	G2	-0.033613	0.483373	-0.063303
G89	+	G2	0.026453	0.379581	0.039121
G90	-	G2	-0.019975	0.437260	-0.034029
G91	+	G2	0.057832	0.656840	0.148002
G92	+	G2	0.002645	0.407111	0.004196
G93	+	G2	0.025972	0.452772	0.045816
G94	+	G2	0.011181	0.379890	0.016549
G95	+	G2	0.019994	0.421635	0.032846
G96	+	G2	0.008817	0.389899	0.013394
G97	-	G2	-0.009576	0.438530	-0.016361
G98	+	G2	0.061467	0.585590	0.140241
G99	+	G2	0.060839	0.770280	0.182586
G100	-	G2	-0.017196	0.444182	-0.029759
G1	+	G3	0.047399	0.634540	0.117184
G2	+	G3	0.014159	0.436724	0.024092
G3	+	G3	0.070978	0.920316	0.254504
G4	+	G3	0.016253	0.426862	0.027031
G5	+	G3	0.008474	0.458138	0.015125
G6	+	G3	0.010888	0.397360	0.016857
G7	+	G3	0.004926	0.476841	0.009152
G8	+	G3	0.026535	0.477007	0.049315
G9	+	G3	0.013483	0.444499	0.023351
G10	+	G3	0.028240	0.543775	0.059830
G11	+	G3	0.041535	0.628523	0.101712
G12	+	G3	0.018942	0.473217	0.034923
G13	+	G3	0.040535	0.573013	0.090497
G14	+	G3	0.023280	0.479002	0.043446
G15	+	G3	0.043397	0.628429	0.106255
G16	+	G3	0.028241	0.456244	0.050201
G17	+	G3	0.037965	0.568640	0.084111
G18	+	G3	0.015303	0.383944	0.022892
G19	-	G3	-0.003485	0.387799	-0.005265
G20	+	G3	0.043660	0.559512	0.095176
G21	+	G3	0.039886	0.643388	0.099983
G22	+	G3	0.046718	0.732164	0.133268
G23	+	G3	0.003774	0.359627	0.005288
G24	+	G3	0.029721	0.501243	0.058043
G25	+	G3	0.045058	0.603348	0.105920
G26	+	G3	0.019450	0.441209	0.033434
G27	+	G3	0.007864	0.417758	0.012799
G28	-	G3	-0.001848	0.377453	-0.002718
G29	+	G3	0.068025	0.877593	0.232594
G30	+	G3	0.024217	0.469021	0.044254
G31	+	G3	0.002058	0.420747	0.003373
G32	+	G3	0.012974	0.465614	0.023536
G33	+	G3	0.041399	0.559163	0.090192
G34	+	G3	0.005155	0.380105	0.007634
G35	+	G3	0.005140	0.493479	0.009883
G36	-	G3	-0.004643	0.395036	-0.007145
G37	+	G3	0.044429	0.539181	0.093333
G38	+	G3	0.021371	0.478130	0.039811
G39	+	G3	0.019621	0.471451	0.036041
G40	+	G3	0.033698	0.505647	0.066387
G41	+	G3	0.002355	0.340824	0.003127
G42	+	G3	0.028935	0.563287	0.063501
G43	+	G3	0.025007	0.497628	0.048484
G44	-	G3	-0.005211	0.495159	-0.010054
G45	+	G3	0.011222	0.455956	0.019936
G46	+	G3	0.025017	0.450461	0.043906
G47	+	G3	0.074952	0.932796	0.272399
G48	+	G3	0.004778	0.492257	0.009164
G49	+	G3	0.030114	0.512622	0.060146
G50	+	G3	0.011040	0.444203	0.019106
G51	+	G3	0.047201	0.703576	0.129390
G52	+	G3	0.001577	0.413668	0.002542
G53	+	G3	0.019556	0.430688	0.032815
G54	+	G3	0.010312	0.379078	0.015230
G55	+	G3	0.002970	0.352336	0.004077
G56	+	G3	0.061443	0.816270	0.195408
G57	+	G3	0.011692	0.347220	0.015818
G58	+	G3	0.018109	0.494993	0.034924
G59	+	G3	0.057719	0.722526	0.162484
G60	+	G3	0.003119	0.460423	0.005594
G61	+	G3	0.025959	0.495260	0.050090
G62	+	G3	0.005425	0.429370	0.009075
G63	+	G3	0.072081	0.917489	0.257665
G64	+	G3	0.005815	0.489821	0.011098
G65	+	G3	0.006101	0.361006	0.008581
G66	+	G3	0.022393	0.479175	0.041806
G67	+	G3	0.034595	0.572656	0.077186
G68	+	G3	0.021570	0.440079	0.036984
G69	+	G3	0.058850	0.813733	0.186578
G70	+	G3	0.024285	0.538370	0.050939
G71	+	G3	0.005333	0.496843	0.010324
G72	+	G3	0.008568	0.489982	0.016357
G73	+	G3	0.043437	0.667253	0.112924
G74	+	G3	0.052177	0.740135	0.150461
G75	+	G3	0.016567	0.417626	0.026957
G76	+	G3	0.023875	0.478005	0.044465
G77	+	G3	0.066664	0.874079	0.227026
G78	+	G3	0.020708	0.495093	0.039945
G79	+	G3	0.019151	0.410554	0.030633
G80	+	G3	0.014934	0.442487	0.025745
G81	+	G3	0.025930	0.503934	0.050911
G82	+	G3	0.006440	0.446405	0.011201
G83	+	G3	0.017881	0.423522	0.029506
G84	+	G3	0.068600	0.903231	0.241411
G85	+	G3	0.011310	0.378253	0.016668
G86	+	G3	0.016522	0.445954	0.028708
G87	+	G3	0.025277	0.498440	0.049088
G88	+	G3	0.023601	0.461962	0.042479
G89	+	G3	0.024514	0.392475	0.037485
G90	+	G3	0.004696	0.419368	0.007673
G91	+	G3	0.024726	0.432053	0.041622
G92	+	G3	0.031892	0.572879	0.071184
G93	+	G3	0.032520	0.488791	0.061931
G94	+	G3	0.041094	0.489655	0.078399
G95	+	G3	0.003776	0.401652	0.005909
G96	+	G3	0.083611	0.955477	0.311257
G97	+	G3	0.037810	0.652543	0.096129
G98	+	G3	0.029651	0.433166	0.050042
G99	+	G3	0.057038	0.815027	0.181123
G100	+	G3	0.006406	0.431210	0.010762
G1	+	G4	0.031528	0.465122	0.057135
G2	+	G4	0.031498	0.455888	0.055948
G3	+	G4	0.007608	0.445993	0.013220
G4	+	G4	0.002643	0.394449	0.004061
G5	+	G4	0.087867	0.669461	0.229186
G6	+	G4	0.031972	0.440095	0.054822
G7	-	G4	-0.015283	0.481752	-0.028686
G8	-	G4	-0.021126	0.436231	-0.035907
G9	-	G4	-0.018859	0.440852	-0.032392
G10	+	G4	0.044582	0.569236	0.098875
G11	+	G4	0.025291	0.464592	0.045780
G12	-	G4	-0.032765	0.493956	-0.063057
G13	-	G4	-0.045971	0.513830	-0.092032
G14	+	G4	0.014755	0.434718	0.024991
G15	-	G4	-0.025878	0.498456	-0.050256
G16	-	G4	-0.035670	0.447280	-0.062161
G17	+	G4	0.036983	0.485600	0.069970
G18	+	G4	0.023773	0.385157	0.035674
G19	+	G4	0.025885	0.440373	0.044413
G20	-	G4	-0.009417	0.400175	-0.014682
G21	+	G4	0.055149	0.642035	0.137954
G22	+	G4	0.003986	0.422599	0.006563
G23	-	G4	-0.005782	0.356156	-0.008023
G24	+	G4	0.093101	0.790882	0.286880
G25	+	G4	0.126849	0.908357	0.448930
G26	-	G4	-0.007860	0.402449	-0.012325
G27	+	G4	0.024109	0.442403	0.041556
G28	+	G4	0.017110	0.398225	0.026547
G29	-	G4	-0.029061	0.458185	-0.051878
G30	+	G4	0.047422	0.528977	0.097736
G31	-	G4	-0.003882	0.420542	-0.006361
G32	+	G4	0.018847	0.466007	0.034219
G33	+	G4	0.022020	0.472115	0.040505
G34	-	G4	-0.033999	0.428120	-0.056712
G35	-	G4	-0.006041	0.493172	-0.011607
G36	+	G4	0.102117	0.778135	0.309592
G37	-	G4	-0.017962	0.384492	-0.026908
G38	+	G4	0.008258	0.457035	0.014705
G39	+	G4	0.047031	0.571592	0.104738
G40	-	G4	-0.001088	0.373254	-0.001583
G41	-	G4	-0.151070	0.990139	-0.582788
G42	+	G4	0.040013	0.560983	0.087455
G43	+	G4	0.006831	0.447132	0.011901
G44	+	G4	0.004416	0.494360	0.008506
G45	+	G4	0.008789	0.443827	0.015199
G46	+	G4	0.044681	0.503198	0.087599
G47	+	G4	0.011651	0.432318	0.019625
G48	+	G4	0.007788	0.492545	0.014946
G49	+	G4	0.044430	0.520029	0.090020
G50	+	G4	0.025515	0.469906	0.046713
G51	-	G4	-0.026265	0.476972	-0.048809
G52	+	G4	0.037752	0.501017	0.073693
G53	-	G4	-0.037349	0.478014	-0.069559
G54	+	G4	0.120141	0.967800	0.453016
G55	-	G4	-0.003552	0.352203	-0.004874
G56	+	G4	0.043984	0.538931	0.092355
G57	+	G4	0.061088	0.597934	0.142313
G58	+	G4	0.075180	0.777157	0.227640
G59	+	G4	0.018427	0.460055	0.033029
G60	-	G4	-0.023096	0.476022	-0.042835
G61	+	G4	0.041055	0.507738	0.081216
G62	-	G4	-0.002724	0.426868	-0.004530
G63	+	G4	0.027882	0.501611	0.054492
G64	-	G4	-0.018254	0.495606	-0.035249
G65	+	G4	0.026887	0.416456	0.043626
G66	-	G4	-0.030649	0.474434	-0.056654
G67	-	G4	-0.018112	0.415961	-0.029353
G68	+	G4	0.004304	0.363703	0.006098
G69	-	G4	-0.019277	0.426875	-0.032061
G70	-	G4	-0.002402	0.439253	-0.004111
G71	-	G4	-0.001338	0.495705	-0.002584
G72	+	G4	0.003598	0.485300	0.006803
G73	-	G4	-0.004402	0.388083	-0.006657
G74	-	G4	-0.023276	0.426169	-0.038647
G75	+	G4	0.006442	0.395963	0.009938
G76	+	G4	0.046036	0.550405	0.098723
G77	-	G4	-0.040006	0.548969	-0.085568
G78	-	G4	-0.015239	0.480905	-0.028552
G79	+	G4	0.015977	0.373539	0.023253
G80	+	G4	0.078217	0.666560	0.203132
G81	-	G4	-0.057063	0.639094	-0.142087
G82	+	G4	0.030788	0.470311	0.056415
G83	-	G4	-0.056536	0.568426	-0.125208
G84	+	G4	0.019318	0.458627	0.034518
G85	+	G4	0.026147	0.397343	0.040478
G86	-	G4	-0.025529	0.450744	-0.044833
G87	-	G4	-0.030615	0.482090	-0.057503
G88	+	G4	0.017974	0.421144	0.029493
G89	+	G4	0.000428	0.317241	0.000529
G90	+	G4	0.006665	0.420938	0.010931
G91	-	G4	-0.000815	0.345095	-0.001096
G92	+	G4	0.002401	0.416006	0.003891
G93	+	G4	0.065645	0.562166	0.143782
G94	+	G4	0.016072	0.385536	0.024142
G95	-	G4	-0.008531	0.403024	-0.013395
G96	+	G4	0.098942	0.910869	0.351135
G97	+	G4	0.166930	0.999027	0.649750
G98	-	G4	-0.002278	0.355580	-0.003155
G99	+	G4	0.055913	0.666845	0.145268
G100	+	G4	0.039189	0.493365	0.075330
G1	+	G5	0.013437	0.421590	0.022071
G2	+	G5	0.013927	0.433674	0.023531
G3	+	G5	0.022334	0.529240	0.046054
G4	-	G5	-0.018493	0.428500	-0.030874
G5	-	G5	-0.022317	0.481634	-0.041878
G6	-	G5	-0.019689	0.420718	-0.032274
G7	+	G5	0.004656	0.474793	0.008613
G8	+	G5	0.001473	0.414562	0.002379
G9	+	G5	0.018488	0.455785	0.032830
G10	-	G5	-0.002743	0.433732	-0.004635
G11	-	G5	-0.008415	0.429083	-0.014067
G12	+	G5	0.015643	0.453232	0.027623
G13	+	G5	0.057740	0.728597	0.163909
G14	-	G5	-0.008938	0.424931	-0.014799
G15	+	G5	0.023875	0.520544	0.048421
G16	-	G5	-0.011557	0.401561	-0.018082
G17	+	G5	0.006913	0.388601	0.010467
G18	-	G5	-0.006332	0.355709	-0.008776
G19	+	G5	0.022252	0.461847	0.040042
G20	+	G5	0.008462	0.399687	0.013177
G21	+	G5	0.007800	0.444236	0.013500
G22	+	G5	0.034598	0.628570	0.084730
G23	+	G5	0.003301	0.348052	0.004477
G24	+	G5	0.005745	0.400399	0.008963
G25	-	G5	-0.026839	0.480216	-0.050216
G26	+	G5	0.009609	0.402616	0.015073
G27	-	G5	-0.004690	0.409635	-0.007485
G28	-	G5	-0.022163	0.448782	-0.038753
G29	+	G5	0.022999	0.477277	0.042768
G30	+	G5	0.016603	0.433573	0.028047
G31	-	G5	-0.023201	0.456400	-0.041256
G32	-	G5	-0.005032	0.455988	-0.008940
G33	+	G5	0.007276	0.455996	0.012927
G34	-	G5	-0.001946	0.373140	-0.002829
G35	+	G5	0.002750	0.492338	0.005276
G36	-	G5	-0.017324	0.414008	-0.027944
G37	+	G5	0.011031	0.372858	0.016024
G38	+	G5	0.016310	0.464926	0.029544
G39	-	G5	-0.009061	0.423242	-0.014941
G40	+	G5	0.022007	0.428857	0.036771
G41	+	G5	0.009415	0.346364	0.012705
G42	+	G5	0.017539	0.479659	0.032778
G43	+	G5	0.018441	0.472593	0.033955
G44	+	G5	0.009531	0.497376	0.018470
G45	+	G5	0.000776	0.439489	0.001329
G46	-	G5	-0.011155	0.377087	-0.016388
G47	+	G5	0.018407	0.481409	0.034525
G48	+	G5	0.004385	0.491590	0.008398
G49	+	G5	0.005701	0.436980	0.009706
G50	-	G5	-0.007820	0.432820	-0.013187
G51	+	G5	0.017106	0.465835	0.031047
G52	+	G5	0.009897	0.420325	0.016208
G53	+	G5	0.028718	0.495115	0.055399
G54	+	G5	0.018331	0.408056	0.029144
G55	+	G5	0.002339	0.343083	0.003126
G56	-	G5	-0.001806	0.385028	-0.002710
G57	+	G5	0.008533	0.329948	0.010970
G58	+	G5	0.011514	0.462007	0.020725
G59	+	G5	0.007846	0.444509	0.013588
G60	+	G5	0.017582	0.476508	0.032642
G61	-	G5	-0.006253	0.461483	-0.011243
G62	-	G5	-0.010201	0.431305	-0.017142
G63	+	G5	0.033823	0.623811	0.082205
G64	+	G5	0.004369	0.488745	0.008319
G65	-	G5	-0.021289	0.418033	-0.034674
G66	+	G5	0.011028	0.422185	0.018141
G67	+	G5	0.005941	0.391984	0.009073
G68	-	G5	-0.004334	0.363427	-0.006137
G69	+	G5	0.004513	0.401853	0.007066
G70	+	G5	0.014593	0.474745	0.026993
G71	+	G5	0.004260	0.496083	0.008234
G72	+	G5	0.009212	0.488685	0.017539
G73	+	G5	0.003557	0.388061	0.005378
G74	+	G5	0.021617	0.459827	0.038728
G75	+	G5	0.007723	0.396184	0.011921
G76	+	G5	0.016655	0.428415	0.027801
G77	+	G5	0.032647	0.593523	0.075496
G78	+	G5	0.013850	0.481850	0.026001
G79	-	G5	-0.003953	0.349737	-0.005387
G80	-	G5	-0.019611	0.452438	-0.034570
G81	+	G5	0.043069	0.688840	0.115590
G82	-	G5	-0.000269	0.440401	-0.000461
G83	+	G5	0.026758	0.465331	0.048512
G84	+	G5	0.012425	0.451392	0.021851
G85	+	G5	0.011682	0.372646	0.016961
G86	+	G5	0.002487	0.420139	0.004070
G87	+	G5	0.016836	0.459464	0.030139
G88	+	G5	0.005870	0.405818	0.009282
G89	+	G5	0.004299	0.315918	0.005292
G90	+	G5	0.001484	0.414546	0.002397
G91	+	G5	0.015940	0.376059	0.023355
G92	+	G5	0.012307	0.438580	0.021030
G93	+	G5	0.002473	0.413294	0.003982
G94	-	G5	-0.012227	0.379135	-0.018062
G95	+	G5	0.002206	0.397261	0.003414
G96	+	G5	0.018521	0.439148	0.031689
G97	+	G5	0.012797	0.461806	0.023026
G98	+	G5	0.017770	0.376215	0.026048
G99	-	G5	-0.004385	0.438512	-0.007492
G100	-	G5	-0.003404	0.425792	-0.005646
G1	+	G6	0.007120	0.409711	0.011366
G2	+	G6	0.014119	0.431599	0.023742
G3	+	G6	0.018509	0.470057	0.033897
G4	+	G6	0.025897	0.433239	0.043714
G5	-	G6	-0.019987	0.464528	-0.036174
G6	-	G6	-0.000482	0.380078	-0.000713
G7	-	G6	-0.004381	0.474883	-0.008105
G8	+	G6	0.064625	0.570310	0.143599
G9	-	G6	-0.053165	0.550188	-0.113966
G10	+	G6	0.025004	0.477380	0.046507
G11	+	G6	0.016730	0.437979	0.028549
G12	-	G6	-0.010885	0.430498	-0.018257
G13	+	G6	0.101257	0.822664	0.324552
G14	+	G6	0.030928	0.469157	0.056533
G15	+	G6	0.050333	0.579897	0.113720
G16	+	G6	0.039759	0.455417	0.070548
G17	-	G6	-0.014994	0.399746	-0.023352
G18	-	G6	-0.095631	0.739544	-0.275549
G19	-	G6	-0.016791	0.402121	-0.026306
G20	+	G6	0.031034	0.443238	0.053594
G21	+	G6	0.007061	0.439620	0.012094
G22	+	G6	0.018637	0.453861	0.032956
G23	+	G6	0.016609	0.370528	0.023977
G24	-	G6	-0.053863	0.552740	-0.115997
G25	-	G6	-0.034661	0.470071	-0.063480
G26	+	G6	0.085641	0.736223	0.245655
G27	-	G6	-0.012910	0.418814	-0.021067
G28	+	G6	0.014527	0.390777	0.022118
G29	+	G6	0.003484	0.394001	0.005348
G30	+	G6	0.048569	0.524170	0.099190
G31	-	G6	-0.018221	0.432163	-0.030680
G32	+	G6	0.019150	0.465647	0.034743
G33	+	G6	0.015636	0.462710	0.028188
G34	-	G6	-0.013137	0.385307	-0.019721
G35	+	G6	0.005198	0.492922	0.009983
G36	-	G6	-0.012882	0.399050	-0.020028
G37	+	G6	0.073007	0.584696	0.166315
G38	+	G6	0.016820	0.461415	0.030238
G39	-	G6	-0.008035	0.421746	-0.013202
G40	+	G6	0.062349	0.586579	0.142493
G41	+	G6	0.107029	0.909799	0.379388
G42	+	G6	0.032419	0.509628	0.064370
G43	+	G6	0.023265	0.468699	0.042485
G44	-	G6	-0.018039	0.500695	-0.035191
G45	+	G6	0.003438	0.439387	0.005885
G46	-	G6	-0.006507	0.368154	-0.009333
G47	+	G6	0.024418	0.472400	0.044942
G48	-	G6	-0.017810	0.497681	-0.034534
G49	+	G6	0.021897	0.458170	0.039088
G50	+	G6	0.003233	0.429037	0.005404
G51	+	G6	0.085185	0.818877	0.271780
G52	+	G6	0.005636	0.414699	0.009106
G53	+	G6	0.054707	0.592200	0.126226
G54	-	G6	-0.045265	0.512439	-0.090373
G55	-	G6	-0.010394	0.356339	-0.014430
G56	+	G6	0.110121	0.925009	0.396874
G57	-	G6	-0.034676	0.405488	-0.054783
G58	+	G6	0.011983	0.453193	0.021159
G59	+	G6	0.002811	0.439970	0.004819
G60	-	G6	-0.013294	0.463250	-0.023994
G61	-	G6	-0.017090	0.469053	-0.031232
G62	-	G6	-0.008748	0.430503	-0.014674
G63	+	G6	0.068611	0.749445	0.200340
G64	+	G6	0.016609	0.494109	0.031974
G65	+	G6	0.010923	0.357673	0.015222
G66	+	G6	0.020457	0.434367	0.034620
G67	+	G6	0.061478	0.661981	0.158562
G68	+	G6	0.028311	0.429898	0.047419
G69	+	G6	0.088104	0.847423	0.290893
G70	+	G6	0.043589	0.586595	0.099620
G71	+	G6	0.026206	0.509278	0.051998
G72	+	G6	0.013142	0.489357	0.025057
G73	-	G6	-0.003133	0.389942	-0.004759
G74	+	G6	0.042831	0.522906	0.087261
G75	+	G6	0.038443	0.450221	0.067434
G76	+	G6	0.023198	0.426597	0.038558
G77	+	G6	0.042968	0.563646	0.094361
G78	+	G6	0.004703	0.475167	0.008706
G79	-	G6	-0.004198	0.353757	-0.005786
G80	+	G6	0.001670	0.422858	0.002752
G81	+	G6	0.017896	0.420233	0.029300
G82	+	G6	0.008988	0.445877	0.015615
G83	+	G6	0.095843	0.791870	0.295699
G84	-	G6	-0.044125	0.574664	-0.098795
G85	+	G6	0.011492	0.372514	0.016679
G86	+	G6	0.006071	0.424568	0.010042
G87	-	G6	-0.001979	0.432875	-0.003338
G88	-	G6	-0.063709	0.582313	-0.144543
G89	+	G6	0.036556	0.396762	0.056509
G90	+	G6	0.025875	0.439953	0.044353
