	TS_0_0	TS_0_1	TS_0_2	TS_0_3	TS_0_4	TS_0_5	TS_0_6	TS_0_7	TS_0_8	TS_0_9	TS_0_10	TS_1_0	TS_1_1	TS_1_2	TS_1_3	TS_1_4	TS_1_5	TS_1_6	TS_1_7	TS_1_8	TS_1_9	TS_1_10	TS_2_0	TS_2_1	TS_2_2	TS_2_3	TS_2_4	TS_2_5	TS_2_6	TS_2_7	TS_2_8	TS_2_9	TS_2_10	TS_3_0	TS_3_1	TS_3_2	TS_3_3	TS_3_4	TS_3_5	TS_3_6	TS_3_7	TS_3_8	TS_3_9	TS_3_10	TS_4_0	TS_4_1	TS_4_2	TS_4_3	TS_4_4	TS_4_5	TS_4_6	TS_4_7	TS_4_8	TS_4_9	TS_4_10	TS_5_0	TS_5_1	TS_5_2	TS_5_3	TS_5_4	TS_5_5	TS_5_6	TS_5_7	TS_5_8	TS_5_9	TS_5_10	TS_6_0	TS_6_1	TS_6_2	TS_6_3	TS_6_4	TS_6_5	TS_6_6	TS_6_7	TS_6_8	TS_6_9	TS_6_10	TS_7_0	TS_7_1	TS_7_2	TS_7_3	TS_7_4	TS_7_5	TS_7_6	TS_7_7	TS_7_8	TS_7_9	TS_7_10	TS_8_0	TS_8_1	TS_8_2	TS_8_3	TS_8_4	TS_8_5	TS_8_6	TS_8_7	TS_8_8	TS_8_9	TS_8_10	TS_9_0	TS_9_1	TS_9_2	TS_9_3	TS_9_4	TS_9_5	TS_9_6	TS_9_7	TS_9_8	TS_9_9	TS_9_10
G11	0.5455687	0.2326464	0.2292318	0.1492552	0.2200085	0.1276832	0.6304179	0.6325355	0.5908165	0.6227412	0.5873289	0.6367103	0.240005	0.1878988	0.2338814	0.3024999	0.2458068	0.4791743	0.4492817	0.7035511	0.5585899	0.524346	0.5285541	0.2894788	0.4117964	0.3504766	0.3593298	0.3525221	0.5418979	0.5423506	0.6428728	0.4478311	0.5989531	0.5992852	0.6438781	0.6008683	0.6331607	0.6726412	0.6281545	0.6594803	0.6267787	0.6689145	0.5776729	0.5689171	0.4516759	0.7381846	0.650676	0.6449756	0.575329	0.7314388	0.5346507	0.5426694	0.5388964	0.6166703	0.5571764	0.562074	0.5565922	0.5547931	0.5094679	0.5612713	0.5915715	0.6581609	0.7131338	0.6738363	0.6167787	0.4931809	0.493329	0.2245002	0.1241648	0.1249568	0.1436989	0.0894106	0.4867865	0.630343	0.4716895	0.5935145	0.5477128	0.5525551	0.5816933	0.5946543	0.631813	0.7573799	0.6201027	0.4880879	0.5527038	0.6479877	0.5609457	0.5750023	0.6131449	0.6536107	0.646852	0.662025	0.6264822	0.8012005	0.6057353	0.5995501	0.6115647	0.5356981	0.5739528	0.5673572	0.636745	0.5992584	0.621206	0.6024652	0.5658329	0.6076034	0.4862058	0.5354889	0.6230062	0.6211299
G12	0.6251552	0.5724023	0.5074545	0.7419268	0.6096467	0.6457517	0.6330714	0.6593469	0.4674606	0.5762597	0.6860941	0.6546259	0.5693575	0.5271263	0.6931908	0.6062221	0.7081416	0.6849529	0.5504493	0.4711949	0.67394	0.6228374	0.7584571	0.0201848	0.0473922	0.0158946	0.0207476	0.0310391	0.6258445	0.6174747	0.5787723	0.5429577	0.5915077	0.6215161	0.4092346	0.5987603	0.5801987	0.6009777	0.3244725	0.7554776	0.6843284	0.609604	0.533541	0.5858161	0.6790227	0.7518069	0.5104194	0.6450359	0.5910707	0.6782406	0.7481057	0.6533842	0.5949419	0.7258727	0.5960914	0.6179571	0.2041661	0.164198	0.1861434	0.2296888	0.2409128	0.5598636	0.6296948	0.5640628	0.5803999	0.649784	0.5579699	0.5229594	0.565107	0.6405081	0.5163807	0.4479432	0.5799725	0.6456321	0.5522873	0.765641	0.4993283	0.699341	0.0220613	0.0432311	0.0102071	0.0036048	0.006094	0.4851154	0.5753251	0.5873487	0.5586004	0.5338669	0.6272315	0.370931	0.3452701	0.2774022	0.4244048	0.337753	0.6291018	0.5286749	0.5536062	0.5664605	0.5085305	0.5996069	0.1277786	0.0570449	0.0054033	0.0309614	0.02529	0.4374314	0.6192791	0.441025	0.6719067	0.6081271
G13	0.5467528	0.5598739	0.5062196	0.6388697	0.522809	0.5594957	0.5498346	0.5601271	0.4911201	0.5605397	0.4048021	0.6357337	0.5785544	0.5194895	0.6254753	0.6137339	0.5427461	0.4165458	0.4324123	0.6367176	0.5247317	0.5263491	0.5754575	0.458627	0.6149571	0.4437637	0.4007097	0.5577286	0.5693422	0.6339192	0.6219066	0.5322776	0.5431766	0.6040212	0.4399533	0.3081871	0.3246961	0.3503143	0.3076176	0.4602713	0.6063079	0.4755603	0.58891	0.6519945	0.593916	0.4857546	0.5204279	0.5053151	0.6761428	0.5464031	0.5770067	0.4241016	0.5448169	0.4800274	0.6990975	0.6134205	0.1070325	0.2679316	0.1773641	0.1354988	0.1473283	0.5233145	0.587336	0.5036518	0.5189444	0.5463854	0.6185007	0.5354147	0.6087508	0.478102	0.4937753	0.4647904	0.5684637	0.5612976	0.6058643	0.3541081	0.5733849	0.5599352	0.5604838	0.4146343	0.4343982	0.49437	0.5730425	0.4739325	0.528934	0.5482019	0.5822027	0.5441541	0.5617823	0.5184001	0.6101522	0.6031886	0.5539496	0.5642062	0.5649272	0.5373884	0.6184898	0.611982	0.5779029	0.6098945	0.1616566	0.1107308	0.0844185	0.1234084	0.1091557	0.5815734	0.5305673	0.3838724	0.4429688	0.4347209
G14	0.3819547	0.3461211	0.3546656	0.4400832	0.4420148	0.4224535	0.3620871	0.3178883	0.3498909	0.3775255	0.2714056	0.3874007	0.3575264	0.4297749	0.5492466	0.4891727	0.453853	0.4135634	0.306257	0.2110345	0.3292529	0.3259305	0.3773248	0.3511414	0.430436	0.3541296	0.2509155	0.4111993	0.3918976	0.367345	0.3851177	0.317416	0.3122135	0.4406211	0.0234366	0.0224879	0.0296512	0.0434731	0.0110729	0.3347878	0.3774297	0.330813	0.3654719	0.3411334	0.3797113	0.009055	0.0016282	0.0140402	0.00582	0.0030274	0.2866426	0.3657232	0.4213536	0.495089	0.3663303	0.3586393	0.4072494	0.3368492	0.2787427	0.3278515	0.2869621	0.3621251	0.45399	0.2696536	0.3574706	0.2279015	0.3226131	0.3192827	0.4004107	0.3102801	0.4804857	0.3778882	0.3066293	0.4017367	0.3009342	0.3301659	0.337074	0.4923969	0.103642	0.0288954	0.0499245	0.0431213	0.0587971	0.1581189	0.3044202	0.4119956	0.412649	0.4394225	0.3586673	0.0148475	0.0383392	0.0206419	0.0221271	0.0226731	0.3686583	0.3740976	0.3961575	0.3291259	0.2712177	0.4233276	0.3034348	0.1130536	0.1109011	0.093629	0.0827059	0.1926193	0.416602	0.2719702	0.2716645	0.4253338
G15	0.6571849	0.677557	0.5889529	0.7207882	0.6633109	0.7253636	0.6275814	0.5958944	0.6413048	0.7121383	0.7776641	0.6593534	0.6418088	0.7949733	0.687739	0.8038783	0.626157	0.6956524	0.5795692	0.7007422	0.5949006	0.7131201	0.6533889	0.6492098	0.5662109	0.6188919	0.7084333	0.8967951	0.6094699	0.6985543	0.6342237	0.6664126	0.6673172	0.7832018	0.5763689	0.6829622	0.6745617	0.6469098	0.5365331	0.6204775	0.7776097	0.636473	0.7479309	0.6421624	0.8025392	0.758143	0.6581077	0.6902256	0.6507854	0.5693907	0.5680093	0.737505	0.6583729	0.5861317	0.6811695	0.6513189	0.6335246	0.623595	0.6268527	0.5850703	0.537879	0.6495963	0.550951	0.6075454	0.6352069	0.6399765	0.786132	0.1965382	0.096056	0.0593545	0.0620792	0.1133614	0.605159	0.6436648	0.6928272	0.7806872	0.6265038	0.6301327	0.3711626	0.4075436	0.3982809	0.3854427	0.4782499	0.5272544	0.6276771	0.6751829	0.6621379	0.6153702	0.7527829	0.6036872	0.7046834	0.7546429	0.6571685	0.6651818	0.7229469	0.6149578	0.6962258	0.6918852	0.7012222	0.6151915	0.5061287	0.566849	0.7246334	0.5870197	0.6320087	0.6928962	0.7062928	0.6238642	0.6626045	0.707689
G16	0.1494114	0.1859626	0.1541413	0.145664	0.1864982	0.2205633	0.1601538	0.1718334	0.1455349	0.1417968	0.1933588	0.1152589	0.1560791	0.1755462	0.1928628	0.1855435	0.1845569	0.1847971	0.156815	0.2330238	0.1627744	0.1993737	0.1587651	0.0125784	0.0004283	0.0024406	0.0009355	0.0018431	0.1745055	0.2069762	0.2232756	0.2210502	0.1722329	0.2107852	0.2052157	0.1767937	0.161187	0.2009975	0.2476887	0.1672792	0.1289081	0.1508088	0.2703343	0.1744363	0.1633675	0.2110619	0.1663268	0.2005261	0.1351587	0.1789718	0.2225085	0.2061622	0.2326838	0.1787299	0.1868955	0.1809344	0.1904635	0.1322221	0.1680497	0.1192603	0.1659665	0.1740226	0.1373774	0.1237785	0.1408231	0.1949173	0.1469446	0.1998015	0.1856251	0.1473445	0.1566861	0.1530732	0.2348612	0.2343034	0.2422611	0.1952359	0.1861004	0.2011312	0.218434	0.203282	0.2035574	0.2142726	0.1582861	0.1508749	0.193147	0.1741196	0.1534416	0.1625646	0.1896797	0.1680399	0.1519252	0.220779	0.1511227	0.1907359	0.1421399	0.2122456	0.2244929	0.1438572	0.1928746	0.1582106	0.148182	0.2194217	0.1297	0.1710521	0.2240538	0.2468116	0.1916211	0.13009	0.1663717	0.1887891
G17	0.4235433	0.2847838	0.2203298	0.1897287	0.2399001	0.3297294	0.2961449	0.3196047	0.4845046	0.3242563	0.3439982	0.3475896	0.1713093	0.1091863	0.2062219	0.1971242	0.1058744	0.3663789	0.3621214	0.3140028	0.3727691	0.3947557	0.4508622	0.289949	0.2762616	0.4080512	0.2166069	0.260978	0.3776175	0.3724207	0.4862188	0.439595	0.3146014	0.4438017	0.2086882	0.3252621	0.3434443	0.3487925	0.3137792	0.326244	0.3100508	0.446347	0.2608103	0.3072514	0.40913	0.1881702	0.2314437	0.256794	0.0963585	0.104635	0.3201799	0.2731046	0.3004634	0.4516578	0.4178047	0.3832806	0.1965163	0.2008519	0.2158182	0.2136532	0.0978059	0.2542912	0.4134803	0.435951	0.3776243	0.3775923	0.3356905	0.4331419	0.2642267	0.3801426	0.3675137	0.3939948	0.2701061	0.3534426	0.4215354	0.359382	0.2564321	0.3512026	0.1799876	0.1127435	0.1293386	0.1781064	0.1213443	0.2411057	0.4252914	0.3461236	0.3304372	0.3879155	0.3893836	0.3437248	0.1848736	0.2640739	0.3703381	0.3811967	0.2485195	0.3125979	0.2906752	0.3698763	0.3045307	0.3581494	0.2125931	0.1868346	0.2599093	0.2091392	0.1963519	0.3404966	0.3908571	0.3479887	0.254943	0.2604499
G18	0.3723444	0.5160971	0.4928317	0.4091617	0.470864	0.4083235	0.3866226	0.4530176	0.3558457	0.4280768	0.5760258	0.4660076	0.4377447	0.479317	0.4081504	0.4730315	0.3807344	0.4964264	0.400278	0.4141894	0.3550946	0.4986664	0.3478979	0.4423426	0.4113327	0.3882001	0.3764027	0.455971	0.3830335	0.393364	0.3685875	0.2908814	0.4820341	0.4645589	0.4813738	0.4433332	0.4580864	0.3823694	0.4234026	0.442512	0.3750398	0.3524173	0.4269302	0.4116833	0.4177626	0.3412875	0.3726381	0.5552463	0.2496721	0.3482765	0.4690045	0.4651487	0.3642655	0.4486075	0.3663867	0.4311681	0.3083514	0.1678024	0.0774644	0.1275522	0.1746105	0.3404513	0.4268056	0.3620519	0.4186601	0.3452301	0.4587162	0.5883804	0.630329	0.5423561	0.7094726	0.6067797	0.5189463	0.5103084	0.4107258	0.3376288	0.4568009	0.428219	0.4355725	0.4191514	0.5020162	0.4630082	0.4479157	0.4096373	0.4254335	0.493134	0.3510663	0.4044799	0.4743394	0.5117503	0.6297642	0.5064904	0.5356916	0.5208506	0.5276055	0.4322885	0.4595142	0.4330993	0.4930596	0.3771004	0.7244009	0.6679296	0.5828656	0.5601896	0.4936444	0.3609272	0.4161892	0.4113345	0.3622567	0.4529998
G19	0.2036667	0.3717553	0.3611615	0.4360811	0.3910172	0.4927251	0.2192288	0.1735088	0.2621316	0.1620441	0.1621549	0.2425703	0.378435	0.379432	0.2526564	0.2907203	0.3033491	0.1773558	0.1630216	0.2694945	0.1959295	0.1712151	0.2275259	0.3301393	0.2519679	0.21723	0.2319748	0.2525906	0.2232061	0.2101896	0.1946456	0.1449386	0.2416472	0.2573049	0.2869423	0.2692566	0.2282247	0.3338209	0.2414805	0.2513045	0.2484965	0.1694719	0.2215772	0.2694597	0.2104472	0.7214206	0.551172	0.4540318	0.5873033	0.4292964	0.2150489	0.2085373	0.2013416	0.2210525	0.1577561	0.2139816	0.2787369	0.2309684	0.1880836	0.178082	0.208882	0.2649795	0.194805	0.1432076	0.1720522	0.2008517	0.2287163	0.2244085	0.3005099	0.1984583	0.291076	0.2383616	0.2328248	0.0824511	0.2026694	0.1673875	0.2779786	0.2574774	0.3671721	0.398991	0.3843067	0.3531185	0.2470859	0.1575518	0.1582105	0.2479568	0.2310759	0.2163874	0.1902717	0.2071909	0.2837226	0.3115276	0.2758698	0.2957201	0.2529154	0.2681073	0.2708366	0.2360317	0.2850178	0.2667629	0.218741	0.30241	0.3592699	0.3219093	0.3641488	0.1720827	0.1505957	0.1975964	0.2386611	0.3007138
G20	0.8126416	0.6775678	0.6498033	0.7735274	0.6432068	0.7789491	0.6375234	0.8028134	0.5818198	0.578002	0.66323	0.8034498	0.7545619	0.6356855	0.6200817	0.6680167	0.6988512	0.6350596	0.6361251	0.7416014	0.8423862	0.7600726	0.72799	0.6771928	0.6484372	0.7150941	0.6466321	0.6993622	0.8068546	0.5910255	0.6532475	0.6017002	0.7275619	0.7318822	0.6734529	0.7199724	0.6796695	0.6530993	0.7271609	0.6630619	0.552739	0.6822444	0.6137468	0.7327228	0.762708	0.620966	0.714774	0.6806066	0.5886405	0.664503	0.5587237	0.6579684	0.6158946	0.7510042	0.5955976	0.7537823	0.7735149	0.6520676	0.5679335	0.714747	0.6168927	0.7719586	0.6344475	0.6631431	0.6553855	0.6399535	0.7504676	0.7260081	0.6493971	0.5888813	0.6280208	0.6817363	0.5356774	0.7145517	0.6105668	0.6698052	0.6437966	0.6770352	0.7562223	0.7647558	0.5185251	0.6659323	0.6519915	0.5536194	0.7159332	0.6317315	0.7261532	0.6925377	0.6749199	0.6618033	0.6885978	0.7073112	0.5735705	0.6058615	0.6995061	0.6252428	0.7337902	0.5601155	0.7114209	0.7430021	0.730368	0.6506798	0.5629524	0.6898278	0.751327	0.6791768	0.6683618	0.7195516	0.6734751	0.6706546
G21	0.1763682	0.17879	0.1573811	0.1469553	0.139101	0.2244181	0.2319621	0.2519077	0.2324257	0.2215046	0.2187137	0.2846859	0.0871817	0.0242935	0.0461487	0.0508703	0.0300524	0.2877644	0.3806579	0.1855034	0.2128876	0.2042408	0.2344632	0.0291988	0.0449995	0.0582684	0.0544856	0.0452214	0.2166756	0.1932602	0.3019467	0.2539767	0.4198481	0.3568152	0.1401784	0.1195496	0.1430806	0.1181057	0.1721948	0.2008197	0.2011889	0.2331039	0.2270936	0.2225044	0.2591114	0.0406595	0.0219944	0.0085256	0.0040416	0.0163213	0.1990784	0.2362224	0.2654584	0.2246967	0.292539	0.2472594	0.2778324	0.2502377	0.3346095	0.2215017	0.1659597	0.3023257	0.2949023	0.310388	0.2756914	0.284448	0.2878981	0.2426056	0.3152616	0.3887478	0.2732488	0.2494855	0.1769614	0.316945	0.2432304	0.2661004	0.1716618	0.3116489	0.1913765	0.1365603	0.1091187	0.1886989	0.153883	0.1407339	0.1978998	0.2419233	0.2061104	0.1892835	0.2412834	0.1763944	0.1591739	0.1389946	0.1223073	0.1894584	0.1839721	0.24053	0.1948847	0.2608242	0.2848753	0.2251093	0.3223986	0.2377903	0.3428171	0.3023342	0.2444751	0.2400926	0.3278141	0.2881212	0.1960977	0.1769585
G22	0.060519	0.0848651	0.0663771	0.1573614	0.055701	0.0666566	0.0631445	0.0276756	0.0442044	0.0450552	0.0217458	0.0323395	0.0250651	0.0179289	0.0247639	0.0250601	0.031478	0.0153001	0.0196818	0.050071	0.032605	0.0192505	0.0292079	0.0166192	0.0458864	0.0200209	0.0180163	0.035041	0.015503	0.0231234	0.0336001	0.013469	0.0155486	0.0341812	0.0128432	0.0251587	0.0156139	0.0371837	0.0213852	0.0465761	0.0127581	0.0094205	0.0149925	0.0432797	0.0472444	0.0254388	0.0219346	0.0472751	0.0093317	0.0260742	0.0177087	0.0318851	0.0115754	0.0252803	0.0717555	0.0309809	0.0372009	0.0342206	0.016474	0.0329162	0.0144167	0.0275108	0.021225	0.0251355	0.0342087	0.025288	0.0170972	0.024504	0.0265605	0.0418247	0.0217637	0.0117756	0.0116406	0.0187981	0.0288081	0.0319355	0.0219389	0.0245476	0.013052	0.0138485	0.0264477	0.0289251	0.0302006	0.0339871	0.0218747	0.0161243	0.0549602	0.0201694	0.0235993	0.0366601	0.0103308	0.0392552	0.0167619	0.0249007	0.0295375	0.0253595	0.0271662	0.0410213	0.01763	0.0296663	0.0646856	0.0136664	0.0187768	0.0202671	0.0028603	0.0136109	0.0237109	0.0168992	0.0206739	0.0078442
G23	0.7658539	0.741905	0.6619783	0.6381094	0.7147128	0.7060872	0.6652064	0.6455491	0.6096419	0.6440169	0.5980626	0.5670391	0.6282139	0.7519239	0.7614332	0.6653769	0.7072111	0.7171649	0.5981647	0.6993397	0.6628138	0.7079993	0.622575	0.6404422	0.7493595	0.7291939	0.7106721	0.633765	0.7806807	0.7816795	0.6694214	0.6182387	0.7280364	0.816425	0.6845225	0.7441822	0.6214395	0.6658797	0.6014895	0.6196421	0.6850436	0.6593764	0.7370718	0.5741921	0.5476986	0.7147469	0.6090002	0.6148627	0.6032946	0.6883479	0.6801127	0.6430273	0.6461812	0.7099389	0.7989865	0.6693003	0.5589837	0.7224203	0.660574	0.7132699	0.7709949	0.6696859	0.6872941	0.6921654	0.7169532	0.6385177	0.7091122	0.6590295	0.6802838	0.759673	0.6112087	0.6640271	0.8578446	0.8669831	0.6385519	0.626894	0.5634326	0.8156904	0.6004542	0.5693997	0.6961578	0.7060896	0.6955021	0.7033052	0.6258446	0.634665	0.6168734	0.6502537	0.608746	0.2124262	0.1953162	0.2183586	0.2110473	0.2821924	0.6240987	0.7246781	0.6799241	0.6952391	0.7594438	0.6542513	0.6449943	0.6088181	0.6581426	0.6148156	0.6568132	0.6506423	0.7862171	0.6333841	0.6887933	0.7278704
G24	0.4343086	0.3300498	0.3268132	0.3583075	0.3913116	0.4143718	0.3268708	0.4753186	0.4876837	0.4719711	0.3832617	0.3677151	0.3858362	0.3366202	0.3373048	0.3348589	0.3999198	0.4222048	0.2855486	0.3108852	0.3356113	0.3770705	0.3561852	0.4797053	0.4215517	0.4869438	0.4174414	0.3740297	0.3499336	0.3896506	0.4380169	0.4805415	0.4067226	0.3382948	0.4405047	0.53239	0.4264506	0.4711792	0.3992675	0.4845513	0.4072198	0.4049609	0.356937	0.5012105	0.3624049	0.4698552	0.3088827	0.4082492	0.4213486	0.4647955	0.4017235	0.3548731	0.3120364	0.4576375	0.3426051	0.3862732	0.4950266	0.4008414	0.3729235	0.4123185	0.4168867	0.4011035	0.3327908	0.4089513	0.3236941	0.4037526	0.370376	0.4556113	0.4104855	0.4518369	0.3349585	0.4068886	0.4211054	0.4381052	0.4396131	0.3820357	0.41821	0.3536267	0.4509636	0.4592545	0.4095531	0.4275243	0.3751698	0.4534471	0.3754666	0.3089099	0.388528	0.4166731	0.4077159	0.2871262	0.1695629	0.2275698	0.197588	0.2476669	0.2667068	0.371254	0.3693114	0.4078211	0.3170116	0.3101525	0.6362625	0.6077931	0.6051906	0.7035732	0.7196198	0.3902768	0.4053248	0.3325876	0.4040232	0.4415016
G25	0.0350958	0.5351495	0.5641685	0.4703753	0.5552019	0.4357572	0.0243268	0.0180343	0.0327853	0.0134288	0.0402763	0.0233281	0.4785502	0.4906025	0.3601259	0.4008593	0.3388414	0.0253584	0.038606	0.0086382	0.0185852	0.0105242	0.0231719	0.0116892	0.012082	0.0322503	0.012424	0.0161431	0.0195425	0.0175086	0.0290431	0.0372837	0.0289945	0.0288345	0.1808992	0.2200819	0.1752505	0.2305005	0.2022399	0.0194625	0.0328652	0.0096654	0.0259034	0.0060858	0.0276181	0.012623	0.0342796	0.0117538	0.0194923	0.0340057	0.0210741	0.0124772	0.0124243	0.0166569	0.0114381	0.0217908	0.0282595	0.0154016	0.0390085	0.0242887	0.0069912	0.0238189	0.0207375	0.0186944	0.0273654	0.0267388	0.0295718	0.0274159	0.027146	0.0236299	0.0337773	0.0218774	0.0234131	0.0281263	0.0218461	0.0126091	0.0623978	0.0356518	0.150756	0.2057782	0.169319	0.1794901	0.1815728	0.0352768	0.025679	0.0236002	0.0293163	0.0168075	0.047576	0.0329037	0.0157274	0.0195437	0.0226674	0.0134777	0.0147005	0.0214184	0.0171889	0.0267712	0.0242579	0.0203003	0.0628088	0.0143053	0.0127036	0.0253568	0.0132354	0.0222401	0.0228375	0.031943	0.0255591	0.0252859
G26	0.064745	0.0811316	0.0971712	0.1290632	0.1259595	0.1169677	0.0275033	0.0341601	0.0356668	0.0342909	0.0643658	0.0633984	0.1237487	0.2548191	0.3700134	0.435079	0.4681783	0.1518493	0.0505879	0.0223994	0.0278272	0.0354491	0.0749393	0.0761423	0.1317897	0.1296294	0.1293192	0.0775492	0.0348831	0.0148934	0.0328872	0.0494231	0.0260003	0.0471813	0.0124439	0.0105206	0.0173161	0.031312	0.0034328	0.0074638	0.0631154	0.0355121	0.0258033	0.048309	0.0457706	0.0156534	0.0442652	0.0370151	0.0200982	0.022556	0.0334255	0.0291908	0.0417866	0.0422536	0.0093105	0.0419938	0.0197927	0.0487523	0.0540157	0.0174823	0.042772	0.0340972	0.0266848	0.0201187	0.0145047	0.019708	0.0483716	0.0130743	0.0158793	0.0320239	0.0096157	0.0260514	0.0264434	0.0103182	0.0198694	0.0672089	0.0330718	0.0598423	0.00438	0.0074131	0.0084851	0.0103842	0.0099077	0.0305442	0.02879	0.029567	0.0398817	0.0200825	0.0383791	0.0535715	0.0150957	0.0195013	0.0143987	0.0111638	0.0258643	0.0171167	0.0324561	0.0121286	0.022765	0.041385	0.0324625	0.0160413	0.0842731	0.0236097	0.0415804	0.0723428	0.0383015	0.0304863	0.0285114	0.0183421
G27	0.1266888	0.0613348	0.0573616	0.0197184	0.0609446	0.0229089	0.0799164	0.0803547	0.1087829	0.1047573	0.1114508	0.1086454	0.1256787	0.1407954	0.2011325	0.2875533	0.2514043	0.3087026	0.102964	0.1374306	0.1323703	0.1419944	0.157145	0.1523777	0.1085071	0.0939425	0.1176937	0.091501	0.0928384	0.1296098	0.1284464	0.1356275	0.1670287	0.1344231	0.083186	0.0589065	0.0298492	0.0365013	0.0332692	0.0582735	0.0901244	0.1508529	0.1426215	0.1907147	0.1575071	0.021802	0.0202772	0.0385246	0.0123376	0.0526904	0.1602397	0.1525631	0.1455185	0.1345024	0.122222	0.1776665	0.1475279	0.2460379	0.1877415	0.1960263	0.2619705	0.2851213	0.1137029	0.0799556	0.1030868	0.132578	0.1298235	0.1485189	0.0795072	0.1054174	0.139793	0.0898665	0.1183158	0.0719597	0.1179321	0.1516041	0.1479174	0.1292144	0.1182921	0.1832916	0.1066137	0.1040682	0.1797735	0.0965758	0.1518063	0.2099228	0.1386591	0.2240485	0.1439378	0.1258611	0.1249387	0.1132864	0.136371	0.1230903	0.1363337	0.1783456	0.1361225	0.1019989	0.1541067	0.1815125	0.1226096	0.1942536	0.2119445	0.1594526	0.2081711	0.1723383	0.086168	0.1582769	0.12599	0.149199
G28	0.6640889	0.7503887	0.6821403	0.6844459	0.6401538	0.7095971	0.7238972	0.6788012	0.7214668	0.6941015	0.7019081	0.7368854	0.4476007	0.3549366	0.3194658	0.4850005	0.4074394	0.6023997	0.6820845	0.5713766	0.6790673	0.7579247	0.6127689	0.6799071	0.7690395	0.8165596	0.7756777	0.6830155	0.674598	0.7590273	0.8007539	0.7015836	0.5999583	0.6628656	0.926809	0.7602499	0.644074	0.686775	0.7148154	0.6301823	0.6535764	0.7132193	0.6237484	0.6556423	0.7035321	0.7392716	0.6932662	0.7693953	0.6194294	0.7490538	0.673722	0.7477329	0.5824055	0.6675467	0.5809269	0.6652984	0.2497792	0.1596972	0.136463	0.1684133	0.1756714	0.5853505	0.6559611	0.7321867	0.5575639	0.6680502	0.6790485	0.6323618	0.6126802	0.8290946	0.5486716	0.6177269	0.7174489	0.6147707	0.6316789	0.583906	0.7312526	0.6070717	0.727477	0.7353274	0.6055091	0.5857056	0.6264112	0.5839922	0.6192096	0.6769565	0.8049117	0.7195754	0.7258417	0.7536745	0.6265093	0.6987092	0.6903837	0.6984845	0.7471769	0.6680398	0.6731864	0.6826062	0.6945259	0.6579031	0.801989	0.7269594	0.7578566	0.7306587	0.6390615	0.7568887	0.6653146	0.7277257	0.779302	0.6395096
G29	0.5737773	0.659714	0.6082405	0.6570206	0.7491148	0.6957552	0.5535433	0.4515264	0.5785078	0.6506508	0.5586002	0.650366	0.6648418	0.6180833	0.5931401	0.697965	0.5324219	0.4539569	0.5583642	0.584867	0.4950026	0.4717353	0.4587423	0.6090323	0.5699646	0.4232008	0.4470999	0.509978	0.474897	0.5103009	0.5974799	0.446127	0.4595011	0.4900596	0.6578247	0.548678	0.5802638	0.5569815	0.5707743	0.602311	0.5636648	0.5548076	0.574971	0.5439643	0.6254879	0.7263482	0.6457224	0.6899929	0.5640355	0.6658323	0.5577457	0.4869897	0.5973762	0.4403777	0.5775871	0.4479021	0.5957031	0.4613974	0.5085056	0.4056572	0.5592741	0.4621886	0.4864319	0.5547718	0.4599451	0.5195689	0.5757247	0.6091833	0.5795248	0.5942307	0.5161821	0.4864619	0.5194621	0.6155825	0.5811621	0.4677364	0.5746403	0.6180356	0.5380716	0.5141019	0.4125611	0.5307237	0.510845	0.5256701	0.5733061	0.4960968	0.5403468	0.5250845	0.5452151	0.5031144	0.4764806	0.5480301	0.5118771	0.4720319	0.5197684	0.4949508	0.4210757	0.5131027	0.5440906	0.5267383	0.5551295	0.4454686	0.6117318	0.504839	0.540262	0.5463799	0.5332094	0.6161724	0.6343671	0.4622476
G30	0.6925283	0.3508342	0.4315192	0.2979467	0.3967986	0.3525686	0.7012202	0.6955409	0.6465731	0.6458639	0.6277034	0.66824	0.6366659	0.7093668	0.7238498	0.7694095	0.637305	0.6558055	0.6606456	0.757108	0.6862797	0.7926147	0.624106	0.1588335	0.065139	0.0859695	0.0979323	0.1099709	0.6136672	0.6043305	0.7205934	0.7572491	0.6287026	0.6245627	0.6412193	0.736405	0.6942111	0.821236	0.7328318	0.6369291	0.7148147	0.6096095	0.6191974	0.5714398	0.6945505	0.1838003	0.1350726	0.1376161	0.1389711	0.1423739	0.6259591	0.6914711	0.6902898	0.6793484	0.6807563	0.5961093	0.8578822	0.594886	0.6985769	0.73832	0.7594329	0.543389	0.6226626	0.6578859	0.643135	0.7847109	0.7162608	0.5857274	0.5392399	0.6621069	0.7121435	0.6871543	0.8630353	0.6320793	0.7438814	0.6553181	0.6045599	0.6527604	0.6614149	0.717012	0.7333979	0.6871959	0.7169277	0.7452827	0.6311774	0.7242971	0.7650381	0.6007551	0.6201806	0.5944473	0.6090136	0.7645249	0.6599221	0.6506452	0.7871536	0.6566067	0.8286723	0.7643086	0.5919256	0.7147878	0.5802879	0.6568342	0.7379336	0.5762668	0.7882318	0.7098074	0.6371039	0.7779045	0.7738106	0.7591985
