edge_name,OutPredict,Infererlator,GRNBoost2,Genie3,GRISLI,GRNVBEM,LEAP,PIDC,PPCOR,SCODE,SCRIBE,SINCERITIES,edge_exist
G66_G30,0.0061699744632605,0.0,0.7128950346490307,0.0056271321330747,1370.0,0.268135,0.131507285407267,0.7566829497135652,0.0,0.0375671452811373,0.0068110015272308,0.0,0
G66_G48,0.0029511421992949,0.0,0.5150682886686409,0.0058784218417674,9565.0,0.266385,0.241679444048309,0.8716259437455995,0.0,0.350373414768467,0.0809202203757131,0.0,0
G68_G10,0.0060875458472056,0.0,0.5061289813397484,0.006319024566598,4542.0,0.328433,0.213986461493028,0.8361501090903996,0.0,0.0435392709228912,0.0080335172683671,0.0379347067277375,0
G44_G24,0.0112421460068494,0.0,1.2882417308645453,0.0103477710469619,6731.0,0.427556,0.148453666120893,0.1883361329712833,0.0,0.248629447802856,0.0157593267537965,0.0044548424453812,0
G77_G42,0.0081396705975449,0.0,0.1209561156698473,0.0083433185090241,5440.0,0.361351,0.267051157587265,1.1295901946520674,0.0,0.0108418631838889,0.0370743947178812,0.0,0
G41_G100,0.009494875399363,0.0,12.792176454727592,0.0360757765162748,27.0,0.3914,0.353446996690824,1.9060739505651163,0.0,0.238805480942644,0.0247915169607692,0.0,0
G50_G66,0.0023543950192773,0.0,0.2264480739799191,0.0014292875684829,8110.0,0.340857,0.250893313721774,1.233473891830585,0.0,2.6666749075735,0.080228945735322,0.0,0
G22_G48,0.0036856046977007,0.0,0.4499094628146649,0.0054896525288126,6154.0,0.466732,0.178592986324786,1.2417553320944053,0.0,0.0510800338622494,0.0046016239890806,0.0609111469335665,0
G98_G69,0.0066770999983772,0.0,1.2009344630370045,0.0162541565396199,3777.0,0.611748,0.172934065056634,1.4183714603467554,0.0,0.0986778545129426,0.023269665042698,0.0,0
G29_G64,0.0188769798603844,0.1952278936299848,0.4470060992567949,0.006301767054835,4019.0,0.546915,0.30316418901786,1.4953378743258312,0.0,0.0196548391607497,0.0045361292541999,0.0,0
G8_G76,0.0076456150668995,0.0,0.190397791325398,0.0087987780003032,6844.0,0.544063,0.167413424160138,1.2119143855024286,0.0,0.495313937834669,0.0268918537176309,0.0016745546131816,0
G60_G95,0.0048517199579129,0.0,0.3831859554602879,0.0069416864721155,4656.0,0.300419,0.14332065167736,0.5277613888846828,0.0,0.0757326864637013,0.0222172235416005,0.0,0
G63_G83,0.0093664108356766,0.0,0.1312222141259847,0.0092306906699117,8549.0,0.685663,0.151106444422896,1.047712860342157,0.0,0.304502062041568,0.0143132250195314,0.0,0
G85_G98,0.0090252103970771,0.0,1.0195096312878096,0.0218035118058061,7197.0,0.491737,0.188554903828364,0.7778745337016024,0.0,0.416759168820362,0.0004357830631847,1.14668943554696e-38,0
G98_G19,0.0047848441019314,0.0,0.0516960272828398,0.0045629162059127,1764.0,0.387667,0.203774559389501,0.7934657659498727,0.0,0.0191998411493695,0.0241125247249085,0.0,0
G91_G77,0.0093448436995791,0.0,0.8752552615463371,0.0030940007015488,4314.0,0.47902,0.226622303166387,0.5285194490628309,0.0,0.019883317761123,0.0039698751302302,0.0,0
G87_G13,0.0047685989532052,0.0,0.5699996054358153,0.0051870912441409,5314.0,0.93843,0.188399205110984,0.3858888563323095,0.0,0.249799892694733,0.0355497245122838,0.0047712175559498,0
G22_G55,0.0062637804406522,0.0,2.1295569708560835,0.0058331657426978,7173.0,0.466855,0.371691936185115,1.8316535361314128,0.0,0.0246424481807911,0.0511432591066835,9.30190881526738e-37,0
G32_G60,0.0021663801219563,0.0,0.5619762356713371,0.0016826238849264,9536.0,0.851525,0.327862641840605,1.7947492705653794,0.0,1.50458560332714,0.132253857581322,1.7153631992545697e-36,0
G43_G65,0.0032372145541894,0.0,1.238446106068387,0.0036850623334051,8460.0,0.596499,0.212267315075156,1.8273047999192544,0.0,2.05045264507504,0.0263990251830122,0.0,0
G86_G24,0.0065902436627209,0.0,0.3021244052684227,0.0073735615564721,3386.0,0.279865,0.164656759195729,1.4125855021894878,0.0,0.308124348914067,0.0337644740288856,0.0171550236657241,0
G72_G85,0.0154444425272987,0.0,0.5567764882032252,0.0061193335941421,5044.0,0.498033,0.169966174337903,1.216949650453365,0.0,0.029003030541505,0.0096651756001561,0.0,0
G16_G65,0.0025210875303064,0.0,0.2180105158009052,0.0014369100812382,8770.0,0.998528,0.193935623805998,0.2370076367083726,0.0,2.2546666831524,0.0413702447129732,0.0071523774381708,0
G89_G47,0.0032822275528336,0.0,0.2521643855176146,0.0035875017539126,8204.0,0.682339,0.248789992415215,0.8005989169054416,0.0,1.35862333522133,0.0544466339145757,0.0,0
G72_G82,0.006078029821583,0.0,0.8255344342267655,0.0055262926574846,455.0,0.493463,0.137275959278483,0.9960245482002932,0.0,0.0028741133235484,0.0094457191675739,0.0,0
G66_G72,0.0092761397826862,0.0,4.193305486012472,0.0188501793681378,862.0,0.264164,0.1589374512576,1.834145823049886,0.0,0.0842552380223038,0.0270664951700711,0.0,0
G35_G37,0.0050471060683653,0.0,0.4458449952805264,0.0029294761684142,1228.0,0.444597,0.139579575974572,1.1322527767129973,0.0,0.0975034739944624,0.0057360810478935,0.0,0
G32_G34,0.0072419190576491,0.0,0.0824440042950203,0.0088584413999086,7416.0,0.230794,0.187823124720054,1.6536726640322987,0.0,0.364714001386987,0.0286553645571039,0.0,0
G96_G80,0.0068699075584991,0.0,0.0004517684229594,0.0096274461039176,6264.0,0.909237,0.124047527605127,1.4192907911075257,0.0,0.255108586116235,0.0056109035915838,0.0,0
G3_G1,0.0183228719497062,0.0,10.513842652266456,0.0289222234808844,8031.0,0.458645,0.49627775407822,1.841707221344988,0.0,1.3220621475263,0.0530969849826936,0.0,0
G83_G48,0.0029006180931898,0.0,0.0298734270742705,0.0030365347762117,8133.0,0.405468,0.216971652930631,1.3227851215021884,0.0,0.462410644033844,0.0114265278975219,0.0472001320923212,0
G29_G5,0.0089957213550423,0.0,3.559925639643501,0.0086595308445424,9765.0,0.504376,0.19882981428105,1.7156845937078962,0.0,0.0125280724224929,0.0087153302811168,0.0,0
G92_G75,0.0065849978189673,0.0,0.1786476187499721,0.0090857462804958,6987.0,0.458971,0.203448966668009,0.835753680762797,0.0,0.366904261681386,0.0029490886401817,0.0,0
G64_G67,0.0265728098202437,0.1956406375911476,13.100561738544949,0.0355766815587005,2498.0,0.45092,0.401107205741515,1.8029850007174448,0.0,0.244758054511741,0.0220788889345252,1.79466607627667e-35,0
G79_G62,0.0049773572592634,0.0,0.5240753906281618,0.003238870209834,8949.0,0.356202,0.154541013285115,0.807348959917517,0.0,0.847482652713666,0.0297710972547075,0.0436522653984645,0
G48_G77,0.00518777682167,0.0,0.3281691360932825,0.0037577436061665,8510.0,0.511161,0.188073529132449,1.3655492856668987,0.0,0.205349231330529,0.0635252311659167,0.0,0
G79_G66,0.0031266538469204,0.0,3.5258496265869828,0.0047554999611133,8777.0,0.345344,0.168991518594305,0.8965742702383184,0.0,2.67235934496323,0.0863736371223212,0.0,0
G1_G31,0.0051860447870812,0.0,2.0120124456155306,0.0075021961634829,7474.0,0.47036,0.165318590729246,1.2992198557689494,0.0,0.0181307885110032,0.0049064560566099,0.0,0
G69_G89,0.0050255277928283,0.0,0.1305404738727543,0.0018686513346126,9243.0,0.402805,0.170010298830962,0.5094307783257706,0.0,0.365881057669468,0.0017762231684938,0.0,0
G42_G98,0.0077493470636332,0.0,0.0,0.0109194419005541,5985.0,0.618672,0.178406310159949,0.4755543701371741,0.0,0.477463711022916,0.0417475839918142,0.0,0
G81_G41,0.0044982588711933,0.0,0.9998534879738032,0.0039614424342255,4849.0,0.500592,0.206895627928962,0.6978033115704373,0.0,0.0155011321467841,0.0026102292768959,0.0,0
G96_G97,0.0053298458846437,0.0,0.5437861907495509,0.0054063324801226,2312.0,0.516549,0.190062773257934,0.3548264191028912,0.0,0.0455932457766725,0.0163816452972397,0.0,0
G36_G47,0.0132099881203615,0.1948741130918453,3.769364091758085,0.0138586317720418,8958.0,0.503227,0.128542457442924,1.5125588181971643,0.0,0.225842496948645,0.0296056636361122,3.5590718866441104e-35,0
G46_G62,0.0124315569971097,0.0,1.83078982211537,0.0047319543991712,7230.0,0.481371,0.160414355764734,1.660781237778563,0.0,0.907287097112591,0.0483369974074469,0.0112130537990736,0
G39_G73,0.00915531473674,0.0,1.176671654392629,0.0100824043026793,789.0,0.273351,0.191873350828923,1.1647613680694644,0.0,0.0198113617036062,0.0215466497657095,0.340571918538568,0
G48_G63,0.0026467890853126,0.0,0.6178122087737176,0.0028095592616236,6453.0,0.570306,0.242754002536145,1.567668513098576,0.0,1.24030200588624,0.0926643140947414,0.0,0
G59_G73,0.0047975254685744,0.0,0.173406579358176,0.0051922347318846,769.0,0.237039,0.153248378774384,1.4632765435651829,0.0,0.0241586618086531,0.0516323372887077,0.0,0
G92_G14,0.0053966092122043,0.0,0.3482365562680279,0.0033519717866478,6410.0,0.337156,0.21715062648962,0.5643039667991524,0.0,1.40510927703799,0.103507673114632,0.0,0
G37_G59,0.0067412183699468,0.0,0.4875436610040646,0.0048013904953567,9452.0,0.476777,0.298035891339431,0.3320623302949789,0.0,0.182328646695483,0.0057865111678025,6.947194375255649e-36,0
G77_G76,0.0096530409068385,0.0,0.2971969153020584,0.0132514060084038,8809.0,0.365507,0.194612672534788,1.2553106402636751,0.0,0.0930173413331821,0.0110434362077741,0.0008415862950426,0
G8_G77,0.0012006035544236,0.0,0.0872287855992597,0.0020501104216966,3011.0,0.68484,0.115035036712553,0.9814955331124956,0.0,0.243719709525355,0.0034611402162066,7.9462491126105e-36,0
G57_G43,0.0084116603761254,0.0,2.5290430394213,0.0075102095718338,3508.0,0.414166,0.232864945535748,1.6074144582498913,0.0,0.069910875353899,0.0363967395777073,0.0,0
G74_G74,0.007736838267075,0.0,0.0,0.0,6493.0,0.948285,0.0,0.0,1.0,0.162088096948861,0.0,0.0,0
G66_G36,0.0047794711411963,0.0,1.904852212886068,0.008211161817805,1284.0,0.262185,0.15512032464114,0.8063791244133497,0.0,0.171741256782619,0.030062207476138,4.50842530764674e-36,0
G55_G52,0.0058639263095631,0.0,1.9942440432994224,0.0060185915848918,2559.0,0.330135,0.165585030677933,1.459691528724573,0.0,0.048857250167395,0.0651978484735109,0.0024950627145744,0
G56_G53,0.00654067071012,0.0,0.0,0.00645301184861,6427.0,0.314448,0.125429794873392,0.1223735993210647,0.0,0.0449202805528551,0.0156011487660902,3.34807508082119e-37,0
G79_G77,0.004357015011258,0.0,0.7329642569277232,0.0018064539267514,4331.0,0.373517,0.250765156870611,1.018892021949076,0.0,0.209037341601664,0.115453335643126,2.62401654587425e-35,1
G6_G8,0.0053109839683566,0.0,0.0,0.0079087159245659,6137.0,0.4247,0.100691087465479,1.0139632196012716,0.0,0.0578528328309266,0.0200407209642225,0.0677332305994839,0
G77_G60,0.002800084055435,0.0,0.878553391916859,0.0046378917596291,7598.0,0.410739,0.283663771327061,1.5181683399489685,0.0,0.456438676981387,0.0162214687936822,0.0,0
G66_G85,0.0048650883293067,0.0,1.251308106503309,0.0068737422631997,7076.0,0.529497,0.194464773237025,0.6381890790171596,0.0,0.601335459906203,0.0366537522596299,0.0,0
G51_G90,0.0245186095076096,0.3912616207079541,13.129443527312716,0.0294300287905076,277.0,0.382886,0.558288040294669,1.8157007844606872,0.0,0.0018543448277113,0.0024064474968013,0.0,0
G91_G41,0.0071737755793478,0.0,1.1636413181334069,0.0047605921934758,7682.0,0.502236,0.229848142632205,0.5340276696214139,0.0,0.147938110084983,0.0199785062776122,0.0,0
G68_G44,0.008629730155492,0.0,1.784294299342274,0.0100947269861042,4425.0,0.333113,0.197462611139077,0.3741695659986718,0.0,0.0270062619967124,0.0133819485618645,0.0,0
G97_G54,0.0076914596036494,0.0,0.6075021064185835,0.0124911354339688,7710.0,0.487969,0.157112865711538,0.6401022878145569,0.0,0.0030979963088,0.0147922911763507,7.03476065964147e-37,0
G66_G77,0.0125256365993914,0.0,3.6721113765077926,0.0159272052267848,3479.0,0.325374,0.145165715982027,1.3603116475035144,0.0,0.122139453942632,0.0175619685551381,0.0,0
G12_G22,0.0087005792147765,0.0,1.095078097834133,0.0033152690313022,2350.0,0.402296,0.154139495199486,0.2161565682840075,0.0,0.0253260385402983,0.0159961281348457,0.0,0
G97_G40,0.0064864206482526,0.0,0.8932258036584827,0.0108542312031014,2663.0,0.488141,0.191260462450319,1.2350767417965005,0.0,0.0258248583600984,0.016912411960109,0.0,0
G35_G62,0.00817926101224,0.0,0.3452103715820712,0.0025879416635881,9152.0,0.999069,0.187954473589639,0.6666941290721506,0.0,1.0136211164665,0.0119823036526011,0.0,0
G52_G47,0.0609545553047112,0.9913913402386052,20.36369297944752,0.0518273044923323,9774.0,0.463954,0.597689775010331,1.9355619349883664,0.0,0.123576752953184,0.0450634554800578,1.7302783248282902e-35,0
G53_G53,0.0066633095130271,0.0,0.0,0.0,9081.0,0.406445,0.0,0.0,1.0,0.0706371786490104,0.0,0.0,0
G90_G7,0.0069539718024493,0.0,0.6605334434736624,0.0125752378645259,9952.0,0.500211,0.167246972654067,0.6167106069717679,0.0,0.0029226366153723,0.0040068652706644,0.0,0
G37_G43,0.0080732715043329,0.0,1.3686845463025448,0.009620233528817,4426.0,0.479277,0.297695789613232,1.3945692338614388,0.0,0.0147026258466572,0.0018060406242191,0.121504987075341,0
G90_G12,0.0046217127300374,0.0,1.4158890153022707,0.0082051905890527,2111.0,0.50053,0.211458823852611,0.3824009862654074,0.0,0.0013011965781522,0.004862039002664,0.0,0
G39_G86,0.0175647832322497,0.5906366084239077,8.318998094086764,0.0188752798633561,9500.0,0.990636,0.264183330543068,1.92492745440562,0.0,0.532735593337894,0.0103529828545522,2.3512227051142602e-35,0
G90_G32,0.0019910660111927,0.0,1.1072531938845076,0.0039343377178784,2849.0,0.499549,0.261127478703845,1.6476215679345434,0.0,0.0015689769744881,0.0014502164502164,0.0,0
G2_G97,0.0050219405953947,0.0,0.487426310547975,0.004660166043787,141.0,0.415889,0.278015691308546,0.9175443887434064,0.0,0.005440964143439,0.0140874111916407,0.0,0
G86_G41,0.0117110048489027,0.1934000275162641,14.498934466771258,0.0300870510704164,7689.0,1.0,0.387075961784378,1.8102697316932568,0.0,1.3092122223111,0.0392206915928743,0.0,0
G98_G36,0.0058090897573424,0.0,1.2267025483802438,0.0066777718898331,1256.0,0.465021,0.12757858665295,0.3872754036527861,0.0,0.217660634613516,0.0186768871489373,1.6555493945198102e-35,0
G75_G44,0.0035628380636043,0.0,0.5400302173122835,0.0041532517527402,4132.0,0.410954,0.13291014550348,0.1239717885670565,0.0,0.10984572953645,0.017067695008195,0.0128394350429704,0
G64_G65,0.0549075906025469,0.3927160518091944,19.898958572087658,0.0376449736812531,5426.0,0.749367,0.619060995615961,1.889823939208816,0.0,1.72614175041915,0.0314056233291992,0.0053125488512085,0
G28_G89,0.0031930594374445,0.0,0.3013387340448505,0.0014476786624013,6769.0,0.988441,0.138374093173126,0.1014430759778195,0.0,0.406489159522471,0.0568933853333423,0.0169370745576618,0
G56_G30,0.0040869610191504,0.0,1.100022485864122,0.0047673904939028,2294.0,0.297433,0.178830381449688,1.2361414322911803,0.0,0.0339599242564766,0.0557670476345109,0.0,0
G46_G70,0.0052004629296335,0.0,0.5225379223826981,0.0039723082624179,9242.0,0.744664,0.152084569572323,1.5738547981690174,0.0,0.380026644695679,0.0191067465748875,1.06714605947874e-35,0
G97_G90,0.0067995973445699,0.0,0.2076289326634273,0.0059041312512556,231.0,0.486359,0.161555066063328,0.223401724589693,0.0,0.0006370914511709,0.0016964285714285,0.0093168653269695,0
G97_G33,0.0004639187564895,0.0,0.5233773828669461,0.0017440423318374,4359.0,0.488982,0.253118687367247,0.5625291446360633,0.0,0.0635575775112124,0.0036453380047556,0.0,0
G50_G39,0.0155901803378538,0.0,6.78946641774184,0.0190092273279984,9725.0,0.80105,0.325775129702696,0.9730882271842732,0.0,0.651546223910813,0.0150012837054929,8.63136088230724e-36,0
G58_G93,0.0046449798868937,0.0,0.4207277154001786,0.0051782948827129,4617.0,0.943028,0.199610343462895,0.7953122865880438,0.0,0.456061393310916,0.0349607284475778,1.53953846767471e-36,0
G11_G57,0.0047217228769108,0.0,0.5747146633655397,0.0031291378993467,9276.0,0.465837,0.250009053832566,0.6670153762146646,0.0,0.127019478830694,0.0026785260832053,0.0,0
G8_G80,0.0085618075125802,0.0,1.0185118824910315,0.0146133315357457,9153.0,0.916106,0.111956872490467,0.1380825138834105,0.0,0.272031832826936,0.0420197247989321,0.0,0
G24_G33,0.0020261014081325,0.0,1.092711138021022,0.004221706086444,8769.0,0.475542,0.166378220101792,0.7779098231504386,0.0,0.857512863573397,0.0063853642532297,0.0239842799224345,0
G26_G43,0.0068968935253966,0.0,0.2501067409285323,0.0084601477014597,3524.0,0.498466,0.208367836434272,0.2450793477654471,0.0,0.001232031586021,0.0,0.0164440674319602,0
G47_G53,0.0096103288204365,0.0,0.0,0.0111272926772801,4743.0,0.508219,0.146698457316817,1.1635964745685785,0.0,0.0517575079465511,0.0300026091800407,0.0,0
G47_G31,0.0666085031915812,0.0,15.771407142298088,0.0604948736862872,5164.0,0.448168,0.366937277352389,1.7993813098175635,0.0,0.0782273325643042,0.0219579619993726,0.0,0
G90_G48,0.0025295888701342,0.0,0.8734257744931826,0.0046352692121951,2313.0,0.499915,0.269747476936723,1.0232765320019794,0.0,0.0016486723488132,0.0036564525320506,0.0,0
G66_G71,0.0046882436386313,0.0,1.4378207643679106,0.0142635529385944,960.0,0.251747,0.18291228056306,0.8650446684017439,0.243845978249029,0.0862759428535057,0.0341562209001636,0.0,0
G30_G40,0.0120222254384853,0.0,0.5075713635150523,0.0145450068187446,3446.0,0.518819,0.155902303753338,1.5557564346057866,0.0,0.0380912323675136,0.0112739232597642,0.0,0
G14_G40,0.0094250006069563,0.0,0.1291989445763314,0.0086881913690951,8951.0,0.591627,0.199260622890482,0.5146076462550403,0.0,0.311859783235914,0.0231916948162416,0.0,0
G54_G90,0.0027971545897157,0.0,0.1663411898276396,0.0025678086544084,274.0,0.36968,0.205745689219392,0.7290827347564391,0.0,0.0066144039623214,0.0031553948615223,0.012700617162334,0
G42_G7,0.0089966556194828,0.0,0.4251889925762351,0.0148877266276561,7696.0,0.428242,0.177804761872431,1.3092613425650064,0.0,0.606537473652661,0.0071167578983504,0.0,0
G66_G88,0.0056343361516236,0.0,0.4214819146395321,0.0045043794796089,9807.0,0.26687,0.151814669946315,0.5282287215127393,0.0,0.483871551534575,0.0809575189493232,0.0,0
G73_G100,0.0047057529866369,0.0,1.5097464491089223,0.0043548146320611,13.0,0.49449,0.21016610449216,0.8562560011742923,0.0,0.0126357368744347,0.0142430496601463,0.0,0
G38_G5,0.0036025871900175,0.0,0.4908856054076204,0.0058739892530289,7439.0,0.324721,0.244547966045652,1.2880806002744862,0.0,0.147982483296626,0.0515873666052949,0.0,0
G20_G46,0.0093310013778481,0.0,0.2153924200893141,0.0086613974456147,7610.0,0.839116,0.237302973917704,0.1456100452140714,0.0,0.325301243428482,0.0078529730091203,0.0,0
G81_G39,0.0605085480568845,0.0,28.82099436692933,0.0761837265627674,2895.0,0.49875,0.310345038722486,1.7819234189140052,0.0,0.0062642844234119,0.0008080808080808,0.0,0
G15_G22,0.0196313342619833,0.0,10.745701933654342,0.0266411036091301,2611.0,0.307756,0.570865624514603,1.786934673079044,0.0,0.0173703184242685,0.02291466919703,0.0,0
G8_G15,0.0072443698162374,0.0,0.093797960320318,0.0012045830791751,9283.0,0.94642,0.115827329646609,0.6163402911446082,0.0,2.51455494129122,0.0305141787312425,0.0,0
G60_G83,0.0098477867813118,0.0,0.0,0.0067052622927737,5864.0,0.353673,0.184914985901932,0.356968794007346,0.0,0.270676914273374,0.0612572511114137,0.0,0
G67_G6,0.0004790917396379,0.0,1.7228026665903278,0.00209380222633,7322.0,0.476974,0.252811696099481,1.4182179881669268,0.0,0.0725267217409399,0.007200648053031,0.0,0
G30_G23,0.0057995604054743,0.0,0.1869513412833952,0.0046106959576079,3564.0,0.473697,0.132934600940943,0.2268102228124523,0.0,0.0482317840721262,0.0169795553928103,0.0,0
G64_G19,0.0082572094427611,0.0,0.8033734168025157,0.0089428454994471,1798.0,0.344683,0.142914418355272,1.1781557514659495,0.0,0.0178681805762591,0.0225523768373636,0.0143852718969185,0
G37_G82,0.0069477290026553,0.0,10.479316250213255,0.0258934085126823,486.0,0.474926,0.342701842175277,1.8727958430812204,0.0,0.0023756688262038,0.0280951415540464,1.24383316605307e-35,0
G47_G85,0.0053122116829404,0.0,1.5449869109095526,0.0071744493726919,5191.0,0.279548,0.252544853297795,1.1080396824660916,0.0,0.565497831558693,0.0697881574804823,0.0,0
