Gene1	Gene2	corVal	pValue
G10	G80	0.179496369531384	0.00145401514956756
G77	G67	0.178468733202119	0.00154986013271329
G67	G77	0.178468733202119	0.0015498601327133
G3	G95	0.176834689688485	0.00171424500894257
G95	G3	0.176834689688485	0.00171424500894259
G78	G26	0.175648502590108	0.0018434084174285
G26	G78	0.175648502590108	0.00184340841742854
G49	G82	0.175638544883563	0.00184452940122556
G82	G49	0.175638544883563	0.00184452940122558
G42	G7	0.173997485104527	0.00203802033141839
G7	G42	0.173997485104527	0.00203802033141839
G70	G15	0.172265700019187	0.00226215668186585
G15	G70	0.172265700019187	0.00226215668186587
G73	G88	0.170851345865014	0.00246163722854841
G88	G73	0.170851345865014	0.00246163722854842
G92	G97	0.170574727175598	0.00250247583075493
G97	G92	0.170574727175598	0.00250247583075494
G61	G12	0.170542235733144	0.00250731296636196
G12	G61	0.170542235733144	0.00250731296636198
G85	G23	0.170252122435235	0.00255088212422877
G23	G85	0.170252122435235	0.00255088212422881
G49	G7	0.170246657886509	0.00255170936047209
G7	G49	0.170246657886509	0.0025517093604721
G42	G20	0.170097098347769	0.00257444503509253
G20	G42	0.170097098347769	0.00257444503509257
G95	G66	0.170080911687694	0.00257691671433596
G66	G95	0.170080911687694	0.00257691671433597
G22	G36	0.169923441642975	0.00260107509059092
G36	G22	0.169923441642974	0.00260107509059101
G90	G18	0.169651941367595	0.00264321188666239
G18	G90	0.169651941367595	0.0026432118866624
G22	G66	0.169414768166589	0.00268052823016588
G66	G22	0.169414768166589	0.00268052823016588
G32	G69	0.169326664948324	0.0026945118109361
G69	G32	0.169326664948324	0.00269451181093613
G87	G78	0.168386521636714	0.0028479145917586
G78	G87	0.168386521636713	0.00284791459175864
G8	G1	0.166619237898879	0.00315793128838687
G1	G8	0.166619237898879	0.00315793128838693
G35	G61	0.166027507930225	0.00326838156994051
G61	G35	0.166027507930224	0.00326838156994057
G5	G70	0.164993145519063	0.00346989424080755
G70	G5	0.164993145519063	0.00346989424080756
G93	G18	0.164852003272478	0.00349824694773818
G18	G93	0.164852003272478	0.00349824694773819
G73	G54	0.163859386442737	0.00370364321609063
G54	G73	0.163859386442737	0.00370364321609066
G20	G49	0.163785556658353	0.0037193478569338
G49	G20	0.163785556658352	0.00371934785693385
G31	G13	0.163508477669765	0.00377882520861332
G13	G31	0.163508477669765	0.00377882520861332
G17	G31	0.162411250467023	0.0040228946165179
G31	G17	0.162411250467023	0.00402289461651792
G29	G56	0.161843972198437	0.00415458734427792
G56	G29	0.161843972198437	0.00415458734427793
G52	G75	0.161302115507708	0.00428400034660928
G75	G52	0.161302115507708	0.00428400034660929
G48	G49	0.161084930010579	0.00433688454840856
G49	G48	0.161084930010579	0.0043368845484086
G29	G34	0.16053913826597	0.00447239311194732
G34	G29	0.16053913826597	0.00447239311194735
G62	G42	0.160444880662223	0.00449617814049975
G42	G62	0.160444880662223	0.00449617814049975
G90	G3	0.160228339952217	0.00455125268540974
G3	G90	0.160228339952217	0.00455125268540976
G80	G91	0.160105017854041	0.00458288926980204
G91	G80	0.160105017854041	0.00458288926980207
G17	G36	0.159987958558975	0.0046131024391292
G36	G17	0.159987958558975	0.00461310243912922
G97	G44	0.159301425071569	0.00479393917162233
G44	G97	0.159301425071569	0.00479393917162239
G63	G11	0.158875506281497	0.00490931273088173
G11	G63	0.158875506281497	0.00490931273088177
G45	G67	0.158829236761681	0.00492199561152495
G67	G45	0.158829236761681	0.00492199561152512
G24	G35	0.158402697331418	0.00504031023841489
G35	G24	0.158402697331418	0.0050403102384149
G94	G56	0.158369715772157	0.00504956446467977
G56	G94	0.158369715772157	0.00504956446467983
G48	G47	0.15758124914925	0.0052753987573166
G47	G48	0.15758124914925	0.0052753987573166
G58	G63	0.157385888473207	0.00533273962685591
G63	G58	0.157385888473207	0.00533273962685593
G31	G29	0.157336525417228	0.00534731668403495
G29	G31	0.157336525417228	0.00534731668403497
G82	G61	0.157118617371024	0.0054120944347721
G61	G82	0.157118617371024	0.00541209443477216
G61	G69	0.156064411693242	0.00573554324609379
G69	G61	0.156064411693242	0.00573554324609391
G77	G3	0.155953903018009	0.00577043436345702
G3	G77	0.155953903018009	0.00577043436345702
G19	G42	0.15420519190836	0.00634849230205459
G42	G19	0.15420519190836	0.00634849230205465
G98	G97	0.152937024093978	0.00679959235716168
G97	G98	0.152937024093977	0.00679959235716174
G99	G79	0.152626030926403	0.00691450252496557
G79	G99	0.152626030926403	0.00691450252496564
G73	G15	0.152450796070905	0.00698001267888284
G15	G73	0.152450796070905	0.00698001267888287
G6	G34	0.151231838119064	0.00745126769729537
G34	G6	0.151231838119064	0.00745126769729539
G87	G19	0.151219889380283	0.00745602438616244
G19	G87	0.151219889380283	0.00745602438616244
G49	G61	0.151158053795961	0.00748068392292676
G61	G49	0.151158053795961	0.0074806839229268
G45	G13	0.151004185613926	0.00754236149785994
G13	G45	0.151004185613926	0.00754236149786009
G81	G53	0.150985556245947	0.00754985973125888
G53	G81	0.150985556245947	0.00754985973125897
G50	G10	0.150663962464593	0.00768035236306099
G10	G50	0.150663962464593	0.00768035236306102
G75	G36	0.150647329832617	0.00768715574585926
G36	G75	0.150647329832617	0.0076871557458594
G11	G36	0.150489202408693	0.00775210485901596
G36	G11	0.150489202408693	0.00775210485901605
G57	G43	0.149532843078216	0.00815545201781122
G43	G57	0.149532843078215	0.00815545201781131
G8	G39	0.149308816597523	0.00825259644712406
G39	G8	0.149308816597523	0.0082525964471241
G13	G35	0.14898512508078	0.008394778553791
G35	G13	0.14898512508078	0.00839477855379103
G30	G21	0.14861218261219	0.00856129420399464
G21	G30	0.14861218261219	0.00856129420399467
G10	G45	0.148436393880341	0.00864079651419456
G45	G10	0.148436393880341	0.00864079651419461
G39	G7	0.147850282820267	0.00891063740361973
G7	G39	0.147850282820267	0.00891063740361977
G35	G14	0.147712346099623	0.0089752210235217
G14	G35	0.147712346099623	0.00897522102352173
G100	G63	0.147523449839367	0.00906433933920349
G63	G100	0.147523449839367	0.0090643393392035
G18	G17	0.147412349658321	0.00911712109154862
G17	G18	0.14741234965832	0.00911712109154865
G29	G57	0.147095293263794	0.00926925355767823
G57	G29	0.147095293263794	0.00926925355767828
G90	G82	0.146999784413157	0.0093155210730464
G82	G90	0.146999784413157	0.0093155210730464
G71	G37	0.145906914183463	0.00985972312921495
G37	G71	0.145906914183463	0.00985972312921495
G69	G38	0.145379057324742	0.0101325291828591
G38	G69	0.145379057324742	0.0101325291828591
G28	G48	0.145229440126076	0.0102110609021289
G48	G28	0.145229440126076	0.0102110609021289
G80	G15	0.145018975148675	0.0103224433130745
G15	G80	0.145018975148675	0.0103224433130745
G41	G79	0.144853748361862	0.0104106373315661
G79	G41	0.144853748361862	0.0104106373315661
G11	G1	0.144407743244798	0.010652044077646
G1	G11	0.144407743244798	0.010652044077646
G99	G76	0.143853678034053	0.0109588307015169
G76	G99	0.143853678034053	0.010958830701517
G80	G75	0.143786756925524	0.010996408854581
G75	G80	0.143786756925524	0.0109964088545811
G55	G68	0.143664019083751	0.011065625941177
G68	G55	0.14366401908375	0.0110656259411771
G88	G4	0.143424214642318	0.011201974166968
G4	G88	0.143424214642318	0.0112019741669681
G58	G70	0.143183657889925	0.0113402398531304
G70	G58	0.143183657889925	0.0113402398531304
G84	G57	0.142584890818791	0.0116909630349738
G57	G84	0.142584890818791	0.0116909630349741
G80	G79	0.142282131768893	0.0118719202334875
G79	G80	0.142282131768893	0.0118719202334877
G30	G5	0.142220900362993	0.0119088169029032
G5	G30	0.142220900362993	0.0119088169029033
G98	G9	0.142002774641984	0.0120410780968491
G9	G98	0.142002774641984	0.0120410780968491
G73	G18	0.141020087514311	0.0126531340932665
G18	G73	0.141020087514311	0.0126531340932665
G57	G22	0.140583980276169	0.0129334274148157
G22	G57	0.140583980276169	0.0129334274148157
G51	G67	0.140354868421783	0.0130828603006016
G67	G51	0.140354868421783	0.0130828603006017
G62	G87	0.140328886228989	0.0130999021429297
G87	G62	0.140328886228989	0.0130999021429299
G92	G27	0.140128683163487	0.0132318728050775
G27	G92	0.140128683163487	0.0132318728050776
G65	G22	0.139818350494206	0.0134387513132598
G22	G65	0.139818350494206	0.01343875131326
G4	G75	0.139811189783825	0.0134435582792609
G75	G4	0.139811189783825	0.013443558279261
G98	G53	0.139540963994472	0.0136260688567202
G53	G98	0.139540963994472	0.0136260688567205
G56	G49	0.13922873949479	0.0138396545979778
G49	G56	0.13922873949479	0.0138396545979779
G5	G53	0.138294528334851	0.0144963963451022
G53	G5	0.138294528334851	0.0144963963451023
G79	G72	0.138274042860284	0.0145110987610469
G72	G79	0.138274042860284	0.0145110987610469
G36	G12	0.138070526329647	0.0146578746552316
G12	G36	0.138070526329646	0.0146578746552325
G64	G98	0.137978900225479	0.0147243793545803
G98	G64	0.137978900225479	0.0147243793545804
G26	G66	0.137751140200513	0.0148908415535214
G66	G26	0.137751140200513	0.0148908415535215
G56	G34	0.137596642554895	0.015004695883642
G34	G56	0.137596642554895	0.015004695883642
G47	G1	0.137522431097881	0.0150596555141789
G1	G47	0.137522431097881	0.0150596555141789
G17	G8	0.137390761547637	0.0151576019077724
G8	G17	0.137390761547637	0.0151576019077724
G61	G31	0.136810897635419	0.0155956243131846
G31	G61	0.136810897635419	0.0155956243131848
G18	G83	0.136751423091775	0.015641171300238
G83	G18	0.136751423091774	0.0156411713002381
G97	G12	0.136616712758774	0.0157447664616615
G12	G97	0.136616712758774	0.0157447664616616
G68	G14	0.13655906063886	0.015789285396455
G14	G68	0.136559060638859	0.015789285396455
G35	G64	0.136512848160168	0.0158250501620608
G64	G35	0.136512848160168	0.0158250501620609
G40	G3	0.136367024080566	0.0159383716237133
G3	G40	0.136367024080566	0.0159383716237134
G60	G51	0.136172236621713	0.0160908504193024
G51	G60	0.136172236621713	0.0160908504193024
G54	G10	0.134832018955014	0.0171749866555639
G10	G54	0.134832018955014	0.0171749866555639
G100	G19	0.134821336838857	0.0171838777867485
G19	G100	0.134821336838857	0.0171838777867485
G31	G82	0.13469880098843	0.0172861567911204
G82	G31	0.134698800988429	0.0172861567911207
G10	G43	0.134180895627142	0.0177243363986289
G43	G10	0.134180895627142	0.0177243363986289
G94	G18	0.133836909173063	0.0180206955751307
G18	G94	0.133836909173063	0.0180206955751308
G51	G42	0.133736125604993	0.0181083390707381
G42	G51	0.133736125604992	0.0181083390707386
G72	G23	0.133260445559711	0.0185270330473549
G23	G72	0.133260445559711	0.018527033047355
G69	G67	0.132757853821918	0.0189785498303344
G67	G69	0.132757853821918	0.0189785498303345
G45	G57	0.132510569546223	0.0192041976489663
G57	G45	0.132510569546223	0.0192041976489663
G86	G52	0.131306636404744	0.0203364378635167
G52	G86	0.131306636404744	0.020336437863517
G66	G86	0.131126054447619	0.0205111697127162
G86	G66	0.131126054447619	0.0205111697127165
G16	G76	0.131002846383134	0.0206311327745181
G76	G16	0.131002846383134	0.0206311327745182
G97	G43	0.13081282728521	0.0208173406779218
G43	G97	0.13081282728521	0.020817340677922
G72	G73	0.130698791301654	0.0209297879906343
G73	G72	0.130698791301654	0.0209297879906346
G31	G57	0.130678137969597	0.0209502098382702
G57	G31	0.130678137969597	0.0209502098382702
G7	G28	0.130328655534453	0.0212984046109845
G28	G7	0.130328655534453	0.0212984046109846
G49	G95	0.130305508024205	0.0213216429201809
G95	G49	0.130305508024205	0.021321642920181
G99	G59	0.129969306537353	0.021661648808831
G59	G99	0.129969306537353	0.021661648808831
G41	G66	0.129904385223824	0.0217278430282954
G66	G41	0.129904385223824	0.0217278430282955
G11	G80	0.129841091205535	0.0217925466384472
G80	G11	0.129841091205535	0.0217925466384472
G81	G84	0.129325095127917	0.022326287805961
G84	G81	0.129325095127917	0.022326287805961
G79	G62	0.129229775187738	0.0224261138589397
G62	G79	0.129229775187738	0.0224261138589397
G17	G41	0.129068232595552	0.0225961749946893
G41	G17	0.129068232595552	0.0225961749946893
G88	G75	0.129056330849034	0.0226087483487205
G75	G88	0.129056330849034	0.0226087483487205
G54	G35	0.129004475763315	0.0226636002209333
G35	G54	0.129004475763315	0.0226636002209334
G45	G64	0.128197243585666	0.0235324406988141
G64	G45	0.128197243585666	0.0235324406988142
G91	G38	0.12810148261653	0.0236373944436059
G38	G91	0.12810148261653	0.0236373944436062
G98	G20	0.128069903224171	0.0236720938729125
G20	G98	0.128069903224171	0.0236720938729126
G74	G79	0.127515589036052	0.0242883743468822
G79	G74	0.127515589036052	0.0242883743468823
G26	G95	0.127491004908585	0.0243160242871483
G95	G26	0.127491004908585	0.0243160242871483
G69	G51	0.127454863449163	0.0243567221342919
G51	G69	0.127454863449163	0.0243567221342919
G45	G72	0.127355824556011	0.0244685481696282
G72	G45	0.127355824556011	0.0244685481696284
G50	G51	0.127329690994577	0.024498129619921
G51	G50	0.127329690994576	0.0244981296199212
G81	G82	0.127218792750248	0.0246240023895286
G82	G81	0.127218792750248	0.0246240023895289
G31	G55	0.126991297449786	0.0248839622902663
G55	G31	0.126991297449786	0.0248839622902664
G99	G47	0.126311019074827	0.0256754771546121
G47	G99	0.126311019074827	0.0256754771546123
G84	G35	0.126298340143681	0.0256904326784738
G35	G84	0.126298340143681	0.0256904326784738
G98	G52	0.126221435870008	0.0257813064316674
G52	G98	0.126221435870008	0.0257813064316675
G60	G44	0.126187342930552	0.0258216806946676
G44	G60	0.126187342930552	0.0258216806946677
G25	G70	0.125875403097591	0.0261936259983064
G70	G25	0.125875403097591	0.0261936259983064
G21	G31	0.125852780812997	0.0262207782702072
G31	G21	0.125852780812997	0.0262207782702076
G28	G69	0.125771794193663	0.0263181805548337
G69	G28	0.125771794193663	0.0263181805548338
G73	G47	0.125755061416324	0.0263383437374015
G47	G73	0.125755061416324	0.0263383437374016
G65	G72	0.125413871210372	0.0267523881045015
G72	G65	0.125413871210372	0.0267523881045016
G85	G99	0.125237431961154	0.026968688001042
G99	G85	0.125237431961154	0.0269686880010424
G12	G11	0.124932222252902	0.027346397859159
G11	G12	0.124932222252902	0.0273463978591592
G14	G58	0.124568300770511	0.0278026947244549
G58	G14	0.124568300770511	0.027802694724455
G21	G68	0.124550440046355	0.0278252562870294
G68	G21	0.124550440046355	0.0278252562870295
G8	G67	0.124433613302857	0.0279732189287211
G67	G8	0.124433613302857	0.0279732189287212
G31	G27	0.124307707945049	0.0281334349276965
G27	G31	0.124307707945049	0.0281334349276965
G23	G37	0.124228359884671	0.0282348100004738
G37	G23	0.124228359884671	0.0282348100004738
G85	G34	0.124066313381747	0.0284428139992781
G34	G85	0.124066313381747	0.0284428139992782
G71	G55	0.124060174980092	0.0284507190486823
G55	G71	0.124060174980092	0.0284507190486823
G89	G47	0.12404558341354	0.0284695176656455
G47	G89	0.12404558341354	0.0284695176656456
G59	G60	0.124044516187202	0.0284708930131799
G60	G59	0.124044516187202	0.0284708930131801
G82	G97	0.123974501854713	0.0285612458551316
G97	G82	0.123974501854713	0.0285612458551316
G19	G17	0.123550167399577	0.0291141205822725
G17	G19	0.123550167399577	0.0291141205822726
G19	G70	0.123294711319496	0.0294513601799196
G70	G19	0.123294711319496	0.0294513601799202
G88	G66	0.122846896091176	0.0300506134496272
G66	G88	0.122846896091176	0.0300506134496276
G2	G45	0.122836955955321	0.0300640325005251
G45	G2	0.122836955955321	0.0300640325005252
G71	G2	0.122664876588044	0.0302971509629034
G2	G71	0.122664876588044	0.0302971509629035
G56	G61	0.122653257056209	0.030312947667192
G61	G56	0.122653257056209	0.030312947667192
G4	G59	0.122637352522706	0.0303345812289748
G59	G4	0.122637352522706	0.0303345812289749
G72	G8	0.122250423065313	0.0308649695147296
G8	G72	0.122250423065313	0.0308649695147297
G43	G16	0.122240390436614	0.0308788265812841
G16	G43	0.122240390436614	0.0308788265812842
G50	G100	0.12207774931615	0.0311042090485072
G100	G50	0.12207774931615	0.0311042090485073
G75	G82	0.122053968475161	0.0311372811666798
G82	G75	0.122053968475161	0.03113728116668
G10	G18	0.121910975500313	0.0313367759519751
G18	G10	0.121910975500312	0.0313367759519753
G12	G64	0.121882796007544	0.0313762186560725
G64	G12	0.121882796007544	0.0313762186560726
G58	G48	0.121824940904632	0.0314573310259607
G48	G58	0.121824940904632	0.0314573310259607
G72	G21	0.121572150790571	0.0318138436321926
G21	G72	0.121572150790571	0.0318138436321928
G31	G86	0.121385436305658	0.0320793774930079
G86	G31	0.121385436305658	0.032079377493008
G42	G58	0.121318208774997	0.0321754460822023
G58	G42	0.121318208774997	0.0321754460822024
G85	G75	0.121299206724319	0.032202644574232
G75	G85	0.121299206724319	0.0322026445742322
G56	G16	0.121294414034369	0.0322095076628817
G16	G56	0.121294414034369	0.0322095076628818
G68	G38	0.121069660314734	0.0325327567147812
G38	G68	0.121069660314733	0.0325327567147816
G10	G79	0.120906559626452	0.0327690619769727
G79	G10	0.120906559626452	0.0327690619769729
G38	G55	0.120696555946463	0.033075474403328
G55	G38	0.120696555946463	0.0330754744033282
G20	G65	0.120332250521649	0.0336128152685381
G65	G20	0.120332250521649	0.0336128152685382
G47	G9	0.120151275105335	0.0338825000642213
G9	G47	0.120151275105334	0.0338825000642217
G17	G11	0.120138611608873	0.0339014395982276
G11	G17	0.120138611608873	0.0339014395982279
G58	G5	0.119895632975666	0.0342665868555417
G5	G58	0.119895632975666	0.034266586855542
G44	G23	0.11982339085967	0.0343757949553717
G23	G44	0.11982339085967	0.0343757949553718
G52	G95	0.119649405400882	0.0346400232951315
G95	G52	0.119649405400882	0.0346400232951315
G85	G35	0.119585236685174	0.034737909885314
G35	G85	0.119585236685173	0.0347379098853146
G86	G85	0.119485755144281	0.0348901293658787
G85	G86	0.119485755144281	0.0348901293658789
G74	G47	0.119327160815895	0.0351339708893471
G47	G74	0.119327160815895	0.0351339708893472
G26	G51	0.118938179247763	0.0357381733018493
G51	G26	0.118938179247763	0.0357381733018495
G98	G72	0.11892750931572	0.0357548703445183
G72	G98	0.11892750931572	0.0357548703445183
G84	G32	0.118912168224195	0.0357788887418761
G32	G84	0.118912168224195	0.0357788887418763
G25	G38	0.118894046236367	0.0358072786213158
G38	G25	0.118894046236367	0.0358072786213162
G43	G78	0.118595750665148	0.0362773424451013
G78	G43	0.118595750665148	0.0362773424451014
G6	G10	0.118595745443296	0.0362773507194584
G10	G6	0.118595745443296	0.0362773507194586
G34	G17	0.118582150777372	0.0362988977614081
G17	G34	0.118582150777372	0.0362988977614081
G82	G25	0.118450833903115	0.0365075895474291
G25	G82	0.118450833903115	0.0365075895474292
G21	G84	0.118449426002556	0.0365098325160718
G84	G21	0.118449426002556	0.036509832516072
G75	G70	0.117615208580203	0.0378595581136506
G70	G75	0.117615208580203	0.0378595581136506
G64	G66	0.117581633458326	0.0379147537732348
G66	G64	0.117581633458326	0.0379147537732348
G4	G38	0.117507109895465	0.0380375098364332
G38	G4	0.117507109895465	0.0380375098364332
G56	G14	0.117400875922612	0.0382130810218035
G14	G56	0.117400875922612	0.0382130810218035
G34	G1	0.117388853432824	0.0382329935196049
G1	G34	0.117388853432824	0.0382329935196049
G12	G62	0.117275905087936	0.0384204955952662
G62	G12	0.117275905087936	0.0384204955952667
G80	G5	0.116893053918633	0.0390618519222084
G5	G80	0.116893053918633	0.0390618519222085
G9	G90	0.116667501306121	0.0394439189337091
G90	G9	0.116667501306121	0.0394439189337091
G99	G51	0.116361478386694	0.0399673394185655
G51	G99	0.116361478386694	0.0399673394185656
G64	G77	0.116354264315069	0.0399797487488188
G77	G64	0.116354264315069	0.0399797487488189
G76	G21	0.116299737257073	0.0400736490574845
G21	G76	0.116299737257072	0.0400736490574847
G60	G10	0.116219692464332	0.0402118303117017
G10	G60	0.116219692464332	0.0402118303117017
G47	G39	0.116048149164991	0.0405093201733411
G39	G47	0.116048149164991	0.0405093201733412
G91	G3	0.116011568817022	0.0405729973238572
G3	G91	0.116011568817022	0.0405729973238577
G60	G16	0.115938395570719	0.0407006268950553
G16	G60	0.115938395570719	0.0407006268950556
G22	G70	0.115765476406664	0.0410035806601391
G70	G22	0.115765476406664	0.0410035806601397
G81	G25	0.115697021248152	0.0411240381016187
G25	G81	0.115697021248152	0.0411240381016187
G41	G81	0.115603689191826	0.0412887508372057
G81	G41	0.115603689191826	0.0412887508372057
G26	G64	0.115565588694953	0.0413561503796217
G64	G26	0.115565588694953	0.0413561503796219
G34	G40	0.114633817671992	0.0430335379727943
G40	G34	0.114633817671992	0.0430335379727947
G62	G50	0.114064128264293	0.044087019595938
G50	G62	0.114064128264293	0.0440870195959381
G90	G38	0.113577459504493	0.0450040572896651
G38	G90	0.113577459504493	0.0450040572896652
G100	G77	0.113495266184862	0.0451605045594503
G77	G100	0.113495266184862	0.0451605045594504
G48	G75	0.113454272479262	0.0452387026101933
G75	G48	0.113454272479262	0.0452387026101938
G38	G22	0.113234290066432	0.0456602756098237
G22	G38	0.113234290066432	0.0456602756098237
G59	G34	0.113185430450637	0.0457543556198583
G34	G59	0.113185430450637	0.0457543556198584
G33	G10	0.112915545843568	0.0462769558308329
G10	G33	0.112915545843568	0.0462769558308329
G34	G38	0.112718333496657	0.0466619894324401
G38	G34	0.112718333496657	0.0466619894324403
G54	G49	0.1126315561289	0.0468322599695082
G49	G54	0.1126315561289	0.0468322599695083
G86	G53	0.112583796538915	0.0469261933840282
G53	G86	0.112583796538915	0.0469261933840283
G67	G80	0.112537543763651	0.0470173135063736
G80	G67	0.112537543763651	0.0470173135063738
G75	G28	0.112478680918157	0.0471334902147219
G28	G75	0.112478680918157	0.0471334902147223
G71	G29	0.112429649584239	0.047230445967554
G29	G71	0.112429649584239	0.0472304459675541
G75	G77	0.112385876885713	0.0473171441443473
G77	G75	0.112385876885713	0.0473171441443473
G92	G29	0.112311180724531	0.0474653982698973
G29	G92	0.112311180724531	0.0474653982698974
G31	G84	0.111884892360312	0.0483189366064788
G84	G31	0.111884892360312	0.048318936606479
G87	G7	0.111785132073898	0.0485205241751552
G7	G87	0.111785132073898	0.0485205241751559
G98	G88	0.111722700078866	0.0486470389446417
G88	G98	0.111722700078865	0.0486470389446423
G89	G68	0.111713406766094	0.0486658948457199
G68	G89	0.111713406766094	0.0486658948457201
G68	G36	0.111683462765153	0.0487266920252647
G36	G68	0.111683462765153	0.0487266920252653
G66	G89	0.111612159520017	0.0488717189767228
G89	G66	0.111612159520017	0.0488717189767229
G88	G13	0.111595863606107	0.0489049145601533
G13	G88	0.111595863606107	0.0489049145601534
G36	G56	0.11113849034397	0.0498443176429465
G56	G36	0.11113849034397	0.0498443176429471
G85	G2	0.111092692756132	0.0499392055733372
G2	G85	0.111092692756132	0.0499392055733374
G61	G44	0.110844525553897	0.0504560075037163
G44	G61	0.110844525553896	0.0504560075037171
G6	G28	0.110793400532358	0.0505630262146235
G28	G6	0.110793400532358	0.0505630262146237
G8	G63	0.110503842816814	0.0511727274293821
G63	G8	0.110503842816813	0.0511727274293823
G38	G98	0.110485303907175	0.0512119712625531
G98	G38	0.110485303907175	0.0512119712625532
G95	G83	0.110301935035708	0.0516014853824368
G83	G95	0.110301935035708	0.051601485382437
G99	G58	0.110085654310405	0.0520640793539407
G58	G99	0.110085654310405	0.0520640793539412
G64	G50	0.109520196267099	0.0532898474294286
