isTs	is1stLast	prevCol	del.t	condName
TRUE	m	TS_7_16	25	TS_7_17
TRUE	m	TS_7_17	25	TS_7_18
TRUE	m	TS_7_18	25	TS_7_19
TRUE	m	TS_7_19	25	TS_7_20
TRUE	m	TS_7_20	25	TS_7_21
TRUE	m	TS_7_21	25	TS_7_22
TRUE	m	TS_7_22	25	TS_7_23
TRUE	m	TS_7_23	25	TS_7_24
TRUE	m	TS_7_24	25	TS_7_25
TRUE	m	TS_7_25	25	TS_7_26
TRUE	m	TS_7_26	25	TS_7_27
TRUE	m	TS_7_27	25	TS_7_28
TRUE	m	TS_7_28	25	TS_7_29
TRUE	m	TS_7_29	25	TS_7_30
TRUE	m	TS_7_30	25	TS_7_31
TRUE	m	TS_7_31	25	TS_7_32
TRUE	m	TS_7_32	25	TS_7_33
TRUE	m	TS_7_33	25	TS_7_34
TRUE	m	TS_7_34	25	TS_7_35
TRUE	m	TS_7_35	25	TS_7_36
TRUE	m	TS_7_36	25	TS_7_37
TRUE	m	TS_7_37	25	TS_7_38
TRUE	m	TS_7_38	25	TS_7_39
TRUE	m	TS_7_39	25	TS_7_40
TRUE	f	NA	NA	TS_8_0
TRUE	m	TS_8_0	25	TS_8_1
TRUE	m	TS_8_1	25	TS_8_2
TRUE	m	TS_8_2	25	TS_8_3
TRUE	m	TS_8_3	25	TS_8_4
TRUE	m	TS_8_4	25	TS_8_5
TRUE	m	TS_8_5	25	TS_8_6
TRUE	m	TS_8_6	25	TS_8_7
TRUE	m	TS_8_7	25	TS_8_8
TRUE	m	TS_8_8	25	TS_8_9
TRUE	l	TS_8_9	25	TS_8_10
TRUE	m	TS_8_10	25	TS_8_11
TRUE	m	TS_8_11	25	TS_8_12
TRUE	m	TS_8_12	25	TS_8_13
TRUE	m	TS_8_13	25	TS_8_14
TRUE	m	TS_8_14	25	TS_8_15
TRUE	m	TS_8_15	25	TS_8_16
TRUE	m	TS_8_16	25	TS_8_17
TRUE	m	TS_8_17	25	TS_8_18
TRUE	m	TS_8_18	25	TS_8_19
TRUE	m	TS_8_19	25	TS_8_20
TRUE	m	TS_8_20	25	TS_8_21
TRUE	m	TS_8_21	25	TS_8_22
TRUE	m	TS_8_22	25	TS_8_23
TRUE	m	TS_8_23	25	TS_8_24
TRUE	m	TS_8_24	25	TS_8_25
TRUE	m	TS_8_25	25	TS_8_26
TRUE	m	TS_8_26	25	TS_8_27
TRUE	m	TS_8_27	25	TS_8_28
TRUE	m	TS_8_28	25	TS_8_29
TRUE	m	TS_8_29	25	TS_8_30
TRUE	m	TS_8_30	25	TS_8_31
TRUE	m	TS_8_31	25	TS_8_32
TRUE	m	TS_8_32	25	TS_8_33
TRUE	m	TS_8_33	25	TS_8_34
TRUE	m	TS_8_34	25	TS_8_35
TRUE	m	TS_8_35	25	TS_8_36
TRUE	m	TS_8_36	25	TS_8_37
TRUE	m	TS_8_37	25	TS_8_38
TRUE	m	TS_8_38	25	TS_8_39
TRUE	m	TS_8_39	25	TS_8_40
TRUE	f	NA	NA	TS_9_0
TRUE	m	TS_9_0	25	TS_9_1
TRUE	m	TS_9_1	25	TS_9_2
TRUE	m	TS_9_2	25	TS_9_3
TRUE	m	TS_9_3	25	TS_9_4
TRUE	m	TS_9_4	25	TS_9_5
TRUE	m	TS_9_5	25	TS_9_6
TRUE	m	TS_9_6	25	TS_9_7
TRUE	m	TS_9_7	25	TS_9_8
TRUE	m	TS_9_8	25	TS_9_9
TRUE	l	TS_9_9	25	TS_9_10
TRUE	m	TS_9_10	25	TS_9_11
TRUE	m	TS_9_11	25	TS_9_12
TRUE	m	TS_9_12	25	TS_9_13
TRUE	m	TS_9_13	25	TS_9_14
TRUE	m	TS_9_14	25	TS_9_15
TRUE	m	TS_9_15	25	TS_9_16
TRUE	m	TS_9_16	25	TS_9_17
TRUE	m	TS_9_17	25	TS_9_18
TRUE	m	TS_9_18	25	TS_9_19
TRUE	m	TS_9_19	25	TS_9_20
TRUE	m	TS_9_20	25	TS_9_21
TRUE	m	TS_9_21	25	TS_9_22
TRUE	m	TS_9_22	25	TS_9_23
TRUE	m	TS_9_23	25	TS_9_24
TRUE	m	TS_9_24	25	TS_9_25
TRUE	m	TS_9_25	25	TS_9_26
TRUE	m	TS_9_26	25	TS_9_27
TRUE	m	TS_9_27	25	TS_9_28
TRUE	m	TS_9_28	25	TS_9_29
TRUE	m	TS_9_29	25	TS_9_30
TRUE	m	TS_9_30	25	TS_9_31
TRUE	m	TS_9_31	25	TS_9_32
TRUE	m	TS_9_32	25	TS_9_33
TRUE	m	TS_9_33	25	TS_9_34
TRUE	m	TS_9_34	25	TS_9_35
TRUE	m	TS_9_35	25	TS_9_36
TRUE	m	TS_9_36	25	TS_9_37
TRUE	m	TS_9_37	25	TS_9_38
TRUE	m	TS_9_38	25	TS_9_39
TRUE	m	TS_9_39	25	TS_9_40
