,TS_0_0,TS_0_1,TS_0_2,TS_0_3,TS_0_4,TS_0_5,TS_0_6,TS_0_7,TS_0_8,TS_0_9,TS_0_10,TS_0_11,TS_0_12,TS_0_13,TS_0_14,TS_0_15,TS_0_16,TS_0_17,TS_0_18,TS_0_19,TS_0_20,TS_1_0,TS_1_1,TS_1_2,TS_1_3,TS_1_4,TS_1_5,TS_1_6,TS_1_7,TS_1_8,TS_1_9,TS_1_10,TS_1_11,TS_1_12,TS_1_13,TS_1_14,TS_1_15,TS_1_16,TS_1_17,TS_1_18,TS_1_19,TS_1_20,TS_2_0,TS_2_1,TS_2_2,TS_2_3,TS_2_4,TS_2_5,TS_2_6,TS_2_7,TS_2_8,TS_2_9,TS_2_10,TS_2_11,TS_2_12,TS_2_13,TS_2_14,TS_2_15,TS_2_16,TS_2_17,TS_2_18,TS_2_19,TS_2_20,TS_3_0,TS_3_1,TS_3_2,TS_3_3,TS_3_4,TS_3_5,TS_3_6,TS_3_7,TS_3_8,TS_3_9,TS_3_10,TS_3_11,TS_3_12,TS_3_13,TS_3_14,TS_3_15,TS_3_16,TS_3_17,TS_3_18,TS_3_19,TS_3_20,TS_4_0,TS_4_1,TS_4_2,TS_4_3,TS_4_4,TS_4_5,TS_4_6,TS_4_7,TS_4_8,TS_4_9,TS_4_10,TS_4_11,TS_4_12,TS_4_13,TS_4_14,TS_4_15,TS_4_16,TS_4_17,TS_4_18,TS_4_19,TS_4_20,TS_5_0,TS_5_1,TS_5_2,TS_5_3,TS_5_4,TS_5_5,TS_5_6,TS_5_7,TS_5_8,TS_5_9,TS_5_10,TS_5_11,TS_5_12,TS_5_13,TS_5_14,TS_5_15,TS_5_16,TS_5_17,TS_5_18,TS_5_19,TS_5_20,TS_6_0,TS_6_1,TS_6_2,TS_6_3,TS_6_4,TS_6_5,TS_6_6,TS_6_7,TS_6_8,TS_6_9,TS_6_10,TS_6_11,TS_6_12,TS_6_13,TS_6_14,TS_6_15,TS_6_16,TS_6_17,TS_6_18,TS_6_19,TS_6_20,TS_7_0,TS_7_1,TS_7_2,TS_7_3,TS_7_4,TS_7_5,TS_7_6,TS_7_7,TS_7_8,TS_7_9,TS_7_10,TS_7_11,TS_7_12,TS_7_13,TS_7_14,TS_7_15,TS_7_16,TS_7_17,TS_7_18,TS_7_19,TS_7_20,TS_8_0,TS_8_1,TS_8_2,TS_8_3,TS_8_4,TS_8_5,TS_8_6,TS_8_7,TS_8_8,TS_8_9,TS_8_10,TS_8_11,TS_8_12,TS_8_13,TS_8_14,TS_8_15,TS_8_16,TS_8_17,TS_8_18,TS_8_19,TS_8_20,TS_9_0,TS_9_1,TS_9_2,TS_9_3,TS_9_4,TS_9_5,TS_9_6,TS_9_7,TS_9_8,TS_9_9,TS_9_10,TS_9_11,TS_9_12,TS_9_13,TS_9_14,TS_9_15,TS_9_16,TS_9_17,TS_9_18,TS_9_19,TS_9_20
G26,0.0122061,0.0069355,0.035156,0.0099179,0.0075869,0.0112178,0.0068552,0.0182264,0.0185328,0.0117364,0.0034319,0.008913,0.015202,0.0182884,0.0093387,0.0024756,0.0149803,0.006885,0.0122635,0.0043077,0.0117035,0.0190149,0.0032946,3.27e-05,0.0003672,9e-06,0.0001213,0.0003136,3.34e-05,0.0006142,0.0008705,0.0008443,0.0113622,0.0201254,0.0107091,0.0101832,0.0134552,0.0220594,0.029735,0.0050458,0.0033689,0.017296,0.007506,0.0017186,0.0004389,0.0,0.0007359,0.0,0.0,0.0003646,1e-07,0.000337,0.0001098,0.0017488,0.0092792,0.0249905,0.0091525,0.0011188,0.0309732,0.0122944,0.013283,0.0104697,0.0009808,0.0146694,0.0134895,0.0058615,0.0035591,0.0071241,0.0019866,0.0105272,0.0364365,0.00657,0.0088632,0.0471335,0.0072744,0.0071829,0.0069402,0.0198474,0.020793,0.0092183,0.0184537,0.0144523,0.0119836,0.003492,0.0223039,0.0010423,0.0003055,4e-07,4.7e-06,0.0004582,0.0002097,0.0002481,0.0003151,0.0005321,0.0015272,0.005337,0.0043726,0.0067405,0.0193939,0.0043175,0.0185185,0.0170699,0.0086479,0.006782,0.007009,0.0114709,0.0027079,0.0009468,0.0003165,1.48e-05,0.0002345,0.0001779,0.0003565,0.0003047,0.0,6e-07,0.0012376,0.0147004,0.0106168,0.0177777,0.0114029,0.0096033,0.0076067,0.0072229,0.0229139,0.0177351,0.0126195,0.0149374,0.0060718,0.0179494,0.0246906,0.0084992,0.0033039,0.0166069,0.0265374,0.0146065,0.0096832,0.0123925,0.0108158,0.0235677,0.0039309,0.0236742,0.0176192,0.0113588,0.0117575,0.0045115,0.0225934,0.0148187,0.0010056,0.0033351,1.5e-06,1.59e-05,0.0002652,0.0001743,0.0002701,0.0001969,0.0016284,0.0019647,0.0039681,0.0122688,0.0060195,0.0122451,0.007762,0.0061675,0.009421,0.0076726,0.0040644,0.0197081,0.0116908,0.0073919,0.003525,0.0102551,0.0054913,0.017171,0.0081205,0.0107284,0.0121619,0.0249731,0.0385426,0.012074,0.008918,0.0174275,0.0122229,0.0127861,0.0055769,0.0298923,0.0232455,0.025666,0.0083567,0.017792,0.0068652,0.0045817,0.0059943,0.0032123,0.0089966,0.0114343,0.0062115,0.0317321,0.0075958,0.0181904,0.0027221,0.0269554,0.0155967,0.0154477,0.0063724,0.0090033,0.0152638,0.0063536,0.0024228,0.0059069
G27,0.6555588,0.5466015,0.4727824,0.1796389,0.1087767,0.0567279,0.0322673,0.0514307,0.0534678,0.0913831,0.0762893,0.2147442,0.4250477,0.3903776,0.6147041,0.4715179,0.4722261,0.4798401,0.5330878,0.5158627,0.5373012,0.5573863,0.5011345,0.3744673,0.1520268,0.1094892,0.0545988,0.0602109,0.0443317,0.0398287,0.0294829,0.0304906,0.1906343,0.468154,0.4493904,0.5176116,0.5178808,0.5087246,0.4637912,0.3537866,0.4498251,0.5434538,0.5102419,0.5338156,0.6539343,0.5746355,0.6872193,0.5752026,0.7264347,0.6321426,0.856639,0.7108657,0.6059899,0.5525682,0.4134325,0.5434456,0.5193541,0.4009549,0.5211259,0.506021,0.4834506,0.4531659,0.5057825,0.5305437,0.4690801,0.3787832,0.4163021,0.5152184,0.4446706,0.4897724,0.4888287,0.5895403,0.5219337,0.4119246,0.4827734,0.4968943,0.4934185,0.545342,0.4797001,0.5522239,0.4207627,0.413569,0.4595141,0.4783069,0.5867761,0.4041797,0.5083946,0.3923239,0.4288554,0.4569746,0.4817714,0.5452227,0.4767263,0.4699715,0.4887764,0.4540564,0.4881058,0.5001955,0.5460932,0.4237798,0.501895,0.5172441,0.40094,0.5291171,0.5268098,0.6765982,0.5476758,0.4990722,0.494427,0.5747675,0.5944656,0.5470169,0.5039787,0.4339049,0.4902585,0.5675429,0.4207225,0.4041527,0.4741274,0.5730965,0.4969427,0.4234139,0.4548592,0.4924492,0.4540543,0.3995223,0.4999778,0.5799347,0.626666,0.4525043,0.4988047,0.4883343,0.4665681,0.5284179,0.4819196,0.4940922,0.5272089,0.4682179,0.505412,0.5713119,0.4348034,0.3229124,0.4610084,0.4122972,0.5096751,0.5801431,0.4314744,0.4623652,0.3933544,0.5313253,0.4311885,0.5614411,0.465618,0.4932689,0.4645485,0.4166657,0.4494085,0.4133262,0.5634641,0.4343811,0.4600395,0.4852787,0.5754801,0.5426268,0.566185,0.5490561,0.5097934,0.4988128,0.6010684,0.4791009,0.5294571,0.5029129,0.5886725,0.4956637,0.5469984,0.5025169,0.5675991,0.3863637,0.4559015,0.495872,0.5289392,0.3899704,0.4945973,0.4375332,0.4683564,0.5480783,0.4459278,0.4142178,0.5436147,0.5769614,0.4912593,0.450702,0.4710553,0.5023171,0.5404993,0.4602315,0.4357743,0.4149837,0.4849238,0.4775579,0.538871,0.4670935,0.4837928,0.4635937,0.5529977,0.4952204,0.4587912,0.4948832,0.514608,0.4983125
G28,0.5778053,0.6922639,0.5800455,0.681288,0.7106894,0.760447,0.7894813,0.7517259,0.7316021,0.6732085,0.6599456,0.687582,0.7276194,0.9165239,0.6996429,0.7893187,0.8013758,0.6453733,0.6943418,0.7545735,0.7149176,0.680797,0.6638558,0.7354729,0.7713249,0.6817273,0.6411418,0.6739752,0.7156668,0.698946,0.5633724,0.6339554,0.686423,0.6590805,0.8368345,0.8598424,0.6044716,0.7592937,0.696252,0.6828616,0.8292637,0.7618093,0.6779559,0.6686139,0.75146,0.6723751,0.6111506,0.7124024,0.7092729,0.6279397,0.7634425,0.6648418,0.6773645,0.8170885,0.8030629,0.6876209,0.670043,0.706413,0.6525166,0.5646638,0.6921975,0.6705244,0.7126001,0.7070763,0.7426392,0.6370084,0.5745336,0.5685605,0.6376794,0.7226492,0.703518,0.6425632,0.8076271,0.6815041,0.6102377,0.7428514,0.6186509,0.6090211,0.8032499,0.7427118,0.7563613,0.7321221,0.566842,0.7238236,0.6884739,0.7714835,0.6946665,0.7451426,0.6562361,0.8622523,0.6454558,0.7739683,0.6490538,0.6684606,0.5640182,0.6302621,0.6082046,0.6211325,0.6802565,0.6248158,0.7783,0.6484502,0.6358169,0.6800449,0.6729315,0.5493439,0.7782402,0.7090464,0.6228157,0.7167736,0.6785545,0.6984948,0.7175377,0.8318527,0.6766463,0.7716036,0.6590235,0.7238852,0.6192644,0.6515168,0.6301049,0.6945243,0.8096799,0.6038825,0.6353773,0.7353722,0.6572422,0.6937439,0.856422,0.6957475,0.8066739,0.6687006,0.6793834,0.6456369,0.6620788,0.7958214,0.7253809,0.7384386,0.7163755,0.6964433,0.6714904,0.6434053,0.7234911,0.7235234,0.88994,0.7036432,0.7104044,0.6575836,0.6986706,0.6936034,0.7857844,0.8302985,0.867827,0.6366977,0.5697223,0.6389494,0.7406855,0.6065572,0.7378913,0.81007,0.7300498,0.6461684,0.7484156,0.7916044,0.6985207,0.7163811,0.6220974,0.7136593,0.8243948,0.8100356,0.7552743,0.7312785,0.6901214,0.7564704,0.7709786,0.6420239,0.7893305,0.6932539,0.653095,0.762631,0.7756465,0.6088182,0.8255012,0.6805867,0.6100296,0.6056898,0.783696,0.6158746,0.7330386,0.6734237,0.5774093,0.7996799,0.6982709,0.6602387,0.6338049,0.7406187,0.8534436,0.661141,0.6817958,0.7001439,0.6147433,0.698449,0.6676188,0.6721152,0.8259714,0.783468,0.6591576,0.764587,0.706197,0.8499872
G29,0.0494528,0.0188898,0.0176328,0.035869,0.0652545,0.0550519,0.0472243,0.039943,0.0179218,0.0426461,0.0622676,0.0502703,0.018037,0.0266893,0.0509744,0.0240088,0.0330275,0.0277371,0.0479304,0.0649662,0.0406074,0.0373662,0.0295034,0.0127247,0.046725,0.0287124,0.0318705,0.0252815,0.0361716,0.0517402,0.0348335,0.0379949,0.074861,0.0341958,0.0280301,0.0679833,0.0373842,0.059754,0.0405478,0.0343044,0.0218093,0.0908191,0.0303322,0.0316631,0.0425718,0.0279718,0.0366733,0.0393676,0.0392239,0.0343591,0.0447517,0.0471332,0.0439181,0.0388916,0.0300215,0.0297742,0.04507,0.043874,0.0448253,0.0324761,0.0532917,0.0593659,0.0199346,0.0331399,0.0010589,0.0014802,2.42e-05,5.8e-06,0.0004838,0.0015141,0.0002143,0.0014531,0.0009949,0.0003774,0.0366754,0.0312797,0.0444113,0.018858,0.072855,0.0278216,0.0329631,0.0168339,0.0420295,0.0586056,0.048419,0.0456646,0.0276582,0.0528649,0.0221325,0.0314894,0.0397644,0.0255021,0.0182255,0.0157377,0.0300762,0.0738099,0.0420856,0.0427121,0.0542972,0.0194062,0.0441418,0.0246214,0.0557103,0.0206856,0.0541693,0.0213322,0.0011798,4.73e-05,0.0002209,0.0002869,2.97e-05,0.0003913,0.0007753,0.0,2.8e-06,8.65e-05,0.0303913,0.0340485,0.0217302,0.0819754,0.0451227,0.0482991,0.0330242,0.0399505,0.0340635,0.0716909,0.0249114,0.0071681,0.0001106,0.0004368,0.0,1.84e-05,8.52e-05,0.0,0.000173,5.17e-05,4.65e-05,0.0334116,0.0436771,0.037928,0.0244021,0.0580905,0.0374089,0.0419398,0.0433415,0.0320297,0.0586854,0.0457989,0.0039326,3.9e-06,0.0002734,0.000386,0.0004007,0.0006134,2.44e-05,0.0020675,0.0003122,0.0072366,0.034433,0.0152131,0.0286782,0.0457309,0.0264848,0.0265206,0.0241774,0.0330375,0.0590609,0.0535861,0.0206769,0.069075,0.0224625,0.0363483,0.0419301,0.0827516,0.0410692,0.0642983,0.0372541,0.028504,0.0494966,0.066949,0.0197947,0.0409155,0.0418273,0.0230982,0.0307916,0.0351423,0.022813,0.041074,0.0577792,0.022479,0.0267902,0.0521741,0.0701151,0.0509757,0.0640013,0.025453,0.0323873,0.015995,0.0427317,0.0198377,0.0353453,0.044554,0.0460783,0.0136305,0.0361964,0.0243425,0.0624252,0.015405,0.0374781,0.0327373
G30,0.075808,0.0382711,0.0463336,0.0391443,0.0459886,0.0922525,0.0725963,0.0463938,0.0679572,0.0787389,0.0516979,0.0705254,0.0767668,0.0820858,0.065279,0.0537474,0.0915703,0.0734965,0.0789866,0.0518249,0.0364342,0.0730041,0.063011,0.0410784,0.0508138,0.0561719,0.0704853,0.1092125,0.036553,0.0573586,0.0718351,0.0496503,0.0841435,0.0499462,0.0444527,0.0586065,0.1048841,0.0709363,0.140479,0.0284809,0.0389166,0.0595323,0.0839322,0.0396586,0.0597544,0.0597333,0.1467428,0.1035572,0.1309031,0.2105608,0.278125,0.2236696,0.1919974,0.1935875,0.1847232,0.106785,0.0772127,0.0657492,0.0390823,0.0550474,0.0638657,0.0892176,0.0525992,0.0648315,0.0416216,0.0724748,0.0816839,0.1205192,0.0573768,0.0498036,0.0542934,0.0546284,0.0477863,0.0891915,0.0393642,0.1008378,0.0693231,0.0345933,0.0569267,0.0627628,0.0663486,0.0349001,0.0635465,0.0787616,0.0734297,0.0852313,0.0462351,0.0604849,0.0907072,0.0657523,0.0892813,0.0408127,0.0489903,0.0488383,0.0488466,0.0728727,0.0651244,0.0830147,0.0880049,0.0706907,0.0365656,0.0570945,0.038439,0.0943499,0.0606302,0.1061884,0.0695794,0.056387,0.0478052,0.0558758,0.0326678,0.0553589,0.0498537,0.0607571,0.0426382,0.0458789,0.0788562,0.1078491,0.0621036,0.0582117,0.0733749,0.0646581,0.0591849,0.0657088,0.0491884,0.0587254,0.0868928,0.0379573,0.0063984,0.007417,0.0014846,0.0021708,0.001847,0.0131653,0.0040815,0.003388,0.0015841,0.0277901,0.0662051,0.0878552,0.0729692,0.0657791,0.0774833,0.0769504,0.0648501,0.0338548,0.0484148,0.1065551,0.0771063,0.0744664,0.0647003,0.0493013,0.0720523,0.0759676,0.1148197,0.0817183,0.0714848,0.1293126,0.0465966,0.066258,0.0595357,0.0285809,0.1093802,0.0649954,0.0525238,0.038074,0.080535,0.0694478,0.0944817,0.042524,0.0064848,0.005048,0.0220267,0.0143673,0.0108318,0.0088776,0.0266206,0.0018508,0.0237909,0.078676,0.0384516,0.0738917,0.0516097,0.0596664,0.0493465,0.0982567,0.0821806,0.0767948,0.0982307,0.0732148,0.0869737,0.1105567,0.0928374,0.0782765,0.0645136,0.0796295,0.0575585,0.0646007,0.04747,0.0967408,0.0490449,0.057115,0.047864,0.0809023,0.0555339,0.03832,0.0748905,0.0905863,0.1093288,0.1310486
G31,0.6540165,0.6463063,0.7620432,0.7326633,0.6830691,0.6181193,0.7301726,0.7057895,0.7116323,0.7124842,0.7240981,0.8853209,0.6872734,0.6414554,0.6401915,0.6050692,0.688326,0.6749921,0.7495277,0.5807158,0.7190075,0.7465334,0.6653575,0.7286805,0.7104813,0.7672669,0.815911,0.692167,0.7834102,0.747409,0.7116116,0.7569112,0.8370673,0.6045096,0.7214768,0.6741932,0.8154249,0.6933866,0.6617206,0.7085324,0.6274436,0.5834703,0.8055842,0.6079008,0.46035,0.4035233,0.4067259,0.3367034,0.3816958,0.3706619,0.3491079,0.3112284,0.2650823,0.5857764,0.6119417,0.5482432,0.7550552,0.6969241,0.6558098,0.5837176,0.5927141,0.8497437,0.7085202,0.7231843,0.7179099,0.8123851,0.621229,0.7108365,0.7723334,0.6223129,0.8523292,0.6393284,0.727249,0.6572006,0.7312672,0.579555,0.7233682,0.7453649,0.7999349,0.6370333,0.7543142,0.9233179,0.6959397,0.6894238,0.6641043,0.6342884,0.7790142,0.775971,0.5875201,0.7943463,0.7126039,0.721156,0.6358689,0.7275064,0.6626778,0.7346042,0.6708817,0.7380553,0.7558936,0.6693669,0.643611,0.6457558,0.6553923,0.6926632,0.7120255,0.7513416,0.6139061,0.6690329,0.7154413,0.598113,0.6233305,0.6707372,0.7014094,0.807085,0.6641069,0.6368482,0.7366514,0.6865122,0.7076532,0.6447436,0.8531392,0.7308981,0.8187301,0.7364642,0.7432368,0.653107,0.6362288,0.7510599,0.7283652,0.6650877,0.7699982,0.7259449,0.8404052,0.7726933,0.7716589,0.7046257,0.8660734,0.717333,0.6433611,0.6514323,0.7462814,0.5813653,0.7300963,0.6592778,0.715868,0.7217138,0.6982941,0.6035367,0.6451369,0.5660642,0.7269234,0.5872295,0.7083902,0.7186566,0.5454181,0.8100056,0.6630689,0.7238038,0.6532304,0.6842009,0.7996608,0.5961976,0.6311347,0.6602049,0.6262643,0.8813405,0.7348856,0.7264369,0.6762015,0.7685863,0.7276833,0.7569309,0.713006,0.610992,0.5930424,0.6130439,0.5491425,0.7174885,0.7278721,0.7223955,0.6470907,0.687692,0.5041589,0.5691423,0.6653113,0.6303154,0.6147525,0.6598307,0.7638727,0.6505397,0.6982951,0.7491516,0.696503,0.6732166,0.6755211,0.7975261,0.6724074,0.7364414,0.7554789,0.6577712,0.7057005,0.7159433,0.5777513,0.5881584,0.5894772,0.6388533,0.6601723,0.7046626,0.642171,0.6247569
G32,0.7205319,0.1518365,0.01555,0.0543881,0.0497742,0.0557491,0.0523295,0.0227057,0.0179304,0.0332416,0.0252751,0.6746673,0.569641,0.6736493,0.726244,0.6079799,0.7302811,0.6128688,0.7437799,0.7668771,0.6614653,0.626594,0.1478178,0.024624,0.1289121,0.0094604,0.012797,0.0046236,0.0134723,0.0162594,0.0053871,0.0088715,0.6318934,0.7428527,0.6114336,0.5886569,0.7005937,0.5828618,0.7011737,0.731149,0.7294395,0.7041768,0.5605112,0.75983,0.7140121,0.6877178,0.7860572,0.7920804,0.6111849,0.7031596,0.753578,0.6506072,0.5534863,0.7010539,0.7097153,0.816957,0.6370571,0.7922333,0.6677473,0.8039755,0.6063431,0.6639783,0.7645486,0.643916,0.6486753,0.7120897,0.7864373,0.6860164,0.6324092,0.671656,0.6422202,0.7512298,0.6509727,0.7233645,0.5845476,0.7719825,0.7756133,0.8123968,0.8639624,0.7448465,0.6395062,0.7250238,0.6528503,0.7761083,0.6718494,0.6519844,0.603144,0.5504031,0.5572063,0.507466,0.5876331,0.7525736,0.5567751,0.5216297,0.687342,0.6852943,0.5840742,0.6672727,0.7338874,0.7524045,0.7141405,0.6473245,0.6743871,0.7658218,0.7447489,0.6179216,0.2802591,0.1693385,0.1476765,0.1674227,0.1333513,0.1812351,0.1363969,0.1814715,0.1641714,0.1134786,0.7035534,0.6830258,0.6720886,0.6597171,0.7659266,0.6421145,0.6297308,0.6076715,0.6795399,0.5930913,0.6365688,0.845926,0.6556542,0.6281893,0.6759739,0.66953,0.7490859,0.723247,0.820268,0.7655211,0.7663816,0.6869833,0.6504275,0.7127253,0.6985214,0.6740283,0.6480601,0.681241,0.7168121,0.7709949,0.6762434,0.5441765,0.6281127,0.610194,0.7341164,0.7370411,0.7374184,0.6985377,0.8430405,0.6903841,0.5919821,0.7730421,0.6307651,0.6498767,0.7314753,0.6819593,0.6545926,0.7647123,0.8169065,0.7276693,0.6175402,0.6559658,0.7051481,0.7493019,0.5959796,0.5650463,0.6017394,0.7600555,0.6479358,0.6155735,0.8241746,0.6705034,0.7383334,0.6631925,0.7683429,0.6091033,0.7734333,0.7506042,0.6237824,0.749105,0.7234074,0.6408301,0.6828778,0.6832772,0.8058451,0.6654815,0.6644034,0.7401523,0.6733142,0.5437976,0.7242788,0.7066755,0.6675195,0.7487796,0.7913719,0.6121976,0.6533008,0.6800372,0.666823,0.678927,0.6550558,0.616156,0.6805482,0.6217079
G33,0.1215638,0.0475011,0.112827,0.2337589,0.2936137,0.3921878,0.3493149,0.5381069,0.4245977,0.3801327,0.3401299,0.16895,0.1069228,0.0826668,0.0782352,0.0749766,0.0527348,0.0665275,0.0986828,0.0871518,0.0545617,0.0732823,0.0815722,0.1037519,0.2704773,0.2884203,0.5481804,0.6975695,0.588678,0.5616755,0.6518939,0.6324632,0.319671,0.115835,0.0752486,0.0924633,0.0608691,0.0688333,0.0413009,0.067909,0.0978678,0.0329203,0.063845,0.0578726,0.0859862,0.0530177,0.0839055,0.0675841,0.0866595,0.055445,0.025061,0.0566144,0.0442194,0.0316983,0.059066,0.0359489,0.0483739,0.0522417,0.0378783,0.0698995,0.0465016,0.0560282,0.0642965,0.0617338,0.04686,0.0494837,0.0394586,0.0802845,0.1101423,0.0741583,0.048318,0.0373624,0.0380074,0.0345151,0.0394485,0.0447161,0.0542224,0.0483133,0.0300713,0.0575796,0.0326725,0.0429396,0.024574,0.0300324,0.0957983,0.0575582,0.0555994,0.0595081,0.0492209,0.0783891,0.0525752,0.0810932,0.0681961,0.1164421,0.0449093,0.0302015,0.0412712,0.067228,0.0463937,0.0580531,0.0894914,0.0808453,0.0513113,0.0417271,0.0571601,0.0965119,0.036732,0.0479854,0.0697201,0.0895835,0.1158989,0.1414362,0.0663486,0.1077282,0.1243437,0.1718761,0.1269553,0.0867141,0.0588313,0.0824377,0.0521781,0.0844314,0.069759,0.0481738,0.0651616,0.0454589,0.0976786,0.0726658,0.0893969,0.0598411,0.0333397,0.0613632,0.0385634,0.0344693,0.0541655,0.0646751,0.0599173,0.0469768,0.0368353,0.0457374,0.0574948,0.0722063,0.0652166,0.0662835,0.0670778,0.1032466,0.0545136,0.0600896,0.0554703,0.0438324,0.0538959,0.092941,0.0427465,0.0957446,0.0706792,0.0423364,0.0902502,0.0596465,0.0830276,0.0561564,0.0502822,0.0524611,0.0295688,0.0607377,0.040474,0.0972886,0.0508952,0.0297231,0.0766027,0.0384945,0.0152972,0.0190905,0.0252951,0.0207301,0.0313963,0.0412364,0.0358204,0.0316478,0.0346967,0.0543605,0.0631891,0.0262462,0.0426329,0.0469125,0.0422698,0.0672904,0.0513936,0.0538722,0.0835154,0.0856284,0.0607655,0.0525639,0.0715614,0.0486145,0.0730957,0.0957927,0.0806112,0.0418959,0.0675088,0.0813359,0.0518043,0.042227,0.053159,0.0768264,0.0939962,0.0462471,0.0639205,0.0482067,0.0414476,0.0421593
G34,0.8343764,0.6357438,0.602601,0.6591521,0.7291138,0.6485055,0.6982946,0.6633864,0.597902,0.5456737,0.6532397,0.7149159,0.7838297,0.602163,0.6778704,0.7254927,0.6179399,0.7023214,0.7843064,0.7984931,0.7056605,0.6840657,0.7377835,0.8032164,0.6481704,0.6794048,0.5925737,0.6383901,0.8299891,0.7865834,0.6280117,0.6618894,0.7058622,0.8146071,0.6619889,0.6711891,0.6475211,0.7014443,0.6464663,0.6875505,0.5404756,0.6019424,0.8161633,0.7102403,0.744889,0.6980652,0.6216341,0.6014336,0.6579776,0.821654,0.7104964,0.7762175,0.6323487,0.6689157,0.714034,0.66126,0.8137278,0.726159,0.6933519,0.7149625,0.8131924,0.728737,0.7249363,0.6975121,0.6171333,0.8075539,0.6890584,0.6924968,0.5606563,0.6710703,0.7815427,0.7143581,0.78363,0.6989712,0.7352142,0.7165875,0.7334872,0.7408857,0.7453371,0.6269765,0.6650667,0.5837357,0.8005087,0.8178618,0.7736299,0.6968378,0.707931,0.7830475,0.5715313,0.6868108,0.7703867,0.7526493,0.8572073,0.7402681,0.5425724,0.6561071,0.534798,0.5820612,0.7019141,0.7154364,0.6020555,0.6838563,0.6382042,0.7296441,0.7619847,0.7130458,0.7225686,0.7207352,0.5628947,0.5837495,0.7142565,0.74145,0.6643448,0.6768222,0.6745787,0.6192416,0.7544209,0.5809662,0.6712943,0.7931383,0.6322785,0.6392421,0.7119547,0.773856,0.886735,0.7321015,0.6390092,0.7268301,0.774902,0.6717012,0.6217631,0.8045971,0.6584335,0.5531003,0.6580885,0.6993007,0.5980348,0.5932595,0.6921638,0.8407418,0.6746255,0.6852391,0.650469,0.7916369,0.9242232,0.6594541,0.740633,0.699918,0.8257283,0.6183044,0.6684622,0.6271628,0.6483866,0.7583706,0.6781141,0.6305747,0.6059932,0.599771,0.6881739,0.7448,0.8115396,0.6793508,0.7672965,0.652761,0.6645425,0.7576019,0.6242687,0.6012621,0.8477004,0.7047325,0.726408,0.5712939,0.6365287,0.8025586,0.6957013,0.6471635,0.5772748,0.6489036,0.7059867,0.6949895,0.7712256,0.6985949,0.641765,0.6962311,0.6055613,0.6376906,0.8184666,0.6492605,0.6954397,0.7455099,0.7172391,0.7205397,0.7303397,0.7354412,0.6812301,0.7881592,0.6904333,0.8130415,0.7453491,0.7457049,0.6960875,0.6994397,0.8482023,0.715372,0.7586877,0.7566213,0.7848441,0.8236458,0.7759675,0.7530295
G35,0.6132783,0.6216927,0.6223592,0.7592438,0.6363281,0.7104593,0.6641275,0.5492537,0.7034696,0.586805,0.6088907,0.7343734,0.6282866,0.7518714,0.8110814,0.6723653,0.6892307,0.6652135,0.6234124,0.5835037,0.8003187,0.6698412,0.6118006,0.6420765,0.6613058,0.5692451,0.7031342,0.7034052,0.5924591,0.801028,0.807211,0.6747994,0.7810339,0.6578983,0.6089361,0.7239608,0.7442154,0.6804337,0.6681605,0.6249994,0.646034,0.7465027,0.7481106,0.709843,0.7058386,0.6525165,0.7312846,0.6917548,0.6892715,0.6840808,0.6459923,0.6860555,0.7315929,0.5816169,0.6405567,0.7143778,0.7337834,0.7122323,0.6815409,0.6610422,0.5565166,0.5696402,0.6847431,0.624605,0.7705879,0.678071,0.6547084,0.5472541,0.7026522,0.6309695,0.7351693,0.6847526,0.7768817,0.6639815,0.7296837,0.6537136,0.6309476,0.7050914,0.6465839,0.6270653,0.6232683,0.5821993,0.5915981,0.6757789,0.7521162,0.6716532,0.6038432,0.6996324,0.650086,0.8066486,0.6609272,0.670162,0.6499181,0.5993049,0.6577454,0.7679612,0.5935171,0.7112695,0.703698,0.6411613,0.700796,0.6779616,0.7448092,0.6219411,0.6686965,0.5799837,0.71362,0.9386432,0.7644483,0.7330977,0.7609099,0.6466337,0.7258708,0.8345071,0.8128332,0.6529191,0.7757173,0.5700291,0.6943573,0.698583,0.6244688,0.6544703,0.6084328,0.6694656,0.584404,0.6193331,0.5978932,0.6548608,0.8569196,0.7160937,0.6922124,0.7239929,0.7826935,0.7512749,0.6491481,0.7307693,0.6055937,0.6127218,0.6767313,0.8065465,0.6847411,0.6896236,0.6435359,0.6437118,0.6709779,0.7172828,0.6841525,0.6502316,0.6832066,0.6034774,0.7521484,0.7712349,0.674132,0.5733996,0.6832816,0.8559192,0.7243387,0.677993,0.6165465,0.7464267,0.6933574,0.6717417,0.5999886,0.614929,0.6096946,0.626906,0.7139117,0.678684,0.6790564,0.6300964,0.6835285,0.6596775,0.5633167,0.8103495,0.7737326,0.706289,0.6329125,0.6463473,0.8523425,0.726738,0.6985159,0.6533862,0.598833,0.6951495,0.6835483,0.7299225,0.5801364,0.6974767,0.6677725,0.6595206,0.5895649,0.6885592,0.7568865,0.6320668,0.7396778,0.6373922,0.6713936,0.6975934,0.613195,0.7688942,0.6405446,0.6065111,0.5930571,0.8726401,0.7570482,0.7713771,0.7123959,0.6646674,0.5500052,0.7641653
