Parent	Type	Child	Weight	Probability	Score
G36	-	G3	-0.014255	0.487154	-0.022154
G37	-	G3	-0.041258	0.498548	-0.065619
G38	+	G3	0.063173	0.558857	0.112629
G39	+	G3	0.096413	0.746552	0.229620
G40	-	G3	-0.023869	0.423262	-0.032230
G41	+	G3	0.015386	0.291254	0.014296
G42	+	G3	0.096410	0.851687	0.261948
G43	-	G3	-0.055668	0.542496	-0.096341
G44	-	G3	-0.039335	0.467274	-0.058635
G45	+	G3	0.174646	0.996974	0.555465
G46	+	G3	0.110078	0.894783	0.314219
G47	+	G3	0.031444	0.323073	0.032409
G48	+	G3	0.010018	0.333767	0.010667
G49	+	G3	0.038656	0.495202	0.061068
G50	-	G3	-0.122329	0.903219	-0.352480
G51	+	G3	0.065334	0.481453	0.100347
G52	-	G3	-0.025418	0.469825	-0.038097
G53	-	G3	-0.023701	0.427076	-0.032291
G54	+	G3	0.033037	0.454101	0.047859
G55	+	G3	0.074912	0.506300	0.120996
G56	+	G3	0.046856	0.397677	0.059445
G57	+	G3	0.016726	0.359119	0.019162
G58	+	G3	0.040676	0.375032	0.048665
G59	+	G3	0.012285	0.249462	0.009777
G60	-	G3	-0.029189	0.330206	-0.030748
G61	-	G3	-0.001690	0.421189	-0.002270
G62	+	G3	0.029311	0.346472	0.032398
G63	+	G3	0.026147	0.329971	0.027524
G64	-	G3	-0.046231	0.464464	-0.068501
G65	+	G3	0.089527	0.650631	0.185824
G66	+	G3	0.015517	0.277984	0.013761
G67	-	G3	-0.052193	0.516601	-0.086016
G68	-	G3	-0.033539	0.362699	-0.038807
G69	-	G3	-0.045413	0.522989	-0.075768
G70	+	G3	0.015231	0.365119	0.017741
G71	+	G3	0.002162	0.496608	0.003425
G72	-	G3	-0.049191	0.523373	-0.082132
G73	+	G3	0.020866	0.500015	0.033284
G74	+	G3	0.133376	0.969611	0.412561
G75	+	G3	0.015038	0.420347	0.020166
G76	+	G3	0.063374	0.642361	0.129869
G77	-	G3	-0.005270	0.356846	-0.005999
G78	+	G3	0.030574	0.505289	0.049284
G79	+	G3	0.022628	0.377672	0.027263
G80	-	G3	-0.039675	0.488666	-0.061850
G81	-	G3	-0.015632	0.501563	-0.025012
G82	+	G3	0.048923	0.517118	0.080708
G83	-	G3	-0.052980	0.554018	-0.093638
G84	-	G3	-0.003346	0.491688	-0.005249
G85	+	G3	0.011468	0.351090	0.012845
G86	-	G3	-0.026645	0.292450	-0.024859
G87	-	G3	-0.072615	0.667547	-0.154641
G88	-	G3	-0.073648	0.614134	-0.144290
G89	+	G3	0.126854	0.910731	0.368561
G90	+	G3	0.005152	0.499837	0.008215
G91	+	G3	0.036262	0.499540	0.057788
G92	-	G3	-0.004827	0.304278	-0.004686
G93	+	G3	0.060783	0.612428	0.118755
G94	-	G3	-0.025451	0.406959	-0.033042
G95	+	G3	0.021298	0.420317	0.028558
G96	+	G3	0.037239	0.478421	0.056836
G97	-	G3	-0.017140	0.491492	-0.026875
G98	+	G3	0.062382	0.624637	0.124309
G99	+	G3	0.010020	0.341500	0.010916
G100	+	G3	0.053785	0.510656	0.087620
G1	+	G4	0.007132	0.406712	0.009254
G2	+	G4	0.007623	0.418396	0.010175
G3	+	G4	0.038216	0.624163	0.076096
G4	-	G4	-0.002779	0.453137	-0.004018
G5	+	G4	0.013179	0.377062	0.015853
G6	+	G4	0.007500	0.406776	0.009733
G7	+	G4	0.013665	0.450363	0.019632
G8	+	G4	0.022691	0.552503	0.039995
G9	+	G4	0.005321	0.496445	0.008428
G10	-	G4	-0.000415	0.373788	-0.000494
G11	-	G4	-0.000852	0.457405	-0.001243
G12	+	G4	0.010901	0.418687	0.014561
G13	+	G4	0.038391	0.797521	0.097675
G14	-	G4	-0.022732	0.501302	-0.036354
G15	+	G4	0.017791	0.366235	0.020787
G16	+	G4	0.008930	0.406406	0.011578
G17	-	G4	-0.030527	0.583942	-0.056868
G18	-	G4	-0.009487	0.420286	-0.012720
G19	+	G4	0.010205	0.501871	0.016339
G20	+	G4	0.008959	0.300323	0.008584
G21	+	G4	0.006633	0.409298	0.008661
G22	+	G4	0.024701	0.514331	0.040530
G23	+	G4	0.000914	0.358236	0.001044
G24	+	G4	0.006364	0.398949	0.008099
G25	-	G4	-0.001520	0.494901	-0.002400
G26	+	G4	0.002431	0.498648	0.003867
G27	+	G4	0.006799	0.347803	0.007544
G28	-	G4	-0.015143	0.458314	-0.022141
G29	+	G4	0.003278	0.492003	0.005145
G30	-	G4	-0.006453	0.475047	-0.009779
G31	+	G4	0.007407	0.374704	0.008854
G32	+	G4	0.016095	0.297847	0.015294
G33	-	G4	-0.010835	0.373806	-0.012920
G34	-	G4	-0.018757	0.498667	-0.029839
G35	+	G4	0.037333	0.796698	0.094886
G36	-	G4	-0.005367	0.485628	-0.008315
G37	-	G4	-0.012643	0.485313	-0.019574
G38	+	G4	0.036510	0.712473	0.082983
G39	-	G4	-0.002482	0.254302	-0.002013
G40	+	G4	0.003994	0.387245	0.004934
G41	+	G4	0.017136	0.363020	0.019845
G42	-	G4	-0.003519	0.395677	-0.004442
G43	-	G4	-0.007224	0.374864	-0.008639
G44	-	G4	-0.008524	0.412901	-0.011228
G45	+	G4	0.033748	0.734258	0.079051
G46	+	G4	0.023044	0.541135	0.039780
G47	-	G4	-0.015139	0.329295	-0.015904
G48	-	G4	-0.005077	0.330742	-0.005357
G49	+	G4	0.021623	0.555706	0.038332
G50	-	G4	-0.023151	0.470746	-0.034767
G51	+	G4	0.011821	0.403269	0.015207
G52	-	G4	-0.009518	0.466711	-0.014172
G53	+	G4	0.003490	0.390755	0.004351
G54	+	G4	0.023413	0.568187	0.042439
G55	+	G4	0.037631	0.545636	0.065503
G56	+	G4	0.026677	0.454457	0.038676
G57	+	G4	0.035548	0.596681	0.067665
G58	-	G4	-0.009971	0.320882	-0.010207
G59	+	G4	0.004767	0.245114	0.003728
G60	+	G4	0.000738	0.297604	0.000700
G61	+	G4	0.020837	0.470999	0.031309
G62	+	G4	0.001302	0.307440	0.001277
G63	+	G4	0.011663	0.327470	0.012184
G64	+	G4	0.005738	0.356904	0.006533
G65	+	G4	0.030411	0.523904	0.050827
G66	-	G4	-0.010526	0.291533	-0.009789
G67	-	G4	-0.005574	0.475615	-0.008457
G68	-	G4	-0.009404	0.330687	-0.009920
G69	+	G4	0.005169	0.397638	0.006556
G70	+	G4	0.020525	0.461838	0.030241
G71	+	G4	0.003073	0.497072	0.004873
G72	-	G4	-0.010878	0.500398	-0.017365
G73	-	G4	-0.002085	0.494594	-0.003290
G74	+	G4	0.012587	0.448379	0.018005
G75	+	G4	0.013781	0.468169	0.020582
G76	+	G4	0.006548	0.401332	0.008384
G77	+	G4	0.014469	0.383542	0.017704
G78	+	G4	0.003897	0.493614	0.006136
G79	+	G4	0.014040	0.409831	0.018356
G80	-	G4	-0.007997	0.404373	-0.010316
G81	+	G4	0.000274	0.498545	0.000436
G82	+	G4	0.004600	0.484414	0.007109
G83	-	G4	-0.020037	0.512231	-0.032743
G84	-	G4	-0.006440	0.494076	-0.010150
G85	+	G4	0.014587	0.409603	0.019061
G86	-	G4	-0.006872	0.264942	-0.005808
G87	-	G4	-0.007336	0.395481	-0.009255
G88	-	G4	-0.003079	0.327741	-0.003219
G89	+	G4	0.036154	0.651111	0.075098
G90	-	G4	-0.000640	0.499525	-0.001019
G91	-	G4	-0.002670	0.478071	-0.004072
G92	-	G4	-0.010895	0.332497	-0.011556
G93	-	G4	-0.012426	0.429814	-0.017039
G94	-	G4	-0.001655	0.386140	-0.002039
G95	-	G4	-0.010302	0.422959	-0.013901
G96	+	G4	0.015969	0.473515	0.024123
G97	-	G4	-0.002792	0.487730	-0.004345
G98	+	G4	0.015882	0.470355	0.023832
G99	+	G4	0.003338	0.334948	0.003567
G100	+	G4	0.013043	0.477271	0.019859
G1	+	G5	0.045002	0.481813	0.069170
G2	+	G5	0.043562	0.476103	0.066164
G3	-	G5	-0.127969	0.965314	-0.394082
G4	+	G5	0.016266	0.464950	0.024127
G5	-	G5	-0.055246	0.630485	-0.111119
G6	+	G5	0.005404	0.404803	0.006979
G7	+	G5	0.065024	0.771686	0.160076
G8	+	G5	0.045070	0.589664	0.084783
G9	-	G5	-0.000778	0.494833	-0.001228
G10	+	G5	0.071964	0.812209	0.186465
G11	+	G5	0.013241	0.463992	0.019600
G12	+	G5	0.033839	0.499308	0.053902
G13	+	G5	0.007505	0.385806	0.009237
G14	+	G5	0.049155	0.584324	0.091629
G15	+	G5	0.032866	0.375968	0.039420
G16	-	G5	-0.021731	0.442686	-0.030690
G17	+	G5	0.018899	0.348343	0.021002
G18	+	G5	0.149513	0.998177	0.476102
G19	-	G5	-0.013597	0.499809	-0.021680
G20	+	G5	0.068217	0.711682	0.154879
G21	+	G5	0.115142	0.973751	0.357681
G22	-	G5	-0.011636	0.471053	-0.017485
G23	-	G5	-0.064149	0.735975	-0.150613
G24	+	G5	0.025038	0.457664	0.036556
G25	-	G5	-0.014682	0.500179	-0.023428
G26	+	G5	0.010792	0.500895	0.017246
G27	+	G5	0.022454	0.379548	0.027188
G28	+	G5	0.171031	0.999676	0.545442
G29	+	G5	0.023409	0.504376	0.037665
G30	+	G5	0.029702	0.496954	0.047088
G31	-	G5	-0.041052	0.550209	-0.072058
G32	+	G5	0.024860	0.290000	0.022999
G33	-	G5	-0.010084	0.370790	-0.011928
G34	+	G5	0.035134	0.518723	0.058140
G35	-	G5	-0.093734	0.932037	-0.278706
G36	+	G5	0.033063	0.512913	0.054100
G37	-	G5	-0.013876	0.480027	-0.021249
G38	-	G5	-0.006515	0.324721	-0.006749
G39	+	G5	0.043735	0.439080	0.061261
G40	-	G5	-0.021984	0.448526	-0.031456
G41	+	G5	0.080053	0.811062	0.207130
G42	+	G5	0.013830	0.420642	0.018559
G43	+	G5	0.057730	0.671881	0.123739
G44	+	G5	0.091538	0.839982	0.245293
G45	+	G5	0.126457	0.990753	0.399689
G46	-	G5	-0.016436	0.406551	-0.021317
G47	+	G5	0.032650	0.378804	0.039456
G48	-	G5	-0.053385	0.612839	-0.104370
G49	-	G5	-0.009834	0.412459	-0.012940
G50	+	G5	0.039507	0.466465	0.058791
G51	-	G5	-0.011894	0.396656	-0.015050
G52	+	G5	0.108705	0.690419	0.239429
G53	+	G5	0.027927	0.473571	0.042192
G54	-	G5	-0.072599	0.827906	-0.191745
G55	-	G5	-0.041916	0.441101	-0.058984
G56	+	G5	0.007619	0.315634	0.007672
G57	-	G5	-0.093931	0.797497	-0.238974
G58	+	G5	0.113158	0.923038	0.333210
G59	+	G5	0.079491	0.703656	0.178440
G60	+	G5	0.004546	0.304180	0.004412
G61	-	G5	-0.021606	0.447016	-0.030812
G62	-	G5	-0.011183	0.322515	-0.011506
G63	+	G5	0.078340	0.758783	0.189635
G64	-	G5	-0.155711	0.995784	-0.494650
G65	-	G5	-0.005546	0.329103	-0.005823
G66	-	G5	-0.017139	0.294392	-0.016096
G67	-	G5	-0.030597	0.500306	-0.048834
G68	+	G5	0.050424	0.490801	0.078951
G69	-	G5	-0.073217	0.837001	-0.195501
G70	+	G5	0.031083	0.441274	0.043757
G71	+	G5	0.020573	0.505820	0.033198
G72	-	G5	-0.012250	0.496471	-0.019402
G73	+	G5	0.021085	0.504439	0.033930
G74	+	G5	0.099675	0.956565	0.304169
G75	-	G5	-0.000093	0.409447	-0.000122
G76	+	G5	0.125787	0.990539	0.397485
G77	-	G5	-0.112481	0.771903	-0.276984
G78	-	G5	-0.014898	0.497979	-0.023667
G79	+	G5	0.037575	0.489307	0.058654
G80	+	G5	0.056614	0.703872	0.127124
G81	+	G5	0.001052	0.498578	0.001673
G82	+	G5	0.037562	0.518796	0.062166
G83	-	G5	-0.024421	0.458958	-0.035757
G84	+	G5	0.012843	0.495789	0.020313
G85	-	G5	-0.136937	0.991541	-0.433156
G86	+	G5	0.043459	0.438309	0.060767
G87	+	G5	0.108287	0.961627	0.332197
G88	+	G5	0.146996	0.995969	0.467052
G89	+	G5	0.004022	0.304183	0.003903
G90	+	G5	0.002893	0.499696	0.004611
G91	+	G5	0.043210	0.529775	0.073029
G92	+	G5	0.009402	0.326325	0.009788
G93	+	G5	0.065675	0.772182	0.161784
G94	+	G5	0.049201	0.514349	0.080731
G95	+	G5	0.068163	0.795425	0.172966
G96	+	G5	0.024161	0.451672	0.034814
G97	-	G5	-0.000753	0.487915	-0.001173
G98	-	G5	-0.022530	0.451052	-0.032420
G99	+	G5	0.130183	0.992349	0.412128
G100	+	G5	0.076834	0.613529	0.150385
G1	-	G6	-0.027838	0.461807	-0.041012
G2	-	G6	-0.028554	0.463767	-0.042245
G3	+	G6	0.095221	0.981464	0.298141
G4	-	G6	-0.015656	0.471648	-0.023557
G5	+	G6	0.044167	0.691123	0.097378
G6	-	G6	-0.004827	0.403486	-0.006214
G7	+	G6	0.019854	0.465724	0.029498
G8	+	G6	0.008283	0.384585	0.010163
G9	-	G6	-0.001329	0.494796	-0.002098
G10	-	G6	-0.015166	0.418812	-0.020263
G11	-	G6	-0.013428	0.467849	-0.020041
G12	-	G6	-0.007327	0.390187	-0.009121
G13	+	G6	0.056338	0.866361	0.155709
G14	-	G6	-0.019255	0.412303	-0.025327
G15	+	G6	0.008692	0.328911	0.009120
G16	+	G6	0.033773	0.612957	0.066041
G17	-	G6	-0.022121	0.404285	-0.028530
G18	-	G6	-0.034490	0.631693	-0.069505
G19	+	G6	0.004362	0.496271	0.006906
G20	-	G6	-0.025290	0.400547	-0.032316
G21	-	G6	-0.024413	0.510110	-0.039728
G22	+	G6	0.028130	0.509705	0.045741
G23	+	G6	0.041136	0.675175	0.088603
G24	-	G6	-0.024031	0.506921	-0.038862
G25	-	G6	-0.000135	0.494550	-0.000213
G26	+	G6	0.003029	0.498676	0.004818
G27	-	G6	-0.035802	0.539186	-0.061583
G28	-	G6	-0.037992	0.667293	-0.080876
G29	-	G6	-0.004244	0.492022	-0.006661
G30	-	G6	-0.008723	0.475878	-0.013243
G31	+	G6	0.055151	0.844815	0.148639
G32	+	G6	0.006535	0.233961	0.004878
G33	+	G6	0.031963	0.444695	0.045344
G34	+	G6	0.001974	0.375222	0.002363
G35	+	G6	0.098811	0.996634	0.314164
G36	-	G6	-0.013528	0.492880	-0.021270
G37	+	G6	0.017278	0.489489	0.026981
G38	-	G6	-0.041481	0.638024	-0.084430
G39	-	G6	-0.038656	0.541555	-0.066784
G40	+	G6	0.004932	0.384408	0.006048
G41	-	G6	-0.011120	0.303163	-0.010755
G42	-	G6	-0.006658	0.396609	-0.008424
G43	-	G6	-0.012182	0.383186	-0.014891
G44	-	G6	-0.038231	0.601234	-0.073328
G45	-	G6	-0.020613	0.463532	-0.030482
G46	+	G6	0.002352	0.363131	0.002725
G47	-	G6	-0.037600	0.549154	-0.065872
G48	-	G6	-0.058167	0.847305	-0.157229
G49	+	G6	0.010839	0.412871	0.014277
G50	-	G6	-0.030740	0.499108	-0.048945
G51	+	G6	0.038715	0.494078	0.061023
G52	-	G6	-0.027119	0.496908	-0.042990
G53	+	G6	0.008745	0.397993	0.011103
G54	+	G6	0.008768	0.392994	0.010992
G55	+	G6	0.050990	0.594858	0.096764
G56	+	G6	0.040040	0.522046	0.066684
G57	+	G6	0.038066	0.539658	0.065534
G58	-	G6	-0.058349	0.748610	-0.139348
G59	-	G6	-0.010989	0.268873	-0.009426
G60	-	G6	-0.001980	0.302721	-0.001912
G61	+	G6	0.026886	0.476723	0.040889
G62	-	G6	-0.014769	0.339381	-0.015990
G63	+	G6	0.008921	0.302443	0.008607
G64	+	G6	0.021478	0.431605	0.029573
G65	+	G6	0.031644	0.468060	0.047250
G66	-	G6	-0.011724	0.288317	-0.010784
G67	+	G6	0.008706	0.476974	0.013248
G68	+	G6	0.019419	0.367497	0.022767
G69	+	G6	0.053876	0.852073	0.146448
G70	+	G6	0.001039	0.350879	0.001163
G71	-	G6	-0.008898	0.499911	-0.014191
G72	-	G6	-0.001335	0.492861	-0.002098
G73	-	G6	-0.010034	0.498691	-0.015963
G74	-	G6	-0.034856	0.641258	-0.071305
G75	+	G6	0.033569	0.631637	0.067642
G76	-	G6	-0.006483	0.391969	-0.008107
G77	+	G6	0.058648	0.626941	0.117298
G78	+	G6	0.008475	0.495660	0.013401
G79	-	G6	-0.002388	0.340950	-0.002597
G80	-	G6	-0.006012	0.385883	-0.007401
G81	-	G6	-0.001709	0.498660	-0.002719
G82	-	G6	-0.015229	0.494705	-0.024035
G83	+	G6	0.009191	0.403095	0.011819
G84	-	G6	-0.006505	0.493411	-0.010240
