SourceGENES,TargetGENES,Interaction,Edges
G70,G32,0.154081081591062,repression
G8,G12,0.154026949049873,activation
G99,G60,0.153815721511439,repression
G83,G10,0.153725379335533,repression
G2,G12,0.153287045308493,activation
G19,G77,0.153027619392548,repression
G84,G18,0.152833948380595,repression
G59,G88,0.152556894277205,repression
G84,G68,0.152525173535412,activation
G70,G34,0.152434375630301,activation
G83,G95,0.152204314438369,repression
G99,G63,0.152189213475254,repression
G59,G14,0.151715631231558,repression
G70,G57,0.151693316939859,activation
G83,G37,0.151685980830195,activation
G4,G88,0.151624312044429,activation
G2,G62,0.151296564326069,repression
G2,G66,0.151217047750286,repression
G89,G99,0.151022264998262,activation
G50,G54,0.150673355487413,activation
G8,G32,0.150356511355015,repression
G8,G79,0.150231653244324,repression
G70,G30,0.149437129212942,activation
G2,G73,0.14904554750379,repression
G2,G15,0.148979825232669,activation
G26,G6,0.148431927761907,repression
G99,G82,0.147959503365284,repression
G26,G81,0.147868964457575,repression
G99,G30,0.147369980188652,activation
G84,G47,0.147054181869869,activation
G5,G22,0.147022546718725,activation
G4,G31,0.146654953257992,activation
G50,G4,0.146603216099192,activation
G70,G14,0.14633733183187,repression
G77,G36,0.145861270510423,repression
G4,G63,0.145703362229803,activation
G99,G66,0.145553060015679,activation
G4,G12,0.145242535955248,repression
G2,G79,0.144348896032631,repression
G2,G63,0.144027329109712,repression
G26,G82,0.143966771530599,repression
G50,G78,0.143932567997383,repression
G99,G15,0.143860102257106,activation
G4,G32,0.143644511533102,repression
G89,G56,0.143626013480609,activation
G89,G16,0.14294149336064,repression
G70,G85,0.142487950748162,repression
G81,G100,0.142281428147407,activation
G99,G37,0.141964328623194,activation
G77,G76,0.141959541460736,repression
G89,G5,0.141889368662912,repression
G84,G9,0.141800169381376,repression
G46,G13,0.141434072494955,activation
G8,G88,0.14131086964045,activation
G83,G85,0.141274351875465,activation
G2,G11,0.141026586757777,activation
G83,G34,0.139372816151814,activation
G99,G14,0.13927984499966,activation
G84,G7,0.138288373746237,activation
G2,G95,0.138245417517071,activation
G26,G53,0.138039847543121,activation
G4,G15,0.137996687888418,repression
G8,G73,0.137585271838712,activation
G6,G43,0.137503750560891,activation
G4,G68,0.137380061417982,activation
G59,G98,0.136787536805129,activation
G8,G95,0.136555932120662,activation
G2,G94,0.135995583887515,repression
G83,G79,0.135732945971279,activation
G8,G68,0.135315261604421,repression
G84,G72,0.135134782452981,repression
G2,G38,0.135055353987865,repression
G2,G34,0.134834433550013,activation
G67,G87,0.134785576431809,repression
G26,G5,0.134583002137925,repression
G50,G96,0.134389210865384,repression
G19,G13,0.134192421352436,activation
G4,G97,0.133667492847761,activation
G89,G14,0.133643640861321,activation
G2,G32,0.133398885172259,activation
G8,G63,0.133280000764508,activation
G92,G64,0.132731318357841,activation
G84,G30,0.131874414337453,repression
G70,G73,0.13160703206428,activation
G4,G94,0.131536555126881,activation
G50,G1,0.130775223831235,activation
G8,G15,0.130744691615518,repression
G50,G99,0.130630086880301,activation
G48,G96,0.129717213148629,repression
G99,G34,0.129429293546902,activation
G89,G13,0.129389872020208,activation
G54,G64,0.128987242009574,repression
G70,G93,0.128481055343847,activation
G77,G13,0.128398351903625,activation
G70,G58,0.12814202613858,activation
G48,G74,0.127808431405162,activation
G4,G73,0.127552913605325,activation
G46,G44,0.12750530008805,repression
G8,G47,0.127334573340372,repression
G70,G18,0.126995141579589,repression
G50,G30,0.126647900609753,activation
G2,G68,0.126520537050143,repression
G59,G38,0.12597025454081,repression
G50,G52,0.124708858401515,repression
G67,G88,0.124538810212541,activation
G84,G52,0.124194420545098,activation
G59,G91,0.123963215160696,repression
G50,G50,0.12381961187158,activation
G84,G45,0.123151232657608,repression
G59,G45,0.122030025863342,repression
G84,G62,0.121767781988901,activation
G84,G58,0.121674931121147,activation
G70,G82,0.121619817667389,repression
G4,G11,0.121438316338226,activation
G26,G16,0.121393801979511,activation
G70,G91,0.120681940486419,repression
G46,G43,0.120455806697083,activation
G50,G21,0.120315676457292,repression
G50,G98,0.120258061742822,activation
G2,G37,0.120033075959123,activation
G67,G21,0.120017684974682,repression
G67,G3,0.119604573400564,activation
G70,G80,0.119558447390391,repression
G77,G52,0.119424558280351,activation
G84,G10,0.119347146418799,activation
G70,G47,0.119005710488135,activation
G50,G2,0.118973311562078,repression
G77,G96,0.118877080291876,activation
G99,G68,0.118866378037566,repression
G2,G47,0.118502471565222,activation
G26,G96,0.118412393417936,activation
G19,G33,0.117970060029334,repression
G77,G98,0.117905102118439,activation
G4,G47,0.117841709586405,activation
G89,G45,0.117720403757825,activation
G50,G87,0.117710261361383,activation
G61,G43,0.117593775425221,repression
G96,G23,0.117515022609808,activation
G19,G50,0.11721261440617,repression
G26,G36,0.117185678627505,activation
G99,G12,0.117171781363928,activation
G13,G82,0.11706308725659,repression
G5,G62,0.116919755296005,repression
G59,G56,0.116260686273127,activation
G4,G95,0.116199020665021,repression
G19,G81,0.115493972236003,activation
G13,G46,0.115285533703061,activation
G59,G16,0.114671694515217,repression
G50,G67,0.114622128568006,repression
G2,G24,0.114560285809765,repression
G99,G91,0.114471956076446,repression
G5,G33,0.11424299895588,activation
G70,G45,0.114069544209537,activation
G26,G4,0.113997163971611,activation
G77,G16,0.113902426110853,activation
G13,G38,0.113839676489034,repression
G99,G76,0.11358362592941,activation
G89,G54,0.113544676921513,repression
G77,G5,0.11340557974317,activation
G4,G79,0.113299266016322,repression
G89,G83,0.112989040616117,activation
G4,G34,0.112883067079519,repression
G26,G67,0.1125369660196,activation
G70,G9,0.11204938658043,repression
G59,G37,0.111891814137071,repression
G83,G93,0.11132030240227,repression
G77,G21,0.111189187028947,activation
G67,G14,0.111021616741581,activation
G83,G18,0.110908914336888,repression
G5,G55,0.110740793274117,repression
G46,G82,0.110100309775255,repression
G83,G24,0.110044387282983,repression
G99,G45,0.110043763084071,activation
G77,G30,0.110006715277413,activation
G59,G34,0.110002164238421,activation
G4,G37,0.109597633550914,repression
G26,G76,0.109245393526122,activation
G13,G53,0.109172230102612,activation
G77,G24,0.109047441614659,repression
G2,G9,0.108272522145407,repression
G99,G32,0.108149987082184,activation
G13,G36,0.107876296868759,activation
G59,G55,0.107558648161977,repression
G61,G82,0.107517386324813,activation
G2,G21,0.107489322901695,activation
G99,G18,0.107463411593619,activation
G70,G31,0.107428838844621,repression
G8,G9,0.107314924532841,activation
G70,G75,0.106999874536923,repression
G6,G82,0.106818276697319,repression
G99,G36,0.106713898789822,activation
G99,G73,0.106712511668034,repression
G61,G13,0.106590916687068,activation
G8,G10,0.106001512453651,repression
G96,G100,0.10544389056672,activation
G13,G21,0.10534161888517,repression
G70,G46,0.105327110446159,repression
G70,G90,0.105066455134219,activation
G8,G34,0.104998984210921,activation
G13,G6,0.104979327547359,activation
G2,G75,0.104942668039461,repression
G84,G35,0.104874176490597,activation
G89,G42,0.104840227035933,repression
G70,G42,0.104809672692519,activation
G99,G98,0.104605612956051,activation
G50,G14,0.104495017705424,activation
G89,G64,0.104452834548266,activation
G67,G22,0.104259641809574,repression
G2,G86,0.104127354912417,repression
G99,G93,0.103950788157275,repression
G54,G51,0.10391740801829,repression
G77,G81,0.103812280610765,activation
G19,G43,0.103734917845988,repression
G96,G17,0.103692869601741,repression
G13,G76,0.103651397473029,activation
G17,G92,0.103561243781198,activation
G59,G46,0.10345669009263,activation
G2,G87,0.103415974520686,activation
G67,G92,0.103290011156474,repression
G99,G85,0.102855395733737,activation
G2,G18,0.102775240409954,repression
G4,G9,0.102588010803754,activation
G59,G15,0.102556327602727,repression
G77,G56,0.102476577953816,activation
G50,G70,0.102475596407711,repression
G19,G23,0.102351693333962,repression
G19,G38,0.102341438456533,repression
G59,G60,0.102071083741235,activation
G92,G65,0.101796524884598,repression
G70,G48,0.101562933566047,repression
G50,G7,0.10135783326955,activation
G77,G22,0.101264503989944,activation
G67,G24,0.101247260605545,repression
G2,G14,0.101216043892687,repression
G67,G7,0.101010674343827,repression
G4,G58,0.100646423620002,activation
G46,G96,0.10056542928299,activation
G26,G2,0.100111415414549,repression
G67,G36,0.100101013520981,repression
G19,G46,0.100067748373442,activation
G83,G75,0.0999079065099865,repression
G89,G88,0.0997762349724809,activation
G59,G7,0.099708877583528,activation
G59,G90,0.0995610233574075,activation
G89,G2,0.099514213641502,activation
G67,G91,0.0993167298735858,activation
G67,G78,0.099274460955198,activation
G67,G30,0.099239400381144,repression
G89,G91,0.0991214769375046,activation
G96,G62,0.0988245168238842,repression
G5,G66,0.098814361808209,activation
G2,G91,0.0985053097692925,activation
G13,G22,0.0982168362316972,repression
G50,G25,0.0979138441793436,repression
G81,G55,0.097696305046125,repression
G4,G24,0.0976847313479182,repression
G48,G67,0.0975664036058477,activation
G84,G93,0.0974945728552654,activation
G67,G77,0.0972822279083873,activation
G70,G95,0.0971385868672853,activation
G59,G42,0.0971125627676798,activation
G96,G97,0.0970698154440731,repression
G89,G81,0.0969313635450717,repression
G2,G97,0.0968398970903309,repression
G2,G10,0.0967881914990561,repression
G13,G24,0.096495060095035,activation
G99,G57,0.0964769050396511,repression
G99,G42,0.096445896289265,repression
G67,G53,0.0964324225877463,repression
G70,G29,0.0961834681402182,activation
G77,G99,0.0961812174068969,activation
G2,G58,0.0961478577497121,repression
G99,G58,0.0961311289223066,repression
G67,G86,0.0959312399831815,activation
G99,G46,0.0957025443456798,activation
G70,G98,0.095657201296773,repression
G8,G58,0.0956431339776986,repression
G96,G46,0.0954590891891144,activation
G4,G10,0.0954450911003577,activation
G67,G1,0.0953172522157722,activation
G99,G90,0.0952323339723923,activation
G50,G83,0.0952260853578806,activation
G13,G52,0.0950556067742881,activation
G26,G54,0.094900225060679,repression
G59,G5,0.0946993863616549,activation
G13,G33,0.0946426946174046,repression
G19,G78,0.0944406348249371,activation
G59,G63,0.0943437812002263,activation
G26,G99,0.0943015123189779,activation
G13,G30,0.0942107063355369,repression
G13,G90,0.0941876971473532,repression
G61,G96,0.0941356811528188,repression
G67,G76,0.0940741370298932,repression
G26,G56,0.0934507379952969,activation
G50,G69,0.0933540171706553,activation
G5,G97,0.0927506145263073,repression
G81,G24,0.0925719780605935,repression
G99,G75,0.0919748163974424,repression
G67,G52,0.0919144094328652,activation
G59,G86,0.0918027496812893,activation
G84,G61,0.0916863159298024,repression
G59,G96,0.0911608578007795,activation
G89,G37,0.0910490850152699,repression
G61,G44,0.0909690093756691,activation
G70,G10,0.0909197724401326,activation
G50,G24,0.0907391615630308,repression
G70,G76,0.0905258779256274,repression
G46,G53,0.0904019294988547,activation
G59,G18,0.0903859928876456,repression
G13,G64,0.090323946635254,activation
G8,G37,0.090031607363535,activation
G67,G16,0.089978465372522,repression
G13,G14,0.0899650294862457,activation
G50,G8,0.0896144157466904,activation
G48,G82,0.0896064078187135,activation
G59,G35,0.0895258826882327,activation
G59,G99,0.0894952136772333,repression
G77,G54,0.0892494057791949,repression
G59,G54,0.0890752913909181,activation
G70,G35,0.0885900662855243,activation
G54,G65,0.088551003223366,repression
G5,G32,0.0884712453569538,repression
G13,G16,0.0881612599872374,repression
G2,G41,0.0880893933222373,repression
G8,G61,0.0877915491170886,repression
G4,G18,0.0877245779611926,activation
G77,G41,0.0875344758935688,activation
G5,G48,0.0875058079669941,repression
G67,G81,0.0873380335224456,repression
G5,G60,0.0873275648564109,repression
G67,G34,0.0872590685753656,repression
G8,G19,0.0871597134138877,activation
G13,G88,0.0870428267480677,activation
G70,G94,0.0869135701431829,repression
G48,G2,0.0868573691654535,repression
G5,G17,0.0868069591482697,activation
G99,G47,0.0864453287655429,repression
G50,G45,0.0863475646720385,repression
G77,G14,0.0861087298970844,repression
G19,G87,0.0861063632515061,repression
G17,G77,0.0858370424671738,repression
G5,G68,0.0858223491956354,repression
G99,G9,0.0855600745464344,repression
G5,G63,0.0854176387550855,repression
G4,G75,0.0850617456578263,repression
G59,G72,0.0849140409020705,activation
G50,G91,0.0847808772779619,activation
G67,G25,0.0846261600885676,repression
G99,G80,0.08444295821124,activation
G6,G22,0.0843794717525866,activation
G89,G85,0.0838814912641524,activation
G26,G98,0.0837402638526778,activation
G99,G35,0.0836518751383068,repression
G99,G53,0.0836314371927947,repression
G70,G86,0.0836146272536881,repression
G19,G5,0.0835788153340583,activation
G5,G57,0.0832533365265093,repression
G46,G50,0.0829968077912965,repression
G19,G16,0.0828740283889711,repression
G8,G75,0.0828309800237861,repression
G5,G80,0.082763719465679,activation
G61,G53,0.0825372425342843,repression
G19,G4,0.0824834220476111,repression
G81,G66,0.081980022485252,activation
G81,G88,0.0818702529058367,activation
G26,G8,0.0817648708251513,repression
G84,G42,0.0817162164409853,activation
G67,G82,0.0816123155375369,activation
G84,G71,0.0814413662130713,activation
G83,G41,0.0814267328203697,activation
G67,G79,0.0813319819241882,activation
G2,G72,0.0812343857756851,repression
G59,G71,0.0811603491839277,repression
G81,G60,0.0809729637796466,repression
G67,G45,0.0808898154569654,activation
G99,G86,0.0808778827722503,activation
G13,G81,0.0808062588131009,activation
G59,G75,0.0807643935925434,activation
G19,G25,0.080734624223381,repression
G67,G73,0.080498023416545,activation
G81,G63,0.0803484738072275,repression
G67,G41,0.080343548802052,repression
G67,G72,0.080237535972,activation
G89,G35,0.0802221407358716,repression
G59,G73,0.0799869335934031,repression
G46,G5,0.0798798703471895,repression
G6,G44,0.0797626277882126,activation
G28,G51,0.0793270591782548,repression
G13,G87,0.0789170967392812,repression
G70,G36,0.0787904720207392,repression
G26,G78,0.0786016402054101,activation
G6,G53,0.0782693686553171,repression
G13,G56,0.077994091953365,repression
G46,G36,0.077782184174011,activation
G8,G18,0.0775142276702033,repression
G50,G71,0.0774604030153593,repression
G5,G12,0.0773492953241824,repression
G67,G60,0.0772423086290695,activation
G99,G95,0.0770386907199037,activation
G13,G41,0.0769257428773728,repression
G92,G100,0.076811891836957,repression
G13,G5,0.0764412131004883,repression
G70,G72,0.0764314138499904,activation
G67,G56,0.0763371857289473,activation
G13,G91,0.0761002737844311,activation
G6,G36,0.0760609954169016,activation
G4,G21,0.0759753095855905,activation
G19,G1,0.0758744173729839,activation
G50,G84,0.0758067978351627,activation
G6,G76,0.0758029221355732,repression
G50,G46,0.075768392309086,repression
G5,G31,0.0757656563271016,activation
G46,G81,0.075577817963907,repression
G5,G29,0.0753422179956841,repression
G59,G93,0.0751184813233778,repression
G77,G6,0.0750445826332773,repression
G19,G67,0.0749870438326426,repression
G8,G38,0.0747960547914666,activation
G54,G22,0.0747756002699822,activation
G96,G26,0.0747340727204586,activation
G46,G76,0.0747338442057757,activation
G99,G72,0.0743977463198675,repression
G4,G41,0.0743765965551551,activation
G96,G48,0.0742875044751171,repression
G89,G93,0.0742654622060425,repression
G81,G21,0.0742398208509823,activation
G61,G98,0.0742215063387954,activation
G50,G41,0.0742078879612761,repression
G89,G71,0.0735274983464253,activation
G77,G45,0.0734920341281149,activation
G2,G7,0.0734904005145115,activation
G46,G98,0.0734381822477926,activation
G99,G31,0.073429571003388,repression
G61,G36,0.0733819089534412,repression
G81,G15,0.0733004568188776,activation
G4,G57,0.0732761036734763,repression
G13,G7,0.073119651735102,repression
G23,G51,0.0729555795216046,repression
G89,G34,0.0728347123367819,repression
G6,G98,0.0727089527408589,activation
G5,G15,0.0725352397497876,repression
G59,G66,0.0724137557796046,repression
G77,G38,0.0723950075397547,activation
G89,G84,0.0723182946870164,repression
G67,G95,0.072304303517608,repression
G81,G41,0.0722408722630143,activation
G48,G8,0.0719620412768827,repression
G81,G3,0.0719554065091584,activation
G26,G83,0.071865701625737,activation
G61,G76,0.0717485454367979,activation
G59,G81,0.0717350492696451,activation
G17,G50,0.0716799577736145,activation
G6,G52,0.0715928069552447,repression
G19,G53,0.0715498785425919,repression
G77,G2,0.071532591381251,activation
G48,G98,0.0714838227426282,repression
G67,G15,0.0711793308725479,activation
G5,G46,0.0710795059955845,repression
G6,G96,0.0710038320453417,activation
G6,G24,0.0709937528661056,activation
G77,G83,0.0708831148413204,activation
G17,G13,0.0708247358724821,repression
G67,G75,0.0707352992603643,repression
G67,G55,0.0705972048802615,activation
G19,G90,0.0705881818432785,activation
G59,G87,0.0705618027677835,repression
G67,G69,0.0705506570414928,repression
G8,G86,0.0705219316305668,activation
G84,G1,0.0704906296184984,repression
G4,G93,0.070374464995634,activation
G89,G7,0.0702219249155489,repression
G13,G45,0.0700597678039875,repression
G67,G80,0.0698465149058493,repression
G5,G94,0.0698299680132897,activation
G89,G74,0.0696666099202018,repression
G98,G64,0.0696570372614433,activation
G76,G51,0.0696248422089091,repression
G50,G59,0.0695949104283744,activation
G4,G86,0.0694246930056653,repression
G48,G4,0.0693279638696309,activation
G2,G61,0.0691645564352672,activation
G2,G26,0.0690622114524022,repression
G81,G43,0.0690254828362336,activation
G46,G16,0.0689671306932729,repression
G48,G99,0.0689098841986844,activation
G50,G86,0.0688717616986306,activation
G59,G12,0.068862166867969,activation
G54,G100,0.068744658777674,activation
G48,G5,0.0687106087390375,repression
G46,G2,0.0686029296898736,repression
G81,G68,0.0685060659550124,activation
G8,G87,0.068496383750635,repression
G26,G70,0.0684694293818841,activation
G99,G7,0.0683966522484594,repression
G81,G37,0.0683076836153966,activation
G46,G99,0.0681586972061662,activation
G26,G1,0.0680723929987243,repression
G67,G37,0.0680092881956149,activation
G2,G93,0.0679055433262924,activation
G13,G1,0.0678883707140458,activation
G59,G1,0.0678274657116422,repression
G96,G80,0.0676407169134,repression
G13,G54,0.0676298081623864,activation
G4,G14,0.0674890744537316,repression
G67,G54,0.0674283759509384,repression
G50,G90,0.0673051468177625,repression
G84,G27,0.0671034850090962,activation
G89,G63,0.0670813713889199,activation
G67,G5,0.0670686293847727,repression
G4,G91,0.0670057361058702,repression
G77,G91,0.0667910123781721,repression
G5,G47,0.0663178490106138,activation
G83,G26,0.0660157039083095,activation
G5,G88,0.0659720769913416,repression
G67,G29,0.0659612758921936,repression
G96,G90,0.0659532006872281,repression
G89,G15,0.0659171410341371,repression
G67,G18,0.0658755357374836,repression
G96,G29,0.0658311808237709,activation
G89,G18,0.0657646428510708,repression
G61,G5,0.0656852483046393,activation
G13,G78,0.0656402678207804,repression
G67,G71,0.0655472738689641,repression
G81,G32,0.0653722828688142,repression
G84,G25,0.0653514363480587,activation
G99,G29,0.0653330985392644,repression
G99,G10,0.0651509089639272,repression
G6,G21,0.0649817408185206,repression
G81,G12,0.0649027236565406,repression
G13,G86,0.0643586673505036,repression
