	TS_0_0	TS_0_1	TS_0_2	TS_0_3	TS_0_4	TS_0_5	TS_0_6	TS_0_7	TS_0_8	TS_0_9	TS_0_10	TS_0_11	TS_0_12	TS_0_13	TS_0_14	TS_0_15	TS_0_16	TS_0_17	TS_0_18	TS_0_19	TS_0_20	TS_1_0	TS_1_1	TS_1_2	TS_1_3	TS_1_4	TS_1_5	TS_1_6	TS_1_7	TS_1_8	TS_1_9	TS_1_10	TS_1_11	TS_1_12	TS_1_13	TS_1_14	TS_1_15	TS_1_16	TS_1_17	TS_1_18	TS_1_19	TS_1_20	TS_2_0	TS_2_1	TS_2_2	TS_2_3	TS_2_4	TS_2_5	TS_2_6	TS_2_7	TS_2_8	TS_2_9	TS_2_10	TS_2_11	TS_2_12	TS_2_13	TS_2_14	TS_2_15	TS_2_16	TS_2_17	TS_2_18	TS_2_19	TS_2_20	TS_3_0	TS_3_1	TS_3_2	TS_3_3	TS_3_4	TS_3_5	TS_3_6	TS_3_7	TS_3_8	TS_3_9	TS_3_10	TS_3_11	TS_3_12	TS_3_13	TS_3_14	TS_3_15	TS_3_16	TS_3_17	TS_3_18	TS_3_19	TS_3_20	TS_4_0	TS_4_1	TS_4_2	TS_4_3	TS_4_4	TS_4_5	TS_4_6	TS_4_7	TS_4_8	TS_4_9	TS_4_10	TS_4_11	TS_4_12	TS_4_13	TS_4_14	TS_4_15	TS_4_16	TS_4_17	TS_4_18	TS_4_19	TS_4_20	TS_5_0	TS_5_1	TS_5_2	TS_5_3	TS_5_4	TS_5_5	TS_5_6	TS_5_7	TS_5_8	TS_5_9	TS_5_10	TS_5_11	TS_5_12	TS_5_13	TS_5_14	TS_5_15	TS_5_16	TS_5_17	TS_5_18	TS_5_19	TS_5_20	TS_6_0	TS_6_1	TS_6_2	TS_6_3	TS_6_4	TS_6_5	TS_6_6	TS_6_7	TS_6_8	TS_6_9	TS_6_10	TS_6_11	TS_6_12	TS_6_13	TS_6_14	TS_6_15	TS_6_16	TS_6_17	TS_6_18	TS_6_19	TS_6_20	TS_7_0	TS_7_1	TS_7_2	TS_7_3	TS_7_4	TS_7_5	TS_7_6	TS_7_7	TS_7_8	TS_7_9	TS_7_10	TS_7_11	TS_7_12	TS_7_13	TS_7_14	TS_7_15	TS_7_16	TS_7_17	TS_7_18	TS_7_19	TS_7_20	TS_8_0	TS_8_1	TS_8_2	TS_8_3	TS_8_4	TS_8_5	TS_8_6	TS_8_7	TS_8_8	TS_8_9	TS_8_10	TS_8_11	TS_8_12	TS_8_13	TS_8_14	TS_8_15	TS_8_16	TS_8_17	TS_8_18	TS_8_19	TS_8_20	TS_9_0	TS_9_1	TS_9_2	TS_9_3	TS_9_4	TS_9_5	TS_9_6	TS_9_7	TS_9_8	TS_9_9	TS_9_10	TS_9_11	TS_9_12	TS_9_13	TS_9_14	TS_9_15	TS_9_16	TS_9_17	TS_9_18	TS_9_19	TS_9_20
G26	0.662878	0.7113074	0.6110986	0.6799597	0.6138017	0.6731044	0.5489688	0.5597698	0.6047299	0.5165358	0.3866502	0.2609722	0.3774023	0.3640954	0.5371047	0.6115551	0.6622045	0.5814361	0.6187961	0.6200604	0.6466486	0.6434667	0.6608679	0.6702581	0.7327963	0.6739927	0.5634724	0.6049928	0.5191682	0.5969095	0.3626558	0.3386454	0.3093299	0.2636905	0.3813207	0.5230901	0.5013011	0.6649204	0.5699521	0.6504893	0.7393333	0.7764895	0.6348084	0.7512243	0.6701893	0.7113327	0.587364	0.6654779	0.6073421	0.6558831	0.6986806	0.7219519	0.74445	0.6011759	0.6814795	0.6047857	0.5590124	0.5210376	0.6955741	0.6103057	0.6931431	0.6825833	0.6111904	0.6676584	0.5779266	0.6308615	0.6165744	0.5629297	0.633839	0.4885827	0.628351	0.5516391	0.4210838	0.4826314	0.5174946	0.6394603	0.5982442	0.5996002	0.6265215	0.6970078	0.546163	0.6625632	0.6436851	0.771408	0.6980378	0.560771	0.6262383	0.8268426	0.6705561	0.6195658	0.6850658	0.6418207	0.703543	0.6843018	0.612854	0.5641142	0.7325761	0.6239661	0.6470736	0.8276286	0.6307803	0.6772919	0.6097435	0.7183336	0.6369825	0.5634238	0.5934338	0.652951	0.6524902	0.5711367	0.5982955	0.6341528	0.6474144	0.7655531	0.612181	0.6602095	0.6783783	0.7006033	0.6579593	0.5887564	0.5863673	0.7282376	0.7075525	0.6913337	0.7139906	0.6672437	0.6037424	0.6649758	0.665192	0.6221141	0.7080172	0.663057	0.647698	0.619589	0.6177183	0.7167954	0.531997	0.6299576	0.7387504	0.6689261	0.6140315	0.5574496	0.6416383	0.6803831	0.6011999	0.6668188	0.4767997	0.7213432	0.6537763	0.5308302	0.6104088	0.7783567	0.7134366	0.7705847	0.7049558	0.7091764	0.67921	0.729324	0.6919024	0.6716533	0.523786	0.5840745	0.6568112	0.5722587	0.6891937	0.741697	0.6178492	0.5731457	0.5814679	0.5517686	0.6697121	0.5630287	0.4616324	0.524046	0.5185215	0.6435257	0.6095989	0.5696094	0.5738569	0.6035856	0.5906582	0.5507024	0.7382983	0.5952844	0.8084598	0.5543625	0.6995489	0.6678605	0.6508559	0.6124459	0.5684537	0.4581657	0.4820414	0.4743905	0.5956635	0.4368505	0.4330266	0.45456	0.4612478	0.6023687	0.7237391	0.6002313	0.6021085	0.6493346	0.638194	0.7082283	0.7747666	0.6148131	0.6613762	0.6607263
G27	0.7168121	0.6121887	0.6705435	0.5185307	0.5059789	0.6539809	0.6838119	0.5503595	0.5549948	0.5588119	0.4649691	0.4566783	0.5253291	0.5905478	0.698694	0.635247	0.5209386	0.5922155	0.57071	0.6100876	0.4963407	0.5009726	0.5005326	0.4985872	0.4738523	0.5728682	0.5425464	0.4511962	0.6189419	0.5350486	0.6004995	0.5539376	0.6343588	0.6066129	0.5979139	0.5091395	0.6403515	0.5699882	0.5742871	0.6282583	0.5296355	0.6021828	0.5147619	0.6095471	0.505119	0.6252921	0.5037611	0.5608174	0.4852914	0.4868383	0.5711914	0.5741037	0.7136132	0.5403765	0.6690678	0.6577444	0.6786829	0.7163647	0.6163576	0.5348386	0.5562305	0.6464424	0.6099783	0.5810922	0.4983557	0.4816482	0.5852702	0.485763	0.5149505	0.5876023	0.5740668	0.6482061	0.4771697	0.3858963	0.5040452	0.4590969	0.6264419	0.6354287	0.6497779	0.548122	0.5070853	0.4144652	0.4300148	0.426932	0.6293285	0.5610714	0.776216	0.6530654	0.642284	0.7357937	0.5865371	0.7008508	0.6605455	0.7555042	0.6487595	0.6142786	0.5236612	0.588817	0.5843425	0.5591036	0.5374439	0.5963863	0.5506686	0.6454017	0.5487441	0.5980047	0.4500825	0.6250151	0.4883299	0.5094946	0.4858088	0.5661519	0.5979338	0.4366715	0.576752	0.6306148	0.6823888	0.5297299	0.6327155	0.5678747	0.5820557	0.5761428	0.5797658	0.555566	0.6710453	0.5929541	0.5103634	0.5688282	0.6601903	0.5899907	0.5608864	0.5524827	0.5051775	0.4522633	0.5054351	0.4541782	0.4653385	0.5168343	0.5968911	0.5773795	0.5950549	0.4330555	0.7058261	0.5785739	0.6015067	0.6810648	0.6257709	0.6387731	0.5884539	0.563044	0.5743381	0.5237897	0.5494619	0.5155582	0.55529	0.5515041	0.5006918	0.5904652	0.5627001	0.4842937	0.5524858	0.7105261	0.5423682	0.6598738	0.5180216	0.4975252	0.4287141	0.5373162	0.5070485	0.511158	0.4822196	0.6568996	0.5916879	0.5904246	0.4850946	0.6578505	0.5865383	0.6782149	0.6954676	0.6273104	0.583479	0.6138858	0.5908019	0.6927705	0.5664102	0.6796223	0.6623179	0.4917128	0.6520833	0.5203479	0.6471953	0.6919846	0.628751	0.5376819	0.7060868	0.6313432	0.5389329	0.641688	0.7348264	0.6577839	0.5180747	0.4515656	0.5287499	0.5883936	0.6219253	0.7335142	0.4598951	0.5476693	0.6747795	0.516008
G28	0.010586	0.0039213	0.0053267	0.0509073	0.0672716	0.1559732	0.178565	0.1822234	0.1997425	0.2603767	0.3478729	0.1547887	0.218493	0.1075605	0.1261973	0.1065977	0.0543547	0.0385772	0.0040489	0.0124864	0.0145667	0.007512	0.0154913	0.0131492	0.0071288	0.0442931	0.1408871	0.2123947	0.2489226	0.3816438	0.330954	0.2979187	0.2674939	0.1205179	0.1746179	0.0886457	0.0251709	0.0214087	0.0132001	0.0308739	0.0078859	0.0092281	0.0124565	0.22777	0.2903676	0.2881416	0.2352371	0.2701615	0.4188836	0.3122118	0.3215434	0.4682074	0.291404	0.1683843	0.1309687	0.1872294	0.0883105	0.0996997	0.0376994	0.0630544	0.0237394	0.0234991	0.0247412	0.0158166	0.1891376	0.2124059	0.2076237	0.2380955	0.3365177	0.4280847	0.5478842	0.5439618	0.4915849	0.4707108	0.1025527	0.0433253	0.0178579	0.0062409	0.042243	0.0557191	0.0064583	0.0039212	0.0068856	0.0072446	0.0107781	0.0044281	0.0003318	0.0074863	0.0059157	0.0158135	0.0332717	0.0351273	0.009005	0.0015626	0.0010822	0.0008585	0.0068077	0.0254421	0.0291869	0.0343026	0.0380518	0.0407703	0.026959	0.0051516	0.0010919	0.0064176	0.0084812	0.0261045	0.0150989	0.0187622	0.0182478	0.0128101	0.0119419	0.0114375	0.0118257	0.0373069	0.0503871	0.0130061	0.0063273	0.0027269	0.0200765	0.0541724	0.0267426	0.0394269	0.015342	0.0345907	0.0091132	0.0091352	0.0138517	0.0006029	0.0092618	0.0152884	0.0457173	0.0480302	0.0341387	0.0379112	0.0094616	0.0123278	0.0126898	0.0100551	0.0098039	0.0106906	0.0117963	0.0100982	0.0158404	0.0290961	0.0351566	0.0053782	0.0108191	8.34e-05	0.0019897	0.0094692	0.002776	0.0004244	0.0008248	0.0019136	0.0026593	0.008334	0.0021688	0.0099794	0.0381171	0.0432072	0.0516671	0.1187064	0.0386593	0.0448111	0.0329288	0.0229931	0.0309317	0.0021274	0.0060872	0.0074216	0.0274893	0.1041207	0.03817	0.0564639	0.0627726	0.0918096	0.0534787	0.0657854	0.0774384	0.0451805	0.0147406	0.026255	0.0235457	0.0370828	0.0193971	0.0244381	0.0007127	0.0141254	0.1842808	0.3645641	0.3374453	0.2343224	0.2296364	0.3317674	0.3455096	0.2514991	0.3734569	0.3147977	0.0696518	0.0110682	0.0026244	0.007493	0.010552	0.0006367	0.0160277	0.0157513	0.0800274	0.0180145
G29	0.4778123	0.4184925	0.333554	0.3067506	0.2687083	0.3892407	0.2740217	0.2822299	0.2336583	0.1532105	0.157894	0.2964384	0.3101889	0.3158087	0.3520547	0.3405367	0.3070539	0.2746881	0.3220876	0.5020627	0.3855689	0.5059321	0.48345	0.3930138	0.4018208	0.4861045	0.565709	0.4350717	0.4257403	0.2809134	0.2993398	0.2668696	0.2728691	0.2978189	0.2474618	0.254343	0.2828305	0.3344473	0.3718697	0.3631139	0.4814289	0.4699067	0.4039045	0.4905053	0.3876525	0.2595599	0.1398666	0.1586014	0.2011492	0.1549309	0.1051093	0.1411503	0.0943436	0.1896088	0.206442	0.3220807	0.2204399	0.2621781	0.2667188	0.2986641	0.46347	0.3784416	0.3953526	0.4388714	0.596747	0.5379591	0.489931	0.4057621	0.4062993	0.3947122	0.422054	0.4081947	0.3410372	0.2884848	0.2249183	0.3037641	0.1668707	0.3129339	0.3874024	0.3933667	0.5835104	0.4392356	0.4241158	0.5142842	0.3784725	0.4256404	0.4126768	0.5209094	0.389466	0.4949362	0.4731341	0.4003518	0.3127753	0.4006998	0.4290168	0.3676582	0.4012287	0.3444535	0.4775365	0.526704	0.4148648	0.4106265	0.5754633	0.4443796	0.5109296	0.4148814	0.4919643	0.4857585	0.4407966	0.5543586	0.4924776	0.5371139	0.5084701	0.5115696	0.5816908	0.6062389	0.6584374	0.629872	0.4925401	0.4675498	0.4135781	0.4508763	0.5109415	0.5312568	0.4127114	0.4249281	0.4724766	0.5305137	0.452717	0.4700945	0.3657282	0.3779748	0.4622579	0.3738506	0.394631	0.4538806	0.4826952	0.4031121	0.3903964	0.3935313	0.4893078	0.3759079	0.402877	0.3707944	0.5175743	0.4568631	0.4254984	0.3519821	0.4690713	0.5643338	0.4120639	0.4832816	0.4832328	0.3523592	0.3537342	0.3844809	0.5209951	0.4750102	0.49333	0.3448233	0.4962594	0.6045163	0.6140236	0.5331929	0.5651917	0.3755537	0.5091497	0.3974495	0.3069006	0.5050044	0.4434973	0.4431403	0.4162091	0.6651764	0.6558031	0.5688414	0.6425911	0.7288645	0.6379417	0.6255002	0.7165688	0.6428505	0.5837082	0.5950282	0.6481915	0.4183492	0.4465342	0.4706693	0.4675265	0.4238833	0.5621281	0.5939643	0.3814038	0.2847329	0.3265579	0.340003	0.2782028	0.3009367	0.2178386	0.2850966	0.3797156	0.2701657	0.3179823	0.3268349	0.3958638	0.5321963	0.4202442	0.515663	0.4759834	0.4837831
G30	0.6773347	0.2519677	0.1229486	0.0514391	0.1061139	0.0541696	0.0655004	0.1035773	0.0859306	0.1169115	0.0525099	0.4914529	0.6560756	0.6095595	0.7481102	0.7206673	0.8051021	0.7057655	0.5863883	0.6877774	0.7005806	0.6742781	0.2067844	0.2161162	0.1596814	0.1264063	0.1157857	0.117253	0.1252552	0.1148692	0.0904457	0.0976844	0.560098	0.6593354	0.6606963	0.5525392	0.7309191	0.765763	0.577139	0.7884814	0.6448701	0.6411154	0.8601428	0.5900062	0.7578058	0.5724198	0.663943	0.6970441	0.771068	0.7284133	0.8082329	0.7551137	0.7462261	0.6493745	0.7370844	0.6655307	0.589638	0.6364556	0.6356704	0.7390119	0.6070865	0.6254723	0.649303	0.6843811	0.6203592	0.6047045	0.6210034	0.7651134	0.5890573	0.6828633	0.6181706	0.7475343	0.6714947	0.5938731	0.6855416	0.6066827	0.6001089	0.6128724	0.6122699	0.6563685	0.5258739	0.5994377	0.7428189	0.7121476	0.6565141	0.562348	0.7429054	0.6160722	0.5844528	0.7474004	0.6953763	0.6664851	0.5702422	0.6454095	0.5559977	0.6562927	0.6208682	0.712032	0.7651168	0.5195118	0.6322033	0.7278528	0.7101497	0.6573217	0.6047643	0.6650552	0.127343	0.0630133	0.0208768	0.0526792	0.0353122	0.0308628	0.0315911	0.0268744	0.0213449	0.0121325	0.4683061	0.6621525	0.6585349	0.6377007	0.6284247	0.8070172	0.7098738	0.7427708	0.8323099	0.668388	0.6627167	0.6966682	0.6592081	0.5888338	0.6272344	0.6333464	0.6907065	0.6921638	0.5878351	0.6771087	0.6273967	0.6626638	0.706154	0.4989309	0.6243311	0.5342955	0.5790467	0.6007272	0.6699169	0.6436145	0.5702473	0.6241945	0.6908683	0.6804958	0.6794906	0.6833585	0.5367111	0.5794511	0.6235592	0.6172367	0.6387422	0.6225121	0.5673632	0.6913674	0.6519607	0.6865341	0.6181796	0.6494032	0.6432365	0.7233875	0.5961515	0.6555221	0.7292259	0.2046571	0.1428586	0.0902367	0.0394171	0.0569471	0.0381739	0.0389536	0.0358941	0.0412513	0.077192	0.5335823	0.6121655	0.6063266	0.6154191	0.7045977	0.6368022	0.6354401	0.6417224	0.7032458	0.6413364	0.7060765	0.3734025	0.3089775	0.2589672	0.2950591	0.3268071	0.2370142	0.3468597	0.2845338	0.3086189	0.3072491	0.6870461	0.8173713	0.7324882	0.7607955	0.7175584	0.716709	0.6510598	0.6295484	0.7191982	0.6190328
G31	0.6722496	0.5361426	0.5534004	0.6323915	0.5525796	0.7242287	0.8204796	0.4979209	0.5665459	0.6519028	0.8072575	0.6430868	0.6686459	0.5616811	0.6706658	0.6894705	0.6947671	0.746818	0.5409957	0.6222814	0.6135186	0.7041588	0.6312626	0.4962012	0.553989	0.5424768	0.6188879	0.5300423	0.6929225	0.7141827	0.5407391	0.665215	0.6227849	0.8649863	0.7633147	0.5766793	0.5882808	0.6674875	0.6233508	0.7225896	0.5493431	0.5750831	0.7782696	0.7683936	0.6052515	0.6367097	0.5092045	0.7048954	0.711545	0.86266	0.6563686	0.595612	0.6431387	0.6706739	0.6336731	0.6049378	0.528048	0.6577818	0.6730022	0.6237247	0.6357482	0.6103996	0.6891652	0.5968877	0.6395098	0.5984401	0.6071196	0.6324273	0.5838671	0.5293436	0.5984131	0.6638293	0.6642467	0.5206735	0.7118376	0.5963088	0.622118	0.6706485	0.610494	0.6957339	0.6947161	0.5821089	0.6637185	0.5914542	0.7123033	0.6484539	0.6606335	0.5984476	0.6372014	0.6261028	0.6401526	0.5176185	0.6710538	0.6712911	0.6422957	0.5418694	0.667182	0.6355894	0.6249351	0.6990659	0.5718997	0.8074517	0.5524742	0.583963	0.6692292	0.598424	0.6482572	0.5604279	0.6245061	0.608867	0.6137878	0.5986602	0.6786238	0.6054774	0.652989	0.7028411	0.6870929	0.6270971	0.7362336	0.573749	0.6153889	0.5831148	0.7176554	0.6071815	0.6663622	0.708655	0.5677745	0.5476177	0.6832198	0.7390901	0.6873719	0.6990613	0.6111826	0.6790447	0.6721062	0.6864318	0.6547168	0.711775	0.7249159	0.6814507	0.6982754	0.6589229	0.5194078	0.6097648	0.6953823	0.7215392	0.5916131	0.6887087	0.6464283	0.540282	0.4752043	0.433499	0.7083882	0.6934082	0.649522	0.5390694	0.6005715	0.5767881	0.6996022	0.7007701	0.5563685	0.635936	0.5598835	0.7098816	0.5722274	0.6232322	0.6044974	0.6447131	0.6778241	0.5671539	0.7462707	0.5703824	0.6462203	0.5356183	0.6775536	0.664835	0.7077078	0.6567294	0.642633	0.5982709	0.5161602	0.6630834	0.716212	0.6779307	0.647013	0.5449836	0.5259782	0.5711572	0.5705438	0.5998923	0.6208042	0.5747661	0.569668	0.6475362	0.7236245	0.6225778	0.6769315	0.5513524	0.5397624	0.5391616	0.545657	0.5283666	0.5671541	0.6783144	0.6925869	0.6071192	0.7009034	0.6800708	0.5728674	0.567714
G32	0.0306516	0.0191155	0.0816665	0.0574549	0.0308939	0.030019	0.0241235	0.0466267	0.0586491	0.0591946	0.0326831	0.0566381	0.0331731	0.0095974	0.0266998	0.0528673	0.0371181	0.0755612	0.0546399	0.0300013	0.0355404	0.0289392	0.0300543	0.0399487	0.0367695	0.031504	0.0260589	0.0305699	0.0666357	0.0313869	0.029651	0.0542742	0.0304397	0.0255908	0.0283299	0.0550975	0.0355821	0.0592014	0.0262641	0.042948	0.0255854	0.0176861	0.0277943	0.0067899	0.0001015	3.19e-05	1e-05	0.0002374	0.0	1.7e-06	2.5e-06	0.0	8.81e-05	0.0323317	0.0254814	0.0455081	0.036383	0.0621635	0.0293252	0.0536075	0.0371541	0.0383794	0.042081	0.0628158	0.0469286	0.0142585	0.0368609	0.0259403	0.0504941	0.025766	0.027262	0.0196296	0.0168319	0.0298523	0.02908	0.0203924	0.0294747	0.041678	0.0302857	0.0198249	0.0321574	0.0233762	0.0430288	0.0287589	0.0242087	0.0368428	0.0211107	0.0298593	0.0215629	0.0210394	0.039962	0.0358267	0.0503852	0.0388511	0.0677149	0.0288572	0.0580643	0.0322838	0.0632706	0.05988	0.0371609	0.0384111	0.0429377	0.0219907	0.0456435	0.0381885	0.002616	0.0007488	4e-07	0.0001124	0.0004739	0.0	2.37e-05	0.0004689	0.0	0.0010914	0.0324826	0.0272869	0.0839353	0.0623431	0.0413659	0.0188249	0.0200035	0.0330582	0.0371501	0.0249742	0.0359612	0.0324291	0.0268487	0.0300436	0.0282081	0.0350203	0.0204218	0.0290518	0.0369031	0.0198469	0.0513883	0.0505657	0.0431796	0.0361842	0.0331175	0.0645077	0.0390344	0.0501592	0.0556185	0.0129416	0.0380072	0.0446053	0.0369387	0.034882	0.0391608	0.0228441	0.0431289	0.0418869	0.0319329	0.0377671	0.0385615	0.0287355	0.016144	0.0737439	0.0194775	0.0366659	0.0182355	0.0650804	0.0140032	0.030185	0.0401211	0.0261715	0.0503441	0.0318141	0.0475173	0.0275324	0.0490671	0.0361788	0.0316034	0.0293661	0.0525541	0.0474923	0.0414747	0.0676204	0.0237045	0.0818396	0.0669664	0.049105	0.0279792	0.0451588	0.0324045	0.0280922	0.0307231	0.0273906	0.0896296	0.0182109	0.0283361	0.0376976	0.0420303	0.0293364	0.0299778	0.0473262	0.0475701	0.0680298	0.025205	0.0432939	0.0185753	0.0424447	0.0373078	0.0446022	0.0189268	0.0231938	0.025963	0.0470375
G33	0.2667946	0.2001767	0.2784495	0.1891757	0.1320008	0.0283461	0.012225	0.004604	0.0024125	0.0025481	0.004402	0.0038635	0.0055391	0.0054723	0.0	0.0153466	0.0086731	0.1395848	0.2515692	0.1996816	0.2775097	0.2948769	0.2583538	0.3159606	0.2771239	0.3181287	0.1690782	0.0559603	0.0222221	0.0019036	0.0083094	0.0113938	0.0114636	0.0076446	0.0120896	0.0236324	0.0148026	0.0538213	0.1903935	0.2333555	0.3647726	0.2846235	0.3227969	0.0705256	0.0196837	0.0025898	0.0003403	0.0005305	6.8e-06	4.11e-05	3.37e-05	7.85e-05	0.0001717	0.0006291	0.0034673	0.0063115	0.0051955	0.0065715	0.0495018	0.0782417	0.1083146	0.1569448	0.2723043	0.2753037	0.0495168	0.0134586	0.000114	7.6e-06	0.0011657	0.0014939	0.0002194	0.0006128	4.7e-06	4.23e-05	0.0021725	0.0195621	0.0601006	0.1886985	0.2401129	0.2439431	0.2515912	0.2301869	0.3041122	0.3920805	0.2771174	0.172889	0.1851491	0.2186014	0.1626672	0.1803652	0.1654125	0.1574445	0.2020663	0.2037162	0.1761561	0.2317465	0.1949023	0.2120645	0.2440296	0.222328	0.2041406	0.3462242	0.2655729	0.2575706	0.2227188	0.3090593	0.3610081	0.2429453	0.2252899	0.223811	0.2916256	0.2598216	0.2501648	0.3100508	0.2366399	0.2864604	0.2379585	0.3009001	0.2955003	0.3538451	0.243219	0.2529508	0.2058391	0.2833045	0.2897267	0.2660616	0.2558467	0.2577898	0.3101366	0.2652252	0.1550972	0.1771414	0.1359813	0.1672259	0.1980157	0.177496	0.2543537	0.2626509	0.1941434	0.2810967	0.2438643	0.2333969	0.2312464	0.293436	0.2923991	0.3451748	0.2994347	0.2650425	0.3276342	0.2682787	0.2514502	0.3403877	0.2995822	0.2854396	0.2262219	0.2486607	0.2312282	0.2785766	0.2841199	0.3033221	0.2256657	0.2852982	0.2627079	0.1514852	0.0809242	0.0971061	0.0783941	0.2826663	0.2596988	0.28501	0.2967045	0.3285303	0.283297	0.2184233	0.1590596	0.212441	0.1930909	0.1778679	0.3383861	0.2875063	0.1487592	0.12628	0.0809271	0.1834405	0.2160996	0.2554163	0.2919718	0.3122428	0.2802555	0.27521	0.1146927	0.0315191	0.0084138	0.0029137	0.0085031	0.0017792	0.0014945	0.0148625	0.0065873	0.0002587	0.0025993	0.0116041	0.1299572	0.1880978	0.2958372	0.3398619	0.3103914	0.276192	0.2918116	0.2261141
G34	0.4563313	0.2266478	0.1389938	0.1656465	0.1703951	0.1249138	0.0591629	0.0546199	0.0934166	0.0616324	0.0956248	0.1457093	0.1986552	0.116422	0.061087	0.1059272	0.1846155	0.1972408	0.30017	0.3135101	0.309982	0.3931779	0.3661807	0.3752284	0.4606139	0.3826011	0.2641679	0.1461857	0.0843238	0.0334539	0.0335154	0.0494542	0.0864872	0.0450331	0.0368705	0.0712833	0.0944795	0.1491411	0.24428	0.3730706	0.4702772	0.3320139	0.3353208	0.3225845	0.1714582	0.0680191	0.0348602	0.0139073	0.0147649	0.022291	0.0099039	0.0072062	0.0269341	0.0114156	0.0461075	0.1152376	0.080739	0.120916	0.1580824	0.2663407	0.2554166	0.3528653	0.3399075	0.3604978	0.3077375	0.1589168	0.0997645	0.0466438	0.0202272	0.0039068	0.0263443	0.0068958	0.0023585	0.0025473	0.0022399	0.0414226	0.1328276	0.2348299	0.2869284	0.3088729	0.3510978	0.2819894	0.3615563	0.298603	0.3676798	0.3596733	0.2733857	0.3602131	0.3929132	0.4157259	0.4036548	0.4334514	0.3690024	0.3144056	0.3283966	0.3702327	0.3844009	0.3250976	0.3414733	0.318251	0.3445907	0.3748125	0.3095385	0.277228	0.2967986	0.3720917	0.3055767	0.1497311	0.2306626	0.1967255	0.2318928	0.2989489	0.3853874	0.4308813	0.418965	0.5160464	0.5239646	0.4860845	0.4579035	0.4753341	0.3517244	0.3677928	0.3074806	0.3296007	0.2914673	0.3176102	0.4135801	0.3502799	0.2996625	0.335921	0.3247126	0.4071062	0.3736118	0.3385596	0.3066506	0.4128074	0.4476068	0.2919714	0.404318	0.3134554	0.393836	0.4382695	0.3444475	0.3363936	0.3520837	0.352394	0.3767491	0.3314208	0.3958135	0.4043258	0.3221133	0.3105185	0.3426385	0.4003728	0.3740792	0.3064208	0.407697	0.4710791	0.3494016	0.3501502	0.3515264	0.3325898	0.3585328	0.3376744	0.2670743	0.2409947	0.2733955	0.2297768	0.3547973	0.4231395	0.4176097	0.464017	0.4017633	0.4447601	0.4317628	0.5530146	0.6578573	0.4412955	0.5348697	0.5669476	0.4882037	0.4401362	0.4025073	0.3047417	0.3843626	0.3236685	0.273405	0.3214476	0.3283618	0.3872427	0.1769085	0.0966148	0.0252541	0.0319836	0.0267022	0.0160195	0.0118572	0.0185507	0.013172	0.0073313	0.039324	0.0845535	0.1834348	0.2331319	0.3452723	0.3229827	0.2974228	0.3491614	0.3826367	0.3136487
G35	0.263169	0.1502982	0.044756	0.0165002	0.051351	0.113425	0.1941739	0.3204668	0.4278214	0.3601973	0.4158009	0.3101173	0.3680803	0.3676737	0.3774979	0.327352	0.4155616	0.2766287	0.2786102	0.3231783	0.2274412	0.2834039	0.1348249	0.2539231	0.2466107	0.5188227	0.5567775	0.3562469	0.3077667	0.44073	0.475918	0.3120119	0.3017352	0.2910721	0.3643423	0.406948	0.3833916	0.3813838	0.3477467	0.2499113	0.1978275	0.2180469	0.2466474	0.2417264	0.1585018	0.2265014	0.3200237	0.2807079	0.3852902	0.3567305	0.318003	0.2563332	0.3960861	0.2877342	0.2148744	0.215428	0.328405	0.432039	0.4551836	0.4268173	0.3855162	0.2587612	0.1144497	0.209913	0.1844328	0.1897082	0.4207452	0.3572142	0.4262494	0.4529742	0.4630438	0.6839815	0.5773471	0.5835188	0.6996483	0.6124365	0.4626365	0.2088775	0.2400771	0.1781914	0.2165571	0.3997387	0.363316	0.2629984	0.2430297	0.1357797	0.164574	0.1663225	0.1504537	0.3653101	0.2446692	0.2675669	0.2983807	0.2501733	0.2418093	0.1782278	0.197547	0.2905488	0.2992063	0.1561415	0.2880265	0.2013355	0.1958337	0.3578641	0.2250471	0.2409098	0.3856345	0.2871446	0.2105651	0.2030716	0.2385573	0.1719437	0.1949037	0.2956002	0.1364106	0.3649229	0.2987829	0.2720955	0.3120558	0.2232361	0.1772219	0.2418761	0.2669243	0.2138803	0.2320975	0.2279524	0.248578	0.1344052	0.1046624	0.1206219	0.0400158	0.0174135	0.0265526	0.0168926	0.0421464	0.041896	0.0643649	0.0647182	0.2035827	0.1513582	0.1583268	0.1649411	0.2044288	0.2024577	0.1922804	0.2602763	0.1894575	0.3337477	0.1883701	0.2649865	0.1583914	0.1902603	0.1988893	0.1700021	0.1745343	0.1204904	0.1556141	0.1682341	0.1539004	0.1341002	0.255132	0.18227	0.2474145	0.3187847	0.2770721	0.2371361	0.2950576	0.2702988	0.2936826	0.1957235	0.1014134	0.0700472	0.0553751	0.0348808	0.0690822	0.0812802	0.0931214	0.0557244	0.0590812	0.083162	0.106261	0.1588549	0.1903278	0.2767297	0.1780768	0.215006	0.238428	0.2640319	0.2935635	0.234525	0.2779624	0.5000484	0.7450603	0.5894562	0.6977715	0.6940744	0.6377313	0.6460473	0.6550703	0.6532079	0.7629258	0.615451	0.5583499	0.3865061	0.2754251	0.1225819	0.1968755	0.2545878	0.1440921	0.1807699
