Gene1	Gene2	corVal	pValue
G83	G62	0.663076866797377	0.0187562746484058
G74	G1	0.656099029781242	0.0205056676003103
G1	G74	0.656099029781234	0.0205056676003124
G24	G48	0.654133368545363	0.0210192591142163
G48	G24	0.654133368545361	0.021019259114217
G52	G70	0.653955806365347	0.0210661102850722
G70	G52	0.65395580636534	0.0210661102850741
G50	G74	0.653895134122717	0.0210821365724687
G74	G50	0.653895134122715	0.0210821365724693
G20	G68	0.651932325872382	0.0216054143680748
G68	G20	0.651932325872378	0.0216054143680758
G63	G97	0.651410287985286	0.0217461662922427
G97	G63	0.651410287985283	0.0217461662922435
G50	G67	0.650235537832102	0.0220653437263865
G67	G50	0.650235537832095	0.0220653437263886
G15	G29	0.648344796252941	0.0225861975130283
G29	G15	0.648344796252936	0.0225861975130299
G62	G27	0.647977159562398	0.0226885018569942
G27	G62	0.647977159562398	0.0226885018569944
G60	G52	0.646781350389645	0.023023598021132
G52	G60	0.646781350389639	0.0230235980211337
G50	G4	0.644822248209379	0.0235803430452869
G4	G50	0.644822248209378	0.0235803430452873
G58	G71	0.642594359241109	0.0242252839293562
G71	G58	0.642594359241102	0.0242252839293582
G24	G52	0.639808181838931	0.0250497378730288
G52	G24	0.63980818183893	0.0250497378730292
G36	G77	0.63964624640151	0.0250982728416135
G77	G36	0.63964624640151	0.0250982728416138
G95	G74	0.637889263811459	0.0256292625329557
G74	G95	0.637889263811455	0.0256292625329567
G39	G77	0.636807782941579	0.0259601212958594
G77	G39	0.636807782941575	0.0259601212958608
G4	G27	0.635903777155394	0.0262390480047615
G27	G4	0.635903777155392	0.0262390480047623
G20	G3	0.634601796652554	0.0266445694673582
G3	G20	0.634601796652553	0.0266445694673586
G48	G37	0.632927338485719	0.0271727425543776
G37	G48	0.632927338485715	0.0271727425543791
G47	G34	0.631996433803087	0.0274696274869652
G34	G47	0.631996433803082	0.0274696274869667
G1	G11	0.631848582131639	0.0275169951558723
G11	G1	0.631848582131635	0.0275169951558737
G86	G29	0.631162078720551	0.0277377053790802
G29	G86	0.631162078720544	0.0277377053790825
G37	G62	0.62966614779181	0.0282230686782189
G62	G37	0.629666147791804	0.028223068678221
G24	G74	0.626287630257528	0.0293417523873814
G74	G24	0.626287630257516	0.0293417523873856
G55	G68	0.624773451495408	0.0298533463847538
G68	G55	0.624773451495404	0.0298533463847551
G24	G89	0.622874794842497	0.0305038791181966
G89	G24	0.622874794842492	0.0305038791181985
G67	G91	0.622386617965323	0.0306727765100712
G91	G67	0.622386617965317	0.0306727765100731
G34	G21	0.621441804885143	0.0310015675687582
G21	G34	0.621441804885137	0.0310015675687605
G36	G34	0.621353526457045	0.0310324169532756
G34	G36	0.62135352645704	0.0310324169532772
G72	G99	0.62057691953877	0.0313047580973519
G99	G72	0.620576919538766	0.0313047580973531
G86	G67	0.618171883156373	0.032159051397874
G67	G86	0.618171883156371	0.0321590513978747
G89	G95	0.616619243774864	0.0327193734287443
G95	G89	0.616619243774862	0.0327193734287452
G77	G92	0.616169525423237	0.0328829685984463
G92	G77	0.616169525423234	0.0328829685984474
G68	G82	0.615474656268309	0.0331368948711971
G82	G68	0.615474656268309	0.0331368948711974
G3	G74	0.615006328909577	0.0333088267713152
G74	G3	0.615006328909572	0.0333088267713171
G25	G78	0.614597881454684	0.0334592967046682
G78	G25	0.614597881454679	0.0334592967046698
G89	G37	0.614515185000931	0.0334898208318992
G37	G89	0.61451518500093	0.0334898208318998
G87	G1	0.61450790964366	0.0334925071969238
G1	G87	0.614507909643657	0.0334925071969251
G73	G16	0.611043666300828	0.0347892750254365
G16	G73	0.611043666300823	0.0347892750254384
G78	G84	0.610087935620302	0.0351532628816459
G84	G78	0.6100879356203	0.0351532628816468
G55	G37	0.609336417554598	0.0354413827886293
G37	G55	0.609336417554593	0.0354413827886311
G12	G82	0.607558836509565	0.0361295896031805
G82	G12	0.607558836509563	0.0361295896031811
G37	G67	0.606556398691324	0.0365218729660918
G67	G37	0.606556398691316	0.0365218729660949
G48	G77	0.604343784374495	0.0373984782683934
G77	G48	0.604343784374491	0.0373984782683951
G67	G1	0.602363070356266	0.0381958418853573
G1	G67	0.602363070356263	0.0381958418853584
G78	G79	0.601402609812667	0.0385868152774352
G79	G78	0.601402609812664	0.0385868152774363
G74	G27	0.599931698758094	0.0391910872217008
G27	G74	0.599931698758092	0.0391910872217016
G48	G50	0.599040173175666	0.0395605984209096
G50	G48	0.599040173175662	0.0395605984209116
G46	G65	0.598569964026425	0.0397564809005239
G65	G46	0.598569964026424	0.0397564809005245
G82	G37	0.59512254064299	0.0412137394977148
G37	G82	0.595122540642986	0.0412137394977163
G95	G18	0.594339600918084	0.0415499043359956
G18	G95	0.59433960091808	0.0415499043359975
G93	G86	0.593487000812487	0.0419181860655071
G86	G93	0.593487000812485	0.0419181860655081
G1	G72	0.59293334046733	0.0421585762788121
G72	G1	0.592933340467321	0.0421585762788158
G90	G86	0.592755859112126	0.0422358421602641
G86	G90	0.592755859112125	0.0422358421602642
G3	G55	0.592255551829472	0.0424541893726429
G55	G3	0.592255551829472	0.0424541893726429
G52	G77	0.58937481317906	0.0437270049725631
G77	G52	0.589374813179057	0.0437270049725644
G30	G20	0.589036106299903	0.043878411117733
G20	G30	0.5890361062999	0.0438784111177342
G50	G76	0.588437803327012	0.0441467654778944
G76	G50	0.588437803327007	0.0441467654778966
G21	G1	0.587970910444794	0.0443569837509458
G1	G21	0.587970910444794	0.0443569837509461
G2	G19	0.587117020189297	0.0447432766143942
G19	G2	0.587117020189293	0.044743276614396
G37	G21	0.586405849320615	0.0450668141771341
G21	G37	0.586405849320604	0.0450668141771394
G4	G16	0.584450331130967	0.0459649663404126
G16	G4	0.584450331130965	0.0459649663404135
G39	G37	0.583991823704292	0.0461773690646372
G37	G39	0.583991823704287	0.0461773690646394
G82	G86	0.580821730784702	0.0476648912766304
G86	G82	0.580821730784701	0.0476648912766306
G52	G34	0.579000865693168	0.0485344014234362
G34	G52	0.579000865693159	0.0485344014234405
G20	G27	0.578338849917438	0.0488532793832797
G27	G20	0.578338849917433	0.0488532793832824
G34	G87	0.577227173955748	0.049392059120229
G87	G34	0.577227173955744	0.0493920591202312
G71	G33	0.576859615057839	0.0495711136884921
G33	G71	0.576859615057835	0.0495711136884937
G24	G55	0.576081963136308	0.0499514460520391
G55	G24	0.576081963136307	0.0499514460520399
G91	G56	0.575810510951971	0.0500846886930532
G56	G91	0.575810510951968	0.0500846886930546
G67	G42	0.575427565365032	0.0502730823020854
G42	G67	0.575427565365027	0.0502730823020879
G1	G29	0.574287241758402	0.0508370220145929
G29	G1	0.574287241758399	0.0508370220145942
G68	G89	0.572735229131556	0.0516116739571228
G89	G68	0.572735229131554	0.0516116739571238
G20	G50	0.569611715451624	0.0531957320904802
G50	G20	0.56961171545162	0.0531957320904822
G30	G48	0.569467967190414	0.0532694417518036
G48	G30	0.569467967190411	0.053269441751805
G15	G62	0.567944352774535	0.0540551042333589
G62	G15	0.567944352774532	0.0540551042333605
G73	G19	0.565741189242835	0.0552054626224016
G19	G73	0.565741189242831	0.0552054626224039
G24	G18	0.565720008807416	0.055216604042321
G18	G24	0.565720008807406	0.0552166040423264
G15	G47	0.565068107000525	0.0555602888197368
G47	G15	0.565068107000524	0.055560288819737
G34	G29	0.564583029212093	0.0558169908372445
G29	G34	0.564583029212088	0.0558169908372471
G6	G70	0.563709317033371	0.0562814441505865
G70	G6	0.563709317033364	0.05628144415059
G60	G39	0.563288354651802	0.0565061817892223
G39	G60	0.563288354651798	0.0565061817892243
G72	G63	0.559834686920262	0.058373664676235
G63	G72	0.559834686920255	0.0583736646762388
G99	G56	0.559596477864179	0.0585040335093973
G56	G99	0.559596477864179	0.0585040335093973
G21	G42	0.558465994681336	0.0591254971574542
G42	G21	0.558465994681335	0.059125497157455
G60	G59	0.558291918964344	0.0592215986484288
G59	G60	0.558291918964342	0.05922159864843
G35	G83	0.556155120524911	0.0604101221290213
G83	G35	0.556155120524909	0.0604101221290224
G62	G42	0.556108064823961	0.0604364802866644
G42	G62	0.556108064823955	0.0604364802866678
G50	G29	0.552995237609187	0.0621979249738535
G29	G50	0.552995237609174	0.0621979249738611
G1	G2	0.551996812440554	0.0627703597648935
G2	G1	0.55199681244055	0.062770359764896
G55	G95	0.550591773665542	0.0635820918469926
G95	G55	0.550591773665535	0.0635820918469964
G20	G83	0.550088621961464	0.0638745366498734
G83	G20	0.550088621961456	0.063874536649878
G97	G20	0.549430035947511	0.0642587293962176
G20	G97	0.549430035947499	0.064258729396225
G58	G70	0.548817884660489	0.0646172654107921
G70	G58	0.548817884660484	0.0646172654107951
G33	G100	0.548583122847267	0.0647551314220922
G100	G33	0.548583122847266	0.0647551314220932
G4	G83	0.547603072989497	0.0653328725204909
G83	G4	0.547603072989492	0.0653328725204936
G57	G18	0.546989986876584	0.0656960941352905
G18	G57	0.546989986876577	0.0656960941352947
G56	G63	0.546852237886572	0.0657778948282655
G63	G56	0.54685223788657	0.065777894828267
G93	G50	0.546712615088445	0.0658608800597752
G50	G93	0.546712615088445	0.0658608800597752
G57	G62	0.546172014235468	0.0661828700893787
G62	G57	0.546172014235458	0.066182870089385
G85	G19	0.545319539994403	0.066692823204069
G19	G85	0.545319539994402	0.0666928232040692
G89	G34	0.544011947055201	0.0674802914511045
G34	G89	0.544011947055195	0.0674802914511085
G73	G82	0.543713738023371	0.0676607751866361
G82	G73	0.543713738023367	0.0676607751866388
G89	G77	0.543082360213253	0.0680439993293365
G77	G89	0.543082360213252	0.0680439993293373
G86	G62	0.54256513704458	0.0683590486503369
G62	G86	0.542565137044579	0.0683590486503377
G20	G95	0.541264160273953	0.0691559372224697
G95	G20	0.541264160273946	0.0691559372224736
G18	G42	0.541011712309672	0.0693113072120917
G42	G18	0.541011712309668	0.0693113072120941
G33	G20	0.540398541522667	0.0696896858897059
G20	G33	0.540398541522665	0.0696896858897071
G27	G18	0.539129329052409	0.0704774107658546
G18	G27	0.539129329052408	0.0704774107658551
G14	G13	0.537730792008564	0.0713524675442235
G13	G14	0.537730792008563	0.071352467544224
G1	G56	0.536961295928725	0.0718371070661487
G56	G1	0.536961295928718	0.0718371070661532
G2	G84	0.536858467553462	0.0719020406282774
G84	G2	0.536858467553461	0.0719020406282783
G31	G45	0.536019834701213	0.0724331220604245
G45	G31	0.53601983470121	0.0724331220604259
G73	G6	0.535934090269113	0.0724875727636396
G6	G73	0.535934090269105	0.0724875727636447
G74	G34	0.535380415752812	0.0728398520057782
G34	G74	0.535380415752811	0.0728398520057789
G26	G54	0.534706316079791	0.0732703362107789
G54	G26	0.534706316079788	0.0732703362107808
G22	G59	0.534175964784711	0.0736102459562215
G59	G22	0.534175964784709	0.0736102459562232
G55	G83	0.533684666611125	0.0739260893113854
G83	G55	0.533684666611118	0.07392608931139
G3	G18	0.53360025730109	0.0739804473074226
G18	G3	0.533600257301084	0.0739804473074268
G88	G74	0.53307254827049	0.0743209030558889
G74	G88	0.533072548270479	0.0743209030558957
G81	G66	0.532832017505859	0.0744764390082506
G66	G81	0.532832017505857	0.0744764390082517
G60	G6	0.532529830546615	0.0746721599847571
G6	G60	0.532529830546612	0.0746721599847592
G68	G93	0.532236271654058	0.074862629810124
G93	G68	0.532236271654056	0.0748626298101249
G99	G26	0.532085175101831	0.0749607953734517
G26	G99	0.532085175101827	0.0749607953734543
G82	G34	0.531930828666922	0.0750611633197344
G34	G82	0.531930828666911	0.0750611633197412
G27	G76	0.53134169176182	0.0754451114229525
G76	G27	0.53134169176182	0.0754451114229527
G48	G68	0.531206710769979	0.0755332691730623
G68	G48	0.531206710769976	0.0755332691730644
G68	G62	0.531038500573366	0.0756432279660486
G62	G68	0.531038500573359	0.0756432279660531
G73	G52	0.531036554449483	0.0756445007854111
G52	G73	0.531036554449474	0.0756445007854174
G12	G59	0.530892879983066	0.0757385083851783
G59	G12	0.530892879983064	0.0757385083851794
G16	G85	0.530877790200416	0.0757483864132953
G85	G16	0.530877790200414	0.0757483864132961
G92	G99	0.530432999518109	0.076039950041535
G99	G92	0.5304329995181	0.0760399500415409
G89	G15	0.528678302373618	0.0771976545875228
G15	G89	0.528678302373615	0.0771976545875244
G86	G18	0.528502950460887	0.0773140052133538
G18	G86	0.528502950460885	0.0773140052133554
G48	G34	0.527355297905721	0.0780784621537463
G34	G48	0.527355297905713	0.0780784621537517
G59	G37	0.526993361268017	0.0783206162475699
G37	G59	0.526993361268003	0.0783206162475792
G25	G2	0.526915511468149	0.0783727686469836
G2	G25	0.526915511468146	0.0783727686469853
G81	G40	0.526903987148031	0.0783804909237593
G40	G81	0.526903987148026	0.0783804909237625
G60	G47	0.525568972830199	0.0792785827778737
G47	G60	0.525568972830192	0.0792785827778782
G39	G34	0.524037446477296	0.0803174854005702
G34	G39	0.524037446477285	0.0803174854005777
G43	G70	0.523564988703935	0.0806398371466681
G70	G43	0.523564988703934	0.080639837146669
G44	G12	0.522955375376697	0.0810570687482532
G12	G44	0.522955375376695	0.0810570687482546
G39	G68	0.522543231353002	0.0813399795668493
G68	G39	0.522543231353002	0.0813399795668495
G2	G44	0.522328014406783	0.0814879791546721
G44	G2	0.522328014406778	0.0814879791546756
G5	G38	0.521088058190475	0.0823442378345325
G38	G5	0.521088058190475	0.0823442378345327
G92	G70	0.520633664507845	0.0826595476173988
G70	G92	0.520633664507843	0.0826595476174002
G88	G20	0.519710954475976	0.0833023515603285
G20	G88	0.519710954475973	0.0833023515603306
G77	G74	0.518434496577011	0.0841971791500954
G74	G77	0.518434496577008	0.0841971791500975
G29	G99	0.517255382333721	0.0850295432576555
G99	G29	0.517255382333711	0.0850295432576623
G98	G62	0.517156486840628	0.0850996085454041
G62	G98	0.517156486840617	0.0850996085454117
G60	G92	0.515154644188216	0.0865262982005318
G92	G60	0.515154644188206	0.0865262982005393
G59	G77	0.514069277709749	0.0873065577044623
G77	G59	0.514069277709739	0.0873065577044691
G98	G55	0.513885080094931	0.0874394465587534
G55	G98	0.51388508009493	0.0874394465587539
G82	G95	0.512972084571902	0.088100145365634
G95	G82	0.512972084571899	0.0881001453656357
G72	G96	0.512243852044435	0.0886295527691279
G96	G72	0.512243852044427	0.0886295527691334
G88	G35	0.511623099916943	0.0890825188700523
G35	G88	0.511623099916937	0.0890825188700568
G17	G82	0.511486560116867	0.0891823621294063
G82	G17	0.511486560116859	0.0891823621294124
G96	G66	0.510143424299704	0.0901685476173034
G66	G96	0.510143424299701	0.0901685476173058
G20	G86	0.509978438924035	0.090290192043659
G86	G20	0.509978438924027	0.0902901920436644
G16	G76	0.509393512066381	0.0907223534358876
G76	G16	0.509393512066379	0.0907223534358888
G86	G61	0.508939935627736	0.0910584282681639
G61	G86	0.508939935627731	0.0910584282681683
G98	G74	0.508758032297869	0.0911934440472115
G74	G98	0.50875803229786	0.0911934440472182
G65	G25	0.508256480089596	0.0915664148546928
G25	G65	0.508256480089593	0.091566414854695
G83	G21	0.508040260747586	0.0917275194286003
G21	G83	0.508040260747584	0.091727519428602
G47	G77	0.507701329447602	0.0919804407016109
G77	G47	0.507701329447601	0.0919804407016114
G47	G99	0.507562184724785	0.0920844108277901
G99	G47	0.507562184724776	0.0920844108277966
G55	G50	0.505813614920869	0.09339771242249
G50	G55	0.505813614920865	0.0933977124224932
G14	G38	0.505733744379743	0.0934580002313451
G38	G14	0.505733744379742	0.0934580002313459
G17	G52	0.50499746386306	0.0940149925563659
G52	G17	0.504997463863051	0.0940149925563722
G78	G6	0.504402783237118	0.0944664919291375
G6	G78	0.504402783237109	0.0944664919291444
G69	G35	0.503771195161477	0.0949476063951798
G35	G69	0.503771195161475	0.0949476063951817
G56	G19	0.503650197246243	0.0950399645592895
G19	G56	0.50365019724624	0.0950399645592918
G59	G68	0.503313117683957	0.0952975769526159
G68	G59	0.503313117683948	0.0952975769526228
G9	G3	0.5031764339277	0.0954021707855947
G3	G9	0.503176433927696	0.0954021707855982
G74	G42	0.50316984584951	0.0954072140951423
G42	G74	0.503169845849502	0.0954072140951479
G36	G70	0.502697531329105	0.0957692473985861
G70	G36	0.502697531329105	0.0957692473985863
G37	G4	0.50066214098905	0.0973399441621656
G4	G37	0.500662140989048	0.0973399441621669
G33	G48	0.500617972959509	0.0973742185381232
G48	G33	0.500617972959508	0.0973742185381236
G38	G47	0.500363769826729	0.0975716373997938
G47	G38	0.500363769826725	0.0975716373997965
G16	G100	0.498481193034655	0.0990420370844221
G100	G16	0.498481193034647	0.0990420370844283
G34	G62	0.498288371515279	0.0991934741968841
G62	G34	0.498288371515277	0.0991934741968854
G83	G38	0.49825472205889	0.0992199174990692
G38	G83	0.498254722058888	0.0992199174990708
G24	G36	0.496556670333145	0.100560458838355
G36	G24	0.496556670333144	0.100560458838355
G65	G54	0.49636327434173	0.100713900917898
G54	G65	0.496363274341728	0.1007139009179
G73	G39	0.49566066244673	0.101272676394575
G39	G73	0.495660662446723	0.10127267639458
G77	G21	0.495373655931412	0.101501522513978
G21	G77	0.495373655931403	0.101501522513985
G88	G18	0.495289740569184	0.101568498069989
G18	G88	0.495289740569173	0.101568498069998
G42	G29	0.494386635456993	0.102291164395961
G29	G42	0.494386635456992	0.102291164395962
G50	G90	0.494022571240457	0.102583457367584
G90	G50	0.494022571240452	0.102583457367588
G9	G27	0.493276240964136	0.103184398208704
G27	G9	0.493276240964131	0.103184398208709
G91	G11	0.493158750540505	0.103279214243372
G11	G91	0.493158750540504	0.103279214243373
G55	G57	0.492964340672123	0.103436232692426
G57	G55	0.492964340672123	0.103436232692426
G77	G18	0.492820088595106	0.103552843173806
G18	G77	0.492820088595105	0.103552843173808
G70	G31	0.491084899246547	0.104962408662642
G31	G70	0.491084899246545	0.104962408662644
G28	G6	0.491074878568457	0.104970585771868
G6	G28	0.491074878568455	0.104970585771869
G57	G21	0.49088488827082	0.105125702606379
G21	G57	0.49088488827081	0.105125702606388
G31	G93	0.490350278839086	0.105563001125586
G93	G31	0.490350278839083	0.105563001125588
G29	G91	0.489805626041241	0.106009758252287
G91	G29	0.489805626041239	0.106009758252289
G12	G39	0.489632787106901	0.106151793693899
G39	G12	0.489632787106898	0.106151793693902
G77	G80	0.489280278872981	0.106441869894652
G80	G77	0.489280278872978	0.106441869894654
G93	G1	0.48880209435286	0.106836206011646
G1	G93	0.488802094352852	0.106836206011652
G17	G39	0.488763460292327	0.106868108032242
G39	G17	0.488763460292318	0.106868108032249
G16	G60	0.488377758703008	0.10718694783082
G60	G16	0.488377758703005	0.107186947830822
G33	G90	0.487860049138209	0.107615904789109
G90	G33	0.487860049138204	0.107615904789113
G68	G52	0.487841366845336	0.107631405602603
G52	G68	0.487841366845334	0.107631405602605
G43	G100	0.486889336381118	0.108423275886773
G100	G43	0.486889336381115	0.108423275886775
G39	G95	0.48639970790696	0.10883203611375
G95	G39	0.486399707906956	0.108832036113754
G12	G52	0.48632168831022	0.108897264123553
G52	G12	0.486321688310216	0.108897264123556
G21	G63	0.485712255333126	0.109407671318949
G63	G21	0.485712255333115	0.109407671318958
G95	G11	0.485584331175548	0.109515010413371
G11	G95	0.485584331175537	0.10951501041338
G19	G28	0.485046241717338	0.109967277304617
G28	G19	0.485046241717335	0.10996727730462
G68	G67	0.483399844210044	0.111358767450744
G67	G68	0.483399844210035	0.111358767450751
G4	G19	0.482113802442231	0.112453768968112
G19	G4	0.482113802442226	0.112453768968116
G65	G23	0.480445104178257	0.113885167677669
G23	G65	0.480445104178254	0.113885167677672
G50	G87	0.478467988521846	0.115596640679773
G87	G50	0.478467988521843	0.115596640679776
G53	G73	0.477830903197896	0.116151721497767
G73	G53	0.477830903197893	0.11615172149777
G43	G71	0.477508703087473	0.116433116521782
G71	G43	0.477508703087468	0.116433116521786
G3	G39	0.476652582153425	0.117182996068513
G39	G3	0.476652582153424	0.117182996068514
G87	G99	0.476431990499299	0.117376727300704
G99	G87	0.476431990499295	0.117376727300708
G30	G82	0.475161598711479	0.118496534950449
G82	G30	0.475161598711471	0.118496534950455
G45	G13	0.474950148542669	0.118683600939557
G13	G45	0.474950148542668	0.118683600939558
G18	G7	0.473655184095533	0.119833469931396
G7	G18	0.47365518409553	0.119833469931398
G1	G65	0.472942822268759	0.12046912488184
G65	G1	0.472942822268759	0.12046912488184
G67	G27	0.471894318004524	0.121408748836988
G27	G67	0.471894318004524	0.121408748836989
G2	G52	0.471824102124472	0.121471844549654
G52	G2	0.471824102124463	0.121471844549663
G42	G72	0.470624564446041	0.122553069632609
G72	G42	0.470624564446036	0.122553069632614
G52	G37	0.470520447660627	0.12264721372421
G37	G52	0.470520447660624	0.122647213724214
G91	G75	0.470477125935539	0.122686399896774
G75	G91	0.470477125935533	0.12268639989678
G53	G81	0.469700510526275	0.123390271263026
G81	G53	0.469700510526275	0.123390271263026
G58	G76	0.469585661736683	0.123494586428427
G76	G58	0.46958566173668	0.123494586428429
G37	G92	0.469522212933998	0.123552240642867
G92	G37	0.469522212933993	0.123552240642871
G15	G92	0.469230259274661	0.123817758264365
G92	G15	0.469230259274656	0.123817758264369
G98	G35	0.469158226153802	0.123883326302011
G35	G98	0.469158226153797	0.123883326302016
G40	G48	0.46903535526054	0.123995221807941
G48	G40	0.469035355260534	0.123995221807947
G59	G57	0.468655272146787	0.124341773079037
G57	G59	0.468655272146778	0.124341773079046
G95	G90	0.468492453051546	0.124490421652352
G90	G95	0.468492453051544	0.124490421652354
G13	G5	0.46834126473534	0.124628555802965
G5	G13	0.46834126473534	0.124628555802966
G93	G37	0.468224270725436	0.124735516927774
G37	G93	0.468224270725436	0.124735516927775
G83	G2	0.468028910382206	0.124914257906585
G2	G83	0.468028910382205	0.124914257906586
G40	G87	0.467765767056114	0.125155280308023
G87	G40	0.467765767056108	0.125155280308029
G93	G91	0.467699543982255	0.12521598426997
G91	G93	0.467699543982248	0.125215984269976
G12	G36	0.467657414420818	0.125254612723724
G36	G12	0.467657414420813	0.125254612723728
G17	G59	0.466961799202341	0.125893547051209
G59	G17	0.466961799202334	0.125893547051215
G100	G49	0.466584387555664	0.12624109590581
G49	G100	0.466584387555662	0.126241095905812
G85	G6	0.466428520370003	0.126384812817129
G6	G85	0.466428520369998	0.126384812817134
G75	G81	0.466310275205651	0.126493911733825
G81	G75	0.466310275205645	0.126493911733831
G31	G71	0.46507060173195	0.127641401664562
G71	G31	0.46507060173195	0.127641401664563
G27	G35	0.464981635016332	0.127724013054738
G35	G27	0.464981635016331	0.127724013054739
G21	G14	0.464897402231082	0.127802260835548
G14	G21	0.464897402231079	0.127802260835551
G4	G1	0.464870129714221	0.127827602257123
G1	G4	0.464870129714218	0.127827602257126
G45	G38	0.46448035704565	0.128190134519891
G38	G45	0.464480357045649	0.128190134519892
G68	G29	0.464478177821523	0.128192163326029
G29	G68	0.464478177821511	0.12819216332604
G21	G25	0.464261497545684	0.128393992140443
G25	G21	0.464261497545678	0.128393992140448
G74	G46	0.463349684237899	0.129245579763535
G46	G74	0.463349684237896	0.129245579763537
G83	G72	0.463047980217963	0.129528164618874
G72	G83	0.463047980217952	0.129528164618884
G57	G35	0.462857823631036	0.12970647754957
G35	G57	0.462857823631031	0.129706477549574
G28	G52	0.462797119001575	0.129763434929794
