,TS_0_0,TS_0_1,TS_0_2,TS_0_3,TS_0_4,TS_0_5,TS_0_6,TS_0_7,TS_0_8,TS_0_9,TS_0_10,TS_0_11,TS_0_12,TS_0_13,TS_0_14,TS_0_15,TS_0_16,TS_0_17,TS_0_18,TS_0_19,TS_0_20,TS_1_0,TS_1_1,TS_1_2,TS_1_3,TS_1_4,TS_1_5,TS_1_6,TS_1_7,TS_1_8,TS_1_9,TS_1_10,TS_1_11,TS_1_12,TS_1_13,TS_1_14,TS_1_15,TS_1_16,TS_1_17,TS_1_18,TS_1_19,TS_1_20,TS_2_0,TS_2_1,TS_2_2,TS_2_3,TS_2_4,TS_2_5,TS_2_6,TS_2_7,TS_2_8,TS_2_9,TS_2_10,TS_2_11,TS_2_12,TS_2_13,TS_2_14,TS_2_15,TS_2_16,TS_2_17,TS_2_18,TS_2_19,TS_2_20,TS_3_0,TS_3_1,TS_3_2,TS_3_3,TS_3_4,TS_3_5,TS_3_6,TS_3_7,TS_3_8,TS_3_9,TS_3_10,TS_3_11,TS_3_12,TS_3_13,TS_3_14,TS_3_15,TS_3_16,TS_3_17,TS_3_18,TS_3_19,TS_3_20,TS_4_0,TS_4_1,TS_4_2,TS_4_3,TS_4_4,TS_4_5,TS_4_6,TS_4_7,TS_4_8,TS_4_9,TS_4_10,TS_4_11,TS_4_12,TS_4_13,TS_4_14,TS_4_15,TS_4_16,TS_4_17,TS_4_18,TS_4_19,TS_4_20,TS_5_0,TS_5_1,TS_5_2,TS_5_3,TS_5_4,TS_5_5,TS_5_6,TS_5_7,TS_5_8,TS_5_9,TS_5_10,TS_5_11,TS_5_12,TS_5_13,TS_5_14,TS_5_15,TS_5_16,TS_5_17,TS_5_18,TS_5_19,TS_5_20,TS_6_0,TS_6_1,TS_6_2,TS_6_3,TS_6_4,TS_6_5,TS_6_6,TS_6_7,TS_6_8,TS_6_9,TS_6_10,TS_6_11,TS_6_12,TS_6_13,TS_6_14,TS_6_15,TS_6_16,TS_6_17,TS_6_18,TS_6_19,TS_6_20,TS_7_0,TS_7_1,TS_7_2,TS_7_3,TS_7_4,TS_7_5,TS_7_6,TS_7_7,TS_7_8,TS_7_9,TS_7_10,TS_7_11,TS_7_12,TS_7_13,TS_7_14,TS_7_15,TS_7_16,TS_7_17,TS_7_18,TS_7_19,TS_7_20,TS_8_0,TS_8_1,TS_8_2,TS_8_3,TS_8_4,TS_8_5,TS_8_6,TS_8_7,TS_8_8,TS_8_9,TS_8_10,TS_8_11,TS_8_12,TS_8_13,TS_8_14,TS_8_15,TS_8_16,TS_8_17,TS_8_18,TS_8_19,TS_8_20,TS_9_0,TS_9_1,TS_9_2,TS_9_3,TS_9_4,TS_9_5,TS_9_6,TS_9_7,TS_9_8,TS_9_9,TS_9_10,TS_9_11,TS_9_12,TS_9_13,TS_9_14,TS_9_15,TS_9_16,TS_9_17,TS_9_18,TS_9_19,TS_9_20
fruB,0.0393493,0.053246,0.0760548,0.177001,0.2185438,0.3120778,0.4447315,0.3602431,0.3355314,0.2334305,0.339266,0.2128587,0.1047695,0.0605662,0.0530541,0.0491588,0.0594826,0.0430314,0.0584341,0.0429832,0.0399074,0.0293402,0.0394928,0.0285803,0.0256417,0.0217884,0.0319159,0.0396163,0.0211013,0.024763,0.0603719,0.0595775,0.0381333,0.0446363,0.0199241,0.0415541,0.0167279,0.0458087,0.0286319,0.064947,0.0447203,0.0332301,0.0498645,0.0638407,0.1204685,0.2144009,0.4018514,0.5493087,0.4319286,0.4741724,0.52179,0.5186203,0.53468,0.4201296,0.2013616,0.100459,0.0653522,0.0384221,0.0574626,0.0503362,0.029288,0.0283828,0.0408699,0.0467656,0.0408745,0.0549556,0.0791304,0.0686129,0.0645516,0.0450692,0.0284304,0.0656839,0.0480055,0.0757258,0.0828022,0.0510016,0.0556934,0.0653384,0.075193,0.0457168,0.0460799,0.0550025,0.053499,0.033011,0.0448182,0.0444398,0.075995,0.060252,0.0395092,0.0438392,0.0860768,0.0474532,0.0531134,0.0599543,0.0307358,0.0537437,0.0646957,0.069732,0.0909449,0.0761279,0.0643552,0.0567291,0.0508205,0.0268177,0.0466133,0.0322191,0.0614781,0.0422921,0.0811393,0.0555223,0.0739577,0.0745158,0.1106197,0.0450344,0.0443895,0.069598,0.0427119,0.0551665,0.0341111,0.0412825,0.0828499,0.0283036,0.0983547,0.0468304,0.0364093,0.0417577,0.0430904,0.0817915,0.0431723,0.0494113,0.0353568,0.0950595,0.0652889,0.0434849,0.0399157,0.0356503,0.0716652,0.0621574,0.1016631,0.0405379,0.0554297,0.0747922,0.0408764,0.0418111,0.0434871,0.0475582,0.0799571,0.0319926,0.0510181,0.0425652,0.0270005,0.0578278,0.0747777,0.0198124,0.0307849,0.0532174,0.0312605,0.0380397,0.0365417,0.037166,0.0339329,0.0426265,0.0893455,0.0573665,0.0489658,0.0674604,0.0851258,0.0538543,0.0510174,0.0512223,0.0490379,0.0466355,0.0438082,0.0342448,0.0709928,0.0536548,0.0581602,0.0488758,0.0455988,0.04003,0.0439538,0.0340806,0.0365705,0.0447114,0.0793169,0.077479,0.0291033,0.0739237,0.0537357,0.0613959,0.0399171,0.1575679,0.3153126,0.5548957,0.6316007,0.428794,0.5509873,0.7187432,0.6421958,0.7198569,0.5470435,0.3218836,0.0945506,0.0530691,0.0562345,0.0505825,0.0848484,0.0693925,0.0578348,0.0516391
pck,0.5665293,0.5668885,0.4114083,0.2428858,0.1611878,0.0985427,0.0619399,0.0613125,0.0710052,0.0998167,0.0918951,0.135161,0.2730231,0.4130602,0.4282881,0.4195212,0.3751407,0.4032047,0.4142042,0.4851809,0.5015288,0.4092766,0.4542013,0.6050938,0.4741145,0.5560031,0.5446995,0.493952,0.5698675,0.5188107,0.5755228,0.3715692,0.4535912,0.4379763,0.3732529,0.4000557,0.4443912,0.5922738,0.5205787,0.4581163,0.5426737,0.5309189,0.5240145,0.5245572,0.3097325,0.1310404,0.1065787,0.0931967,0.0589776,0.0412929,0.0309089,0.0621312,0.0769312,0.0522989,0.2558447,0.339546,0.4542214,0.551291,0.522138,0.6004732,0.5590378,0.505369,0.4792765,0.4373952,0.6378005,0.6831656,0.535428,0.7191908,0.5723956,0.6431967,0.5703787,0.5756842,0.5669991,0.561768,0.5334036,0.5131907,0.5695529,0.4660435,0.4656943,0.5555884,0.5227787,0.4927717,0.4890632,0.422214,0.4381205,0.5132145,0.4699087,0.4879098,0.4974073,0.5450179,0.4748077,0.5388967,0.4564096,0.559418,0.5069528,0.4653295,0.5406324,0.6335752,0.4471512,0.3566619,0.5700204,0.6140996,0.4994706,0.4814197,0.4430136,0.4135188,0.5607892,0.4128198,0.5153161,0.4758993,0.5191029,0.4981242,0.4449454,0.4450323,0.4996063,0.5528072,0.5075174,0.520237,0.4560346,0.4558456,0.4421426,0.5493416,0.3936163,0.4094334,0.5444369,0.5239859,0.4863614,0.5654405,0.4823234,0.6744234,0.6454621,0.7420844,0.6317651,0.6378699,0.6564476,0.6064855,0.6057872,0.4132431,0.3733307,0.4366498,0.4103897,0.4155776,0.5249772,0.5805156,0.4378832,0.5100019,0.4714916,0.499343,0.4741093,0.4803618,0.4743751,0.5276135,0.5129497,0.4535378,0.4221974,0.4535122,0.5288499,0.4443409,0.5387864,0.4294963,0.505273,0.4202691,0.5277214,0.4574498,0.5513652,0.5514564,0.5137912,0.533856,0.5727292,0.6171348,0.5346821,0.5099907,0.5298389,0.4888259,0.4038097,0.5269873,0.5768897,0.4464026,0.5130769,0.4867699,0.4045878,0.4423095,0.412576,0.4426115,0.399738,0.5206663,0.5271793,0.4926646,0.4874493,0.4872311,0.4609727,0.2703021,0.1402497,0.1394422,0.1105439,0.1121504,0.0707336,0.0920453,0.1199975,0.0918119,0.0985943,0.078173,0.3350571,0.3464501,0.5284485,0.5689492,0.574307,0.5122829,0.3982319,0.5160467
fruK,0.1926313,0.2861659,0.3744762,0.4402942,0.540768,0.4922055,0.6609012,0.5096849,0.6032631,0.4615059,0.585806,0.4863257,0.2284904,0.3380723,0.2587514,0.211954,0.2375892,0.19648,0.2902827,0.1858878,0.2251879,0.1747197,0.2333008,0.3379066,0.2086232,0.2071718,0.2505715,0.1620441,0.2624729,0.1574819,0.2375184,0.1674967,0.168457,0.1671654,0.2404349,0.2533884,0.1850887,0.2476515,0.2799217,0.2668571,0.2121082,0.316467,0.196945,0.2979713,0.3751703,0.549498,0.5209637,0.752505,0.6711971,0.6236669,0.6656504,0.6781672,0.6788405,0.7017648,0.3328474,0.3075131,0.2325404,0.2231417,0.207503,0.2526594,0.1994437,0.170066,0.2630991,0.2365909,0.1977066,0.1976457,0.1882596,0.3017608,0.2357263,0.1955209,0.1691458,0.1870398,0.1674993,0.3055791,0.1840983,0.3068751,0.1761143,0.2852815,0.1866432,0.1758004,0.1977611,0.2244187,0.2496299,0.2386487,0.2253398,0.156583,0.248922,0.2659102,0.1957525,0.2015591,0.2503814,0.1878735,0.2026165,0.1363499,0.2260716,0.1976404,0.2523797,0.2425016,0.2163693,0.2282527,0.1845113,0.184868,0.2131815,0.2211485,0.2264139,0.1924009,0.142211,0.1420721,0.1783328,0.1359011,0.122166,0.112463,0.1719868,0.1179229,0.1014354,0.1170061,0.2372467,0.232911,0.2270186,0.1943897,0.1642625,0.2396878,0.1986193,0.1892539,0.1894059,0.2530545,0.1846492,0.2052742,0.2759772,0.2620852,0.2161603,0.2162241,0.202032,0.187892,0.2323663,0.1804062,0.1592624,0.2294125,0.2271823,0.2042458,0.2012924,0.2127237,0.2102856,0.1691156,0.1789094,0.201335,0.2595372,0.1831393,0.2004549,0.1891391,0.1357222,0.129067,0.1224316,0.1703536,0.1874337,0.1141802,0.1263282,0.1823123,0.2587525,0.1909164,0.2344714,0.1893352,0.1792325,0.2693494,0.1757461,0.158007,0.2008346,0.2696726,0.2137054,0.0774651,0.0686203,0.0446883,0.0475368,0.0658567,0.0805203,0.0926059,0.0674129,0.0440925,0.0884314,0.2077673,0.1711149,0.2556389,0.1871141,0.1632974,0.1977506,0.181409,0.137712,0.1768724,0.2545729,0.2189503,0.2622478,0.5622436,0.794069,0.6593165,0.6894607,0.7003179,0.7531415,0.5797706,0.5921141,0.6700436,0.6467045,0.4509919,0.2663326,0.2362527,0.1913,0.1849868,0.1451146,0.2001317,0.2403173,0.211981
pykF,0.2930273,0.3158869,0.4493945,0.5172587,0.5485082,0.6584184,0.5517107,0.7238347,0.4980874,0.6030979,0.7624539,0.5463921,0.4185652,0.334493,0.3027341,0.3188906,0.31823,0.3023818,0.3206409,0.3448032,0.3196921,0.2813842,0.2345967,0.3480691,0.2955539,0.2364577,0.2032995,0.2348089,0.2816402,0.2773847,0.2658359,0.2636834,0.3390269,0.3455928,0.2472096,0.3115246,0.2679808,0.239701,0.2142336,0.3337584,0.2103324,0.2399868,0.2644984,0.341497,0.3380505,0.5684582,0.5606705,0.6468413,0.7342357,0.7154536,0.5785819,0.5906786,0.6399344,0.6189136,0.5651248,0.4541517,0.4467375,0.3728216,0.2646022,0.2830409,0.206822,0.2776536,0.2848635,0.2544347,0.3116592,0.3824467,0.3362718,0.3305202,0.3358522,0.3473864,0.3269447,0.3122165,0.366285,0.3123502,0.2922214,0.2384039,0.2568903,0.2253665,0.2448704,0.2873047,0.2332137,0.3942155,0.3044856,0.2889216,0.2905477,0.2913482,0.3135344,0.3182987,0.2216303,0.2609824,0.276793,0.2904104,0.29433,0.2594319,0.337411,0.2572024,0.4093958,0.3096971,0.2382346,0.2868116,0.2720999,0.3016671,0.2468243,0.2818518,0.3769828,0.2548022,0.2327711,0.2982577,0.2302499,0.2092143,0.3028389,0.2261286,0.3190221,0.4189902,0.3279739,0.297993,0.296869,0.261379,0.2730792,0.3812362,0.302102,0.3538309,0.3435627,0.3915249,0.3156502,0.2737677,0.2421934,0.1423994,0.0697634,0.0329941,0.0345459,0.0466113,0.0142549,0.0201669,0.0322323,0.0162607,0.0203333,0.1890387,0.2735966,0.2646121,0.3225352,0.3824047,0.2935963,0.2817536,0.2826388,0.2691007,0.2435049,0.3466744,0.3859315,0.3056866,0.2647789,0.3034849,0.2949567,0.3229549,0.2731976,0.3815795,0.302418,0.3437822,0.3658703,0.3419133,0.267956,0.385723,0.38148,0.2421423,0.2171908,0.296707,0.2249292,0.3080389,0.2305133,0.2401362,0.1982554,0.1179147,0.1558516,0.0959207,0.1639202,0.1528036,0.1066473,0.0999461,0.0949195,0.2186025,0.3283617,0.3389417,0.3353155,0.3500049,0.3655429,0.3481062,0.2457401,0.3228468,0.2352982,0.2877814,0.3683627,0.449403,0.6159895,0.6193732,0.7166907,0.7600966,0.7223152,0.8501364,0.799498,0.732693,0.6158469,0.587405,0.4240841,0.3905372,0.3614342,0.3689173,0.2753383,0.2223422,0.3111122,0.3040813
ppsA,0.719457,0.5574354,0.6205677,0.5268977,0.4165189,0.6356942,0.4645358,0.4790321,0.5439435,0.6064018,0.5275536,0.5092626,0.5578859,0.550675,0.7659247,0.683531,0.6017565,0.6656984,0.5508333,0.6948233,0.5163404,0.7347523,0.6173903,0.6094361,0.6753552,0.7910754,0.6543118,0.6429576,0.5689192,0.6453872,0.5852018,0.6496024,0.6990527,0.6923362,0.7258442,0.698112,0.5151177,0.7769907,0.6362174,0.6914941,0.6446842,0.6373942,0.7559465,0.4826948,0.5536428,0.5670897,0.4712529,0.3871312,0.478562,0.3034727,0.2812265,0.304358,0.3065473,0.2926139,0.4282616,0.6245185,0.5396615,0.79086,0.7114782,0.8198056,0.6691928,0.6282564,0.7058806,0.6268214,0.6999218,0.6164035,0.711742,0.6206542,0.5474378,0.6458186,0.6455262,0.6768053,0.7617835,0.6797883,0.4692058,0.6057531,0.6367287,0.5422521,0.7513537,0.7544725,0.7118555,0.5254051,0.5888575,0.5888628,0.7388459,0.6420454,0.7019316,0.6490786,0.7466869,0.5925861,0.6920289,0.6589572,0.7746752,0.6248743,0.637786,0.6130246,0.709388,0.6254817,0.6177284,0.766651,0.6452741,0.5717559,0.6122068,0.6602367,0.684349,0.7420204,0.7308074,0.5955618,0.7022041,0.7276436,0.7106142,0.5191928,0.6223501,0.687628,0.6657306,0.5585828,0.5721789,0.6457497,0.6140671,0.6526336,0.54507,0.5675849,0.6445053,0.725907,0.742981,0.6272407,0.800331,0.6170285,0.7268343,0.5166499,0.6764675,0.6161656,0.7055295,0.5772211,0.6669871,0.7153428,0.5716883,0.6742935,0.5646582,0.6229663,0.6514883,0.644966,0.531526,0.6622732,0.5853276,0.5827209,0.6847948,0.7162021,0.7029048,0.6922875,0.6761218,0.678914,0.6811493,0.5523676,0.6920875,0.6515769,0.6343595,0.5962214,0.6835278,0.7093114,0.5627096,0.5115658,0.699948,0.7620202,0.6654121,0.6749221,0.7000865,0.7013393,0.6828488,0.55792,0.7279089,0.5663143,0.5698482,0.6993245,0.7174711,0.595353,0.7151789,0.769197,0.7958516,0.5883512,0.5312879,0.6088402,0.6275146,0.6721962,0.5827914,0.6165517,0.6742649,0.6520145,0.7187763,0.7610221,0.6070531,0.6394871,0.5696653,0.3375791,0.3357233,0.3375029,0.3406295,0.2008271,0.2482329,0.2898909,0.3057487,0.5770813,0.5890842,0.6172279,0.6084973,0.7248597,0.6356796,0.7341003,0.66506,0.6329359
glmU,0.0339015,0.0424955,0.0184602,0.0046051,0.0061123,0.0044001,0.006814,0.0026616,0.0023626,0.0033559,0.0164854,0.0053591,0.0113823,0.0086744,0.0304093,0.0289764,0.0207803,0.0261445,0.0409342,0.0459216,0.0400373,0.0209599,0.0329548,0.0266441,0.0338035,0.0542503,0.039237,0.0431593,0.0443988,0.0642792,0.0663164,0.0363607,0.0252226,0.0141392,0.0482942,0.0245859,0.0411164,0.0625981,0.0654778,0.0378593,0.0329686,0.0348516,0.0603905,0.0471059,0.0468863,0.067558,0.0489151,0.035422,0.0201127,0.0340447,0.0488457,0.0514075,0.0379225,0.0513043,0.0655927,0.0446543,0.0399125,0.0200924,0.0536345,0.0293386,0.0694702,0.0646974,0.0630897,0.0215627,0.0312275,0.0864741,0.2235081,0.4420998,0.6054897,0.6877289,0.5242639,0.6745534,0.6733688,0.7521556,0.7098401,0.6935718,0.5895253,0.5450245,0.2525277,0.1486241,0.1300795,0.0495221,0.0537698,0.0791978,0.0282431,0.0650627,0.0520072,0.0639918,0.0486799,0.0242209,0.0236271,0.0153966,0.0395082,0.014068,0.0139131,0.0243025,0.055839,0.0428745,0.0373678,0.0463758,0.0629024,0.024399,0.0239739,0.0711528,0.0374776,0.0344383,0.0313587,0.0110752,0.010615,0.0250481,0.0283714,0.0321891,0.0239777,0.0254039,0.0389609,0.0245711,0.0490061,0.0225693,0.0450752,0.062012,0.0751367,0.0233384,0.0307171,0.0664081,0.0441908,0.0368377,0.0303731,0.0390326,0.0297593,0.023612,0.0233647,0.0495439,0.0197167,0.0208282,0.0401417,0.0335377,0.0155156,0.066001,0.023136,0.0310927,0.0451819,0.0123278,0.0179988,0.0475415,0.0416502,0.0283622,0.019183,0.0201209,0.0430221,0.0209855,0.0293016,0.0424941,0.0344755,0.0316045,0.0341913,0.0152433,0.0149941,0.0118804,0.0274093,0.0067939,0.01666,0.0281323,0.0451336,0.037357,0.0516185,0.0479381,0.0448271,0.0250493,0.0330736,0.0204488,0.0099423,0.001516,0.0382316,0.0232959,0.0442416,0.0238196,0.0175444,0.0441996,0.0225204,0.0271043,0.0475466,0.0392421,0.0448157,0.0360653,0.0365446,0.0515506,0.0369238,0.0574574,0.0656587,0.0162394,0.050346,0.0495623,0.0475005,0.0356728,0.0454585,0.0862447,0.0167178,0.0172525,0.02148,0.0252483,0.0337544,0.0271,0.0226766,0.0640941,0.0306638,0.024435,0.0492493,0.0314427,0.0535503,0.0228711
fruA,0.3744165,0.4655549,0.4000823,0.632154,0.6557605,0.7386926,0.7508804,0.7413236,0.6376751,0.6535908,0.6021701,0.5861114,0.5557129,0.4532098,0.432499,0.4650257,0.4194988,0.3884522,0.4135411,0.4906451,0.4233926,0.357811,0.4785935,0.4684103,0.3595696,0.4647409,0.4399903,0.3318692,0.3630194,0.3780549,0.4402601,0.4999276,0.6427123,0.4981416,0.3657039,0.3982572,0.3903799,0.3458937,0.4248195,0.3594465,0.5256385,0.4593495,0.322804,0.1634524,0.2276842,0.1343776,0.2179489,0.2097644,0.1839739,0.2138597,0.1703197,0.253145,0.2203915,0.4372515,0.5089288,0.4958607,0.388821,0.4161621,0.3849339,0.3888186,0.4089369,0.3521176,0.3659566,0.3301096,0.3772885,0.4276672,0.3954797,0.4413806,0.4724462,0.4824822,0.3831482,0.3715783,0.3622303,0.3757064,0.3300625,0.4100377,0.3928768,0.4300624,0.3560266,0.272383,0.4464398,0.4261522,0.3747204,0.413679,0.3585819,0.2699829,0.2502292,0.3068705,0.2361092,0.3457239,0.1934266,0.1942119,0.1990398,0.1995115,0.2202006,0.3042937,0.3590989,0.412502,0.4329045,0.3628481,0.2481078,0.3342783,0.4251839,0.4307487,0.3758599,0.5117605,0.375234,0.4069571,0.4101908,0.3335984,0.357006,0.3829257,0.6080498,0.326304,0.321874,0.3979121,0.3901365,0.4386596,0.4128948,0.4392638,0.3115714,0.4141118,0.4091546,0.4699695,0.3901328,0.417097,0.4083529,0.3949769,0.3981633,0.3767307,0.3944826,0.3225323,0.3420948,0.4804675,0.4054929,0.2554947,0.4071106,0.3514449,0.3221272,0.3402871,0.3851139,0.3808541,0.4292156,0.3862588,0.3328059,0.4398782,0.3342007,0.4721653,0.4855261,0.5065301,0.393962,0.5033673,0.3430327,0.3703073,0.3920362,0.407958,0.4020606,0.4115292,0.3709807,0.4314728,0.4493241,0.3883266,0.3667104,0.3637268,0.5283376,0.3831074,0.3894562,0.4537032,0.3913853,0.3877919,0.3794051,0.3877737,0.364842,0.3042081,0.4780362,0.4413547,0.4698019,0.4384793,0.4990329,0.4433705,0.3315492,0.4521007,0.3186868,0.3574522,0.4127361,0.4138813,0.3812188,0.3802943,0.3084407,0.4253815,0.3104724,0.3280928,0.4077374,0.4246365,0.432862,0.6075045,0.5667495,0.4288981,0.450979,0.4943211,0.5226079,0.51554,0.5180005,0.4426398,0.4419616,0.3952285,0.5470971,0.4698479,0.4460705,0.4505454
eno,0.1248614,0.2214211,0.3465841,0.5309015,0.5353081,0.6235816,0.6637059,0.7769068,0.7000455,0.6272805,0.8331702,0.6785517,0.4830197,0.3220454,0.3001832,0.2127082,0.187013,0.1340018,0.1745477,0.2515751,0.1983311,0.127836,0.1084422,0.0463115,0.0618996,0.0765356,0.0695037,0.0713456,0.0915922,0.0520742,0.0767569,0.1327403,0.1577804,0.166092,0.1837969,0.150361,0.1370685,0.171897,0.1279048,0.1089864,0.1713086,0.1679314,0.1679703,0.075642,0.0452585,0.0440834,0.0330219,0.0205199,0.0304288,0.0596598,0.0208732,0.0297887,0.0197009,0.3790686,0.5003615,0.2695868,0.2285919,0.2673569,0.1585335,0.1559711,0.1312342,0.1888623,0.1476198,0.1546265,0.1465834,0.1212271,0.1242527,0.1578279,0.2280071,0.1647019,0.1144613,0.0978903,0.1100128,0.1238551,0.0997582,0.128567,0.1622489,0.1011519,0.1952925,0.156456,0.1838691,0.1509897,0.1775918,0.1604449,0.1633356,0.0833959,0.0676982,0.1108079,0.0578759,0.1303902,0.1127427,0.1267832,0.1203983,0.0619913,0.1245782,0.2309162,0.197642,0.1952771,0.2225241,0.2770834,0.193037,0.1357121,0.1547179,0.094856,0.1156592,0.1733807,0.1590856,0.1310797,0.1238187,0.1566079,0.1066263,0.1393009,0.250027,0.1917044,0.1246429,0.1524536,0.1232863,0.1758457,0.1661604,0.1553071,0.1830521,0.1729549,0.1594092,0.2187492,0.1758945,0.1904166,0.1570049,0.1484315,0.1772765,0.1398428,0.0477503,0.0970075,0.069996,0.0941246,0.0705734,0.0697011,0.0792561,0.1716392,0.2521177,0.1698408,0.164165,0.1835778,0.1455897,0.1316419,0.1646033,0.1959125,0.1985478,0.1432222,0.2104389,0.151357,0.1445215,0.2102963,0.2036483,0.1245465,0.2011057,0.1607432,0.1643745,0.1629971,0.2324665,0.2167566,0.2366348,0.2655621,0.165996,0.1530408,0.1086353,0.1521427,0.1589136,0.1133813,0.1798936,0.184112,0.1467346,0.1580508,0.1493451,0.133402,0.1939698,0.1603306,0.1711091,0.1425329,0.1903099,0.187005,0.1310213,0.1321243,0.2120722,0.1478977,0.1483351,0.194134,0.1961842,0.1180471,0.1104691,0.152008,0.2692116,0.3989665,0.502555,0.6276831,0.6932967,0.6354328,0.6372967,0.7502831,0.8820721,0.6847981,0.6974252,0.6027557,0.393391,0.2742541,0.2369739,0.1744882,0.1997666,0.1351374,0.166453,0.1970332
glmS,0.3191329,0.029418,0.0092577,0.0096045,0.00051,0.0001698,0.0026277,0.0025283,0.0049097,0.0054095,0.0003968,0.0914645,0.1189127,0.1205343,0.0923944,0.2081936,0.2319598,0.1374305,0.1537294,0.1679432,0.2048238,0.2297085,0.2442576,0.1289629,0.1319237,0.146929,0.1484835,0.1555949,0.22971,0.1992288,0.2420059,0.1995759,0.2352453,0.2200443,0.1748596,0.2456546,0.187893,0.2047904,0.2699489,0.2953495,0.2311731,0.2540929,0.2775094,0.1582847,0.2326814,0.2131331,0.2277821,0.1307422,0.2196891,0.2406292,0.2502636,0.2562276,0.2391318,0.3541736,0.2130891,0.1751641,0.2735362,0.1581044,0.2290245,0.223489,0.2344733,0.1713732,0.2671604,0.220967,0.3335816,0.3221365,0.5210244,0.703948,0.6547792,0.6430903,0.6029719,0.7357926,0.6660016,0.6529369,0.6301895,0.5578074,0.6727009,0.6056381,0.4044384,0.3146955,0.2985734,0.1774302,0.1528003,0.2325577,0.2577864,0.143508,0.1783436,0.119599,0.1232371,0.1662075,0.1484866,0.1595481,0.1661962,0.2463172,0.2489707,0.1492203,0.2059464,0.2406849,0.1667984,0.2874659,0.2004297,0.1853176,0.1616196,0.246154,0.1895526,0.271977,0.1250863,0.1719811,0.1263917,0.2076166,0.2262638,0.2178722,0.2443505,0.2397874,0.1926568,0.2290797,0.1517217,0.1614007,0.1567058,0.19131,0.2628307,0.1611463,0.2128721,0.1987382,0.2100794,0.270691,0.2480964,0.2072946,0.2242007,0.2121648,0.2373386,0.1395632,0.1399798,0.1201233,0.16311,0.1270086,0.0710778,0.0931358,0.1890447,0.206125,0.1521318,0.1632383,0.2053631,0.1027704,0.0978391,0.2008571,0.1801535,0.2625855,0.2427728,0.1767178,0.1362272,0.2089655,0.1369382,0.1080889,0.1061988,0.111297,0.1224415,0.142169,0.0891275,0.1071657,0.1770721,0.147798,0.1588847,0.1629376,0.1188755,0.18011,0.249403,0.1664117,0.2411365,0.0828306,0.0538807,0.06956,0.123369,0.1406652,0.182561,0.174989,0.1452822,0.1106856,0.2044645,0.3764557,0.4419762,0.2864569,0.290533,0.2203398,0.2384375,0.2605433,0.3162417,0.220768,0.2469166,0.2835366,0.1610083,0.1054259,0.1519913,0.1545429,0.1197848,0.1034543,0.1205968,0.0830729,0.137966,0.0361946,0.2218685,0.1530996,0.2307068,0.134757,0.1271309,0.1301194,0.1481834,0.1704646,0.2417991,0.128913
nagE,0.5514557,0.1684729,0.1735868,0.1165542,0.179674,0.1895004,0.1431297,0.2234686,0.106863,0.1591909,0.1599614,0.2912364,0.3579833,0.4223484,0.3525924,0.3816582,0.4071033,0.3926703,0.4674881,0.398986,0.3962672,0.5585965,0.4086577,0.4345041,0.4890648,0.4433447,0.5445043,0.4651414,0.4572424,0.530114,0.4581493,0.4371554,0.4915654,0.5835297,0.3997188,0.5061274,0.4707669,0.4300768,0.6815086,0.5396985,0.6472912,0.5484449,0.5952711,0.4385518,0.4055722,0.4815725,0.2859385,0.3513724,0.2801839,0.2388131,0.3246123,0.2856168,0.3267615,0.6111395,0.574702,0.5245835,0.5180082,0.6304727,0.4628447,0.4911531,0.5330328,0.5192111,0.6512,0.5371772,0.6441301,0.70663,0.7104133,0.6691627,0.640054,0.7472995,0.6252509,0.6848374,0.7166111,0.6628562,0.6608108,0.7055853,0.6418119,0.5433232,0.6151593,0.6385811,0.6073243,0.4732203,0.5830669,0.6231541,0.6555734,0.1377298,0.0586044,0.0359661,0.0403383,0.0129901,0.0215957,0.0339494,0.0362933,0.012044,0.0246927,0.2698772,0.379685,0.433717,0.5370776,0.5024004,0.5101884,0.3954249,0.3730888,0.4013199,0.4250216,0.5051269,0.5801398,0.5162981,0.5777462,0.6090507,0.5929339,0.4145911,0.5097678,0.6921646,0.6265257,0.6129758,0.3864918,0.5516094,0.4961696,0.5423864,0.591313,0.5175263,0.4728982,0.4365529,0.4712907,0.5797716,0.495882,0.165872,0.0318789,0.0258155,0.0173968,0.0220768,0.0097322,0.0086221,0.0181248,0.0127071,0.0134599,0.2040039,0.3117784,0.4310109,0.4478974,0.5015039,0.4832582,0.4249176,0.4277417,0.5003288,0.409967,0.5293659,0.4088612,0.1904498,0.2484558,0.1710271,0.1414905,0.189023,0.1728012,0.2104281,0.1212447,0.166811,0.3050379,0.2763522,0.3469695,0.5154914,0.4801881,0.4155273,0.5310155,0.579403,0.5324938,0.4535925,0.4249141,0.2264531,0.2384771,0.3442325,0.3178332,0.3624326,0.3036789,0.4029339,0.3384284,0.3693229,0.4000007,0.4418035,0.593133,0.5966156,0.6284726,0.4911711,0.616374,0.5617721,0.4671867,0.4576675,0.5604513,0.538593,0.5277713,0.4506884,0.5592195,0.4581402,0.5045589,0.4121269,0.4027992,0.3478576,0.3251178,0.4015548,0.3781536,0.4005482,0.4132235,0.4774868,0.4798162,0.5404833,0.4414187,0.4183197,0.4661317,0.5461348
